,eightd_has_available_keys,num_ebikes_available,station_id,is_returning,is_installed,is_renting,last_reported,num_docks_available,legacy_id,num_docks_disabled,station_status,num_bikes_disabled,num_bikes_available,starttime,timestamp,demand,supply
39,False,1,250,1,1,1,1605059856,22,250,0,active,4,14,1605060000,1605060000,0,5
40,False,0,251,1,1,1,1605059609,5,251,0,active,0,22,1605060000,1605060000,2,0
41,False,0,252,1,1,1,1605059190,0,252,0,active,1,32,1605060000,1605060000,0,5
42,False,0,254,1,1,1,1605059219,13,254,0,active,3,31,1605060000,1605060000,0,2
43,False,0,257,1,1,1,1605059898,21,257,0,active,2,16,1605060000,1605060000,1,0
44,False,6,258,1,1,1,1605058272,0,258,0,active,1,22,1605060000,1605060000,0,7
45,False,0,259,1,1,1,1605056765,0,259,0,active,0,39,1605060000,1605060000,0,0
46,False,0,260,1,1,1,1605059945,15,260,0,active,3,15,1605060000,1605060000,1,0
47,False,1,261,1,1,1,1605059849,22,261,0,active,1,18,1605060000,1605060000,2,0
48,False,0,262,1,1,1,1605059306,14,262,0,active,1,9,1605060000,1605060000,0,0
49,False,2,264,1,1,1,1605059493,3,264,0,active,3,21,1605060000,1605060000,1,0
50,False,0,265,1,1,1,1605059915,3,265,0,active,2,30,1605060000,1605060000,1,0
51,False,0,267,1,1,1,1605059615,67,267,0,active,3,0,1605060000,1605060000,6,0
52,False,1,268,1,1,1,1605059586,19,268,0,active,1,7,1605060000,1605060000,2,0
53,False,0,270,1,1,1,1605059601,11,270,0,active,1,11,1605060000,1605060000,0,1
54,False,1,274,1,1,1,1605059787,19,274,0,active,4,8,1605060000,1605060000,2,0
55,False,3,275,1,1,1,1605059469,12,275,0,active,2,5,1605060000,1605060000,1,0
56,False,0,276,1,1,1,1605057117,0,276,0,active,0,25,1605060000,1605060000,0,0
57,False,0,278,1,1,1,1605057651,9,278,0,active,3,7,1605060000,1605060000,3,0
58,False,0,280,0,0,0,86400,0,280,0,out_of_service,0,0,1605060000,1605060000,0,0
59,True,0,281,1,1,1,1605059966,61,281,0,active,3,2,1605060000,1605060000,0,1
60,False,1,282,1,1,1,1605059196,12,282,0,active,4,11,1605060000,1605060000,0,1
61,False,1,284,1,1,1,1605059879,26,284,0,active,2,23,1605060000,1605060000,14,0
62,True,1,285,1,1,1,1605059906,30,285,0,active,2,21,1605060000,1605060000,0,8
63,False,0,289,1,1,1,1605058721,14,289,0,active,1,4,1605060000,1605060000,0,0
64,False,2,291,1,1,1,1605059992,2,291,0,active,0,18,1605060000,1605060000,1,0
65,False,0,293,1,1,1,1605059946,26,293,0,active,0,28,1605060000,1605060000,3,0
66,False,0,295,1,1,1,1605059952,2,295,0,active,0,22,1605060000,1605060000,2,0
67,False,0,297,1,1,1,1605059920,54,297,0,active,3,20,1605060000,1605060000,0,2
68,False,0,298,1,1,1,1605058319,18,298,0,active,3,14,1605060000,1605060000,2,0
69,False,0,301,1,1,1,1605059872,8,301,0,active,1,49,1605060000,1605060000,7,0
70,False,2,302,1,1,1,1605059492,9,302,0,active,6,22,1605060000,1605060000,3,0
71,False,0,303,1,1,1,1605059163,23,303,0,active,0,44,1605060000,1605060000,1,0
72,False,0,304,1,1,1,1605059928,21,304,0,active,2,10,1605060000,1605060000,10,0
73,False,0,305,1,1,1,1605059978,32,305,0,active,1,0,1605060000,1605060000,0,0
74,False,0,307,1,1,1,1605059501,0,307,0,active,2,28,1605060000,1605060000,0,1
75,False,0,308,1,1,1,1605059333,2,308,0,active,3,43,1605060000,1605060000,1,0
76,False,0,309,1,1,1,1605059804,23,309,0,active,1,17,1605060000,1605060000,1,0
77,False,0,310,1,1,1,1605059865,17,310,0,active,2,47,1605060000,1605060000,0,0
78,False,1,311,1,1,1,1605059643,0,311,0,active,5,26,1605060000,1605060000,0,1
79,False,0,312,1,1,1,1605059837,0,312,0,active,2,31,1605060000,1605060000,0,6
80,False,1,313,1,1,1,1605058598,8,313,0,active,0,47,1605060000,1605060000,1,0
81,False,0,315,1,1,1,1605059316,16,315,0,active,4,9,1605060000,1605060000,0,1
82,False,0,316,1,1,1,1605059484,28,316,0,active,0,15,1605060000,1605060000,0,2
83,False,5,317,1,1,1,1605059984,14,317,0,active,6,34,1605060000,1605060000,8,0
84,False,0,319,1,1,1,1605059789,29,319,0,active,2,2,1605060000,1605060000,0,1
85,False,1,320,1,1,1,1605059840,14,320,0,active,0,25,1605060000,1605060000,0,1
86,False,0,321,1,1,1,1605058020,6,321,0,active,2,31,1605060000,1605060000,0,1
87,False,0,323,1,1,1,1605059421,12,323,0,active,3,24,1605060000,1605060000,1,0
88,False,1,324,1,1,1,1605059782,4,324,0,active,3,67,1605060000,1605060000,3,0
89,False,0,325,1,1,1,1605059428,3,325,0,active,1,31,1605060000,1605060000,0,2
90,False,1,326,1,1,1,1605059927,1,326,0,active,2,38,1605060000,1605060000,0,1
91,True,1,327,1,1,1,1605059529,27,327,0,active,1,11,1605060000,1605060000,0,4
92,False,0,328,1,1,1,1605059391,4,328,0,active,2,29,1605060000,1605060000,0,3
93,False,0,330,1,1,1,1605058053,26,330,0,active,0,13,1605060000,1605060000,0,0
94,False,0,331,1,1,1,1605059393,0,331,0,active,4,23,1605060000,1605060000,0,0
95,False,2,332,1,1,1,1605059702,1,332,0,active,3,32,1605060000,1605060000,1,0
96,False,0,334,1,1,1,1605059729,3,334,0,active,3,25,1605060000,1605060000,0,1
97,False,1,335,1,1,1,1605059548,18,335,0,active,2,7,1605060000,1605060000,0,0
98,False,0,336,1,1,1,1605059925,9,336,0,active,3,24,1605060000,1605060000,1,0
99,False,0,340,1,1,1,1605059562,3,340,0,active,3,21,1605060000,1605060000,1,0
100,False,0,341,1,1,1,1605058389,10,341,0,active,0,9,1605060000,1605060000,0,0
101,False,3,342,1,1,1,1605059149,1,342,1,active,1,26,1605060000,1605060000,0,2
102,False,0,343,1,1,1,1605059929,10,343,0,active,1,12,1605060000,1605060000,0,0
103,False,4,344,1,1,1,1605059809,12,344,0,active,4,7,1605060000,1605060000,0,0
104,False,1,346,1,1,1,1605059895,0,346,0,active,4,23,1605060000,1605060000,0,2
105,False,3,347,1,1,1,1605059460,16,347,0,active,1,37,1605060000,1605060000,0,7
106,False,1,349,0,1,0,1604888322,0,349,0,active,1,60,1605060000,1605060000,0,0
107,False,1,350,1,1,1,1605059957,1,350,1,active,5,40,1605060000,1605060000,0,1
108,False,0,351,1,1,1,1605059134,13,351,0,active,1,25,1605060000,1605060000,0,1
109,False,0,353,1,1,1,1605059251,20,353,0,active,1,6,1605060000,1605060000,2,0
110,False,1,354,1,1,1,1605059027,35,354,0,active,1,11,1605060000,1605060000,0,2
111,False,1,355,1,1,1,1605059497,12,355,0,active,1,30,1605060000,1605060000,0,4
112,False,1,356,1,1,1,1605059938,9,356,0,active,2,12,1605060000,1605060000,8,0
113,False,1,358,1,1,1,1605059858,4,358,0,active,0,46,1605060000,1605060000,0,0
114,False,0,359,1,1,1,1605056754,75,359,0,active,3,0,1605060000,1605060000,0,0
115,False,0,360,1,1,1,1605058926,32,360,0,active,3,4,1605060000,1605060000,0,2
116,False,0,361,1,1,1,1605059951,16,361,1,active,3,59,1605060000,1605060000,1,0
117,False,0,362,1,1,1,1605058621,57,362,0,active,0,0,1605060000,1605060000,0,0
118,False,0,363,0,0,0,1604843856,3,363,0,out_of_service,0,0,1605060000,1605060000,0,0
119,False,0,364,1,1,1,1605059426,19,364,0,active,2,6,1605060000,1605060000,0,1
120,False,4,366,1,1,1,1605059854,7,366,0,active,0,26,1605060000,1605060000,0,1
121,False,0,367,1,1,1,1605058062,40,367,0,active,3,0,1605060000,1605060000,0,0
122,False,0,368,1,1,1,1605059659,6,368,2,active,3,36,1605060000,1605060000,1,0
123,False,0,369,1,1,1,1605059918,4,369,2,active,2,68,1605060000,1605060000,0,4
124,False,1,372,1,1,1,1605058816,26,372,0,active,0,1,1605060000,1605060000,0,0
125,False,1,373,1,1,1,1605059892,17,373,0,active,0,2,1605060000,1605060000,2,0
126,False,0,376,1,1,1,1605059950,1,376,0,active,1,40,1605060000,1605060000,0,2
127,False,0,377,1,1,1,1605059881,10,377,0,active,0,38,1605060000,1605060000,0,3
128,False,0,379,1,1,1,1605059564,23,379,0,active,2,31,1605060000,1605060000,0,3
129,False,0,380,1,1,1,1605059829,2,380,0,active,1,39,1605060000,1605060000,0,6
130,False,0,383,1,1,1,1605059935,2,383,1,active,1,35,1605060000,1605060000,0,3
131,False,1,385,1,1,1,1605059009,13,385,0,active,2,14,1605060000,1605060000,0,1
132,False,0,386,1,1,1,1605058680,22,386,0,active,1,59,1605060000,1605060000,1,0
133,False,2,387,1,1,1,1605059506,29,387,0,active,1,9,1605060000,1605060000,0,2
134,False,1,388,1,1,1,1605059213,28,388,0,active,4,3,1605060000,1605060000,0,1
135,False,0,389,1,1,1,1605059804,2,389,0,active,3,22,1605060000,1605060000,2,0
136,False,0,390,1,1,1,1605059201,11,390,0,active,1,19,1605060000,1605060000,6,0
137,False,0,391,1,1,1,1605058025,35,391,0,active,1,0,1605060000,1605060000,0,0
138,False,0,392,1,1,1,1605058731,7,392,0,active,1,27,1605060000,1605060000,2,0
139,False,1,393,1,1,1,1605059077,20,393,0,active,2,15,1605060000,1605060000,7,0
140,False,0,394,0,0,0,86400,0,394,0,out_of_service,0,0,1605060000,1605060000,0,0
141,False,0,396,0,1,0,1605059568,23,396,0,active,0,2,1605060000,1605060000,0,0
142,False,0,397,1,1,1,1605058738,66,397,0,active,0,9,1605060000,1605060000,1,0
143,False,0,398,1,1,1,1605059200,5,398,0,active,2,24,1605060000,1605060000,0,2
144,False,0,399,1,1,1,1605059580,33,399,0,active,2,4,1605060000,1605060000,2,0
145,False,0,400,1,1,1,1605059291,2,400,0,active,1,12,1605060000,1605060000,0,0
146,False,1,401,1,1,1,1605059982,7,401,0,active,5,30,1605060000,1605060000,0,2
147,False,0,402,1,1,1,1605059944,29,402,0,active,5,5,1605060000,1605060000,0,0
148,False,1,403,1,1,1,1605059573,5,403,0,active,1,25,1605060000,1605060000,0,4
149,True,4,405,1,1,1,1605059737,6,405,0,active,5,40,1605060000,1605060000,0,2
150,False,3,406,1,1,1,1605059096,8,406,0,active,1,11,1605060000,1605060000,0,3
151,False,0,408,1,1,1,1605059833,3,408,0,active,3,17,1605060000,1605060000,2,0
152,False,0,410,1,1,1,1605059971,6,410,0,active,7,32,1605060000,1605060000,5,0
153,False,4,411,1,1,1,1605059021,11,411,0,active,3,17,1605060000,1605060000,2,0
154,False,1,412,1,1,1,1605059869,4,412,0,active,6,19,1605060000,1605060000,0,4
155,False,0,415,1,1,1,1605059766,34,415,0,active,0,12,1605060000,1605060000,0,1
156,False,2,416,1,1,1,1605059824,24,416,0,active,1,6,1605060000,1605060000,0,4
157,False,0,417,1,1,1,1605059858,16,417,0,active,0,9,1605060000,1605060000,2,0
158,False,0,418,1,1,1,1605057793,5,418,0,active,2,30,1605060000,1605060000,1,0
159,False,1,419,1,1,1,1605059183,11,419,0,active,0,12,1605060000,1605060000,0,1
160,False,2,420,1,1,1,1605059954,40,420,0,active,3,8,1605060000,1605060000,0,2
161,False,0,421,1,1,1,1605056688,13,421,0,active,0,6,1605060000,1605060000,0,0
162,False,3,422,1,1,1,1605059439,56,422,0,active,4,18,1605060000,1605060000,10,0
163,False,0,423,1,1,1,1605059841,5,423,0,active,6,16,1605060000,1605060000,0,2
164,True,0,426,1,1,1,1605059360,23,426,0,active,3,4,1605060000,1605060000,23,0
165,False,1,427,1,1,1,1605058178,9,427,0,active,1,37,1605060000,1605060000,0,0
166,False,0,432,1,1,1,1605059663,0,432,0,active,2,29,1605060000,1605060000,0,0
167,False,2,434,1,1,1,1605059748,6,434,0,active,4,50,1605060000,1605060000,0,0
168,False,0,435,1,1,1,1605059941,11,435,0,active,4,35,1605060000,1605060000,2,0
169,False,3,436,1,1,1,1605059928,21,436,3,active,0,3,1605060000,1605060000,2,0
170,False,1,437,1,1,1,1605059531,23,437,0,active,0,1,1605060000,1605060000,3,0
171,False,0,438,1,1,1,1605059829,0,438,0,active,3,44,1605060000,1605060000,0,0
172,False,0,439,1,1,1,1605059821,2,439,0,active,1,40,1605060000,1605060000,0,0
173,False,0,440,1,1,1,1605057151,30,440,0,active,2,0,1605060000,1605060000,1,0
174,False,1,442,1,1,1,1605059942,47,442,0,active,1,3,1605060000,1605060000,0,0
175,False,0,443,1,1,1,1605058357,20,443,0,active,1,2,1605060000,1605060000,0,0
176,False,4,445,1,1,1,1605059831,3,445,0,active,6,71,1605060000,1605060000,0,2
177,False,1,446,1,1,1,1605059633,63,446,0,active,4,12,1605060000,1605060000,0,1
178,False,1,447,1,1,1,1605059727,20,447,1,active,6,4,1605060000,1605060000,0,0
179,False,0,448,1,1,1,1605059856,23,448,0,active,2,2,1605060000,1605060000,7,0
180,False,2,450,1,1,1,1605059983,45,450,0,active,6,16,1605060000,1605060000,2,0
181,False,0,453,1,1,1,1605059329,0,453,0,active,2,64,1605060000,1605060000,0,1
182,False,0,454,1,1,1,1605059802,16,454,0,active,6,13,1605060000,1605060000,8,0
183,False,0,455,1,1,1,1605059144,53,455,0,active,0,6,1605060000,1605060000,0,1
184,False,0,456,1,1,1,1605058364,28,456,0,active,6,0,1605060000,1605060000,0,0
185,False,0,457,1,1,1,1605059982,76,457,0,active,1,2,1605060000,1605060000,4,0
186,False,0,458,1,1,1,1605059421,24,458,0,active,1,6,1605060000,1605060000,0,0
187,False,0,460,1,1,1,1605058646,0,460,0,active,4,21,1605060000,1605060000,0,3
188,False,1,461,1,1,1,1605059778,32,461,0,active,1,23,1605060000,1605060000,6,0
189,False,0,462,1,1,1,1605059955,17,462,0,active,0,60,1605060000,1605060000,0,1
190,False,0,464,1,1,1,1605059804,47,464,1,active,0,5,1605060000,1605060000,0,4
191,False,0,465,1,1,1,1605059606,36,465,0,active,2,1,1605060000,1605060000,0,1
192,False,0,466,1,1,1,1605059941,18,466,8,active,2,7,1605060000,1605060000,0,1
193,False,0,467,1,1,1,1605058170,7,467,0,active,2,25,1605060000,1605060000,0,1
194,False,0,468,1,1,1,1605059965,49,468,0,active,0,16,1605060000,1605060000,0,4
195,False,0,469,1,1,1,1605059945,48,469,0,active,3,6,1605060000,1605060000,0,2
196,False,1,470,1,1,1,1605059939,3,470,0,active,1,68,1605060000,1605060000,1,0
197,False,0,471,1,1,1,1605059602,10,471,0,active,4,17,1605060000,1605060000,0,3
198,False,0,472,1,1,1,1605059838,49,472,0,active,2,4,1605060000,1605060000,0,0
199,False,0,473,1,1,1,1605059643,8,473,0,active,5,37,1605060000,1605060000,0,3
200,False,0,474,1,1,1,1605059337,30,474,0,active,2,24,1605060000,1605060000,0,1
201,False,0,476,1,1,1,1605059917,39,476,0,active,3,23,1605060000,1605060000,4,0
202,False,0,477,1,1,1,1605059584,5,477,1,active,1,64,1605060000,1605060000,2,0
203,False,0,478,1,1,1,1605059982,0,478,0,active,1,36,1605060000,1605060000,0,1
204,False,1,479,1,1,1,1605059879,5,479,0,active,4,22,1605060000,1605060000,2,0
205,False,0,480,1,1,1,1605059481,8,480,0,active,9,12,1605060000,1605060000,3,0
206,False,1,481,1,1,1,1605059952,1,481,0,active,3,21,1605060000,1605060000,1,0
207,False,0,482,0,1,0,1605054576,0,482,0,active,28,51,1605060000,1605060000,0,0
208,False,0,483,1,1,1,1605059812,16,483,0,active,1,17,1605060000,1605060000,4,0
209,False,0,484,1,1,1,1605058360,45,484,0,active,1,0,1605060000,1605060000,0,0
210,False,1,485,1,1,1,1605059993,32,485,0,active,2,6,1605060000,1605060000,2,0
211,False,1,486,1,1,1,1605059788,36,486,0,active,1,4,1605060000,1605060000,0,1
212,False,0,487,1,1,1,1605059914,1,487,0,active,2,32,1605060000,1605060000,0,1
213,False,1,489,1,1,1,1605059891,38,489,0,active,6,5,1605060000,1605060000,6,0
214,False,0,490,1,1,1,1605059496,62,490,0,active,4,0,1605060000,1605060000,0,0
215,False,0,492,1,1,1,1605059911,12,492,0,active,0,56,1605060000,1605060000,0,10
216,False,0,493,1,1,1,1605059768,33,493,0,active,1,0,1605060000,1605060000,0,0
217,False,0,494,1,1,1,1605059986,39,494,0,active,6,21,1605060000,1605060000,0,1
218,False,0,495,1,1,1,1605059919,24,495,0,active,3,12,1605060000,1605060000,6,0
219,False,0,496,1,1,1,1605059058,17,496,0,active,2,46,1605060000,1605060000,0,4
220,False,0,497,1,1,1,1605059976,15,497,0,active,3,48,1605060000,1605060000,0,13
221,True,1,499,1,1,1,1605059792,28,499,0,active,6,2,1605060000,1605060000,0,2
222,False,0,500,1,1,1,1605058690,45,500,0,active,1,6,1605060000,1605060000,2,0
223,False,0,501,1,1,1,1605058951,56,501,0,active,1,26,1605060000,1605060000,5,0
224,False,0,502,1,1,1,1605059377,0,502,0,active,1,35,1605060000,1605060000,0,0
225,False,1,503,1,1,1,1605059991,20,503,0,active,1,10,1605060000,1605060000,0,2
226,False,2,504,1,1,1,1605059923,15,504,0,active,0,39,1605060000,1605060000,2,0
227,False,1,505,1,1,1,1605059983,17,505,0,active,5,30,1605060000,1605060000,0,17
228,False,0,507,1,1,1,1605059959,27,507,0,active,3,15,1605060000,1605060000,6,0
229,False,1,508,1,1,1,1605059741,11,508,0,active,2,12,1605060000,1605060000,0,0
230,False,0,509,1,1,1,1605059180,0,509,0,active,6,55,1605060000,1605060000,0,2
231,False,1,510,1,1,1,1605059875,54,510,0,active,0,1,1605060000,1605060000,0,1
232,False,0,513,1,1,1,1605058894,21,513,0,active,1,7,1605060000,1605060000,3,0
233,True,5,514,1,1,1,1605059937,16,514,0,active,6,30,1605060000,1605060000,0,0
234,False,2,515,1,1,1,1605059981,43,515,0,active,3,33,1605060000,1605060000,0,1
235,False,0,516,1,1,1,1605058868,18,516,0,active,2,11,1605060000,1605060000,0,2
236,False,0,517,1,1,1,1605059244,67,517,0,active,1,1,1605060000,1605060000,0,1
237,False,0,519,1,1,1,1605059926,68,519,0,active,0,1,1605060000,1605060000,0,1
238,False,0,522,1,1,1,1605058411,48,522,0,active,3,0,1605060000,1605060000,0,0
239,False,0,525,1,1,1,1605059725,29,525,0,active,5,22,1605060000,1605060000,1,0
240,False,1,526,1,1,1,1605059856,38,526,0,active,0,2,1605060000,1605060000,0,1
241,False,0,528,1,1,1,1605059301,18,528,0,active,3,18,1605060000,1605060000,2,0
242,False,2,529,1,1,1,1605059810,1,529,0,active,2,38,1605060000,1605060000,0,5
243,False,0,530,1,1,1,1605059733,3,530,0,active,2,19,1605060000,1605060000,2,0
244,False,0,531,1,1,1,1605059484,10,531,0,active,3,47,1605060000,1605060000,0,3
245,False,1,532,1,1,1,1605059551,8,532,0,active,8,27,1605060000,1605060000,0,1
246,False,0,533,1,1,1,1605059849,41,533,0,active,4,1,1605060000,1605060000,1,0
247,False,0,534,1,1,1,1605059778,7,534,0,active,2,22,1605060000,1605060000,0,2
248,False,0,536,1,1,1,1605059686,23,536,0,active,4,1,1605060000,1605060000,5,0
249,False,1,539,1,1,1,1605059818,3,539,0,active,5,23,1605060000,1605060000,0,6
250,False,0,540,1,1,1,1605059861,38,540,0,active,1,15,1605060000,1605060000,1,0
251,False,0,545,1,1,1,1605059713,2,545,0,active,2,23,1605060000,1605060000,2,0
252,False,1,546,1,1,1,1605059971,40,546,0,active,3,2,1605060000,1605060000,0,0
253,False,0,2000,1,1,1,1605059980,17,2000,0,active,1,39,1605060000,1605060000,5,0
254,False,0,2002,1,1,1,1605059766,13,2002,0,active,4,10,1605060000,1605060000,0,1
255,False,0,2003,1,1,1,1605059828,23,2003,0,active,0,31,1605060000,1605060000,6,0
256,False,0,2005,1,1,1,1605049734,3,2005,0,active,0,9,1605060000,1605060000,0,0
257,True,0,2006,1,1,1,1605059892,43,2006,1,active,4,1,1605060000,1605060000,3,0
258,True,0,2008,1,1,1,1605059943,1,2008,0,active,6,17,1605060000,1605060000,1,0
259,False,0,2009,1,1,1,1605059382,2,2009,0,active,3,30,1605060000,1605060000,2,0
260,False,0,2010,1,1,1,1605058703,23,2010,0,active,0,42,1605060000,1605060000,0,2
261,False,0,2012,1,1,1,1605059958,31,2012,0,active,1,3,1605060000,1605060000,1,0
262,False,0,2017,1,1,1,1605059896,33,2017,0,active,3,3,1605060000,1605060000,1,0
263,False,0,2021,1,1,1,1605059909,45,2021,1,active,3,16,1605060000,1605060000,5,0
264,False,0,2022,1,1,1,1605059894,32,2022,0,active,1,0,1605060000,1605060000,1,0
265,False,1,3016,1,1,1,1605059913,15,3016,0,active,4,35,1605060000,1605060000,0,3
266,False,2,3041,1,1,1,1605059900,13,3041,0,active,0,11,1605060000,1605060000,1,0
267,False,2,3042,1,1,1,1605059844,2,3042,0,active,1,16,1605060000,1605060000,3,0
268,False,2,3043,1,1,1,1605059615,2,3043,0,active,0,17,1605060000,1605060000,0,0
269,False,4,3044,1,1,1,1605059807,19,3044,0,active,0,8,1605060000,1605060000,1,0
270,False,2,3046,1,1,1,1605056586,16,3046,0,active,0,3,1605060000,1605060000,0,2
271,False,2,3047,1,1,1,1605059956,13,3047,0,active,1,7,1605060000,1605060000,0,0
272,False,0,3048,1,1,1,1605059425,16,3048,0,active,0,3,1605060000,1605060000,0,0
273,False,1,3049,1,1,1,1605059315,6,3049,1,active,0,11,1605060000,1605060000,3,0
274,False,3,3050,1,1,1,1605059105,11,3050,0,active,0,10,1605060000,1605060000,0,1
275,False,7,3052,1,1,1,1605059042,7,3052,0,active,2,14,1605060000,1605060000,2,0
276,False,3,3053,1,1,1,1605059992,16,3053,0,active,2,5,1605060000,1605060000,1,0
277,False,2,3054,1,1,1,1605059491,11,3054,0,active,1,7,1605060000,1605060000,2,0
278,False,3,3055,1,1,1,1605058129,18,3055,0,active,0,5,1605060000,1605060000,0,5
279,False,1,3056,1,1,1,1605059317,17,3056,0,active,3,3,1605060000,1605060000,0,1
280,False,1,3057,1,1,1,1605058847,14,3057,0,active,0,4,1605060000,1605060000,0,0
281,False,1,3058,1,1,1,1605059439,18,3058,0,active,0,6,1605060000,1605060000,1,0
282,False,1,3059,1,1,1,1605059406,12,3059,0,active,0,7,1605060000,1605060000,0,1
283,False,2,3060,1,1,1,1605058750,16,3060,0,active,0,3,1605060000,1605060000,0,0
284,False,3,3061,1,1,1,1605059907,15,3061,0,active,0,6,1605060000,1605060000,0,1
285,False,0,3062,1,1,1,1605059155,21,3062,0,active,0,2,1605060000,1605060000,4,0
286,False,0,3063,1,1,1,1605057641,19,3063,0,active,0,1,1605060000,1605060000,2,0
287,False,1,3064,1,1,1,1605058983,21,3064,1,active,0,1,1605060000,1605060000,0,0
288,False,3,3065,1,1,1,1605059389,27,3065,0,active,1,3,1605060000,1605060000,0,0
289,False,2,3066,1,1,1,1605058948,9,3066,0,active,1,9,1605060000,1605060000,0,0
290,False,0,3067,1,1,1,1605059890,26,3067,0,active,0,1,1605060000,1605060000,5,0
291,False,0,3068,1,1,1,1605058034,25,3068,0,active,0,17,1605060000,1605060000,1,0
292,False,0,3069,1,1,1,1605055306,27,3069,0,active,0,2,1605060000,1605060000,0,0
293,False,1,3070,1,1,1,1605059009,20,3070,0,active,0,3,1605060000,1605060000,3,0
294,False,0,3071,1,1,1,1605055392,19,3071,0,active,0,0,1605060000,1605060000,1,0
295,False,0,3072,1,1,1,1605059467,12,3072,0,active,2,10,1605060000,1605060000,0,0
296,False,1,3074,1,1,1,1605059885,16,3074,0,active,2,24,1605060000,1605060000,4,0
297,False,0,3075,1,1,1,1605055463,30,3075,0,active,0,3,1605060000,1605060000,0,0
298,False,1,3076,1,1,1,1605058966,23,3076,0,active,1,12,1605060000,1605060000,3,0
299,False,7,3077,1,1,1,1605059426,18,3077,0,active,2,13,1605060000,1605060000,2,0
300,False,0,3078,1,1,1,1605059561,19,3078,0,active,0,8,1605060000,1605060000,1,0
301,False,3,3080,1,1,1,1605059801,9,3080,0,active,1,11,1605060000,1605060000,1,0
302,False,2,3081,1,1,1,1605059200,19,3081,0,active,1,9,1605060000,1605060000,0,2
303,False,2,3082,1,1,1,1605059210,18,3082,0,active,3,4,1605060000,1605060000,6,0
