,legacy_id,eightd_has_available_keys,num_bikes_disabled,last_reported,is_renting,num_docks_available,num_bikes_available,station_id,station_status,num_docks_disabled,is_returning,is_installed,num_ebikes_available,eightd_active_station_services,valet,starttime,timestamp,demand,supply
30,238,False,0,1605207455,1,13,18,238,active,0,1,1,2,,,1605207595,1605207595,0,2
31,239,False,1,1605206994,1,9,21,239,active,0,1,1,0,,,1605207595,1605207595,0,0
32,241,False,2,1605206858,1,10,11,241,active,0,1,1,0,,,1605207595,1605207595,0,0
33,242,False,1,1605206811,1,1,44,242,active,0,1,1,0,,,1605207595,1605207595,0,1
34,244,False,2,1605206835,1,28,1,244,active,0,1,1,1,,,1605207595,1605207595,1,0
35,245,False,0,1605206988,1,9,14,245,active,0,1,1,0,,,1605207595,1605207595,0,0
36,247,False,0,1605206979,1,38,17,247,active,0,1,1,0,,,1605207595,1605207595,4,0
37,248,False,3,1605207346,1,8,88,248,active,0,1,1,3,,,1605207595,1605207595,1,0
38,249,False,0,1605206991,1,3,24,249,active,0,1,1,1,,,1605207595,1605207595,0,2
39,250,False,2,1605207541,1,13,25,250,active,0,1,1,0,,,1605207595,1605207595,0,0
40,251,False,0,1605207005,1,9,18,251,active,0,1,1,3,,,1605207595,1605207595,0,1
41,252,False,0,1605207456,1,16,17,252,active,0,1,1,0,,,1605207595,1605207595,4,0
42,254,False,1,1605207293,1,37,8,254,active,1,1,1,3,,,1605207595,1605207595,2,0
43,257,False,2,1605207355,1,2,35,257,active,0,1,1,2,,,1605207595,1605207595,2,0
44,258,False,1,1605206563,1,20,2,258,active,0,1,1,0,,,1605207595,1605207595,0,2
45,259,False,0,1605206131,1,3,36,259,active,0,1,1,1,,,1605207595,1605207595,0,1
46,260,False,2,1605206567,1,4,27,260,active,0,1,1,0,,,1605207595,1605207595,0,2
47,261,False,0,1605207092,1,20,21,261,active,0,1,1,5,,,1605207595,1605207595,0,1
48,262,False,2,1605207580,1,22,0,262,active,0,1,1,0,,,1605207595,1605207595,1,0
49,264,False,1,1605206585,1,4,22,264,active,0,1,1,1,,,1605207595,1605207595,0,2
50,265,False,0,1605207366,1,20,15,265,active,0,1,1,1,,,1605207595,1605207595,0,1
51,267,False,1,1605207562,1,58,11,267,active,0,1,1,2,,,1605207595,1605207595,2,0
52,268,False,1,1605206835,1,3,23,268,active,0,1,1,1,,,1605207595,1605207595,0,0
53,270,False,0,1605205977,1,23,0,270,active,0,1,1,0,,,1605207595,1605207595,1,0
54,274,False,0,1605206021,1,21,10,274,active,0,1,1,1,,,1605207595,1605207595,1,0
55,275,False,0,1605207072,1,17,2,275,active,0,1,1,1,,,1605207595,1605207595,0,2
56,276,False,1,1605207291,1,14,10,276,active,0,1,1,0,,,1605207595,1605207595,0,0
57,278,False,0,1605206664,1,12,7,278,active,0,1,1,0,,,1605207595,1605207595,0,0
58,280,False,0,86400,0,0,0,280,out_of_service,0,0,0,0,,,1605207595,1605207595,0,0
59,281,True,1,1605207586,1,3,62,281,active,0,1,1,9,,,1605207595,1605207595,0,3
60,282,False,1,1605207381,1,23,3,282,active,0,1,1,1,,,1605207595,1605207595,3,0
61,284,False,1,1605207559,1,18,32,284,active,0,1,1,7,,,1605207595,1605207595,5,0
62,285,True,1,1605207218,1,13,39,285,active,0,1,1,2,,,1605207595,1605207595,0,1
63,289,False,0,1605206217,1,16,3,289,active,0,1,1,1,,,1605207595,1605207595,0,0
64,291,False,1,1605207148,1,9,10,291,active,0,1,1,0,,,1605207595,1605207595,2,0
65,293,False,2,1605207468,1,12,40,293,active,0,1,1,1,,,1605207595,1605207595,3,0
66,295,False,0,1605207383,1,8,16,295,active,0,1,1,2,,,1605207595,1605207595,7,0
67,297,False,2,1605207459,1,47,28,297,active,0,1,1,5,,,1605207595,1605207595,0,2
68,298,False,0,1605207321,1,31,4,298,active,0,1,1,0,,,1605207595,1605207595,2,0
69,301,False,0,1605207259,1,29,29,301,active,0,1,1,0,,,1605207595,1605207595,2,0
70,302,False,4,1605207473,1,31,2,302,active,0,1,1,1,,,1605207595,1605207595,1,0
71,303,False,2,1605206025,1,5,60,303,active,0,1,1,3,,,1605207595,1605207595,2,0
72,304,False,0,1605207251,1,6,27,304,active,0,1,1,10,,,1605207595,1605207595,0,0
73,305,False,0,1605207559,1,12,21,305,active,0,1,1,6,,,1605207595,1605207595,0,0
74,307,False,1,1605207551,1,19,10,307,active,0,1,1,0,,,1605207595,1605207595,3,0
75,308,False,1,1605205240,1,0,47,308,active,0,1,1,0,,,1605207595,1605207595,0,0
76,309,False,1,1605206332,1,4,36,309,active,0,1,1,0,,,1605207595,1605207595,3,0
77,310,False,1,1605207054,1,16,49,310,active,0,1,1,1,,,1605207595,1605207595,2,0
78,311,False,3,1605207495,1,1,27,311,active,0,1,1,0,,,1605207595,1605207595,1,0
79,312,False,1,1605207073,1,4,28,312,active,0,1,1,1,,,1605207595,1605207595,3,0
80,313,False,0,1605207451,1,2,53,313,active,0,1,1,4,,,1605207595,1605207595,0,0
81,315,False,2,1605207589,1,7,20,315,active,0,1,1,2,,,1605207595,1605207595,0,3
82,316,False,1,1605207112,0,24,18,316,active,0,0,1,0,,,1605207595,1605207595,5,0
83,317,False,2,1605207308,1,36,16,317,active,0,1,1,0,,,1605207595,1605207595,0,3
84,319,False,0,1605207498,1,15,18,319,active,0,1,1,3,,,1605207595,1605207595,0,0
85,320,False,0,1605206405,1,1,38,320,active,0,1,1,5,,,1605207595,1605207595,1,0
86,321,False,1,1605207275,1,7,31,321,active,0,1,1,1,,,1605207595,1605207595,0,1
87,323,False,0,1605205029,1,6,33,323,active,0,1,1,1,,,1605207595,1605207595,0,1
88,324,False,1,1605207419,1,0,73,324,active,0,1,1,0,,,1605207595,1605207595,0,1
89,325,False,0,1605206246,1,23,12,325,active,0,1,1,2,,,1605207595,1605207595,3,0
90,326,False,2,1605207256,1,36,3,326,active,0,1,1,0,,,1605207595,1605207595,2,0
91,327,True,1,1605206864,1,11,27,327,active,0,1,1,0,,,1605207595,1605207595,0,1
92,328,False,3,1605206970,1,2,30,328,active,0,1,1,2,,,1605207595,1605207595,0,6
93,330,False,1,1605207162,1,11,27,330,active,0,1,1,3,,,1605207595,1605207595,0,0
94,331,False,2,1605207573,1,25,0,331,active,0,1,1,0,,,1605207595,1605207595,2,0
95,332,False,0,1605207009,1,18,18,332,active,0,1,1,2,,,1605207595,1605207595,0,2
96,334,False,1,1605206955,1,0,30,334,active,0,1,1,2,,,1605207595,1605207595,0,2
97,335,False,2,1605207577,1,2,23,335,active,0,1,1,3,,,1605207595,1605207595,2,0
98,336,False,2,1605207547,1,8,26,336,active,0,1,1,1,,,1605207595,1605207595,0,3
99,340,False,0,1605205565,1,0,27,340,active,0,1,1,4,,,1605207595,1605207595,0,6
100,341,False,0,1605202828,0,3,16,341,active,0,0,1,0,,,1605207595,1605207595,0,0
101,342,False,0,1605207254,1,9,19,342,active,1,1,1,0,,,1605207595,1605207595,0,3
102,343,False,0,1605205281,1,0,23,343,active,0,1,1,0,,,1605207595,1605207595,0,0
103,344,False,5,1605199662,1,18,0,344,active,0,1,1,0,,,1605207595,1605207595,0,0
104,346,False,2,1605207413,1,20,5,346,active,0,1,1,0,,,1605207595,1605207595,0,2
105,347,False,1,1605207544,1,20,33,347,active,0,1,1,1,,,1605207595,1605207595,2,0
106,349,False,0,1605207386,1,18,43,349,active,0,1,1,0,,,1605207595,1605207595,0,2
107,350,False,3,1605207275,1,10,33,350,active,1,1,1,1,,,1605207595,1605207595,0,4
108,351,False,1,1605206754,1,0,38,351,active,0,1,1,0,,,1605207595,1605207595,0,0
109,353,False,1,1605207385,1,20,6,353,active,0,1,1,0,,,1605207595,1605207595,1,0
110,354,False,0,1605207149,1,44,3,354,active,0,1,1,3,,,1605207595,1605207595,0,1
111,355,False,2,1605207424,1,2,39,355,active,0,1,1,0,,,1605207595,1605207595,2,0
112,356,False,0,1605207461,1,14,9,356,active,0,1,1,0,,,1605207595,1605207595,0,3
113,358,False,0,1605207366,1,31,19,358,active,0,1,1,1,,,1605207595,1605207595,0,1
114,359,False,4,1605207197,1,21,53,359,active,0,1,1,12,,,1605207595,1605207595,3,0
115,360,False,1,1605207042,1,17,21,360,active,0,1,1,4,,,1605207595,1605207595,0,4
116,361,False,1,1605207548,1,16,62,361,active,0,1,1,2,,,1605207595,1605207595,0,0
117,362,False,1,1605207206,1,19,37,362,active,0,1,1,2,,,1605207595,1605207595,0,2
118,363,False,0,1604843856,0,3,0,363,out_of_service,0,0,0,0,,,1605207595,1605207595,0,0
119,364,False,1,1605207110,1,25,1,364,active,0,1,1,0,,,1605207595,1605207595,1,0
120,366,False,0,1605207198,1,31,2,366,active,0,1,1,0,,,1605207595,1605207595,0,2
121,367,False,1,1605207512,1,10,32,367,active,0,1,1,7,,,1605207595,1605207595,0,3
122,368,False,4,1605207565,1,29,12,368,active,2,1,1,0,,,1605207595,1605207595,3,0
123,369,False,0,1605206940,1,30,46,369,active,0,1,1,1,,,1605207595,1605207595,1,0
124,372,False,0,1605207549,1,16,11,372,active,0,1,1,2,,,1605207595,1605207595,0,0
125,373,False,1,1605206679,1,11,7,373,active,0,1,1,0,,,1605207595,1605207595,0,1
126,376,False,0,1605206742,1,5,37,376,active,0,1,1,2,,,1605207595,1605207595,0,0
127,377,False,2,1605207323,1,5,41,377,active,0,1,1,3,,,1605207595,1605207595,3,0
128,379,False,0,1605207352,1,22,34,379,active,0,1,1,2,,,1605207595,1605207595,16,0
129,380,False,1,1605207570,1,13,28,380,active,0,1,1,2,,,1605207595,1605207595,6,0
130,383,False,0,1605207491,1,16,22,383,active,1,1,1,2,,,1605207595,1605207595,0,3
131,385,False,0,1605207464,1,16,13,385,active,0,1,1,4,,,1605207595,1605207595,1,0
132,386,False,2,1605207497,1,3,77,386,active,0,1,1,0,,,1605207595,1605207595,0,0
133,387,False,1,1605206980,1,18,20,387,active,0,1,1,3,,,1605207595,1605207595,0,2
134,388,False,2,1605207381,1,3,30,388,active,0,1,1,4,,,1605207595,1605207595,0,6
135,389,False,0,1605207501,1,21,6,389,active,0,1,1,0,,,1605207595,1605207595,0,3
136,390,False,0,1605207228,1,17,14,390,active,0,1,1,1,,,1605207595,1605207595,0,1
137,391,False,13,1605207341,1,9,1,391,active,15,1,1,0,,,1605207595,1605207595,0,0
138,392,False,0,1605206359,1,5,30,392,active,0,1,1,1,,,1605207595,1605207595,5,0
139,393,False,0,1605206497,1,36,1,393,active,0,1,1,0,,,1605207595,1605207595,0,1
140,394,False,0,86400,0,0,0,394,out_of_service,0,0,0,0,,,1605207595,1605207595,0,0
141,396,False,0,1605205047,1,23,2,396,active,0,1,1,0,,,1605207595,1605207595,3,0
142,397,False,0,1605207082,1,74,1,397,active,0,1,1,0,,,1605207595,1605207595,0,1
143,398,False,1,1605207015,1,1,29,398,active,0,1,1,2,,,1605207595,1605207595,0,2
144,399,False,1,1605204736,1,38,0,399,active,0,1,1,0,,,1605207595,1605207595,1,0
145,400,False,0,1605206678,1,9,5,400,active,1,1,1,0,,,1605207595,1605207595,0,0
146,401,False,1,1605207243,1,26,15,401,active,0,1,1,2,,,1605207595,1605207595,1,0
147,402,False,1,1605207587,0,0,38,402,active,0,0,1,6,,,1605207595,1605207595,0,0
148,403,False,0,1605207482,1,9,22,403,active,0,1,1,1,,,1605207595,1605207595,0,0
149,405,False,2,1605207445,1,19,30,405,active,0,1,1,1,,,1605207595,1605207595,0,0
150,406,False,2,1605206536,1,13,5,406,active,0,1,1,0,,,1605207595,1605207595,0,0
151,408,False,2,1605207399,1,5,16,408,active,0,1,1,0,,,1605207595,1605207595,0,1
152,410,False,1,1605207276,1,35,9,410,active,0,1,1,1,,,1605207595,1605207595,0,3
153,411,False,2,1605207417,1,25,4,411,active,0,1,1,0,,,1605207595,1605207595,0,2
154,412,False,2,1605207323,1,2,25,412,active,0,1,1,0,,,1605207595,1605207595,2,0
155,415,False,1,1605206435,1,27,18,415,active,0,1,1,0,,,1605207595,1605207595,0,5
156,416,False,0,1605207072,1,28,3,416,active,0,1,1,2,,,1605207595,1605207595,0,2
157,417,False,1,1605207551,1,7,17,417,active,0,1,1,3,,,1605207595,1605207595,0,2
158,418,False,0,1605206041,1,0,37,418,active,0,1,1,1,,,1605207595,1605207595,0,3
159,419,False,0,1605206756,1,18,5,419,active,0,1,1,0,,,1605207595,1605207595,0,2
160,420,False,2,1605202692,1,48,1,420,active,0,1,1,0,,,1605207595,1605207595,0,0
161,421,False,1,1605207481,1,7,11,421,active,0,1,1,5,,,1605207595,1605207595,0,4
162,422,False,3,1605207420,1,46,29,422,active,0,1,1,1,,,1605207595,1605207595,0,4
163,423,False,1,1605207205,1,21,5,423,active,0,1,1,0,,,1605207595,1605207595,1,0
164,426,True,2,1605207024,1,12,16,426,active,0,1,1,0,,,1605207595,1605207595,1,0
165,427,False,1,1605206497,1,12,34,427,active,0,1,1,0,,,1605207595,1605207595,1,0
166,432,False,1,1605207355,1,30,0,432,active,0,1,1,0,,,1605207595,1605207595,3,0
167,434,False,1,1605207010,1,25,34,434,active,0,1,1,0,,,1605207595,1605207595,3,0
168,435,False,1,1605207584,1,2,47,435,active,0,1,1,0,,,1605207595,1605207595,0,1
169,436,False,0,1605203303,1,25,2,436,active,0,1,1,0,,,1605207595,1605207595,1,0
170,437,False,0,1605206521,1,20,4,437,active,0,1,1,0,,,1605207595,1605207595,0,2
171,438,False,0,1605207495,1,24,23,438,active,0,1,1,1,,,1605207595,1605207595,8,0
172,439,False,0,1605207412,1,38,5,439,active,0,1,1,2,,,1605207595,1605207595,2,0
173,440,False,0,1605207284,1,8,24,440,active,0,1,1,5,,,1605207595,1605207595,0,0
174,442,False,1,1605206757,1,15,35,442,active,0,1,1,6,,,1605207595,1605207595,0,4
175,443,False,1,1605205807,1,14,8,443,active,0,1,1,1,,,1605207595,1605207595,0,1
176,445,False,1,1605207540,1,31,48,445,active,0,1,1,0,,,1605207595,1605207595,0,6
177,446,False,2,1605207530,1,67,10,446,active,0,1,1,1,,,1605207595,1605207595,0,1
178,447,False,1,1605207586,1,25,4,447,active,1,1,1,1,,,1605207595,1605207595,8,0
179,448,False,0,1605207497,1,25,2,448,active,0,1,1,0,,,1605207595,1605207595,0,2
180,450,False,2,1605207583,1,43,22,450,active,0,1,1,2,,,1605207595,1605207595,0,2
181,453,False,1,1605207568,1,11,54,453,active,0,1,1,2,,,1605207595,1605207595,0,1
182,454,False,1,1605207253,1,30,4,454,active,0,1,1,2,,,1605207595,1605207595,0,2
183,455,False,1,1605206712,1,55,3,455,active,0,1,1,1,,,1605207595,1605207595,1,0
184,456,False,1,1605207580,1,0,23,456,active,34,1,1,15,[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],"{'active': True, 'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 30, 'valet_revision': 1298, 'off_dock_count': 20, 'dock_blocked_count': 34, 'region': 'BKN'}",1605207595,1605207595,0,10
185,457,False,3,1605207585,1,54,22,457,active,0,1,1,12,,,1605207595,1605207595,0,1
186,458,False,1,1605207471,1,20,10,458,active,0,1,1,0,,,1605207595,1605207595,0,1
187,460,False,0,1605207576,1,19,6,460,active,0,1,1,2,,,1605207595,1605207595,0,1
188,461,False,0,1605207346,1,19,37,461,active,0,1,1,5,,,1605207595,1605207595,0,1
189,462,False,1,1605207459,1,25,51,462,active,0,1,1,1,,,1605207595,1605207595,0,0
190,464,False,0,1605207189,1,34,18,464,active,1,1,1,13,,,1605207595,1605207595,0,1
191,465,False,1,1605207470,1,3,35,465,active,0,1,1,5,,,1605207595,1605207595,0,6
192,466,False,1,1605207571,1,14,12,466,active,8,1,1,4,,,1605207595,1605207595,5,0
193,467,False,0,1605206302,1,2,32,467,active,0,1,1,0,,,1605207595,1605207595,0,1
194,468,False,3,1605207520,1,22,40,468,active,0,1,1,0,,,1605207595,1605207595,0,1
195,469,False,0,1605207550,1,34,23,469,active,0,1,1,5,,,1605207595,1605207595,0,3
196,470,False,0,1605207181,1,12,60,470,active,0,1,1,3,,,1605207595,1605207595,0,0
197,471,False,0,1605207257,1,19,12,471,active,0,1,1,2,,,1605207595,1605207595,1,0
198,472,False,1,1605207528,1,24,30,472,active,0,1,1,7,,,1605207595,1605207595,0,3
199,473,False,0,1605207382,1,14,50,473,active,0,1,1,0,,,1605207595,1605207595,2,0
200,474,False,2,1605207326,1,19,35,474,active,0,1,1,4,,,1605207595,1605207595,0,0
201,476,False,1,1605207548,1,25,39,476,active,0,1,1,1,,,1605207595,1605207595,4,0
202,477,False,3,1605207431,1,49,18,477,active,1,1,1,4,,,1605207595,1605207595,13,0
203,478,False,2,1605207555,1,31,4,478,active,0,1,1,0,,,1605207595,1605207595,0,1
204,479,False,1,1605207528,1,26,4,479,active,0,1,1,0,,,1605207595,1605207595,2,0
205,480,False,0,1605206816,1,25,4,480,active,0,1,1,0,,,1605207595,1605207595,0,2
206,481,False,0,1605206958,1,17,8,481,active,0,1,1,0,,,1605207595,1605207595,0,0
207,482,False,2,1605207464,1,0,76,482,active,0,1,1,2,,,1605207595,1605207595,0,1
208,483,False,0,1605207442,1,33,1,483,active,0,1,1,1,,,1605207595,1605207595,0,1
209,484,False,1,1605207490,1,7,38,484,active,0,1,1,2,,,1605207595,1605207595,1,0
210,485,False,1,1605207216,1,19,20,485,active,0,1,1,7,,,1605207595,1605207595,0,2
211,486,False,1,1605207503,1,10,30,486,active,0,1,1,9,,,1605207595,1605207595,0,6
212,487,False,0,1605207047,1,26,9,487,active,0,1,1,2,,,1605207595,1605207595,1,0
213,489,False,4,1605206965,1,12,33,489,active,0,1,1,0,,,1605207595,1605207595,0,4
214,490,False,0,1605207576,1,25,41,490,active,0,1,1,2,,,1605207595,1605207595,8,0
215,492,False,1,1605207556,1,32,34,492,active,1,1,1,7,,,1605207595,1605207595,15,0
216,493,False,2,1605207574,1,0,32,493,active,0,1,1,6,,,1605207595,1605207595,0,0
217,494,False,1,1605207565,1,34,31,494,active,0,1,1,8,,,1605207595,1605207595,0,5
218,495,False,0,1605207417,1,26,13,495,active,0,1,1,2,,,1605207595,1605207595,0,0
219,496,False,0,1605207003,1,20,45,496,active,0,1,1,2,,,1605207595,1605207595,1,0
220,497,False,5,1605207550,1,33,28,497,active,0,1,1,9,,,1605207595,1605207595,7,0
221,499,True,1,1605207212,1,17,18,499,active,0,1,1,8,,,1605207595,1605207595,1,0
222,500,False,1,1605207434,1,5,46,500,active,0,1,1,0,,,1605207595,1605207595,0,0
223,501,False,0,1605206862,1,74,9,501,active,0,1,1,0,,,1605207595,1605207595,2,0
224,502,False,0,1605207405,1,26,10,502,active,0,1,1,2,,,1605207595,1605207595,4,0
225,503,False,0,1605206735,1,0,31,503,active,0,1,1,3,,,1605207595,1605207595,0,1
226,504,False,0,1605206858,1,32,22,504,active,0,1,1,3,,,1605207595,1605207595,0,3
227,505,False,2,1605207559,1,3,47,505,active,0,1,1,6,,,1605207595,1605207595,0,0
228,507,False,0,1605207253,1,30,15,507,active,0,1,1,1,,,1605207595,1605207595,0,4
229,508,False,1,1605207083,1,19,5,508,active,0,1,1,0,,,1605207595,1605207595,3,0
230,509,False,2,1605207374,1,19,40,509,active,0,1,1,1,,,1605207595,1605207595,0,7
231,510,False,4,1605206491,0,24,27,510,active,0,0,1,0,,,1605207595,1605207595,0,1
232,513,False,0,1605207572,1,25,4,513,active,0,1,1,0,,,1605207595,1605207595,0,1
233,514,True,2,1605207209,1,25,25,514,active,0,1,1,2,,,1605207595,1605207595,0,1
234,515,False,0,1605207456,1,64,15,515,active,0,1,1,0,,,1605207595,1605207595,0,2
235,516,False,3,1605207410,1,8,20,516,active,0,1,1,0,,,1605207595,1605207595,0,1
236,517,False,1,1605206421,1,41,27,517,active,0,1,1,10,,,1605207595,1605207595,0,1
237,519,False,1,1605207573,1,26,42,519,active,0,1,1,13,,,1605207595,1605207595,0,1
238,522,False,1,1605207456,1,9,41,522,active,0,1,1,6,,,1605207595,1605207595,0,0
239,525,False,1,1605206367,1,26,29,525,active,0,1,1,0,,,1605207595,1605207595,3,0
240,526,False,3,1605207271,1,12,25,526,active,0,1,1,3,,,1605207595,1605207595,6,0
241,528,False,5,1605207445,1,10,24,528,active,0,1,1,3,,,1605207595,1605207595,3,0
242,529,False,1,1605207472,1,32,8,529,active,0,1,1,1,,,1605207595,1605207595,7,0
243,530,False,0,1605206841,1,12,12,530,active,0,1,1,1,,,1605207595,1605207595,0,1
244,531,False,2,1605207578,1,3,55,531,active,0,1,1,6,,,1605207595,1605207595,1,0
245,532,False,2,1605207424,1,22,19,532,active,0,1,1,1,,,1605207595,1605207595,0,1
246,533,False,0,1605207548,1,1,45,533,active,0,1,1,14,,,1605207595,1605207595,0,3
247,534,False,1,1605206707,1,1,29,534,active,0,1,1,3,,,1605207595,1605207595,0,0
248,536,False,1,1605207542,1,0,27,536,active,0,1,1,2,,,1605207595,1605207595,0,4
249,539,False,1,1605207135,1,0,30,539,active,0,1,1,0,,,1605207595,1605207595,0,2
250,540,False,0,1605207068,1,44,10,540,active,0,1,1,1,,,1605207595,1605207595,0,1
251,545,False,0,1605207503,1,3,24,545,active,0,1,1,3,,,1605207595,1605207595,0,4
252,546,False,0,1605207413,1,35,10,546,active,0,1,1,0,,,1605207595,1605207595,0,1
253,2000,False,0,1605207474,1,7,50,2000,active,0,1,1,1,,,1605207595,1605207595,0,0
254,2002,False,2,1605206843,1,18,7,2002,active,0,1,1,0,,,1605207595,1605207595,2,0
255,2003,False,1,1605206931,1,32,21,2003,active,0,1,1,8,,,1605207595,1605207595,0,6
256,2005,False,1,1605195634,1,1,10,2005,active,0,1,1,0,,,1605207595,1605207595,0,0
257,2006,True,2,1605207216,1,5,41,2006,active,1,1,1,9,,,1605207595,1605207595,1,0
258,2008,True,1,1605207106,1,11,12,2008,active,0,1,1,2,,,1605207595,1605207595,0,5
259,2009,False,5,1605207134,1,1,29,2009,active,0,1,1,2,,,1605207595,1605207595,0,2
260,2010,False,2,1605207588,1,19,44,2010,active,0,1,1,1,,,1605207595,1605207595,0,0
261,2012,False,3,1605207545,1,0,22,2012,active,18,1,1,4,[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],"{'active': True, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 70, 'valet_revision': 1287, 'off_dock_count': 51, 'dock_blocked_count': 18, 'region': 'BKN'}",1605207595,1605207595,0,5
262,2017,False,1,1605206757,1,30,8,2017,active,0,1,1,3,,,1605207595,1605207595,0,0
263,2021,False,0,1605207562,1,51,13,2021,active,1,1,1,3,,,1605207595,1605207595,0,0
264,2022,False,0,1605206885,1,30,3,2022,active,0,1,1,0,,,1605207595,1605207595,0,0
265,3016,False,1,1605207531,1,20,33,3016,active,0,1,1,1,,,1605207595,1605207595,0,0
266,3041,False,0,1605206522,1,17,7,3041,active,0,1,1,0,,,1605207595,1605207595,2,0
267,3042,False,1,1605206538,1,1,17,3042,active,0,1,1,3,,,1605207595,1605207595,0,1
268,3043,False,2,1605207332,1,2,15,3043,active,0,1,1,1,,,1605207595,1605207595,1,0
269,3044,False,0,1605206575,1,20,7,3044,active,0,1,1,1,,,1605207595,1605207595,0,1
270,3046,False,0,1605206193,1,14,5,3046,active,0,1,1,0,,,1605207595,1605207595,0,0
271,3047,False,0,1605206279,1,19,2,3047,active,0,1,1,1,,,1605207595,1605207595,0,0
272,3048,False,0,1605202814,1,19,0,3048,active,0,1,1,0,,,1605207595,1605207595,2,0
273,3049,False,0,1605206663,1,16,1,3049,active,1,1,1,0,,,1605207595,1605207595,0,1
274,3050,False,0,1605207065,1,10,11,3050,active,0,1,1,1,,,1605207595,1605207595,0,0
275,3052,False,1,1605205261,1,22,0,3052,active,0,1,1,0,,,1605207595,1605207595,0,0
276,3053,False,1,1605206613,1,22,0,3053,active,0,1,1,0,,,1605207595,1605207595,0,0
277,3054,False,0,1605206562,1,17,2,3054,active,0,1,1,1,,,1605207595,1605207595,0,2
278,3055,False,0,1605207355,1,20,3,3055,active,0,1,1,1,,,1605207595,1605207595,0,1
279,3056,False,1,1605204282,1,21,1,3056,active,0,1,1,0,,,1605207595,1605207595,1,0
280,3057,False,0,1605206593,1,17,1,3057,active,0,1,1,1,,,1605207595,1605207595,0,0
281,3058,False,1,1605190094,1,23,0,3058,active,0,1,1,0,,,1605207595,1605207595,1,0
282,3059,False,0,1605206757,1,16,3,3059,active,0,1,1,0,,,1605207595,1605207595,0,1
283,3060,False,0,1605207312,1,17,2,3060,active,0,1,1,0,,,1605207595,1605207595,0,1
284,3061,False,0,1605204695,1,15,6,3061,active,0,1,1,1,,,1605207595,1605207595,0,3
