,num_ebikes_available,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,is_installed,station_status,num_bikes_available,num_docks_disabled,station_id,num_docks_available,is_returning,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
34,1,1,1605095722,2,False,1,active,10,0,244,19,1,244,,,1605096005,1605096005,0,2
35,0,1,1605094894,0,False,1,active,18,0,245,5,1,245,,,1605096005,1605096005,0,2
36,2,1,1605095520,3,False,1,active,51,0,247,1,1,247,,,1605096005,1605096005,0,8
37,0,1,1605095536,1,False,1,active,87,0,248,11,1,248,,,1605096005,1605096005,0,2
38,0,1,1605094903,0,False,1,active,23,0,249,4,1,249,,,1605096005,1605096005,0,0
39,1,1,1605095598,1,False,1,active,13,0,250,26,1,250,,,1605096005,1605096005,0,2
40,0,1,1605095974,0,False,1,active,20,0,251,7,1,251,,,1605096005,1605096005,0,3
41,0,1,1605094766,0,False,1,active,27,0,252,6,1,252,,,1605096005,1605096005,2,0
42,2,1,1605095660,2,False,1,active,29,0,254,16,1,254,,,1605096005,1605096005,1,0
43,0,1,1605095175,0,False,1,active,12,0,257,27,1,257,,,1605096005,1605096005,0,4
44,1,1,1605095552,1,False,1,active,7,0,258,15,1,258,,,1605096005,1605096005,0,1
45,0,1,1605095868,0,False,1,active,26,0,259,13,1,259,,,1605096005,1605096005,0,1
46,4,1,1605095650,0,False,1,active,19,0,260,14,1,260,,,1605096005,1605096005,0,2
47,1,1,1605094475,0,False,1,active,20,0,261,21,1,261,,,1605096005,1605096005,0,0
48,0,1,1605095782,2,False,1,active,7,0,262,15,1,262,,,1605096005,1605096005,1,0
49,1,1,1605094908,0,False,1,active,22,0,264,5,1,264,,,1605096005,1605096005,0,4
50,0,1,1605095074,0,False,1,active,32,0,265,3,1,265,,,1605096005,1605096005,0,4
51,1,1,1605095620,1,False,1,active,1,0,267,68,1,267,,,1605096005,1605096005,0,0
52,2,1,1605095389,0,False,1,active,11,0,268,16,1,268,,,1605096005,1605096005,2,0
53,0,1,1605095618,1,False,1,active,6,0,270,16,1,270,,,1605096005,1605096005,0,6
54,1,1,1605094832,1,False,1,active,13,0,274,17,1,274,,,1605096005,1605096005,3,0
55,6,1,1605090735,0,False,1,active,7,0,275,12,1,275,,,1605096005,1605096005,0,1
56,0,1,1605095098,0,False,1,active,21,0,276,4,1,276,,,1605096005,1605096005,0,0
57,0,1,1605095635,3,False,1,active,4,0,278,12,1,278,,,1605096005,1605096005,3,0
58,0,0,86400,0,False,0,out_of_service,0,0,280,0,0,280,,,1605096005,1605096005,0,0
59,0,1,1605095910,3,True,1,active,5,0,281,58,1,281,,,1605096005,1605096005,7,0
60,1,1,1605094472,1,False,1,active,7,0,282,19,1,282,,,1605096005,1605096005,2,0
61,1,1,1605095316,2,False,1,active,33,0,284,16,1,284,,,1605096005,1605096005,0,1
62,1,1,1605095966,2,True,1,active,9,0,285,42,1,285,,,1605096005,1605096005,12,0
63,3,1,1605094790,0,False,1,active,9,0,289,10,1,289,,,1605096005,1605096005,0,1
64,3,1,1605095981,0,False,1,active,18,0,291,2,1,291,,,1605096005,1605096005,0,0
65,0,1,1605095838,0,False,1,active,26,0,293,28,1,293,,,1605096005,1605096005,0,1
66,0,1,1605095908,0,False,1,active,24,0,295,0,1,295,,,1605096005,1605096005,0,1
67,0,1,1605095615,4,False,1,active,16,0,297,57,1,297,,,1605096005,1605096005,2,0
68,1,1,1605095630,1,False,1,active,15,0,298,19,1,298,,,1605096005,1605096005,0,2
69,2,1,1605095626,0,False,1,active,53,0,301,5,1,301,,,1605096005,1605096005,0,4
70,4,1,1605095993,6,False,1,active,27,0,302,4,1,302,,,1605096005,1605096005,0,1
71,0,1,1605095609,0,False,1,active,33,0,303,34,1,303,,,1605096005,1605096005,3,0
72,1,1,1605095906,2,False,1,active,7,0,304,24,1,304,,,1605096005,1605096005,4,0
73,5,1,1605095950,0,False,1,active,16,0,305,17,1,305,,,1605096005,1605096005,3,0
74,3,1,1605095344,0,False,1,active,30,0,307,0,1,307,,,1605096005,1605096005,0,1
75,1,1,1605095449,2,False,1,active,45,0,308,1,1,308,,,1605096005,1605096005,0,1
76,0,1,1605095934,2,False,1,active,23,0,309,16,1,309,,,1605096005,1605096005,9,0
77,2,1,1605095964,0,False,1,active,52,0,310,14,1,310,,,1605096005,1605096005,0,3
78,4,1,1605095774,2,False,1,active,26,0,311,3,1,311,,,1605096005,1605096005,0,4
79,1,1,1605094769,0,False,1,active,27,0,312,6,1,312,,,1605096005,1605096005,0,1
80,1,1,1605075267,0,False,1,active,47,0,313,8,1,313,,,1605096005,1605096005,0,2
81,1,1,1605095398,4,False,1,active,13,0,315,12,1,315,,,1605096005,1605096005,4,0
82,0,1,1605094788,1,False,1,active,8,0,316,34,1,316,,,1605096005,1605096005,0,1
83,0,1,1605094704,2,False,1,active,40,0,317,12,1,317,,,1605096005,1605096005,0,4
84,1,1,1605095000,2,False,1,active,5,0,319,26,1,319,,,1605096005,1605096005,6,0
85,0,1,1605095434,0,False,1,active,25,0,320,14,1,320,,,1605096005,1605096005,0,2
86,0,1,1605082132,2,False,1,active,29,0,321,8,1,321,,,1605096005,1605096005,0,1
87,4,1,1605095907,0,False,1,active,26,0,323,13,1,323,,,1605096005,1605096005,0,4
88,2,1,1605095688,0,False,1,active,68,0,324,6,1,324,,,1605096005,1605096005,0,1
89,0,1,1605095815,2,False,1,active,29,0,325,4,1,325,,,1605096005,1605096005,0,4
90,1,1,1605095322,2,False,1,active,36,0,326,3,1,326,,,1605096005,1605096005,0,9
91,3,1,1605095916,1,True,1,active,14,0,327,24,1,327,,,1605096005,1605096005,4,0
92,1,1,1605094495,4,False,1,active,31,0,328,0,1,328,,,1605096005,1605096005,0,1
93,1,1,1605095954,0,False,1,active,17,0,330,22,1,330,,,1605096005,1605096005,7,0
94,0,1,1605094664,3,False,1,active,22,0,331,2,1,331,,,1605096005,1605096005,0,5
95,1,1,1605094666,1,False,1,active,32,0,332,3,1,332,,,1605096005,1605096005,0,2
96,3,1,1605095724,1,False,1,active,22,0,334,8,1,334,,,1605096005,1605096005,0,5
97,0,1,1605095796,2,False,1,active,9,0,335,16,1,335,,,1605096005,1605096005,1,0
98,0,1,1605095458,0,False,1,active,7,0,336,29,1,336,,,1605096005,1605096005,0,0
99,0,1,1605095513,1,False,1,active,23,0,340,3,1,340,,,1605096005,1605096005,2,0
100,3,1,1605095628,0,False,1,active,16,0,341,3,1,341,,,1605096005,1605096005,0,2
101,1,1,1605082032,0,False,1,active,27,1,342,1,1,342,,,1605096005,1605096005,0,4
102,0,1,1605075266,0,False,1,active,9,0,343,14,1,343,,,1605096005,1605096005,1,0
103,5,1,1605095991,5,False,1,active,11,0,344,7,1,344,,,1605096005,1605096005,0,2
104,2,1,1605095925,3,False,1,active,20,0,346,4,1,346,,,1605096005,1605096005,3,0
105,4,1,1605095644,2,False,1,active,23,0,347,29,1,347,,,1605096005,1605096005,3,0
106,1,0,1604888322,1,False,1,active,60,0,349,0,0,349,,,1605096005,1605096005,0,0
107,3,1,1605095896,2,False,1,active,40,1,350,4,1,350,,,1605096005,1605096005,0,4
108,0,1,1605094979,0,False,1,active,25,0,351,14,1,351,,,1605096005,1605096005,0,2
109,0,1,1605093872,1,False,1,active,7,0,353,19,1,353,,,1605096005,1605096005,1,0
110,2,1,1605093989,1,False,1,active,12,0,354,34,1,354,,,1605096005,1605096005,0,0
111,0,1,1605095795,1,False,1,active,28,0,355,14,1,355,,,1605096005,1605096005,0,0
112,0,1,1605094904,1,False,1,active,20,0,356,2,1,356,,,1605096005,1605096005,0,0
113,0,1,1605095919,1,False,1,active,25,0,358,24,1,358,,,1605096005,1605096005,6,0
114,0,1,1605095773,2,False,1,active,6,0,359,70,1,359,,,1605096005,1605096005,25,0
115,1,1,1605095623,3,False,1,active,13,0,360,23,1,360,,,1605096005,1605096005,7,0
116,2,1,1605094759,0,False,1,active,73,1,361,5,1,361,,,1605096005,1605096005,0,2
117,2,1,1605092408,0,False,1,active,2,0,362,55,1,362,,,1605096005,1605096005,2,0
118,0,0,1604843856,0,False,0,out_of_service,0,0,363,3,0,363,,,1605096005,1605096005,0,0
119,2,1,1605095349,2,False,1,active,3,0,364,22,1,364,,,1605096005,1605096005,0,1
120,0,1,1605095887,0,False,1,active,25,0,366,8,1,366,,,1605096005,1605096005,0,2
121,5,1,1605095535,0,False,1,active,8,0,367,35,1,367,,,1605096005,1605096005,7,0
122,0,1,1605095466,3,False,1,active,27,2,368,15,1,368,,,1605096005,1605096005,0,6
123,1,1,1605095877,0,False,1,active,65,2,369,9,1,369,,,1605096005,1605096005,2,0
124,0,1,1605075266,0,False,1,active,0,0,372,27,1,372,,,1605096005,1605096005,1,0
125,2,1,1605093926,0,False,1,active,6,0,373,13,1,373,,,1605096005,1605096005,0,0
126,0,1,1605095513,0,False,1,active,39,0,376,3,1,376,,,1605096005,1605096005,0,0
127,1,1,1605094411,1,False,1,active,34,0,377,13,1,377,,,1605096005,1605096005,2,0
128,0,1,1605095413,1,False,1,active,19,0,379,36,1,379,,,1605096005,1605096005,0,3
129,0,1,1605094081,0,False,1,active,38,0,380,4,1,380,,,1605096005,1605096005,0,4
130,0,1,1605095321,0,False,1,active,29,1,383,9,1,383,,,1605096005,1605096005,0,9
131,1,1,1605095881,1,False,1,active,15,0,385,13,1,385,,,1605096005,1605096005,0,1
132,0,1,1605092965,1,False,1,active,64,0,386,17,1,386,,,1605096005,1605096005,1,0
133,0,1,1605095841,2,False,1,active,3,0,387,34,1,387,,,1605096005,1605096005,2,0
134,3,1,1605095867,0,False,1,active,14,0,388,21,1,388,,,1605096005,1605096005,0,0
135,1,1,1605095702,2,False,1,active,20,0,389,5,1,389,,,1605096005,1605096005,0,0
136,2,1,1605095911,0,False,1,active,28,0,390,3,1,390,,,1605096005,1605096005,0,4
137,0,1,1605093751,0,False,1,active,24,0,391,12,1,391,,,1605096005,1605096005,3,0
138,1,1,1605095992,1,False,1,active,29,0,392,5,1,392,,,1605096005,1605096005,2,0
139,0,1,1605095395,0,False,1,active,28,0,393,9,1,393,,,1605096005,1605096005,0,2
140,0,0,86400,0,False,0,out_of_service,0,0,394,0,0,394,,,1605096005,1605096005,0,0
141,0,0,1605059568,0,False,1,active,2,0,396,23,0,396,,,1605096005,1605096005,0,0
142,0,1,1605091945,0,False,1,active,8,0,397,67,1,397,,,1605096005,1605096005,0,3
143,0,1,1605095747,1,False,1,active,23,0,398,7,1,398,,,1605096005,1605096005,2,0
144,1,1,1605095385,0,False,1,active,6,0,399,33,1,399,,,1605096005,1605096005,0,0
145,0,1,1605095263,2,False,1,active,10,0,400,3,1,400,,,1605096005,1605096005,1,0
146,0,1,1605095215,1,False,1,active,31,0,401,10,1,401,,,1605096005,1605096005,0,5
147,2,1,1605095576,1,False,1,active,6,0,402,32,1,402,,,1605096005,1605096005,0,2
148,2,1,1605083284,1,False,1,active,17,0,403,13,1,403,,,1605096005,1605096005,2,0
149,1,1,1605095872,1,True,1,active,31,0,405,19,1,405,,,1605096005,1605096005,2,0
150,1,1,1605095697,0,False,1,active,11,0,406,9,1,406,,,1605096005,1605096005,0,0
151,0,1,1605095850,2,False,1,active,18,0,408,3,1,408,,,1605096005,1605096005,0,0
152,0,1,1605095630,3,False,1,active,35,0,410,7,1,410,,,1605096005,1605096005,0,3
153,1,1,1605095984,0,False,1,active,30,0,411,1,1,411,,,1605096005,1605096005,0,0
154,0,1,1605095186,4,False,1,active,18,0,412,7,1,412,,,1605096005,1605096005,0,0
155,2,1,1605095737,0,False,1,active,16,0,415,30,1,415,,,1605096005,1605096005,0,0
156,2,1,1605091510,1,False,1,active,6,0,416,24,1,416,,,1605096005,1605096005,0,1
157,1,1,1605095456,0,False,1,active,15,0,417,10,1,417,,,1605096005,1605096005,0,2
158,1,1,1605075266,0,False,1,active,34,0,418,3,1,418,,,1605096005,1605096005,0,0
159,0,1,1605095120,0,False,1,active,8,0,419,15,1,419,,,1605096005,1605096005,0,1
160,0,1,1605095450,1,False,1,active,8,0,420,42,1,420,,,1605096005,1605096005,1,0
161,0,1,1605094812,0,False,1,active,5,0,421,14,1,421,,,1605096005,1605096005,0,0
162,6,1,1605095770,1,False,1,active,39,0,422,38,1,422,,,1605096005,1605096005,1,0
163,0,1,1605095942,4,False,1,active,10,0,423,13,1,423,,,1605096005,1605096005,0,0
164,0,1,1605095686,1,True,1,active,24,0,426,5,1,426,,,1605096005,1605096005,0,7
165,3,1,1605092212,1,False,1,active,39,0,427,7,1,427,,,1605096005,1605096005,1,0
166,0,1,1605094984,1,False,1,active,28,0,432,2,1,432,,,1605096005,1605096005,0,7
167,1,1,1605095784,2,False,1,active,34,0,434,24,1,434,,,1605096005,1605096005,0,0
168,2,1,1605095671,2,False,1,active,35,0,435,13,1,435,,,1605096005,1605096005,0,2
169,2,1,1605075267,0,False,1,active,5,3,436,19,1,436,,,1605096005,1605096005,1,0
170,3,1,1605091920,0,False,1,active,4,0,437,20,1,437,,,1605096005,1605096005,1,0
171,0,1,1605095963,0,False,1,active,36,0,438,11,1,438,,,1605096005,1605096005,0,7
172,0,1,1605095056,0,False,1,active,25,0,439,18,1,439,,,1605096005,1605096005,3,0
173,0,1,1605095735,0,False,1,active,1,0,440,31,1,440,,,1605096005,1605096005,3,0
174,4,1,1605095892,1,False,1,active,10,0,442,40,1,442,,,1605096005,1605096005,0,0
175,4,1,1605094788,1,False,1,active,7,0,443,15,1,443,,,1605096005,1605096005,0,0
176,0,1,1605095265,3,False,1,active,73,0,445,4,1,445,,,1605096005,1605096005,0,6
177,1,1,1605095833,1,False,1,active,5,0,446,73,1,446,,,1605096005,1605096005,0,4
178,2,1,1605095929,3,False,1,active,12,1,447,15,1,447,,,1605096005,1605096005,0,6
179,4,1,1605095759,0,False,1,active,17,0,448,10,1,448,,,1605096005,1605096005,2,0
180,2,1,1605095819,2,False,1,active,43,0,450,22,1,450,,,1605096005,1605096005,2,0
181,0,1,1605095430,2,False,1,active,57,0,453,7,1,453,,,1605096005,1605096005,0,3
182,0,1,1605095416,0,False,1,active,13,0,454,22,1,454,,,1605096005,1605096005,0,5
183,0,1,1605095779,0,False,1,active,3,0,455,56,1,455,,,1605096005,1605096005,0,1
184,8,1,1605095223,1,False,1,active,12,0,456,21,1,456,,,1605096005,1605096005,5,0
185,0,1,1605095579,1,False,1,active,7,0,457,71,1,457,,,1605096005,1605096005,1,0
186,1,1,1605092405,1,False,1,active,8,0,458,22,1,458,,,1605096005,1605096005,3,0
187,1,1,1605095715,1,False,1,active,17,0,460,7,1,460,,,1605096005,1605096005,0,2
188,1,1,1605095719,1,False,1,active,46,0,461,9,1,461,,,1605096005,1605096005,0,3
189,0,1,1605095269,2,False,1,active,56,0,462,19,1,462,,,1605096005,1605096005,0,0
190,2,1,1605095603,1,False,1,active,5,1,464,46,1,464,,,1605096005,1605096005,2,0
191,0,1,1605095111,1,False,1,active,8,0,465,30,1,465,,,1605096005,1605096005,0,1
192,0,1,1605094773,1,False,1,active,1,8,466,25,1,466,,,1605096005,1605096005,0,0
193,2,1,1605095394,2,False,1,active,27,0,467,5,1,467,,,1605096005,1605096005,0,1
194,1,1,1605095493,0,False,1,active,39,0,468,26,1,468,,,1605096005,1605096005,2,0
195,1,1,1605095910,3,False,1,active,24,0,469,30,1,469,,,1605096005,1605096005,0,2
196,0,1,1605095950,1,False,1,active,62,0,470,9,1,470,,,1605096005,1605096005,0,1
197,0,1,1605095845,3,False,1,active,9,0,471,19,1,471,,,1605096005,1605096005,0,2
198,0,1,1605095923,0,False,1,active,9,0,472,46,1,472,,,1605096005,1605096005,0,2
199,0,1,1605077131,1,False,1,active,41,0,473,8,1,473,,,1605096005,1605096005,0,0
200,0,1,1605094360,1,False,1,active,11,0,474,44,1,474,,,1605096005,1605096005,1,0
201,0,1,1605095232,1,False,1,active,41,0,476,23,1,476,,,1605096005,1605096005,8,0
202,0,1,1605095823,1,False,1,active,0,1,477,69,1,477,,,1605096005,1605096005,2,0
203,0,1,1605095867,1,False,1,active,30,0,478,6,1,478,,,1605096005,1605096005,0,11
204,0,1,1605095790,1,False,1,active,17,0,479,13,1,479,,,1605096005,1605096005,0,10
205,1,1,1605095590,2,False,1,active,18,0,480,9,1,480,,,1605096005,1605096005,0,4
206,0,1,1605095535,1,False,1,active,18,0,481,6,1,481,,,1605096005,1605096005,0,3
207,0,0,1605054576,28,False,1,active,51,0,482,0,0,482,,,1605096005,1605096005,0,0
208,0,1,1605095373,1,False,1,active,19,0,483,14,1,483,,,1605096005,1605096005,2,0
209,2,1,1605095067,0,False,1,active,2,0,484,44,1,484,,,1605096005,1605096005,6,0
210,3,1,1605095609,1,False,1,active,4,0,485,35,1,485,,,1605096005,1605096005,2,0
211,3,1,1605095134,2,False,1,active,6,0,486,33,1,486,,,1605096005,1605096005,0,2
212,0,1,1605095627,1,False,1,active,21,0,487,13,1,487,,,1605096005,1605096005,0,7
213,3,1,1605093712,2,False,1,active,10,0,489,37,1,489,,,1605096005,1605096005,0,0
214,0,1,1605095954,1,False,1,active,7,0,490,58,1,490,,,1605096005,1605096005,0,0
215,0,1,1605095940,0,False,1,active,21,0,492,47,1,492,,,1605096005,1605096005,0,13
216,1,1,1605095088,1,False,1,active,4,0,493,29,1,493,,,1605096005,1605096005,6,0
217,3,1,1605095967,5,False,1,active,25,0,494,36,1,494,,,1605096005,1605096005,0,7
218,2,1,1605093769,2,False,1,active,24,0,495,13,1,495,,,1605096005,1605096005,0,5
219,0,1,1605095795,0,False,1,active,39,0,496,26,1,496,,,1605096005,1605096005,3,0
220,1,1,1605095753,1,False,1,active,24,0,497,41,1,497,,,1605096005,1605096005,2,0
221,2,1,1605095791,1,True,1,active,8,0,499,27,1,499,,,1605096005,1605096005,0,1
222,0,1,1605095662,1,False,1,active,5,0,500,46,1,500,,,1605096005,1605096005,2,0
223,2,1,1605095986,0,False,1,active,38,0,501,45,1,501,,,1605096005,1605096005,0,3
224,0,1,1605095453,0,False,1,active,33,0,502,3,1,502,,,1605096005,1605096005,0,3
225,0,1,1605095359,2,False,1,active,6,0,503,23,1,503,,,1605096005,1605096005,4,0
226,0,1,1605095921,1,False,1,active,35,1,504,17,1,504,,,1605096005,1605096005,0,1
227,0,1,1605095687,2,False,1,active,19,0,505,31,1,505,,,1605096005,1605096005,0,4
228,0,1,1605095754,1,False,1,active,28,0,507,16,1,507,,,1605096005,1605096005,0,3
229,0,1,1605095834,0,False,1,active,18,0,508,7,1,508,,,1605096005,1605096005,0,6
230,1,1,1605095131,3,False,1,active,51,0,509,7,1,509,,,1605096005,1605096005,0,15
231,0,1,1605095457,0,False,1,active,11,0,510,44,1,510,,,1605096005,1605096005,4,0
232,4,1,1605094833,0,False,1,active,15,0,513,14,1,513,,,1605096005,1605096005,3,0
233,3,1,1605095193,5,True,1,active,38,0,514,9,1,514,,,1605096005,1605096005,0,7
234,1,1,1605095921,1,False,1,active,44,0,515,34,1,515,,,1605096005,1605096005,0,0
235,0,1,1605095708,2,False,1,active,10,0,516,19,1,516,,,1605096005,1605096005,0,2
236,0,1,1605095677,1,False,1,active,4,0,517,64,1,517,,,1605096005,1605096005,3,0
237,1,1,1605095908,1,False,1,active,16,0,519,52,1,519,,,1605096005,1605096005,0,2
238,3,1,1605095827,1,False,1,active,10,0,522,40,1,522,,,1605096005,1605096005,5,0
239,6,1,1605095791,3,False,1,active,34,0,525,19,1,525,,,1605096005,1605096005,7,0
240,0,1,1605095530,1,False,1,active,0,0,526,39,1,526,,,1605096005,1605096005,7,0
241,0,1,1605095463,2,False,1,active,26,0,528,11,1,528,,,1605096005,1605096005,2,0
242,0,1,1605095747,0,False,1,active,17,0,529,24,1,529,,,1605096005,1605096005,0,14
243,1,1,1605095824,2,False,1,active,20,0,530,2,1,530,,,1605096005,1605096005,0,1
244,2,1,1605095892,2,False,1,active,42,0,531,16,1,531,,,1605096005,1605096005,3,0
245,1,1,1605095910,9,False,1,active,23,0,532,11,1,532,,,1605096005,1605096005,0,0
246,0,1,1605095714,0,False,1,active,4,0,533,42,1,533,,,1605096005,1605096005,4,0
247,3,1,1605095420,1,False,1,active,27,0,534,3,1,534,,,1605096005,1605096005,0,1
248,8,1,1605095537,2,False,1,active,26,0,536,0,1,536,,,1605096005,1605096005,0,0
249,2,1,1605095734,2,False,1,active,19,0,539,10,1,539,,,1605096005,1605096005,4,0
250,1,1,1605095741,0,False,1,active,13,0,540,41,1,540,,,1605096005,1605096005,0,6
251,0,1,1605095766,1,False,1,active,20,0,545,6,1,545,,,1605096005,1605096005,0,4
252,0,1,1605095291,0,False,1,active,3,0,546,42,1,546,,,1605096005,1605096005,5,0
253,2,1,1605095798,1,False,1,active,42,0,2000,14,1,2000,,,1605096005,1605096005,0,0
254,3,1,1605095177,1,False,1,active,9,0,2002,17,1,2002,,,1605096005,1605096005,0,2
255,0,1,1605095574,1,False,1,active,44,0,2003,9,1,2003,,,1605096005,1605096005,0,6
256,0,1,1605077679,0,False,1,active,9,0,2005,3,1,2005,,,1605096005,1605096005,0,0
257,0,1,1605095514,4,True,1,active,0,1,2006,44,1,2006,,,1605096005,1605096005,4,0
258,0,1,1605095483,4,True,1,active,17,0,2008,3,1,2008,,,1605096005,1605096005,0,5
259,0,1,1605093987,1,False,1,active,31,0,2009,3,1,2009,,,1605096005,1605096005,0,3
260,0,1,1605094730,0,False,1,active,37,0,2010,28,1,2010,,,1605096005,1605096005,3,0
261,3,1,1605095984,1,False,1,active,20,0,2012,14,1,2012,,,1605096005,1605096005,0,4
262,1,1,1605095466,0,False,1,active,1,0,2017,38,1,2017,,,1605096005,1605096005,2,0
263,0,1,1605095454,1,False,1,active,17,1,2021,46,1,2021,,,1605096005,1605096005,0,6
264,0,1,1605095351,0,False,1,active,2,0,2022,31,1,2022,,,1605096005,1605096005,0,1
265,0,1,1605095873,1,False,1,active,34,0,3016,19,1,3016,,,1605096005,1605096005,0,0
266,4,1,1605094330,0,False,1,active,11,0,3041,13,1,3041,,,1605096005,1605096005,1,0
267,3,1,1605090304,0,False,1,active,18,0,3042,1,1,3042,,,1605096005,1605096005,0,2
268,3,1,1605078886,0,False,1,active,19,0,3043,0,1,3043,,,1605096005,1605096005,0,1
269,8,1,1605086337,0,False,1,active,12,0,3044,15,1,3044,,,1605096005,1605096005,0,0
270,0,1,1605078884,0,False,1,active,3,0,3046,16,1,3046,,,1605096005,1605096005,0,1
271,3,1,1605095443,2,False,1,active,8,0,3047,11,1,3047,,,1605096005,1605096005,0,1
272,0,1,1605079360,0,False,1,active,4,0,3048,15,1,3048,,,1605096005,1605096005,1,0
273,0,1,1605094644,0,False,1,active,16,1,3049,1,1,3049,,,1605096005,1605096005,0,3
274,3,1,1605095399,0,False,1,active,14,0,3050,7,1,3050,,,1605096005,1605096005,0,4
275,9,1,1605095445,1,False,1,active,17,0,3052,5,1,3052,,,1605096005,1605096005,0,2
276,0,1,1605095992,2,False,1,active,4,0,3053,17,1,3053,,,1605096005,1605096005,0,1
277,1,1,1605087985,0,False,1,active,9,0,3054,10,1,3054,,,1605096005,1605096005,0,1
278,0,1,1605078886,0,False,1,active,1,0,3055,22,1,3055,,,1605096005,1605096005,0,1
279,6,1,1605078946,3,False,1,active,7,0,3056,13,1,3056,,,1605096005,1605096005,0,0
280,3,1,1605091270,0,False,1,active,8,0,3057,10,1,3057,,,1605096005,1605096005,0,2
281,2,1,1605080432,0,False,1,active,9,0,3058,15,1,3058,,,1605096005,1605096005,0,1
282,1,1,1605095120,1,False,1,active,4,0,3059,14,1,3059,,,1605096005,1605096005,0,1
283,3,1,1605095561,0,False,1,active,8,0,3060,11,1,3060,,,1605096005,1605096005,1,0
284,3,1,1605087585,0,False,1,active,9,0,3061,12,1,3061,,,1605096005,1605096005,0,2
285,6,1,1605078884,0,False,1,active,11,0,3062,12,1,3062,,,1605096005,1605096005,0,3
286,2,1,1605093773,0,False,1,active,3,0,3063,17,1,3063,,,1605096005,1605096005,0,0
287,5,1,1605094112,1,False,1,active,5,1,3064,16,1,3064,,,1605096005,1605096005,0,1
288,1,1,1605087897,0,False,1,active,4,0,3065,27,1,3065,,,1605096005,1605096005,1,0
289,0,1,1605078884,2,False,1,active,8,0,3066,9,1,3066,,,1605096005,1605096005,0,0
290,5,1,1605095538,0,False,1,active,14,0,3067,13,1,3067,,,1605096005,1605096005,0,1
