,station_status,last_reported,is_returning,is_renting,num_docks_disabled,num_bikes_disabled,num_docks_available,station_id,num_bikes_available,is_installed,num_ebikes_available,eightd_has_available_keys,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
92,active,1605178371,1,1,0,3,3,328,29,1,2,False,328,,,1605178805,1605178805,0,0
93,active,1605164151,1,1,0,0,19,330,20,1,1,False,330,,,1605178805,1605178805,3,0
94,active,1605176922,1,1,0,2,12,331,13,1,1,False,331,,,1605178805,1605178805,0,0
95,active,1605162944,1,1,0,2,11,332,23,1,5,False,332,,,1605178805,1605178805,0,1
96,active,1605178004,1,1,0,0,3,334,28,1,0,False,334,,,1605178805,1605178805,0,0
97,active,1605162945,1,1,0,1,20,335,6,1,0,False,335,,,1605178805,1605178805,2,0
98,active,1605162945,1,1,0,0,17,336,19,1,0,False,336,,,1605178805,1605178805,0,0
99,active,1605162945,1,1,0,0,4,340,23,1,0,False,340,,,1605178805,1605178805,0,1
100,active,1605177014,1,1,0,0,7,341,12,1,2,False,341,,,1605178805,1605178805,0,0
101,active,1605166386,1,1,1,1,4,342,23,1,2,False,342,,,1605178805,1605178805,0,1
102,active,1605161738,1,1,0,0,5,343,18,1,0,False,343,,,1605178805,1605178805,3,0
103,active,1605163271,1,1,0,4,17,344,2,1,0,False,344,,,1605178805,1605178805,0,0
104,active,1605178622,1,1,0,2,4,346,21,1,3,False,346,,,1605178805,1605178805,0,2
105,active,1605178552,1,1,0,1,28,347,25,1,0,False,347,,,1605178805,1605178805,0,0
106,active,1605178207,1,1,0,0,4,349,57,1,2,False,349,,,1605178805,1605178805,0,1
107,active,1605178598,1,1,1,0,2,350,44,1,16,False,350,,,1605178805,1605178805,0,1
108,active,1605168399,1,1,0,0,3,351,36,1,0,False,351,,,1605178805,1605178805,0,0
109,active,1605177303,1,1,0,1,24,353,2,1,1,False,353,,,1605178805,1605178805,0,0
110,active,1605173700,1,1,0,0,39,354,8,1,5,False,354,,,1605178805,1605178805,0,0
111,active,1605177041,1,1,0,0,11,355,32,1,0,False,355,,,1605178805,1605178805,0,1
112,active,1605164149,1,1,0,1,5,356,17,1,3,False,356,,,1605178805,1605178805,0,1
113,active,1605178218,1,1,0,0,22,358,28,1,3,False,358,,,1605178805,1605178805,2,0
114,active,1605177833,1,1,0,3,52,359,23,1,0,False,359,,,1605178805,1605178805,1,0
115,active,1605177123,1,1,0,2,18,360,19,1,0,False,360,,,1605178805,1605178805,1,0
116,active,1605175556,1,1,0,0,15,361,64,1,1,False,361,,,1605178805,1605178805,0,0
117,active,1605166562,1,1,0,2,29,362,26,1,0,False,362,,,1605178805,1605178805,2,0
118,out_of_service,1604843856,0,0,0,0,3,363,0,0,0,False,363,,,1605178805,1605178805,0,0
119,active,1605164150,1,1,0,2,20,364,5,1,3,False,364,,,1605178805,1605178805,0,2
120,active,1605173326,1,1,0,0,19,366,14,1,3,False,366,,,1605178805,1605178805,0,1
121,active,1605164150,1,1,0,0,35,367,8,1,1,False,367,,,1605178805,1605178805,0,1
122,active,1605162944,1,1,2,1,23,368,21,1,0,False,368,,,1605178805,1605178805,0,0
123,active,1605178710,1,1,0,0,21,369,55,1,2,False,369,,,1605178805,1605178805,0,3
124,active,1605176619,1,1,0,1,14,372,12,1,2,False,372,,,1605178805,1605178805,0,0
125,active,1605176526,1,1,0,0,12,373,7,1,0,False,373,,,1605178805,1605178805,0,0
126,active,1605170178,1,1,0,0,5,376,37,1,0,False,376,,,1605178805,1605178805,0,0
127,active,1605162944,1,1,0,0,9,377,39,1,0,False,377,,,1605178805,1605178805,0,0
128,active,1605178103,0,0,0,0,2,379,54,1,8,False,379,,,1605178805,1605178805,0,16
129,active,1605173029,1,1,0,0,7,380,35,1,1,False,380,,,1605178805,1605178805,3,0
130,active,1605162945,1,1,1,0,15,383,23,1,5,False,383,,,1605178805,1605178805,0,1
131,active,1605176465,1,1,0,1,15,385,13,1,2,False,385,,,1605178805,1605178805,0,3
132,active,1605171385,1,1,0,1,6,386,75,1,0,False,386,,,1605178805,1605178805,0,0
133,active,1605178167,1,1,0,0,29,387,10,1,0,False,387,,,1605178805,1605178805,1,0
134,active,1605162944,1,1,0,0,15,388,20,1,0,False,388,,,1605178805,1605178805,0,0
135,active,1605161739,1,1,0,0,13,389,14,1,4,False,389,,,1605178805,1605178805,0,0
136,active,1605163484,1,1,0,0,22,390,9,1,0,False,390,,,1605178805,1605178805,0,0
137,active,1605178518,1,1,0,6,14,391,18,1,1,False,391,,,1605178805,1605178805,2,0
138,active,1605161740,1,1,0,0,4,392,31,1,1,False,392,,,1605178805,1605178805,0,1
139,active,1605178530,1,1,0,0,13,393,24,1,4,False,393,,,1605178805,1605178805,0,1
140,out_of_service,86400,0,0,0,0,0,394,0,0,0,False,394,,,1605178805,1605178805,0,0
141,active,1605176985,1,1,0,0,21,396,4,1,0,False,396,,,1605178805,1605178805,0,0
142,active,1605161739,1,1,0,0,72,397,3,1,1,False,397,,,1605178805,1605178805,0,2
143,active,1605177933,1,1,0,2,0,398,29,1,3,False,398,,,1605178805,1605178805,0,2
144,active,1605168374,1,1,0,0,36,399,3,1,1,False,399,,,1605178805,1605178805,0,1
145,active,1605177599,1,1,1,0,5,400,9,1,4,False,400,,,1605178805,1605178805,0,0
146,active,1605178522,1,1,0,2,19,401,21,1,1,False,401,,,1605178805,1605178805,0,4
147,active,1605177386,1,1,0,2,22,402,15,1,1,False,402,,,1605178805,1605178805,4,0
148,active,1605162944,1,1,0,0,3,403,28,1,2,False,403,,,1605178805,1605178805,0,0
149,active,1605174106,1,1,0,0,27,405,24,1,0,False,405,,,1605178805,1605178805,0,2
150,active,1605178008,1,1,0,1,9,406,10,1,1,False,406,,,1605178805,1605178805,0,2
151,active,1605173770,1,1,0,2,1,408,20,1,2,False,408,,,1605178805,1605178805,0,3
152,active,1605178145,1,1,0,1,18,410,26,1,4,False,410,,,1605178805,1605178805,0,1
153,active,1605177662,1,1,0,0,20,411,11,1,1,False,411,,,1605178805,1605178805,0,1
154,active,1605178041,1,1,0,1,2,412,26,1,1,False,412,,,1605178805,1605178805,0,0
155,active,1605165094,1,1,0,0,33,415,13,1,0,False,415,,,1605178805,1605178805,0,0
156,active,1605167713,1,1,0,0,22,416,9,1,2,False,416,,,1605178805,1605178805,0,0
157,active,1605165583,1,1,0,0,18,417,7,1,0,False,417,,,1605178805,1605178805,2,0
158,active,1605161740,1,1,0,0,1,418,36,1,1,False,418,,,1605178805,1605178805,0,0
159,active,1605173338,1,1,0,0,16,419,7,1,0,False,419,,,1605178805,1605178805,0,0
160,active,1605176678,1,1,0,1,47,420,3,1,1,False,420,,,1605178805,1605178805,1,0
161,active,1605173453,1,1,0,1,16,421,2,1,0,False,421,,,1605178805,1605178805,0,0
162,active,1605176447,1,1,0,1,34,422,43,1,2,False,422,,,1605178805,1605178805,2,0
163,active,1605178794,1,1,0,1,21,423,5,1,1,False,423,,,1605178805,1605178805,0,2
164,active,1605177988,1,1,0,1,12,426,17,1,4,True,426,,,1605178805,1605178805,0,1
165,active,1605178657,1,1,0,1,6,427,40,1,1,False,427,,,1605178805,1605178805,0,0
166,active,1605178795,1,1,0,0,20,432,11,1,2,False,432,,,1605178805,1605178805,1,0
167,active,1605164626,0,0,0,0,7,434,53,1,3,False,434,,,1605178805,1605178805,0,0
168,active,1605177562,1,1,0,0,21,435,29,1,1,False,435,,,1605178805,1605178805,1,0
169,active,1605161739,1,1,0,0,24,436,3,1,0,False,436,,,1605178805,1605178805,0,0
170,active,1605157888,1,1,0,0,23,437,1,1,0,False,437,,,1605178805,1605178805,0,0
171,active,1605162451,1,1,0,0,1,438,46,1,6,False,438,,,1605178805,1605178805,0,1
172,active,1605178071,1,1,0,0,34,439,9,1,0,False,439,,,1605178805,1605178805,0,0
173,active,1605165755,1,1,0,1,20,440,11,1,0,False,440,,,1605178805,1605178805,0,0
174,active,1605178232,1,1,0,0,21,442,30,1,0,False,442,,,1605178805,1605178805,0,0
175,active,1605161739,1,1,0,0,16,443,7,1,3,False,443,,,1605178805,1605178805,1,0
176,active,1605176676,1,1,0,3,30,445,47,1,4,False,445,,,1605178805,1605178805,0,0
177,active,1605178682,1,1,0,1,69,446,9,1,3,False,446,,,1605178805,1605178805,0,1
178,active,1605177305,1,1,1,0,20,447,10,1,2,False,447,,,1605178805,1605178805,1,0
179,active,1605178578,1,1,0,0,12,448,15,1,3,False,448,,,1605178805,1605178805,0,0
180,active,1605176938,1,1,0,2,40,450,25,1,3,False,450,,,1605178805,1605178805,0,2
181,active,1605167342,1,1,0,1,9,453,56,1,2,False,453,,,1605178805,1605178805,0,3
182,active,1605164149,1,1,0,1,18,454,16,1,5,False,454,,,1605178805,1605178805,0,2
183,active,1605177327,1,1,0,0,51,455,8,1,0,False,455,,,1605178805,1605178805,0,0
184,active,1605178005,1,1,0,1,27,456,6,1,3,False,456,,,1605178805,1605178805,7,0
185,active,1605174997,1,1,0,1,48,457,30,1,12,False,457,,,1605178805,1605178805,0,1
186,active,1605176760,1,1,0,1,25,458,5,1,1,False,458,,,1605178805,1605178805,1,0
187,active,1605177982,1,1,0,0,12,460,13,1,2,False,460,,,1605178805,1605178805,1,0
188,active,1605178716,1,1,0,0,21,461,35,1,1,False,461,,,1605178805,1605178805,3,0
189,active,1605178507,1,1,0,0,23,462,54,1,2,False,462,,,1605178805,1605178805,0,1
190,active,1605172384,1,1,1,0,42,464,10,1,1,False,464,,,1605178805,1605178805,0,1
191,active,1605175060,1,1,0,0,22,465,17,1,0,False,465,,,1605178805,1605178805,2,0
192,active,1605178203,1,1,8,2,16,466,9,1,0,False,466,,,1605178805,1605178805,0,1
193,active,1605176980,1,1,0,2,3,467,29,1,0,False,467,,,1605178805,1605178805,0,1
194,active,1605172511,1,1,0,1,41,468,23,1,4,False,468,,,1605178805,1605178805,2,0
195,active,1605175438,1,1,0,0,38,469,19,1,1,False,469,,,1605178805,1605178805,2,0
196,active,1605177370,1,1,0,1,5,470,66,1,0,False,470,,,1605178805,1605178805,0,4
197,active,1605177795,1,1,0,0,13,471,18,1,5,False,471,,,1605178805,1605178805,0,0
198,active,1605177304,1,1,0,0,41,472,14,1,0,False,472,,,1605178805,1605178805,1,0
199,active,1605162945,1,1,0,0,4,473,46,1,2,False,473,,,1605178805,1605178805,0,0
200,active,1605177737,1,1,0,0,32,474,24,1,0,False,474,,,1605178805,1605178805,0,1
201,active,1605164150,1,1,0,1,15,476,49,1,0,False,476,,,1605178805,1605178805,0,0
202,active,1605178782,1,1,1,1,36,477,33,1,5,False,477,,,1605178805,1605178805,0,12
203,active,1605178785,1,1,0,1,12,478,24,1,0,False,478,,,1605178805,1605178805,1,0
204,active,1605177593,1,1,0,0,27,479,4,1,0,False,479,,,1605178805,1605178805,0,2
205,active,1605177655,1,1,0,2,12,480,15,1,2,False,480,,,1605178805,1605178805,0,2
206,active,1605161738,1,1,0,0,10,481,15,1,3,False,481,,,1605178805,1605178805,0,1
207,active,1605153134,0,0,0,33,0,482,46,1,0,False,482,,,1605178805,1605178805,0,0
208,active,1605162944,1,1,0,1,25,483,8,1,0,False,483,,,1605178805,1605178805,2,0
209,active,1605178795,1,1,0,1,13,484,32,1,3,False,484,,,1605178805,1605178805,3,0
210,active,1605171385,1,1,0,0,31,485,9,1,0,False,485,,,1605178805,1605178805,3,0
211,active,1605164150,1,1,0,2,25,486,14,1,0,False,486,,,1605178805,1605178805,4,0
212,active,1605178749,1,1,0,1,6,487,28,1,5,False,487,,,1605178805,1605178805,0,2
213,active,1605164732,1,1,0,1,21,489,27,1,0,False,489,,,1605178805,1605178805,0,1
214,active,1605178645,1,1,0,2,32,490,32,1,0,False,490,,,1605178805,1605178805,0,9
215,active,1605177484,1,1,0,1,11,492,56,1,14,False,492,,,1605178805,1605178805,0,13
216,active,1605164150,1,1,0,1,15,493,18,1,0,False,493,,,1605178805,1605178805,2,0
217,active,1605177224,1,1,0,0,45,494,21,1,0,False,494,,,1605178805,1605178805,0,2
218,active,1605178687,1,1,0,0,13,495,26,1,12,False,495,,,1605178805,1605178805,0,4
219,active,1605176383,1,1,0,0,36,496,29,1,0,False,496,,,1605178805,1605178805,0,0
220,active,1605177606,1,1,0,3,46,497,17,1,0,False,497,,,1605178805,1605178805,0,2
221,active,1605178784,1,1,0,0,15,499,21,1,2,True,499,,,1605178805,1605178805,0,1
222,active,1605178692,1,1,0,0,13,500,39,1,0,False,500,,,1605178805,1605178805,2,0
223,active,1605178373,1,1,0,0,60,501,23,1,3,False,501,,,1605178805,1605178805,1,0
224,active,1605178246,1,1,0,0,12,502,24,1,11,False,502,,,1605178805,1605178805,0,1
225,active,1605177112,1,1,0,2,8,503,21,1,1,False,503,,,1605178805,1605178805,0,1
226,active,1605178231,1,1,1,0,27,504,26,1,6,False,504,,,1605178805,1605178805,0,0
227,active,1605177458,1,1,0,1,14,505,37,1,1,False,505,,,1605178805,1605178805,0,6
228,active,1605178700,1,1,0,1,28,507,16,1,2,False,507,,,1605178805,1605178805,1,0
229,active,1605172657,1,1,0,1,22,508,2,1,0,False,508,,,1605178805,1605178805,1,0
230,active,1605176383,1,1,0,1,1,509,59,1,9,False,509,,,1605178805,1605178805,0,4
231,active,1605168124,1,1,0,0,28,510,27,1,0,False,510,,,1605178805,1605178805,2,0
232,active,1605178041,1,1,0,0,22,513,7,1,3,False,513,,,1605178805,1605178805,0,0
233,active,1605162945,1,1,0,1,23,514,28,1,4,True,514,,,1605178805,1605178805,0,0
234,active,1605178276,1,1,0,0,48,515,31,1,0,False,515,,,1605178805,1605178805,2,0
235,active,1605164150,1,1,0,2,13,516,16,1,1,False,516,,,1605178805,1605178805,1,0
236,active,1605163021,1,1,0,0,47,517,22,1,0,False,517,,,1605178805,1605178805,0,1
237,active,1605178794,1,1,0,0,33,519,36,1,2,False,519,,,1605178805,1605178805,0,6
238,active,1605178069,1,1,0,0,42,522,9,1,4,False,522,,,1605178805,1605178805,1,0
239,active,1605170575,1,1,0,2,33,525,21,1,1,False,525,,,1605178805,1605178805,2,0
240,active,1605178052,1,1,0,2,21,526,17,1,0,False,526,,,1605178805,1605178805,0,1
241,active,1605178572,1,1,0,3,9,528,27,1,2,False,528,,,1605178805,1605178805,0,0
242,active,1605178477,1,1,0,0,23,529,18,1,3,False,529,,,1605178805,1605178805,0,6
243,active,1605165116,1,1,0,1,8,530,15,1,3,False,530,,,1605178805,1605178805,0,1
244,active,1605162945,1,1,0,0,6,531,54,1,0,False,531,,,1605178805,1605178805,1,0
245,active,1605174775,1,1,0,2,5,532,36,1,5,False,532,,,1605178805,1605178805,1,0
246,active,1605178529,1,1,0,1,29,533,16,1,0,False,533,,,1605178805,1605178805,0,0
247,active,1605177984,1,1,0,1,2,534,28,1,4,False,534,,,1605178805,1605178805,0,0
248,active,1605178578,1,1,0,2,7,536,19,1,4,False,536,,,1605178805,1605178805,3,0
249,active,1605161739,1,1,0,0,7,539,24,1,0,False,539,,,1605178805,1605178805,1,0
250,active,1605178033,1,1,0,0,36,540,18,1,5,False,540,,,1605178805,1605178805,0,2
251,active,1605178408,1,1,0,0,8,545,19,1,4,False,545,,,1605178805,1605178805,0,0
252,active,1605178488,1,1,0,0,31,546,14,1,4,False,546,,,1605178805,1605178805,1,0
253,active,1605178645,1,1,0,0,9,2000,48,1,0,False,2000,,,1605178805,1605178805,1,0
254,active,1605177988,1,1,0,1,8,2002,18,1,1,False,2002,,,1605178805,1605178805,0,0
255,active,1605178205,1,1,0,0,20,2003,34,1,17,False,2003,,,1605178805,1605178805,0,1
256,active,1605164149,1,1,0,0,2,2005,10,1,0,False,2005,,,1605178805,1605178805,0,0
257,active,1605176751,1,1,1,4,19,2006,25,1,4,True,2006,,,1605178805,1605178805,0,0
258,active,1605161739,1,1,0,2,1,2008,21,1,3,True,2008,,,1605178805,1605178805,0,1
259,active,1605174358,1,1,0,3,1,2009,31,1,0,False,2009,,,1605178805,1605178805,1,0
260,active,1605162944,1,1,0,1,7,2010,57,1,0,False,2010,,,1605178805,1605178805,0,0
261,active,1605178385,1,1,18,1,13,2012,3,1,2,False,2012,"{'region': 'BKN', 'valet_revision': 1285, 'off_dock_count': 28, 'active': True, 'dock_blocked_count': 18, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 70}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1605178805,1605178805,9,0
262,active,1605177085,1,1,0,1,32,2017,6,1,2,False,2017,,,1605178805,1605178805,0,0
263,active,1605162944,1,1,1,0,59,2021,5,1,0,False,2021,,,1605178805,1605178805,22,0
264,active,1605164150,1,1,0,1,30,2022,2,1,0,False,2022,,,1605178805,1605178805,0,0
265,active,1605176286,1,1,0,1,23,3016,30,1,4,False,3016,,,1605178805,1605178805,0,1
266,active,1605165356,1,1,0,0,16,3041,8,1,1,False,3041,,,1605178805,1605178805,0,0
267,active,1605177686,1,1,0,0,3,3042,16,1,2,False,3042,,,1605178805,1605178805,1,0
268,active,1605165356,1,1,0,0,1,3043,18,1,4,False,3043,,,1605178805,1605178805,0,0
269,active,1605174051,1,1,0,0,21,3044,6,1,1,False,3044,,,1605178805,1605178805,0,0
270,active,1605165356,1,1,0,0,13,3046,6,1,5,False,3046,,,1605178805,1605178805,0,3
271,active,1605165356,1,1,0,0,11,3047,10,1,4,False,3047,,,1605178805,1605178805,0,1
272,active,1605165356,1,1,0,1,15,3048,3,1,0,False,3048,,,1605178805,1605178805,0,0
273,active,1605165356,1,1,1,1,12,3049,4,1,1,False,3049,,,1605178805,1605178805,0,0
274,active,1605165355,1,1,0,0,9,3050,12,1,2,False,3050,,,1605178805,1605178805,0,0
275,active,1605168753,1,1,0,1,12,3052,10,1,4,False,3052,,,1605178805,1605178805,0,0
276,active,1605178794,1,1,0,3,13,3053,7,1,1,False,3053,,,1605178805,1605178805,0,2
277,active,1605174387,1,1,0,0,17,3054,2,1,0,False,3054,,,1605178805,1605178805,0,0
278,active,1605165812,1,1,0,0,17,3055,6,1,0,False,3055,,,1605178805,1605178805,0,0
279,active,1605165356,1,1,0,2,15,3056,6,1,1,False,3056,,,1605178805,1605178805,0,0
280,active,1605165356,1,1,0,0,14,3057,4,1,3,False,3057,,,1605178805,1605178805,0,0
281,active,1605176157,1,1,0,0,21,3058,3,1,3,False,3058,,,1605178805,1605178805,0,0
282,active,1605167574,1,1,0,0,16,3059,3,1,3,False,3059,,,1605178805,1605178805,0,1
283,active,1605165356,1,1,0,0,13,3060,6,1,0,False,3060,,,1605178805,1605178805,0,0
284,active,1605171709,1,1,0,0,15,3061,6,1,3,False,3061,,,1605178805,1605178805,0,0
285,active,1605166562,1,1,0,0,6,3062,17,1,7,False,3062,,,1605178805,1605178805,0,0
286,active,1605165356,1,1,0,2,15,3063,3,1,2,False,3063,,,1605178805,1605178805,0,0
287,active,1605176949,1,1,1,0,19,3064,3,1,2,False,3064,,,1605178805,1605178805,0,0
