,station_id,num_docks_disabled,is_renting,is_installed,num_ebikes_available,station_status,eightd_has_available_keys,legacy_id,num_bikes_available,num_docks_available,last_reported,is_returning,num_bikes_disabled,starttime,timestamp,demand,supply
942,3932,0,1,1,0,active,False,3932,6,17,1605063382,1,0,1605063595,1605063595,0,0
943,3933,0,1,1,2,active,False,3933,18,1,1605061737,1,0,1605063595,1605063595,0,2
944,3934,0,1,1,1,active,False,3934,2,24,1605063163,1,1,1605063595,1605063595,4,0
945,3935,0,1,1,1,active,False,3935,4,14,1605059935,1,1,1605063595,1605063595,0,0
946,3936,0,1,1,0,active,False,3936,0,17,1605049929,1,2,1605063595,1605063595,0,0
947,3937,0,1,1,1,active,False,3937,3,18,1605063206,1,2,1605063595,1605063595,0,1
948,3938,0,1,1,1,active,False,3938,7,12,1605058315,1,0,1605063595,1605063595,0,0
949,3939,0,1,1,0,active,False,3939,2,18,1605059298,1,1,1605063595,1605063595,1,0
950,3940,0,1,1,1,active,False,3940,1,14,1605045425,1,1,1605063595,1605063595,0,0
951,3941,0,1,1,0,active,False,3941,7,10,1605059678,1,0,1605063595,1605063595,0,0
952,3942,0,1,1,0,active,False,3942,3,17,1605063238,1,1,1605063595,1605063595,1,0
953,3944,0,1,1,2,active,False,3944,2,28,1605059103,1,0,1605063595,1605063595,0,0
954,3945,0,1,1,0,active,False,3945,0,20,1605049637,1,1,1605063595,1605063595,0,0
955,3946,0,1,1,3,active,False,3946,5,16,1605061409,1,0,1605063595,1605063595,0,2
956,3947,0,1,1,1,active,False,3947,2,16,1605055625,1,0,1605063595,1605063595,0,0
957,3948,0,1,1,0,active,False,3948,0,23,1605027582,1,0,1605063595,1605063595,0,0
958,3949,0,1,1,3,active,False,3949,18,4,1605060095,1,1,1605063595,1605063595,0,0
959,3950,0,1,1,0,active,False,3950,1,18,1605057551,1,0,1605063595,1605063595,0,0
960,3951,0,1,1,0,active,False,3951,1,18,1605057404,1,0,1605063595,1605063595,1,0
961,3952,0,1,1,2,active,False,3952,2,16,1605055480,1,1,1605063595,1605063595,0,0
962,3953,0,1,1,0,active,False,3953,2,23,1605062851,1,0,1605063595,1605063595,0,0
963,3955,0,1,1,0,active,False,3955,3,16,1605056165,1,0,1605063595,1605063595,0,0
964,3956,0,1,1,0,active,False,3956,1,21,1605056601,1,1,1605063595,1605063595,0,0
965,3957,0,1,1,0,active,False,3957,1,18,1605053340,1,0,1605063595,1605063595,0,0
966,3958,0,1,1,0,active,False,3958,1,22,1605050586,1,0,1605063595,1605063595,0,0
967,3959,0,1,1,2,active,False,3959,3,26,1605063433,1,2,1605063595,1605063595,0,2
968,3960,0,1,1,0,active,False,3960,1,18,1605063259,1,2,1605063595,1605063595,1,0
969,3961,0,1,1,0,active,False,3961,18,1,1605038895,1,0,1605063595,1605063595,1,0
970,3963,0,1,1,0,active,False,3963,28,2,1605060403,1,1,1605063595,1605063595,0,0
971,3964,0,1,1,0,active,False,3964,3,16,1605055872,1,1,1605063595,1605063595,0,0
972,3965,0,1,1,0,active,False,3965,2,17,1605040228,1,0,1605063595,1605063595,0,0
973,3966,0,1,1,3,active,False,3966,11,8,1605046456,1,0,1605063595,1605063595,0,0
974,3967,0,1,1,0,active,False,3967,0,30,1605055418,1,0,1605063595,1605063595,0,0
975,3968,0,1,1,4,active,False,3968,12,8,1605061221,1,1,1605063595,1605063595,1,0
976,3969,0,1,1,0,active,False,3969,5,14,1605059140,1,0,1605063595,1605063595,0,0
977,3970,0,1,1,0,active,False,3970,9,9,1605059987,1,1,1605063595,1605063595,0,0
978,3972,2,1,1,2,active,False,3972,19,2,1605062411,1,0,1605063595,1605063595,0,2
979,3973,0,1,1,1,active,False,3973,5,21,1605055138,1,0,1605063595,1605063595,0,0
980,3975,0,1,1,2,active,False,3975,20,1,1605052854,1,0,1605063595,1605063595,0,3
981,3976,0,1,1,0,active,False,3976,13,6,1605060304,1,0,1605063595,1605063595,0,0
982,3977,0,1,1,0,active,False,3977,1,28,1605062213,1,0,1605063595,1605063595,0,0
983,3978,0,1,1,1,active,False,3978,3,15,1605056126,1,0,1605063595,1605063595,0,0
984,3980,0,1,1,1,active,False,3980,1,19,1605063095,1,0,1605063595,1605063595,1,0
985,3981,0,1,1,0,active,False,3981,0,23,1605061343,1,1,1605063595,1605063595,0,0
986,3982,0,1,1,0,active,False,3982,15,6,1605059259,1,0,1605063595,1605063595,0,1
987,3983,0,1,1,0,active,False,3983,8,15,1605055398,1,0,1605063595,1605063595,0,0
988,3984,0,1,1,2,active,False,3984,7,15,1605061519,1,1,1605063595,1605063595,0,0
989,3985,0,1,1,2,active,False,3985,7,14,1605060056,1,1,1605063595,1605063595,1,0
990,3986,0,1,1,0,active,False,3986,5,30,1605058829,1,0,1605063595,1605063595,0,0
991,3987,0,1,1,1,active,False,3987,9,13,1605059906,1,1,1605063595,1605063595,1,0
992,3988,0,1,1,0,active,False,3988,18,1,1605045042,1,0,1605063595,1605063595,0,0
993,3989,0,1,1,1,active,False,3989,6,16,1605063388,1,0,1605063595,1605063595,0,1
994,3992,0,1,1,0,active,False,3992,0,47,1605062477,1,0,1605063595,1605063595,1,0
995,3994,0,1,1,1,active,False,3994,21,5,1605062698,1,4,1605063595,1605063595,1,0
996,3995,0,1,1,0,active,False,3995,3,17,1605062222,1,1,1605063595,1605063595,0,0
997,3996,0,1,1,0,active,False,3996,22,2,1605062242,1,0,1605063595,1605063595,1,0
998,3997,0,1,1,6,active,False,3997,12,8,1605062242,1,0,1605063595,1605063595,0,2
999,3998,0,1,1,0,active,False,3998,3,26,1605063349,1,0,1605063595,1605063595,0,2
1000,3999,0,1,1,6,active,False,3999,13,9,1605062608,1,1,1605063595,1605063595,3,0
1001,4000,0,1,1,6,active,False,4000,15,6,1605063003,1,1,1605063595,1605063595,0,1
1002,4001,0,1,1,1,active,False,4001,2,21,1605063440,1,1,1605063595,1605063595,1,0
1003,4002,0,1,1,1,active,False,4002,5,19,1605059979,1,0,1605063595,1605063595,0,0
1004,4004,0,1,1,0,active,False,4004,10,11,1605062380,1,0,1605063595,1605063595,0,0
1005,4005,0,1,1,1,active,False,4005,2,22,1605058496,1,0,1605063595,1605063595,0,0
1006,4006,0,1,1,0,active,False,4006,2,23,1605053362,1,0,1605063595,1605063595,0,0
1007,4007,0,1,1,3,active,False,4007,6,23,1605063099,1,1,1605063595,1605063595,1,0
1008,4008,0,0,0,0,out_of_service,False,4008,0,0,86400,0,0,1605063595,1605063595,0,0
1009,4009,0,1,1,0,active,False,4009,0,34,1605058373,1,1,1605063595,1605063595,0,0
1010,4010,0,1,1,2,active,False,4010,3,21,1605061226,1,0,1605063595,1605063595,0,0
1011,4011,0,1,1,2,active,False,4011,4,20,1605058136,1,1,1605063595,1605063595,1,0
1012,4012,0,1,1,0,active,False,4012,3,18,1605063217,1,2,1605063595,1605063595,1,0
1013,4013,0,1,1,2,active,False,4013,2,22,1605058458,1,0,1605063595,1605063595,0,2
1014,4014,0,1,1,0,active,False,4014,2,20,1605063492,1,0,1605063595,1605063595,2,0
1015,4015,0,1,1,3,active,False,4015,24,7,1605061512,1,0,1605063595,1605063595,0,0
1016,4016,0,1,1,1,active,False,4016,10,11,1605063047,1,1,1605063595,1605063595,0,1
1017,4017,0,1,1,0,active,False,4017,4,18,1605063165,1,0,1605063595,1605063595,0,0
1018,4018,0,1,1,0,active,False,4018,3,17,1605058756,1,1,1605063595,1605063595,0,0
1019,4019,0,1,1,3,active,False,4019,4,13,1605062663,1,0,1605063595,1605063595,0,0
1020,4020,0,1,1,3,active,False,4020,4,18,1605059610,1,0,1605063595,1605063595,0,2
1021,4021,0,1,1,0,active,False,4021,11,10,1605041291,1,0,1605063595,1605063595,0,0
1022,4023,0,1,1,4,active,False,4023,7,15,1605063571,1,2,1605063595,1605063595,0,0
1023,4024,0,0,1,0,active,False,4024,0,9,1605055950,1,24,1605063595,1605063595,0,0
1024,4025,0,1,1,0,active,False,4025,0,20,1605040036,1,0,1605063595,1605063595,0,0
1025,4027,0,1,1,1,active,False,4027,2,21,1605062665,1,0,1605063595,1605063595,1,0
1026,4028,0,1,1,1,active,False,4028,18,1,1605057880,1,0,1605063595,1605063595,0,0
1027,4029,0,1,1,0,active,False,4029,6,17,1605046110,1,0,1605063595,1605063595,0,0
1028,4030,0,1,1,0,active,False,4030,18,5,1605060465,1,0,1605063595,1605063595,1,0
1029,4031,0,1,1,1,active,False,4031,1,17,1605045454,1,1,1605063595,1605063595,0,0
1030,4032,0,1,1,0,active,False,4032,14,5,1605049900,1,0,1605063595,1605063595,0,0
1031,4034,0,1,1,0,active,False,4034,0,26,1605062863,1,1,1605063595,1605063595,1,0
1032,4035,0,1,1,0,active,False,4035,1,19,1605063365,1,0,1605063595,1605063595,0,0
1033,4036,0,1,1,2,active,False,4036,31,3,1605062811,1,2,1605063595,1605063595,0,0
1034,4037,0,1,1,0,active,False,4037,27,10,1605063508,1,2,1605063595,1605063595,2,0
1035,4038,0,0,1,1,active,False,4038,26,3,1605047661,0,0,1605063595,1605063595,0,0
1036,4040,0,1,1,3,active,False,4040,8,41,1605063088,1,2,1605063595,1605063595,0,6
1037,4041,0,1,1,0,active,False,4041,1,15,1605060428,1,2,1605063595,1605063595,2,0
1038,4043,0,1,1,0,active,False,4043,9,15,1605063553,1,0,1605063595,1605063595,2,0
1039,4044,0,1,1,0,active,False,4044,12,35,1605062596,1,2,1605063595,1605063595,0,6
1040,4045,0,1,1,0,active,False,4045,32,2,1605063457,1,5,1605063595,1605063595,1,0
1041,4047,0,1,1,0,active,False,4047,0,26,1605058692,1,1,1605063595,1605063595,0,0
1042,4048,0,1,1,0,active,False,4048,0,20,1605058404,1,0,1605063595,1605063595,2,0
1043,4050,0,1,1,0,active,False,4050,1,20,1605058127,1,0,1605063595,1605063595,1,0
1044,4051,0,1,1,0,active,False,4051,0,25,1605059211,1,1,1605063595,1605063595,0,0
1045,4052,0,1,1,0,active,False,4052,0,26,1605058103,1,1,1605063595,1605063595,0,0
1046,4053,0,1,1,0,active,False,4053,0,19,1605042842,1,0,1605063595,1605063595,0,0
1047,4054,0,1,1,3,active,False,4054,3,16,1605060193,1,0,1605063595,1605063595,0,0
1048,4055,0,1,1,0,active,False,4055,0,27,1605052255,1,0,1605063595,1605063595,1,0
1049,4056,0,1,1,4,active,False,4056,4,20,1605063467,1,0,1605063595,1605063595,1,0
1050,4057,0,1,1,0,active,False,4057,0,22,1605057306,1,1,1605063595,1605063595,2,0
1051,4058,0,1,1,0,active,False,4058,0,41,1605058773,1,0,1605063595,1605063595,0,0
1052,4059,0,1,1,2,active,False,4059,2,28,1605063342,1,1,1605063595,1605063595,0,0
1053,4060,0,1,1,0,active,False,4060,0,22,1605058141,1,1,1605063595,1605063595,0,0
1054,4061,0,1,1,0,active,False,4061,0,24,1605052962,1,0,1605063595,1605063595,0,0
1055,4062,0,1,1,0,active,False,4062,1,22,1605060411,1,0,1605063595,1605063595,0,0
1056,4063,0,1,1,1,active,False,4063,2,21,1605061461,1,1,1605063595,1605063595,0,1
1057,4064,0,1,1,1,active,False,4064,1,22,1605055043,1,0,1605063595,1605063595,0,0
1058,4065,0,1,1,0,active,False,4065,0,34,1605063366,1,1,1605063595,1605063595,1,0
1059,4066,0,1,1,2,active,False,4066,2,21,1605062354,1,0,1605063595,1605063595,0,1
1060,4067,0,1,1,0,active,False,4067,1,22,1605052538,1,0,1605063595,1605063595,0,0
1061,4068,0,1,1,2,active,False,4068,5,25,1605062426,1,0,1605063595,1605063595,1,0
1062,4069,0,1,1,2,active,False,4069,3,21,1605063476,1,0,1605063595,1605063595,0,0
1063,4070,0,1,1,1,active,False,4070,1,22,1605063408,1,1,1605063595,1605063595,1,0
1064,4071,0,1,1,3,active,False,4071,4,18,1605062628,1,0,1605063595,1605063595,0,0
1065,4072,0,1,1,0,active,False,4072,0,37,1605059488,1,3,1605063595,1605063595,0,0
1066,4073,0,1,1,0,active,False,4073,0,35,1605055322,1,0,1605063595,1605063595,0,0
1067,4074,0,1,1,0,active,False,4074,0,23,1605011232,1,0,1605063595,1605063595,0,0
1068,4075,0,1,1,2,active,True,4075,6,29,1605063346,1,3,1605063595,1605063595,4,0
1069,4076,0,1,1,0,active,False,4076,6,23,1605049063,1,0,1605063595,1605063595,0,0
1070,4078,0,1,1,1,active,False,4078,17,14,1605060956,1,0,1605063595,1605063595,0,0
1071,4079,0,1,1,0,active,False,4079,5,16,1605061573,1,0,1605063595,1605063595,1,0
1072,4080,0,1,1,0,active,False,4080,3,18,1605057518,1,0,1605063595,1605063595,0,0
1073,4081,0,1,1,0,active,False,4081,1,20,1605061879,1,0,1605063595,1605063595,1,0
1074,4082,0,1,1,0,active,False,4082,1,28,1605059530,1,1,1605063595,1605063595,0,0
1075,4083,0,1,1,1,active,False,4083,1,18,1605063279,1,1,1605063595,1605063595,0,0
1076,4084,0,1,1,0,active,False,4084,0,21,1605059915,1,1,1605063595,1605063595,0,0
1077,4085,0,1,1,1,active,False,4085,1,23,1605063558,1,1,1605063595,1605063595,0,0
1078,4086,0,1,1,0,active,False,4086,13,8,1605049373,1,0,1605063595,1605063595,0,0
1079,4087,0,1,1,1,active,False,4087,2,20,1605063390,1,0,1605063595,1605063595,0,0
1080,4088,0,1,1,4,active,False,4088,5,15,1605063324,1,0,1605063595,1605063595,0,0
1081,4090,0,1,1,0,active,False,4090,0,20,1605053747,1,1,1605063595,1605063595,0,0
1082,4091,0,1,1,0,active,False,4091,2,2,1605057186,1,17,1605063595,1605063595,0,0
1083,4092,0,1,1,1,active,False,4092,4,15,1605055990,1,0,1605063595,1605063595,4,0
1084,4093,0,1,1,0,active,False,4093,5,20,1605063317,1,0,1605063595,1605063595,0,0
1085,4094,0,1,1,2,active,False,4094,4,17,1605062022,1,0,1605063595,1605063595,0,0
1086,4095,0,1,1,0,active,False,4095,4,17,1605055299,1,0,1605063595,1605063595,0,0
1087,4096,0,1,1,0,active,False,4096,0,29,1605059434,1,1,1605063595,1605063595,0,0
1088,4098,0,1,1,0,active,False,4098,1,17,1605061100,1,2,1605063595,1605063595,0,0
1089,4099,0,1,1,1,active,False,4099,11,10,1605063382,1,0,1605063595,1605063595,0,0
1090,4101,0,1,1,0,active,False,4101,9,10,1605054264,1,0,1605063595,1605063595,0,0
1091,4102,0,1,1,5,active,False,4102,5,16,1605062190,1,1,1605063595,1605063595,1,0
1092,4103,0,1,1,3,active,False,4103,3,16,1605062597,1,0,1605063595,1605063595,0,0
1093,4104,0,1,1,0,active,False,4104,0,20,1605054441,1,0,1605063595,1605063595,0,0
1094,4105,0,1,1,1,active,False,4105,1,20,1605060978,1,0,1605063595,1605063595,0,0
1095,4106,0,1,1,2,active,False,4106,2,15,1605057164,1,2,1605063595,1605063595,2,0
1096,4107,0,1,1,0,active,False,4107,1,23,1605056105,1,0,1605063595,1605063595,0,0
1097,4108,0,1,1,0,active,False,4108,16,3,1605058655,1,0,1605063595,1605063595,0,0
1098,4109,0,1,1,4,active,False,4109,4,17,1605060239,1,0,1605063595,1605063595,1,0
1099,4110,0,1,1,0,active,False,4110,0,0,86400,1,0,1605063595,1605063595,0,0
1100,4112,0,1,1,0,active,False,4112,6,12,1605061089,1,0,1605063595,1605063595,0,3
1101,4113,0,1,1,1,active,False,4113,19,3,1605060251,1,0,1605063595,1605063595,0,0
1102,4114,0,1,1,0,active,False,4114,3,22,1605054063,1,0,1605063595,1605063595,0,0
1103,4115,0,1,1,1,active,False,4115,3,21,1605054049,1,1,1605063595,1605063595,0,0
1104,4116,0,1,1,0,active,False,4116,2,17,1605033297,1,0,1605063595,1605063595,0,0
1105,4117,0,1,1,6,active,False,4117,26,0,1605062793,1,1,1605063595,1605063595,0,2
1106,4118,0,0,0,0,out_of_service,False,4118,0,0,86400,0,0,1605063595,1605063595,0,0
1107,4120,0,1,1,0,active,False,4120,3,34,1605063214,1,6,1605063595,1605063595,0,1
1108,4121,0,1,1,0,active,False,4121,25,26,1605062964,1,2,1605063595,1605063595,0,2
1109,4122,0,1,1,4,active,True,4122,14,35,1605063022,1,4,1605063595,1605063595,1,0
1110,4123,0,1,1,2,active,True,4123,7,18,1605062104,1,0,1605063595,1605063595,0,1
1111,4124,0,1,1,4,active,False,4124,12,34,1605061222,1,2,1605063595,1605063595,0,0
1112,4125,0,1,1,2,active,False,4125,2,34,1605061235,1,1,1605063595,1605063595,0,0
1113,4126,0,1,1,2,active,False,4126,13,5,1605059835,1,1,1605063595,1605063595,0,3
1114,4127,0,1,1,0,active,False,4127,0,18,1605039020,1,1,1605063595,1605063595,0,0
1115,4128,0,1,1,0,active,False,4128,6,17,1605043103,1,1,1605063595,1605063595,0,0
1116,4129,0,1,1,1,active,False,4129,1,18,1605051766,1,0,1605063595,1605063595,0,1
1117,4130,0,1,1,1,active,False,4130,7,14,1605061171,1,1,1605063595,1605063595,2,0
1118,4131,0,1,1,2,active,False,4131,5,11,1605061127,1,3,1605063595,1605063595,0,1
1119,4132,0,1,1,1,active,False,4132,4,15,1605059186,1,0,1605063595,1605063595,1,0
1120,4133,0,1,1,1,active,False,4133,6,14,1605060729,1,0,1605063595,1605063595,1,0
1121,4134,0,1,1,2,active,False,4134,14,9,1605062552,1,1,1605063595,1605063595,0,0
1122,4135,1,1,1,0,active,False,4135,0,22,1605060749,1,0,1605063595,1605063595,1,0
1123,4136,0,1,1,0,active,False,4136,7,10,1605060616,1,3,1605063595,1605063595,0,0
1124,4137,0,1,1,1,active,False,4137,7,20,1605060938,1,0,1605063595,1605063595,1,0
1125,4138,0,1,1,0,active,False,4138,3,16,1605040979,1,0,1605063595,1605063595,0,0
1126,4139,0,1,1,1,active,False,4139,5,14,1605061079,1,0,1605063595,1605063595,1,0
1127,4140,1,1,1,1,active,False,4140,5,18,1605058697,1,0,1605063595,1605063595,0,0
1128,4141,0,0,1,0,active,False,4141,12,7,1604974532,0,1,1605063595,1605063595,0,0
1129,4142,0,1,1,0,active,False,4142,0,19,1605039229,1,0,1605063595,1605063595,0,0
1130,4143,0,1,1,0,active,False,4143,2,19,1605049795,1,0,1605063595,1605063595,0,0
1131,4144,0,1,1,0,active,False,4144,1,20,1605054463,1,0,1605063595,1605063595,0,0
1132,4146,0,1,1,2,active,False,4146,3,26,1605062590,1,0,1605063595,1605063595,0,1
1133,4147,0,1,1,2,active,False,4147,4,15,1605060934,1,0,1605063595,1605063595,0,0
1134,4148,0,1,1,1,active,False,4148,7,19,1605056391,1,1,1605063595,1605063595,0,1
1135,4149,0,1,1,0,active,False,4149,0,20,1605058659,1,0,1605063595,1605063595,0,0
1136,4151,0,0,0,0,out_of_service,False,4151,0,0,86400,0,0,1605063595,1605063595,0,0
1137,4152,0,1,1,0,active,False,4152,1,20,1605059202,1,0,1605063595,1605063595,0,0
1138,4153,0,1,1,1,active,False,4153,2,25,1605052411,1,0,1605063595,1605063595,0,0
1139,4154,0,1,1,0,active,False,4154,0,19,1605000854,1,0,1605063595,1605063595,1,0
1140,4155,0,1,1,0,active,False,4155,0,19,1605042279,1,0,1605063595,1605063595,1,0
1141,4156,0,1,1,0,active,False,4156,4,15,1605061937,1,0,1605063595,1605063595,1,0
1142,4157,0,1,1,0,active,False,4157,3,16,1605059855,1,0,1605063595,1605063595,0,0
1143,4158,0,1,1,0,active,False,4158,0,19,1605034277,1,0,1605063595,1605063595,0,0
1144,4159,0,1,1,1,active,False,4159,12,7,1605059372,1,0,1605063595,1605063595,0,0
1145,4160,0,1,1,0,active,False,4160,9,10,1605063574,1,0,1605063595,1605063595,0,0
1146,4161,0,1,1,1,active,False,4161,5,14,1605050627,1,0,1605063595,1605063595,0,0
1147,4162,0,1,1,0,active,False,4162,10,9,1605060404,1,0,1605063595,1605063595,0,0
1148,4163,0,1,1,0,active,False,4163,9,10,1605059936,1,0,1605063595,1605063595,0,0
1149,4164,0,1,1,0,active,False,4164,4,14,1605059997,1,0,1605063595,1605063595,0,0
1150,4165,0,1,1,0,active,False,4165,4,14,1605057403,1,1,1605063595,1605063595,0,0
1151,4166,0,1,1,0,active,False,4166,17,10,1605060737,1,0,1605063595,1605063595,0,0
1152,4167,0,1,1,6,active,False,4167,7,11,1605062055,1,1,1605063595,1605063595,1,0
1153,4168,0,1,1,1,active,False,4168,6,13,1605058555,1,0,1605063595,1605063595,0,0
1154,4169,0,1,1,0,active,False,4169,0,21,1605042424,1,0,1605063595,1605063595,0,0
1155,4170,0,1,1,0,active,False,4170,2,17,1605041116,1,0,1605063595,1605063595,0,0
1156,4171,0,1,1,0,active,False,4171,3,18,1605031594,1,0,1605063595,1605063595,1,0
1157,4172,0,1,1,3,active,False,4172,9,10,1605062979,1,0,1605063595,1605063595,0,3
1158,4173,0,1,1,0,active,False,4173,0,19,1605038946,1,1,1605063595,1605063595,0,0
1159,4174,0,1,1,2,active,False,4174,19,1,1605063582,1,1,1605063595,1605063595,1,0
1160,4175,0,1,1,1,active,False,4175,10,10,1605062505,1,0,1605063595,1605063595,0,0
1161,4177,0,1,1,0,active,False,4177,2,17,1605058880,1,1,1605063595,1605063595,0,0
1162,4179,0,1,1,0,active,False,4179,6,17,1605054965,1,0,1605063595,1605063595,0,0
1163,4180,0,1,1,1,active,False,4180,2,18,1605060091,1,0,1605063595,1605063595,0,0
1164,4181,0,1,1,0,active,False,4181,2,16,1605056685,1,1,1605063595,1605063595,0,0
1165,4182,0,1,1,0,active,False,4182,4,15,1605062966,1,0,1605063595,1605063595,1,0
1166,4183,0,1,1,0,active,False,4183,4,14,1605055145,1,1,1605063595,1605063595,0,0
1167,4185,0,1,1,1,active,False,4185,5,13,1605056380,1,1,1605063595,1605063595,0,0
1168,4186,0,1,1,0,active,False,4186,4,23,1605059056,1,0,1605063595,1605063595,0,1
1169,4188,0,1,1,1,active,False,4188,1,29,1605057200,1,1,1605063595,1605063595,0,1
1170,4189,0,1,1,1,active,False,4189,1,18,1605054317,1,0,1605063595,1605063595,0,0
1171,4190,0,1,1,1,active,False,4190,4,15,1605061418,1,0,1605063595,1605063595,0,1
1172,4191,0,1,1,1,active,False,4191,1,19,1605045684,1,0,1605063595,1605063595,0,0
1173,4192,0,1,1,1,active,False,4192,8,11,1605056208,1,0,1605063595,1605063595,0,0
1174,4193,0,1,1,2,active,False,4193,4,17,1605060620,1,0,1605063595,1605063595,1,0
1175,4194,0,1,1,0,active,False,4194,13,17,1605054721,1,0,1605063595,1605063595,0,0
1176,4195,0,1,1,0,active,False,4195,17,12,1605062506,1,1,1605063595,1605063595,0,0
1177,4198,0,1,1,2,active,False,4198,4,17,1605048398,1,0,1605063595,1605063595,0,0
1178,4199,0,1,1,0,active,False,4199,8,13,1605053215,1,0,1605063595,1605063595,0,1
1179,4200,0,1,1,0,active,False,4200,1,25,1605006112,1,1,1605063595,1605063595,0,0
1180,4201,0,1,1,1,active,False,4201,7,14,1605063259,1,0,1605063595,1605063595,0,0
1181,4202,0,1,1,0,active,False,4202,6,12,1605049236,1,1,1605063595,1605063595,0,0
1182,4204,0,1,1,0,active,False,4204,0,18,1605057246,1,1,1605063595,1605063595,0,0
1183,4205,0,1,1,1,active,False,4205,9,9,1605059629,1,1,1605063595,1605063595,0,1
1184,4206,0,1,1,8,active,False,4206,21,6,1605059365,1,0,1605063595,1605063595,0,0
1185,4207,0,1,1,3,active,False,4207,7,12,1605051487,1,0,1605063595,1605063595,0,1
1186,4208,0,1,1,4,active,False,4208,9,10,1605061490,1,0,1605063595,1605063595,0,0
1187,4209,0,1,1,0,active,False,4209,3,14,1605063003,1,1,1605063595,1605063595,0,0
1188,4210,0,1,1,1,active,False,4210,4,20,1605062587,1,0,1605063595,1605063595,0,0
1189,4211,0,1,1,0,active,False,4211,0,19,1605040730,1,0,1605063595,1605063595,0,0
1190,4212,0,1,1,0,active,False,4212,0,18,1605061169,1,1,1605063595,1605063595,0,0
1191,4213,0,1,1,0,active,False,4213,2,17,1605048235,1,0,1605063595,1605063595,0,0
1192,4220,0,1,1,0,active,False,4220,0,26,1605054705,1,0,1605063595,1605063595,1,0
1193,4222,0,1,1,0,active,False,4222,16,10,1605062907,1,1,1605063595,1605063595,0,0
1194,4225,0,1,1,0,active,False,4225,12,20,1605060709,1,1,1605063595,1605063595,0,2
1195,4227,0,1,1,0,active,False,4227,3,16,1605053890,1,0,1605063595,1605063595,0,0
1196,4228,0,1,1,3,active,False,4228,4,14,1605061315,1,1,1605063595,1605063595,0,0
1197,4229,0,1,1,0,active,False,4229,3,20,1605033715,1,0,1605063595,1605063595,0,0
1198,4230,0,1,1,0,active,False,4230,0,19,1605034293,1,0,1605063595,1605063595,0,0
1199,4245,0,1,1,2,active,False,4245,4,19,1605060548,1,0,1605063595,1605063595,0,0
1200,4247,0,1,1,3,active,False,4247,4,17,1605063063,1,0,1605063595,1605063595,0,0
1201,4249,0,1,1,2,active,False,4249,25,0,1605062824,1,0,1605063595,1605063595,0,1
1202,4250,0,0,0,0,out_of_service,False,4250,0,0,86400,0,0,1605063595,1605063595,0,0
