,legacy_id,station_id,is_returning,is_installed,num_docks_available,num_ebikes_available,num_bikes_available,last_reported,is_renting,eightd_has_available_keys,station_status,num_bikes_disabled,num_docks_disabled,valet,eightd_active_station_services,starttime,timestamp,demand,supply
1118,4130,4130,1,1,12,3,8,1605218548,1,False,active,2,0,,,1605222005,1605222005,0,0
1119,4131,4131,1,1,14,1,5,1605217516,1,False,active,0,0,,,1605222005,1605222005,0,0
1120,4132,4132,1,1,16,0,3,1605209250,1,False,active,0,0,,,1605222005,1605222005,0,0
1121,4133,4133,1,1,15,1,5,1605211520,1,False,active,0,0,,,1605222005,1605222005,0,1
1122,4134,4134,1,1,8,2,16,1605216017,1,False,active,0,0,,,1605222005,1605222005,0,0
1123,4135,4135,1,1,16,1,6,1605221982,1,False,active,0,1,,,1605222005,1605222005,0,2
1124,4136,4136,1,1,11,1,8,1605221954,1,False,active,1,0,,,1605222005,1605222005,0,0
1125,4137,4137,1,1,20,1,7,1605215712,1,False,active,0,0,,,1605222005,1605222005,0,0
1126,4138,4138,1,1,17,0,2,1605218331,1,False,active,0,0,,,1605222005,1605222005,1,0
1127,4139,4139,1,1,14,0,5,1605184420,1,False,active,0,0,,,1605222005,1605222005,0,0
1128,4140,4140,1,1,17,1,6,1605206806,1,False,active,0,1,,,1605222005,1605222005,0,0
1129,4141,4141,0,1,4,3,16,1605184839,0,False,active,0,0,,,1605222005,1605222005,0,0
1130,4142,4142,1,1,19,0,0,1605173798,1,False,active,0,0,,,1605222005,1605222005,0,0
1131,4143,4143,1,1,19,0,2,1605173798,1,False,active,0,0,,,1605222005,1605222005,0,0
1132,4144,4144,1,1,0,0,0,1605213374,1,False,active,1,0,,,1605222005,1605222005,0,0
1133,4146,4146,1,1,27,2,2,1605174997,1,False,active,0,0,,,1605222005,1605222005,0,0
1134,4147,4147,1,1,17,0,1,1605215248,1,False,active,1,0,,,1605222005,1605222005,0,0
1135,4148,4148,1,1,0,0,0,1605221885,1,False,active,9,18,,,1605222005,1605222005,0,0
1136,4149,4149,1,1,19,1,1,1605208173,1,False,active,0,0,,,1605222005,1605222005,0,0
1137,4151,4151,0,0,0,0,0,86400,0,False,out_of_service,0,0,,,1605222005,1605222005,0,0
1138,4152,4152,1,1,20,1,1,1605218782,1,False,active,0,0,,,1605222005,1605222005,0,1
1139,4153,4153,1,1,25,0,2,1605205959,1,False,active,0,0,,,1605222005,1605222005,0,1
1140,4154,4154,1,1,17,2,2,1605219021,1,False,active,0,0,,,1605222005,1605222005,0,0
1141,4155,4155,1,1,18,1,1,1605199196,1,False,active,0,0,,,1605222005,1605222005,0,0
1142,4156,4156,1,1,14,2,5,1605215228,1,False,active,0,0,,,1605222005,1605222005,0,0
1143,4157,4157,1,1,16,0,3,1605173797,1,False,active,0,0,,,1605222005,1605222005,0,0
1144,4158,4158,1,1,17,1,2,1605199099,1,False,active,0,0,,,1605222005,1605222005,0,1
1145,4159,4159,1,1,10,3,9,1605217410,1,False,active,0,0,,,1605222005,1605222005,0,0
1146,4160,4160,1,1,8,2,11,1605214062,1,False,active,0,0,,,1605222005,1605222005,0,1
1147,4161,4161,1,1,14,0,5,1605221961,1,False,active,0,0,,,1605222005,1605222005,0,0
1148,4162,4162,1,1,9,0,10,1605214595,1,False,active,0,0,,,1605222005,1605222005,0,0
1149,4163,4163,1,1,6,1,13,1605205333,1,False,active,0,0,,,1605222005,1605222005,0,0
1150,4164,4164,1,1,15,1,3,1605221914,1,False,active,0,0,,,1605222005,1605222005,0,0
1151,4165,4165,1,1,13,3,5,1605212314,1,False,active,1,0,,,1605222005,1605222005,0,0
1152,4166,4166,1,1,6,2,21,1605214777,1,False,active,0,0,,,1605222005,1605222005,0,1
1153,4167,4167,1,1,18,0,0,1605221418,1,False,active,1,0,,,1605222005,1605222005,0,0
1154,4168,4168,1,1,13,1,6,1605216537,1,False,active,0,0,,,1605222005,1605222005,0,0
1155,4169,4169,1,1,21,0,0,1605197849,1,False,active,0,0,,,1605222005,1605222005,0,0
1156,4170,4170,1,1,16,1,3,1605214090,1,False,active,0,0,,,1605222005,1605222005,0,0
1157,4171,4171,1,1,19,0,2,1605198667,1,False,active,0,0,,,1605222005,1605222005,0,0
1158,4172,4172,1,1,9,5,10,1605220731,1,False,active,0,0,,,1605222005,1605222005,2,0
1159,4173,4173,1,1,17,1,2,1605208923,1,False,active,1,0,,,1605222005,1605222005,0,0
1160,4174,4174,1,1,1,2,20,1605215178,1,False,active,0,0,,,1605222005,1605222005,0,2
1161,4175,4175,1,1,13,0,7,1605173797,1,False,active,0,0,,,1605222005,1605222005,0,0
1162,4177,4177,1,1,20,0,0,1605212099,1,False,active,0,0,,,1605222005,1605222005,1,0
1163,4179,4179,1,1,16,1,7,1605208345,1,False,active,0,0,,,1605222005,1605222005,1,0
1164,4180,4180,1,1,14,4,6,1605198661,1,False,active,0,0,,,1605222005,1605222005,0,0
1165,4181,4181,1,1,14,1,4,1605209774,1,False,active,1,0,,,1605222005,1605222005,0,0
1166,4182,4182,1,1,11,3,8,1605217014,1,False,active,0,0,,,1605222005,1605222005,0,1
1167,4183,4183,1,1,14,1,4,1605174997,1,False,active,1,0,,,1605222005,1605222005,0,1
1168,4185,4185,1,1,11,4,8,1605220623,1,False,active,0,0,,,1605222005,1605222005,0,0
1169,4186,4186,1,1,23,0,4,1605211918,1,False,active,0,0,,,1605222005,1605222005,1,0
1170,4188,4188,1,1,29,1,2,1605215319,1,False,active,0,0,,,1605222005,1605222005,0,0
1171,4189,4189,1,1,17,1,1,1605220459,1,False,active,1,0,,,1605222005,1605222005,0,1
1172,4190,4190,1,1,18,0,0,1605219380,1,False,active,1,0,,,1605222005,1605222005,0,0
1173,4191,4191,1,1,19,1,1,1605197355,1,False,active,0,0,,,1605222005,1605222005,0,0
1174,4192,4192,1,1,12,1,7,1605220476,1,False,active,0,0,,,1605222005,1605222005,0,0
1175,4193,4193,1,1,17,0,3,1605221938,1,False,active,1,0,,,1605222005,1605222005,0,0
1176,4194,4194,1,1,19,0,11,1605212601,1,False,active,0,0,,,1605222005,1605222005,0,2
1177,4195,4195,1,1,11,2,19,1605220974,1,False,active,0,0,,,1605222005,1605222005,0,1
1178,4198,4198,1,1,14,2,6,1605221916,1,False,active,1,0,,,1605222005,1605222005,0,1
1179,4199,4199,1,1,14,1,7,1605216636,1,False,active,0,0,,,1605222005,1605222005,0,0
1180,4200,4200,1,1,23,1,3,1605174997,1,False,active,1,0,,,1605222005,1605222005,0,1
1181,4201,4201,1,1,12,2,8,1605221928,1,False,active,1,0,,,1605222005,1605222005,0,1
1182,4202,4202,1,1,11,2,7,1605217969,1,False,active,1,0,,,1605222005,1605222005,0,0
1183,4204,4204,1,1,19,0,0,1605217116,1,False,active,0,0,,,1605222005,1605222005,0,0
1184,4205,4205,1,1,7,1,12,1605212007,1,False,active,0,0,,,1605222005,1605222005,1,0
1185,4206,4206,1,1,9,5,18,1605200889,1,False,active,0,0,,,1605222005,1605222005,0,0
1186,4207,4207,1,1,12,3,7,1605173797,1,False,active,0,0,,,1605222005,1605222005,0,0
1187,4208,4208,1,1,14,0,5,1605202450,1,False,active,0,0,,,1605222005,1605222005,1,0
1188,4209,4209,1,1,16,1,2,1605214501,1,False,active,0,0,,,1605222005,1605222005,0,0
1189,4210,4210,1,1,22,0,2,1605216821,1,False,active,0,0,,,1605222005,1605222005,0,0
1190,4211,4211,1,1,18,0,1,1605193670,1,False,active,0,0,,,1605222005,1605222005,0,0
1191,4212,4212,1,1,18,1,1,1605220896,1,False,active,0,0,,,1605222005,1605222005,0,0
1192,4213,4213,1,1,19,0,0,1605212192,1,False,active,0,0,,,1605222005,1605222005,0,0
1193,4220,4220,1,1,25,0,1,1605221015,1,False,active,0,0,,,1605222005,1605222005,0,0
1194,4222,4222,1,1,8,2,17,1605215880,1,False,active,2,0,,,1605222005,1605222005,0,2
1195,4225,4225,1,1,30,0,3,1605221358,1,False,active,0,0,,,1605222005,1605222005,0,0
1196,4227,4227,1,1,14,1,5,1605214325,1,False,active,0,0,,,1605222005,1605222005,0,0
1197,4228,4228,1,1,16,1,3,1605209124,1,False,active,0,0,,,1605222005,1605222005,1,0
1198,4229,4229,1,1,20,0,3,1605211366,1,False,active,0,0,,,1605222005,1605222005,0,0
1199,4230,4230,1,1,19,0,0,1605174997,1,False,active,0,0,,,1605222005,1605222005,0,0
1200,4245,4245,1,1,18,1,5,1605217304,1,False,active,0,0,,,1605222005,1605222005,0,0
1201,4247,4247,1,1,6,10,15,1605220956,1,False,active,0,0,,,1605222005,1605222005,0,1
1202,4249,4249,1,1,6,1,19,1605218185,1,False,active,0,0,,,1605222005,1605222005,0,0
1203,4250,4250,0,0,0,0,0,86400,0,False,out_of_service,0,0,,,1605222005,1605222005,0,0
