,legacy_id,station_status,is_returning,station_id,num_bikes_available,eightd_has_available_keys,last_reported,is_installed,num_docks_disabled,num_bikes_disabled,is_renting,num_docks_available,num_ebikes_available,valet,eightd_active_station_services,starttime,timestamp,demand,supply
1173,4192,active,1,4192,12,False,1604637945,1,0,1,1,6,4,,,1604696400,1604696400,0,0
1174,4193,active,1,4193,0,False,1604696289,1,0,0,1,21,0,,,1604696400,1604696400,4,0
1175,4194,active,1,4194,8,False,1604696059,1,0,0,1,22,0,,,1604696400,1604696400,0,0
1176,4195,active,1,4195,22,False,1604694810,1,0,0,1,8,1,,,1604696400,1604696400,0,1
1177,4198,active,1,4198,2,False,1604695592,1,0,1,1,18,0,,,1604696400,1604696400,1,0
1178,4199,active,1,4199,4,False,1604692763,1,0,1,1,16,0,,,1604696400,1604696400,0,3
1179,4200,active,1,4200,0,False,1604676008,1,0,1,1,26,0,,,1604696400,1604696400,0,0
1180,4201,active,1,4201,11,False,1604695645,1,0,0,1,10,2,,,1604696400,1604696400,0,0
1181,4202,active,1,4202,8,False,1604693795,1,0,1,1,10,0,,,1604696400,1604696400,0,0
1182,4204,active,1,4204,1,False,1604693609,1,0,0,1,18,0,,,1604696400,1604696400,1,0
1183,4205,active,1,4205,8,False,1604696038,1,0,0,1,11,2,,,1604696400,1604696400,0,0
1184,4206,out_of_service,0,4206,25,False,1604678954,0,0,2,0,0,16,,,1604696400,1604696400,0,0
1185,4207,active,1,4207,0,False,1604637896,1,0,0,1,19,0,,,1604696400,1604696400,1,0
1186,4208,active,1,4208,1,False,1604692495,1,0,0,1,18,0,,,1604696400,1604696400,0,0
1187,4209,active,1,4209,0,False,1604678761,1,0,0,1,18,0,,,1604696400,1604696400,0,0
1188,4210,active,1,4210,2,False,1604694178,1,0,0,1,22,0,,,1604696400,1604696400,0,0
1189,4211,active,1,4211,0,False,1604693313,1,0,0,1,19,0,,,1604696400,1604696400,1,0
1190,4212,active,1,4212,1,False,1604693470,1,0,0,1,18,1,,,1604696400,1604696400,0,1
1191,4213,active,1,4213,1,False,1604639340,1,0,0,1,18,0,,,1604696400,1604696400,1,0
1192,4220,active,1,4220,3,False,1604695988,1,0,0,1,23,0,,,1604696400,1604696400,0,2
1193,4222,active,1,4222,20,False,1604694709,1,0,1,1,6,2,,,1604696400,1604696400,1,0
1194,4225,active,1,4225,8,False,1604696385,1,0,0,1,25,1,,,1604696400,1604696400,0,3
1195,4227,active,1,4227,2,False,1604689720,1,0,0,1,17,0,,,1604696400,1604696400,0,0
1196,4228,active,1,4228,0,False,1604691107,1,0,0,1,19,0,,,1604696400,1604696400,1,0
1197,4229,active,1,4229,2,False,1604691192,1,0,0,1,21,1,,,1604696400,1604696400,0,1
1198,4230,active,1,4230,0,False,1604688587,1,0,0,1,19,0,,,1604696400,1604696400,1,0
1199,4245,active,1,4245,1,False,1604695111,1,0,0,1,22,0,,,1604696400,1604696400,0,0
1200,4247,active,1,4247,0,False,1604693948,1,0,1,1,20,0,,,1604696400,1604696400,1,0
1201,4249,active,1,4249,21,False,1604696053,1,0,1,1,3,0,,,1604696400,1604696400,0,0
1202,4250,out_of_service,0,4250,0,False,86400,0,0,0,0,0,0,,,1604696400,1604696400,0,0
