,num_docks_available,is_returning,num_docks_disabled,num_bikes_available,last_reported,is_renting,eightd_has_available_keys,station_status,num_ebikes_available,legacy_id,is_installed,num_bikes_disabled,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
25,27,1,0,3,1605275742,1,True,active,0,224,1,0,224,,,1605276000,1605276000,2,0
26,18,1,2,35,1605274648,1,False,active,0,228,1,0,228,,,1605276000,1605276000,1,0
27,6,1,0,16,1605275451,1,False,active,4,229,1,1,229,,,1605276000,1605276000,5,0
28,0,0,0,0,86400,0,False,active,0,236,1,0,236,,,1605276000,1605276000,0,0
29,26,1,0,11,1605275492,1,False,active,0,237,1,2,237,,,1605276000,1605276000,0,0
30,18,1,0,13,1605275756,1,False,active,0,238,1,0,238,,,1605276000,1605276000,0,2
31,14,1,0,16,1605275740,1,False,active,0,239,1,1,239,,,1605276000,1605276000,2,0
32,11,1,0,11,1605273923,1,False,active,1,241,1,1,241,,,1605276000,1605276000,0,2
33,5,1,0,41,1605275768,1,False,active,1,242,1,0,242,,,1605276000,1605276000,2,0
34,28,1,0,2,1605274846,1,False,active,1,244,1,1,244,,,1605276000,1605276000,0,0
35,15,1,0,8,1605275424,1,False,active,0,245,1,0,245,,,1605276000,1605276000,0,0
36,20,1,0,33,1605275574,1,False,active,1,247,1,2,247,,,1605276000,1605276000,0,2
37,15,1,0,84,1605273054,1,False,active,1,248,1,0,248,,,1605276000,1605276000,3,0
38,9,1,0,18,1605274993,1,False,active,0,249,1,0,249,,,1605276000,1605276000,0,1
39,13,1,0,26,1605275759,1,False,active,3,250,1,1,250,,,1605276000,1605276000,0,2
40,10,1,0,16,1605275967,1,False,active,0,251,1,1,251,,,1605276000,1605276000,0,2
41,3,1,0,30,1605275429,1,False,active,1,252,1,0,252,,,1605276000,1605276000,0,1
42,17,1,0,27,1605275976,1,False,active,4,254,1,3,254,,,1605276000,1605276000,0,1
43,8,1,0,31,1605275236,1,False,active,0,257,1,0,257,,,1605276000,1605276000,7,0
44,19,1,0,0,1605275473,1,False,active,0,258,1,4,258,,,1605276000,1605276000,1,0
45,5,1,0,34,1605274738,1,False,active,1,259,1,0,259,,,1605276000,1605276000,1,0
46,14,1,0,18,1605275448,1,False,active,2,260,1,1,260,,,1605276000,1605276000,3,0
47,21,1,0,20,1605272866,1,False,active,0,261,1,0,261,,,1605276000,1605276000,0,0
48,18,1,0,5,1605274868,1,False,active,0,262,1,1,262,,,1605276000,1605276000,1,0
49,3,1,0,24,1605275770,1,False,active,0,264,1,0,264,,,1605276000,1605276000,1,0
50,17,1,0,18,1605275890,1,False,active,0,265,1,0,265,,,1605276000,1605276000,1,0
51,43,1,0,26,1605274845,1,False,active,1,267,1,1,267,,,1605276000,1605276000,1,0
52,1,1,0,26,1605273589,1,False,active,5,268,1,0,268,,,1605276000,1605276000,0,0
53,23,1,0,0,1605269216,1,False,active,0,270,1,0,270,,,1605276000,1605276000,1,0
54,20,1,0,11,1605275881,1,False,active,0,274,1,0,274,,,1605276000,1605276000,2,0
55,14,1,0,5,1605274671,1,False,active,1,275,1,0,275,,,1605276000,1605276000,0,1
56,18,1,0,7,1605275344,1,False,active,1,276,1,0,276,,,1605276000,1605276000,0,1
57,8,1,0,11,1605273579,1,False,active,3,278,1,0,278,,,1605276000,1605276000,0,0
58,0,0,0,0,86400,0,False,out_of_service,0,280,0,0,280,,,1605276000,1605276000,0,0
59,18,1,0,47,1605275912,1,True,active,5,281,1,1,281,,,1605276000,1605276000,0,1
60,14,1,0,13,1605275986,1,False,active,2,282,1,0,282,,,1605276000,1605276000,0,2
61,22,1,0,29,1605275927,1,False,active,2,284,1,0,284,,,1605276000,1605276000,5,0
62,30,1,0,23,1605275985,1,True,active,1,285,1,0,285,,,1605276000,1605276000,15,0
63,8,1,0,11,1605274874,1,False,active,0,289,1,0,289,,,1605276000,1605276000,0,1
64,4,1,0,16,1605275550,1,False,active,2,291,1,0,291,,,1605276000,1605276000,0,4
65,15,1,0,39,1605275916,1,False,active,0,293,1,0,293,,,1605276000,1605276000,2,0
66,2,1,0,21,1605275065,1,False,active,1,295,1,1,295,,,1605276000,1605276000,0,4
67,32,0,0,41,1605275157,0,False,active,5,297,1,4,297,,,1605276000,1605276000,1,0
68,31,1,0,4,1605275756,1,False,active,0,298,1,0,298,,,1605276000,1605276000,3,0
69,28,1,0,30,1605275327,1,False,active,0,301,1,0,301,,,1605276000,1605276000,1,0
70,4,1,0,30,1605275778,1,False,active,9,302,1,3,302,,,1605276000,1605276000,0,1
71,5,1,0,61,1605274882,1,False,active,1,303,1,1,303,,,1605276000,1605276000,4,0
72,0,1,26,27,1605275884,1,False,active,7,304,1,0,304,"{'off_dock_capacity': 70, 'off_dock_count': 2, 'dock_blocked_count': 26, 'valet_revision': 8709, 'active': True, 'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN'}",[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],1605276000,1605276000,3,0
73,21,1,0,9,1605275313,1,False,active,0,305,1,3,305,,,1605276000,1605276000,5,0
74,2,1,0,27,1605275739,1,False,active,3,307,1,1,307,,,1605276000,1605276000,0,2
75,1,1,0,45,1605275538,1,False,active,3,308,1,2,308,,,1605276000,1605276000,0,0
76,2,1,0,39,1605275786,1,False,active,5,309,1,0,309,,,1605276000,1605276000,0,1
77,5,1,0,60,1605275616,1,False,active,0,310,1,1,310,,,1605276000,1605276000,0,2
78,9,1,0,20,1605275949,1,False,active,3,311,1,2,311,,,1605276000,1605276000,2,0
79,4,1,0,28,1605275752,1,False,active,0,312,1,1,312,,,1605276000,1605276000,0,2
80,5,1,0,50,1605275687,1,False,active,1,313,1,0,313,,,1605276000,1605276000,3,0
81,2,1,0,24,1605275597,1,False,active,3,315,1,3,315,,,1605276000,1605276000,0,1
82,4,0,0,39,1605240530,0,False,active,8,316,1,0,316,,,1605276000,1605276000,0,0
83,29,1,0,25,1605275891,1,False,active,0,317,1,0,317,,,1605276000,1605276000,0,1
84,18,1,0,15,1605275728,1,False,active,4,319,1,0,319,,,1605276000,1605276000,0,2
85,16,1,0,23,1605275869,1,False,active,1,320,1,0,320,,,1605276000,1605276000,3,0
86,12,1,0,26,1605275852,1,False,active,0,321,1,1,321,,,1605276000,1605276000,0,2
87,5,1,0,34,1605275774,1,False,active,0,323,1,0,323,,,1605276000,1605276000,1,0
88,0,1,0,74,1605273367,1,False,active,1,324,1,0,324,,,1605276000,1605276000,0,0
89,0,0,0,34,1605274032,0,False,active,6,325,1,1,325,,,1605276000,1605276000,0,0
90,27,1,0,14,1605274917,1,False,active,1,326,1,0,326,,,1605276000,1605276000,0,4
91,14,1,0,24,1605275979,1,True,active,0,327,1,1,327,,,1605276000,1605276000,0,2
92,4,1,0,28,1605275459,1,False,active,0,328,1,3,328,,,1605276000,1605276000,0,1
93,24,1,0,14,1605274831,1,False,active,0,330,1,1,330,,,1605276000,1605276000,4,0
94,10,1,0,16,1605275723,1,False,active,0,331,1,1,331,,,1605276000,1605276000,0,6
95,17,1,0,19,1605275225,1,False,active,1,332,1,0,332,,,1605276000,1605276000,0,4
96,7,1,0,24,1605275770,1,False,active,1,334,1,0,334,,,1605276000,1605276000,1,0
97,0,1,0,27,1605275761,1,False,active,2,335,1,0,335,,,1605276000,1605276000,0,0
98,14,1,0,22,1605275930,1,False,active,1,336,1,0,336,,,1605276000,1605276000,1,0
99,5,1,0,21,1605275930,1,False,active,1,340,1,1,340,,,1605276000,1605276000,3,0
100,0,0,0,19,1605274986,0,False,active,0,341,1,0,341,,,1605276000,1605276000,0,1
101,5,1,1,23,1605274558,1,False,active,2,342,1,0,342,,,1605276000,1605276000,0,3
102,3,1,0,20,1605272216,1,False,active,1,343,1,0,343,,,1605276000,1605276000,2,0
103,18,1,0,2,1605274694,1,False,active,0,344,1,3,344,,,1605276000,1605276000,1,0
104,12,1,0,13,1605275798,1,False,active,0,346,1,2,346,,,1605276000,1605276000,0,1
105,6,1,0,48,1605275564,1,False,active,12,347,1,0,347,,,1605276000,1605276000,3,0
106,25,1,0,35,1605275484,1,False,active,1,349,1,1,349,,,1605276000,1605276000,0,2
107,13,1,1,32,1605275793,1,False,active,4,350,1,1,350,,,1605276000,1605276000,1,0
108,0,1,0,39,1605274684,1,False,active,1,351,1,0,351,,,1605276000,1605276000,0,1
109,26,1,0,0,1605275495,1,False,active,0,353,1,1,353,,,1605276000,1605276000,0,0
110,40,1,0,7,1605273722,1,False,active,1,354,1,0,354,,,1605276000,1605276000,0,0
111,17,1,0,24,1605275513,1,False,active,1,355,1,2,355,,,1605276000,1605276000,0,0
112,4,1,0,19,1605275844,1,False,active,1,356,1,0,356,,,1605276000,1605276000,0,3
113,0,0,30,48,1605275729,0,False,active,10,358,1,2,358,"{'off_dock_capacity': 70, 'off_dock_count': 7, 'dock_blocked_count': 30, 'valet_revision': 921, 'active': True, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN'}",[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],1605276000,1605276000,0,0
114,38,1,0,37,1605275494,1,False,active,12,359,1,3,359,,,1605276000,1605276000,4,0
115,26,1,0,13,1605275374,1,False,active,0,360,1,0,360,,,1605276000,1605276000,4,0
116,7,1,0,71,1605275181,1,False,active,1,361,1,1,361,,,1605276000,1605276000,0,3
117,22,1,0,35,1605275713,1,False,active,1,362,1,0,362,,,1605276000,1605276000,3,0
118,3,0,0,0,1604843856,0,False,out_of_service,0,363,0,0,363,,,1605276000,1605276000,0,0
119,24,1,0,3,1605275763,1,False,active,1,364,1,0,364,,,1605276000,1605276000,0,2
120,31,1,0,1,1605275321,1,False,active,0,366,1,1,366,,,1605276000,1605276000,1,0
121,23,1,0,19,1605275595,1,False,active,4,367,1,1,367,,,1605276000,1605276000,0,0
122,17,1,2,24,1605275447,1,False,active,1,368,1,4,368,,,1605276000,1605276000,0,3
123,33,1,0,43,1605275807,1,False,active,0,369,1,0,369,,,1605276000,1605276000,0,2
124,19,1,0,8,1605248210,1,False,active,0,372,1,0,372,,,1605276000,1605276000,0,0
125,12,1,0,7,1605261088,1,False,active,0,373,1,0,373,,,1605276000,1605276000,0,0
126,12,1,0,30,1605274606,1,False,active,4,376,1,0,376,,,1605276000,1605276000,0,0
127,15,1,0,33,1605273861,1,False,active,2,377,1,0,377,,,1605276000,1605276000,0,0
128,36,1,0,18,1605275959,1,False,active,0,379,1,2,379,,,1605276000,1605276000,4,0
129,21,1,0,19,1605275946,1,False,active,1,380,1,2,380,,,1605276000,1605276000,0,6
130,15,1,1,23,1605275925,1,False,active,0,383,1,0,383,,,1605276000,1605276000,0,1
131,24,1,0,5,1605275784,1,False,active,0,385,1,0,385,,,1605276000,1605276000,0,4
132,11,1,0,71,1605268362,1,False,active,0,386,1,0,386,,,1605276000,1605276000,5,0
133,23,1,0,15,1605275825,1,False,active,2,387,1,1,387,,,1605276000,1605276000,4,0
134,26,1,0,7,1605275889,1,False,active,4,388,1,2,388,,,1605276000,1605276000,10,0
135,19,1,0,8,1605275522,1,False,active,0,389,1,0,389,,,1605276000,1605276000,0,3
136,7,1,0,24,1605275597,1,False,active,0,390,1,0,390,,,1605276000,1605276000,0,1
137,0,1,0,0,86400,1,False,active,0,391,1,0,391,,,1605276000,1605276000,0,0
138,6,1,0,29,1605275606,1,False,active,0,392,1,0,392,,,1605276000,1605276000,1,0
139,27,1,0,10,1605275926,1,False,active,0,393,1,0,393,,,1605276000,1605276000,0,1
140,0,0,0,0,86400,0,False,out_of_service,0,394,0,0,394,,,1605276000,1605276000,0,0
141,15,1,0,10,1605275765,1,False,active,2,396,1,0,396,,,1605276000,1605276000,0,1
142,70,1,0,4,1605274991,1,False,active,0,397,1,1,397,,,1605276000,1605276000,1,0
143,6,1,0,25,1605274262,1,False,active,0,398,1,0,398,,,1605276000,1605276000,0,4
144,30,1,0,7,1605275201,1,False,active,1,399,1,2,399,,,1605276000,1605276000,0,0
145,9,1,1,5,1605272391,1,False,active,1,400,1,0,400,,,1605276000,1605276000,0,0
146,19,1,0,20,1605275885,1,False,active,0,401,1,3,401,,,1605276000,1605276000,1,0
147,0,0,0,38,1605275697,0,False,active,11,402,1,1,402,,,1605276000,1605276000,0,0
148,18,1,0,13,1605275648,1,False,active,0,403,1,0,403,,,1605276000,1605276000,1,0
149,22,1,0,29,1605275928,1,False,active,2,405,1,0,405,,,1605276000,1605276000,6,0
150,10,0,0,9,1605264770,0,False,active,2,406,1,1,406,,,1605276000,1605276000,0,0
151,4,1,0,17,1605274435,1,False,active,0,408,1,2,408,,,1605276000,1605276000,0,0
152,34,1,0,6,1605274556,1,False,active,0,410,1,5,410,,,1605276000,1605276000,0,3
153,17,1,0,14,1605275491,1,False,active,1,411,1,0,411,,,1605276000,1605276000,0,3
154,1,1,0,27,1605275561,1,False,active,2,412,1,1,412,,,1605276000,1605276000,0,0
155,28,1,0,17,1605275855,1,False,active,1,415,1,1,415,,,1605276000,1605276000,2,0
156,27,1,0,4,1605274778,1,False,active,0,416,1,0,416,,,1605276000,1605276000,0,1
157,16,1,0,9,1605275836,1,False,active,3,417,1,0,417,,,1605276000,1605276000,0,3
158,6,1,0,31,1605274088,1,False,active,0,418,1,0,418,,,1605276000,1605276000,0,0
159,22,1,0,1,1605275043,1,False,active,0,419,1,0,419,,,1605276000,1605276000,0,0
160,49,1,0,1,1605275379,1,False,active,0,420,1,1,420,,,1605276000,1605276000,0,1
161,12,1,0,6,1605274996,1,False,active,1,421,1,1,421,,,1605276000,1605276000,0,2
162,31,1,0,45,1605275852,1,False,active,32,422,1,2,422,,,1605276000,1605276000,6,0
163,8,1,0,18,1605274600,1,False,active,0,423,1,1,423,,,1605276000,1605276000,0,4
164,0,1,30,8,1605275849,1,True,active,0,426,1,1,426,"{'off_dock_capacity': 60, 'off_dock_count': 2, 'dock_blocked_count': 30, 'valet_revision': 1613, 'active': True, 'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN'}",[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],1605276000,1605276000,3,0
165,7,1,0,39,1605274296,1,False,active,2,427,1,1,427,,,1605276000,1605276000,1,0
166,17,1,0,14,1605275303,1,False,active,0,432,1,0,432,,,1605276000,1605276000,0,3
167,17,1,0,42,1605275631,1,False,active,0,434,1,1,434,,,1605276000,1605276000,2,0
168,25,1,0,24,1605275764,1,False,active,2,435,1,1,435,,,1605276000,1605276000,0,0
169,26,1,0,1,1605253724,1,False,active,0,436,1,0,436,,,1605276000,1605276000,0,0
170,18,1,0,5,1605274657,1,False,active,1,437,1,1,437,,,1605276000,1605276000,2,0
171,10,1,0,37,1605275926,1,False,active,0,438,1,0,438,,,1605276000,1605276000,0,1
172,38,1,0,5,1605275515,1,False,active,0,439,1,0,439,,,1605276000,1605276000,1,0
173,19,1,0,13,1605275888,1,False,active,4,440,1,0,440,,,1605276000,1605276000,0,0
174,27,1,0,24,1605275626,1,False,active,0,442,1,0,442,,,1605276000,1605276000,1,0
175,19,1,0,4,1605275455,1,False,active,1,443,1,0,443,,,1605276000,1605276000,0,2
176,35,1,0,45,1605275663,1,False,active,0,445,1,0,445,,,1605276000,1605276000,0,2
177,72,1,0,6,1605275946,1,False,active,1,446,1,1,446,,,1605276000,1605276000,2,0
178,11,1,1,19,1605275595,1,False,active,1,447,1,0,447,,,1605276000,1605276000,0,3
179,16,1,0,11,1605275532,1,False,active,0,448,1,0,448,,,1605276000,1605276000,0,2
180,42,1,0,21,1605275914,1,False,active,2,450,1,4,450,,,1605276000,1605276000,0,0
181,8,1,0,56,1605274653,1,False,active,0,453,1,2,453,,,1605276000,1605276000,0,0
182,28,1,0,5,1605275878,1,False,active,0,454,1,2,454,,,1605276000,1605276000,0,1
183,50,1,0,9,1605275630,1,False,active,2,455,1,0,455,,,1605276000,1605276000,1,0
184,0,1,34,22,1605275795,1,False,active,18,456,1,2,456,"{'off_dock_capacity': 30, 'off_dock_count': 1, 'dock_blocked_count': 34, 'valet_revision': 1301, 'active': True, 'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN'}",[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],1605276000,1605276000,2,0
185,45,1,0,33,1605275787,1,False,active,2,457,1,1,457,,,1605276000,1605276000,0,0
186,19,1,0,11,1605274705,1,False,active,3,458,1,1,458,,,1605276000,1605276000,4,0
187,18,1,0,6,1605274750,1,False,active,0,460,1,1,460,,,1605276000,1605276000,2,0
188,26,1,0,29,1605275510,1,False,active,0,461,1,1,461,,,1605276000,1605276000,0,6
189,29,1,0,48,1605275737,1,False,active,0,462,1,0,462,,,1605276000,1605276000,0,1
190,48,1,1,4,1605275614,1,False,active,3,464,1,0,464,,,1605276000,1605276000,0,0
191,21,1,0,18,1605275961,1,False,active,2,465,1,0,465,,,1605276000,1605276000,1,0
192,22,1,8,3,1605275663,1,False,active,1,466,1,2,466,,,1605276000,1605276000,3,0
193,3,1,0,30,1605275002,1,False,active,1,467,1,1,467,,,1605276000,1605276000,0,0
194,46,1,0,17,1605275625,1,False,active,0,468,1,2,468,,,1605276000,1605276000,7,0
195,50,1,0,7,1605275924,1,False,active,2,469,1,0,469,,,1605276000,1605276000,1,0
196,11,1,0,61,1605275738,1,False,active,1,470,1,0,470,,,1605276000,1605276000,0,0
197,15,1,0,14,1605275505,1,False,active,1,471,1,2,471,,,1605276000,1605276000,2,0
198,40,1,0,13,1605275433,1,False,active,1,472,1,2,472,,,1605276000,1605276000,0,6
199,11,1,0,52,1605275570,1,False,active,1,473,1,1,473,,,1605276000,1605276000,0,1
200,27,1,0,27,1605275938,1,False,active,5,474,1,2,474,,,1605276000,1605276000,1,0
201,16,1,0,47,1605275117,1,False,active,0,476,1,2,476,,,1605276000,1605276000,0,2
202,65,1,1,5,1605275625,1,False,active,1,477,1,0,477,,,1605276000,1605276000,19,0
203,9,1,0,26,1605275941,1,False,active,0,478,1,2,478,,,1605276000,1605276000,0,4
204,29,1,0,2,1605275573,1,False,active,0,479,1,0,479,,,1605276000,1605276000,0,0
205,14,1,0,14,1605275761,1,False,active,7,480,1,1,480,,,1605276000,1605276000,0,0
206,11,0,0,14,1605270033,0,False,active,5,481,1,0,481,,,1605276000,1605276000,0,1
207,3,1,0,74,1605275635,1,False,active,0,482,1,1,482,,,1605276000,1605276000,0,5
208,23,1,0,10,1605275986,1,False,active,3,483,1,1,483,,,1605276000,1605276000,0,4
209,19,1,0,24,1605275494,1,False,active,6,484,1,3,484,,,1605276000,1605276000,5,0
210,39,0,0,1,1605249787,0,False,active,0,485,1,0,485,,,1605276000,1605276000,0,0
211,21,1,0,19,1605275817,1,False,active,2,486,1,1,486,,,1605276000,1605276000,4,0
212,20,1,0,13,1605275543,1,False,active,0,487,1,2,487,,,1605276000,1605276000,3,0
213,17,1,0,30,1605275908,1,False,active,1,489,1,2,489,,,1605276000,1605276000,0,1
214,47,1,0,15,1605275906,1,False,active,5,490,1,4,490,,,1605276000,1605276000,2,0
215,60,1,1,6,1605275861,1,False,active,0,492,1,1,492,,,1605276000,1605276000,4,0
216,0,1,34,0,1605275833,1,False,active,0,493,1,0,493,,,1605276000,1605276000,0,0
217,17,1,0,49,1605275911,1,False,active,0,494,1,0,494,,,1605276000,1605276000,0,2
218,4,1,0,34,1605275990,1,False,active,0,495,1,1,495,,,1605276000,1605276000,0,6
219,16,1,0,47,1605275573,1,False,active,1,496,1,2,496,,,1605276000,1605276000,8,0
220,30,1,0,35,1605275988,1,False,active,4,497,1,1,497,,,1605276000,1605276000,0,0
221,14,1,0,22,1605275138,1,True,active,2,499,1,0,499,,,1605276000,1605276000,0,1
222,20,1,0,32,1605274013,1,False,active,0,500,1,0,500,,,1605276000,1605276000,2,0
223,45,1,0,35,1605275783,1,False,active,1,501,1,3,501,,,1605276000,1605276000,3,0
224,9,1,0,26,1605275802,1,False,active,3,502,1,1,502,,,1605276000,1605276000,0,1
225,15,1,0,16,1605275259,1,False,active,0,503,1,0,503,,,1605276000,1605276000,4,0
226,18,1,0,36,1605275852,1,False,active,4,504,1,0,504,,,1605276000,1605276000,1,0
227,21,1,0,31,1605275631,1,False,active,1,505,1,0,505,,,1605276000,1605276000,0,1
228,12,1,0,32,1605275912,1,False,active,2,507,1,1,507,,,1605276000,1605276000,0,1
229,14,1,0,10,1605275641,1,False,active,1,508,1,1,508,,,1605276000,1605276000,4,0
230,15,1,0,45,1605275923,1,False,active,0,509,1,1,509,,,1605276000,1605276000,0,7
231,24,0,0,25,1605245717,0,False,active,0,510,1,6,510,,,1605276000,1605276000,0,0
232,19,1,0,8,1605275861,1,False,active,0,513,1,2,513,,,1605276000,1605276000,1,0
233,7,1,0,43,1605275505,1,True,active,2,514,1,2,514,,,1605276000,1605276000,0,2
234,44,1,0,34,1605275919,1,False,active,0,515,1,1,515,,,1605276000,1605276000,0,4
235,10,1,0,18,1605272079,1,False,active,0,516,1,3,516,,,1605276000,1605276000,1,0
236,54,1,0,11,1605275805,1,False,active,3,517,1,4,517,,,1605276000,1605276000,3,0
237,26,1,0,43,1605275689,1,False,active,0,519,1,0,519,,,1605276000,1605276000,3,0
238,18,1,0,32,1605275977,1,False,active,1,522,1,1,522,,,1605276000,1605276000,5,0
239,31,1,0,25,1605273799,1,False,active,7,525,1,0,525,,,1605276000,1605276000,3,0
240,32,1,0,8,1605275876,1,False,active,3,526,1,0,526,,,1605276000,1605276000,0,0
241,1,1,0,34,1605275140,1,False,active,2,528,1,4,528,,,1605276000,1605276000,0,5
242,35,1,0,5,1605275922,1,False,active,0,529,1,1,529,,,1605276000,1605276000,2,0
243,4,1,0,20,1605275966,1,False,active,2,530,1,0,530,,,1605276000,1605276000,1,0
244,4,1,0,56,1605275864,1,False,active,0,531,1,0,531,,,1605276000,1605276000,1,0
245,16,1,0,24,1605275623,1,False,active,0,532,1,3,532,,,1605276000,1605276000,0,2
246,27,1,0,18,1605275508,1,False,active,5,533,1,1,533,,,1605276000,1605276000,1,0
247,1,1,0,28,1605272957,1,False,active,1,534,1,2,534,,,1605276000,1605276000,1,0
248,0,1,0,28,1605275986,1,False,active,5,536,1,0,536,,,1605276000,1605276000,0,5
249,9,1,0,21,1605275896,1,False,active,1,539,1,1,539,,,1605276000,1605276000,0,2
250,29,1,0,25,1605275838,1,False,active,2,540,1,0,540,,,1605276000,1605276000,0,0
251,0,1,0,27,1605275861,1,False,active,2,545,1,0,545,,,1605276000,1605276000,0,0
252,25,1,0,18,1605275833,1,False,active,3,546,1,2,546,,,1605276000,1605276000,1,0
253,22,1,0,35,1605275586,1,False,active,1,2000,1,0,2000,,,1605276000,1605276000,7,0
254,4,1,0,20,1605275943,1,False,active,2,2002,1,3,2002,,,1605276000,1605276000,0,2
255,33,1,0,19,1605275573,1,False,active,0,2003,1,2,2003,,,1605276000,1605276000,1,0
256,0,1,0,12,1605274621,1,False,active,2,2005,1,0,2005,,,1605276000,1605276000,0,0
257,12,1,2,35,1605275900,1,True,active,3,2006,1,0,2006,,,1605276000,1605276000,2,0
258,6,1,0,16,1605275530,1,True,active,3,2008,1,2,2008,,,1605276000,1605276000,0,2
259,6,1,0,26,1605274357,1,False,active,1,2009,1,3,2009,,,1605276000,1605276000,0,2
260,23,1,0,42,1605275796,1,False,active,2,2010,1,0,2010,,,1605276000,1605276000,5,0
261,1,1,18,15,1605275989,1,False,active,7,2012,1,1,2012,"{'off_dock_capacity': 70, 'off_dock_count': 11, 'dock_blocked_count': 18, 'valet_revision': 1290, 'active': True, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN'}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1605276000,1605276000,6,0
262,33,1,0,6,1605275820,1,False,active,0,2017,1,0,2017,,,1605276000,1605276000,0,2
263,58,1,1,6,1605274735,1,False,active,0,2021,1,0,2021,,,1605276000,1605276000,0,0
264,29,1,0,4,1605274685,1,False,active,2,2022,1,0,2022,,,1605276000,1605276000,0,3
265,14,1,0,40,1605275873,1,False,active,0,3016,1,0,3016,,,1605276000,1605276000,0,2
266,5,1,0,19,1605274895,1,False,active,8,3041,1,0,3041,,,1605276000,1605276000,0,0
267,5,1,0,13,1605274330,1,False,active,4,3042,1,1,3042,,,1605276000,1605276000,0,0
268,8,1,0,11,1605270391,1,False,active,1,3043,1,0,3043,,,1605276000,1605276000,0,0
269,15,1,0,11,1605275169,1,False,active,2,3044,1,1,3044,,,1605276000,1605276000,0,0
270,16,1,0,3,1605274883,1,False,active,2,3046,1,0,3046,,,1605276000,1605276000,0,1
271,17,1,0,3,1605273574,1,False,active,0,3047,1,1,3047,,,1605276000,1605276000,1,0
272,15,1,0,4,1605272051,1,False,active,0,3048,1,0,3048,,,1605276000,1605276000,0,0
273,10,1,1,7,1605275173,1,False,active,2,3049,1,0,3049,,,1605276000,1605276000,0,1
274,9,1,0,12,1605273924,1,False,active,1,3050,1,0,3050,,,1605276000,1605276000,0,0
275,18,1,0,4,1605273934,1,False,active,2,3052,1,1,3052,,,1605276000,1605276000,1,0
