,num_docks_available,is_returning,num_docks_disabled,num_bikes_available,last_reported,is_renting,eightd_has_available_keys,station_status,num_ebikes_available,legacy_id,is_installed,num_bikes_disabled,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
101,2,1,1,26,1605254819,1,False,active,3,342,1,0,342,,,1605258000,1605258000,0,0
102,5,1,0,18,1605248209,1,False,active,0,343,1,0,343,,,1605258000,1605258000,0,0
103,16,1,0,3,1605248209,1,False,active,1,344,1,4,344,,,1605258000,1605258000,0,0
104,10,1,0,16,1605257696,1,False,active,0,346,1,1,346,,,1605258000,1605258000,0,0
105,19,1,0,35,1605257151,1,False,active,8,347,1,0,347,,,1605258000,1605258000,1,0
106,22,1,0,39,1605255030,1,False,active,1,349,1,0,349,,,1605258000,1605258000,0,0
107,7,1,1,38,1605251486,1,False,active,7,350,1,1,350,,,1605258000,1605258000,0,0
108,3,1,0,36,1605248211,1,False,active,0,351,1,0,351,,,1605258000,1605258000,0,0
109,22,1,0,4,1605248998,1,False,active,1,353,1,1,353,,,1605258000,1605258000,0,0
110,35,1,0,12,1605255448,1,False,active,5,354,1,0,354,,,1605258000,1605258000,1,0
111,15,1,0,26,1605252672,1,False,active,0,355,1,2,355,,,1605258000,1605258000,0,0
112,0,1,0,23,1605250621,1,False,active,5,356,1,0,356,,,1605258000,1605258000,0,0
113,2,1,0,48,1605254073,1,False,active,13,358,1,0,358,,,1605258000,1605258000,0,0
114,72,1,0,3,1605249416,1,False,active,0,359,1,3,359,,,1605258000,1605258000,1,0
115,25,1,0,14,1605250894,1,False,active,0,360,1,0,360,,,1605258000,1605258000,0,0
116,6,1,0,73,1605256653,1,False,active,6,361,1,0,361,,,1605258000,1605258000,0,0
117,23,1,0,34,1605253035,1,False,active,0,362,1,0,362,,,1605258000,1605258000,0,0
118,3,0,0,0,1604843856,0,False,out_of_service,0,363,0,0,363,,,1605258000,1605258000,0,0
119,25,1,0,2,1605248209,1,False,active,1,364,1,0,364,,,1605258000,1605258000,0,0
120,22,1,0,10,1605248210,1,False,active,1,366,1,1,366,,,1605258000,1605258000,0,0
121,33,1,0,8,1605250621,1,False,active,0,367,1,2,367,,,1605258000,1605258000,2,0
122,19,1,2,23,1605254762,1,False,active,0,368,1,3,368,,,1605258000,1605258000,0,0
123,23,1,0,52,1605257190,1,False,active,3,369,1,1,369,,,1605258000,1605258000,0,0
124,19,1,0,8,1605248210,1,False,active,0,372,1,0,372,,,1605258000,1605258000,0,0
125,13,1,0,6,1605249894,1,False,active,0,373,1,0,373,,,1605258000,1605258000,1,0
126,8,1,0,34,1605256654,1,False,active,0,376,1,0,376,,,1605258000,1605258000,0,0
127,20,1,0,28,1605251016,1,False,active,0,377,1,0,377,,,1605258000,1605258000,0,0
128,9,1,0,46,1605250621,1,False,active,6,379,1,1,379,,,1605258000,1605258000,1,0
129,11,1,0,31,1605253599,1,False,active,0,380,1,0,380,,,1605258000,1605258000,0,0
130,11,1,1,27,1605249416,1,False,active,2,383,1,0,383,,,1605258000,1605258000,0,0
131,23,1,0,6,1605252409,1,False,active,0,385,1,0,385,,,1605258000,1605258000,0,0
132,11,1,0,71,1605253507,1,False,active,0,386,1,0,386,,,1605258000,1605258000,0,0
133,28,1,0,11,1605257350,1,False,active,0,387,1,0,387,,,1605258000,1605258000,0,0
134,29,1,0,4,1605252212,1,False,active,2,388,1,2,388,,,1605258000,1605258000,1,0
135,17,1,0,10,1605248209,1,False,active,0,389,1,0,389,,,1605258000,1605258000,0,0
136,8,1,0,23,1605248964,1,False,active,1,390,1,0,390,,,1605258000,1605258000,0,0
137,5,1,17,0,1605257888,1,False,active,0,391,1,16,391,,,1605258000,1605258000,1,0
138,6,1,0,29,1605248209,1,False,active,0,392,1,0,392,,,1605258000,1605258000,0,0
139,16,1,0,21,1605253804,1,False,active,3,393,1,0,393,,,1605258000,1605258000,0,0
140,0,0,0,0,86400,0,False,out_of_service,0,394,0,0,394,,,1605258000,1605258000,0,0
141,18,1,0,7,1605248209,1,False,active,2,396,1,0,396,,,1605258000,1605258000,0,0
142,68,1,0,5,1605248209,1,False,active,1,397,1,2,397,,,1605258000,1605258000,1,0
143,3,1,0,28,1605250938,1,False,active,0,398,1,0,398,,,1605258000,1605258000,0,0
144,30,1,0,8,1605248209,1,False,active,1,399,1,1,399,,,1605258000,1605258000,0,0
145,9,1,1,5,1605255895,1,False,active,0,400,1,0,400,,,1605258000,1605258000,0,0
146,12,1,0,29,1605256428,1,False,active,2,401,1,1,401,,,1605258000,1605258000,0,2
147,0,0,0,38,1605250622,0,False,active,6,402,1,1,402,,,1605258000,1605258000,0,0
148,21,1,0,10,1605249416,1,False,active,0,403,1,0,403,,,1605258000,1605258000,0,0
149,21,1,0,30,1605257597,1,False,active,2,405,1,0,405,,,1605258000,1605258000,0,0
150,11,1,0,8,1605253035,1,False,active,1,406,1,1,406,,,1605258000,1605258000,0,0
151,2,1,0,19,1605249415,1,False,active,0,408,1,2,408,,,1605258000,1605258000,1,0
152,27,1,0,13,1605255249,1,False,active,1,410,1,5,410,,,1605258000,1605258000,0,0
153,9,1,0,22,1605257998,1,False,active,7,411,1,0,411,,,1605258000,1605258000,0,0
154,1,1,0,25,1605250983,1,False,active,0,412,1,3,412,,,1605258000,1605258000,0,0
155,32,1,0,13,1605252171,1,False,active,1,415,1,1,415,,,1605258000,1605258000,0,0
156,28,1,0,3,1605248210,1,False,active,0,416,1,0,416,,,1605258000,1605258000,0,0
157,21,1,0,4,1605252034,1,False,active,0,417,1,0,417,,,1605258000,1605258000,0,0
158,5,1,0,32,1605248209,1,False,active,0,418,1,0,418,,,1605258000,1605258000,0,0
159,17,1,0,6,1605250536,1,False,active,0,419,1,0,419,,,1605258000,1605258000,0,2
160,46,1,0,4,1605252490,1,False,active,0,420,1,1,420,,,1605258000,1605258000,0,0
161,11,1,0,7,1605248209,1,False,active,2,421,1,1,421,,,1605258000,1605258000,0,0
162,25,1,0,50,1605251306,1,False,active,35,422,1,3,422,,,1605258000,1605258000,0,0
163,26,1,0,0,1605251392,1,False,active,0,423,1,1,423,,,1605258000,1605258000,23,0
164,17,1,0,12,1605251707,1,True,active,2,426,1,1,426,,,1605258000,1605258000,0,0
165,7,1,0,39,1605255173,1,False,active,2,427,1,1,427,,,1605258000,1605258000,0,0
166,15,1,0,15,1605256567,1,False,active,2,432,1,1,432,,,1605258000,1605258000,0,0
167,20,1,0,39,1605250621,1,False,active,0,434,1,1,434,,,1605258000,1605258000,0,0
168,27,1,0,22,1605249542,1,False,active,0,435,1,1,435,,,1605258000,1605258000,1,0
169,26,1,0,1,1605253724,1,False,active,0,436,1,0,436,,,1605258000,1605258000,0,0
170,20,1,0,4,1605255195,1,False,active,2,437,1,0,437,,,1605258000,1605258000,0,0
171,5,1,0,41,1605254609,1,False,active,0,438,1,1,438,,,1605258000,1605258000,0,0
172,32,1,0,10,1605252382,1,False,active,0,439,1,1,439,,,1605258000,1605258000,0,0
173,29,1,0,3,1605250621,1,False,active,0,440,1,0,440,,,1605258000,1605258000,0,0
174,28,1,0,23,1605257232,1,False,active,1,442,1,0,442,,,1605258000,1605258000,0,1
175,16,1,0,7,1605253603,1,False,active,4,443,1,0,443,,,1605258000,1605258000,0,0
176,13,1,0,67,1605256791,1,False,active,5,445,1,0,445,,,1605258000,1605258000,0,0
177,74,1,0,4,1605250622,1,False,active,1,446,1,1,446,,,1605258000,1605258000,0,0
178,13,1,1,17,1605255105,1,False,active,1,447,1,0,447,,,1605258000,1605258000,0,0
179,11,1,0,16,1605257860,1,False,active,6,448,1,0,448,,,1605258000,1605258000,0,0
180,39,1,0,25,1605249417,1,False,active,2,450,1,3,450,,,1605258000,1605258000,0,2
181,4,1,0,60,1605257602,1,False,active,0,453,1,2,453,,,1605258000,1605258000,0,0
182,18,1,0,15,1605250622,1,False,active,1,454,1,2,454,,,1605258000,1605258000,0,0
183,52,1,0,7,1605250621,1,False,active,0,455,1,0,455,,,1605258000,1605258000,0,0
184,33,1,0,0,1605256653,1,False,active,0,456,1,1,456,,,1605258000,1605258000,2,0
185,43,1,0,35,1605257999,1,False,active,2,457,1,1,457,,,1605258000,1605258000,0,2
186,22,1,0,8,1605251949,1,False,active,3,458,1,1,458,,,1605258000,1605258000,0,0
187,12,1,0,12,1605248209,1,False,active,1,460,1,1,460,,,1605258000,1605258000,0,0
188,29,1,0,26,1605250621,1,False,active,0,461,1,1,461,,,1605258000,1605258000,0,1
189,23,1,0,54,1605253277,1,False,active,1,462,1,0,462,,,1605258000,1605258000,0,1
190,51,1,1,1,1605249417,1,False,active,0,464,1,0,464,,,1605258000,1605258000,0,0
191,21,1,0,18,1605253469,1,False,active,4,465,1,0,465,,,1605258000,1605258000,0,0
192,21,1,8,4,1605253598,1,False,active,0,466,1,2,466,,,1605258000,1605258000,0,2
193,3,1,0,30,1605252528,1,False,active,0,467,1,1,467,,,1605258000,1605258000,1,0
194,38,1,0,25,1605257234,1,False,active,0,468,1,2,468,,,1605258000,1605258000,2,0
195,51,1,0,6,1605250622,1,False,active,0,469,1,0,469,,,1605258000,1605258000,0,0
196,4,1,0,68,1605255871,1,False,active,1,470,1,0,470,,,1605258000,1605258000,0,0
197,14,1,0,15,1605250566,1,False,active,1,471,1,2,471,,,1605258000,1605258000,0,0
198,40,1,0,13,1605257035,1,False,active,4,472,1,2,472,,,1605258000,1605258000,1,0
199,13,1,0,50,1605249416,1,False,active,1,473,1,1,473,,,1605258000,1605258000,0,0
200,29,1,0,25,1605254262,1,False,active,1,474,1,2,474,,,1605258000,1605258000,0,0
201,6,1,0,57,1605254623,1,False,active,1,476,1,2,476,,,1605258000,1605258000,1,0
202,1,1,1,66,1605251376,1,False,active,13,477,1,3,477,,,1605258000,1605258000,0,1
203,12,1,0,19,1605257008,1,False,active,2,478,1,6,478,,,1605258000,1605258000,3,0
204,15,1,0,16,1605249416,1,False,active,0,479,1,0,479,,,1605258000,1605258000,1,0
205,14,1,0,14,1605257860,1,False,active,5,480,1,1,480,,,1605258000,1605258000,0,1
206,9,1,0,16,1605253818,1,False,active,5,481,1,0,481,,,1605258000,1605258000,0,0
207,1,1,0,76,1605249539,1,False,active,0,482,1,1,482,,,1605258000,1605258000,1,0
208,21,1,0,12,1605249416,1,False,active,2,483,1,1,483,,,1605258000,1605258000,0,0
209,38,1,0,6,1605249416,1,False,active,0,484,1,2,484,,,1605258000,1605258000,0,0
210,39,0,0,1,1605249787,0,False,active,0,485,1,0,485,,,1605258000,1605258000,0,0
211,38,1,0,2,1605254919,1,False,active,1,486,1,1,486,,,1605258000,1605258000,0,0
212,2,1,0,32,1605255092,1,False,active,6,487,1,1,487,,,1605258000,1605258000,0,0
213,16,1,0,31,1605250622,1,False,active,0,489,1,2,489,,,1605258000,1605258000,0,0
214,17,1,0,48,1605257695,1,False,active,0,490,1,1,490,,,1605258000,1605258000,0,3
215,15,1,1,51,1605250622,1,False,active,14,492,1,1,492,,,1605258000,1605258000,0,5
216,23,1,0,10,1605257480,1,False,active,0,493,1,1,493,,,1605258000,1605258000,0,0
217,16,1,0,50,1605254241,1,False,active,4,494,1,0,494,,,1605258000,1605258000,0,0
218,4,1,0,34,1605251691,1,False,active,2,495,1,1,495,,,1605258000,1605258000,0,0
219,23,1,0,41,1605250622,1,False,active,1,496,1,1,496,,,1605258000,1605258000,0,0
220,45,1,0,20,1605256654,1,False,active,1,497,1,1,497,,,1605258000,1605258000,0,0
221,16,1,0,20,1605257914,1,True,active,0,499,1,0,499,,,1605258000,1605258000,0,0
222,27,1,0,25,1605250794,1,False,active,0,500,1,0,500,,,1605258000,1605258000,0,0
223,51,1,0,30,1605250622,1,False,active,1,501,1,2,501,,,1605258000,1605258000,0,0
224,1,1,0,34,1605257859,1,False,active,9,502,1,1,502,,,1605258000,1605258000,0,1
225,14,1,0,16,1605255553,1,False,active,0,503,1,1,503,,,1605258000,1605258000,0,0
226,20,1,0,34,1605256746,1,False,active,4,504,1,0,504,,,1605258000,1605258000,0,0
227,14,1,0,38,1605256654,1,False,active,0,505,1,0,505,,,1605258000,1605258000,0,0
228,13,1,0,31,1605250621,1,False,active,3,507,1,1,507,,,1605258000,1605258000,0,0
229,14,1,0,10,1605250623,1,False,active,3,508,1,1,508,,,1605258000,1605258000,0,0
230,0,1,0,59,1605249416,1,False,active,3,509,1,2,509,,,1605258000,1605258000,0,0
231,24,0,0,25,1605245717,0,False,active,0,510,1,6,510,,,1605258000,1605258000,0,0
232,19,1,0,10,1605256654,1,False,active,3,513,1,0,513,,,1605258000,1605258000,0,0
233,6,1,0,45,1605251674,1,True,active,5,514,1,1,514,,,1605258000,1605258000,0,1
234,33,1,0,45,1605256401,1,False,active,6,515,1,1,515,,,1605258000,1605258000,0,0
235,12,1,0,16,1605252268,1,False,active,0,516,1,3,516,,,1605258000,1605258000,0,0
236,59,1,0,7,1605249417,1,False,active,0,517,1,3,517,,,1605258000,1605258000,0,0
237,37,1,0,32,1605249416,1,False,active,0,519,1,0,519,,,1605258000,1605258000,0,0
238,24,1,0,27,1605250622,1,False,active,0,522,1,0,522,,,1605258000,1605258000,2,0
239,40,1,0,16,1605250621,1,False,active,0,525,1,0,525,,,1605258000,1605258000,0,0
240,40,1,0,0,1605256653,1,False,active,0,526,1,0,526,,,1605258000,1605258000,0,0
241,2,1,0,34,1605250622,1,False,active,2,528,1,3,528,,,1605258000,1605258000,0,1
242,0,1,0,39,1605249415,1,False,active,17,529,1,2,529,,,1605258000,1605258000,0,0
243,1,1,0,23,1605254364,1,False,active,3,530,1,0,530,,,1605258000,1605258000,0,0
244,1,1,0,59,1605257492,1,False,active,2,531,1,0,531,,,1605258000,1605258000,0,1
245,14,1,0,27,1605248209,1,False,active,3,532,1,2,532,,,1605258000,1605258000,0,0
246,36,1,0,9,1605250622,1,False,active,0,533,1,1,533,,,1605258000,1605258000,0,0
247,3,1,0,26,1605257394,1,False,active,0,534,1,2,534,,,1605258000,1605258000,0,0
248,23,1,0,5,1605251008,1,False,active,0,536,1,0,536,,,1605258000,1605258000,3,0
249,9,1,0,21,1605256922,1,False,active,0,539,1,1,539,,,1605258000,1605258000,0,0
250,27,1,0,27,1605254043,1,False,active,3,540,1,0,540,,,1605258000,1605258000,0,0
251,1,1,0,26,1605250622,1,False,active,1,545,1,0,545,,,1605258000,1605258000,0,1
252,31,1,0,13,1605255448,1,False,active,0,546,1,1,546,,,1605258000,1605258000,0,0
253,25,1,0,32,1605248210,1,False,active,1,2000,1,0,2000,,,1605258000,1605258000,0,0
254,5,1,0,19,1605256128,1,False,active,3,2002,1,3,2002,,,1605258000,1605258000,0,0
255,28,1,0,24,1605256676,1,False,active,2,2003,1,2,2003,,,1605258000,1605258000,0,0
256,2,1,0,10,1605250623,1,False,active,0,2005,1,0,2005,,,1605258000,1605258000,0,0
257,12,1,2,35,1605255394,1,True,active,2,2006,1,0,2006,,,1605258000,1605258000,0,0
258,5,1,0,18,1605254335,1,True,active,6,2008,1,1,2008,,,1605258000,1605258000,0,0
259,1,1,0,31,1605251670,1,False,active,1,2009,1,3,2009,,,1605258000,1605258000,0,0
260,25,1,0,40,1605249813,1,False,active,0,2010,1,0,2010,,,1605258000,1605258000,0,0
261,33,1,0,1,1605250805,1,False,active,1,2012,1,1,2012,,,1605258000,1605258000,0,1
262,35,1,0,3,1605250622,1,False,active,0,2017,1,1,2017,,,1605258000,1605258000,0,0
263,52,1,1,12,1605249415,1,False,active,1,2021,1,0,2021,,,1605258000,1605258000,0,0
264,30,1,0,3,1605250623,1,False,active,0,2022,1,0,2022,,,1605258000,1605258000,0,0
265,14,1,0,40,1605256634,1,False,active,1,3016,1,0,3016,,,1605258000,1605258000,0,0
266,1,1,0,23,1605251829,1,False,active,10,3041,1,0,3041,,,1605258000,1605258000,0,0
267,2,1,0,16,1605256988,1,False,active,5,3042,1,1,3042,,,1605258000,1605258000,0,0
268,5,1,0,13,1605251828,1,False,active,1,3043,1,1,3043,,,1605258000,1605258000,0,0
269,17,1,0,10,1605251829,1,False,active,1,3044,1,0,3044,,,1605258000,1605258000,0,0
270,11,1,0,8,1605251829,1,False,active,5,3046,1,0,3046,,,1605258000,1605258000,0,0
271,12,1,0,9,1605251828,1,False,active,5,3047,1,0,3047,,,1605258000,1605258000,0,0
272,15,1,0,4,1605252933,1,False,active,0,3048,1,0,3048,,,1605258000,1605258000,0,0
273,8,1,1,9,1605251828,1,False,active,5,3049,1,0,3049,,,1605258000,1605258000,0,0
274,9,1,0,12,1605251828,1,False,active,0,3050,1,0,3050,,,1605258000,1605258000,0,0
275,15,1,0,7,1605251828,1,False,active,5,3052,1,1,3052,,,1605258000,1605258000,0,0
276,18,1,0,4,1605256263,1,False,active,1,3053,1,1,3053,,,1605258000,1605258000,0,0
277,13,1,0,6,1605251828,1,False,active,1,3054,1,0,3054,,,1605258000,1605258000,0,1
278,21,1,0,1,1605251827,1,False,active,0,3055,1,1,3055,,,1605258000,1605258000,0,0
279,16,1,0,6,1605253591,1,False,active,3,3056,1,1,3056,,,1605258000,1605258000,0,0
280,9,1,0,8,1605251828,1,False,active,2,3057,1,1,3057,,,1605258000,1605258000,0,0
281,16,1,0,8,1605251828,1,False,active,1,3058,1,0,3058,,,1605258000,1605258000,0,1
282,12,1,0,7,1605254130,1,False,active,4,3059,1,0,3059,,,1605258000,1605258000,0,0
283,13,1,0,6,1605256522,1,False,active,2,3060,1,0,3060,,,1605258000,1605258000,0,0
284,21,1,0,0,1605251828,1,False,active,0,3061,1,0,3061,,,1605258000,1605258000,0,0
285,8,1,0,14,1605251828,1,False,active,1,3062,1,1,3062,,,1605258000,1605258000,0,0
286,11,1,0,8,1605254586,1,False,active,0,3063,1,1,3063,,,1605258000,1605258000,1,0
287,21,1,1,1,1605255176,1,False,active,0,3064,1,0,3064,,,1605258000,1605258000,0,0
288,29,1,0,2,1605251828,1,False,active,2,3065,1,0,3065,,,1605258000,1605258000,0,0
289,7,1,0,11,1605251828,1,False,active,2,3066,1,1,3066,,,1605258000,1605258000,0,0
290,13,1,0,14,1605251828,1,False,active,1,3067,1,0,3067,,,1605258000,1605258000,0,0
