,is_returning,num_docks_available,station_id,num_bikes_disabled,num_ebikes_available,legacy_id,num_docks_disabled,eightd_has_available_keys,num_bikes_available,is_renting,station_status,last_reported,is_installed,starttime,timestamp,demand,supply
63,1,10,289,1,1,289,0,False,8,1,active,1604273199,1,1604275205,1604275205,8,8
64,1,6,291,0,1,291,0,False,14,1,active,1604273296,1,1604275205,1604275205,14,14
65,1,17,293,4,6,293,1,False,33,1,active,1604275193,1,1604275205,1604275205,33,33
66,1,3,295,0,2,295,0,False,21,1,active,1604273875,1,1604275205,1604275205,21,21
67,1,45,297,1,5,297,0,False,31,1,active,1604274624,1,1604275205,1604275205,31,31
68,1,6,298,2,3,298,0,False,27,1,active,1604274466,1,1604275205,1604275205,27,27
69,1,17,301,0,1,301,0,False,41,1,active,1604275097,1,1604275205,1604275205,41,41
70,1,13,302,2,1,302,0,False,8,1,active,1604274505,1,1604275205,1604275205,8,8
71,1,29,303,1,2,303,0,False,37,1,active,1604273740,1,1604275205,1604275205,37,37
72,1,7,304,0,4,304,0,False,26,1,active,1604274371,1,1604275205,1604275205,26,26
73,1,25,305,0,1,305,0,False,8,1,active,1604275085,1,1604275205,1604275205,8,8
74,1,7,307,0,0,307,0,False,23,1,active,1604275090,1,1604275205,1604275205,23,23
75,1,34,308,1,3,308,0,False,13,1,active,1604274803,1,1604275205,1604275205,13,13
76,1,27,309,0,0,309,0,False,14,1,active,1604273519,1,1604275205,1604275205,14,14
77,1,4,310,0,2,310,0,False,62,1,active,1604271799,1,1604275205,1604275205,62,62
78,1,13,311,0,0,311,0,False,18,1,active,1604275051,1,1604275205,1604275205,18,18
79,1,3,312,0,1,312,0,False,30,1,active,1604275179,1,1604275205,1604275205,30,30
80,1,30,313,0,2,313,0,False,25,1,active,1604263117,1,1604275205,1604275205,25,25
81,1,10,315,2,1,315,0,False,17,1,active,1604274946,1,1604275205,1604275205,17,17
82,1,33,316,0,0,316,0,False,10,1,active,1604274745,1,1604275205,1604275205,10,10
83,1,20,317,0,3,317,0,False,34,1,active,1604275127,1,1604275205,1604275205,34,34
84,1,7,319,0,0,319,0,False,26,1,active,1604274883,1,1604275205,1604275205,26,26
85,1,36,320,1,0,320,0,False,2,1,active,1604274358,1,1604275205,1604275205,2,2
86,1,13,321,1,2,321,0,False,25,1,active,1604274720,1,1604275205,1604275205,25,25
87,1,18,323,0,0,323,0,False,21,1,active,1604273981,1,1604275205,1604275205,21,21
88,1,16,324,2,4,324,0,False,56,1,active,1604275069,1,1604275205,1604275205,56,56
89,1,20,325,0,1,325,0,False,15,1,active,1604274280,1,1604275205,1604275205,15,15
90,0,0,326,0,0,326,0,False,0,0,out_of_service,86400,0,1604275205,1604275205,0,0
91,1,27,327,0,0,327,0,True,12,1,active,1604274908,1,1604275205,1604275205,12,12
92,1,3,328,0,3,328,0,False,20,1,active,1604274700,1,1604275205,1604275205,20,20
93,1,22,330,0,0,330,0,False,17,1,active,1604273530,1,1604275205,1604275205,17,17
94,1,1,331,4,2,331,0,False,22,1,active,1604273343,1,1604275205,1604275205,22,22
95,1,23,332,0,2,332,0,False,13,1,active,1604266795,1,1604275205,1604275205,13,13
96,1,13,334,2,0,334,0,False,16,1,active,1604274971,1,1604275205,1604275205,16,16
97,1,20,335,4,0,335,0,False,3,1,active,1604273395,1,1604275205,1604275205,3,3
98,1,10,336,1,0,336,0,False,25,1,active,1604275063,1,1604275205,1604275205,25,25
99,1,19,340,2,0,340,0,False,6,1,active,1604274816,1,1604275205,1604275205,6,6
100,1,11,341,0,1,341,0,False,8,1,active,1604266989,1,1604275205,1604275205,8,8
101,1,14,342,2,0,342,0,False,13,1,active,1604274494,1,1604275205,1604275205,13,13
102,1,4,343,0,0,343,0,False,19,1,active,1604270825,1,1604275205,1604275205,19,19
103,1,12,344,0,2,344,0,False,11,1,active,1604273783,1,1604275205,1604275205,11,11
104,1,7,346,1,2,346,0,False,19,1,active,1604274707,1,1604275205,1604275205,19,19
105,1,26,347,1,4,347,0,False,27,1,active,1604273967,1,1604275205,1604275205,27,27
106,1,24,349,1,2,349,0,False,36,1,active,1604274901,1,1604275205,1604275205,36,36
107,1,30,350,1,1,350,0,False,16,1,active,1604275105,1,1604275205,1604275205,16,16
108,1,33,351,0,0,351,0,False,6,1,active,1604273304,1,1604275205,1604275205,6,6
109,1,3,353,3,1,353,0,False,21,1,active,1604274563,1,1604275205,1604275205,21,21
110,1,37,354,0,0,354,0,False,10,1,active,1604274665,1,1604275205,1604275205,10,10
111,1,1,355,0,2,355,0,False,42,1,active,1604274972,1,1604275205,1604275205,42,42
112,1,0,356,0,0,356,0,False,23,1,active,1604273989,1,1604275205,1604275205,23,23
113,1,3,358,1,6,358,0,False,46,1,active,1604275038,1,1604275205,1604275205,46,46
114,1,69,359,3,0,359,0,False,6,1,active,1604272462,1,1604275205,1604275205,6,6
115,1,26,360,0,2,360,0,False,13,1,active,1604274652,1,1604275205,1604275205,13,13
116,1,7,361,1,0,361,0,False,35,1,active,1604274801,1,1604275205,1604275205,35,35
117,1,45,362,0,1,362,0,False,12,1,active,1604271930,1,1604275205,1604275205,12,12
118,0,0,363,0,0,363,0,False,0,0,out_of_service,86400,0,1604275205,1604275205,0,0
119,1,19,364,0,2,364,0,False,8,1,active,1604274312,1,1604275205,1604275205,8,8
120,1,21,366,0,1,366,0,False,12,1,active,1604274896,1,1604275205,1604275205,12,12
121,1,25,367,0,3,367,0,False,18,1,active,1604274987,1,1604275205,1604275205,18,18
122,1,22,368,3,0,368,0,False,22,1,active,1604274779,1,1604275205,1604275205,22,22
123,1,8,369,2,1,369,0,False,66,1,active,1604275042,1,1604275205,1604275205,66,66
124,1,23,372,0,2,372,0,False,4,1,active,1604272828,1,1604275205,1604275205,4,4
125,1,8,373,0,0,373,0,False,11,1,active,1604273497,1,1604275205,1604275205,11,11
126,1,30,376,0,1,376,0,False,13,1,active,1604273925,1,1604275205,1604275205,13,13
127,1,28,377,0,0,377,0,False,20,1,active,1604274555,1,1604275205,1604275205,20,20
128,1,9,379,0,4,379,0,False,47,1,active,1604274786,1,1604275205,1604275205,47,47
129,0,1,380,1,0,380,0,False,40,0,active,1604274573,1,1604275205,1604275205,40,40
130,1,1,383,1,7,383,0,False,37,1,active,1604275189,1,1604275205,1604275205,37,37
131,1,20,385,3,0,385,0,False,6,1,active,1604274536,1,1604275205,1604275205,6,6
132,1,36,386,1,2,386,0,False,45,1,active,1604275190,1,1604275205,1604275205,45,45
133,1,33,387,2,0,387,0,False,4,1,active,1604274635,1,1604275205,1604275205,4,4
134,1,29,388,0,0,388,0,False,6,1,active,1604275032,1,1604275205,1604275205,6,6
135,1,11,389,0,4,389,0,False,16,1,active,1604274834,1,1604275205,1604275205,16,16
136,1,12,390,0,1,390,0,False,19,1,active,1604274989,1,1604275205,1604275205,19,19
137,1,0,391,0,0,391,0,False,0,1,active,86400,1,1604275205,1604275205,0,0
138,1,17,392,0,0,392,0,False,18,1,active,1604274128,1,1604275205,1604275205,18,18
139,1,13,393,0,1,393,0,False,24,1,active,1604274237,1,1604275205,1604275205,24,24
140,0,0,394,0,0,394,0,False,0,0,out_of_service,86400,0,1604275205,1604275205,0,0
141,1,20,396,0,4,396,0,False,5,1,active,1604270774,1,1604275205,1604275205,5,5
142,1,69,397,1,1,397,0,False,5,1,active,1604274628,1,1604275205,1604275205,5,5
143,1,7,398,0,0,398,0,False,24,1,active,1604271773,1,1604275205,1604275205,24,24
144,1,28,399,1,3,399,0,False,10,1,active,1604275064,1,1604275205,1604275205,10,10
145,1,2,400,0,0,400,0,False,13,1,active,1604272107,1,1604275205,1604275205,13,13
146,1,21,401,2,1,401,0,False,19,1,active,1604273227,1,1604275205,1604275205,19,19
147,1,12,402,2,0,402,0,False,25,1,active,1604274989,1,1604275205,1604275205,25,25
148,1,8,403,1,0,403,0,False,22,1,active,1604274588,1,1604275205,1604275205,22,22
149,1,21,405,0,2,405,0,False,30,1,active,1604274738,1,1604275205,1604275205,30,30
150,1,17,406,0,3,406,0,False,3,1,active,1604274089,1,1604275205,1604275205,3,3
151,1,4,408,1,2,408,0,False,18,1,active,1604273830,1,1604275205,1604275205,18,18
152,1,16,410,1,0,410,0,False,28,1,active,1604275142,1,1604275205,1604275205,28,28
153,1,9,411,0,2,411,0,False,22,1,active,1604274965,1,1604275205,1604275205,22,22
154,1,4,412,0,0,412,0,False,25,1,active,1604274679,1,1604275205,1604275205,25,25
155,1,28,415,0,1,415,0,False,18,1,active,1604275075,1,1604275205,1604275205,18,18
156,1,16,416,2,2,416,0,False,13,1,active,1604274410,1,1604275205,1604275205,13,13
157,1,14,417,0,0,417,0,False,11,1,active,1604275118,1,1604275205,1604275205,11,11
158,1,17,418,0,0,418,0,False,20,1,active,1604271749,1,1604275205,1604275205,20,20
159,1,10,419,0,1,419,0,False,13,1,active,1604273845,1,1604275205,1604275205,13,13
160,1,34,420,2,2,420,0,False,15,1,active,1604274115,1,1604275205,1604275205,15,15
161,1,5,421,0,2,421,0,False,14,1,active,1604269661,1,1604275205,1604275205,14,14
162,1,38,422,4,3,422,0,False,36,1,active,1604275153,1,1604275205,1604275205,36,36
163,1,22,423,1,0,423,0,False,4,1,active,1604274850,1,1604275205,1604275205,4,4
164,1,9,426,3,0,426,0,True,18,1,active,1604275071,1,1604275205,1604275205,18,18
165,1,13,427,1,0,427,0,False,33,1,active,1604271394,1,1604275205,1604275205,33,33
166,1,9,432,1,0,432,0,False,21,1,active,1604275067,1,1604275205,1604275205,21,21
167,1,24,434,2,1,434,0,False,34,1,active,1604274232,1,1604275205,1604275205,34,34
168,1,15,435,3,1,435,0,False,32,1,active,1604275062,1,1604275205,1604275205,32,32
169,1,14,436,2,5,436,0,False,11,1,active,1604273218,1,1604275205,1604275205,11,11
170,1,17,437,0,1,437,0,False,7,1,active,1604270916,1,1604275205,1604275205,7,7
171,1,7,438,0,8,438,0,False,40,1,active,1604274282,1,1604275205,1604275205,40,40
172,1,4,439,2,0,439,0,False,37,1,active,1604275137,1,1604275205,1604275205,37,37
173,1,23,440,0,3,440,0,False,9,1,active,1604274753,1,1604275205,1604275205,9,9
174,1,31,442,0,1,442,0,False,20,1,active,1604274966,1,1604275205,1604275205,20,20
175,1,1,443,0,1,443,0,False,22,1,active,1604273091,1,1604275205,1604275205,22,22
176,1,22,445,5,0,445,0,False,53,1,active,1604274828,1,1604275205,1604275205,53,53
177,1,48,446,3,2,446,0,False,28,1,active,1604274782,1,1604275205,1604275205,28,28
178,1,5,447,1,2,447,0,False,25,1,active,1604274896,1,1604275205,1604275205,25,25
179,1,22,448,1,2,448,0,False,4,1,active,1604274998,1,1604275205,1604275205,4,4
180,1,58,450,4,0,450,0,False,5,1,active,1604274538,1,1604275205,1604275205,5,5
181,1,4,453,2,2,453,0,False,43,1,active,1604216149,1,1604275205,1604275205,43,43
182,1,5,454,1,2,454,0,False,29,1,active,1604274015,1,1604275205,1604275205,29,29
183,1,45,455,1,0,455,0,False,13,1,active,1604274376,1,1604275205,1604275205,13,13
184,1,29,456,1,2,456,0,False,4,1,active,1604274729,1,1604275205,1604275205,4,4
185,1,5,458,0,1,458,0,False,26,1,active,1604274863,1,1604275205,1604275205,26,26
186,1,2,460,1,5,460,0,False,22,1,active,1604273973,1,1604275205,1604275205,22,22
187,1,27,461,0,3,461,0,False,29,1,active,1604274694,1,1604275205,1604275205,29,29
188,1,14,462,0,3,462,0,False,63,1,active,1604275162,1,1604275205,1604275205,63,63
189,1,48,464,0,1,464,0,False,5,1,active,1604273577,1,1604275205,1604275205,5,5
190,1,30,465,0,4,465,0,False,9,1,active,1604273559,1,1604275205,1604275205,9,9
191,1,21,466,1,0,466,8,False,5,1,active,1604274830,1,1604275205,1604275205,5,5
192,1,3,467,0,0,467,0,False,31,1,active,1604271897,1,1604275205,1604275205,31,31
193,1,18,468,2,33,468,0,False,45,1,active,1604275132,1,1604275205,1604275205,45,45
194,1,14,469,2,2,469,0,False,41,1,active,1604275120,1,1604275205,1604275205,41,41
195,1,46,470,1,1,470,0,False,25,1,active,1604274956,1,1604275205,1604275205,25,25
196,1,12,471,1,1,471,0,False,18,1,active,1604273371,1,1604275205,1604275205,18,18
197,1,54,472,0,0,472,0,False,1,1,active,1604274830,1,1604275205,1604275205,1,1
198,1,23,473,1,2,473,0,False,26,1,active,1604274562,1,1604275205,1604275205,26,26
199,1,16,474,2,1,474,0,False,38,1,active,1604275070,1,1604275205,1604275205,38,38
200,1,15,476,4,4,476,0,False,46,1,active,1604274721,1,1604275205,1604275205,46,46
201,1,14,477,1,3,477,0,False,56,1,active,1604274827,1,1604275205,1604275205,56,56
202,1,0,478,3,7,478,0,False,34,1,active,1604275020,1,1604275205,1604275205,34,34
203,1,27,479,0,1,479,0,False,4,1,active,1604275163,1,1604275205,1604275205,4,4
204,1,17,480,0,2,480,0,False,12,1,active,1604273941,1,1604275205,1604275205,12,12
205,1,8,481,0,1,481,0,False,17,1,active,1604274625,1,1604275205,1604275205,17,17
206,0,9,482,1,5,482,0,False,69,0,active,1604275118,1,1604275205,1604275205,69,69
207,1,15,483,0,2,483,0,False,19,1,active,1604275123,1,1604275205,1604275205,19,19
208,1,37,484,0,0,484,0,False,9,1,active,1604273735,1,1604275205,1604275205,9,9
209,1,35,485,0,2,485,0,False,5,1,active,1604273885,1,1604275205,1604275205,5,5
210,1,16,486,0,3,486,0,False,25,1,active,1604274888,1,1604275205,1604275205,25,25
211,1,16,487,2,0,487,0,False,17,1,active,1604274080,1,1604275205,1604275205,17,17
212,1,34,489,1,4,489,0,False,14,1,active,1604274455,1,1604275205,1604275205,14,14
213,1,9,490,0,4,490,0,False,57,1,active,1604274994,1,1604275205,1604275205,57,57
214,1,11,492,2,0,492,0,False,55,1,active,1604275142,1,1604275205,1604275205,55,55
215,1,31,493,1,1,493,0,False,2,1,active,1604274057,1,1604275205,1604275205,2,2
216,1,27,494,0,0,494,0,False,39,1,active,1604275073,1,1604275205,1604275205,39,39
217,1,20,495,0,1,495,0,False,19,1,active,1604274931,1,1604275205,1604275205,19,19
218,1,16,496,0,0,496,1,False,48,1,active,1604273123,1,1604275205,1604275205,48,48
219,1,17,497,1,2,497,0,False,48,1,active,1604274886,1,1604275205,1604275205,48,48
220,1,17,499,2,4,499,0,True,17,1,active,1604275166,1,1604275205,1604275205,17,17
221,1,20,500,1,21,500,0,False,31,1,active,1604273017,1,1604275205,1604275205,31,31
222,1,35,501,2,2,501,0,False,42,1,active,1604274170,1,1604275205,1604275205,42,42
223,1,22,502,1,1,502,0,False,13,1,active,1604274925,1,1604275205,1604275205,13,13
224,1,15,503,0,3,503,0,False,16,1,active,1604275090,1,1604275205,1604275205,16,16
225,1,33,504,0,1,504,0,False,21,1,active,1604275042,1,1604275205,1604275205,21,21
226,1,10,505,2,0,505,0,False,40,1,active,1604274273,1,1604275205,1604275205,40,40
227,1,23,507,0,1,507,0,False,22,1,active,1604275173,1,1604275205,1604275205,22,22
228,1,17,508,1,3,508,0,False,7,1,active,1604274522,1,1604275205,1604275205,7,7
229,1,18,509,1,2,509,0,False,42,1,active,1604275055,1,1604275205,1604275205,42,42
230,1,54,510,0,0,510,0,False,1,1,active,1604274037,1,1604275205,1604275205,1,1
231,1,20,513,1,1,513,0,False,8,1,active,1604272397,1,1604275205,1604275205,8,8
232,1,11,514,3,1,514,0,True,38,1,active,1604273097,1,1604275205,1604275205,38,38
233,0,0,515,2,5,515,0,False,77,0,active,1604275045,1,1604275205,1604275205,77,77
234,1,18,516,1,0,516,0,False,12,1,active,1604272562,1,1604275205,1604275205,12,12
235,1,22,517,0,0,517,0,False,47,1,active,1604274383,1,1604275205,1604275205,47,47
236,1,30,519,0,2,519,0,False,39,1,active,1604274919,1,1604275205,1604275205,39,39
237,1,8,522,1,0,522,0,False,42,1,active,1604274449,1,1604275205,1604275205,42,42
238,1,3,525,0,5,525,0,False,53,1,active,1604274277,1,1604275205,1604275205,53,53
239,0,28,526,0,3,526,0,False,12,0,active,1604273529,1,1604275205,1604275205,12,12
240,1,10,528,4,1,528,0,False,25,1,active,1604275168,1,1604275205,1604275205,25,25
241,1,28,529,0,1,529,0,False,13,1,active,1604275183,1,1604275205,1604275205,13,13
242,1,3,530,2,3,530,0,False,19,1,active,1604273115,1,1604275205,1604275205,19,19
243,1,10,531,0,1,531,0,False,29,1,active,1604273704,1,1604275205,1604275205,29,29
244,1,2,532,1,6,532,0,False,40,1,active,1604275138,1,1604275205,1604275205,40,40
245,1,39,533,0,2,533,0,False,7,1,active,1604273804,1,1604275205,1604275205,7,7
246,1,1,534,2,3,534,0,False,28,1,active,1604274794,1,1604275205,1604275205,28,28
247,1,11,536,2,0,536,0,False,15,1,active,1604273348,1,1604275205,1604275205,15,15
248,1,6,539,0,1,539,0,False,25,1,active,1604274669,1,1604275205,1604275205,25,25
249,1,42,540,1,0,540,1,False,10,1,active,1604274772,1,1604275205,1604275205,10,10
250,1,7,545,0,2,545,0,False,20,1,active,1604275159,1,1604275205,1604275205,20,20
251,1,39,546,0,1,546,0,False,6,1,active,1604274512,1,1604275205,1604275205,6,6
252,1,7,2000,1,1,2000,0,False,49,1,active,1604273698,1,1604275205,1604275205,49,49
253,1,4,2002,0,0,2002,0,False,23,1,active,1604273584,1,1604275205,1604275205,23,23
254,1,37,2003,0,0,2003,0,False,17,1,active,1604274513,1,1604275205,1604275205,17,17
255,1,4,2005,0,0,2005,0,False,8,1,active,1604263779,1,1604275205,1604275205,8,8
256,1,38,2006,0,1,2006,0,True,11,1,active,1604274494,1,1604275205,1604275205,11,11
257,1,3,2008,1,0,2008,0,True,20,1,active,1604275091,1,1604275205,1604275205,20,20
258,1,5,2009,2,1,2009,0,False,28,1,active,1604274509,1,1604275205,1604275205,28,28
259,1,51,2010,2,1,2010,0,False,12,1,active,1604274169,1,1604275205,1604275205,12,12
260,1,17,2012,1,3,2012,0,False,17,1,active,1604274851,1,1604275205,1604275205,17,17
261,1,31,2017,1,1,2017,0,False,7,1,active,1604274993,1,1604275205,1604275205,7,7
262,1,52,2021,3,4,2021,0,False,10,1,active,1604275151,1,1604275205,1604275205,10,10
263,1,28,2022,0,5,2022,0,False,5,1,active,1604271639,1,1604275205,1604275205,5,5
264,1,24,3016,0,0,3016,0,False,30,1,active,1604275039,1,1604275205,1604275205,30,30
265,1,13,3041,2,2,3041,0,False,9,1,active,1604273753,1,1604275205,1604275205,9,9
266,1,8,3042,2,4,3042,0,False,9,1,active,1604274464,1,1604275205,1604275205,9,9
267,1,5,3043,0,1,3043,0,False,14,1,active,1604265787,1,1604275205,1604275205,14,14
268,1,11,3044,0,3,3044,0,False,16,1,active,1604274080,1,1604275205,1604275205,16,16
269,1,15,3046,0,1,3046,0,False,4,1,active,1604267825,1,1604275205,1604275205,4,4
270,1,6,3047,0,1,3047,0,False,15,1,active,1604273655,1,1604275205,1604275205,15,15
271,1,7,3048,1,2,3048,0,False,11,1,active,1604274516,1,1604275205,1604275205,11,11
272,1,8,3049,1,1,3049,0,False,9,1,active,1604273982,1,1604275205,1604275205,9,9
273,1,17,3050,1,3,3050,0,False,3,1,active,1604275016,1,1604275205,1604275205,3,3
274,1,17,3052,1,2,3052,0,False,5,1,active,1604275061,1,1604275205,1604275205,5,5
275,1,15,3053,2,3,3053,0,False,6,1,active,1604271851,1,1604275205,1604275205,6,6
276,1,11,3054,0,4,3054,0,False,8,1,active,1604274569,1,1604275205,1604275205,8,8
277,1,16,3055,0,2,3055,0,False,7,1,active,1604274553,1,1604275205,1604275205,7,7
278,1,6,3056,1,3,3056,0,False,16,1,active,1604273030,1,1604275205,1604275205,16,16
279,1,16,3057,0,0,3057,0,False,2,1,active,1604274082,1,1604275205,1604275205,2,2
280,1,14,3058,0,1,3058,0,False,10,1,active,1604272755,1,1604275205,1604275205,10,10
281,1,18,3059,0,1,3059,0,False,1,1,active,1604271478,1,1604275205,1604275205,1,1
282,1,15,3060,0,3,3060,0,False,4,1,active,1604275127,1,1604275205,1604275205,4,4
283,1,16,3061,0,0,3061,0,False,5,1,active,1604274007,1,1604275205,1604275205,5,5
284,1,22,3062,0,1,3062,0,False,1,1,active,1604274381,1,1604275205,1604275205,1,1
285,1,11,3063,0,0,3063,0,False,9,1,active,1604274293,1,1604275205,1604275205,9,9
286,1,16,3064,0,3,3064,0,False,7,1,active,1604274457,1,1604275205,1604275205,7,7
287,1,31,3065,0,0,3065,0,False,0,1,active,1604273806,1,1604275205,1604275205,0,0
288,1,9,3066,0,2,3066,0,False,10,1,active,1604275116,1,1604275205,1604275205,10,10
289,1,15,3067,0,2,3067,0,False,12,1,active,1604271184,1,1604275205,1604275205,12,12
290,1,18,3068,1,3,3068,0,False,23,1,active,1604274693,1,1604275205,1604275205,23,23
291,1,29,3069,0,0,3069,0,False,0,1,active,1604271395,1,1604275205,1604275205,0,0
292,1,16,3070,0,1,3070,0,False,7,1,active,1604274126,1,1604275205,1604275205,7,7
293,1,19,3071,0,0,3071,0,False,0,1,active,1604274992,1,1604275205,1604275205,0,0
294,1,21,3072,1,0,3072,0,False,2,1,active,1604270397,1,1604275205,1604275205,2,2
295,1,14,3074,3,3,3074,0,False,25,1,active,1604268474,1,1604275205,1604275205,25,25
296,1,23,3075,0,0,3075,0,False,10,1,active,1604263832,1,1604275205,1604275205,10,10
297,1,23,3076,0,0,3076,0,False,13,1,active,1604273959,1,1604275205,1604275205,13,13
298,1,21,3077,0,6,3077,0,False,12,1,active,1604275059,1,1604275205,1604275205,12,12
299,1,22,3078,0,0,3078,0,False,5,1,active,1604274405,1,1604275205,1604275205,5,5
300,1,6,3080,0,1,3080,0,False,15,1,active,1604274310,1,1604275205,1604275205,15,15
301,1,24,3081,0,1,3081,0,False,5,1,active,1604275145,1,1604275205,1604275205,5,5
302,1,10,3082,0,3,3082,0,False,15,1,active,1604274000,1,1604275205,1604275205,15,15
