,station_status,num_bikes_disabled,num_bikes_available,eightd_has_available_keys,legacy_id,station_id,is_renting,num_docks_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
75,active,1,14,False,308,308,1,0,1,2,1,33,1604267337,,,1604268000,1604268000,14,14
76,active,0,11,False,309,309,1,0,1,0,1,30,1604265264,,,1604268000,1604268000,11,11
77,active,0,59,False,310,310,1,0,1,1,1,7,1604266167,,,1604268000,1604268000,59,59
78,active,0,17,False,311,311,1,0,1,0,1,14,1604267035,,,1604268000,1604268000,17,17
79,active,0,31,False,312,312,1,0,1,2,1,2,1604267875,,,1604268000,1604268000,31,31
80,active,0,25,False,313,313,1,0,1,2,1,30,1604263117,,,1604268000,1604268000,25,25
81,active,3,15,False,315,315,1,0,1,0,1,11,1604266478,,,1604268000,1604268000,15,15
82,active,0,11,False,316,316,1,0,1,0,1,32,1604265735,,,1604268000,1604268000,11,11
83,active,0,34,False,317,317,1,0,1,1,1,20,1604267960,,,1604268000,1604268000,34,34
84,active,0,26,False,319,319,1,0,1,0,1,7,1604267164,,,1604268000,1604268000,26,26
85,active,2,5,False,320,320,1,0,1,0,1,32,1604267932,,,1604268000,1604268000,5,5
86,active,1,25,False,321,321,1,0,1,2,1,13,1604260156,,,1604268000,1604268000,25,25
87,active,0,19,False,323,323,1,0,1,0,1,20,1604266021,,,1604268000,1604268000,19,19
88,active,2,54,False,324,324,1,0,1,3,1,18,1604267740,,,1604268000,1604268000,54,54
89,active,0,14,False,325,325,1,0,1,0,1,21,1604267808,,,1604268000,1604268000,14,14
90,out_of_service,0,0,False,326,326,0,0,0,0,0,0,86400,,,1604268000,1604268000,0,0
91,active,0,16,True,327,327,1,0,1,1,1,23,1604267370,,,1604268000,1604268000,16,16
92,active,0,19,False,328,328,1,0,1,1,1,4,1604263976,,,1604268000,1604268000,19,19
93,active,0,18,False,330,330,1,0,1,1,1,21,1604259762,,,1604268000,1604268000,18,18
94,active,5,19,False,331,331,1,0,1,0,1,3,1604266741,,,1604268000,1604268000,19,19
95,active,0,13,False,332,332,1,0,1,2,1,23,1604266795,,,1604268000,1604268000,13,13
96,active,2,22,False,334,334,1,0,1,0,1,7,1604265645,,,1604268000,1604268000,22,22
97,active,4,11,False,335,335,1,0,1,2,1,12,1604267489,,,1604268000,1604268000,11,11
98,active,1,27,False,336,336,1,0,1,0,1,8,1604266123,,,1604268000,1604268000,27,27
99,active,2,9,False,340,340,1,0,1,2,1,16,1604266118,,,1604268000,1604268000,9,9
100,active,0,8,False,341,341,1,0,1,1,1,11,1604266989,,,1604268000,1604268000,8,8
101,active,2,14,False,342,342,1,0,1,0,1,13,1604263588,,,1604268000,1604268000,14,14
102,active,1,19,False,343,343,1,0,1,0,1,3,1604253240,,,1604268000,1604268000,19,19
103,active,0,12,False,344,344,1,0,1,3,1,11,1604267000,,,1604268000,1604268000,12,12
104,active,2,18,False,346,346,1,0,1,0,1,7,1604267458,,,1604268000,1604268000,18,18
105,active,1,23,False,347,347,1,0,1,3,1,30,1604267132,,,1604268000,1604268000,23,23
106,active,1,40,False,349,349,1,0,1,2,1,20,1604267582,,,1604268000,1604268000,40,40
107,active,2,15,False,350,350,1,0,1,3,1,30,1604267640,,,1604268000,1604268000,15,15
108,active,0,7,False,351,351,1,0,1,1,1,32,1604266855,,,1604268000,1604268000,7,7
109,active,3,21,False,353,353,1,0,1,0,1,3,1604266424,,,1604268000,1604268000,21,21
110,active,0,12,False,354,354,1,0,1,1,1,35,1604267449,,,1604268000,1604268000,12,12
111,active,0,40,False,355,355,1,0,1,1,1,3,1604265729,,,1604268000,1604268000,40,40
112,active,0,22,False,356,356,1,0,1,1,1,1,1604264678,,,1604268000,1604268000,22,22
113,active,1,48,False,358,358,1,0,1,6,1,1,1604267302,,,1604268000,1604268000,48,48
114,active,3,9,False,359,359,1,0,1,1,1,66,1604254827,,,1604268000,1604268000,9,9
115,active,0,15,False,360,360,1,0,1,0,1,24,1604267495,,,1604268000,1604268000,15,15
116,active,1,35,False,361,361,1,0,1,0,1,7,1604267920,,,1604268000,1604268000,35,35
117,active,0,12,False,362,362,1,0,1,0,1,45,1604267825,,,1604268000,1604268000,12,12
118,out_of_service,0,0,False,363,363,0,0,0,0,0,0,86400,,,1604268000,1604268000,0,0
119,active,0,10,False,364,364,1,0,1,1,1,17,1604255135,,,1604268000,1604268000,10,10
120,active,0,13,False,366,366,1,0,1,1,1,20,1604267978,,,1604268000,1604268000,13,13
121,active,0,16,False,367,367,1,0,1,4,1,27,1604267857,,,1604268000,1604268000,16,16
122,active,2,30,False,368,368,1,0,1,0,1,15,1604267789,,,1604268000,1604268000,30,30
123,active,2,66,False,369,369,1,0,1,2,1,8,1604264440,,,1604268000,1604268000,66,66
124,active,0,4,False,372,372,1,0,1,2,1,23,1604265278,,,1604268000,1604268000,4,4
125,active,0,12,False,373,373,1,0,1,0,1,7,1604267049,,,1604268000,1604268000,12,12
126,active,0,8,False,376,376,1,0,1,0,1,35,1604267098,,,1604268000,1604268000,8,8
127,active,0,20,False,377,377,1,0,1,0,1,28,1604267743,,,1604268000,1604268000,20,20
128,active,0,48,False,379,379,1,0,1,5,1,8,1604267929,,,1604268000,1604268000,48,48
129,active,1,39,False,380,380,1,0,1,1,1,2,1604267750,,,1604268000,1604268000,39,39
130,active,1,25,False,383,383,1,0,1,2,1,13,1604267532,,,1604268000,1604268000,25,25
131,active,3,7,False,385,385,1,0,1,3,1,19,1604267653,,,1604268000,1604268000,7,7
132,active,1,43,False,386,386,1,0,1,0,1,38,1604266762,,,1604268000,1604268000,43,43
133,active,2,10,False,387,387,1,0,1,0,1,27,1604259706,,,1604268000,1604268000,10,10
134,active,0,8,False,388,388,1,0,1,1,1,27,1604265045,,,1604268000,1604268000,8,8
135,active,0,12,False,389,389,1,0,1,1,1,15,1604267124,,,1604268000,1604268000,12,12
136,active,0,15,False,390,390,1,0,1,0,1,16,1604267842,,,1604268000,1604268000,15,15
137,active,0,0,False,391,391,1,0,1,0,1,0,86400,,,1604268000,1604268000,0,0
138,active,0,18,False,392,392,1,0,1,1,1,17,1604264322,,,1604268000,1604268000,18,18
139,active,0,19,False,393,393,1,0,1,0,1,18,1604267631,,,1604268000,1604268000,19,19
140,out_of_service,0,0,False,394,394,0,0,0,0,0,0,86400,,,1604268000,1604268000,0,0
141,active,0,3,False,396,396,1,0,1,3,1,22,1604265686,,,1604268000,1604268000,3,3
142,active,1,8,False,397,397,1,0,1,4,1,66,1604258826,,,1604268000,1604268000,8,8
143,active,0,25,False,398,398,1,0,1,0,1,6,1604264183,,,1604268000,1604268000,25,25
144,active,2,12,False,399,399,1,0,1,5,1,25,1604267821,,,1604268000,1604268000,12,12
145,active,0,12,False,400,400,1,0,1,0,1,3,1604266688,,,1604268000,1604268000,12,12
146,active,2,19,False,401,401,1,0,1,2,1,21,1604267745,,,1604268000,1604268000,19,19
147,active,1,25,False,402,402,1,0,1,6,1,13,1604267828,,,1604268000,1604268000,25,25
148,active,2,26,False,403,403,1,0,1,1,1,3,1604267739,,,1604268000,1604268000,26,26
149,active,1,33,False,405,405,1,0,1,2,1,17,1604266783,,,1604268000,1604268000,33,33
150,active,0,1,False,406,406,1,0,1,1,1,19,1604267472,,,1604268000,1604268000,1,1
151,active,1,16,False,408,408,1,0,1,2,1,6,1604267852,,,1604268000,1604268000,16,16
152,active,1,31,False,410,410,1,0,1,2,1,13,1604267932,,,1604268000,1604268000,31,31
153,active,0,20,False,411,411,1,0,1,3,1,11,1604267340,,,1604268000,1604268000,20,20
154,active,0,23,False,412,412,1,0,1,1,1,6,1604267803,,,1604268000,1604268000,23,23
155,active,0,14,False,415,415,1,0,1,0,1,32,1604267464,,,1604268000,1604268000,14,14
156,active,1,12,False,416,416,1,0,1,1,1,18,1604267784,,,1604268000,1604268000,12,12
157,active,0,9,False,417,417,1,0,1,0,1,16,1604264023,,,1604268000,1604268000,9,9
158,active,0,22,False,418,418,1,0,1,0,1,15,1604263037,,,1604268000,1604268000,22,22
159,active,0,12,False,419,419,1,0,1,1,1,11,1604266246,,,1604268000,1604268000,12,12
160,active,2,15,False,420,420,1,0,1,3,1,34,1604267110,,,1604268000,1604268000,15,15
161,active,0,13,False,421,421,1,0,1,2,1,6,1604259713,,,1604268000,1604268000,13,13
162,active,3,32,False,422,422,1,0,1,1,1,43,1604266666,,,1604268000,1604268000,32,32
163,active,1,3,False,423,423,1,0,1,0,1,23,1604267051,,,1604268000,1604268000,3,3
164,active,4,26,True,426,426,1,0,1,2,1,0,1604267943,,,1604268000,1604268000,26,26
165,active,1,34,False,427,427,1,0,1,0,1,12,1604253240,,,1604268000,1604268000,34,34
166,active,1,25,False,432,432,1,0,1,0,1,5,1604267748,,,1604268000,1604268000,25,25
167,active,2,40,False,434,434,1,0,1,1,1,18,1604267960,,,1604268000,1604268000,40,40
168,active,3,40,False,435,435,1,0,1,1,1,7,1604267850,,,1604268000,1604268000,40,40
169,active,2,11,False,436,436,1,0,1,5,1,14,1604260485,,,1604268000,1604268000,11,11
170,active,0,6,False,437,437,1,0,1,0,1,18,1604266583,,,1604268000,1604268000,6,6
171,active,0,35,False,438,438,1,0,1,4,1,12,1604267088,,,1604268000,1604268000,35,35
172,active,2,37,False,439,439,1,0,1,3,1,4,1604266546,,,1604268000,1604268000,37,37
173,active,0,9,False,440,440,1,0,1,4,1,23,1604267340,,,1604268000,1604268000,9,9
174,active,0,20,False,442,442,1,0,1,0,1,31,1604267406,,,1604268000,1604268000,20,20
175,active,0,21,False,443,443,1,0,1,0,1,2,1604267456,,,1604268000,1604268000,21,21
176,active,4,51,False,445,445,1,0,1,5,1,25,1604267782,,,1604268000,1604268000,51,51
177,active,3,25,False,446,446,1,0,1,2,1,51,1604267864,,,1604268000,1604268000,25,25
178,active,1,28,False,447,447,1,0,1,2,1,2,1604267820,,,1604268000,1604268000,28,28
179,active,1,0,False,448,448,1,0,1,0,1,26,1604267534,,,1604268000,1604268000,0,0
180,active,3,10,False,450,450,1,0,1,0,1,54,1604267913,,,1604268000,1604268000,10,10
181,active,2,43,False,453,453,1,0,1,2,1,4,1604216149,,,1604268000,1604268000,43,43
182,active,1,28,False,454,454,1,0,1,1,1,6,1604267215,,,1604268000,1604268000,28,28
183,active,1,12,False,455,455,1,0,1,0,1,46,1604259376,,,1604268000,1604268000,12,12
184,active,1,6,False,456,456,1,0,1,4,1,27,1604267682,,,1604268000,1604268000,6,6
185,active,0,28,False,458,458,1,0,1,2,1,3,1604267646,,,1604268000,1604268000,28,28
186,active,2,18,False,460,460,1,0,1,3,1,5,1604267886,,,1604268000,1604268000,18,18
187,active,0,24,False,461,461,1,0,1,2,1,32,1604267797,,,1604268000,1604268000,24,24
188,active,0,60,False,462,462,1,0,1,0,1,17,1604266719,,,1604268000,1604268000,60,60
189,active,0,5,False,464,464,1,0,1,1,1,48,1604261499,,,1604268000,1604268000,5,5
190,active,0,15,False,465,465,1,0,1,8,1,24,1604267433,,,1604268000,1604268000,15,15
191,active,1,10,False,466,466,1,8,1,1,1,16,1604267619,,,1604268000,1604268000,10,10
192,active,0,33,False,467,467,1,0,1,0,1,1,1604267729,,,1604268000,1604268000,33,33
193,active,4,52,False,468,468,1,0,1,36,1,9,1604266495,,,1604268000,1604268000,52,52
194,active,1,43,False,469,469,1,0,1,5,1,13,1604267337,,,1604268000,1604268000,43,43
195,active,1,26,False,470,470,1,0,1,0,1,45,1604267715,,,1604268000,1604268000,26,26
196,active,1,21,False,471,471,1,0,1,4,1,9,1604265601,,,1604268000,1604268000,21,21
197,active,0,5,False,472,472,1,0,1,0,1,50,1604266667,,,1604268000,1604268000,5,5
198,active,2,24,False,473,473,1,0,1,1,1,24,1604267977,,,1604268000,1604268000,24,24
199,active,2,42,False,474,474,1,0,1,2,1,12,1604266485,,,1604268000,1604268000,42,42
200,active,4,42,False,476,476,1,0,1,5,1,19,1604267302,,,1604268000,1604268000,42,42
201,active,1,59,False,477,477,1,0,1,1,1,11,1604267990,,,1604268000,1604268000,59,59
202,active,2,34,False,478,478,1,0,1,12,1,1,1604267353,,,1604268000,1604268000,34,34
203,active,0,9,False,479,479,1,0,1,1,1,22,1604267886,,,1604268000,1604268000,9,9
204,active,0,10,False,480,480,1,0,1,0,1,19,1604266637,,,1604268000,1604268000,10,10
205,active,0,16,False,481,481,1,0,1,0,1,9,1604266523,,,1604268000,1604268000,16,16
206,active,1,66,False,482,482,0,0,1,5,0,12,1604267925,,,1604268000,1604268000,66,66
207,active,0,12,False,483,483,1,0,1,1,1,22,1604267515,,,1604268000,1604268000,12,12
208,active,0,9,False,484,484,1,0,1,1,1,37,1604267525,,,1604268000,1604268000,9,9
209,active,0,6,False,485,485,1,0,1,2,1,34,1604264518,,,1604268000,1604268000,6,6
210,active,0,24,False,486,486,1,0,1,4,1,17,1604267603,,,1604268000,1604268000,24,24
211,active,2,14,False,487,487,1,0,1,0,1,19,1604265144,,,1604268000,1604268000,14,14
212,active,1,12,False,489,489,1,0,1,1,1,36,1604267888,,,1604268000,1604268000,12,12
213,active,0,65,False,490,490,1,0,1,5,1,1,1604267346,,,1604268000,1604268000,65,65
214,active,2,61,False,492,492,1,0,1,1,1,5,1604267104,,,1604268000,1604268000,61,61
215,active,1,2,False,493,493,1,0,1,1,1,31,1604265215,,,1604268000,1604268000,2,2
216,active,0,42,False,494,494,1,0,1,6,1,24,1604267825,,,1604268000,1604268000,42,42
217,active,1,5,False,495,495,1,0,1,0,1,33,1604267515,,,1604268000,1604268000,5,5
218,active,0,48,False,496,496,1,1,1,3,1,16,1604267350,,,1604268000,1604268000,48,48
219,active,2,46,False,497,497,1,0,1,3,1,18,1604267759,,,1604268000,1604268000,46,46
220,active,4,22,True,499,499,1,0,1,6,1,10,1604267990,,,1604268000,1604268000,22,22
221,active,2,34,False,500,500,1,0,1,21,1,16,1604265304,,,1604268000,1604268000,34,34
222,active,3,42,False,501,501,1,0,1,2,1,34,1604266896,,,1604268000,1604268000,42,42
223,active,1,11,False,502,502,1,0,1,1,1,24,1604267205,,,1604268000,1604268000,11,11
224,active,0,15,False,503,503,1,0,1,0,1,16,1604267311,,,1604268000,1604268000,15,15
225,active,2,23,False,504,504,1,0,1,2,1,29,1604267695,,,1604268000,1604268000,23,23
226,active,2,41,False,505,505,1,0,1,3,1,9,1604267800,,,1604268000,1604268000,41,41
227,active,0,16,False,507,507,1,0,1,1,1,29,1604267637,,,1604268000,1604268000,16,16
228,active,1,6,False,508,508,1,0,1,3,1,18,1604266636,,,1604268000,1604268000,6,6
229,active,0,34,False,509,509,1,0,1,1,1,27,1604267449,,,1604268000,1604268000,34,34
230,active,0,4,False,510,510,1,0,1,0,1,51,1604257888,,,1604268000,1604268000,4,4
231,active,1,7,False,513,513,1,0,1,1,1,21,1604266760,,,1604268000,1604268000,7,7
232,active,3,40,True,514,514,1,0,1,0,1,9,1604266816,,,1604268000,1604268000,40,40
233,active,3,76,False,515,515,0,0,1,5,0,0,1604266380,,,1604268000,1604268000,76,76
234,active,1,16,False,516,516,1,0,1,3,1,14,1604266716,,,1604268000,1604268000,16,16
235,active,0,47,False,517,517,1,0,1,0,1,22,1604261083,,,1604268000,1604268000,47,47
236,active,0,43,False,519,519,1,0,1,4,1,26,1604266782,,,1604268000,1604268000,43,43
237,active,2,41,False,522,522,1,0,1,0,1,8,1604267744,,,1604268000,1604268000,41,41
238,active,0,49,False,525,525,1,0,1,4,1,7,1604267812,,,1604268000,1604268000,49,49
239,active,0,7,False,526,526,0,0,1,0,0,33,1604266260,,,1604268000,1604268000,7,7
240,active,4,29,False,528,528,1,0,1,1,1,6,1604265939,,,1604268000,1604268000,29,29
241,active,0,17,False,529,529,1,0,1,3,1,24,1604267234,,,1604268000,1604268000,17,17
242,active,2,18,False,530,530,1,0,1,5,1,4,1604266583,,,1604268000,1604268000,18,18
243,active,0,33,False,531,531,1,0,1,1,1,6,1604267549,,,1604268000,1604268000,33,33
244,active,0,37,False,532,532,1,0,1,3,1,6,1604267610,,,1604268000,1604268000,37,37
245,active,0,8,False,533,533,1,0,1,2,1,38,1604266024,,,1604268000,1604268000,8,8
246,active,2,28,False,534,534,1,0,1,3,1,1,1604255498,,,1604268000,1604268000,28,28
247,active,2,14,False,536,536,1,0,1,1,1,12,1604264730,,,1604268000,1604268000,14,14
248,active,0,30,False,539,539,1,0,1,4,1,1,1604266825,,,1604268000,1604268000,30,30
249,active,1,8,False,540,540,1,1,1,1,1,44,1604267639,,,1604268000,1604268000,8,8
250,active,0,17,False,545,545,1,0,1,2,1,10,1604266364,,,1604268000,1604268000,17,17
251,active,0,6,False,546,546,1,0,1,0,1,39,1604267593,,,1604268000,1604268000,6,6
252,active,1,54,False,2000,2000,1,0,1,3,1,2,1604267630,,,1604268000,1604268000,54,54
253,active,0,25,False,2002,2002,1,0,1,1,1,2,1604265829,,,1604268000,1604268000,25,25
254,active,1,22,False,2003,2003,1,0,1,0,1,31,1604266975,,,1604268000,1604268000,22,22
255,active,0,8,False,2005,2005,1,0,1,0,1,4,1604263779,,,1604268000,1604268000,8,8
256,active,0,12,True,2006,2006,1,0,1,3,1,37,1604267969,,,1604268000,1604268000,12,12
257,active,1,22,True,2008,2008,1,0,1,1,1,1,1604267394,,,1604268000,1604268000,22,22
258,active,2,31,False,2009,2009,1,0,1,4,1,2,1604263184,,,1604268000,1604268000,31,31
259,active,2,14,False,2010,2010,1,0,1,2,1,49,1604260064,,,1604268000,1604268000,14,14
260,active,1,16,False,2012,2012,1,0,1,0,1,18,1604267881,,,1604268000,1604268000,16,16
261,active,1,8,False,2017,2017,1,0,1,1,1,30,1604267291,,,1604268000,1604268000,8,8
262,active,3,9,False,2021,2021,1,0,1,0,1,53,1604267612,,,1604268000,1604268000,9,9
263,active,0,7,False,2022,2022,1,0,1,5,1,26,1604261724,,,1604268000,1604268000,7,7
264,active,1,29,False,3016,3016,1,0,1,1,1,24,1604267828,,,1604268000,1604268000,29,29
265,active,2,9,False,3041,3041,1,0,1,3,1,13,1604261961,,,1604268000,1604268000,9,9
266,active,2,9,False,3042,3042,1,0,1,5,1,8,1604259099,,,1604268000,1604268000,9,9
267,active,0,14,False,3043,3043,1,0,1,1,1,5,1604265787,,,1604268000,1604268000,14,14
268,active,0,16,False,3044,3044,1,0,1,3,1,11,1604254764,,,1604268000,1604268000,16,16
269,active,0,4,False,3046,3046,1,0,1,1,1,15,1604267825,,,1604268000,1604268000,4,4
270,active,0,16,False,3047,3047,1,0,1,2,1,5,1604264176,,,1604268000,1604268000,16,16
271,active,1,11,False,3048,3048,1,0,1,2,1,7,1604266551,,,1604268000,1604268000,11,11
272,active,1,9,False,3049,3049,1,0,1,3,1,8,1604267353,,,1604268000,1604268000,9,9
273,active,1,1,False,3050,3050,1,0,1,1,1,19,1604267801,,,1604268000,1604268000,1,1
274,active,1,6,False,3052,3052,1,0,1,3,1,16,1604266510,,,1604268000,1604268000,6,6
275,active,2,4,False,3053,3053,1,0,1,1,1,17,1604258315,,,1604268000,1604268000,4,4
276,active,0,5,False,3054,3054,1,0,1,3,1,14,1604265802,,,1604268000,1604268000,5,5
277,active,0,4,False,3055,3055,1,0,1,0,1,19,1604260173,,,1604268000,1604268000,4,4
278,active,1,15,False,3056,3056,1,0,1,2,1,7,1604257861,,,1604268000,1604268000,15,15
279,active,0,6,False,3057,3057,1,0,1,2,1,12,1604267745,,,1604268000,1604268000,6,6
280,active,0,10,False,3058,3058,1,0,1,1,1,14,1604264538,,,1604268000,1604268000,10,10
281,active,0,1,False,3059,3059,1,0,1,1,1,18,1604256392,,,1604268000,1604268000,1,1
282,active,0,3,False,3060,3060,1,0,1,3,1,16,1604266995,,,1604268000,1604268000,3,3
283,active,0,5,False,3061,3061,1,0,1,1,1,16,1604259018,,,1604268000,1604268000,5,5
284,active,0,1,False,3062,3062,1,0,1,0,1,22,1604267989,,,1604268000,1604268000,1,1
285,active,0,7,False,3063,3063,1,0,1,0,1,13,1604264888,,,1604268000,1604268000,7,7
286,active,0,6,False,3064,3064,1,0,1,2,1,17,1604264409,,,1604268000,1604268000,6,6
287,active,0,1,False,3065,3065,1,0,1,0,1,30,1604264724,,,1604268000,1604268000,1,1
288,active,0,10,False,3066,3066,1,0,1,1,1,9,1604264684,,,1604268000,1604268000,10,10
289,active,0,11,False,3067,3067,1,0,1,1,1,16,1604267432,,,1604268000,1604268000,11,11
