,num_ebikes_available,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,is_installed,station_status,num_bikes_available,num_docks_disabled,station_id,num_docks_available,is_returning,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
861,1,1,1605094397,0,False,1,active,2,0,3846,23,1,3846,,,1605103205,1605103205,0,0
862,0,1,1605084914,0,False,1,active,1,0,3847,24,1,3847,,,1605103205,1605103205,0,1
863,2,1,1605100359,0,False,1,active,5,0,3848,27,1,3848,,,1605103205,1605103205,0,1
864,0,1,1605084915,1,False,1,active,7,0,3849,9,1,3849,,,1605103205,1605103205,0,0
865,0,1,1605084914,0,False,1,active,17,0,3850,8,1,3850,,,1605103205,1605103205,0,0
866,0,1,1605084915,0,False,1,active,9,0,3851,11,1,3851,,,1605103205,1605103205,0,0
867,2,1,1605102253,0,False,1,active,14,0,3852,3,1,3852,,,1605103205,1605103205,0,0
868,0,1,1605101634,0,False,1,active,11,0,3853,9,1,3853,,,1605103205,1605103205,3,0
869,1,1,1605103079,0,False,1,active,6,0,3854,18,1,3854,,,1605103205,1605103205,0,1
870,0,1,1605102370,1,False,1,active,3,0,3855,18,1,3855,,,1605103205,1605103205,0,1
871,0,1,1605102724,0,False,1,active,2,0,3856,23,1,3856,,,1605103205,1605103205,0,1
872,0,1,1605092617,0,False,1,active,5,0,3857,14,1,3857,,,1605103205,1605103205,0,0
873,0,1,1605099793,0,False,1,active,14,0,3858,6,1,3858,,,1605103205,1605103205,0,1
874,0,1,1605103169,0,False,1,active,7,0,3859,13,1,3859,,,1605103205,1605103205,0,3
875,0,1,1605102990,0,False,1,active,6,0,3860,20,1,3860,,,1605103205,1605103205,0,1
876,0,1,1605084914,0,False,1,active,1,0,3861,19,1,3861,,,1605103205,1605103205,1,0
877,0,1,1605093088,0,False,1,active,0,0,3862,18,1,3862,,,1605103205,1605103205,0,0
878,5,1,1605102732,1,False,1,active,8,0,3863,9,1,3863,,,1605103205,1605103205,0,0
879,0,1,1605102223,0,False,1,active,2,0,3864,28,1,3864,,,1605103205,1605103205,0,0
880,1,1,1605102378,0,False,1,active,3,0,3865,21,1,3865,,,1605103205,1605103205,0,0
881,3,1,1605099261,0,False,1,active,3,0,3866,29,1,3866,,,1605103205,1605103205,0,0
882,0,1,1605084914,0,False,1,active,1,0,3867,28,1,3867,,,1605103205,1605103205,0,0
883,2,1,1605100552,0,False,1,active,3,0,3868,16,1,3868,,,1605103205,1605103205,0,1
884,2,1,1605102493,0,False,1,active,3,0,3869,21,1,3869,,,1605103205,1605103205,0,2
885,0,1,1605099625,0,False,1,active,1,0,3870,19,1,3870,,,1605103205,1605103205,0,0
886,0,1,1605084916,1,False,1,active,0,0,3871,29,1,3871,,,1605103205,1605103205,0,0
887,0,1,1605084914,0,False,1,active,1,0,3872,18,1,3872,,,1605103205,1605103205,0,1
888,0,1,1605101686,0,False,1,active,1,0,3873,16,1,3873,,,1605103205,1605103205,0,0
889,0,1,1605099451,0,False,1,active,0,0,3874,16,1,3874,,,1605103205,1605103205,0,0
890,0,1,1605084916,0,False,1,active,1,0,3875,14,1,3875,,,1605103205,1605103205,0,0
891,0,1,1605102701,0,False,1,active,4,0,3876,19,1,3876,,,1605103205,1605103205,0,1
892,1,1,1605092649,1,False,1,active,5,0,3877,19,1,3877,,,1605103205,1605103205,0,0
893,0,1,1605084914,0,False,1,active,2,0,3878,17,1,3878,,,1605103205,1605103205,0,0
894,4,1,1605102872,1,False,1,active,9,0,3879,15,1,3879,,,1605103205,1605103205,0,0
895,0,1,1605102842,0,False,1,active,6,0,3880,21,1,3880,,,1605103205,1605103205,0,0
896,0,1,1605103165,1,False,1,active,27,0,3881,11,1,3881,,,1605103205,1605103205,1,0
897,1,1,1605100883,1,False,1,active,1,0,3882,13,1,3882,,,1605103205,1605103205,0,0
898,2,1,1605102738,0,False,1,active,2,0,3883,17,1,3883,,,1605103205,1605103205,0,0
899,0,1,1605084916,0,False,1,active,1,0,3884,22,1,3884,,,1605103205,1605103205,0,0
900,3,1,1605084916,0,False,1,active,4,0,3885,15,1,3885,,,1605103205,1605103205,0,1
901,0,1,1605098760,0,False,1,active,2,0,3886,18,1,3886,,,1605103205,1605103205,0,0
902,1,1,1605101417,0,False,1,active,20,0,3887,1,1,3887,,,1605103205,1605103205,0,0
903,0,1,1605102065,0,False,1,active,1,0,3888,18,1,3888,,,1605103205,1605103205,0,0
904,0,1,1605102708,2,False,1,active,7,0,3890,22,1,3890,,,1605103205,1605103205,0,2
905,5,1,1605101905,0,False,1,active,8,0,3891,12,1,3891,,,1605103205,1605103205,0,1
906,1,1,1605102430,0,False,1,active,8,0,3892,11,1,3892,,,1605103205,1605103205,0,3
907,4,1,1605102827,1,False,1,active,11,0,3893,13,1,3893,,,1605103205,1605103205,0,4
908,2,1,1605103098,2,False,1,active,24,0,3894,10,1,3894,,,1605103205,1605103205,0,1
909,0,1,1605099443,0,False,1,active,1,0,3895,24,1,3895,,,1605103205,1605103205,0,0
910,0,1,1605100534,0,False,1,active,5,0,3896,17,1,3896,,,1605103205,1605103205,1,0
911,3,1,1605084915,0,False,1,active,5,0,3897,12,1,3897,,,1605103205,1605103205,0,0
912,2,1,1605103083,1,False,1,active,2,0,3898,54,1,3898,,,1605103205,1605103205,0,0
913,1,1,1605102730,0,False,1,active,15,0,3899,3,1,3899,,,1605103205,1605103205,1,0
914,0,1,1605092758,2,False,1,active,2,0,3900,26,1,3900,,,1605103205,1605103205,0,0
915,4,1,1605084915,0,False,1,active,4,0,3901,13,1,3901,,,1605103205,1605103205,0,0
916,3,1,1605084916,0,False,1,active,6,0,3902,13,1,3902,,,1605103205,1605103205,0,0
917,4,1,1605102772,0,False,1,active,7,0,3903,10,1,3903,,,1605103205,1605103205,0,0
918,0,1,1605103193,0,False,1,active,9,0,3905,18,1,3905,,,1605103205,1605103205,0,4
919,1,1,1605103174,1,False,1,active,21,0,3906,10,1,3906,,,1605103205,1605103205,7,0
920,0,1,1605084915,0,False,1,active,0,0,3907,17,1,3907,,,1605103205,1605103205,0,0
921,1,1,1605084915,0,False,1,active,1,0,3909,19,1,3909,,,1605103205,1605103205,0,0
922,4,1,1605084917,0,False,1,active,6,0,3910,11,1,3910,,,1605103205,1605103205,0,0
923,0,1,1605100626,0,False,1,active,11,0,3911,11,1,3911,,,1605103205,1605103205,0,0
924,1,1,1605103127,0,False,1,active,14,0,3913,5,1,3913,,,1605103205,1605103205,2,0
925,2,1,1605102470,0,False,1,active,4,0,3914,35,1,3914,,,1605103205,1605103205,0,0
926,0,1,1605102911,1,True,1,active,36,0,3916,8,1,3916,,,1605103205,1605103205,0,3
927,0,1,1605103193,0,False,1,active,21,0,3917,10,1,3917,,,1605103205,1605103205,2,0
928,0,1,1605102621,1,False,1,active,16,0,3918,13,1,3918,,,1605103205,1605103205,0,6
929,1,1,1605102140,1,False,1,active,22,32,3919,0,1,3919,"{'station_id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e', 'off_dock_count': 0, 'region': 'BKN', 'off_dock_capacity': 70, 'active': True, 'valet_revision': 179, 'dock_blocked_count': 32}",[{'id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e'}],1605103205,1605103205,6,0
930,0,1,1605101760,1,False,1,active,11,0,3920,7,1,3920,,,1605103205,1605103205,0,3
931,0,1,1605100878,1,False,1,active,4,0,3921,14,1,3921,,,1605103205,1605103205,1,0
932,0,1,1605102108,0,False,1,active,10,0,3922,9,1,3922,,,1605103205,1605103205,0,1
933,0,1,1605102934,0,False,1,active,1,0,3923,16,1,3923,,,1605103205,1605103205,0,0
934,0,1,1605100748,2,False,1,active,8,0,3924,15,1,3924,,,1605103205,1605103205,4,0
935,0,1,1605097861,0,False,1,active,11,0,3925,10,1,3925,,,1605103205,1605103205,0,0
936,0,1,1605102315,1,False,1,active,3,0,3926,16,1,3926,,,1605103205,1605103205,1,0
937,0,1,1605100177,1,False,1,active,3,0,3927,23,1,3927,,,1605103205,1605103205,0,0
938,0,1,1605102371,2,False,1,active,1,0,3928,15,1,3928,,,1605103205,1605103205,3,0
939,1,1,1605102767,1,False,1,active,9,0,3929,9,1,3929,,,1605103205,1605103205,0,0
940,0,1,1605086120,0,False,1,active,7,0,3930,12,1,3930,,,1605103205,1605103205,0,0
941,1,1,1605097543,0,False,1,active,6,0,3931,17,1,3931,,,1605103205,1605103205,0,0
942,1,1,1605100427,0,False,1,active,7,0,3932,16,1,3932,,,1605103205,1605103205,0,0
943,1,1,1605086122,0,False,1,active,18,0,3933,1,1,3933,,,1605103205,1605103205,0,0
944,0,1,1605102598,2,False,1,active,0,0,3934,25,1,3934,,,1605103205,1605103205,1,0
945,0,1,1605100581,3,False,1,active,4,0,3935,12,1,3935,,,1605103205,1605103205,0,1
946,1,1,1605102461,2,False,1,active,2,0,3936,15,1,3936,,,1605103205,1605103205,2,0
947,1,1,1605086121,2,False,1,active,2,0,3937,19,1,3937,,,1605103205,1605103205,0,0
948,1,1,1605087329,0,False,1,active,7,0,3938,12,1,3938,,,1605103205,1605103205,0,0
949,0,1,1605101520,1,False,1,active,3,0,3939,17,1,3939,,,1605103205,1605103205,0,0
950,1,1,1605086122,1,False,1,active,1,0,3940,14,1,3940,,,1605103205,1605103205,0,0
951,0,1,1605101887,0,False,1,active,9,0,3941,8,1,3941,,,1605103205,1605103205,0,0
952,0,1,1605103057,1,False,1,active,2,0,3942,18,1,3942,,,1605103205,1605103205,1,0
953,2,1,1605102853,0,False,1,active,3,0,3944,27,1,3944,,,1605103205,1605103205,0,2
954,1,1,1605102798,2,False,1,active,1,0,3945,18,1,3945,,,1605103205,1605103205,0,0
955,0,1,1605096557,0,False,1,active,0,0,3946,21,1,3946,,,1605103205,1605103205,1,0
956,0,1,1605097527,0,False,1,active,2,0,3947,16,1,3947,,,1605103205,1605103205,1,0
957,1,1,1605100357,0,False,1,active,1,0,3948,22,1,3948,,,1605103205,1605103205,0,0
958,1,1,1605102416,0,False,1,active,18,0,3949,5,1,3949,,,1605103205,1605103205,0,0
959,1,1,1605101564,0,False,1,active,3,0,3950,16,1,3950,,,1605103205,1605103205,0,1
960,2,1,1605102910,0,False,1,active,3,0,3951,16,1,3951,,,1605103205,1605103205,0,0
961,1,1,1605086121,1,False,1,active,1,0,3952,17,1,3952,,,1605103205,1605103205,0,0
962,2,1,1605103009,0,False,1,active,2,0,3953,23,1,3953,,,1605103205,1605103205,0,0
963,0,1,1605102782,0,False,1,active,2,0,3955,17,1,3955,,,1605103205,1605103205,1,0
964,0,1,1605086121,1,False,1,active,1,0,3956,21,1,3956,,,1605103205,1605103205,0,0
965,0,1,1605086121,0,False,1,active,1,0,3957,18,1,3957,,,1605103205,1605103205,0,0
966,0,1,1605096625,0,False,1,active,0,0,3958,23,1,3958,,,1605103205,1605103205,1,0
967,1,1,1605103189,2,False,1,active,2,0,3959,27,1,3959,,,1605103205,1605103205,0,2
968,0,1,1605101536,2,False,1,active,0,0,3960,19,1,3960,,,1605103205,1605103205,0,0
969,1,1,1605086121,0,False,1,active,18,0,3961,1,1,3961,,,1605103205,1605103205,0,0
970,2,1,1605100520,2,False,1,active,29,0,3963,0,1,3963,,,1605103205,1605103205,0,0
971,0,1,1605100855,2,False,1,active,2,0,3964,16,1,3964,,,1605103205,1605103205,0,1
972,1,1,1605086122,0,False,1,active,3,0,3965,16,1,3965,,,1605103205,1605103205,1,0
973,2,1,1605086121,1,False,1,active,10,0,3966,8,1,3966,,,1605103205,1605103205,0,0
974,2,1,1605100773,0,False,1,active,2,0,3967,28,1,3967,,,1605103205,1605103205,1,0
975,4,1,1605086121,1,False,1,active,11,0,3968,9,1,3968,,,1605103205,1605103205,0,0
976,0,1,1605099105,0,False,1,active,4,0,3969,15,1,3969,,,1605103205,1605103205,0,0
977,0,1,1605086121,1,False,1,active,9,0,3970,9,1,3970,,,1605103205,1605103205,0,0
978,0,1,1605102389,0,False,1,active,17,2,3972,4,1,3972,,,1605103205,1605103205,0,0
979,1,1,1605102765,0,False,1,active,3,0,3973,23,1,3973,,,1605103205,1605103205,0,3
980,0,1,1605101095,0,False,1,active,16,0,3975,5,1,3975,,,1605103205,1605103205,0,1
981,0,1,1605097146,1,False,1,active,15,0,3976,3,1,3976,,,1605103205,1605103205,0,0
982,1,1,1605086122,0,False,1,active,1,0,3977,28,1,3977,,,1605103205,1605103205,0,0
983,0,1,1605086121,0,False,1,active,2,0,3978,16,1,3978,,,1605103205,1605103205,0,0
984,0,1,1605086122,1,False,1,active,0,0,3980,19,1,3980,,,1605103205,1605103205,1,0
985,0,1,1605102872,1,False,1,active,0,0,3981,23,1,3981,,,1605103205,1605103205,0,0
986,0,1,1605086121,0,False,1,active,14,0,3982,7,1,3982,,,1605103205,1605103205,1,0
987,0,1,1605102678,0,False,1,active,7,0,3983,16,1,3983,,,1605103205,1605103205,0,0
988,0,1,1605102343,1,False,1,active,3,0,3984,19,1,3984,,,1605103205,1605103205,0,3
989,2,1,1605086122,2,False,1,active,2,0,3985,18,1,3985,,,1605103205,1605103205,0,0
990,0,1,1605084915,0,False,1,active,4,0,3986,31,1,3986,,,1605103205,1605103205,1,0
991,0,1,1605086121,1,False,1,active,9,0,3987,13,1,3987,,,1605103205,1605103205,0,0
992,1,1,1605098549,0,False,1,active,19,0,3988,0,1,3988,,,1605103205,1605103205,0,0
993,0,1,1605094646,1,False,1,active,4,0,3989,17,1,3989,,,1605103205,1605103205,0,0
994,1,1,1605103054,0,False,1,active,24,0,3992,23,1,3992,,,1605103205,1605103205,6,0
995,0,1,1605102675,1,False,1,active,23,0,3994,6,1,3994,,,1605103205,1605103205,0,1
996,0,1,1605085317,1,False,1,active,4,0,3995,16,1,3995,,,1605103205,1605103205,0,2
997,0,1,1605103085,0,False,1,active,19,0,3996,5,1,3996,,,1605103205,1605103205,2,0
998,0,1,1605101914,0,False,1,active,6,0,3997,14,1,3997,,,1605103205,1605103205,2,0
999,0,1,1605100448,0,False,1,active,3,0,3998,26,1,3998,,,1605103205,1605103205,0,2
1000,0,1,1605103192,2,False,1,active,4,0,3999,17,1,3999,,,1605103205,1605103205,2,0
1001,2,1,1605102992,0,False,1,active,4,0,4000,18,1,4000,,,1605103205,1605103205,0,2
1002,0,1,1605099662,1,False,1,active,0,0,4001,23,1,4001,,,1605103205,1605103205,0,0
1003,0,1,1605103197,1,False,1,active,6,0,4002,17,1,4002,,,1605103205,1605103205,0,0
1004,0,1,1605101853,1,False,1,active,11,0,4004,9,1,4004,,,1605103205,1605103205,0,1
1005,0,1,1605100867,0,False,1,active,0,0,4005,24,1,4005,,,1605103205,1605103205,1,0
1006,0,1,1605102778,0,False,1,active,4,0,4006,21,1,4006,,,1605103205,1605103205,0,0
1007,3,1,1605103090,1,False,1,active,6,0,4007,23,1,4007,,,1605103205,1605103205,0,3
1008,0,0,86400,0,False,0,out_of_service,0,0,4008,0,0,4008,,,1605103205,1605103205,0,0
1009,0,1,1605086121,1,False,1,active,0,0,4009,34,1,4009,,,1605103205,1605103205,0,0
1010,0,1,1605097270,0,False,1,active,1,0,4010,23,1,4010,,,1605103205,1605103205,0,0
1011,3,1,1605086872,1,False,1,active,5,0,4011,19,1,4011,,,1605103205,1605103205,0,0
1012,4,1,1605101852,2,False,1,active,4,0,4012,17,1,4012,,,1605103205,1605103205,0,2
1013,0,1,1605086122,1,False,1,active,0,0,4013,23,1,4013,,,1605103205,1605103205,0,0
1014,0,1,1605102537,0,False,1,active,1,0,4014,21,1,4014,,,1605103205,1605103205,1,0
1015,3,1,1605095829,3,False,1,active,19,0,4015,9,1,4015,,,1605103205,1605103205,0,0
1016,1,1,1605103167,1,False,1,active,7,0,4016,14,1,4016,,,1605103205,1605103205,0,2
1017,0,1,1605099926,0,False,1,active,2,0,4017,20,1,4017,,,1605103205,1605103205,0,0
1018,1,1,1605103141,1,False,1,active,8,0,4018,12,1,4018,,,1605103205,1605103205,0,0
1019,3,1,1605102665,0,False,1,active,4,0,4019,13,1,4019,,,1605103205,1605103205,0,1
1020,0,1,1605103079,1,False,1,active,3,0,4020,18,1,4020,,,1605103205,1605103205,0,1
1021,0,1,1605094224,0,False,1,active,9,0,4021,12,1,4021,,,1605103205,1605103205,0,0
1022,0,1,1605102830,2,False,1,active,4,0,4023,18,1,4023,,,1605103205,1605103205,0,1
1023,0,0,1605103176,28,False,1,active,0,0,4024,5,1,4024,,,1605103205,1605103205,0,0
1024,0,1,1605096269,1,False,1,active,0,0,4025,19,1,4025,,,1605103205,1605103205,0,0
1025,0,1,1605102643,1,False,1,active,0,0,4027,22,1,4027,,,1605103205,1605103205,1,0
1026,0,1,1605102833,0,False,1,active,16,0,4028,3,1,4028,,,1605103205,1605103205,0,0
1027,1,1,1605103196,2,False,1,active,5,0,4029,16,1,4029,,,1605103205,1605103205,0,0
1028,1,1,1605087327,0,False,1,active,20,0,4030,3,1,4030,,,1605103205,1605103205,0,0
1029,1,1,1605086312,1,False,1,active,1,0,4031,17,1,4031,,,1605103205,1605103205,0,1
1030,0,1,1605086121,0,False,1,active,14,0,4032,5,1,4032,,,1605103205,1605103205,0,0
1031,1,1,1605101850,0,False,1,active,1,0,4034,26,1,4034,,,1605103205,1605103205,0,1
1032,3,1,1605100803,0,False,1,active,3,0,4035,17,1,4035,,,1605103205,1605103205,0,1
1033,0,1,1605102924,0,False,1,active,31,0,4036,5,1,4036,,,1605103205,1605103205,0,6
1034,0,1,1605102238,4,False,1,active,19,0,4037,16,1,4037,,,1605103205,1605103205,0,0
1035,1,0,1605047661,0,False,1,active,26,0,4038,3,0,4038,,,1605103205,1605103205,0,26
1036,3,1,1605103175,1,False,1,active,20,0,4040,30,1,4040,,,1605103205,1605103205,9,0
1037,1,1,1605100818,3,False,1,active,2,0,4041,13,1,4041,,,1605103205,1605103205,0,1
1038,0,1,1605102842,1,False,1,active,1,0,4043,22,1,4043,,,1605103205,1605103205,0,1
1039,1,1,1605103149,2,False,1,active,6,0,4044,41,1,4044,,,1605103205,1605103205,9,0
1040,2,1,1605103194,4,False,1,active,34,0,4045,1,1,4045,,,1605103205,1605103205,0,1
1041,0,1,1605086123,2,False,1,active,0,0,4047,25,1,4047,,,1605103205,1605103205,0,0
1042,0,1,1605099416,0,False,1,active,0,0,4048,20,1,4048,,,1605103205,1605103205,1,0
1043,2,1,1605100525,0,False,1,active,2,0,4050,19,1,4050,,,1605103205,1605103205,0,1
1044,0,1,1605093778,1,False,1,active,0,0,4051,25,1,4051,,,1605103205,1605103205,1,0
1045,0,1,1605086123,1,False,1,active,0,0,4052,26,1,4052,,,1605103205,1605103205,0,0
1046,0,1,1605086123,0,False,1,active,0,0,4053,19,1,4053,,,1605103205,1605103205,0,0
1047,3,1,1605086123,0,False,1,active,3,0,4054,16,1,4054,,,1605103205,1605103205,1,0
1048,4,1,1605103100,0,False,1,active,8,0,4055,19,1,4055,,,1605103205,1605103205,0,2
1049,6,1,1605102697,0,False,1,active,7,0,4056,17,1,4056,,,1605103205,1605103205,0,0
1050,2,1,1605102911,1,False,1,active,3,0,4057,19,1,4057,,,1605103205,1605103205,0,2
1051,10,1,1605103130,0,False,1,active,38,0,4058,3,1,4058,,,1605103205,1605103205,3,0
1052,0,1,1605102518,1,False,1,active,1,0,4059,29,1,4059,,,1605103205,1605103205,0,1
1053,0,1,1605086121,1,False,1,active,0,0,4060,22,1,4060,,,1605103205,1605103205,0,0
1054,0,1,1605086123,0,False,1,active,0,0,4061,24,1,4061,,,1605103205,1605103205,0,0
1055,0,1,1605101176,0,False,1,active,0,0,4062,23,1,4062,,,1605103205,1605103205,2,0
1056,0,1,1605101730,0,False,1,active,1,0,4063,23,1,4063,,,1605103205,1605103205,0,0
1057,0,1,1605086122,0,False,1,active,0,0,4064,23,1,4064,,,1605103205,1605103205,0,0
1058,0,1,1605099353,0,False,1,active,0,0,4065,35,1,4065,,,1605103205,1605103205,0,0
1059,0,1,1605096804,0,False,1,active,0,0,4066,23,1,4066,,,1605103205,1605103205,1,0
1060,0,1,1605087326,0,False,1,active,0,0,4067,23,1,4067,,,1605103205,1605103205,0,0
1061,0,1,1605102160,0,False,1,active,3,0,4068,27,1,4068,,,1605103205,1605103205,0,3
1062,1,1,1605097837,0,False,1,active,2,0,4069,22,1,4069,,,1605103205,1605103205,0,1
1063,1,1,1605102481,2,False,1,active,1,0,4070,21,1,4070,,,1605103205,1605103205,0,1
1064,5,1,1605101334,0,False,1,active,5,0,4071,17,1,4071,,,1605103205,1605103205,0,2
1065,8,1,1605102890,1,False,1,active,18,0,4072,21,1,4072,,,1605103205,1605103205,13,0
1066,8,1,1605103115,0,False,1,active,12,0,4073,23,1,4073,,,1605103205,1605103205,7,0
1067,0,1,1605100729,0,False,1,active,0,0,4074,23,1,4074,,,1605103205,1605103205,0,0
1068,1,1,1605102897,1,True,1,active,2,0,4075,35,1,4075,,,1605103205,1605103205,0,0
1069,1,1,1605103036,0,False,1,active,5,0,4076,24,1,4076,,,1605103205,1605103205,1,0
1070,0,1,1605090308,0,False,1,active,16,0,4078,15,1,4078,,,1605103205,1605103205,0,0
1071,2,1,1605096280,0,False,1,active,6,0,4079,15,1,4079,,,1605103205,1605103205,0,1
1072,0,1,1605087936,0,False,1,active,4,0,4080,17,1,4080,,,1605103205,1605103205,0,0
1073,0,1,1605097026,0,False,1,active,1,0,4081,20,1,4081,,,1605103205,1605103205,0,0
1074,0,1,1605102868,1,False,1,active,0,0,4082,29,1,4082,,,1605103205,1605103205,0,0
1075,1,1,1605087327,1,False,1,active,1,0,4083,18,1,4083,,,1605103205,1605103205,0,0
1076,2,1,1605097467,1,False,1,active,2,0,4084,19,1,4084,,,1605103205,1605103205,0,0
1077,0,1,1605087327,2,False,1,active,0,0,4085,23,1,4085,,,1605103205,1605103205,0,0
1078,1,1,1605087326,0,False,1,active,14,0,4086,7,1,4086,,,1605103205,1605103205,0,0
1079,0,1,1605089419,0,False,1,active,0,0,4087,22,1,4087,,,1605103205,1605103205,0,0
1080,5,1,1605102639,1,False,1,active,6,0,4088,13,1,4088,,,1605103205,1605103205,0,0
1081,0,1,1605087327,1,False,1,active,1,0,4090,19,1,4090,,,1605103205,1605103205,0,0
1082,0,1,1605087327,17,False,1,active,2,0,4091,2,1,4091,,,1605103205,1605103205,0,0
1083,0,1,1605102366,0,False,1,active,5,0,4092,14,1,4092,,,1605103205,1605103205,2,0
1084,2,1,1605103034,0,False,1,active,5,0,4093,20,1,4093,,,1605103205,1605103205,2,0
1085,1,1,1605102589,0,False,1,active,4,0,4094,17,1,4094,,,1605103205,1605103205,0,0
1086,0,1,1605092957,0,False,1,active,6,0,4095,15,1,4095,,,1605103205,1605103205,0,0
1087,0,1,1605093755,2,False,1,active,1,0,4096,27,1,4096,,,1605103205,1605103205,1,0
1088,1,1,1605102695,2,False,1,active,2,0,4098,16,1,4098,,,1605103205,1605103205,0,0
1089,2,1,1605100116,2,False,1,active,13,0,4099,6,1,4099,,,1605103205,1605103205,0,0
1090,1,1,1605099419,0,False,1,active,10,0,4101,9,1,4101,,,1605103205,1605103205,0,0
1091,2,1,1605100608,0,False,1,active,2,0,4102,20,1,4102,,,1605103205,1605103205,0,1
1092,3,1,1605101868,0,False,1,active,3,0,4103,16,1,4103,,,1605103205,1605103205,0,1
1093,0,1,1605086121,0,False,1,active,0,0,4104,20,1,4104,,,1605103205,1605103205,0,0
1094,1,1,1605087326,0,False,1,active,2,0,4105,19,1,4105,,,1605103205,1605103205,0,0
1095,0,1,1605094140,1,False,1,active,1,0,4106,17,1,4106,,,1605103205,1605103205,1,0
1096,1,1,1605102450,0,False,1,active,2,0,4107,22,1,4107,,,1605103205,1605103205,0,0
1097,1,1,1605095281,1,False,1,active,17,0,4108,1,1,4108,,,1605103205,1605103205,0,0
1098,1,1,1605100009,0,False,1,active,3,0,4109,18,1,4109,,,1605103205,1605103205,0,2
1099,0,1,86400,0,False,1,active,0,0,4110,0,1,4110,,,1605103205,1605103205,0,0
1100,0,1,1605099225,0,False,1,active,4,0,4112,14,1,4112,,,1605103205,1605103205,0,1
1101,0,1,1605101721,1,False,1,active,19,0,4113,2,1,4113,,,1605103205,1605103205,0,0
1102,2,1,1605096473,0,False,1,active,5,0,4114,20,1,4114,,,1605103205,1605103205,0,0
1103,1,1,1605087328,1,False,1,active,3,0,4115,21,1,4115,,,1605103205,1605103205,0,0
1104,0,1,1605086122,0,False,1,active,2,0,4116,17,1,4116,,,1605103205,1605103205,0,0
1105,6,1,1605102980,0,False,1,active,25,0,4117,2,1,4117,,,1605103205,1605103205,1,0
1106,0,0,86400,0,False,0,out_of_service,0,0,4118,0,0,4118,,,1605103205,1605103205,0,0
1107,1,1,1605103190,5,False,1,active,11,0,4120,27,1,4120,,,1605103205,1605103205,0,0
1108,0,1,1605103143,1,False,1,active,31,0,4121,21,1,4121,,,1605103205,1605103205,6,0
1109,0,1,1605103170,2,True,1,active,2,0,4122,49,1,4122,,,1605103205,1605103205,3,0
1110,1,1,1605102843,2,True,1,active,2,0,4123,21,1,4123,,,1605103205,1605103205,0,2
1111,2,1,1605103138,2,False,1,active,22,0,4124,24,1,4124,,,1605103205,1605103205,0,12
1112,1,1,1605103179,0,False,1,active,2,0,4125,35,1,4125,,,1605103205,1605103205,1,0
1113,0,1,1605097304,1,False,1,active,10,0,4126,8,1,4126,,,1605103205,1605103205,0,0
1114,0,1,1605102073,1,False,1,active,0,0,4127,18,1,4127,,,1605103205,1605103205,0,0
1115,0,1,1605093100,2,False,1,active,5,0,4128,17,1,4128,,,1605103205,1605103205,0,0
1116,1,1,1605087326,0,False,1,active,1,0,4129,18,1,4129,,,1605103205,1605103205,0,0
1117,6,1,1605101278,0,False,1,active,13,0,4130,9,1,4130,,,1605103205,1605103205,0,1
1118,0,1,1605101868,3,False,1,active,3,0,4131,13,1,4131,,,1605103205,1605103205,1,0
1119,1,1,1605089781,0,False,1,active,4,0,4132,15,1,4132,,,1605103205,1605103205,0,0
1120,4,1,1605087326,0,False,1,active,10,0,4133,10,1,4133,,,1605103205,1605103205,0,0
1121,2,1,1605100806,1,False,1,active,16,0,4134,7,1,4134,,,1605103205,1605103205,0,1
1122,0,1,1605102748,0,False,1,active,6,1,4135,16,1,4135,,,1605103205,1605103205,0,0
1123,0,1,1605087329,3,False,1,active,7,0,4136,10,1,4136,,,1605103205,1605103205,0,0
1124,0,1,1605096938,0,False,1,active,8,0,4137,19,1,4137,,,1605103205,1605103205,1,0
1125,2,1,1605097154,0,False,1,active,5,0,4138,14,1,4138,,,1605103205,1605103205,0,1
1126,2,1,1605087327,1,False,1,active,8,0,4139,10,1,4139,,,1605103205,1605103205,0,1
1127,2,1,1605102999,0,False,1,active,6,1,4140,17,1,4140,,,1605103205,1605103205,0,1
1128,0,0,1604974532,1,False,1,active,12,0,4141,7,0,4141,,,1605103205,1605103205,0,0
1129,0,1,1605087328,0,False,1,active,0,0,4142,19,1,4142,,,1605103205,1605103205,0,0
1130,0,1,1605087328,0,False,1,active,2,0,4143,19,1,4143,,,1605103205,1605103205,0,0
1131,1,1,1605099782,0,False,1,active,2,0,4144,19,1,4144,,,1605103205,1605103205,0,0
1132,2,1,1605096007,0,False,1,active,2,0,4146,27,1,4146,,,1605103205,1605103205,0,0
1133,2,1,1605098885,0,False,1,active,4,0,4147,15,1,4147,,,1605103205,1605103205,0,0
1134,1,1,1605092401,0,False,1,active,7,0,4148,20,1,4148,,,1605103205,1605103205,0,0
1135,1,1,1605098480,1,False,1,active,1,0,4149,18,1,4149,,,1605103205,1605103205,0,0
1136,0,0,86400,0,False,0,out_of_service,0,0,4151,0,0,4151,,,1605103205,1605103205,0,0
1137,0,1,1605101747,0,False,1,active,1,0,4152,20,1,4152,,,1605103205,1605103205,0,0
