,num_bikes_available,legacy_id,is_installed,last_reported,num_docks_available,num_bikes_disabled,num_ebikes_available,is_renting,is_returning,station_id,num_docks_disabled,station_status,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
39,26,250,1,1605239905,12,2,1,1,1,250,0,active,False,,,1605240005,1605240005,0,1
40,17,251,1,1605239856,9,1,2,1,1,251,0,active,False,,,1605240005,1605240005,4,0
41,30,252,1,1605238588,3,0,2,1,1,252,0,active,False,,,1605240005,1605240005,0,2
42,36,254,1,1605236702,8,3,11,1,1,254,0,active,False,,,1605240005,1605240005,1,0
43,28,257,1,1605239244,11,0,2,1,1,257,0,active,False,,,1605240005,1605240005,0,2
44,7,258,1,1605239534,14,2,1,1,1,258,0,active,False,,,1605240005,1605240005,0,1
45,35,259,1,1605236229,4,0,0,1,1,259,0,active,False,,,1605240005,1605240005,0,0
46,18,260,1,1605237894,14,1,0,1,1,260,0,active,False,,,1605240005,1605240005,0,1
47,22,261,1,1605239441,19,0,1,1,1,261,0,active,False,,,1605240005,1605240005,0,2
48,7,262,1,1605239917,16,1,0,1,1,262,0,active,False,,,1605240005,1605240005,0,0
49,20,264,1,1605239049,6,1,0,1,1,264,0,active,False,,,1605240005,1605240005,1,0
50,20,265,1,1605239675,15,0,1,1,1,265,0,active,False,,,1605240005,1605240005,1,0
51,28,267,1,1605237267,40,2,2,1,1,267,0,active,False,,,1605240005,1605240005,0,0
52,19,268,1,1605239477,7,1,1,1,1,268,0,active,False,,,1605240005,1605240005,2,0
53,5,270,1,1605237498,18,0,1,1,1,270,0,active,False,,,1605240005,1605240005,0,2
54,9,274,1,1605238129,22,0,0,1,1,274,0,active,False,,,1605240005,1605240005,1,0
55,1,275,1,1605238032,18,0,0,1,1,275,0,active,False,,,1605240005,1605240005,0,0
56,1,276,1,1605234982,23,1,0,1,1,276,0,active,False,,,1605240005,1605240005,1,0
57,9,278,1,1605238612,10,0,0,1,1,278,0,active,False,,,1605240005,1605240005,0,0
58,0,280,0,86400,0,0,0,0,0,280,0,out_of_service,False,,,1605240005,1605240005,0,0
59,31,281,1,1605239639,34,1,0,1,1,281,0,active,True,,,1605240005,1605240005,0,1
60,11,282,1,1605238960,16,0,2,1,1,282,0,active,False,,,1605240005,1605240005,0,0
61,38,284,1,1605239647,13,0,5,1,1,284,0,active,False,,,1605240005,1605240005,1,0
62,21,285,1,1605239524,28,4,1,1,1,285,0,active,True,,,1605240005,1605240005,3,0
63,1,289,1,1605239546,18,0,1,1,1,289,0,active,False,,,1605240005,1605240005,0,0
64,17,291,1,1605236124,2,1,2,1,1,291,0,active,False,,,1605240005,1605240005,1,0
65,49,293,1,1605239627,3,2,0,1,1,293,0,active,False,,,1605240005,1605240005,0,0
66,23,295,1,1605236580,0,1,3,1,1,295,0,active,False,,,1605240005,1605240005,0,0
67,25,297,1,1605239917,47,5,1,1,1,297,0,active,False,,,1605240005,1605240005,3,0
68,3,298,1,1605239033,32,0,0,1,1,298,0,active,False,,,1605240005,1605240005,0,0
69,45,301,1,1605239475,13,0,1,1,1,301,0,active,False,,,1605240005,1605240005,0,4
70,24,302,1,1605239838,0,13,5,1,1,302,0,active,False,,,1605240005,1605240005,0,1
71,59,303,1,1605239616,6,2,0,1,1,303,0,active,False,,,1605240005,1605240005,0,2
72,6,304,1,1605239127,27,0,0,1,1,304,0,active,False,,,1605240005,1605240005,2,0
73,2,305,1,1605238461,30,1,0,1,1,305,0,active,False,,,1605240005,1605240005,0,1
74,27,307,1,1605237873,1,2,0,1,1,307,0,active,False,,,1605240005,1605240005,0,1
75,45,308,1,1605239234,1,2,3,1,1,308,0,active,False,,,1605240005,1605240005,1,0
76,23,309,1,1605236588,17,1,0,1,1,309,0,active,False,,,1605240005,1605240005,0,0
77,59,310,1,1605239247,6,1,0,1,1,310,0,active,False,,,1605240005,1605240005,1,0
78,16,311,1,1605239853,12,3,3,1,1,311,0,active,False,,,1605240005,1605240005,0,2
79,30,312,1,1605239501,2,1,0,1,1,312,0,active,False,,,1605240005,1605240005,0,3
80,44,313,1,1605236933,11,0,0,1,1,313,0,active,False,,,1605240005,1605240005,0,0
81,19,315,1,1605233971,7,3,0,1,1,315,0,active,False,,,1605240005,1605240005,1,0
82,38,316,1,1605238190,5,0,8,0,0,316,0,active,False,,,1605240005,1605240005,1,0
83,31,317,1,1605239919,23,0,7,1,1,317,0,active,False,,,1605240005,1605240005,1,0
84,13,319,1,1605239975,20,0,1,1,1,319,0,active,False,,,1605240005,1605240005,0,2
85,29,320,1,1605238389,10,0,2,1,1,320,0,active,False,,,1605240005,1605240005,1,0
86,27,321,1,1605234146,11,1,0,1,1,321,0,active,False,,,1605240005,1605240005,0,0
87,34,323,1,1605239441,5,0,0,1,1,323,0,active,False,,,1605240005,1605240005,1,0
88,70,324,1,1605239698,4,0,1,1,1,324,0,active,False,,,1605240005,1605240005,0,0
89,33,325,1,1605225278,0,2,5,0,0,325,0,active,False,,,1605240005,1605240005,0,0
90,23,326,1,1605238363,16,2,4,1,1,326,0,active,False,,,1605240005,1605240005,0,0
91,20,327,1,1605239288,16,3,0,1,1,327,0,active,True,,,1605240005,1605240005,0,1
92,29,328,1,1605239614,3,3,0,1,1,328,0,active,False,,,1605240005,1605240005,1,0
93,19,330,1,1605238944,19,1,1,1,1,330,0,active,False,,,1605240005,1605240005,1,0
94,20,331,1,1605239239,6,1,3,1,1,331,0,active,False,,,1605240005,1605240005,0,0
95,22,332,1,1605233498,13,1,3,1,1,332,0,active,False,,,1605240005,1605240005,1,0
96,22,334,1,1605238246,9,0,0,1,1,334,0,active,False,,,1605240005,1605240005,0,0
97,12,335,1,1605238931,15,0,0,1,1,335,0,active,False,,,1605240005,1605240005,0,1
98,31,336,1,1605238458,4,1,5,1,1,336,0,active,False,,,1605240005,1605240005,0,6
99,24,340,1,1605238243,2,1,2,1,1,340,0,active,False,,,1605240005,1605240005,1,0
100,16,341,1,1605202828,3,0,0,0,0,341,0,active,False,,,1605240005,1605240005,0,0
101,24,342,1,1605239556,2,2,1,1,1,342,1,active,False,,,1605240005,1605240005,2,0
102,18,343,1,1605231774,5,0,0,1,1,343,0,active,False,,,1605240005,1605240005,0,0
103,2,344,1,1605238354,17,4,0,1,1,344,0,active,False,,,1605240005,1605240005,0,0
104,15,346,1,1605239950,11,1,1,1,1,346,0,active,False,,,1605240005,1605240005,2,0
105,50,347,1,1605239195,4,0,10,1,1,347,0,active,False,,,1605240005,1605240005,0,5
106,40,349,1,1605239670,21,0,0,1,1,349,0,active,False,,,1605240005,1605240005,0,0
107,34,350,1,1605239694,9,3,2,1,1,350,1,active,False,,,1605240005,1605240005,0,3
108,37,351,1,1605238210,1,1,0,1,1,351,0,active,False,,,1605240005,1605240005,0,1
109,4,353,1,1605235404,22,1,2,1,1,353,0,active,False,,,1605240005,1605240005,0,0
110,5,354,1,1605239905,42,0,2,1,1,354,0,active,False,,,1605240005,1605240005,4,0
111,29,355,1,1605239749,12,2,0,1,1,355,0,active,False,,,1605240005,1605240005,0,1
112,17,356,1,1605239660,6,0,2,1,1,356,0,active,False,,,1605240005,1605240005,4,0
113,48,358,1,1605239043,2,0,14,1,1,358,0,active,False,,,1605240005,1605240005,1,0
114,2,359,1,1605239938,73,3,0,1,1,359,0,active,False,,,1605240005,1605240005,1,0
115,14,360,1,1605237969,23,2,1,1,1,360,0,active,False,,,1605240005,1605240005,1,0
116,76,361,1,1605239408,3,0,8,1,1,361,0,active,False,,,1605240005,1605240005,0,1
117,35,362,1,1605238300,21,1,0,1,1,362,0,active,False,,,1605240005,1605240005,0,0
118,0,363,0,1604843856,3,0,0,0,0,363,0,out_of_service,False,,,1605240005,1605240005,0,0
119,3,364,1,1605236132,24,0,1,1,1,364,0,active,False,,,1605240005,1605240005,0,2
120,10,366,1,1605239442,22,1,0,1,1,366,0,active,False,,,1605240005,1605240005,0,1
121,8,367,1,1605238263,33,2,0,1,1,367,0,active,False,,,1605240005,1605240005,0,0
122,30,368,1,1605239255,12,3,0,1,1,368,2,active,False,,,1605240005,1605240005,0,8
123,53,369,1,1605238769,22,1,1,1,1,369,0,active,False,,,1605240005,1605240005,0,7
124,9,372,1,1605239062,18,0,1,1,1,372,0,active,False,,,1605240005,1605240005,0,0
125,5,373,1,1605239861,14,0,1,1,1,373,0,active,False,,,1605240005,1605240005,2,0
126,34,376,1,1605237576,7,1,0,1,1,376,0,active,False,,,1605240005,1605240005,0,1
127,27,377,1,1605236030,20,1,0,1,1,377,0,active,False,,,1605240005,1605240005,0,0
128,41,379,1,1605239873,14,1,4,1,1,379,0,active,False,,,1605240005,1605240005,5,0
129,36,380,1,1605239330,5,1,2,1,1,380,0,active,False,,,1605240005,1605240005,0,4
130,31,383,1,1605239265,7,0,3,1,1,383,1,active,False,,,1605240005,1605240005,0,6
131,3,385,1,1605239978,25,1,0,1,1,385,0,active,False,,,1605240005,1605240005,3,0
132,70,386,1,1605239301,10,2,0,0,0,386,0,active,False,,,1605240005,1605240005,0,0
133,5,387,1,1605239354,34,0,0,1,1,387,0,active,False,,,1605240005,1605240005,0,2
134,3,388,1,1605239070,30,2,2,1,1,388,0,active,False,,,1605240005,1605240005,0,0
135,11,389,1,1605239538,16,0,0,1,1,389,0,active,False,,,1605240005,1605240005,0,0
136,24,390,1,1605237712,7,0,1,1,1,390,0,active,False,,,1605240005,1605240005,0,0
137,1,391,1,1605239824,11,13,0,1,1,391,13,active,False,,,1605240005,1605240005,0,0
138,29,392,1,1605236395,6,0,1,1,1,392,0,active,False,,,1605240005,1605240005,0,0
139,16,393,1,1605239800,20,1,2,1,1,393,0,active,False,,,1605240005,1605240005,1,0
140,0,394,0,86400,0,0,0,0,0,394,0,out_of_service,False,,,1605240005,1605240005,0,0
141,6,396,1,1605239992,19,0,1,1,1,396,0,active,False,,,1605240005,1605240005,1,0
142,6,397,1,1605238271,68,1,2,1,1,397,0,active,False,,,1605240005,1605240005,0,0
143,28,398,1,1605233801,2,1,0,1,1,398,0,active,False,,,1605240005,1605240005,1,0
144,6,399,1,1605239922,32,1,0,1,1,399,0,active,False,,,1605240005,1605240005,0,0
145,7,400,1,1605237409,7,0,1,1,1,400,1,active,False,,,1605240005,1605240005,0,0
146,31,401,1,1605239634,10,1,0,1,1,401,0,active,False,,,1605240005,1605240005,2,0
147,38,402,1,1605236262,0,1,6,0,0,402,0,active,False,,,1605240005,1605240005,0,0
148,15,403,1,1605239980,16,0,1,1,1,403,0,active,False,,,1605240005,1605240005,0,4
149,28,405,1,1605236594,23,0,2,1,1,405,0,active,False,,,1605240005,1605240005,0,0
150,9,406,1,1605239651,10,1,1,1,1,406,0,active,False,,,1605240005,1605240005,0,0
151,20,408,1,1605238408,1,2,0,1,1,408,0,active,False,,,1605240005,1605240005,0,0
152,14,410,1,1605239992,27,4,0,1,1,410,0,active,False,,,1605240005,1605240005,0,0
153,16,411,1,1605239538,15,0,4,1,1,411,0,active,False,,,1605240005,1605240005,6,0
154,26,412,1,1605239990,1,2,1,1,1,412,0,active,False,,,1605240005,1605240005,0,1
155,11,415,1,1605239081,33,2,0,1,1,415,0,active,False,,,1605240005,1605240005,1,0
156,3,416,1,1605235486,28,0,0,1,1,416,0,active,False,,,1605240005,1605240005,1,0
157,1,417,1,1605238769,24,0,0,1,1,417,0,active,False,,,1605240005,1605240005,0,0
158,32,418,1,1605232170,5,0,0,1,1,418,0,active,False,,,1605240005,1605240005,0,0
159,6,419,1,1605237046,16,1,2,1,1,419,0,active,False,,,1605240005,1605240005,2,0
160,4,420,1,1605235801,45,2,1,1,1,420,0,active,False,,,1605240005,1605240005,0,0
161,4,421,1,1605236041,12,3,0,1,1,421,0,active,False,,,1605240005,1605240005,1,0
162,45,422,1,1605239678,25,8,30,1,1,422,0,active,False,,,1605240005,1605240005,0,1
163,1,423,1,1605237798,25,1,0,1,1,423,0,active,False,,,1605240005,1605240005,0,1
164,10,426,1,1605239385,17,3,0,1,1,426,0,active,True,,,1605240005,1605240005,5,0
165,37,427,1,1605239002,9,1,2,1,1,427,0,active,False,,,1605240005,1605240005,0,0
166,15,432,1,1605238858,15,1,2,1,1,432,0,active,False,,,1605240005,1605240005,0,1
167,42,434,1,1605239965,17,1,2,1,1,434,0,active,False,,,1605240005,1605240005,0,0
168,22,435,1,1605239499,27,1,0,1,1,435,0,active,False,,,1605240005,1605240005,0,0
169,1,436,1,1605239900,26,0,0,1,1,436,0,active,False,,,1605240005,1605240005,0,0
170,3,437,1,1605238729,21,0,2,1,1,437,0,active,False,,,1605240005,1605240005,0,1
171,30,438,1,1605239784,16,1,0,1,1,438,0,active,False,,,1605240005,1605240005,2,0
172,12,439,1,1605239138,30,1,1,1,1,439,0,active,False,,,1605240005,1605240005,0,1
173,4,440,1,1605239272,28,0,0,1,1,440,0,active,False,,,1605240005,1605240005,0,0
174,21,442,1,1605236858,30,0,0,1,1,442,0,active,False,,,1605240005,1605240005,0,0
175,2,443,1,1605239116,18,3,0,1,1,443,0,active,False,,,1605240005,1605240005,3,0
176,63,445,1,1605239777,16,1,2,1,1,445,0,active,False,,,1605240005,1605240005,2,0
177,6,446,1,1605239848,71,2,0,1,1,446,0,active,False,,,1605240005,1605240005,0,1
178,17,447,1,1605238766,12,1,1,1,1,447,1,active,False,,,1605240005,1605240005,2,0
179,15,448,1,1605239756,11,1,8,1,1,448,0,active,False,,,1605240005,1605240005,0,0
180,22,450,1,1605239597,42,3,5,1,1,450,0,active,False,,,1605240005,1605240005,5,0
181,61,453,1,1605239556,3,2,2,1,1,453,0,active,False,,,1605240005,1605240005,0,1
182,16,454,1,1605239965,16,3,0,1,1,454,0,active,False,,,1605240005,1605240005,0,1
183,7,455,1,1605234570,51,1,0,1,1,455,0,active,False,,,1605240005,1605240005,0,0
184,0,456,1,1605230089,33,1,0,1,1,456,0,active,False,,,1605240005,1605240005,0,0
185,14,457,1,1605238745,64,1,0,1,1,457,0,active,False,,,1605240005,1605240005,0,0
186,8,458,1,1605238706,22,1,3,1,1,458,0,active,False,,,1605240005,1605240005,0,2
187,11,460,1,1605239963,12,2,1,1,1,460,0,active,False,,,1605240005,1605240005,3,0
188,24,461,1,1605239717,31,1,3,1,1,461,0,active,False,,,1605240005,1605240005,3,0
189,58,462,1,1605239351,18,1,3,1,1,462,0,active,False,,,1605240005,1605240005,0,2
190,0,464,1,1605231726,52,0,0,1,1,464,1,active,False,,,1605240005,1605240005,0,0
191,15,465,1,1605238484,22,2,2,0,0,465,0,active,False,,,1605240005,1605240005,4,0
192,8,466,1,1605239214,17,2,0,1,1,466,8,active,False,,,1605240005,1605240005,0,2
193,32,467,1,1605238857,2,0,0,1,1,467,0,active,False,,,1605240005,1605240005,0,1
194,28,468,1,1605239824,34,3,0,1,1,468,0,active,False,,,1605240005,1605240005,3,0
195,8,469,1,1605236809,49,0,0,1,1,469,0,active,False,,,1605240005,1605240005,0,2
196,71,470,1,1605239997,1,0,5,1,1,470,0,active,False,,,1605240005,1605240005,0,2
197,18,471,1,1605238842,12,1,2,1,1,471,0,active,False,,,1605240005,1605240005,0,2
198,8,472,1,1605239684,45,2,1,1,1,472,0,active,False,,,1605240005,1605240005,3,0
199,48,473,1,1605237880,15,1,0,1,1,473,0,active,False,,,1605240005,1605240005,2,0
200,30,474,1,1605239608,23,3,0,1,1,474,0,active,False,,,1605240005,1605240005,0,1
201,54,476,1,1605239100,10,1,0,1,1,476,0,active,False,,,1605240005,1605240005,0,1
202,57,477,1,1605239542,9,4,14,1,1,477,1,active,False,,,1605240005,1605240005,1,0
203,27,478,1,1605238183,5,5,7,1,1,478,0,active,False,,,1605240005,1605240005,0,2
204,11,479,1,1605239948,20,0,0,1,1,479,0,active,False,,,1605240005,1605240005,6,0
205,12,480,1,1605239829,16,1,2,1,1,480,0,active,False,,,1605240005,1605240005,0,0
206,8,481,1,1605239989,15,2,0,1,1,481,0,active,False,,,1605240005,1605240005,6,0
207,75,482,1,1605239906,2,1,1,1,1,482,0,active,False,,,1605240005,1605240005,0,0
208,12,483,1,1605239380,21,1,4,1,1,483,0,active,False,,,1605240005,1605240005,1,0
209,8,484,1,1605236017,35,3,0,1,1,484,0,active,False,,,1605240005,1605240005,0,2
210,1,485,1,1605237041,39,0,0,1,1,485,0,active,False,,,1605240005,1605240005,0,0
211,5,486,1,1605239214,34,2,0,1,1,486,0,active,False,,,1605240005,1605240005,0,2
212,31,487,1,1605239544,3,1,4,1,1,487,0,active,False,,,1605240005,1605240005,1,0
213,28,489,1,1605239798,19,2,1,1,1,489,0,active,False,,,1605240005,1605240005,1,0
214,50,490,1,1605239902,15,1,1,1,1,490,0,active,False,,,1605240005,1605240005,1,0
215,53,492,1,1605239193,13,1,15,1,1,492,1,active,False,,,1605240005,1605240005,0,3
216,12,493,1,1605234192,22,0,0,1,1,493,0,active,False,,,1605240005,1605240005,0,0
217,47,494,1,1605239994,18,1,2,1,1,494,0,active,False,,,1605240005,1605240005,2,0
218,34,495,1,1605239880,4,1,3,1,1,495,0,active,False,,,1605240005,1605240005,0,0
219,38,496,1,1605239395,26,1,0,1,1,496,0,active,False,,,1605240005,1605240005,0,0
220,19,497,1,1605239785,42,5,0,1,1,497,0,active,False,,,1605240005,1605240005,4,0
221,26,499,1,1605239728,10,0,0,1,1,499,0,active,True,,,1605240005,1605240005,0,6
222,27,500,1,1605238393,24,1,0,1,1,500,0,active,False,,,1605240005,1605240005,0,0
223,21,501,1,1605238548,59,3,0,1,1,501,0,active,False,,,1605240005,1605240005,8,0
224,32,502,1,1605239978,2,2,8,1,1,502,0,active,False,,,1605240005,1605240005,3,0
225,19,503,1,1605239996,11,1,0,1,1,503,0,active,False,,,1605240005,1605240005,0,0
226,27,504,1,1605239670,27,0,3,1,1,504,0,active,False,,,1605240005,1605240005,3,0
227,39,505,1,1605239362,12,1,0,1,1,505,0,active,False,,,1605240005,1605240005,1,0
228,26,507,1,1605239591,16,3,1,1,1,507,0,active,False,,,1605240005,1605240005,4,0
229,7,508,1,1605238188,16,2,2,1,1,508,0,active,False,,,1605240005,1605240005,2,0
230,52,509,1,1605239812,7,2,1,1,1,509,0,active,False,,,1605240005,1605240005,1,0
231,25,510,1,1605222119,24,6,0,0,0,510,0,active,False,,,1605240005,1605240005,0,0
232,9,513,1,1605239528,19,1,1,1,1,513,0,active,False,,,1605240005,1605240005,0,2
233,45,514,1,1605239553,5,2,5,1,1,514,0,active,True,,,1605240005,1605240005,0,0
234,37,515,1,1605239710,40,2,1,1,1,515,0,active,False,,,1605240005,1605240005,0,1
235,15,516,1,1605238075,12,4,0,1,1,516,0,active,False,,,1605240005,1605240005,0,0
236,5,517,1,1605238847,61,3,0,1,1,517,0,active,False,,,1605240005,1605240005,1,0
237,33,519,1,1605239732,36,0,0,1,1,519,0,active,False,,,1605240005,1605240005,0,3
238,27,522,1,1605239297,24,0,0,1,1,522,0,active,False,,,1605240005,1605240005,0,0
239,17,525,1,1605239693,39,0,0,1,1,525,0,active,False,,,1605240005,1605240005,0,1
240,9,526,1,1605239301,31,0,0,1,1,526,0,active,False,,,1605240005,1605240005,0,2
241,30,528,1,1605238932,5,4,0,1,1,528,0,active,False,,,1605240005,1605240005,2,0
242,38,529,1,1605239993,1,2,16,1,1,529,0,active,False,,,1605240005,1605240005,0,0
243,17,530,1,1605237369,7,0,1,1,1,530,0,active,False,,,1605240005,1605240005,2,0
244,57,531,1,1605239705,2,1,2,1,1,531,0,active,False,,,1605240005,1605240005,0,1
245,24,532,1,1605239417,15,4,2,1,1,532,0,active,False,,,1605240005,1605240005,1,0
246,11,533,1,1605238026,34,1,0,1,1,533,0,active,False,,,1605240005,1605240005,0,2
247,25,534,1,1605237816,4,2,0,1,1,534,0,active,False,,,1605240005,1605240005,0,0
248,7,536,1,1605239297,21,0,3,1,1,536,0,active,False,,,1605240005,1605240005,0,3
249,21,539,1,1605239482,9,1,0,1,1,539,0,active,False,,,1605240005,1605240005,0,0
250,21,540,1,1605238214,33,0,1,1,1,540,0,active,False,,,1605240005,1605240005,4,0
251,24,545,1,1605239899,3,0,0,1,1,545,0,active,False,,,1605240005,1605240005,0,0
252,12,546,1,1605239912,32,1,0,1,1,546,0,active,False,,,1605240005,1605240005,0,0
253,35,2000,1,1605233086,22,0,0,1,1,2000,0,active,False,,,1605240005,1605240005,0,2
254,17,2002,1,1605239736,4,6,1,1,1,2002,0,active,False,,,1605240005,1605240005,4,0
255,23,2003,1,1605239817,29,2,4,1,1,2003,0,active,False,,,1605240005,1605240005,0,1
256,10,2005,1,1605232392,2,0,0,1,1,2005,0,active,False,,,1605240005,1605240005,0,0
257,32,2006,1,1605239697,14,2,2,1,1,2006,1,active,True,,,1605240005,1605240005,1,0
258,9,2008,1,1605239308,14,1,0,1,1,2008,0,active,True,,,1605240005,1605240005,4,0
259,31,2009,1,1605237387,0,4,1,1,1,2009,0,active,False,,,1605240005,1605240005,0,0
260,42,2010,1,1605236306,23,0,1,1,1,2010,0,active,False,,,1605240005,1605240005,0,1
261,12,2012,1,1605239460,19,4,0,1,1,2012,0,active,False,,,1605240005,1605240005,0,2
262,2,2017,1,1605239203,36,1,0,1,1,2017,0,active,False,,,1605240005,1605240005,0,0
263,13,2021,1,1605239926,51,0,2,1,1,2021,1,active,False,,,1605240005,1605240005,0,4
264,3,2022,1,1605237347,30,0,0,1,1,2022,0,active,False,,,1605240005,1605240005,0,0
265,46,3016,1,1605238803,8,0,3,1,1,3016,0,active,False,,,1605240005,1605240005,0,5
266,20,3041,1,1605239888,4,0,9,1,1,3041,0,active,False,,,1605240005,1605240005,1,0
267,12,3042,1,1605239719,6,1,2,1,1,3042,0,active,False,,,1605240005,1605240005,1,0
268,13,3043,1,1605229189,5,1,1,1,1,3043,0,active,False,,,1605240005,1605240005,0,0
269,9,3044,1,1605238632,17,1,1,1,1,3044,0,active,False,,,1605240005,1605240005,1,0
270,7,3046,1,1605238620,12,0,4,1,1,3046,0,active,False,,,1605240005,1605240005,0,0
271,9,3047,1,1605236173,12,0,5,1,1,3047,0,active,False,,,1605240005,1605240005,0,0
272,7,3048,1,1605238843,12,0,3,1,1,3048,0,active,False,,,1605240005,1605240005,0,2
273,7,3049,1,1605239820,10,0,3,1,1,3049,1,active,False,,,1605240005,1605240005,1,0
274,13,3050,1,1605238223,8,0,1,1,1,3050,0,active,False,,,1605240005,1605240005,0,1
275,6,3052,1,1605234211,16,1,4,1,1,3052,0,active,False,,,1605240005,1605240005,2,0
276,4,3053,1,1605237823,18,1,1,1,1,3053,0,active,False,,,1605240005,1605240005,0,1
277,5,3054,1,1605239939,14,0,1,1,1,3054,0,active,False,,,1605240005,1605240005,1,0
278,3,3055,1,1605238406,20,0,1,1,1,3055,0,active,False,,,1605240005,1605240005,0,0
279,3,3056,1,1605239648,18,2,2,1,1,3056,0,active,False,,,1605240005,1605240005,3,0
280,7,3057,1,1605237344,11,0,2,1,1,3057,0,active,False,,,1605240005,1605240005,2,0
281,4,3058,1,1605235586,20,0,2,1,1,3058,0,active,False,,,1605240005,1605240005,2,0
282,4,3059,1,1605236732,15,0,2,1,1,3059,0,active,False,,,1605240005,1605240005,0,0
283,5,3060,1,1605238848,14,0,3,1,1,3060,0,active,False,,,1605240005,1605240005,1,0
284,0,3061,1,1605236354,21,0,0,1,1,3061,0,active,False,,,1605240005,1605240005,0,0
285,14,3062,1,1605238258,8,1,1,1,1,3062,0,active,False,,,1605240005,1605240005,1,0
286,8,3063,1,1605239397,11,1,1,1,1,3063,0,active,False,,,1605240005,1605240005,0,0
287,2,3064,1,1605238867,19,1,1,1,1,3064,1,active,False,,,1605240005,1605240005,0,1
288,2,3065,1,1605238719,29,0,1,1,1,3065,0,active,False,,,1605240005,1605240005,0,1
289,11,3066,1,1605238143,7,1,1,1,1,3066,0,active,False,,,1605240005,1605240005,0,1
290,15,3067,1,1605237262,12,0,2,1,1,3067,0,active,False,,,1605240005,1605240005,0,0
