,num_ebikes_available,is_renting,last_reported,legacy_id,station_id,num_docks_disabled,eightd_has_available_keys,num_bikes_available,is_installed,station_status,num_docks_available,num_bikes_disabled,is_returning,valet,eightd_active_station_services,starttime,timestamp,demand,supply
589,1,1,1605045547,3486,3486,0,False,22,1,active,6,2,1,,,1605045605,1605045605,3,0
590,0,1,1605044774,3490,3490,0,False,27,1,active,3,1,1,,,1605045605,1605045605,3,0
591,0,1,1605045437,3491,3491,0,False,20,1,active,3,1,1,,,1605045605,1605045605,1,0
592,0,1,1605044605,3492,3492,0,False,17,1,active,8,2,1,,,1605045605,1605045605,0,1
593,0,1,1605045042,3493,3493,0,False,18,1,active,13,0,1,,,1605045605,1605045605,4,0
594,0,1,1605045074,3494,3494,0,False,17,1,active,8,0,1,,,1605045605,1605045605,0,0
595,1,1,1605044108,3495,3495,0,False,14,1,active,0,0,1,,,1605045605,1605045605,0,2
596,1,1,1605045538,3496,3496,0,False,15,1,active,9,1,1,,,1605045605,1605045605,3,0
597,1,1,1605045568,3497,3497,0,False,19,1,active,1,3,1,,,1605045605,1605045605,0,5
598,0,1,1605044841,3498,3498,0,False,16,1,active,5,0,1,,,1605045605,1605045605,5,0
599,1,1,1605045584,3499,3499,0,False,21,1,active,3,1,1,,,1605045605,1605045605,0,2
600,0,1,1605045151,3500,3500,0,False,24,1,active,7,0,1,,,1605045605,1605045605,2,0
601,0,1,1605045301,3501,3501,0,False,21,1,active,6,2,1,,,1605045605,1605045605,0,5
602,0,1,1605045231,3502,3502,0,False,12,1,active,17,0,1,,,1605045605,1605045605,0,1
603,0,1,1605044745,3503,3503,0,False,29,1,active,1,0,1,,,1605045605,1605045605,0,2
604,0,1,1605042785,3504,3504,0,True,27,1,active,0,0,1,,,1605045605,1605045605,0,0
605,0,1,1605043681,3505,3505,0,False,23,1,active,3,7,1,,,1605045605,1605045605,1,0
606,1,1,1605045569,3506,3506,0,False,16,1,active,13,0,1,,,1605045605,1605045605,3,0
607,1,1,1605045426,3507,3507,0,False,21,1,active,14,1,1,,,1605045605,1605045605,0,0
608,0,1,1605045493,3508,3508,0,False,15,1,active,15,1,1,,,1605045605,1605045605,2,0
609,0,1,1605045350,3509,3509,0,False,23,1,active,6,2,1,,,1605045605,1605045605,2,0
610,1,1,1605045445,3510,3510,0,False,11,1,active,19,1,1,,,1605045605,1605045605,4,0
611,0,1,1605045033,3511,3511,0,False,12,1,active,6,4,1,,,1605045605,1605045605,0,0
612,1,1,1605045585,3513,3513,0,False,3,1,active,18,0,1,,,1605045605,1605045605,1,0
613,0,1,1605045431,3514,3514,0,False,1,1,active,20,2,1,,,1605045605,1605045605,0,0
614,0,0,1601651096,3515,3515,0,False,0,0,out_of_service,7,0,0,,,1605045605,1605045605,0,0
615,1,1,1605045147,3516,3516,0,False,5,1,active,26,0,1,,,1605045605,1605045605,0,1
616,2,1,1605045009,3517,3517,0,False,11,1,active,23,1,1,,,1605045605,1605045605,1,0
617,0,1,1605045259,3518,3518,0,True,13,1,active,20,1,1,,,1605045605,1605045605,1,0
618,0,1,1605044992,3520,3520,0,False,26,1,active,1,0,1,,,1605045605,1605045605,0,1
619,2,1,1605045447,3521,3521,0,False,31,1,active,1,4,1,,,1605045605,1605045605,1,0
620,1,1,1605045107,3522,3522,0,False,4,1,active,15,0,1,,,1605045605,1605045605,0,1
621,3,1,1605044869,3523,3523,0,False,7,1,active,17,1,1,,,1605045605,1605045605,4,0
622,0,1,1605043663,3524,3524,0,False,11,1,active,12,0,1,,,1605045605,1605045605,0,1
623,0,1,1605042802,3525,3525,0,False,4,1,active,17,0,1,,,1605045605,1605045605,0,0
624,2,1,1605045246,3526,3526,0,False,7,1,active,20,0,1,,,1605045605,1605045605,4,0
625,0,1,1605045475,3527,3527,0,False,1,1,active,25,1,1,,,1605045605,1605045605,1,0
626,0,1,1605044632,3528,3528,0,False,3,1,active,17,1,1,,,1605045605,1605045605,1,0
627,0,1,1605045484,3529,3529,0,False,1,1,active,23,1,1,,,1605045605,1605045605,2,0
628,1,1,1605045489,3530,3530,0,False,3,1,active,16,0,1,,,1605045605,1605045605,0,1
629,0,1,1605045198,3531,3531,0,False,3,1,active,24,0,1,,,1605045605,1605045605,3,0
630,2,1,1605045384,3532,3532,0,False,23,1,active,4,0,1,,,1605045605,1605045605,0,2
631,0,1,1605045344,3533,3533,0,False,16,1,active,16,2,1,,,1605045605,1605045605,4,0
632,0,1,1605045375,3534,3534,0,False,13,1,active,25,1,1,,,1605045605,1605045605,5,0
633,1,1,1605045512,3535,3535,0,False,8,1,active,17,2,1,,,1605045605,1605045605,2,0
634,0,1,1605045123,3536,3536,0,False,2,1,active,37,4,1,,,1605045605,1605045605,0,0
635,0,1,1605045208,3537,3537,0,False,0,1,active,28,1,1,,,1605045605,1605045605,6,0
636,0,1,1605045473,3538,3538,0,False,3,1,active,38,4,1,,,1605045605,1605045605,0,1
637,0,1,1605045365,3539,3539,0,False,8,1,active,33,2,1,,,1605045605,1605045605,0,8
638,0,1,1605045226,3540,3540,0,False,8,1,active,25,2,1,,,1605045605,1605045605,0,0
639,1,1,1605045580,3541,3541,0,False,16,1,active,22,1,1,,,1605045605,1605045605,0,2
640,0,1,1605044881,3542,3542,0,False,0,1,active,28,1,1,,,1605045605,1605045605,0,0
641,0,1,1605042410,3543,3543,0,False,0,1,active,35,0,1,,,1605045605,1605045605,4,0
642,0,1,1605045369,3544,3544,0,False,1,1,active,26,0,1,,,1605045605,1605045605,1,0
643,1,1,1605045597,3545,3545,0,False,5,1,active,27,1,1,,,1605045605,1605045605,0,3
644,0,1,1605042180,3546,3546,0,False,3,1,active,18,0,1,,,1605045605,1605045605,0,3
645,0,1,1605045593,3547,3547,0,False,31,1,active,9,1,1,,,1605045605,1605045605,3,0
646,0,1,1605045112,3549,3549,0,False,1,1,active,21,3,1,,,1605045605,1605045605,1,0
647,1,1,1605045584,3551,3551,0,False,10,1,active,12,1,1,,,1605045605,1605045605,0,0
648,0,1,1605045352,3552,3552,0,False,1,1,active,38,0,1,,,1605045605,1605045605,0,1
649,0,1,1605045394,3553,3553,0,False,14,1,active,19,4,1,,,1605045605,1605045605,3,0
650,0,1,1605043401,3554,3554,0,False,10,1,active,13,4,1,,,1605045605,1605045605,3,0
651,0,1,1605045470,3555,3555,0,False,7,1,active,19,1,1,,,1605045605,1605045605,0,7
652,0,1,1605044356,3557,3557,0,False,3,1,active,15,1,1,,,1605045605,1605045605,1,0
653,0,1,1605044332,3558,3558,0,False,2,1,active,25,0,1,,,1605045605,1605045605,0,0
654,0,1,1605042977,3559,3559,0,False,1,1,active,18,0,1,,,1605045605,1605045605,0,0
655,1,1,1605045084,3561,3561,0,False,2,1,active,24,0,1,,,1605045605,1605045605,0,0
656,1,1,1605045354,3562,3562,0,False,2,1,active,23,2,1,,,1605045605,1605045605,3,0
657,0,1,1605045017,3563,3563,0,False,9,1,active,20,0,1,,,1605045605,1605045605,1,0
658,1,1,1605044756,3564,3564,0,False,2,1,active,17,0,1,,,1605045605,1605045605,0,0
659,0,1,1605044344,3565,3565,0,False,9,1,active,10,0,1,,,1605045605,1605045605,0,0
660,0,1,1605044432,3566,3566,0,False,2,1,active,23,0,1,,,1605045605,1605045605,1,0
661,0,1,1605045460,3567,3567,0,False,1,1,active,18,0,1,,,1605045605,1605045605,0,0
662,0,1,1605044780,3568,3568,0,False,2,1,active,19,0,1,,,1605045605,1605045605,0,2
663,0,1,1605045332,3569,3569,0,False,2,1,active,26,1,1,,,1605045605,1605045605,0,2
664,0,1,1605045444,3570,3570,0,False,7,1,active,23,1,1,,,1605045605,1605045605,3,0
665,1,1,1605045315,3571,3571,0,False,1,1,active,23,0,1,,,1605045605,1605045605,0,0
666,2,1,1605044746,3572,3572,0,False,6,1,active,25,2,1,,,1605045605,1605045605,0,0
667,0,1,1605045140,3573,3573,0,False,0,1,active,25,0,1,,,1605045605,1605045605,2,0
668,0,1,1605042469,3574,3574,0,False,0,1,active,22,1,1,,,1605045605,1605045605,0,0
669,0,1,1605044067,3575,3575,0,False,4,1,active,15,0,1,,,1605045605,1605045605,1,0
670,1,1,1605045514,3576,3576,0,False,1,1,active,26,0,1,,,1605045605,1605045605,3,0
671,1,1,1605043234,3577,3577,0,False,6,1,active,16,1,1,,,1605045605,1605045605,1,0
672,0,1,1605044902,3578,3578,0,False,1,1,active,20,0,1,,,1605045605,1605045605,2,0
673,0,1,1605045127,3579,3579,0,False,3,1,active,22,0,1,,,1605045605,1605045605,0,0
674,0,1,1605045368,3580,3580,0,False,2,1,active,27,1,1,,,1605045605,1605045605,0,0
675,0,1,1605045270,3581,3581,0,False,2,1,active,24,1,1,,,1605045605,1605045605,1,0
676,0,1,1605044485,3582,3582,0,False,1,1,active,25,2,1,,,1605045605,1605045605,3,0
677,0,1,1605044500,3583,3583,0,False,2,1,active,28,1,1,,,1605045605,1605045605,0,2
678,1,1,1605045191,3584,3584,0,False,1,1,active,39,2,1,,,1605045605,1605045605,1,0
679,0,1,1605045008,3585,3585,0,False,1,1,active,20,0,1,,,1605045605,1605045605,0,1
680,1,1,1605045299,3586,3586,0,False,6,1,active,12,1,1,,,1605045605,1605045605,1,0
681,0,1,1605043610,3587,3587,0,False,1,1,active,26,0,1,,,1605045605,1605045605,0,0
682,0,1,1605045419,3588,3588,0,False,5,1,active,16,0,1,,,1605045605,1605045605,0,1
683,0,1,1605044583,3589,3589,0,False,3,1,active,16,0,1,,,1605045605,1605045605,0,1
684,0,1,1605033555,3590,3590,0,False,0,1,active,19,0,1,,,1605045605,1605045605,1,0
685,0,1,1605045410,3591,3591,0,False,6,1,active,14,1,1,,,1605045605,1605045605,0,1
686,0,1,1605045442,3592,3592,0,False,0,1,active,18,1,1,,,1605045605,1605045605,7,0
687,0,1,1605045516,3593,3593,0,False,6,1,active,29,0,1,,,1605045605,1605045605,3,0
688,1,1,1605044572,3595,3595,0,False,13,1,active,4,1,1,,,1605045605,1605045605,4,0
689,0,1,1605039622,3596,3596,0,False,12,1,active,6,1,1,,,1605045605,1605045605,3,0
690,0,1,1605045537,3597,3597,0,False,2,1,active,23,0,1,,,1605045605,1605045605,1,0
691,1,1,1605045531,3598,3598,0,False,10,1,active,9,0,1,,,1605045605,1605045605,0,5
692,1,1,1605045513,3600,3600,0,False,5,1,active,22,0,1,,,1605045605,1605045605,6,0
693,1,1,1605045553,3601,3601,0,False,13,1,active,2,4,1,,,1605045605,1605045605,0,0
694,0,1,1605045561,3602,3602,0,False,1,1,active,22,0,1,,,1605045605,1605045605,5,0
695,1,1,1605045259,3603,3603,0,False,5,1,active,16,0,1,,,1605045605,1605045605,2,0
696,0,1,1605045449,3604,3604,0,False,11,1,active,4,1,1,,,1605045605,1605045605,0,1
697,0,1,1605044982,3605,3605,0,False,4,1,active,16,1,1,,,1605045605,1605045605,0,1
698,1,1,1605040004,3606,3606,0,False,2,1,active,19,0,1,,,1605045605,1605045605,2,0
699,0,1,1605045367,3607,3607,0,False,9,1,active,10,0,1,,,1605045605,1605045605,0,1
700,0,1,1605043004,3608,3608,0,False,6,1,active,15,0,1,,,1605045605,1605045605,1,0
701,0,1,1605045534,3609,3609,0,False,9,1,active,14,0,1,,,1605045605,1605045605,0,2
702,1,1,1605045421,3610,3610,1,False,10,1,active,15,1,1,,,1605045605,1605045605,2,0
703,0,1,1605043102,3611,3611,0,False,13,1,active,18,0,1,,,1605045605,1605045605,0,0
704,0,1,1605044904,3612,3612,0,False,0,1,active,15,0,1,,,1605045605,1605045605,1,0
705,0,1,1605044359,3613,3613,0,False,6,1,active,20,1,1,,,1605045605,1605045605,0,5
706,1,1,1605045271,3614,3614,1,False,7,1,active,15,0,1,,,1605045605,1605045605,0,3
707,0,1,1605045486,3615,3615,0,False,2,1,active,17,2,1,,,1605045605,1605045605,4,0
708,1,1,1605045515,3616,3616,0,False,13,1,active,11,1,1,,,1605045605,1605045605,0,3
709,0,1,1605045225,3617,3617,0,False,3,1,active,24,0,1,,,1605045605,1605045605,0,2
710,0,1,1605045188,3618,3618,0,False,16,1,active,15,2,1,,,1605045605,1605045605,0,4
711,0,1,1605045020,3619,3619,0,False,6,1,active,13,0,1,,,1605045605,1605045605,1,0
712,0,1,1605040601,3620,3620,0,False,7,1,active,16,0,1,,,1605045605,1605045605,0,2
713,0,1,1605045555,3621,3621,0,False,1,1,active,18,0,1,,,1605045605,1605045605,1,0
714,1,1,1605043622,3622,3622,0,False,3,1,active,20,0,1,,,1605045605,1605045605,0,1
715,0,1,1605044248,3623,3623,0,False,1,1,active,35,3,1,,,1605045605,1605045605,0,0
716,1,1,1605045590,3628,3628,0,False,10,1,active,20,1,1,,,1605045605,1605045605,0,0
717,1,1,1605045467,3629,3629,0,False,32,1,active,0,1,1,,,1605045605,1605045605,0,1
718,0,1,1605045257,3630,3630,0,False,28,1,active,5,0,1,,,1605045605,1605045605,2,0
719,0,1,1605045555,3635,3635,0,False,2,1,active,40,1,1,,,1605045605,1605045605,2,0
720,1,1,1605045449,3637,3637,0,False,1,1,active,28,2,1,,,1605045605,1605045605,1,0
721,0,1,1605044932,3638,3638,0,False,16,1,active,0,2,1,,,1605045605,1605045605,0,4
722,0,1,1605045577,3639,3639,0,False,2,1,active,28,0,1,,,1605045605,1605045605,0,1
723,0,1,1605044581,3640,3640,0,False,1,1,active,17,0,1,,,1605045605,1605045605,0,1
724,0,1,1605045566,3641,3641,0,False,41,1,active,12,1,1,,,1605045605,1605045605,0,11
725,1,1,1605044387,3646,3646,10,False,2,1,active,14,0,1,,,1605045605,1605045605,0,1
726,5,1,1605045558,3647,3647,0,False,22,1,active,1,0,1,,,1605045605,1605045605,0,3
727,0,1,1605045566,3648,3648,0,False,12,1,active,10,3,1,,,1605045605,1605045605,0,9
728,0,1,1605043817,3649,3649,0,False,0,1,active,30,0,1,,,1605045605,1605045605,1,0
729,0,1,1605043662,3654,3654,0,False,1,1,active,34,0,1,,,1605045605,1605045605,0,0
730,0,1,1605045493,3656,3656,0,False,28,1,active,18,0,1,,,1605045605,1605045605,13,0
731,1,1,1605045263,3658,3658,0,False,17,1,active,8,2,1,,,1605045605,1605045605,1,0
732,0,1,1605044253,3661,3661,0,False,15,1,active,4,0,1,,,1605045605,1605045605,0,1
733,1,1,1605045556,3664,3664,30,False,16,1,active,0,0,1,"{'off_dock_count': 56, 'region': 'BKN', 'off_dock_capacity': 90, 'active': True, 'station_id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5', 'dock_blocked_count': 30, 'valet_revision': 20079}",[{'id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5'}],1605045605,1605045605,1,0
734,1,1,1605045477,3668,3668,0,False,26,1,active,0,0,1,,,1605045605,1605045605,0,0
735,3,1,1605045583,3671,3671,0,False,6,1,active,31,0,1,,,1605045605,1605045605,8,0
736,0,1,1605045532,3673,3673,0,False,2,1,active,18,1,1,,,1605045605,1605045605,0,0
737,2,1,1605045518,3674,3674,0,False,24,1,active,0,3,1,,,1605045605,1605045605,0,9
738,2,1,1605045596,3676,3676,0,False,12,1,active,12,0,1,,,1605045605,1605045605,1,0
739,0,1,1605044650,3677,3677,0,False,0,1,active,18,0,1,,,1605045605,1605045605,0,0
740,0,1,1605042753,3678,3678,0,False,1,1,active,17,0,1,,,1605045605,1605045605,0,0
741,0,1,1605011884,3679,3679,0,False,0,1,active,14,0,1,,,1605045605,1605045605,0,0
742,0,1,1605044896,3680,3680,0,False,37,1,active,17,1,1,,,1605045605,1605045605,0,20
743,0,1,1605045510,3681,3681,0,False,9,1,active,9,0,1,,,1605045605,1605045605,0,2
744,2,1,1605045583,3686,3686,0,False,27,1,active,12,0,1,,,1605045605,1605045605,1,0
745,1,1,1605045575,3687,3687,0,False,50,1,active,29,4,1,,,1605045605,1605045605,0,23
746,2,1,1605045592,3689,3689,1,False,4,1,active,42,0,1,,,1605045605,1605045605,4,0
747,0,1,1605045591,3690,3690,0,False,26,1,active,9,1,1,,,1605045605,1605045605,0,2
748,0,1,1605043600,3691,3691,0,False,1,1,active,18,0,1,,,1605045605,1605045605,2,0
749,0,1,1605044323,3693,3693,0,False,23,1,active,4,0,1,,,1605045605,1605045605,0,3
750,0,1,1605038158,3694,3694,0,False,3,1,active,15,0,1,,,1605045605,1605045605,0,0
751,1,1,1605045392,3697,3697,0,False,3,1,active,40,0,1,,,1605045605,1605045605,3,0
752,0,1,1605045527,3699,3699,0,False,1,1,active,22,7,1,,,1605045605,1605045605,1,0
753,1,1,1605044733,3704,3704,0,False,18,1,active,1,0,1,,,1605045605,1605045605,0,2
754,2,1,1605045593,3707,3707,0,False,29,1,active,25,1,1,,,1605045605,1605045605,0,13
755,0,1,1605045523,3708,3708,0,False,23,1,active,5,1,1,,,1605045605,1605045605,0,1
756,0,1,1605045431,3709,3709,0,False,17,1,active,34,0,1,,,1605045605,1605045605,10,0
757,0,1,1605045579,3711,3711,0,False,22,1,active,23,2,1,,,1605045605,1605045605,8,0
758,1,1,1605045499,3712,3712,0,False,1,1,active,38,0,1,,,1605045605,1605045605,0,1
759,0,1,1605045182,3714,3714,0,False,2,1,active,57,2,1,,,1605045605,1605045605,4,0
760,2,1,1605045531,3715,3715,0,False,28,1,active,2,1,1,,,1605045605,1605045605,0,10
761,0,1,1605044484,3716,3716,0,False,5,1,active,18,0,1,,,1605045605,1605045605,0,3
762,0,1,1605045213,3718,3718,0,False,7,1,active,38,1,1,,,1605045605,1605045605,0,1
763,1,1,1605045151,3721,3721,0,False,4,1,active,31,0,1,,,1605045605,1605045605,2,0
764,0,1,1605044955,3723,3723,0,True,14,1,active,13,3,1,,,1605045605,1605045605,2,0
765,0,1,1605045426,3724,3724,0,False,16,1,active,22,1,1,,,1605045605,1605045605,3,0
766,0,1,1605045534,3725,3725,0,False,4,1,active,34,3,1,,,1605045605,1605045605,0,2
767,1,1,1605045458,3726,3726,0,False,10,1,active,12,1,1,,,1605045605,1605045605,0,3
768,0,1,1605042811,3727,3727,0,False,31,1,active,7,0,1,,,1605045605,1605045605,2,0
769,0,1,1605045319,3728,3728,0,False,2,1,active,22,0,1,,,1605045605,1605045605,2,0
770,1,1,1605045554,3731,3731,0,False,20,1,active,23,3,1,,,1605045605,1605045605,0,9
771,0,1,1605045483,3733,3733,0,False,11,1,active,35,0,1,,,1605045605,1605045605,4,0
772,0,1,1605045235,3734,3734,0,False,3,1,active,44,3,1,,,1605045605,1605045605,2,0
773,2,1,1605045495,3735,3735,0,False,34,1,active,3,1,1,,,1605045605,1605045605,1,0
774,0,0,1601471240,3736,3736,0,False,0,0,out_of_service,3,0,0,,,1605045605,1605045605,0,0
775,0,1,1605045592,3737,3737,0,False,16,1,active,19,0,1,,,1605045605,1605045605,5,0
776,0,1,1605045546,3738,3738,0,False,15,1,active,14,2,1,,,1605045605,1605045605,4,0
777,1,1,1605045522,3739,3739,0,False,14,1,active,23,0,1,,,1605045605,1605045605,0,1
778,1,1,1605045335,3740,3740,0,False,26,1,active,4,4,1,,,1605045605,1605045605,0,2
779,0,1,1605045346,3744,3744,0,False,5,1,active,46,0,1,,,1605045605,1605045605,3,0
780,0,1,1605045235,3745,3745,0,False,8,1,active,18,1,1,,,1605045605,1605045605,0,3
781,0,1,1605045215,3746,3746,0,False,36,1,active,10,2,1,,,1605045605,1605045605,4,0
782,0,1,1605045386,3749,3749,0,False,7,1,active,16,0,1,,,1605045605,1605045605,1,0
783,0,1,1605045548,3755,3755,0,False,0,1,active,17,2,1,,,1605045605,1605045605,2,0
784,0,1,1605044815,3756,3756,0,False,5,1,active,16,0,1,,,1605045605,1605045605,1,0
785,0,1,1605044988,3757,3757,0,False,17,1,active,6,0,1,,,1605045605,1605045605,0,1
786,1,1,1605044558,3758,3758,0,False,5,1,active,14,0,1,,,1605045605,1605045605,2,0
787,0,1,1605044785,3759,3759,0,False,6,1,active,13,0,1,,,1605045605,1605045605,0,1
788,0,1,1605044731,3760,3760,0,False,1,1,active,22,0,1,,,1605045605,1605045605,1,0
789,0,1,1605044379,3761,3761,0,False,0,1,active,27,0,1,,,1605045605,1605045605,0,0
790,0,1,1605044591,3762,3762,0,False,26,1,active,1,0,1,,,1605045605,1605045605,1,0
791,0,1,1605045533,3763,3763,0,False,8,1,active,19,0,1,,,1605045605,1605045605,1,0
792,0,1,1605044586,3764,3764,0,False,6,1,active,15,0,1,,,1605045605,1605045605,1,0
793,1,1,1605044616,3765,3765,0,False,11,1,active,10,0,1,,,1605045605,1605045605,0,1
794,0,1,1605045455,3766,3766,0,False,2,1,active,22,0,1,,,1605045605,1605045605,0,1
795,0,1,1605044680,3767,3767,0,False,3,1,active,16,0,1,,,1605045605,1605045605,0,2
796,0,1,1605045496,3768,3768,0,False,20,1,active,3,0,1,,,1605045605,1605045605,2,0
797,0,1,1605042101,3769,3769,0,False,11,1,active,11,1,1,,,1605045605,1605045605,1,0
798,0,1,1605042304,3770,3770,0,False,0,1,active,21,0,1,,,1605045605,1605045605,0,0
799,0,1,1605045184,3771,3771,0,False,12,1,active,17,1,1,,,1605045605,1605045605,0,0
800,0,1,1605044735,3772,3772,0,False,13,1,active,6,0,1,,,1605045605,1605045605,0,1
801,0,1,1605045326,3773,3773,0,False,7,1,active,13,0,1,,,1605045605,1605045605,0,0
802,0,1,1605045035,3774,3774,0,False,2,1,active,21,0,1,,,1605045605,1605045605,3,0
803,1,1,1605045430,3775,3775,0,False,9,1,active,18,0,1,,,1605045605,1605045605,0,1
804,0,1,1605039531,3776,3776,0,False,0,1,active,23,0,1,,,1605045605,1605045605,0,0
805,0,1,1605043414,3777,3777,0,False,0,1,active,22,1,1,,,1605045605,1605045605,0,0
806,0,1,1605035493,3778,3778,0,False,0,1,active,26,1,1,,,1605045605,1605045605,0,0
807,0,1,1605044868,3779,3779,0,False,3,1,active,20,1,1,,,1605045605,1605045605,0,2
808,1,1,1605044310,3780,3780,0,False,3,1,active,19,0,1,,,1605045605,1605045605,0,2
809,0,1,1605042809,3781,3781,0,False,0,1,active,30,0,1,,,1605045605,1605045605,3,0
810,1,1,1605045573,3782,3782,0,False,22,1,active,6,3,1,,,1605045605,1605045605,4,0
811,1,1,1605045436,3783,3783,0,False,36,1,active,29,0,1,,,1605045605,1605045605,7,0
812,0,1,1605045511,3785,3785,0,False,13,1,active,22,2,1,,,1605045605,1605045605,0,8
813,1,1,1605045463,3786,3786,0,False,34,1,active,10,5,1,,,1605045605,1605045605,5,0
814,0,1,1605045542,3787,3787,0,False,12,1,active,9,1,1,,,1605045605,1605045605,0,8
815,0,1,1605045420,3789,3789,0,False,2,1,active,28,1,1,,,1605045605,1605045605,4,0
816,1,1,1605044811,3790,3790,0,False,20,1,active,15,2,1,,,1605045605,1605045605,0,1
817,0,1,1605045576,3791,3791,0,False,20,1,active,12,0,1,,,1605045605,1605045605,0,1
818,0,1,1605045371,3792,3792,0,False,29,1,active,1,0,1,,,1605045605,1605045605,0,4
819,0,1,1605044767,3795,3795,0,False,16,1,active,3,0,1,,,1605045605,1605045605,0,2
820,1,1,1605045519,3798,3798,0,False,30,1,active,21,4,1,,,1605045605,1605045605,0,21
821,0,1,86400,3799,3799,0,False,0,1,active,0,0,1,,,1605045605,1605045605,0,0
822,0,1,1605044120,3803,3803,0,False,12,1,active,15,0,1,,,1605045605,1605045605,0,0
823,1,1,1605045457,3804,3804,0,False,18,1,active,4,2,1,,,1605045605,1605045605,0,4
824,0,1,1605042942,3808,3808,0,False,0,1,active,19,0,1,,,1605045605,1605045605,0,0
825,0,1,1605045492,3809,3809,0,False,31,1,active,22,0,1,,,1605045605,1605045605,0,24
826,0,1,1605044830,3811,3811,0,False,7,1,active,10,2,1,,,1605045605,1605045605,3,0
827,5,1,1605045519,3812,3812,0,False,44,1,active,0,5,1,,,1605045605,1605045605,0,1
828,0,1,1605045376,3813,3813,0,True,27,1,active,20,2,1,,,1605045605,1605045605,1,0
829,0,0,1604990003,3814,3814,23,False,0,1,active,0,0,0,,,1605045605,1605045605,0,0
830,1,1,1605045279,3815,3815,0,False,7,1,active,31,3,1,,,1605045605,1605045605,0,0
831,0,1,1605044132,3816,3816,0,False,6,1,active,17,1,1,,,1605045605,1605045605,0,1
832,0,1,1605043398,3817,3817,0,False,1,1,active,17,0,1,,,1605045605,1605045605,1,0
833,1,1,1605043981,3818,3818,0,False,23,1,active,15,2,1,,,1605045605,1605045605,0,2
834,0,1,1605045465,3819,3819,0,False,13,1,active,7,0,1,,,1605045605,1605045605,0,0
835,0,1,1605044443,3820,3820,0,False,0,1,active,17,2,1,,,1605045605,1605045605,0,0
836,0,1,1605045517,3821,3821,0,False,1,1,active,24,0,1,,,1605045605,1605045605,0,0
837,0,1,1605041509,3822,3822,0,False,1,1,active,18,1,1,,,1605045605,1605045605,0,1
838,1,1,1605045162,3823,3823,0,False,3,1,active,26,1,1,,,1605045605,1605045605,0,2
839,0,1,1605044517,3824,3824,0,False,4,1,active,19,0,1,,,1605045605,1605045605,1,0
840,0,1,1605028635,3825,3825,0,False,0,1,active,29,0,1,,,1605045605,1605045605,0,0
841,0,1,1605040362,3826,3826,0,False,0,1,active,18,0,1,,,1605045605,1605045605,1,0
842,0,1,1605044398,3827,3827,0,False,2,1,active,18,0,1,,,1605045605,1605045605,2,0
843,0,1,1605044062,3828,3828,0,False,1,1,active,21,0,1,,,1605045605,1605045605,0,0
844,0,1,1605035751,3829,3829,0,False,0,1,active,24,0,1,,,1605045605,1605045605,0,0
845,1,1,1605045488,3830,3830,0,False,3,1,active,19,0,1,,,1605045605,1605045605,0,1
846,2,1,1605045208,3831,3831,0,False,4,1,active,31,0,1,,,1605045605,1605045605,0,0
847,0,1,1605045351,3832,3832,0,False,0,1,active,21,0,1,,,1605045605,1605045605,2,0
848,0,1,1605041405,3833,3833,0,False,1,1,active,17,0,1,,,1605045605,1605045605,0,0
849,0,1,1605044710,3834,3834,0,False,0,1,active,18,1,1,,,1605045605,1605045605,0,0
850,0,1,1605045508,3835,3835,0,False,1,1,active,21,0,1,,,1605045605,1605045605,0,1
851,0,1,1605045450,3836,3836,0,False,1,1,active,28,0,1,,,1605045605,1605045605,0,0
852,0,1,1605044495,3837,3837,0,False,0,1,active,29,0,1,,,1605045605,1605045605,4,0
853,0,1,1605037241,3838,3838,0,False,0,1,active,25,0,1,,,1605045605,1605045605,0,0
854,2,1,1605045442,3839,3839,0,False,2,1,active,27,0,1,,,1605045605,1605045605,1,0
855,1,1,1605045505,3840,3840,0,False,2,1,active,22,0,1,,,1605045605,1605045605,0,2
856,0,1,1605035183,3841,3841,0,False,0,1,active,25,0,1,,,1605045605,1605045605,0,0
857,1,1,1605045207,3842,3842,0,False,1,1,active,28,0,1,,,1605045605,1605045605,0,1
858,0,1,1605043719,3843,3843,0,False,1,1,active,21,1,1,,,1605045605,1605045605,0,1
859,0,1,1605042515,3844,3844,0,False,4,1,active,21,0,1,,,1605045605,1605045605,0,0
860,0,1,1605045136,3845,3845,0,False,0,1,active,20,1,1,,,1605045605,1605045605,0,0
861,0,1,1605045239,3846,3846,0,False,0,1,active,24,1,1,,,1605045605,1605045605,0,0
862,0,1,1605043943,3847,3847,0,False,0,1,active,25,0,1,,,1605045605,1605045605,0,0
863,0,1,1605045018,3848,3848,0,False,1,1,active,31,0,1,,,1605045605,1605045605,0,1
864,0,1,1605043615,3849,3849,0,False,5,1,active,11,1,1,,,1605045605,1605045605,0,0
865,0,1,1605042844,3850,3850,0,False,23,1,active,1,1,1,,,1605045605,1605045605,1,0
866,0,1,1605037022,3851,3851,0,False,11,1,active,9,0,1,,,1605045605,1605045605,0,0
867,0,1,1605043442,3852,3852,0,False,11,1,active,6,0,1,,,1605045605,1605045605,0,0
868,0,1,1605045572,3853,3853,0,False,13,1,active,7,0,1,,,1605045605,1605045605,1,0
