,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,starttime,timestamp,demand,supply
157,1,1,active,2,0,1604893408,False,22,1,417,1,417,1,1604894400,1604894400,0,1
158,1,1,active,1,0,1604892835,False,35,1,418,0,418,1,1604894400,1604894400,0,0
159,1,1,active,13,0,1604892416,False,8,1,419,1,419,2,1604894400,1604894400,2,0
160,1,1,active,36,0,1604893302,False,10,1,420,0,420,5,1604894400,1604894400,0,0
161,1,1,active,1,0,1604887004,False,18,1,421,0,421,0,1604894400,1604894400,0,0
162,1,1,active,57,0,1604894170,False,20,1,422,0,422,1,1604894400,1604894400,0,2
163,1,1,active,23,0,1604893914,False,3,1,423,0,423,1,1604894400,1604894400,1,0
164,1,1,active,1,0,1604893951,True,26,1,426,0,426,3,1604894400,1604894400,1,0
165,1,1,active,7,0,1604892934,False,38,1,427,6,427,2,1604894400,1604894400,0,0
166,1,1,active,0,0,1604894137,False,28,1,432,1,432,3,1604894400,1604894400,2,0
167,1,1,active,0,0,1604892345,False,60,1,434,1,434,0,1604894400,1604894400,0,0
168,1,1,active,37,0,1604894292,False,6,1,435,0,435,7,1604894400,1604894400,0,2
169,1,1,active,13,3,1604892863,False,11,1,436,4,436,0,1604894400,1604894400,1,0
170,1,1,active,21,0,1604893710,False,3,1,437,1,437,0,1604894400,1604894400,0,0
171,1,1,active,4,0,1604894132,False,43,1,438,1,438,0,1604894400,1604894400,4,0
172,1,1,active,8,0,1604893471,False,33,1,439,0,439,2,1604894400,1604894400,7,0
173,1,1,active,32,0,1604890635,False,0,1,440,0,440,0,1604894400,1604894400,0,0
174,1,1,active,43,0,1604894012,False,4,1,442,1,442,4,1604894400,1604894400,1,0
175,1,1,active,15,0,1604887617,False,8,1,443,0,443,0,1604894400,1604894400,0,0
176,1,1,active,30,0,1604894125,False,47,1,445,0,445,3,1604894400,1604894400,5,0
177,1,1,active,47,0,1604893502,False,28,1,446,0,446,4,1604894400,1604894400,3,0
178,1,1,active,16,0,1604893864,False,12,1,447,2,447,3,1604894400,1604894400,3,0
179,1,1,active,17,0,1604892931,False,8,1,448,1,448,2,1604894400,1604894400,0,0
180,1,1,active,42,0,1604892713,False,23,1,450,1,450,2,1604894400,1604894400,2,0
181,1,1,active,0,0,1604893950,False,64,1,453,0,453,2,1604894400,1604894400,0,1
182,1,1,active,15,0,1604893119,False,18,1,454,2,454,2,1604894400,1604894400,0,1
183,1,1,active,46,0,1604892100,False,12,1,455,1,455,1,1604894400,1604894400,0,1
184,1,1,active,34,0,1604890686,False,0,1,456,0,456,0,1604894400,1604894400,0,0
185,1,1,active,70,0,1604894273,False,6,1,457,2,457,3,1604894400,1604894400,0,6
186,1,1,active,12,0,1604893493,False,16,1,458,0,458,3,1604894400,1604894400,1,0
187,1,1,active,5,0,1604894153,False,8,1,460,0,460,12,1604894400,1604894400,2,0
188,1,1,active,34,0,1604894388,False,21,1,461,0,461,1,1604894400,1604894400,0,3
189,1,1,active,2,0,1604893531,False,74,1,462,0,462,1,1604894400,1604894400,1,0
190,1,1,active,47,1,1604894088,False,4,1,464,0,464,1,1604894400,1604894400,0,1
191,1,1,active,36,0,1604890784,False,0,1,465,0,465,3,1604894400,1604894400,0,0
192,1,1,active,17,8,1604893960,False,8,1,466,1,466,2,1604894400,1604894400,0,0
193,1,1,active,8,0,1604893578,False,23,1,467,1,467,3,1604894400,1604894400,0,0
194,1,1,active,62,0,1604893739,False,2,1,468,1,468,1,1604894400,1604894400,0,2
195,1,1,active,51,0,1604893167,False,5,1,469,0,469,1,1604894400,1604894400,0,2
196,1,1,active,0,0,1604893639,False,70,1,470,0,470,2,1604894400,1604894400,0,0
197,1,1,active,12,0,1604894349,False,14,1,471,1,471,5,1604894400,1604894400,1,0
198,1,1,active,41,0,1604893973,False,11,1,472,0,472,3,1604894400,1604894400,3,0
199,1,1,active,9,0,1604894206,False,40,1,473,2,473,1,1604894400,1604894400,3,0
200,1,1,active,42,0,1604891752,False,10,1,474,0,474,4,1604894400,1604894400,0,1
201,1,1,active,38,0,1604894261,False,22,1,476,0,476,5,1604894400,1604894400,3,0
202,1,1,active,29,0,1604894372,False,40,1,477,8,477,2,1604894400,1604894400,2,0
203,1,1,active,1,0,1604893942,False,33,1,478,1,478,3,1604894400,1604894400,0,4
204,1,1,active,8,0,1604894273,False,22,1,479,1,479,1,1604894400,1604894400,8,0
205,1,1,active,1,0,1604894111,False,24,1,480,1,480,4,1604894400,1604894400,0,1
206,1,1,active,2,0,1604892810,False,22,1,481,0,481,1,1604894400,1604894400,0,1
207,1,1,active,6,0,1604892696,False,67,1,482,0,482,6,1604894400,1604894400,2,0
208,1,1,active,2,0,1604893570,False,28,1,483,1,483,4,1604894400,1604894400,1,0
209,1,1,active,45,0,1604881108,False,0,1,484,0,484,1,1604894400,1604894400,0,0
210,1,1,active,36,0,1604892710,False,2,1,485,0,485,2,1604894400,1604894400,0,2
211,1,1,active,38,0,1604893674,False,1,1,486,0,486,2,1604894400,1604894400,2,0
212,1,1,active,0,0,1604894087,False,33,1,487,2,487,2,1604894400,1604894400,0,0
213,1,1,active,18,0,1604894233,False,27,1,489,0,489,4,1604894400,1604894400,3,0
214,1,1,active,61,0,1604893449,False,0,1,490,0,490,5,1604894400,1604894400,1,0
215,1,1,active,41,0,1604894367,False,26,1,492,1,492,1,1604894400,1604894400,0,0
216,1,1,active,29,0,1604893761,False,0,1,493,0,493,5,1604894400,1604894400,0,0
217,1,1,active,35,0,1604893913,False,28,1,494,3,494,3,1604894400,1604894400,1,0
218,1,1,active,0,0,1604890890,False,37,1,495,1,495,2,1604894400,1604894400,0,0
219,1,1,active,9,0,1604891876,False,53,1,496,0,496,3,1604894400,1604894400,1,0
220,1,1,active,37,0,1604894145,False,23,1,497,0,497,6,1604894400,1604894400,2,0
221,1,1,active,22,0,1604894012,True,2,1,499,1,499,12,1604894400,1604894400,0,1
222,1,1,active,43,0,1604893620,False,9,1,500,2,500,0,1604894400,1604894400,0,3
223,1,1,active,71,0,1604894281,False,8,1,501,1,501,4,1604894400,1604894400,6,0
224,1,1,active,2,0,1604894349,False,32,1,502,0,502,2,1604894400,1604894400,2,0
225,1,1,active,7,0,1604890637,False,22,1,503,0,503,2,1604894400,1604894400,0,0
226,1,1,active,25,0,1604894245,False,26,1,504,1,504,3,1604894400,1604894400,4,0
227,1,1,active,21,0,1604894280,False,27,1,505,1,505,4,1604894400,1604894400,0,9
228,1,1,active,0,0,1604893893,False,41,1,507,3,507,4,1604894400,1604894400,0,0
229,1,1,active,1,0,1604893724,False,22,1,508,0,508,2,1604894400,1604894400,0,1
230,1,1,active,1,0,1604894121,False,59,1,509,0,509,1,1604894400,1604894400,0,2
231,1,1,active,52,0,1604893227,False,2,1,510,1,510,1,1604894400,1604894400,0,1
232,1,1,active,14,0,1604894074,False,15,1,513,0,513,0,1604894400,1604894400,2,0
233,1,1,active,22,0,1604894008,True,28,1,514,0,514,2,1604894400,1604894400,5,0
234,1,1,active,30,0,1604894136,False,46,1,515,1,515,3,1604894400,1604894400,2,0
235,1,1,active,19,0,1604891460,False,9,1,516,0,516,3,1604894400,1604894400,0,0
236,1,1,active,69,0,1604879365,False,0,1,517,0,517,0,1604894400,1604894400,0,0
237,1,1,active,67,0,1604894000,False,0,1,519,0,519,2,1604894400,1604894400,0,0
238,1,1,active,49,0,1604891996,False,1,1,522,0,522,1,1604894400,1604894400,0,0
239,1,1,active,54,0,1604885140,False,0,1,525,0,525,2,1604894400,1604894400,0,0
240,1,1,active,21,0,1604893786,False,19,1,526,7,526,0,1604894400,1604894400,0,3
241,1,1,active,17,0,1604892899,False,16,1,528,0,528,6,1604894400,1604894400,0,2
242,1,1,active,20,0,1604893392,False,18,1,529,1,529,3,1604894400,1604894400,2,0
243,1,1,active,11,0,1604893750,False,10,1,530,1,530,3,1604894400,1604894400,3,0
244,1,1,active,0,0,1604893618,False,60,1,531,2,531,0,1604894400,1604894400,0,1
245,1,1,active,2,0,1604893795,False,33,1,532,0,532,8,1604894400,1604894400,0,2
246,1,1,active,45,0,1604891564,False,1,1,533,0,533,0,1604894400,1604894400,0,0
247,1,1,active,1,0,1604892043,False,27,1,534,1,534,3,1604894400,1604894400,1,0
248,1,1,active,14,0,1604892111,False,13,1,536,0,536,1,1604894400,1604894400,2,0
249,1,1,active,11,0,1604894278,False,16,1,539,0,539,4,1604894400,1604894400,2,0
250,1,1,active,23,0,1604893933,False,30,1,540,0,540,1,1604894400,1604894400,1,0
251,1,1,active,2,0,1604893532,False,18,1,545,0,545,7,1604894400,1604894400,8,0
252,1,1,active,28,0,1604890828,False,17,1,546,0,546,0,1604894400,1604894400,1,0
253,1,1,active,1,0,1604894340,False,56,1,2000,0,2000,0,1604894400,1604894400,0,0
254,1,1,active,11,0,1604894311,False,11,1,2002,0,2002,5,1604894400,1604894400,0,1
255,1,1,active,25,0,1604893715,False,28,1,2003,2,2003,1,1604894400,1604894400,1,0
256,1,1,active,3,0,1604844651,False,9,1,2005,0,2005,0,1604894400,1604894400,0,0
257,1,0,active,0,0,1604884460,False,43,0,2006,3,2006,6,1604894400,1604894400,0,0
258,1,1,active,0,0,1604892403,True,23,1,2008,0,2008,1,1604894400,1604894400,0,0
259,1,1,active,0,0,1604890067,False,35,1,2009,1,2009,0,1604894400,1604894400,0,0
260,1,1,active,4,0,1604894049,False,60,1,2010,1,2010,1,1604894400,1604894400,0,1
261,1,1,active,15,0,1604893326,False,18,1,2012,0,2012,2,1604894400,1604894400,5,0
262,1,1,active,38,0,1604891792,False,0,1,2017,0,2017,1,1604894400,1604894400,0,0
263,1,1,active,46,1,1604893740,False,15,1,2021,1,2021,3,1604894400,1604894400,2,0
264,1,1,active,25,0,1604891707,False,8,1,2022,0,2022,0,1604894400,1604894400,0,0
265,1,1,active,11,0,1604894380,False,42,1,3016,0,3016,1,1604894400,1604894400,0,2
266,1,1,active,9,0,1604892082,False,14,1,3041,3,3041,1,1604894400,1604894400,0,0
267,1,1,active,6,0,1604894100,False,10,1,3042,0,3042,3,1604894400,1604894400,6,0
268,1,1,active,9,0,1604894062,False,8,1,3043,2,3043,2,1604894400,1604894400,2,0
269,1,1,active,23,0,1604888683,False,3,1,3044,1,3044,1,1604894400,1604894400,1,0
270,1,1,active,8,0,1604894154,False,10,1,3046,1,3046,1,1604894400,1604894400,1,0
271,1,1,active,7,0,1604893206,False,8,1,3047,0,3047,6,1604894400,1604894400,0,1
272,1,1,active,13,0,1604893287,False,5,1,3048,1,3048,1,1604894400,1604894400,0,0
273,1,1,active,1,1,1604892074,False,13,1,3049,1,3049,3,1604894400,1604894400,0,2
274,1,1,active,11,0,1604891243,False,8,1,3050,2,3050,1,1604894400,1604894400,0,0
275,1,1,active,11,0,1604894125,False,11,1,3052,2,3052,1,1604894400,1604894400,0,1
276,1,1,active,16,0,1604893129,False,7,1,3053,2,3053,0,1604894400,1604894400,1,0
277,1,1,active,8,0,1604892657,False,10,1,3054,2,3054,1,1604894400,1604894400,0,0
278,1,1,active,21,0,1604893420,False,2,1,3055,0,3055,0,1604894400,1604894400,0,0
279,1,1,active,11,0,1604891503,False,10,1,3056,2,3056,2,1604894400,1604894400,0,0
280,1,1,active,10,0,1604893554,False,8,1,3057,1,3057,0,1604894400,1604894400,0,1
281,1,1,active,18,0,1604890220,False,6,1,3058,3,3058,0,1604894400,1604894400,0,0
282,1,1,active,8,0,1604894365,False,11,1,3059,3,3059,0,1604894400,1604894400,0,0
283,1,1,active,5,0,1604894335,False,13,1,3060,2,3060,1,1604894400,1604894400,2,0
284,1,1,active,16,0,1604892239,False,4,1,3061,1,3061,1,1604894400,1604894400,0,0
285,1,1,active,23,0,1604892154,False,0,1,3062,0,3062,0,1604894400,1604894400,0,0
286,1,1,active,14,0,1604893119,False,5,1,3063,1,3063,1,1604894400,1604894400,0,1
287,1,1,active,14,1,1604894031,False,8,1,3064,2,3064,0,1604894400,1604894400,0,0
288,1,1,active,31,0,1604892852,False,0,1,3065,0,3065,0,1604894400,1604894400,1,0
289,1,1,active,16,0,1604893590,False,2,1,3066,0,3066,1,1604894400,1604894400,0,0
290,1,1,active,24,0,1604888576,False,2,1,3067,0,3067,1,1604894400,1604894400,0,1
291,1,1,active,31,0,1604891535,False,9,1,3068,3,3068,2,1604894400,1604894400,1,0
292,1,1,active,28,0,1604886618,False,1,1,3069,0,3069,0,1604894400,1604894400,0,0
293,1,1,active,16,0,1604893912,False,6,1,3070,1,3070,1,1604894400,1604894400,4,0
294,1,1,active,18,0,1604890732,False,1,1,3071,0,3071,0,1604894400,1604894400,0,0
295,1,1,active,13,0,1604893158,False,11,1,3072,4,3072,0,1604894400,1604894400,1,0
296,1,1,active,16,0,1604894260,False,24,1,3074,2,3074,2,1604894400,1604894400,0,2
297,1,1,active,31,0,1604886409,False,2,1,3075,0,3075,0,1604894400,1604894400,0,2
298,1,1,active,21,0,1604894300,False,13,1,3076,1,3076,2,1604894400,1604894400,2,0
299,1,1,active,4,0,1604894371,False,27,1,3077,5,3077,2,1604894400,1604894400,0,1
300,1,1,active,18,0,1604894375,False,8,1,3078,1,3078,1,1604894400,1604894400,3,0
301,1,1,active,8,0,1604893862,False,13,1,3080,3,3080,0,1604894400,1604894400,1,0
302,1,1,active,16,0,1604894107,False,12,1,3081,3,3081,1,1604894400,1604894400,0,0
303,1,1,active,10,0,1604894092,False,14,1,3082,3,3082,1,1604894400,1604894400,0,2
