,last_reported,station_id,is_installed,station_status,legacy_id,eightd_has_available_keys,num_docks_available,is_returning,num_docks_disabled,num_bikes_disabled,num_bikes_available,num_ebikes_available,is_renting,valet,eightd_active_station_services,starttime,timestamp,demand,supply
117,1604730467,362,1,active,362,False,21,1,0,0,36,0,1,,,1604732400,1604732400,0,4
118,1604591481,363,0,out_of_service,363,False,1,0,0,0,0,0,0,,,1604732400,1604732400,0,0
119,1604730577,364,1,active,364,False,21,1,0,0,6,2,1,,,1604732400,1604732400,0,0
120,1604730574,366,1,active,366,False,18,1,0,0,15,0,1,,,1604732400,1604732400,1,0
121,1604729294,367,1,active,367,False,40,1,0,1,2,0,1,,,1604732400,1604732400,0,0
122,1604732147,368,1,active,368,False,33,1,0,1,13,0,1,,,1604732400,1604732400,0,0
123,1604732214,369,1,active,369,False,8,1,0,1,67,0,1,,,1604732400,1604732400,0,0
124,1604731767,372,1,active,372,False,19,1,0,0,8,1,1,,,1604732400,1604732400,0,0
125,1604730574,373,1,active,373,False,8,1,0,0,11,0,1,,,1604732400,1604732400,0,0
126,1604731171,376,1,active,376,False,29,1,0,1,12,1,1,,,1604732400,1604732400,0,0
127,1604732092,377,1,active,377,False,5,1,0,0,43,1,1,,,1604732400,1604732400,0,2
128,1604730180,379,1,active,379,False,21,1,0,1,34,1,1,,,1604732400,1604732400,0,1
129,1604731781,380,1,active,380,False,38,1,0,2,2,0,1,,,1604732400,1604732400,0,0
130,1604731781,383,1,active,383,False,15,1,1,0,23,0,1,,,1604732400,1604732400,0,2
131,1604732001,385,1,active,385,False,23,1,0,2,4,0,1,,,1604732400,1604732400,1,0
132,1604732300,386,1,active,386,False,33,1,0,0,49,0,1,,,1604732400,1604732400,0,1
133,1604731780,387,1,active,387,False,30,1,0,4,5,0,1,,,1604732400,1604732400,0,0
134,1604731780,388,1,active,388,False,25,1,0,0,10,1,1,,,1604732400,1604732400,0,1
135,1604730573,389,1,active,389,False,17,1,0,2,8,3,1,,,1604732400,1604732400,1,0
136,1604730574,390,1,active,390,False,11,1,0,0,20,0,1,,,1604732400,1604732400,0,0
137,1604731711,391,1,active,391,False,29,1,0,1,13,2,1,,,1604732400,1604732400,0,0
138,1604730574,392,1,active,392,False,26,1,0,1,8,0,1,,,1604732400,1604732400,0,0
139,1604731371,393,1,active,393,False,15,1,0,1,21,0,1,,,1604732400,1604732400,0,0
140,86400,394,0,out_of_service,394,False,0,0,0,0,0,0,0,,,1604732400,1604732400,0,0
141,1604730573,396,1,active,396,False,14,1,0,0,11,2,1,,,1604732400,1604732400,0,0
142,1604731747,397,1,active,397,False,71,1,0,1,3,1,1,,,1604732400,1604732400,0,0
143,1604731495,398,1,active,398,False,5,1,0,1,25,0,1,,,1604732400,1604732400,0,0
144,1604731087,399,1,active,399,False,32,1,0,1,6,1,1,,,1604732400,1604732400,0,1
145,1604732153,400,1,active,400,False,1,1,0,0,14,2,1,,,1604732400,1604732400,0,2
146,1604731780,401,1,active,401,False,16,1,0,1,25,0,1,,,1604732400,1604732400,0,2
147,1604732336,402,1,active,402,False,29,1,0,2,8,0,1,,,1604732400,1604732400,0,1
148,1604732109,403,1,active,403,False,13,1,0,1,17,1,1,,,1604732400,1604732400,1,0
149,1604731898,405,1,active,405,True,21,1,0,0,30,0,1,,,1604732400,1604732400,1,0
150,1604732107,406,1,active,406,False,10,1,0,1,9,4,1,,,1604732400,1604732400,0,0
151,1604731780,408,1,active,408,False,0,1,0,2,21,0,1,,,1604732400,1604732400,0,0
152,1604732176,410,1,active,410,False,8,1,0,2,35,3,1,,,1604732400,1604732400,0,3
153,1604731780,411,1,active,411,False,3,1,0,0,28,3,1,,,1604732400,1604732400,3,0
154,1604731779,412,1,active,412,False,14,1,0,0,15,0,1,,,1604732400,1604732400,3,0
155,1604731490,415,1,active,415,False,25,1,0,0,21,1,1,,,1604732400,1604732400,3,0
156,1604731137,416,1,active,416,False,17,1,0,0,14,2,1,,,1604732400,1604732400,0,0
157,1604731779,417,1,active,417,False,15,1,0,1,9,0,1,,,1604732400,1604732400,2,0
158,1604730573,418,1,active,418,False,0,1,0,1,36,2,1,,,1604732400,1604732400,0,0
159,1604730573,419,1,active,419,False,13,1,0,0,10,0,1,,,1604732400,1604732400,0,0
160,1604731789,420,1,active,420,False,46,1,0,1,4,2,1,,,1604732400,1604732400,0,0
161,1604730573,421,1,active,421,False,5,1,0,0,14,5,1,,,1604732400,1604732400,0,0
162,1604731553,422,1,active,422,False,69,1,0,2,7,0,1,,,1604732400,1604732400,0,0
163,1604731799,423,1,active,423,False,17,1,0,2,8,1,1,,,1604732400,1604732400,0,2
164,1604730995,426,1,active,426,True,11,1,0,2,17,1,1,,,1604732400,1604732400,1,0
165,1604730573,427,1,active,427,False,5,1,0,2,40,0,1,,,1604732400,1604732400,1,0
166,1604730762,432,1,active,432,False,7,1,0,3,21,0,1,,,1604732400,1604732400,3,0
167,1604732237,434,1,active,434,False,11,1,0,0,49,0,1,,,1604732400,1604732400,0,1
168,1604731779,435,1,active,435,False,39,1,0,1,10,0,1,,,1604732400,1604732400,0,3
169,1604732140,436,1,active,436,False,18,1,3,1,5,1,1,,,1604732400,1604732400,1,0
170,1604730573,437,1,active,437,False,21,1,0,0,3,3,1,,,1604732400,1604732400,0,2
171,1604732309,438,1,active,438,False,4,1,0,4,39,0,1,,,1604732400,1604732400,1,0
172,1604731911,439,1,active,439,False,18,1,0,0,25,1,1,,,1604732400,1604732400,1,0
173,1604731052,440,1,active,440,False,30,1,0,0,2,0,1,,,1604732400,1604732400,0,1
174,1604731835,442,1,active,442,False,43,1,0,1,7,1,1,,,1604732400,1604732400,4,0
175,1604730572,443,1,active,443,False,20,1,0,0,3,1,1,,,1604732400,1604732400,0,0
176,1604731937,445,1,active,445,False,4,1,0,3,73,0,1,,,1604732400,1604732400,1,0
177,1604731465,446,1,active,446,False,67,1,0,0,12,1,1,,,1604732400,1604732400,2,0
178,1604731781,447,1,active,447,False,27,1,0,2,2,1,1,,,1604732400,1604732400,1,0
179,1604731429,448,1,active,448,False,1,1,0,1,25,2,1,,,1604732400,1604732400,0,1
180,1604732189,450,1,active,450,False,42,1,0,3,22,0,1,,,1604732400,1604732400,0,0
181,1604732085,453,1,active,453,False,19,1,0,3,44,0,1,,,1604732400,1604732400,0,1
182,1604731016,454,1,active,454,False,30,1,0,1,4,0,1,,,1604732400,1604732400,3,0
183,1604730062,455,1,active,455,False,15,1,0,4,40,5,1,,,1604732400,1604732400,0,4
184,1604722506,456,1,active,456,False,34,1,0,0,0,0,1,,,1604732400,1604732400,0,0
185,1604731927,457,1,active,457,False,78,1,0,0,1,0,1,,,1604732400,1604732400,0,0
186,1604731782,458,1,active,458,False,23,1,0,2,6,0,1,,,1604732400,1604732400,1,0
187,1604731684,460,1,active,460,False,9,1,0,3,13,1,1,,,1604732400,1604732400,0,1
188,1604732088,461,1,active,461,False,34,1,0,1,21,0,1,,,1604732400,1604732400,3,0
189,1604732091,462,1,active,462,False,52,1,0,3,22,0,1,,,1604732400,1604732400,4,0
190,1604731781,464,1,active,464,False,43,1,1,5,4,1,1,,,1604732400,1604732400,1,0
191,1604731509,465,1,active,465,False,34,1,0,0,5,0,1,,,1604732400,1604732400,0,0
192,1604732362,466,1,active,466,False,13,1,8,1,13,0,1,,,1604732400,1604732400,2,0
193,1604730573,467,1,active,467,False,16,1,0,2,16,1,1,,,1604732400,1604732400,0,0
194,1604731428,468,1,active,468,False,61,1,0,1,3,1,1,,,1604732400,1604732400,0,1
195,1604730231,469,1,active,469,False,50,1,0,1,6,0,1,,,1604732400,1604732400,0,0
196,1604731780,470,1,active,470,False,31,1,0,1,40,0,1,,,1604732400,1604732400,0,0
197,1604731787,471,1,active,471,False,10,1,0,2,19,2,1,,,1604732400,1604732400,0,0
198,1604728808,472,1,active,472,False,10,1,0,2,43,0,1,,,1604732400,1604732400,2,0
199,1604731780,473,1,active,473,False,0,1,0,3,47,0,1,,,1604732400,1604732400,0,2
200,1604732372,474,1,active,474,False,26,1,0,0,30,2,1,,,1604732400,1604732400,0,2
201,1604732386,476,1,active,476,False,19,1,0,1,45,0,1,,,1604732400,1604732400,0,5
202,1604731779,477,1,active,477,False,1,1,0,1,69,2,1,,,1604732400,1604732400,0,2
203,1604732360,478,1,active,478,False,2,1,0,4,31,3,1,,,1604732400,1604732400,1,0
204,1604731898,479,1,active,479,False,3,1,0,3,25,6,1,,,1604732400,1604732400,1,0
205,1604731242,480,1,active,480,False,6,1,0,4,19,0,1,,,1604732400,1604732400,1,0
206,1604731340,481,1,active,481,False,5,1,0,1,19,5,1,,,1604732400,1604732400,0,0
207,1604730442,482,1,active,482,False,1,1,0,0,78,0,1,,,1604732400,1604732400,0,0
208,1604731848,483,1,active,483,False,3,1,0,0,31,0,1,,,1604732400,1604732400,0,1
209,1604731780,484,1,active,484,False,46,1,0,0,0,0,1,,,1604732400,1604732400,0,0
210,1604731443,485,1,active,485,False,39,1,0,0,1,0,1,,,1604732400,1604732400,0,0
211,1604732150,486,1,active,486,False,22,1,0,1,18,1,1,,,1604732400,1604732400,2,0
212,1604731737,487,1,active,487,False,4,1,0,2,29,2,1,,,1604732400,1604732400,4,0
213,1604731781,489,1,active,489,False,37,1,0,2,10,0,1,,,1604732400,1604732400,0,3
214,1604732133,490,1,active,490,False,19,1,0,4,43,2,1,,,1604732400,1604732400,0,2
215,1604729982,492,1,active,492,False,14,1,0,2,52,0,1,,,1604732400,1604732400,0,0
216,1604731585,493,1,active,493,False,28,1,0,0,6,1,1,,,1604732400,1604732400,1,0
217,1604730604,494,1,active,494,False,1,1,0,3,62,0,1,,,1604732400,1604732400,0,0
218,1604731557,495,1,active,495,False,0,1,0,2,37,2,1,,,1604732400,1604732400,0,0
219,1604732190,496,1,active,496,False,20,1,0,1,44,0,1,,,1604732400,1604732400,0,0
220,1604730734,497,1,active,497,False,53,1,0,2,11,4,1,,,1604732400,1604732400,0,0
221,1604731782,499,1,active,499,True,33,1,0,2,1,0,1,,,1604732400,1604732400,3,0
222,1604731799,500,1,active,500,False,25,1,0,2,25,0,1,,,1604732400,1604732400,0,0
223,1604731798,501,1,active,501,False,51,1,0,1,31,2,1,,,1604732400,1604732400,0,1
224,1604731704,502,1,active,502,False,6,1,0,1,29,0,1,,,1604732400,1604732400,0,2
225,1604731326,503,1,active,503,False,1,1,0,1,29,1,1,,,1604732400,1604732400,1,0
226,1604728840,504,1,active,504,False,40,1,0,0,14,0,1,,,1604732400,1604732400,0,1
227,1604730137,505,1,active,505,False,38,1,0,2,12,0,1,,,1604732400,1604732400,0,2
228,1604732054,507,1,active,507,False,22,1,0,1,22,15,1,,,1604732400,1604732400,0,0
229,1604731403,508,1,active,508,False,14,1,0,2,9,0,1,,,1604732400,1604732400,6,0
230,1604731779,509,1,active,509,False,36,1,0,4,21,0,1,,,1604732400,1604732400,2,0
231,1604729754,510,1,active,510,False,55,1,0,0,0,0,1,,,1604732400,1604732400,0,0
232,1604731624,513,1,active,513,False,15,1,0,2,12,0,1,,,1604732400,1604732400,1,0
233,1604732236,514,1,active,514,True,0,1,0,2,50,4,1,,,1604732400,1604732400,0,0
234,1604731759,515,1,active,515,False,20,1,0,5,54,8,1,,,1604732400,1604732400,0,2
235,1604731005,516,1,active,516,False,1,1,0,1,29,0,1,,,1604732400,1604732400,0,1
236,1604731781,517,1,active,517,False,54,1,0,0,15,0,1,,,1604732400,1604732400,0,0
237,1604732288,519,1,active,519,False,33,1,0,2,34,1,1,,,1604732400,1604732400,0,1
238,1604727516,522,1,active,522,False,24,1,0,0,27,0,1,"{'active': True, 'off_dock_capacity': 60, 'region': 'BKN', 'station_id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 69, 'off_dock_count': 0, 'dock_blocked_count': 0}",[{'id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}],1604732400,1604732400,0,0
239,1604731781,525,1,active,525,False,20,1,0,2,34,0,1,,,1604732400,1604732400,0,0
240,1604729964,526,1,active,526,False,23,1,0,2,15,0,1,,,1604732400,1604732400,1,0
241,1604730458,528,1,active,528,False,19,1,0,4,16,0,1,,,1604732400,1604732400,0,2
242,1604731786,529,1,active,529,False,3,1,0,2,36,2,1,,,1604732400,1604732400,1,0
243,1604730834,530,1,active,530,False,2,1,0,1,21,0,1,,,1604732400,1604732400,0,1
244,1604731781,531,1,active,531,False,1,1,0,2,57,0,1,,,1604732400,1604732400,0,1
245,1604732360,532,1,active,532,False,17,1,0,7,19,4,1,,,1604732400,1604732400,0,0
246,1604731951,533,1,active,533,False,44,1,0,1,1,0,1,,,1604732400,1604732400,0,0
247,1604730574,534,1,active,534,False,8,1,0,0,23,0,1,,,1604732400,1604732400,1,0
248,1604729117,536,1,active,536,False,22,1,0,1,5,0,1,,,1604732400,1604732400,0,1
249,1604730786,539,1,active,539,False,18,1,0,1,12,0,1,,,1604732400,1604732400,1,0
250,1604732308,540,1,active,540,False,36,1,0,2,15,2,1,,,1604732400,1604732400,0,0
251,1604729160,545,1,active,545,False,0,1,0,1,26,1,1,,,1604732400,1604732400,0,0
252,1604729377,546,1,active,546,False,33,1,0,2,10,0,1,,,1604732400,1604732400,2,0
253,1604730574,2000,1,active,2000,False,18,1,0,1,38,1,1,,,1604732400,1604732400,0,0
254,1604732158,2002,1,active,2002,False,9,1,0,1,17,2,1,,,1604732400,1604732400,0,0
255,1604728713,2003,1,active,2003,False,33,1,0,3,18,0,1,,,1604732400,1604732400,0,1
256,1604725440,2005,1,active,2005,False,3,1,0,0,9,0,1,,,1604732400,1604732400,0,0
257,1604732395,2006,1,active,2006,True,39,1,0,3,7,1,1,,,1604732400,1604732400,0,2
258,1604731844,2008,1,active,2008,True,3,1,0,2,19,2,1,,,1604732400,1604732400,0,0
259,1604731779,2009,1,active,2009,False,0,1,0,0,35,6,1,,,1604732400,1604732400,0,0
260,1604732236,2010,1,active,2010,False,3,1,0,3,59,1,1,,,1604732400,1604732400,0,0
261,1604730309,2012,1,active,2012,False,27,1,0,2,6,3,1,,,1604732400,1604732400,2,0
262,1604730994,2017,1,active,2017,False,30,1,0,1,8,2,1,,,1604732400,1604732400,0,0
263,1604731779,2021,1,active,2021,False,25,1,0,1,39,2,1,,,1604732400,1604732400,2,0
264,1604728106,2022,1,active,2022,False,25,1,0,2,6,0,1,,,1604732400,1604732400,0,0
265,1604732046,3016,1,active,3016,False,37,1,0,0,17,0,1,,,1604732400,1604732400,3,0
266,1604732335,3041,1,active,3041,False,18,1,0,0,6,0,1,,,1604732400,1604732400,2,0
267,1604731926,3042,1,active,3042,False,15,1,0,1,3,1,1,,,1604732400,1604732400,2,0
268,1604731425,3043,1,active,3043,False,10,1,0,0,9,0,1,,,1604732400,1604732400,0,0
269,1604731205,3044,1,active,3044,False,18,1,0,1,8,2,1,,,1604732400,1604732400,0,0
270,1604730770,3046,1,active,3046,False,15,1,0,0,4,1,1,,,1604732400,1604732400,0,0
271,1604728959,3047,1,active,3047,False,14,1,0,0,7,0,1,,,1604732400,1604732400,0,0
272,1604729071,3048,1,active,3048,False,14,1,0,0,5,1,1,,,1604732400,1604732400,4,0
273,1604731975,3049,1,active,3049,False,6,1,1,1,10,6,1,,,1604732400,1604732400,0,0
274,1604730976,3050,1,active,3050,False,9,1,0,1,10,5,1,,,1604732400,1604732400,0,0
275,1604729351,3052,1,active,3052,False,9,1,0,1,13,6,1,,,1604732400,1604732400,0,0
276,1604730879,3053,1,active,3053,False,18,1,0,0,5,0,1,,,1604732400,1604732400,1,0
277,1604731400,3054,1,active,3054,False,14,1,0,0,5,3,1,,,1604732400,1604732400,1,0
278,1604727719,3055,1,active,3055,False,16,1,0,0,7,1,1,,,1604732400,1604732400,0,0
279,1604731703,3056,1,active,3056,False,19,1,0,1,3,1,1,,,1604732400,1604732400,0,0
280,1604729396,3057,1,active,3057,False,15,1,0,0,3,2,1,,,1604732400,1604732400,0,0
281,1604726734,3058,1,active,3058,False,12,1,0,0,12,4,1,,,1604732400,1604732400,0,2
282,1604731060,3059,1,active,3059,False,13,1,0,0,6,4,1,,,1604732400,1604732400,0,2
283,1604731491,3060,1,active,3060,False,6,1,0,0,13,7,1,,,1604732400,1604732400,0,0
284,1604729794,3061,1,active,3061,False,15,1,0,2,4,3,1,,,1604732400,1604732400,1,0
