,station_id,is_installed,num_bikes_available,num_docks_available,num_docks_disabled,num_bikes_disabled,is_returning,num_ebikes_available,eightd_has_available_keys,is_renting,legacy_id,station_status,last_reported,valet,eightd_active_station_services,starttime,timestamp,demand,supply
62,285,1,50,1,0,2,1,2,True,1,285,active,1604692703,,,1604692800,1604692800,0,2
63,289,1,0,18,0,1,1,0,False,1,289,active,1604692431,,,1604692800,1604692800,1,0
64,291,1,10,10,0,0,1,0,False,1,291,active,1604692660,,,1604692800,1604692800,2,0
65,293,1,42,10,0,2,1,1,False,1,293,active,1604692746,,,1604692800,1604692800,2,0
66,295,1,0,0,0,0,0,0,False,0,295,active,86400,,,1604692800,1604692800,21,0
67,297,1,23,50,0,4,1,1,False,1,297,active,1604692766,,,1604692800,1604692800,0,7
68,298,1,25,10,0,0,1,1,False,1,298,active,1604692711,,,1604692800,1604692800,0,0
69,301,1,0,58,0,0,1,0,False,1,301,active,1604692133,,,1604692800,1604692800,5,0
70,302,1,8,27,0,2,1,1,False,1,302,active,1604692777,,,1604692800,1604692800,4,0
71,303,1,65,0,0,2,1,1,False,1,303,active,1604692441,,,1604692800,1604692800,0,6
72,304,1,23,0,26,1,1,7,True,1,304,active,1604692552,"{'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 8689, 'off_dock_capacity': 70, 'active': True, 'region': 'BKN', 'dock_blocked_count': 26, 'off_dock_count': 22}",[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],1604692800,1604692800,3,0
73,305,1,26,6,0,1,1,5,False,1,305,active,1604692673,,,1604692800,1604692800,0,6
74,307,1,19,11,0,0,1,3,False,1,307,active,1604692787,,,1604692800,1604692800,6,0
75,308,1,21,26,0,1,1,0,False,1,308,active,1604692546,,,1604692800,1604692800,1,0
76,309,1,24,13,0,4,1,1,False,1,309,active,1604692558,,,1604692800,1604692800,0,0
77,310,1,57,7,0,2,1,0,False,1,310,active,1604692756,,,1604692800,1604692800,6,0
78,311,1,22,7,0,2,1,0,False,1,311,active,1604692651,,,1604692800,1604692800,0,1
79,312,1,4,29,0,0,1,0,False,1,312,active,1604692743,,,1604692800,1604692800,0,2
80,313,1,50,4,0,1,1,0,False,1,313,active,1604691893,,,1604692800,1604692800,0,2
81,315,1,17,10,0,2,1,4,False,1,315,active,1604692703,,,1604692800,1604692800,5,0
82,316,1,11,31,0,1,1,0,False,1,316,active,1604692584,,,1604692800,1604692800,2,0
83,317,1,2,51,0,1,1,0,False,1,317,active,1604692780,,,1604692800,1604692800,9,0
84,319,1,10,22,0,1,1,2,False,1,319,active,1604692627,,,1604692800,1604692800,4,0
85,320,1,10,27,0,2,1,0,False,1,320,active,1604692770,,,1604692800,1604692800,2,0
86,321,1,24,15,0,0,1,0,False,1,321,active,1604689998,,,1604692800,1604692800,0,3
87,323,1,23,16,0,0,1,0,False,1,323,active,1604692744,,,1604692800,1604692800,1,0
88,324,1,70,4,0,0,1,0,False,1,324,active,1604692325,,,1604692800,1604692800,2,0
89,325,1,24,8,0,3,1,0,False,1,325,active,1604692728,,,1604692800,1604692800,0,6
90,326,1,11,21,0,9,1,1,False,1,326,active,1604692747,,,1604692800,1604692800,0,5
91,327,1,32,4,0,3,1,2,True,1,327,active,1604692764,,,1604692800,1604692800,0,4
92,328,1,33,1,0,1,1,4,False,1,328,active,1604692733,,,1604692800,1604692800,0,5
93,330,1,21,18,0,0,1,0,False,1,330,active,1604692454,,,1604692800,1604692800,0,2
94,331,1,9,16,0,2,1,1,False,1,331,active,1604692759,,,1604692800,1604692800,4,0
95,332,1,10,24,0,2,0,0,False,0,332,active,1604692292,,,1604692800,1604692800,0,1
96,334,1,17,14,0,0,1,9,False,1,334,active,1604692621,,,1604692800,1604692800,0,5
97,335,1,13,13,0,1,1,0,False,1,335,active,1604692164,,,1604692800,1604692800,0,7
98,336,1,32,3,0,1,1,0,False,1,336,active,1604692756,,,1604692800,1604692800,0,2
99,340,1,15,11,0,1,1,0,False,1,340,active,1604692402,,,1604692800,1604692800,0,4
100,341,1,13,5,0,1,1,2,False,1,341,active,1604692599,,,1604692800,1604692800,0,1
101,342,1,13,14,1,1,1,0,False,1,342,active,1604692069,,,1604692800,1604692800,0,0
102,343,1,19,4,0,0,1,0,False,1,343,active,1604691957,,,1604692800,1604692800,0,0
103,344,1,1,22,0,0,1,0,False,1,344,active,1604691672,,,1604692800,1604692800,0,1
104,346,1,23,3,0,1,1,3,False,1,346,active,1604692463,,,1604692800,1604692800,1,0
105,347,1,46,8,0,0,1,3,False,1,347,active,1604692660,,,1604692800,1604692800,4,0
106,349,1,1,60,0,0,1,0,False,1,349,active,1604692521,,,1604692800,1604692800,1,0
107,350,1,22,24,1,0,1,1,False,1,350,active,1604692744,,,1604692800,1604692800,0,1
108,351,1,28,10,0,1,1,0,False,1,351,active,1604692462,,,1604692800,1604692800,0,7
109,353,1,6,18,0,3,1,1,False,1,353,active,1604692472,,,1604692800,1604692800,0,6
110,354,1,12,34,0,1,1,0,False,1,354,active,1604692146,,,1604692800,1604692800,0,2
111,355,1,36,6,0,1,1,0,False,1,355,active,1604692551,,,1604692800,1604692800,5,0
112,356,1,7,15,0,1,1,0,False,1,356,active,1604692582,,,1604692800,1604692800,0,4
113,358,1,37,13,0,0,1,5,False,1,358,active,1604692671,,,1604692800,1604692800,1,0
114,359,1,67,9,0,2,1,14,False,1,359,active,1604692787,,,1604692800,1604692800,0,10
115,360,1,8,31,0,0,1,1,False,1,360,active,1604692778,,,1604692800,1604692800,2,0
116,361,1,2,74,0,3,1,0,False,1,361,active,1604692754,,,1604692800,1604692800,6,0
117,362,1,41,15,0,1,1,0,False,1,362,active,1604692630,,,1604692800,1604692800,1,0
118,363,0,0,1,0,0,0,0,False,0,363,out_of_service,1604591481,,,1604692800,1604692800,0,0
119,364,1,1,26,0,0,1,0,False,1,364,active,1604692128,,,1604692800,1604692800,0,0
120,366,1,7,26,0,0,1,1,False,1,366,active,1604692223,,,1604692800,1604692800,1,0
121,367,1,22,19,0,2,1,8,False,1,367,active,1604692786,,,1604692800,1604692800,0,1
122,368,1,16,29,0,2,1,0,False,1,368,active,1604692771,,,1604692800,1604692800,5,0
123,369,1,30,46,0,0,1,1,False,1,369,active,1604692127,,,1604692800,1604692800,0,7
124,372,1,0,27,0,0,1,0,False,1,372,active,1604689484,,,1604692800,1604692800,0,0
125,373,1,6,13,0,0,1,1,False,1,373,active,1604692789,,,1604692800,1604692800,0,2
126,376,1,35,6,0,1,1,8,False,1,376,active,1604692585,,,1604692800,1604692800,0,5
127,377,1,46,2,0,0,1,1,False,1,377,active,1604692435,,,1604692800,1604692800,0,1
128,379,1,20,36,0,0,1,9,False,1,379,active,1604692742,,,1604692800,1604692800,10,0
129,380,1,20,19,0,3,1,4,False,1,380,active,1604692628,,,1604692800,1604692800,0,1
130,383,1,14,24,1,0,1,0,False,1,383,active,1604692674,,,1604692800,1604692800,4,0
131,385,1,4,24,0,1,1,0,False,1,385,active,1604692786,,,1604692800,1604692800,3,0
132,386,1,78,4,0,0,1,7,False,1,386,active,1604692750,,,1604692800,1604692800,0,5
133,387,1,22,15,0,2,1,2,False,1,387,active,1604692648,,,1604692800,1604692800,2,0
134,388,1,28,7,0,0,1,0,False,1,388,active,1604692313,,,1604692800,1604692800,0,7
135,389,1,2,24,0,1,1,0,False,1,389,active,1604692592,,,1604692800,1604692800,2,0
136,390,1,22,9,0,0,1,0,False,1,390,active,1604692783,,,1604692800,1604692800,0,0
137,391,1,9,33,0,1,1,1,False,1,391,active,1604692727,,,1604692800,1604692800,0,2
138,392,1,27,7,0,1,1,0,False,1,392,active,1604692566,,,1604692800,1604692800,1,0
139,393,1,4,31,0,2,1,0,False,1,393,active,1604692786,,,1604692800,1604692800,0,4
140,394,0,0,0,0,0,0,0,False,0,394,out_of_service,86400,,,1604692800,1604692800,0,0
141,396,1,0,23,0,2,1,0,False,1,396,active,1604691819,,,1604692800,1604692800,0,0
142,397,1,3,71,0,1,1,0,False,1,397,active,1604691505,,,1604692800,1604692800,0,1
143,398,1,23,7,0,1,1,0,False,1,398,active,1604692094,,,1604692800,1604692800,1,0
144,399,1,3,35,0,1,1,0,False,1,399,active,1604692715,,,1604692800,1604692800,0,3
145,400,1,10,4,0,1,1,0,False,1,400,active,1604692081,,,1604692800,1604692800,1,0
146,401,1,2,39,0,1,1,0,False,1,401,active,1604692559,,,1604692800,1604692800,12,0
147,402,1,19,17,0,3,1,3,False,1,402,active,1604692586,,,1604692800,1604692800,0,1
148,403,1,25,6,0,0,1,0,False,1,403,active,1604692468,,,1604692800,1604692800,2,0
149,405,1,47,4,0,0,1,1,True,1,405,active,1604692658,,,1604692800,1604692800,4,0
150,406,1,5,15,0,0,1,0,False,1,406,active,1604692547,,,1604692800,1604692800,0,4
151,408,1,18,4,0,1,1,2,False,1,408,active,1604692135,,,1604692800,1604692800,4,0
152,410,1,11,32,0,2,1,1,False,1,410,active,1604692555,,,1604692800,1604692800,4,0
153,411,1,26,5,0,0,1,1,False,1,411,active,1604692644,,,1604692800,1604692800,1,0
154,412,1,26,2,0,1,1,3,False,1,412,active,1604692768,,,1604692800,1604692800,0,5
155,415,1,30,14,0,2,1,0,False,1,415,active,1604692567,,,1604692800,1604692800,1,0
156,416,1,4,26,0,1,1,3,False,1,416,active,1604692782,,,1604692800,1604692800,0,0
157,417,1,8,17,0,0,1,1,False,1,417,active,1604692618,,,1604692800,1604692800,0,6
158,418,1,36,1,0,0,1,0,False,1,418,active,1604692029,,,1604692800,1604692800,0,1
159,419,1,10,13,0,0,1,0,False,1,419,active,1604692465,,,1604692800,1604692800,1,0
160,420,1,2,48,0,1,1,1,False,1,420,active,1604692513,,,1604692800,1604692800,0,0
161,421,1,14,5,0,0,1,0,False,1,421,active,1604692685,,,1604692800,1604692800,0,1
162,422,1,5,72,0,1,1,0,False,1,422,active,1604692767,,,1604692800,1604692800,0,3
163,423,1,0,24,0,3,1,0,False,1,423,active,1604692424,,,1604692800,1604692800,3,0
164,426,1,26,1,0,3,1,1,True,1,426,active,1604692641,,,1604692800,1604692800,0,0
165,427,1,39,6,0,2,1,1,False,1,427,active,1604692751,,,1604692800,1604692800,0,3
166,432,1,14,17,0,0,1,0,False,1,432,active,1604692782,,,1604692800,1604692800,0,6
167,434,1,50,10,0,0,1,0,False,1,434,active,1604692681,,,1604692800,1604692800,0,8
168,435,1,23,22,0,5,1,2,False,1,435,active,1604692735,,,1604692800,1604692800,3,0
169,436,1,2,22,3,0,1,0,False,1,436,active,1604692632,,,1604692800,1604692800,0,2
170,437,1,2,22,0,0,1,0,False,1,437,active,1604692749,,,1604692800,1604692800,0,2
171,438,1,34,13,0,0,1,1,False,1,438,active,1604692758,,,1604692800,1604692800,0,10
172,439,1,33,8,0,2,1,0,False,1,439,active,1604692777,,,1604692800,1604692800,0,2
173,440,1,21,11,0,0,1,1,False,1,440,active,1604692562,,,1604692800,1604692800,0,0
174,442,1,24,25,0,2,1,0,False,1,442,active,1604692784,,,1604692800,1604692800,0,12
175,443,1,0,23,0,0,1,0,False,1,443,active,1604689700,,,1604692800,1604692800,1,0
176,445,1,25,47,0,8,1,2,False,1,445,active,1604692782,,,1604692800,1604692800,0,9
177,446,1,20,55,0,4,1,1,False,1,446,active,1604692748,,,1604692800,1604692800,0,0
178,447,1,11,19,0,1,1,2,False,1,447,active,1604692583,,,1604692800,1604692800,1,0
179,448,1,1,23,0,3,1,1,False,1,448,active,1604692723,,,1604692800,1604692800,9,0
180,450,1,39,26,0,2,1,2,False,1,450,active,1604692696,,,1604692800,1604692800,0,2
181,453,1,40,25,0,1,1,1,False,1,453,active,1604692773,,,1604692800,1604692800,5,0
182,454,1,5,28,0,2,1,2,False,1,454,active,1604692707,,,1604692800,1604692800,2,0
183,455,1,48,8,0,3,1,2,False,1,455,active,1604692745,,,1604692800,1604692800,0,5
184,456,1,22,11,0,1,1,0,False,1,456,active,1604692674,,,1604692800,1604692800,0,5
185,457,1,7,71,0,1,1,0,False,1,457,active,1604692717,,,1604692800,1604692800,1,0
186,458,1,18,12,0,1,1,1,False,1,458,active,1604692545,,,1604692800,1604692800,0,1
187,460,1,4,18,0,3,1,1,False,1,460,active,1604692649,,,1604692800,1604692800,0,0
188,461,1,19,37,0,0,1,0,False,1,461,active,1604692778,,,1604692800,1604692800,0,4
189,462,1,48,29,0,0,1,0,False,1,462,active,1604692657,,,1604692800,1604692800,0,15
190,464,1,38,12,1,2,1,0,False,1,464,active,1604692516,,,1604692800,1604692800,0,3
191,465,1,37,2,0,0,1,7,False,1,465,active,1604692538,,,1604692800,1604692800,0,4
192,466,1,19,8,8,0,1,1,False,1,466,active,1604692582,,,1604692800,1604692800,8,0
193,467,1,33,0,0,1,1,2,False,1,467,active,1604690786,,,1604692800,1604692800,0,0
194,468,1,27,36,0,2,1,10,False,1,468,active,1604692624,,,1604692800,1604692800,0,11
195,469,1,27,30,0,0,1,3,False,1,469,active,1604692774,,,1604692800,1604692800,1,0
196,470,1,27,45,0,0,1,2,False,1,470,active,1604692736,,,1604692800,1604692800,0,9
197,471,1,8,22,0,1,1,1,False,1,471,active,1604692428,,,1604692800,1604692800,3,0
198,472,1,45,9,0,1,1,1,False,1,472,active,1604692760,,,1604692800,1604692800,0,4
199,473,1,24,24,0,2,1,1,False,1,473,active,1604692479,,,1604692800,1604692800,0,11
200,474,1,30,25,0,1,1,1,False,1,474,active,1604692500,,,1604692800,1604692800,0,1
201,476,1,29,31,0,5,1,0,False,1,476,active,1604692535,,,1604692800,1604692800,0,0
202,477,1,26,45,0,0,1,7,False,1,477,active,1604692627,,,1604692800,1604692800,32,0
203,478,1,2,34,0,1,1,0,False,1,478,active,1604692523,,,1604692800,1604692800,1,0
204,479,1,4,26,0,1,1,1,False,1,479,active,1604692775,,,1604692800,1604692800,2,0
205,480,1,3,23,0,3,1,0,False,1,480,active,1604692709,,,1604692800,1604692800,1,0
206,481,1,1,24,0,0,1,0,False,1,481,active,1604692522,,,1604692800,1604692800,0,1
207,482,1,34,39,0,5,0,0,False,0,482,active,1604690497,,,1604692800,1604692800,0,0
208,483,1,10,24,0,0,1,1,False,1,483,active,1604692632,,,1604692800,1604692800,0,3
209,484,1,44,1,0,1,1,15,False,1,484,active,1604692372,,,1604692800,1604692800,0,4
210,485,1,22,16,0,2,1,4,False,1,485,active,1604692652,,,1604692800,1604692800,0,4
211,486,1,32,8,0,1,1,2,False,1,486,active,1604692751,,,1604692800,1604692800,0,1
212,487,1,4,30,0,1,1,2,False,1,487,active,1604692747,,,1604692800,1604692800,11,0
213,489,1,23,24,0,2,1,2,False,1,489,active,1604692598,,,1604692800,1604692800,0,5
214,490,1,47,14,0,5,1,2,False,1,490,active,1604692744,,,1604692800,1604692800,5,0
215,492,1,46,21,0,1,1,21,False,1,492,active,1604692774,,,1604692800,1604692800,7,0
216,493,1,29,5,0,0,1,7,False,1,493,active,1604692540,,,1604692800,1604692800,0,3
217,494,1,49,13,0,4,1,0,False,1,494,active,1604692652,,,1604692800,1604692800,3,0
218,495,1,2,35,0,2,1,0,False,1,495,active,1604692583,,,1604692800,1604692800,6,0
219,496,1,56,9,0,0,1,4,False,1,496,active,1604692636,,,1604692800,1604692800,1,0
220,497,1,57,6,0,3,1,1,False,1,497,active,1604692687,,,1604692800,1604692800,0,8
221,499,1,17,13,0,6,1,4,True,1,499,active,1604692788,,,1604692800,1604692800,7,0
222,500,1,30,19,0,3,1,1,False,1,500,active,1604692558,,,1604692800,1604692800,5,0
223,501,1,22,60,0,1,1,0,False,1,501,active,1604692680,,,1604692800,1604692800,0,9
224,502,1,6,30,0,0,1,1,False,1,502,active,1604692600,,,1604692800,1604692800,0,3
225,503,1,24,6,0,1,1,1,False,1,503,active,1604692765,,,1604692800,1604692800,0,4
226,504,1,2,51,0,1,1,0,False,1,504,active,1604692452,,,1604692800,1604692800,0,2
227,505,1,6,43,0,3,1,3,False,1,505,active,1604692738,,,1604692800,1604692800,0,0
228,507,1,4,41,0,0,1,0,False,1,507,active,1604692759,,,1604692800,1604692800,3,0
229,508,1,3,21,0,1,1,0,False,1,508,active,1604692735,,,1604692800,1604692800,3,0
230,509,1,17,43,0,1,1,0,False,1,509,active,1604692709,,,1604692800,1604692800,0,8
231,510,1,6,49,0,0,1,0,False,1,510,active,1604692690,,,1604692800,1604692800,0,6
232,513,1,0,29,0,0,1,0,False,1,513,active,1604691410,,,1604692800,1604692800,0,0
233,514,1,37,14,0,1,1,0,True,1,514,active,1604692546,,,1604692800,1604692800,2,0
234,515,1,3,73,0,3,1,1,False,1,515,active,1604692680,,,1604692800,1604692800,5,0
235,516,1,26,4,0,1,1,0,False,1,516,active,1604692472,,,1604692800,1604692800,1,0
236,517,1,43,26,0,0,1,6,False,1,517,active,1604692592,,,1604692800,1604692800,0,2
237,519,1,56,7,0,6,1,6,False,1,519,active,1604692539,,,1604692800,1604692800,0,3
238,522,1,38,12,0,1,1,4,False,1,522,active,1604692301,"{'station_id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 67, 'off_dock_capacity': 70, 'active': True, 'region': 'BKN', 'dock_blocked_count': 0, 'off_dock_count': 27}",[{'id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}],1604692800,1604692800,4,0
239,525,1,39,16,0,1,1,0,False,1,525,active,1604692780,,,1604692800,1604692800,14,0
240,526,1,24,16,0,0,1,2,False,1,526,active,1604692695,,,1604692800,1604692800,0,1
241,528,1,8,30,0,1,1,1,False,1,528,active,1604692513,,,1604692800,1604692800,0,2
242,529,1,4,36,0,1,1,0,False,1,529,active,1604692315,,,1604692800,1604692800,4,0
243,530,1,9,14,0,1,1,0,False,1,530,active,1604692238,,,1604692800,1604692800,0,4
244,531,1,52,7,0,1,1,2,False,1,531,active,1604692640,,,1604692800,1604692800,0,2
245,532,1,13,24,0,6,1,0,False,1,532,active,1604692787,,,1604692800,1604692800,1,0
246,533,1,30,14,0,2,1,0,False,1,533,active,1604692753,,,1604692800,1604692800,0,0
247,534,1,28,3,0,0,1,0,False,1,534,active,1604692035,,,1604692800,1604692800,0,1
248,536,1,20,8,0,0,1,0,False,1,536,active,1604692749,,,1604692800,1604692800,0,11
249,539,1,7,24,0,0,1,0,False,1,539,active,1604692784,,,1604692800,1604692800,0,0
250,540,1,14,39,0,0,1,1,False,1,540,active,1604692424,,,1604692800,1604692800,0,4
251,545,1,10,16,0,1,1,0,False,1,545,active,1604692732,,,1604692800,1604692800,0,7
252,546,1,13,31,0,1,1,0,False,1,546,active,1604692691,,,1604692800,1604692800,0,0
253,2000,1,49,8,0,0,1,5,False,1,2000,active,1604692750,,,1604692800,1604692800,0,8
254,2002,1,18,9,0,0,1,0,False,1,2002,active,1604692758,,,1604692800,1604692800,0,3
255,2003,1,5,47,0,2,1,0,False,1,2003,active,1604692537,,,1604692800,1604692800,0,5
256,2005,1,10,2,0,0,1,3,False,1,2005,active,1604689957,,,1604692800,1604692800,2,0
257,2006,1,25,21,0,3,1,1,True,1,2006,active,1604692694,,,1604692800,1604692800,0,4
258,2008,1,12,10,0,2,1,3,True,1,2008,active,1604692787,,,1604692800,1604692800,0,10
259,2009,1,15,19,0,1,1,0,False,1,2009,active,1604692685,,,1604692800,1604692800,3,0
260,2010,1,43,19,0,3,1,3,False,1,2010,active,1604692671,,,1604692800,1604692800,9,0
261,2012,1,12,4,18,1,1,0,False,1,2012,active,1604692578,"{'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 1269, 'off_dock_capacity': 70, 'active': True, 'region': 'BKN', 'dock_blocked_count': 18, 'off_dock_count': 40}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1604692800,1604692800,0,4
262,2017,1,6,33,0,0,1,1,False,1,2017,active,1604692630,,,1604692800,1604692800,0,4
263,2021,1,5,59,0,1,1,1,False,1,2021,active,1604692585,,,1604692800,1604692800,4,0
264,2022,1,10,20,0,3,1,2,False,1,2022,active,1604692786,,,1604692800,1604692800,0,3
265,3016,1,38,15,0,1,1,0,False,1,3016,active,1604692670,,,1604692800,1604692800,14,0
266,3041,1,1,23,0,0,1,0,False,1,3041,active,1604692740,,,1604692800,1604692800,0,0
267,3042,1,2,17,0,0,1,0,False,1,3042,active,1604691413,,,1604692800,1604692800,0,2
268,3043,1,2,17,0,0,1,1,False,1,3043,active,1604692356,,,1604692800,1604692800,0,2
269,3044,1,0,27,0,0,1,0,False,1,3044,active,1604692366,,,1604692800,1604692800,0,0
270,3046,1,1,18,0,0,1,0,False,1,3046,active,1604689923,,,1604692800,1604692800,0,0
271,3047,1,0,21,0,0,1,0,False,1,3047,active,1604691807,,,1604692800,1604692800,1,0
272,3048,1,0,18,0,1,1,0,False,1,3048,active,1604689826,,,1604692800,1604692800,0,0
273,3049,1,0,17,1,0,1,0,False,1,3049,active,1604691673,,,1604692800,1604692800,2,0
274,3050,1,0,19,0,1,1,0,False,1,3050,active,1604691864,,,1604692800,1604692800,1,0
275,3052,1,0,22,0,1,1,0,False,1,3052,active,1604691844,,,1604692800,1604692800,0,0
276,3053,1,0,23,0,0,1,0,False,1,3053,active,1604691495,,,1604692800,1604692800,0,0
277,3054,1,0,19,0,0,1,0,False,1,3054,active,1604690660,,,1604692800,1604692800,0,0
278,3055,1,1,22,0,0,1,0,False,1,3055,active,1604692440,,,1604692800,1604692800,0,0
279,3056,1,1,21,0,1,1,0,False,1,3056,active,1604692156,,,1604692800,1604692800,0,1
280,3057,1,1,15,0,2,1,0,False,1,3057,active,1604692309,,,1604692800,1604692800,0,1
281,3058,1,0,24,0,0,1,0,False,1,3058,active,1604690041,,,1604692800,1604692800,0,0
