,station_id,is_installed,num_bikes_available,num_docks_available,num_docks_disabled,num_bikes_disabled,is_returning,num_ebikes_available,eightd_has_available_keys,is_renting,legacy_id,station_status,last_reported,valet,eightd_active_station_services,starttime,timestamp,demand,supply
89,325,1,24,8,0,3,1,2,False,1,325,active,1604689080,,,1604689200,1604689200,0,0
90,326,1,7,25,0,9,1,0,False,1,326,active,1604688824,,,1604689200,1604689200,4,0
91,327,1,28,8,0,3,1,0,True,1,327,active,1604689094,,,1604689200,1604689200,4,0
92,328,1,25,9,0,1,1,3,False,1,328,active,1604689073,,,1604689200,1604689200,8,0
93,330,1,25,14,0,0,1,3,False,1,330,active,1604688962,,,1604689200,1604689200,0,4
94,331,1,5,20,0,2,1,1,False,1,331,active,1604689189,,,1604689200,1604689200,4,0
95,332,1,17,18,0,1,1,2,False,1,332,active,1604689147,,,1604689200,1604689200,0,7
96,334,1,14,17,0,0,1,1,False,1,334,active,1604689112,,,1604689200,1604689200,3,0
97,335,1,18,6,0,3,1,0,False,1,335,active,1604689047,,,1604689200,1604689200,0,5
98,336,1,34,1,0,1,1,1,False,1,336,active,1604689078,,,1604689200,1604689200,0,2
99,340,1,22,4,0,1,1,0,False,1,340,active,1604689191,,,1604689200,1604689200,0,7
100,341,1,12,6,0,1,1,0,False,1,341,active,1604689054,,,1604689200,1604689200,1,0
101,342,1,15,12,1,1,1,0,False,1,342,active,1604688850,,,1604689200,1604689200,0,2
102,343,1,21,2,0,0,1,1,False,1,343,active,1604688577,,,1604689200,1604689200,0,2
103,344,1,3,20,0,0,1,2,False,1,344,active,1604688859,,,1604689200,1604689200,0,2
104,346,1,16,9,0,2,1,0,False,1,346,active,1604688965,,,1604689200,1604689200,7,0
105,347,1,42,12,0,0,1,0,False,1,347,active,1604689085,,,1604689200,1604689200,4,0
106,349,1,1,60,0,0,1,0,False,1,349,active,1604689174,,,1604689200,1604689200,0,0
107,350,1,24,22,1,0,1,1,False,1,350,active,1604689182,,,1604689200,1604689200,0,2
108,351,1,28,10,0,1,1,0,False,1,351,active,1604688970,,,1604689200,1604689200,0,0
109,353,1,2,22,0,3,1,0,False,1,353,active,1604688599,,,1604689200,1604689200,4,0
110,354,1,13,33,0,1,1,0,False,1,354,active,1604688737,,,1604689200,1604689200,0,1
111,355,1,37,4,0,2,1,0,False,1,355,active,1604688893,,,1604689200,1604689200,0,1
112,356,1,5,17,0,1,1,0,False,1,356,active,1604688547,,,1604689200,1604689200,2,0
113,358,1,29,21,0,0,1,2,False,1,358,active,1604689170,,,1604689200,1604689200,8,0
114,359,1,68,8,0,2,1,18,False,1,359,active,1604688948,,,1604689200,1604689200,0,1
115,360,1,14,25,0,0,1,0,False,1,360,active,1604689145,,,1604689200,1604689200,0,6
116,361,1,13,63,0,3,1,1,False,1,361,active,1604689127,,,1604689200,1604689200,0,11
117,362,1,40,17,0,0,1,0,False,1,362,active,1604688993,,,1604689200,1604689200,1,0
118,363,0,0,1,0,0,0,0,False,0,363,out_of_service,1604591481,,,1604689200,1604689200,0,0
119,364,1,1,26,0,0,1,1,False,1,364,active,1604688815,,,1604689200,1604689200,0,0
120,366,1,6,27,0,0,1,0,False,1,366,active,1604687568,,,1604689200,1604689200,1,0
121,367,1,31,11,0,1,1,10,False,1,367,active,1604689148,,,1604689200,1604689200,0,9
122,368,1,15,32,0,0,1,0,False,1,368,active,1604689165,,,1604689200,1604689200,1,0
123,369,1,31,45,0,0,1,0,False,1,369,active,1604689128,,,1604689200,1604689200,0,1
124,372,1,0,27,0,0,1,0,False,1,372,active,1604687613,,,1604689200,1604689200,0,0
125,373,1,5,14,0,0,1,0,False,1,373,active,1604688480,,,1604689200,1604689200,1,0
126,376,1,29,13,0,0,1,6,False,1,376,active,1604689175,,,1604689200,1604689200,6,0
127,377,1,43,5,0,0,1,0,False,1,377,active,1604689156,,,1604689200,1604689200,3,0
128,379,1,9,47,0,0,1,5,False,1,379,active,1604688938,,,1604689200,1604689200,11,0
129,380,1,8,31,0,3,1,2,False,1,380,active,1604689150,,,1604689200,1604689200,12,0
130,383,1,15,23,1,0,1,4,False,1,383,active,1604689099,,,1604689200,1604689200,0,1
131,385,1,2,26,0,1,1,0,False,1,385,active,1604688826,,,1604689200,1604689200,2,0
132,386,1,79,2,0,1,1,8,False,1,386,active,1604688596,,,1604689200,1604689200,0,1
133,387,1,13,24,0,2,1,1,False,1,387,active,1604688903,,,1604689200,1604689200,9,0
134,388,1,34,1,0,0,1,2,False,1,388,active,1604688932,,,1604689200,1604689200,0,6
135,389,1,0,26,0,1,1,0,False,1,389,active,1604688676,,,1604689200,1604689200,2,0
136,390,1,28,3,0,0,1,2,False,1,390,active,1604689070,,,1604689200,1604689200,0,6
137,391,1,6,35,0,2,1,2,False,1,391,active,1604688898,,,1604689200,1604689200,3,0
138,392,1,26,8,0,1,1,0,False,1,392,active,1604688916,,,1604689200,1604689200,1,0
139,393,1,2,33,0,2,1,1,False,1,393,active,1604688997,,,1604689200,1604689200,2,0
140,394,0,0,0,0,0,0,0,False,0,394,out_of_service,86400,,,1604689200,1604689200,0,0
141,396,1,1,22,0,2,1,0,False,1,396,active,1604686873,,,1604689200,1604689200,0,1
142,397,1,3,71,0,1,1,0,False,1,397,active,1604687107,,,1604689200,1604689200,0,0
143,398,1,19,11,0,1,1,0,False,1,398,active,1604688986,,,1604689200,1604689200,4,0
144,399,1,3,35,0,1,1,1,False,1,399,active,1604689138,,,1604689200,1604689200,0,0
145,400,1,8,7,0,0,1,0,False,1,400,active,1604687564,,,1604689200,1604689200,2,0
146,401,1,9,32,0,1,1,0,False,1,401,active,1604688928,,,1604689200,1604689200,0,7
147,402,1,33,5,0,1,1,3,False,1,402,active,1604689134,,,1604689200,1604689200,0,14
148,403,1,27,4,0,0,1,0,False,1,403,active,1604689072,,,1604689200,1604689200,0,2
149,405,1,38,13,0,0,1,3,True,1,405,active,1604688909,,,1604689200,1604689200,9,0
150,406,1,4,16,0,0,1,2,False,1,406,active,1604688274,,,1604689200,1604689200,1,0
151,408,1,15,7,0,1,1,0,False,1,408,active,1604688071,,,1604689200,1604689200,3,0
152,410,1,4,39,0,2,1,0,False,1,410,active,1604689067,,,1604689200,1604689200,7,0
153,411,1,30,1,0,0,1,1,False,1,411,active,1604689162,,,1604689200,1604689200,0,4
154,412,1,20,7,0,2,1,0,False,1,412,active,1604688970,,,1604689200,1604689200,6,0
155,415,1,37,8,0,1,1,1,False,1,415,active,1604689051,,,1604689200,1604689200,0,7
156,416,1,5,26,0,0,1,2,False,1,416,active,1604688487,,,1604689200,1604689200,0,1
157,417,1,10,15,0,0,1,2,False,1,417,active,1604689070,,,1604689200,1604689200,0,2
158,418,1,34,3,0,0,1,0,False,1,418,active,1604688351,,,1604689200,1604689200,2,0
159,419,1,8,15,0,0,1,0,False,1,419,active,1604688441,,,1604689200,1604689200,2,0
160,420,1,5,45,0,1,1,3,False,1,420,active,1604688955,,,1604689200,1604689200,0,3
161,421,1,15,4,0,0,1,0,False,1,421,active,1604688095,,,1604689200,1604689200,0,1
162,422,1,9,68,0,1,1,2,False,1,422,active,1604688892,,,1604689200,1604689200,0,4
163,423,1,7,19,0,1,1,2,False,1,423,active,1604688524,,,1604689200,1604689200,0,7
164,426,1,25,2,0,3,1,0,True,1,426,active,1604689143,,,1604689200,1604689200,1,0
165,427,1,39,6,0,2,1,0,False,1,427,active,1604688822,,,1604689200,1604689200,0,0
166,432,1,16,15,0,0,1,3,False,1,432,active,1604689165,,,1604689200,1604689200,0,2
167,434,1,43,17,0,0,1,0,False,1,434,active,1604689177,,,1604689200,1604689200,7,0
168,435,1,9,38,0,3,1,0,False,1,435,active,1604689181,,,1604689200,1604689200,14,0
169,436,1,1,23,3,0,1,0,False,1,436,active,1604688637,,,1604689200,1604689200,1,0
170,437,1,0,24,0,0,1,0,False,1,437,active,1604689153,,,1604689200,1604689200,2,0
171,438,1,29,18,0,0,1,0,False,1,438,active,1604689021,,,1604689200,1604689200,5,0
172,439,1,34,8,0,1,1,3,False,1,439,active,1604689100,,,1604689200,1604689200,0,1
173,440,1,20,12,0,0,1,0,False,1,440,active,1604689119,,,1604689200,1604689200,1,0
174,442,1,28,20,0,3,1,1,False,1,442,active,1604689144,,,1604689200,1604689200,0,4
175,443,1,1,22,0,0,1,0,False,1,443,active,1604683877,,,1604689200,1604689200,0,1
176,445,1,34,40,0,6,1,0,False,1,445,active,1604689069,,,1604689200,1604689200,0,9
177,446,1,26,49,0,4,1,2,False,1,446,active,1604689151,,,1604689200,1604689200,0,6
178,447,1,12,19,0,0,1,1,False,1,447,active,1604689080,,,1604689200,1604689200,0,1
179,448,1,2,22,0,3,1,0,False,1,448,active,1604689146,,,1604689200,1604689200,0,1
180,450,1,29,37,0,1,1,0,False,1,450,active,1604688978,,,1604689200,1604689200,10,0
181,453,1,34,31,0,1,1,0,False,1,453,active,1604688974,,,1604689200,1604689200,6,0
182,454,1,7,26,0,2,1,0,False,1,454,active,1604689002,,,1604689200,1604689200,0,2
183,455,1,48,8,0,3,1,0,False,1,455,active,1604689073,,,1604689200,1604689200,0,0
184,456,1,23,9,0,2,1,2,False,1,456,active,1604689151,,,1604689200,1604689200,0,1
185,457,1,6,73,0,0,1,0,False,1,457,active,1604689150,,,1604689200,1604689200,1,0
186,458,1,23,7,0,1,1,2,False,1,458,active,1604689120,,,1604689200,1604689200,0,5
187,460,1,5,18,0,2,1,1,False,1,460,active,1604689061,,,1604689200,1604689200,0,1
188,461,1,17,39,0,0,1,0,False,1,461,active,1604689188,,,1604689200,1604689200,2,0
189,462,1,53,23,0,1,1,2,False,1,462,active,1604689172,,,1604689200,1604689200,0,5
190,464,1,43,8,1,1,1,2,False,1,464,active,1604689189,,,1604689200,1604689200,0,5
191,465,1,38,1,0,0,1,13,False,1,465,active,1604689185,,,1604689200,1604689200,0,1
192,466,1,20,7,8,0,1,2,False,1,466,active,1604689028,,,1604689200,1604689200,0,1
193,467,1,32,1,0,1,1,0,False,1,467,active,1604688276,,,1604689200,1604689200,1,0
194,468,1,33,31,0,1,1,19,False,1,468,active,1604689120,,,1604689200,1604689200,0,6
195,469,1,28,29,0,0,1,2,False,1,469,active,1604689005,,,1604689200,1604689200,0,1
196,470,1,25,46,0,1,1,1,False,1,470,active,1604688847,,,1604689200,1604689200,2,0
197,471,1,14,17,0,0,1,0,False,1,471,active,1604688789,,,1604689200,1604689200,0,6
198,472,1,41,13,0,1,1,1,False,1,472,active,1604689186,,,1604689200,1604689200,4,0
199,473,1,28,20,0,2,1,0,False,1,473,active,1604687962,,,1604689200,1604689200,0,4
200,474,1,34,20,0,2,1,3,False,1,474,active,1604689017,,,1604689200,1604689200,0,4
201,476,1,30,30,0,5,1,4,False,1,476,active,1604689124,,,1604689200,1604689200,0,1
202,477,1,10,61,0,0,1,0,False,1,477,active,1604689153,,,1604689200,1604689200,16,0
203,478,1,3,33,0,1,1,2,False,1,478,active,1604689051,,,1604689200,1604689200,0,1
204,479,1,0,31,0,0,1,0,False,1,479,active,1604688929,,,1604689200,1604689200,4,0
205,480,1,3,24,0,2,1,1,False,1,480,active,1604688992,,,1604689200,1604689200,0,0
206,481,1,2,23,0,0,1,2,False,1,481,active,1604688835,,,1604689200,1604689200,0,1
207,482,1,35,39,0,4,0,0,False,0,482,active,1604687785,,,1604689200,1604689200,0,1
208,483,1,10,24,0,0,1,2,False,1,483,active,1604688443,,,1604689200,1604689200,0,0
209,484,1,43,2,0,1,1,17,False,1,484,active,1604688646,,,1604689200,1604689200,1,0
210,485,1,29,9,0,2,1,7,False,1,485,active,1604689080,,,1604689200,1604689200,0,7
211,486,1,34,6,0,1,1,1,False,1,486,active,1604688970,,,1604689200,1604689200,0,2
212,487,1,1,34,0,0,1,0,False,1,487,active,1604688838,,,1604689200,1604689200,3,0
213,489,1,27,20,0,2,1,1,False,1,489,active,1604689180,,,1604689200,1604689200,0,4
214,490,1,41,23,0,2,1,0,False,1,490,active,1604689128,,,1604689200,1604689200,6,0
215,492,1,18,48,0,2,1,5,False,1,492,active,1604689120,,,1604689200,1604689200,28,0
216,493,1,30,4,0,0,1,8,False,1,493,active,1604689187,,,1604689200,1604689200,0,1
217,494,1,62,1,0,3,1,3,False,1,494,active,1604689122,,,1604689200,1604689200,0,13
218,495,1,3,34,0,2,1,0,False,1,495,active,1604689119,,,1604689200,1604689200,0,1
219,496,1,46,16,0,3,1,0,False,1,496,active,1604689190,,,1604689200,1604689200,10,0
220,497,1,55,7,0,4,1,1,False,1,497,active,1604689189,,,1604689200,1604689200,2,0
221,499,1,13,18,0,5,1,2,True,1,499,active,1604689180,,,1604689200,1604689200,4,0
222,500,1,34,16,0,2,1,0,False,1,500,active,1604688958,,,1604689200,1604689200,0,4
223,501,1,18,63,0,2,1,1,False,1,501,active,1604689172,,,1604689200,1604689200,4,0
224,502,1,8,28,0,0,1,2,False,1,502,active,1604689153,,,1604689200,1604689200,0,2
225,503,1,24,6,0,1,1,0,False,1,503,active,1604689113,,,1604689200,1604689200,0,0
226,504,1,0,53,0,1,1,0,False,1,504,active,1604688096,,,1604689200,1604689200,2,0
227,505,1,11,35,0,6,1,1,False,1,505,active,1604689186,,,1604689200,1604689200,0,5
228,507,1,7,38,0,0,1,2,False,1,507,active,1604688515,,,1604689200,1604689200,0,3
229,508,1,2,22,0,1,1,1,False,1,508,active,1604688927,,,1604689200,1604689200,1,0
230,509,1,12,47,0,2,1,0,False,1,509,active,1604688938,,,1604689200,1604689200,5,0
231,510,1,9,46,0,0,1,1,False,1,510,active,1604688876,,,1604689200,1604689200,0,3
232,513,1,5,24,0,0,1,0,False,1,513,active,1604688438,,,1604689200,1604689200,0,5
233,514,1,43,9,0,0,1,0,True,1,514,active,1604689181,,,1604689200,1604689200,0,6
234,515,1,11,64,0,4,1,0,False,1,515,active,1604689137,,,1604689200,1604689200,0,8
235,516,1,29,1,0,1,1,0,False,1,516,active,1604688975,,,1604689200,1604689200,0,3
236,517,1,48,20,0,1,1,9,False,1,517,active,1604689128,,,1604689200,1604689200,0,5
237,519,1,46,18,0,5,1,4,False,1,519,active,1604689185,,,1604689200,1604689200,10,0
238,522,1,39,12,0,0,1,7,False,1,522,active,1604688493,"{'station_id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 67, 'off_dock_capacity': 70, 'active': True, 'region': 'BKN', 'dock_blocked_count': 0, 'off_dock_count': 27}",[{'id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}],1604689200,1604689200,0,1
239,525,1,46,10,0,0,1,0,False,1,525,active,1604688810,,,1604689200,1604689200,0,7
240,526,1,27,11,0,2,1,2,False,1,526,active,1604689170,,,1604689200,1604689200,0,3
241,528,1,5,33,0,1,1,0,False,1,528,active,1604688738,,,1604689200,1604689200,3,0
242,529,1,6,33,0,2,1,1,False,1,529,active,1604689183,,,1604689200,1604689200,0,2
243,530,1,10,13,0,1,1,0,False,1,530,active,1604689118,,,1604689200,1604689200,0,1
244,531,1,52,6,0,2,1,4,False,1,531,active,1604688949,,,1604689200,1604689200,0,0
245,532,1,10,26,0,7,1,1,False,1,532,active,1604689021,,,1604689200,1604689200,3,0
246,533,1,35,9,0,2,1,0,False,1,533,active,1604688767,,,1604689200,1604689200,0,5
247,534,1,27,4,0,0,1,3,False,1,534,active,1604689184,,,1604689200,1604689200,1,0
248,536,1,26,2,0,0,1,0,False,1,536,active,1604689159,,,1604689200,1604689200,0,6
249,539,1,8,22,0,1,1,1,False,1,539,active,1604689095,,,1604689200,1604689200,0,1
250,540,1,13,40,0,0,1,0,False,1,540,active,1604688787,,,1604689200,1604689200,1,0
251,545,1,17,9,0,1,1,1,False,1,545,active,1604689138,,,1604689200,1604689200,0,7
252,546,1,21,24,0,0,1,2,False,1,546,active,1604688870,,,1604689200,1604689200,0,8
253,2000,1,39,17,0,1,1,1,False,1,2000,active,1604688721,,,1604689200,1604689200,10,0
254,2002,1,19,7,0,1,1,0,False,1,2002,active,1604689190,,,1604689200,1604689200,0,1
255,2003,1,8,46,0,0,1,2,False,1,2003,active,1604689168,,,1604689200,1604689200,0,3
256,2005,1,9,3,0,0,1,2,False,1,2005,active,1604688104,,,1604689200,1604689200,1,0
257,2006,1,26,19,0,4,1,1,True,1,2006,active,1604689172,,,1604689200,1604689200,0,1
258,2008,1,15,9,0,0,1,2,True,1,2008,active,1604689176,,,1604689200,1604689200,0,3
259,2009,1,15,19,0,1,1,0,False,1,2009,active,1604688918,,,1604689200,1604689200,0,0
260,2010,1,47,16,0,2,1,4,False,1,2010,active,1604689120,,,1604689200,1604689200,0,4
261,2012,1,20,0,18,1,1,0,False,1,2012,active,1604689164,"{'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 1269, 'off_dock_capacity': 70, 'active': True, 'region': 'BKN', 'dock_blocked_count': 18, 'off_dock_count': 40}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1604689200,1604689200,0,8
262,2017,1,9,30,0,0,1,1,False,1,2017,active,1604689116,,,1604689200,1604689200,0,3
263,2021,1,12,52,0,1,1,0,False,1,2021,active,1604689190,,,1604689200,1604689200,0,7
264,2022,1,10,21,0,2,1,3,False,1,2022,active,1604685799,,,1604689200,1604689200,0,0
265,3016,1,40,13,0,1,1,0,False,1,3016,active,1604688962,,,1604689200,1604689200,0,2
266,3041,1,3,21,0,0,1,0,False,1,3041,active,1604689092,,,1604689200,1604689200,0,2
267,3042,1,7,12,0,0,1,0,False,1,3042,active,1604689089,,,1604689200,1604689200,0,5
268,3043,1,0,19,0,0,1,0,False,1,3043,active,1604682301,,,1604689200,1604689200,2,0
269,3044,1,1,26,0,0,1,0,False,1,3044,active,1604688944,,,1604689200,1604689200,0,1
270,3046,1,1,18,0,0,1,0,False,1,3046,active,1604688809,,,1604689200,1604689200,0,0
271,3047,1,0,21,0,0,1,0,False,1,3047,active,1604684619,,,1604689200,1604689200,0,0
272,3048,1,1,17,0,1,1,1,False,1,3048,active,1604684960,,,1604689200,1604689200,0,1
273,3049,1,2,15,1,0,1,0,False,1,3049,active,1604687438,,,1604689200,1604689200,0,2
274,3050,1,0,19,0,2,1,0,False,1,3050,active,1604688835,,,1604689200,1604689200,0,0
275,3052,1,0,22,0,1,1,0,False,1,3052,active,1604685400,,,1604689200,1604689200,0,0
276,3053,1,0,23,0,0,1,0,False,1,3053,active,1604688022,,,1604689200,1604689200,0,0
277,3054,1,0,19,0,0,1,0,False,1,3054,active,1604686759,,,1604689200,1604689200,0,0
278,3055,1,1,22,0,0,1,1,False,1,3055,active,1604689067,,,1604689200,1604689200,0,0
279,3056,1,7,15,0,1,1,0,False,1,3056,active,1604688583,,,1604689200,1604689200,0,6
280,3057,1,3,13,0,2,1,0,False,1,3057,active,1604688302,,,1604689200,1604689200,0,2
281,3058,1,5,19,0,0,1,0,False,1,3058,active,1604688197,,,1604689200,1604689200,0,5
