,num_docks_available,last_reported,num_bikes_disabled,station_status,legacy_id,num_docks_disabled,station_id,is_installed,is_renting,num_bikes_available,num_ebikes_available,is_returning,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
108,1,1605203633,0,active,351,0,351,1,1,38,0,1,False,,,1605203995,1605203995,0,0
109,20,1605203955,1,active,353,0,353,1,1,6,0,1,False,,,1605203995,1605203995,0,0
110,47,1605199680,0,active,354,0,354,1,1,0,0,1,False,,,1605203995,1605203995,3,0
111,0,1605203837,3,active,355,0,355,1,1,40,1,1,False,,,1605203995,1605203995,0,1
112,15,1605203273,0,active,356,0,356,1,1,8,0,1,False,,,1605203995,1605203995,1,0
113,29,1605203152,0,active,358,0,358,1,1,21,3,1,False,,,1605203995,1605203995,0,2
114,17,1605203918,4,active,359,0,359,1,1,57,15,1,False,,,1605203995,1605203995,0,4
115,17,1605203839,1,active,360,0,360,1,1,21,5,1,False,,,1605203995,1605203995,0,0
116,13,1605203337,2,active,361,0,361,1,1,64,2,1,False,,,1605203995,1605203995,0,2
117,20,1605203892,1,active,362,0,362,1,1,36,2,1,False,,,1605203995,1605203995,1,0
118,3,1604843856,0,out_of_service,363,0,363,0,0,0,0,0,False,,,1605203995,1605203995,0,0
119,23,1605203079,1,active,364,0,364,1,1,3,0,1,False,,,1605203995,1605203995,0,2
120,29,1605203060,0,active,366,0,366,1,1,4,1,1,False,,,1605203995,1605203995,0,2
121,13,1605203492,1,active,367,0,367,1,1,29,7,1,False,,,1605203995,1605203995,3,0
122,27,1605203111,2,active,368,2,368,1,1,16,1,1,False,,,1605203995,1605203995,0,4
123,30,1605203679,0,active,369,0,369,1,1,46,1,1,False,,,1605203995,1605203995,0,0
124,18,1605203287,0,active,372,0,372,1,1,9,0,1,False,,,1605203995,1605203995,2,0
125,1,1605202279,0,active,373,0,373,1,1,0,0,1,False,,,1605203995,1605203995,7,0
126,8,1605203933,0,active,376,0,376,1,1,34,2,1,False,,,1605203995,1605203995,3,0
127,6,1605203855,2,active,377,0,377,1,1,40,2,1,False,,,1605203995,1605203995,1,0
128,28,1605203689,0,active,379,0,379,1,1,28,1,1,False,,,1605203995,1605203995,6,0
129,14,1605203960,1,active,380,0,380,1,1,27,2,1,False,,,1605203995,1605203995,1,0
130,19,1605203807,0,active,383,1,383,1,1,19,0,1,False,,,1605203995,1605203995,3,0
131,18,1605203931,0,active,385,0,385,1,1,11,2,1,False,,,1605203995,1605203995,2,0
132,1,1605203952,2,active,386,0,386,1,1,79,2,1,False,,,1605203995,1605203995,0,2
133,18,1605203601,1,active,387,0,387,1,1,20,3,1,False,,,1605203995,1605203995,0,0
134,1,1605203904,1,active,388,0,388,1,1,33,6,1,False,,,1605203995,1605203995,0,3
135,17,1605201601,0,active,389,0,389,1,1,10,0,1,False,,,1605203995,1605203995,0,4
136,21,1605202479,1,active,390,0,390,1,1,9,0,1,False,,,1605203995,1605203995,5,0
137,22,1605203949,4,active,391,3,391,1,1,9,1,1,False,,,1605203995,1605203995,0,8
138,5,1605203765,0,active,392,0,392,1,1,30,0,1,False,,,1605203995,1605203995,0,0
139,36,1605203840,0,active,393,0,393,1,1,1,0,1,False,,,1605203995,1605203995,0,0
140,0,86400,0,out_of_service,394,0,394,0,0,0,0,0,False,,,1605203995,1605203995,0,0
141,22,1605203960,0,active,396,0,396,1,1,3,0,1,False,,,1605203995,1605203995,0,1
142,72,1605202256,0,active,397,0,397,1,1,3,2,1,False,,,1605203995,1605203995,0,2
143,3,1605203593,1,active,398,0,398,1,1,27,1,1,False,,,1605203995,1605203995,2,0
144,39,1605199528,0,active,399,0,399,1,1,0,0,1,False,,,1605203995,1605203995,0,0
145,7,1605203990,0,active,400,1,400,1,1,7,1,1,False,,,1605203995,1605203995,0,2
146,28,1605203663,1,active,401,0,401,1,1,13,0,1,False,,,1605203995,1605203995,2,0
147,0,1605203781,1,active,402,0,402,1,0,38,6,0,False,,,1605203995,1605203995,0,0
148,7,1605203602,0,active,403,0,403,1,1,24,1,1,False,,,1605203995,1605203995,0,2
149,23,1605203976,2,active,405,0,405,1,1,26,0,1,False,,,1605203995,1605203995,4,0
150,13,1605203841,2,active,406,0,406,1,1,5,1,1,False,,,1605203995,1605203995,0,0
151,6,1605203314,2,active,408,0,408,1,1,15,0,1,False,,,1605203995,1605203995,1,0
152,39,1605203925,1,active,410,0,410,1,1,5,2,1,False,,,1605203995,1605203995,4,0
153,29,1605203641,1,active,411,0,411,1,1,1,1,1,False,,,1605203995,1605203995,3,0
154,1,1605203692,2,active,412,0,412,1,1,26,0,1,False,,,1605203995,1605203995,0,1
155,28,1605203600,1,active,415,0,415,1,1,17,1,1,False,,,1605203995,1605203995,1,0
156,30,1605203800,0,active,416,0,416,1,1,1,1,1,False,,,1605203995,1605203995,2,0
157,13,1605203313,0,active,417,0,417,1,1,12,3,1,False,,,1605203995,1605203995,5,0
158,0,1605200607,0,active,418,0,418,1,1,37,0,1,False,,,1605203995,1605203995,0,0
159,18,1605203976,0,active,419,0,419,1,1,5,1,1,False,,,1605203995,1605203995,0,0
160,48,1605202692,2,active,420,0,420,1,1,1,0,1,False,,,1605203995,1605203995,0,0
161,12,1605203912,1,active,421,0,421,1,1,6,3,1,False,,,1605203995,1605203995,5,0
162,47,1605203745,2,active,422,0,422,1,1,29,1,1,False,,,1605203995,1605203995,0,0
163,20,1605203703,2,active,423,0,423,1,1,5,0,1,False,,,1605203995,1605203995,0,0
164,15,1605203817,2,active,426,0,426,1,1,13,0,1,True,,,1605203995,1605203995,3,0
165,9,1605203255,1,active,427,0,427,1,1,37,0,1,False,,,1605203995,1605203995,0,3
166,30,1605203763,1,active,432,0,432,1,1,0,0,1,False,,,1605203995,1605203995,0,0
167,22,1605203323,0,active,434,0,434,1,1,38,3,1,False,,,1605203995,1605203995,0,4
168,0,1605203846,1,active,435,0,435,1,1,49,5,1,False,,,1605203995,1605203995,0,3
169,25,1605203303,0,active,436,0,436,1,1,2,0,1,False,,,1605203995,1605203995,0,0
170,21,1605203772,0,active,437,0,437,1,1,3,0,1,False,,,1605203995,1605203995,1,0
171,23,1605203993,0,active,438,0,438,1,1,24,1,1,False,,,1605203995,1605203995,0,1
172,38,1605203880,0,active,439,0,439,1,1,5,0,1,False,,,1605203995,1605203995,0,0
173,9,1605203352,0,active,440,0,440,1,1,23,5,1,False,,,1605203995,1605203995,1,0
174,14,1605203983,1,active,442,0,442,1,1,36,4,1,False,,,1605203995,1605203995,0,1
175,13,1605202961,1,active,443,0,443,1,1,9,2,1,False,,,1605203995,1605203995,0,1
176,43,1605203878,1,active,445,0,445,1,1,36,0,1,False,,,1605203995,1605203995,12,0
177,70,1605203713,2,active,446,0,446,1,1,7,0,1,False,,,1605203995,1605203995,3,0
178,22,1605203877,2,active,447,1,447,1,1,6,1,1,False,,,1605203995,1605203995,0,3
179,25,1605203732,0,active,448,0,448,1,1,2,0,1,False,,,1605203995,1605203995,0,0
180,40,1605203992,2,active,450,0,450,1,1,25,0,1,False,,,1605203995,1605203995,0,2
181,16,1605203982,1,active,453,0,453,1,1,49,0,1,False,,,1605203995,1605203995,5,0
182,31,1605203865,1,active,454,0,454,1,1,3,1,1,False,,,1605203995,1605203995,1,0
183,53,1605203949,0,active,455,0,455,1,1,6,0,1,False,,,1605203995,1605203995,0,3
184,0,1605203968,1,active,456,34,456,1,1,22,17,1,False,[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 1298, 'dock_blocked_count': 34, 'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'active': True, 'off_dock_capacity': 30, 'off_dock_count': 20}",1605203995,1605203995,0,0
185,53,1605203784,3,active,457,0,457,1,1,23,11,1,False,,,1605203995,1605203995,0,2
186,20,1605203128,0,active,458,0,458,1,1,11,2,1,False,,,1605203995,1605203995,0,1
187,19,1605203871,1,active,460,0,460,1,1,5,1,1,False,,,1605203995,1605203995,2,0
188,18,1605203623,0,active,461,0,461,1,1,38,3,1,False,,,1605203995,1605203995,0,1
189,21,1605203960,0,active,462,0,462,1,1,56,2,1,False,,,1605203995,1605203995,0,5
190,34,1605202679,0,active,464,1,464,1,1,18,12,1,False,,,1605203995,1605203995,0,0
191,2,1605203224,1,active,465,0,465,1,1,36,7,1,False,,,1605203995,1605203995,0,1
192,17,1605203744,1,active,466,8,466,1,1,9,4,1,False,,,1605203995,1605203995,3,0
193,0,1605200811,0,active,467,0,467,1,1,34,0,1,False,,,1605203995,1605203995,0,2
194,21,1605203884,1,active,468,0,468,1,1,43,2,1,False,,,1605203995,1605203995,0,3
195,37,1605203917,3,active,469,0,469,1,1,17,0,1,False,,,1605203995,1605203995,6,0
196,15,1605203948,0,active,470,0,470,1,1,57,1,1,False,,,1605203995,1605203995,3,0
197,16,1605203476,0,active,471,0,471,1,1,15,3,1,False,,,1605203995,1605203995,0,3
198,26,1605203065,0,active,472,0,472,1,1,29,5,1,False,,,1605203995,1605203995,1,0
199,13,1605203934,0,active,473,0,473,1,1,51,3,1,False,,,1605203995,1605203995,0,1
200,20,1605203832,2,active,474,0,474,1,1,34,4,1,False,,,1605203995,1605203995,1,0
201,26,1605203975,1,active,476,0,476,1,1,38,0,1,False,,,1605203995,1605203995,1,0
202,62,1605203744,2,active,477,1,477,1,1,6,2,1,False,,,1605203995,1605203995,12,0
203,25,1605203912,2,active,478,0,478,1,1,10,1,1,False,,,1605203995,1605203995,0,6
204,26,1605203852,0,active,479,0,479,1,1,5,1,1,False,,,1605203995,1605203995,0,1
205,26,1605203587,0,active,480,0,480,1,1,3,0,1,False,,,1605203995,1605203995,1,0
206,19,1605202920,0,active,481,0,481,1,1,6,1,1,False,,,1605203995,1605203995,2,0
207,2,1605203233,4,active,482,0,482,1,0,72,1,0,False,,,1605203995,1605203995,4,0
208,29,1605203951,0,active,483,0,483,1,1,5,0,1,False,,,1605203995,1605203995,0,4
209,1,1605203397,1,active,484,0,484,1,1,44,3,1,False,,,1605203995,1605203995,0,6
210,15,1605203300,0,active,485,0,485,1,1,25,6,1,False,,,1605203995,1605203995,0,5
211,14,1605203986,3,active,486,0,486,1,1,24,4,1,False,,,1605203995,1605203995,6,0
212,29,1605203735,0,active,487,0,487,1,1,6,0,1,False,,,1605203995,1605203995,3,0
213,17,1605203760,1,active,489,0,489,1,1,31,2,1,False,,,1605203995,1605203995,2,0
214,29,1605203982,1,active,490,0,490,1,1,36,4,1,False,,,1605203995,1605203995,5,0
215,48,1605203603,1,active,492,1,492,1,1,18,0,1,False,,,1605203995,1605203995,16,0
216,1,1605203717,2,active,493,0,493,1,1,31,4,1,False,,,1605203995,1605203995,1,0
217,42,1605203970,1,active,494,0,494,1,1,23,2,1,False,,,1605203995,1605203995,8,0
218,33,1605203911,0,active,495,0,495,1,1,6,0,1,False,,,1605203995,1605203995,7,0
219,23,1605203981,0,active,496,0,496,1,1,42,1,1,False,,,1605203995,1605203995,3,0
220,40,1605203978,3,active,497,0,497,1,1,23,7,1,False,,,1605203995,1605203995,5,0
221,14,1605203917,1,active,499,0,499,1,1,21,7,1,True,,,1605203995,1605203995,0,3
222,2,1605203141,1,active,500,0,500,1,1,49,2,1,False,,,1605203995,1605203995,0,3
223,75,1605203982,0,active,501,0,501,1,1,8,0,1,False,,,1605203995,1605203995,1,0
224,33,1605203635,0,active,502,0,502,1,1,3,3,1,False,,,1605203995,1605203995,7,0
225,1,1605203986,0,active,503,0,503,1,1,30,4,1,False,,,1605203995,1605203995,1,0
226,33,1605203992,0,active,504,0,504,1,1,21,4,1,False,,,1605203995,1605203995,1,0
227,13,1605203867,3,active,505,0,505,1,1,36,4,1,False,,,1605203995,1605203995,11,0
228,30,1605203955,0,active,507,0,507,1,1,15,2,1,False,,,1605203995,1605203995,0,0
229,18,1605203696,1,active,508,0,508,1,1,6,0,1,False,,,1605203995,1605203995,0,1
230,23,1605203944,1,active,509,0,509,1,1,37,1,1,False,,,1605203995,1605203995,3,0
231,24,1605192359,2,active,510,0,510,1,0,29,1,0,False,,,1605203995,1605203995,0,2
232,22,1605203872,0,active,513,0,513,1,1,7,1,1,False,,,1605203995,1605203995,0,3
233,30,1605203639,3,active,514,0,514,1,1,19,1,1,True,,,1605203995,1605203995,6,0
234,65,1605203861,0,active,515,0,515,1,1,14,0,1,False,,,1605203995,1605203995,1,0
235,9,1605203306,3,active,516,0,516,1,1,19,0,1,False,,,1605203995,1605203995,1,0
236,38,1605203032,1,active,517,0,517,1,1,30,11,1,False,,,1605203995,1605203995,0,3
237,32,1605203542,1,active,519,0,519,1,1,36,9,1,False,,,1605203995,1605203995,6,0
238,10,1605203515,1,active,522,0,522,1,1,40,6,1,False,,,1605203995,1605203995,1,0
239,24,1605201788,1,active,525,0,525,1,1,31,0,1,False,,,1605203995,1605203995,0,2
240,12,1605203817,3,active,526,0,526,1,1,25,1,1,False,,,1605203995,1605203995,0,0
241,10,1605203225,5,active,528,0,528,1,1,24,2,1,False,,,1605203995,1605203995,0,0
242,35,1605201814,1,active,529,0,529,1,1,5,0,1,False,,,1605203995,1605203995,3,0
243,13,1605203939,0,active,530,0,530,1,1,11,0,1,False,,,1605203995,1605203995,1,0
244,9,1605203616,2,active,531,0,531,1,1,49,1,1,False,,,1605203995,1605203995,6,0
245,20,1605203761,0,active,532,0,532,1,1,23,3,1,False,,,1605203995,1605203995,0,4
246,3,1605203780,0,active,533,0,533,1,1,43,11,1,False,,,1605203995,1605203995,2,0
247,0,1605197830,1,active,534,0,534,1,1,30,3,1,False,,,1605203995,1605203995,0,1
248,3,1605203740,2,active,536,0,536,1,1,23,2,1,False,,,1605203995,1605203995,4,0
249,2,1605203104,1,active,539,0,539,1,1,28,0,1,False,,,1605203995,1605203995,2,0
250,40,1605203312,0,active,540,0,540,1,1,14,3,1,False,,,1605203995,1605203995,0,4
251,5,1605203431,0,active,545,0,545,1,1,22,3,1,False,,,1605203995,1605203995,2,0
252,31,1605203904,0,active,546,0,546,1,1,14,6,1,False,,,1605203995,1605203995,0,4
253,5,1605203042,0,active,2000,0,2000,1,1,52,0,1,False,,,1605203995,1605203995,0,2
254,13,1605203490,1,active,2002,0,2002,1,1,13,2,1,False,,,1605203995,1605203995,0,6
255,29,1605203690,0,active,2003,0,2003,1,1,25,7,1,False,,,1605203995,1605203995,0,4
256,1,1605195634,1,active,2005,0,2005,1,1,10,0,1,False,,,1605203995,1605203995,0,0
257,1,1605203984,2,active,2006,1,2006,1,1,45,11,1,True,,,1605203995,1605203995,0,4
258,14,1605203850,2,active,2008,0,2008,1,1,8,0,1,True,,,1605203995,1605203995,4,0
259,5,1605201975,5,active,2009,0,2009,1,1,25,0,1,False,,,1605203995,1605203995,4,0
260,21,1605203927,1,active,2010,0,2010,1,1,43,4,1,False,,,1605203995,1605203995,1,0
261,0,1605203736,3,active,2012,18,2012,1,1,25,8,1,False,[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 1287, 'dock_blocked_count': 18, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'active': True, 'off_dock_capacity': 70, 'off_dock_count': 51}",1605203995,1605203995,0,3
262,29,1605203865,1,active,2017,0,2017,1,1,9,2,1,False,,,1605203995,1605203995,0,1
263,49,1605203635,0,active,2021,1,2021,1,1,15,0,1,False,,,1605203995,1605203995,0,2
264,28,1605203835,0,active,2022,0,2022,1,1,5,1,1,False,,,1605203995,1605203995,0,2
265,19,1605203920,1,active,3016,0,3016,1,1,34,2,1,False,,,1605203995,1605203995,0,1
266,14,1605200603,1,active,3041,0,3041,1,1,9,2,1,False,,,1605203995,1605203995,0,2
267,1,1605203542,1,active,3042,0,3042,1,1,17,2,1,False,,,1605203995,1605203995,0,0
268,3,1605200715,2,active,3043,0,3043,1,1,14,0,1,False,,,1605203995,1605203995,1,0
269,21,1605195515,0,active,3044,0,3044,1,1,6,1,1,False,,,1605203995,1605203995,1,0
270,15,1605202858,0,active,3046,0,3046,1,1,4,0,1,False,,,1605203995,1605203995,1,0
271,20,1605203629,0,active,3047,0,3047,1,1,1,0,1,False,,,1605203995,1605203995,1,0
272,19,1605202814,0,active,3048,0,3048,1,1,0,0,1,False,,,1605203995,1605203995,0,0
273,17,1605201565,0,active,3049,1,3049,1,1,0,0,1,False,,,1605203995,1605203995,1,0
274,9,1605203315,0,active,3050,0,3050,1,1,12,1,1,False,,,1605203995,1605203995,0,1
275,20,1605201633,1,active,3052,0,3052,1,1,2,0,1,False,,,1605203995,1605203995,0,2
276,20,1605203369,1,active,3053,0,3053,1,1,2,0,1,False,,,1605203995,1605203995,0,2
277,17,1605203935,0,active,3054,0,3054,1,1,2,0,1,False,,,1605203995,1605203995,0,0
278,23,1605198960,0,active,3055,0,3055,1,1,0,0,1,False,,,1605203995,1605203995,3,0
279,20,1605203001,1,active,3056,0,3056,1,1,2,0,1,False,,,1605203995,1605203995,0,1
280,15,1605202891,0,active,3057,0,3057,1,1,3,2,1,False,,,1605203995,1605203995,0,2
281,23,1605190094,1,active,3058,0,3058,1,1,0,0,1,False,,,1605203995,1605203995,0,0
282,16,1605203658,0,active,3059,0,3059,1,1,3,1,1,False,,,1605203995,1605203995,0,0
283,16,1605201724,0,active,3060,0,3060,1,1,3,0,1,False,,,1605203995,1605203995,0,1
284,16,1605195227,0,active,3061,0,3061,1,1,5,0,1,False,,,1605203995,1605203995,1,0
