,is_renting,last_reported,num_docks_available,num_bikes_disabled,station_id,num_bikes_available,is_installed,is_returning,station_status,eightd_has_available_keys,num_ebikes_available,legacy_id,num_docks_disabled,valet,eightd_active_station_services,starttime,timestamp,demand,supply
454,1,1605217617,23,3,3301,11,1,1,active,False,9,3301,2,,,1605218405,1605218405,5,0
455,1,1605217370,20,0,3302,2,1,1,active,False,2,3302,0,,,1605218405,1605218405,2,0
456,1,1605217634,7,1,3303,17,1,1,active,False,0,3303,0,,,1605218405,1605218405,3,0
457,1,1605217439,13,1,3304,13,1,1,active,False,0,3304,0,,,1605218405,1605218405,0,1
458,1,1605218279,29,2,3305,8,1,1,active,False,1,3305,0,,,1605218405,1605218405,0,1
459,1,1605217773,22,0,3306,1,1,1,active,False,0,3306,0,,,1605218405,1605218405,0,1
460,1,1605218327,21,2,3307,8,1,1,active,False,5,3307,0,,,1605218405,1605218405,0,2
461,1,1605215945,0,0,3308,27,1,1,active,False,4,3308,0,,,1605218405,1605218405,0,3
462,1,1605215866,21,0,3309,9,1,1,active,False,0,3309,0,,,1605218405,1605218405,0,1
463,1,1605218327,21,0,3310,3,1,1,active,False,1,3310,0,,,1605218405,1605218405,0,0
464,1,1605215923,0,2,3311,19,1,1,active,False,0,3311,0,,,1605218405,1605218405,2,0
465,0,1605213755,0,0,3312,39,1,0,active,False,7,3312,0,,,1605218405,1605218405,0,0
466,1,1605217884,14,0,3313,15,1,1,active,False,3,3313,0,,,1605218405,1605218405,0,3
467,1,1605215634,21,1,3314,10,1,1,active,False,6,3314,0,,,1605218405,1605218405,4,0
468,1,1605218197,12,1,3315,10,1,1,active,False,0,3315,0,,,1605218405,1605218405,0,1
469,1,1605216133,15,0,3317,9,1,1,active,False,0,3317,0,,,1605218405,1605218405,1,0
470,1,1605218356,11,3,3318,25,1,1,active,False,0,3318,0,,,1605218405,1605218405,4,0
471,1,1605218379,7,1,3319,13,1,1,active,False,0,3319,0,,,1605218405,1605218405,3,0
472,1,1605218315,11,0,3321,14,1,1,active,False,1,3321,0,,,1605218405,1605218405,0,0
473,1,1605217628,1,1,3322,23,1,1,active,False,1,3322,0,,,1605218405,1605218405,0,0
474,1,1605216989,44,3,3323,12,1,1,active,True,3,3323,0,,,1605218405,1605218405,0,3
475,1,1605215697,3,0,3324,22,1,1,active,False,1,3324,0,,,1605218405,1605218405,0,2
476,1,1605217586,31,0,3325,0,1,1,active,False,0,3325,0,,,1605218405,1605218405,4,0
477,1,1605216735,15,0,3326,6,1,1,active,False,0,3326,0,,,1605218405,1605218405,0,1
478,1,1605215494,24,0,3327,3,1,1,active,False,0,3327,0,,,1605218405,1605218405,1,0
479,1,1605217618,28,2,3328,9,1,1,active,False,0,3328,0,,,1605218405,1605218405,2,0
480,1,1605216266,10,1,3329,16,1,1,active,False,0,3329,0,,,1605218405,1605218405,0,4
481,1,1605213192,14,0,3330,5,1,1,active,False,1,3330,0,,,1605218405,1605218405,0,0
482,1,1605216934,26,0,3331,13,1,1,active,True,1,3331,0,,,1605218405,1605218405,0,0
483,1,1605217372,4,1,3332,14,1,1,active,False,0,3332,0,,,1605218405,1605218405,2,0
484,1,1605217032,2,0,3333,19,1,1,active,False,1,3333,0,,,1605218405,1605218405,0,0
485,1,1605217279,1,2,3335,25,1,1,active,False,2,3335,0,,,1605218405,1605218405,0,1
486,1,1605217954,21,2,3336,18,1,1,active,False,9,3336,0,,,1605218405,1605218405,0,5
487,1,1605217706,0,0,3337,23,1,1,active,False,1,3337,0,,,1605218405,1605218405,0,1
488,1,1605218261,10,0,3338,21,1,1,active,False,2,3338,0,,,1605218405,1605218405,0,0
489,1,1605217604,2,0,3339,21,1,1,active,False,0,3339,0,,,1605218405,1605218405,1,0
490,1,1605215673,0,0,3340,21,1,1,active,False,1,3340,0,,,1605218405,1605218405,0,1
491,1,1605218343,6,1,3342,16,1,1,active,False,0,3342,0,,,1605218405,1605218405,1,0
492,1,1605218003,20,0,3343,3,1,1,active,False,1,3343,0,,,1605218405,1605218405,1,0
493,1,1605202542,8,1,3344,10,1,1,active,False,0,3344,0,,,1605218405,1605218405,0,0
494,1,1605217970,24,0,3345,11,1,1,active,False,2,3345,0,,,1605218405,1605218405,0,5
495,1,1605218110,29,0,3346,0,1,1,active,False,0,3346,0,,,1605218405,1605218405,2,0
496,1,1605214267,7,2,3347,12,1,1,active,False,0,3347,0,,,1605218405,1605218405,1,0
497,1,1605214741,5,0,3348,14,1,1,active,False,0,3348,0,,,1605218405,1605218405,0,1
498,1,1605218074,24,2,3349,4,1,1,active,False,0,3349,0,,,1605218405,1605218405,0,1
499,1,1605217654,32,0,3350,7,1,1,active,False,3,3350,0,,,1605218405,1605218405,0,1
500,1,1605218146,7,1,3351,17,1,1,active,False,1,3351,0,,,1605218405,1605218405,0,0
501,1,1605216440,9,0,3352,12,1,1,active,False,0,3352,0,,,1605218405,1605218405,0,0
502,1,1605218391,30,0,3354,1,1,1,active,True,0,3354,0,,,1605218405,1605218405,0,1
503,1,1605216391,6,0,3355,19,1,1,active,False,8,3355,0,,,1605218405,1605218405,0,1
504,1,1605214973,21,0,3356,0,1,1,active,False,0,3356,0,,,1605218405,1605218405,3,0
505,1,1605217959,27,1,3357,7,1,1,active,False,0,3357,0,,,1605218405,1605218405,4,0
506,1,1605217332,22,1,3358,2,1,1,active,False,0,3358,0,,,1605218405,1605218405,1,0
507,1,1605217241,33,1,3359,7,1,1,active,False,1,3359,0,,,1605218405,1605218405,0,0
508,1,1605217494,16,2,3361,5,1,1,active,False,2,3361,0,,,1605218405,1605218405,0,1
509,1,1605218096,29,0,3362,5,1,1,active,False,3,3362,0,,,1605218405,1605218405,1,0
510,1,1605216833,9,1,3363,23,1,1,active,False,1,3363,0,,,1605218405,1605218405,0,2
511,1,1605218132,5,0,3364,22,1,1,active,False,2,3364,0,,,1605218405,1605218405,0,2
512,1,1605217921,26,0,3365,1,1,1,active,False,1,3365,0,,,1605218405,1605218405,0,0
513,1,1605217242,14,1,3366,16,1,1,active,False,2,3366,0,,,1605218405,1605218405,1,0
514,1,1605218255,14,0,3367,25,1,1,active,False,3,3367,0,,,1605218405,1605218405,0,7
515,1,1605216927,2,0,3368,28,1,1,active,False,0,3368,0,,,1605218405,1605218405,2,0
516,1,1605217882,24,1,3369,4,1,1,active,False,2,3369,0,,,1605218405,1605218405,1,0
517,1,1605218116,20,0,3370,5,1,1,active,False,2,3370,0,,,1605218405,1605218405,0,5
518,1,1605218109,5,0,3372,34,1,1,active,False,1,3372,0,,,1605218405,1605218405,0,2
519,1,1605212725,0,0,3373,27,1,1,active,False,0,3373,0,,,1605218405,1605218405,0,1
520,0,1605218346,4,0,3374,32,1,0,active,False,7,3374,0,,,1605218405,1605218405,2,0
521,1,1605217146,27,0,3375,8,1,1,active,False,0,3375,0,,,1605218405,1605218405,0,1
522,1,1605218364,17,1,3376,21,1,1,active,False,2,3376,0,,,1605218405,1605218405,0,1
523,1,1605217182,0,0,3377,25,1,1,active,False,0,3377,0,,,1605218405,1605218405,0,0
524,1,1605216861,20,0,3378,8,1,1,active,False,1,3378,0,,,1605218405,1605218405,0,2
525,1,1605216224,1,1,3379,33,1,1,active,False,0,3379,0,,,1605218405,1605218405,1,0
526,1,1605217115,3,0,3381,18,1,1,active,False,0,3381,0,,,1605218405,1605218405,0,1
527,1,1605217720,1,0,3382,30,1,1,active,False,0,3382,0,,,1605218405,1605218405,1,0
528,1,1605218257,14,2,3383,9,1,1,active,False,7,3383,0,,,1605218405,1605218405,2,0
529,1,1605216718,21,0,3384,4,1,1,active,False,1,3384,0,,,1605218405,1605218405,2,0
530,1,1605217166,21,0,3386,6,1,1,active,False,2,3386,0,,,1605218405,1605218405,4,0
531,1,1605217660,6,0,3387,18,1,1,active,False,0,3387,1,,,1605218405,1605218405,2,0
532,1,1605217345,1,0,3388,24,1,1,active,False,1,3388,0,,,1605218405,1605218405,1,0
533,1,1605218339,6,1,3389,21,1,1,active,False,0,3389,0,,,1605218405,1605218405,0,2
534,1,1605216718,13,2,3390,9,1,1,active,False,0,3390,0,,,1605218405,1605218405,0,0
535,1,1605217799,6,1,3391,18,1,1,active,False,1,3391,0,,,1605218405,1605218405,1,0
536,1,1605211784,7,0,3392,12,1,1,active,False,0,3392,0,,,1605218405,1605218405,0,2
537,1,1605212105,3,0,3393,16,1,1,active,False,0,3393,0,,,1605218405,1605218405,1,0
538,1,1605214709,6,0,3394,15,1,1,active,False,0,3394,0,,,1605218405,1605218405,0,0
539,1,1605215652,2,1,3395,16,1,1,active,False,0,3395,0,,,1605218405,1605218405,0,0
540,1,1605211278,24,0,3396,1,1,1,active,False,0,3396,0,,,1605218405,1605218405,0,0
541,1,1605216940,3,1,3397,21,1,1,active,False,1,3397,0,,,1605218405,1605218405,2,0
542,1,1605216905,0,0,3398,23,1,1,active,False,2,3398,0,,,1605218405,1605218405,0,0
543,1,1605217824,1,0,3399,23,1,1,active,False,1,3399,0,,,1605218405,1605218405,1,0
544,0,1605218393,0,2,3400,22,1,0,active,False,4,3400,0,,,1605218405,1605218405,0,0
545,1,1605218078,7,0,3402,16,1,1,active,False,0,3402,0,,,1605218405,1605218405,0,0
546,1,1605217877,1,0,3403,30,1,1,active,False,1,3403,0,,,1605218405,1605218405,0,1
547,1,1605218081,1,0,3404,26,1,1,active,False,0,3404,0,,,1605218405,1605218405,0,2
548,1,1605216694,22,0,3405,1,1,1,active,False,0,3405,0,,,1605218405,1605218405,0,0
549,1,1605217247,12,1,3407,10,1,1,active,False,1,3407,0,,,1605218405,1605218405,0,1
550,1,1605217953,16,0,3408,11,1,1,active,False,1,3408,0,,,1605218405,1605218405,2,0
551,1,1605218190,6,0,3409,42,1,1,active,False,0,3409,0,,,1605218405,1605218405,0,1
552,1,1605218149,8,0,3410,69,1,1,active,False,0,3410,0,,,1605218405,1605218405,0,0
553,1,1605218019,13,0,3411,14,1,1,active,False,0,3411,0,,,1605218405,1605218405,1,0
554,1,1605215785,4,1,3412,13,1,1,active,False,1,3412,0,,,1605218405,1605218405,0,0
555,1,1605218087,25,0,3414,8,1,1,active,False,0,3414,0,,,1605218405,1605218405,0,2
556,1,1605218210,17,0,3415,8,1,1,active,False,1,3415,0,,,1605218405,1605218405,1,0
557,1,1605218346,21,0,3416,3,1,1,active,False,1,3416,1,,,1605218405,1605218405,1,0
558,1,1605217387,3,0,3417,24,1,1,active,False,2,3417,0,,,1605218405,1605218405,0,5
559,1,1605216240,3,0,3418,30,1,1,active,False,0,3418,0,,,1605218405,1605218405,0,0
560,1,1605214579,0,0,3419,27,1,1,active,False,1,3419,0,,,1605218405,1605218405,0,5
561,1,1605215051,0,0,3420,21,1,1,active,False,1,3420,0,,,1605218405,1605218405,0,1
562,1,1605204918,2,0,3421,21,1,1,active,False,0,3421,0,,,1605218405,1605218405,0,0
563,0,1605205131,4,0,3422,17,1,0,active,False,3,3422,0,,,1605218405,1605218405,0,0
564,1,1605217834,24,1,3423,4,1,1,active,True,0,3423,0,,,1605218405,1605218405,0,0
565,1,1605218274,9,0,3424,18,1,1,active,False,1,3424,0,,,1605218405,1605218405,0,0
566,1,1605217828,14,3,3425,16,1,1,active,False,0,3425,0,,,1605218405,1605218405,3,0
567,1,1605218253,11,1,3429,27,1,1,active,False,4,3429,0,,,1605218405,1605218405,0,0
568,1,1605210522,24,0,3430,1,1,1,active,False,0,3430,0,,,1605218405,1605218405,0,1
569,1,1605218133,4,5,3435,36,1,1,active,False,5,3435,0,,,1605218405,1605218405,0,9
570,0,1605217594,1,3,3436,31,1,0,active,False,3,3436,0,,,1605218405,1605218405,1,0
571,1,1605217457,27,2,3437,9,1,1,active,False,5,3437,1,,,1605218405,1605218405,0,1
572,1,1605216304,14,1,3440,32,1,1,active,False,2,3440,0,,,1605218405,1605218405,0,2
573,1,1605217981,12,0,3443,28,1,1,active,False,1,3443,0,,,1605218405,1605218405,0,11
574,1,1605214024,2,0,3452,41,1,1,active,False,0,3452,0,,,1605218405,1605218405,0,1
575,1,1605217019,16,1,3453,2,1,1,active,False,0,3453,0,,,1605218405,1605218405,3,0
576,1,1605217895,21,1,3454,2,1,1,active,False,0,3454,0,,,1605218405,1605218405,0,1
577,1,1605218365,20,0,3456,2,1,1,active,False,0,3456,0,,,1605218405,1605218405,0,0
578,0,1605166560,0,0,3457,0,1,0,active,False,0,3457,46,,,1605218405,1605218405,0,0
579,1,1605217386,32,1,3459,8,1,1,active,False,1,3459,0,,,1605218405,1605218405,0,0
580,1,1605218391,4,0,3461,29,1,1,active,False,0,3461,0,,,1605218405,1605218405,0,1
581,1,1605217903,15,0,3462,24,1,1,active,False,23,3462,0,,,1605218405,1605218405,0,1
582,1,1605217706,6,0,3463,31,1,1,active,False,0,3463,0,,,1605218405,1605218405,0,0
583,1,1605217338,17,0,3467,27,1,1,active,False,0,3467,0,,,1605218405,1605218405,3,0
584,1,1605217840,2,0,3469,21,1,1,active,False,1,3469,0,,,1605218405,1605218405,0,1
585,1,1605217382,3,0,3472,36,1,1,active,False,7,3472,0,,,1605218405,1605218405,0,2
586,1,1605218106,18,1,3477,13,1,1,active,False,4,3477,1,,,1605218405,1605218405,0,0
587,1,1605216339,10,1,3478,32,1,1,active,False,2,3478,0,,,1605218405,1605218405,1,0
588,1,1605201054,0,1,3481,21,1,1,active,False,0,3481,0,,,1605218405,1605218405,0,8
589,1,1605205236,4,0,3483,10,1,1,active,False,0,3483,0,,,1605218405,1605218405,0,0
590,1,1605218362,5,0,3486,25,1,1,active,False,1,3486,0,,,1605218405,1605218405,3,0
591,1,1605218075,11,0,3490,20,1,1,active,False,0,3490,0,,,1605218405,1605218405,0,0
592,1,1605217271,7,0,3491,17,1,1,active,False,0,3491,0,,,1605218405,1605218405,4,0
593,1,1605210289,11,0,3492,16,1,1,active,False,0,3492,0,,,1605218405,1605218405,0,0
594,1,1605218315,8,0,3493,23,1,1,active,False,0,3493,0,,,1605218405,1605218405,0,0
595,1,1605216457,7,1,3494,17,1,1,active,False,0,3494,0,,,1605218405,1605218405,1,0
596,1,1605217973,0,0,3495,14,1,1,active,False,2,3495,0,,,1605218405,1605218405,0,1
597,1,1605218273,20,0,3496,5,1,1,active,False,2,3496,0,,,1605218405,1605218405,1,0
598,1,1605218068,5,0,3497,18,1,1,active,False,1,3497,0,,,1605218405,1605218405,0,2
599,1,1605215679,4,0,3498,10,1,1,active,False,1,3498,0,,,1605218405,1605218405,1,0
600,1,1605217234,5,2,3499,18,1,1,active,False,1,3499,0,,,1605218405,1605218405,0,0
601,1,1605215367,5,0,3500,26,1,1,active,False,0,3500,0,,,1605218405,1605218405,0,0
602,1,1605216984,2,1,3501,26,1,1,active,False,1,3501,0,,,1605218405,1605218405,0,1
603,1,1605218315,11,0,3502,18,1,1,active,False,2,3502,0,,,1605218405,1605218405,1,0
604,1,1605213060,4,0,3503,26,1,1,active,False,0,3503,0,,,1605218405,1605218405,1,0
605,1,1605215627,5,0,3504,22,1,1,active,True,1,3504,0,,,1605218405,1605218405,0,1
606,1,1605215530,6,7,3505,20,1,1,active,False,0,3505,0,,,1605218405,1605218405,0,0
607,1,1605216025,18,0,3506,11,1,1,active,False,0,3506,0,,,1605218405,1605218405,3,0
608,1,1605217710,4,1,3507,31,1,1,active,False,2,3507,0,,,1605218405,1605218405,0,1
609,1,1605217182,19,0,3508,12,1,1,active,False,0,3508,0,,,1605218405,1605218405,0,1
610,1,1605218219,0,0,3509,31,1,1,active,False,4,3509,0,,,1605218405,1605218405,0,0
611,1,1605218201,5,1,3510,25,1,1,active,False,1,3510,0,,,1605218405,1605218405,0,0
612,1,1605216679,4,3,3511,15,1,1,active,False,2,3511,0,,,1605218405,1605218405,0,0
613,1,1605216376,18,0,3513,3,1,1,active,False,1,3513,0,,,1605218405,1605218405,5,0
614,1,1605218181,21,0,3514,2,1,1,active,False,1,3514,0,,,1605218405,1605218405,0,0
615,0,1601651096,7,0,3515,0,0,0,out_of_service,False,0,3515,0,,,1605218405,1605218405,0,0
616,1,1605216710,26,0,3516,5,1,1,active,False,0,3516,0,,,1605218405,1605218405,1,0
617,1,1605218221,35,0,3517,0,1,1,active,False,0,3517,0,,,1605218405,1605218405,0,0
618,1,1605218288,8,1,3518,25,1,1,active,True,2,3518,0,,,1605218405,1605218405,4,0
619,1,1605217865,6,1,3520,20,1,1,active,False,0,3520,0,,,1605218405,1605218405,2,0
620,1,1605217771,19,0,3521,17,1,1,active,False,2,3521,0,,,1605218405,1605218405,0,2
621,1,1605213719,17,0,3522,2,1,1,active,False,1,3522,0,,,1605218405,1605218405,0,0
622,1,1605217035,15,2,3523,8,1,1,active,False,1,3523,0,,,1605218405,1605218405,2,0
623,1,1605216200,12,0,3524,11,1,1,active,False,0,3524,0,,,1605218405,1605218405,1,0
624,1,1605217141,9,0,3525,12,1,1,active,False,1,3525,0,,,1605218405,1605218405,0,0
625,1,1605217554,14,0,3526,13,1,1,active,False,3,3526,0,,,1605218405,1605218405,0,3
626,1,1605217305,16,2,3527,9,1,1,active,False,0,3527,0,,,1605218405,1605218405,1,0
627,1,1605217668,17,1,3528,3,1,1,active,False,1,3528,0,,,1605218405,1605218405,1,0
628,1,1605217899,18,1,3529,6,1,1,active,False,1,3529,0,,,1605218405,1605218405,3,0
629,1,1605215931,15,0,3530,4,1,1,active,False,2,3530,0,,,1605218405,1605218405,0,1
630,1,1605216298,24,1,3531,2,1,1,active,False,0,3531,0,,,1605218405,1605218405,0,0
631,1,1605217791,6,0,3532,21,1,1,active,False,6,3532,0,,,1605218405,1605218405,0,0
632,1,1605218028,6,2,3533,26,1,1,active,False,1,3533,0,,,1605218405,1605218405,0,2
633,1,1605218336,16,1,3534,22,1,1,active,False,2,3534,0,,,1605218405,1605218405,0,3
634,1,1605218341,15,0,3535,12,1,1,active,False,0,3535,0,,,1605218405,1605218405,0,0
635,1,1605216712,32,3,3536,8,1,1,active,False,5,3536,0,,,1605218405,1605218405,0,1
636,1,1605218213,19,3,3537,7,1,1,active,False,0,3537,0,,,1605218405,1605218405,0,0
637,1,1605218364,38,1,3538,6,1,1,active,False,2,3538,0,,,1605218405,1605218405,0,3
638,1,1605218344,35,0,3539,8,1,1,active,False,6,3539,0,,,1605218405,1605218405,0,2
639,1,1605216331,28,0,3540,7,1,1,active,False,0,3540,0,,,1605218405,1605218405,0,2
640,1,1605218348,0,21,3541,3,1,1,active,False,0,3541,15,,,1605218405,1605218405,20,0
641,1,1605212991,28,1,3542,0,1,1,active,False,0,3542,0,,,1605218405,1605218405,1,0
642,1,1605218076,28,0,3543,7,1,1,active,False,0,3543,0,,,1605218405,1605218405,0,1
643,1,1605217153,20,1,3544,6,1,1,active,False,0,3544,0,,,1605218405,1605218405,0,2
644,1,1605218029,24,1,3545,8,1,1,active,False,1,3545,0,,,1605218405,1605218405,0,0
645,1,1605215212,20,0,3546,1,1,1,active,False,0,3546,0,,,1605218405,1605218405,0,1
646,1,1605216565,10,1,3547,30,1,1,active,False,3,3547,0,,,1605218405,1605218405,1,0
647,1,1605217980,20,2,3549,3,1,1,active,False,0,3549,0,,,1605218405,1605218405,2,0
648,1,1605217415,14,0,3551,9,1,1,active,False,2,3551,0,,,1605218405,1605218405,0,1
649,1,1605215118,38,1,3552,0,1,1,active,False,0,3552,0,,,1605218405,1605218405,1,0
650,1,1605216179,28,0,3553,9,1,1,active,False,0,3553,0,,,1605218405,1605218405,2,0
651,1,1605212949,12,3,3554,12,1,1,active,False,0,3554,0,,,1605218405,1605218405,1,0
652,1,1605216436,26,0,3555,1,1,1,active,False,0,3555,0,,,1605218405,1605218405,0,0
653,1,1605217328,10,0,3557,9,1,1,active,False,1,3557,0,,,1605218405,1605218405,1,0
654,1,1605218294,24,1,3558,2,1,1,active,False,1,3558,0,,,1605218405,1605218405,0,2
655,1,1605216360,19,0,3559,0,1,1,active,False,0,3559,0,,,1605218405,1605218405,0,0
656,1,1605216266,18,0,3561,8,1,1,active,False,0,3561,0,,,1605218405,1605218405,0,1
657,1,1605216889,13,0,3562,14,1,1,active,False,1,3562,0,,,1605218405,1605218405,0,1
658,1,1605218177,0,10,3563,0,1,1,active,False,0,3563,19,,,1605218405,1605218405,0,0
659,1,1605217692,6,0,3564,13,1,1,active,False,3,3564,0,,,1605218405,1605218405,0,0
660,1,1605217119,10,0,3565,9,1,1,active,False,1,3565,0,,,1605218405,1605218405,0,0
661,1,1605216740,24,0,3566,1,1,1,active,False,0,3566,0,,,1605218405,1605218405,1,0
662,1,1605215000,16,0,3567,3,1,1,active,False,0,3567,0,,,1605218405,1605218405,0,0
663,1,1605213700,20,0,3568,1,1,1,active,False,0,3568,0,,,1605218405,1605218405,0,0
664,1,1605216653,23,3,3569,3,1,1,active,False,1,3569,0,,,1605218405,1605218405,1,0
665,1,1605216895,26,1,3570,4,1,1,active,False,2,3570,0,,,1605218405,1605218405,0,1
666,1,1605218070,22,2,3571,0,1,1,active,False,0,3571,0,,,1605218405,1605218405,1,0
667,0,1605217863,21,0,3572,12,1,0,active,False,5,3572,0,,,1605218405,1605218405,0,0
668,1,1605215947,24,0,3573,1,1,1,active,False,0,3573,0,,,1605218405,1605218405,0,1
669,1,1605216510,21,0,3574,2,1,1,active,False,0,3574,0,,,1605218405,1605218405,3,0
670,1,1605216278,10,0,3575,9,1,1,active,False,0,3575,0,,,1605218405,1605218405,0,1
671,1,1605217843,26,0,3576,1,1,1,active,False,0,3576,0,,,1605218405,1605218405,3,0
672,1,1605214084,18,0,3577,5,1,1,active,False,2,3577,0,,,1605218405,1605218405,0,0
673,1,1605212710,20,0,3578,1,1,1,active,False,0,3578,0,,,1605218405,1605218405,1,0
674,1,1605217319,20,0,3579,5,1,1,active,False,3,3579,0,,,1605218405,1605218405,0,1
675,1,1605217007,27,2,3580,1,1,1,active,False,0,3580,0,,,1605218405,1605218405,1,0
676,1,1605218331,21,0,3581,6,1,1,active,False,1,3581,0,,,1605218405,1605218405,2,0
677,1,1605217444,26,0,3582,2,1,1,active,False,0,3582,0,,,1605218405,1605218405,0,0
678,1,1605213355,25,0,3583,6,1,1,active,False,0,3583,0,,,1605218405,1605218405,0,1
679,1,1605216425,39,0,3584,3,1,1,active,False,0,3584,0,,,1605218405,1605218405,0,1
680,1,1605216630,23,0,3585,1,1,1,active,False,0,3585,0,,,1605218405,1605218405,2,0
681,1,1605213354,9,0,3586,10,1,1,active,False,3,3586,0,,,1605218405,1605218405,0,0
682,1,1605200982,23,0,3587,4,1,1,active,False,2,3587,0,,,1605218405,1605218405,0,0
683,1,1605218172,3,0,3588,18,1,1,active,False,4,3588,0,,,1605218405,1605218405,0,0
684,1,1605201195,16,0,3589,3,1,1,active,False,0,3589,0,,,1605218405,1605218405,0,0
685,1,1605216465,14,1,3590,4,1,1,active,False,0,3590,0,,,1605218405,1605218405,0,0
686,1,1605213160,12,1,3591,8,1,1,active,False,3,3591,0,,,1605218405,1605218405,0,0
687,1,1605216367,16,0,3592,3,1,1,active,False,0,3592,0,,,1605218405,1605218405,0,0
688,1,1605218076,20,0,3593,15,1,1,active,False,2,3593,0,,,1605218405,1605218405,1,0
689,1,1605217230,15,0,3595,3,1,1,active,False,0,3595,0,,,1605218405,1605218405,2,0
690,1,1605210074,5,1,3596,13,1,1,active,False,0,3596,0,,,1605218405,1605218405,0,0
691,1,1605217881,18,0,3597,7,1,1,active,False,0,3597,0,,,1605218405,1605218405,1,0
692,1,1605216902,8,0,3598,11,1,1,active,False,4,3598,0,,,1605218405,1605218405,0,0
693,1,1605217446,17,0,3600,10,1,1,active,False,3,3600,0,,,1605218405,1605218405,0,0
694,1,1605217671,2,1,3601,16,1,1,active,False,3,3601,0,,,1605218405,1605218405,1,0
695,1,1605217668,19,2,3602,2,1,1,active,False,0,3602,0,,,1605218405,1605218405,0,0
696,1,1605216322,19,0,3603,2,1,1,active,False,1,3603,0,,,1605218405,1605218405,1,0
697,1,1605217851,3,0,3604,13,1,1,active,False,0,3604,0,,,1605218405,1605218405,0,0
698,1,1605216687,20,0,3605,1,1,1,active,False,0,3605,0,,,1605218405,1605218405,0,1
699,1,1605215572,18,0,3606,3,1,1,active,False,0,3606,0,,,1605218405,1605218405,2,0
700,1,1605214606,12,0,3607,7,1,1,active,False,2,3607,0,,,1605218405,1605218405,0,0
701,1,1605218205,13,1,3608,7,1,1,active,False,0,3608,0,,,1605218405,1605218405,0,2
702,1,1605213024,20,0,3609,3,1,1,active,False,0,3609,0,,,1605218405,1605218405,0,2
703,1,1605214683,10,0,3610,16,1,1,active,False,1,3610,1,,,1605218405,1605218405,0,0
704,1,1605212273,13,0,3611,18,1,1,active,False,0,3611,0,,,1605218405,1605218405,0,3
705,1,1605212437,14,0,3612,1,1,1,active,False,0,3612,0,,,1605218405,1605218405,1,0
706,1,1605217428,24,1,3613,2,1,1,active,False,0,3613,0,,,1605218405,1605218405,0,1
707,1,1605218185,21,0,3614,0,1,1,active,False,0,3614,2,,,1605218405,1605218405,0,0
708,1,1605217082,7,0,3615,14,1,1,active,False,6,3615,0,,,1605218405,1605218405,0,1
709,1,1605217327,10,0,3616,15,1,1,active,False,1,3616,0,,,1605218405,1605218405,0,0
710,1,1605217018,24,0,3617,3,1,1,active,False,0,3617,0,,,1605218405,1605218405,1,0
711,1,1605218095,13,3,3618,8,1,1,active,False,0,3618,9,,,1605218405,1605218405,1,0
712,1,1605217752,16,0,3619,3,1,1,active,False,0,3619,0,,,1605218405,1605218405,0,1
713,1,1605210250,13,0,3620,10,1,1,active,False,0,3620,0,,,1605218405,1605218405,0,2
714,1,1605213553,8,0,3621,11,1,1,active,False,1,3621,0,,,1605218405,1605218405,1,0
715,1,1605214809,21,0,3622,2,1,1,active,False,1,3622,0,,,1605218405,1605218405,0,0
716,1,1605216415,34,2,3623,3,1,1,active,False,0,3623,0,,,1605218405,1605218405,0,0
717,1,1605218374,4,0,3628,27,1,1,active,False,3,3628,0,,,1605218405,1605218405,0,4
718,1,1605216701,3,3,3629,27,1,1,active,False,0,3629,0,,,1605218405,1605218405,0,2
719,1,1605217485,10,0,3630,23,1,1,active,False,0,3630,0,,,1605218405,1605218405,0,1
720,1,1605217853,26,1,3635,16,1,1,active,False,0,3635,0,,,1605218405,1605218405,0,2
721,1,1605215172,28,2,3637,1,1,1,active,False,1,3637,0,,,1605218405,1605218405,1,0
722,1,1605216104,1,0,3638,17,1,1,active,False,0,3638,0,,,1605218405,1605218405,0,0
723,1,1605217410,25,1,3639,4,1,1,active,False,0,3639,0,,,1605218405,1605218405,0,2
724,1,1605165357,18,0,3640,0,1,1,active,False,0,3640,0,,,1605218405,1605218405,0,0
725,1,1605218197,37,0,3641,17,1,1,active,False,0,3641,0,,,1605218405,1605218405,0,0
726,1,1605217532,15,2,3646,1,1,1,active,False,1,3646,8,,,1605218405,1605218405,1,0
727,1,1605211970,6,0,3647,17,1,1,active,False,0,3647,0,,,1605218405,1605218405,0,0
728,1,1605217521,2,1,3648,22,1,1,active,False,0,3648,0,,,1605218405,1605218405,0,2
729,1,1605214758,26,1,3649,3,1,1,active,False,0,3649,0,,,1605218405,1605218405,0,0
730,1,1605214628,32,0,3654,3,1,1,active,False,0,3654,0,,,1605218405,1605218405,0,1
731,1,1605218035,19,0,3656,27,1,1,active,False,2,3656,0,,,1605218405,1605218405,3,0
732,1,1605217868,11,1,3658,15,1,1,active,False,1,3658,0,,,1605218405,1605218405,0,2
733,1,1605195216,2,0,3661,17,1,1,active,False,1,3661,0,,,1605218405,1605218405,0,0
734,1,1605218388,14,2,3664,14,1,1,active,False,0,3664,0,,,1605218405,1605218405,0,4
735,1,1605216982,5,2,3668,19,1,1,active,False,1,3668,0,,,1605218405,1605218405,0,0
736,1,1605218100,36,0,3671,1,1,1,active,False,0,3671,0,,,1605218405,1605218405,0,0
