,last_reported,station_id,is_installed,station_status,legacy_id,eightd_has_available_keys,num_docks_available,is_returning,num_docks_disabled,num_bikes_disabled,num_bikes_available,num_ebikes_available,is_renting,valet,eightd_active_station_services,starttime,timestamp,demand,supply
87,1604720951,323,1,active,323,False,22,1,0,0,17,0,1,,,1604721600,1604721600,1,0
88,1604720207,324,1,active,324,False,10,1,0,0,64,1,1,,,1604721600,1604721600,0,1
89,1604721502,325,1,active,325,False,11,1,0,1,23,1,1,,,1604721600,1604721600,0,2
90,1604721518,326,1,active,326,False,2,1,0,10,29,1,1,,,1604721600,1604721600,0,5
91,1604721184,327,1,active,327,True,15,1,0,5,19,0,1,,,1604721600,1604721600,0,0
92,1604719601,328,1,active,328,False,3,1,0,1,31,0,1,,,1604721600,1604721600,3,0
93,1604720045,330,1,active,330,False,37,1,0,2,0,0,1,,,1604721600,1604721600,0,0
94,1604720310,331,1,active,331,False,2,1,0,1,24,3,1,,,1604721600,1604721600,3,0
95,1604720535,332,1,active,332,False,14,1,0,1,21,3,1,,,1604721600,1604721600,0,0
96,1604721231,334,1,active,334,False,24,1,0,2,5,1,1,,,1604721600,1604721600,0,3
97,1604720537,335,1,active,335,False,4,1,0,2,21,0,1,,,1604721600,1604721600,0,2
98,1604721385,336,1,active,336,False,0,1,0,2,34,2,1,,,1604721600,1604721600,0,7
99,1604721502,340,1,active,340,False,13,1,0,0,14,0,1,,,1604721600,1604721600,7,0
100,1604719197,341,1,active,341,False,15,1,0,1,3,0,1,,,1604721600,1604721600,1,0
101,1604721216,342,1,active,342,False,8,1,1,2,18,2,1,,,1604721600,1604721600,2,0
102,1604720497,343,1,active,343,False,8,1,0,0,15,1,1,,,1604721600,1604721600,0,0
103,1604719020,344,1,active,344,False,7,1,0,1,15,9,1,,,1604721600,1604721600,2,0
104,1604721296,346,1,active,346,False,1,1,0,1,25,1,1,,,1604721600,1604721600,0,7
105,1604720878,347,1,active,347,False,4,1,0,3,47,0,1,,,1604721600,1604721600,0,1
106,1604721139,349,1,active,349,False,45,1,0,1,15,0,1,,,1604721600,1604721600,7,0
107,1604720245,350,1,active,350,False,5,1,1,1,40,2,1,,,1604721600,1604721600,4,0
108,1604718663,351,1,active,351,False,13,1,0,2,24,0,1,,,1604721600,1604721600,1,0
109,1604719511,353,1,active,353,False,21,1,0,2,4,0,1,,,1604721600,1604721600,0,1
110,1604721565,354,1,active,354,False,46,1,0,0,1,0,1,,,1604721600,1604721600,0,0
111,1604721087,355,1,active,355,False,6,1,0,2,35,1,1,,,1604721600,1604721600,0,1
112,1604721423,356,1,active,356,False,17,1,0,1,5,0,1,,,1604721600,1604721600,3,0
113,1604721572,358,1,active,358,False,0,1,30,2,28,4,1,"{'active': True, 'off_dock_capacity': 70, 'region': 'BKN', 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 901, 'off_dock_count': 47, 'dock_blocked_count': 30}",[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],1604721600,1604721600,0,2
114,1604721528,359,1,active,359,False,75,1,0,2,1,0,1,,,1604721600,1604721600,0,0
115,1604721368,360,1,active,360,False,32,1,0,2,5,0,1,,,1604721600,1604721600,1,0
116,1604721481,361,1,active,361,False,47,1,0,3,29,2,1,,,1604721600,1604721600,5,0
117,1604721159,362,1,active,362,False,21,1,0,0,36,0,1,,,1604721600,1604721600,0,0
118,1604591481,363,0,out_of_service,363,False,1,0,0,0,0,0,0,,,1604721600,1604721600,0,0
119,1604719532,364,1,active,364,False,22,1,0,0,5,1,1,,,1604721600,1604721600,1,0
120,1604721341,366,1,active,366,False,17,1,0,0,16,0,1,,,1604721600,1604721600,0,0
121,1604721553,367,1,active,367,False,42,1,0,1,0,0,1,,,1604721600,1604721600,0,0
122,1604721577,368,1,active,368,False,8,1,0,0,39,0,1,,,1604721600,1604721600,0,17
123,1604721576,369,1,active,369,False,5,1,0,1,70,1,1,,,1604721600,1604721600,0,1
124,1604719082,372,1,active,372,False,24,1,0,0,3,0,1,,,1604721600,1604721600,3,0
125,1604721582,373,1,active,373,False,9,1,0,0,10,1,1,,,1604721600,1604721600,0,0
126,1604721402,376,1,active,376,False,27,1,0,1,14,1,1,,,1604721600,1604721600,2,0
127,1604721410,377,1,active,377,False,2,1,0,3,43,1,1,,,1604721600,1604721600,0,0
128,1604721087,379,1,active,379,False,24,1,0,2,30,1,1,,,1604721600,1604721600,3,0
129,1604721480,380,1,active,380,False,14,1,0,2,26,0,1,,,1604721600,1604721600,0,11
130,1604721594,383,1,active,383,False,6,1,1,0,32,0,1,,,1604721600,1604721600,0,4
131,1604721354,385,1,active,385,False,19,1,0,3,7,1,1,,,1604721600,1604721600,0,5
132,1604715936,386,1,active,386,False,32,1,0,1,49,0,1,,,1604721600,1604721600,0,0
133,1604721076,387,1,active,387,False,29,1,0,4,6,0,1,,,1604721600,1604721600,0,0
134,1604719272,388,1,active,388,False,32,1,0,0,3,0,1,,,1604721600,1604721600,1,0
135,1604721128,389,1,active,389,False,15,1,0,2,10,0,1,,,1604721600,1604721600,0,1
136,1604721019,390,1,active,390,False,10,1,0,0,21,0,1,,,1604721600,1604721600,0,0
137,1604721287,391,1,active,391,False,26,1,0,1,16,3,1,,,1604721600,1604721600,0,16
138,1604719563,392,1,active,392,False,21,1,0,2,12,1,1,,,1604721600,1604721600,0,0
139,1604719978,393,1,active,393,False,15,1,0,1,21,1,1,,,1604721600,1604721600,0,3
140,86400,394,0,out_of_service,394,False,0,0,0,0,0,0,0,,,1604721600,1604721600,0,0
141,1604719226,396,1,active,396,False,15,1,0,0,10,0,1,,,1604721600,1604721600,1,0
142,1604720544,397,1,active,397,False,73,1,0,1,1,0,1,,,1604721600,1604721600,1,0
143,1604719617,398,1,active,398,False,6,1,0,2,23,0,1,,,1604721600,1604721600,2,0
144,1604720784,399,1,active,399,False,34,1,0,1,4,1,1,,,1604721600,1604721600,0,0
145,1604715945,400,1,active,400,False,3,1,0,0,12,2,1,,,1604721600,1604721600,1,0
146,1604721319,401,1,active,401,False,0,1,0,2,40,6,1,,,1604721600,1604721600,0,6
147,1604720443,402,1,active,402,False,30,1,0,3,6,0,1,,,1604721600,1604721600,0,0
148,1604721507,403,1,active,403,False,5,1,0,2,24,1,1,,,1604721600,1604721600,0,5
149,1604721017,405,1,active,405,True,18,1,0,0,33,0,1,,,1604721600,1604721600,1,0
150,1604721033,406,1,active,406,False,13,1,0,1,6,2,1,,,1604721600,1604721600,0,0
151,1604721593,408,1,active,408,False,0,1,0,2,21,1,1,,,1604721600,1604721600,0,0
152,1604721544,410,1,active,410,False,22,1,0,2,21,3,1,,,1604721600,1604721600,3,0
153,1604720940,411,1,active,411,False,3,1,0,0,28,4,1,,,1604721600,1604721600,1,0
154,1604721530,412,1,active,412,False,11,1,0,3,15,0,1,,,1604721600,1604721600,0,0
155,1604720953,415,1,active,415,False,22,1,0,2,22,0,1,,,1604721600,1604721600,0,2
156,1604721578,416,1,active,416,False,18,1,0,1,12,2,1,,,1604721600,1604721600,1,0
157,1604721412,417,1,active,417,False,17,1,0,1,7,0,1,,,1604721600,1604721600,0,2
158,1604721462,418,1,active,418,False,2,1,0,1,34,1,1,,,1604721600,1604721600,1,0
159,1604718936,419,1,active,419,False,12,1,0,0,11,0,1,,,1604721600,1604721600,0,0
160,1604721262,420,1,active,420,False,47,1,0,1,3,0,1,,,1604721600,1604721600,0,1
161,1604718852,421,1,active,421,False,9,1,0,0,10,1,1,,,1604721600,1604721600,2,0
162,1604721158,422,1,active,422,False,66,1,0,2,10,0,1,,,1604721600,1604721600,0,0
163,1604721223,423,1,active,423,False,19,1,0,2,6,0,1,,,1604721600,1604721600,2,0
164,1604721502,426,1,active,426,True,12,1,0,2,16,0,1,,,1604721600,1604721600,0,2
165,1604720987,427,1,active,427,False,5,1,0,2,40,0,1,,,1604721600,1604721600,0,0
166,1604721471,432,1,active,432,False,10,1,0,0,21,2,1,,,1604721600,1604721600,0,2
167,1604720691,434,1,active,434,False,11,1,0,0,49,1,1,,,1604721600,1604721600,1,0
168,1604721221,435,1,active,435,False,35,1,0,3,12,0,1,,,1604721600,1604721600,1,0
169,1604721223,436,1,active,436,False,16,1,3,0,8,1,1,,,1604721600,1604721600,0,2
170,1604721178,437,1,active,437,False,21,1,0,0,3,2,1,,,1604721600,1604721600,0,1
171,1604721372,438,1,active,438,False,2,1,0,4,41,0,1,,,1604721600,1604721600,2,0
172,1604721226,439,1,active,439,False,11,1,0,1,31,0,1,,,1604721600,1604721600,2,0
173,1604719499,440,1,active,440,False,28,1,0,1,3,1,1,,,1604721600,1604721600,0,2
174,1604721580,442,1,active,442,False,47,1,0,2,2,2,1,,,1604721600,1604721600,0,1
175,1604712715,443,1,active,443,False,22,1,0,0,1,0,1,,,1604721600,1604721600,0,0
176,1604721455,445,1,active,445,False,0,1,0,2,78,2,1,,,1604721600,1604721600,0,3
177,1604721586,446,1,active,446,False,68,1,0,0,11,1,1,,,1604721600,1604721600,1,0
178,1604721213,447,1,active,447,False,24,1,0,4,3,0,1,,,1604721600,1604721600,3,0
179,1604721277,448,1,active,448,False,12,1,0,1,14,3,1,,,1604721600,1604721600,4,0
180,1604721414,450,1,active,450,False,42,1,0,4,21,5,1,,,1604721600,1604721600,0,6
181,1604721443,453,1,active,453,False,19,1,0,1,46,1,1,,,1604721600,1604721600,0,5
182,1604719893,454,1,active,454,False,25,1,0,1,9,1,1,,,1604721600,1604721600,0,1
183,1604719622,455,1,active,455,False,20,1,0,6,33,2,1,,,1604721600,1604721600,0,0
184,1604719975,456,1,active,456,False,34,1,0,0,0,0,1,,,1604721600,1604721600,0,0
185,1604719131,457,1,active,457,False,79,1,0,0,0,0,1,,,1604721600,1604721600,0,0
186,1604720620,458,1,active,458,False,21,1,0,1,9,0,1,,,1604721600,1604721600,0,0
187,1604720533,460,1,active,460,False,0,1,0,4,21,7,1,,,1604721600,1604721600,0,1
188,1604721581,461,1,active,461,False,29,1,0,2,25,0,1,,,1604721600,1604721600,0,2
189,1604721503,462,1,active,462,False,55,1,0,0,22,2,1,,,1604721600,1604721600,0,2
190,1604720800,464,1,active,464,False,48,1,1,4,0,0,1,,,1604721600,1604721600,6,0
191,1604721485,465,1,active,465,False,30,1,0,2,7,0,1,,,1604721600,1604721600,0,2
192,1604720997,466,1,active,466,False,20,1,8,1,6,0,1,,,1604721600,1604721600,6,0
193,1604721594,467,1,active,467,False,15,1,0,4,15,0,1,,,1604721600,1604721600,2,0
194,1604721477,468,1,active,468,False,45,1,0,4,16,0,1,,,1604721600,1604721600,0,2
195,1604718924,469,1,active,469,False,44,1,0,1,12,0,1,,,1604721600,1604721600,1,0
196,1604721225,470,1,active,470,False,42,1,0,1,29,1,1,,,1604721600,1604721600,6,0
197,1604721284,471,1,active,471,False,17,1,0,3,11,3,1,,,1604721600,1604721600,2,0
198,1604721484,472,1,active,472,False,13,1,0,2,40,0,1,,,1604721600,1604721600,1,0
199,1604721287,473,1,active,473,False,0,1,0,4,46,0,1,,,1604721600,1604721600,1,0
200,1604721387,474,1,active,474,False,25,1,0,1,30,0,1,,,1604721600,1604721600,0,2
201,1604721372,476,1,active,476,False,30,1,0,1,34,1,1,,,1604721600,1604721600,0,3
202,1604717825,477,1,active,477,False,1,1,0,3,67,0,1,,,1604721600,1604721600,0,0
203,1604720905,478,1,active,478,False,0,1,0,5,32,6,1,,,1604721600,1604721600,0,1
204,1604721197,479,1,active,479,False,0,1,0,4,27,2,1,,,1604721600,1604721600,0,4
205,1604721570,480,1,active,480,False,8,1,0,5,16,2,1,,,1604721600,1604721600,2,0
206,1604721224,481,1,active,481,False,12,1,0,0,13,2,1,,,1604721600,1604721600,3,0
207,1604721450,482,1,active,482,False,3,1,0,0,76,2,1,,,1604721600,1604721600,0,2
208,1604721497,483,1,active,483,False,1,1,0,0,33,0,1,,,1604721600,1604721600,0,6
209,1604719507,484,1,active,484,False,45,1,0,0,1,0,1,,,1604721600,1604721600,0,1
210,1604721232,485,1,active,485,False,39,1,0,0,1,0,1,,,1604721600,1604721600,6,0
211,1604721587,486,1,active,486,False,23,1,0,2,16,0,1,,,1604721600,1604721600,1,0
212,1604721580,487,1,active,487,False,7,1,0,1,27,1,1,,,1604721600,1604721600,1,0
213,1604720810,489,1,active,489,False,40,1,0,2,7,2,1,,,1604721600,1604721600,0,1
214,1604720945,490,1,active,490,False,15,1,0,7,44,1,1,,,1604721600,1604721600,0,2
215,1604721493,492,1,active,492,False,12,1,0,2,54,2,1,,,1604721600,1604721600,0,2
216,1604721164,493,1,active,493,False,27,1,0,0,7,0,1,,,1604721600,1604721600,0,3
217,1604720905,494,1,active,494,False,4,1,0,4,58,2,1,,,1604721600,1604721600,4,0
218,1604721303,495,1,active,495,False,10,1,0,2,27,1,1,,,1604721600,1604721600,8,0
219,1604721511,496,1,active,496,False,18,1,0,1,46,0,1,,,1604721600,1604721600,0,1
220,1604721564,497,1,active,497,False,53,1,0,3,10,0,1,,,1604721600,1604721600,0,2
221,1604721461,499,1,active,499,True,27,1,0,5,4,2,1,,,1604721600,1604721600,0,2
222,1604721211,500,1,active,500,False,21,1,0,2,29,0,1,,,1604721600,1604721600,0,0
223,1604720913,501,1,active,501,False,58,1,0,1,24,1,1,,,1604721600,1604721600,0,0
224,1604721431,502,1,active,502,False,8,1,0,2,26,4,1,,,1604721600,1604721600,0,2
225,1604721498,503,1,active,503,False,7,1,0,2,22,0,1,,,1604721600,1604721600,6,0
226,1604721464,504,1,active,504,False,37,1,0,2,15,1,1,,,1604721600,1604721600,0,0
227,1604721533,505,1,active,505,False,27,1,0,3,22,0,1,,,1604721600,1604721600,0,2
228,1604721521,507,1,active,507,False,17,1,0,3,25,22,1,,,1604721600,1604721600,0,4
229,1604720560,508,1,active,508,False,17,1,0,2,6,0,1,,,1604721600,1604721600,0,0
230,1604721548,509,1,active,509,False,44,1,0,3,14,0,1,,,1604721600,1604721600,1,0
231,1604720659,510,1,active,510,False,54,1,0,0,1,0,1,,,1604721600,1604721600,1,0
232,1604721505,513,1,active,513,False,20,1,0,2,7,0,1,,,1604721600,1604721600,5,0
233,1604721551,514,1,active,514,True,0,1,0,5,47,1,1,,,1604721600,1604721600,0,1
234,1604721423,515,1,active,515,False,34,1,0,5,40,6,1,,,1604721600,1604721600,9,0
235,1604720729,516,1,active,516,False,5,1,0,1,25,0,1,,,1604721600,1604721600,1,0
236,1604720336,517,1,active,517,False,49,1,0,1,19,0,1,,,1604721600,1604721600,0,1
237,1604721359,519,1,active,519,False,31,1,0,4,34,1,1,,,1604721600,1604721600,0,1
238,1604720291,522,1,active,522,False,24,1,0,0,27,0,1,"{'active': True, 'off_dock_capacity': 60, 'region': 'BKN', 'station_id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 69, 'off_dock_count': 0, 'dock_blocked_count': 0}",[{'id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}],1604721600,1604721600,0,0
239,1604721277,525,1,active,525,False,19,1,0,2,35,2,1,,,1604721600,1604721600,1,0
240,1604721507,526,1,active,526,False,24,1,0,1,15,0,1,,,1604721600,1604721600,0,4
241,1604721150,528,1,active,528,False,25,1,0,2,12,1,1,,,1604721600,1604721600,4,0
242,1604721419,529,1,active,529,False,8,1,0,3,30,3,1,,,1604721600,1604721600,3,0
243,1604721517,530,1,active,530,False,3,1,0,1,20,0,1,,,1604721600,1604721600,1,0
244,1604721128,531,1,active,531,False,2,1,0,1,57,0,1,,,1604721600,1604721600,0,1
245,1604720761,532,1,active,532,False,17,1,0,6,20,0,1,,,1604721600,1604721600,3,0
246,1604721578,533,1,active,533,False,42,1,0,1,3,0,1,,,1604721600,1604721600,0,0
247,1604719888,534,1,active,534,False,3,1,0,0,28,0,1,,,1604721600,1604721600,2,0
248,1604721098,536,1,active,536,False,26,1,0,1,1,0,1,,,1604721600,1604721600,1,0
249,1604720663,539,1,active,539,False,7,1,0,0,24,6,1,,,1604721600,1604721600,0,7
250,1604720896,540,1,active,540,False,41,1,0,2,10,1,1,,,1604721600,1604721600,1,0
251,1604721545,545,1,active,545,False,5,1,0,1,21,0,1,,,1604721600,1604721600,1,0
252,1604720649,546,1,active,546,False,37,1,0,1,7,0,1,,,1604721600,1604721600,3,0
253,1604721343,2000,1,active,2000,False,14,1,0,1,42,1,1,,,1604721600,1604721600,0,2
254,1604721551,2002,1,active,2002,False,2,1,0,1,24,4,1,,,1604721600,1604721600,0,0
255,1604721506,2003,1,active,2003,False,30,1,0,5,19,3,1,,,1604721600,1604721600,10,0
256,1604702140,2005,1,active,2005,False,2,1,0,0,10,1,1,,,1604721600,1604721600,0,0
257,1604721543,2006,1,active,2006,True,36,1,0,5,8,1,1,,,1604721600,1604721600,4,0
258,1604720757,2008,1,active,2008,True,9,1,0,2,13,2,1,,,1604721600,1604721600,0,1
259,1604720898,2009,1,active,2009,False,0,1,0,0,35,7,1,,,1604721600,1604721600,0,1
260,1604721025,2010,1,active,2010,False,2,1,0,3,60,2,1,,,1604721600,1604721600,1,0
261,1604720639,2012,1,active,2012,False,28,1,0,1,6,1,1,,,1604721600,1604721600,0,3
262,1604721013,2017,1,active,2017,False,30,1,0,1,8,0,1,,,1604721600,1604721600,0,0
263,1604721467,2021,1,active,2021,False,31,1,0,2,32,1,1,,,1604721600,1604721600,1,0
264,1604715349,2022,1,active,2022,False,24,1,0,2,7,0,1,,,1604721600,1604721600,0,0
265,1604721502,3016,1,active,3016,False,16,1,0,0,38,0,1,,,1604721600,1604721600,0,24
266,1604721433,3041,1,active,3041,False,16,1,0,0,8,2,1,,,1604721600,1604721600,0,0
267,1604721118,3042,1,active,3042,False,15,1,0,0,4,2,1,,,1604721600,1604721600,0,1
268,1604721597,3043,1,active,3043,False,11,1,0,1,7,2,1,,,1604721600,1604721600,3,0
269,1604720742,3044,1,active,3044,False,19,1,0,1,7,2,1,,,1604721600,1604721600,2,0
270,1604720637,3046,1,active,3046,False,16,1,0,0,3,0,1,,,1604721600,1604721600,0,0
271,1604720091,3047,1,active,3047,False,13,1,0,1,7,0,1,,,1604721600,1604721600,0,0
272,1604720254,3048,1,active,3048,False,15,1,0,1,3,0,1,,,1604721600,1604721600,2,0
273,1604718661,3049,1,active,3049,False,15,1,1,0,2,1,1,,,1604721600,1604721600,3,0
274,1604721420,3050,1,active,3050,False,14,1,0,1,5,1,1,,,1604721600,1604721600,0,0
275,1604721241,3052,1,active,3052,False,14,1,0,1,8,4,1,,,1604721600,1604721600,0,3
276,1604715485,3053,1,active,3053,False,22,1,0,0,1,0,1,,,1604721600,1604721600,4,0
277,1604720521,3054,1,active,3054,False,14,1,0,0,5,0,1,,,1604721600,1604721600,0,1
278,1604720936,3055,1,active,3055,False,16,1,0,0,7,1,1,,,1604721600,1604721600,1,0
279,1604719870,3056,1,active,3056,False,20,1,0,1,2,0,1,,,1604721600,1604721600,0,1
280,1604718823,3057,1,active,3057,False,16,1,0,0,2,1,1,,,1604721600,1604721600,0,0
281,1604721402,3058,1,active,3058,False,16,1,0,0,8,2,1,,,1604721600,1604721600,2,0
282,1604720580,3059,1,active,3059,False,17,1,0,0,2,1,1,,,1604721600,1604721600,1,0
283,1604720005,3060,1,active,3060,False,13,1,0,1,5,2,1,,,1604721600,1604721600,2,0
284,1604720687,3061,1,active,3061,False,17,1,0,2,2,2,1,,,1604721600,1604721600,0,0
