,is_returning,num_docks_available,station_id,num_bikes_disabled,num_ebikes_available,legacy_id,num_docks_disabled,eightd_has_available_keys,num_bikes_available,is_renting,station_status,last_reported,is_installed,starttime,timestamp,demand,supply
51,1,44,267,2,3,267,0,False,24,1,active,1604270268,1,1604271605,1604271605,24,24
52,1,6,268,0,1,268,0,False,21,1,active,1604271573,1,1604271605,1604271605,21,21
53,1,9,270,0,7,270,0,False,14,1,active,1604271412,1,1604271605,1604271605,14,14
54,1,5,274,3,4,274,0,False,23,1,active,1604271485,1,1604271605,1604271605,23,23
55,1,11,275,0,4,275,0,False,8,1,active,1604271354,1,1604271605,1604271605,8,8
56,1,25,276,0,0,276,0,False,0,1,active,1604268640,1,1604271605,1604271605,0,0
57,1,10,278,1,2,278,0,False,8,1,active,1604270807,1,1604271605,1604271605,8,8
58,0,0,280,0,0,280,0,False,0,0,out_of_service,86400,0,1604271605,1604271605,0,0
59,1,36,281,0,0,281,0,True,30,1,active,1604270405,1,1604271605,1604271605,30,30
60,1,3,282,1,1,282,0,False,23,1,active,1604269553,1,1604271605,1604271605,23,23
61,1,39,284,2,0,284,0,False,10,1,active,1604270058,1,1604271605,1604271605,10,10
62,1,33,285,2,2,285,0,True,18,1,active,1604271492,1,1604271605,1604271605,18,18
63,1,11,289,1,0,289,0,False,7,1,active,1604266846,1,1604271605,1604271605,7,7
64,1,6,291,0,1,291,0,False,14,1,active,1604271098,1,1604271605,1604271605,14,14
65,1,22,293,3,2,293,1,False,29,1,active,1604271480,1,1604271605,1604271605,29,29
66,1,5,295,0,2,295,0,False,19,1,active,1604269943,1,1604271605,1604271605,19,19
67,1,48,297,3,4,297,0,False,26,1,active,1604271561,1,1604271605,1604271605,26,26
68,1,4,298,2,3,298,0,False,29,1,active,1604269193,1,1604271605,1604271605,29,29
69,1,18,301,0,0,301,0,False,40,1,active,1604270992,1,1604271605,1604271605,40,40
70,1,14,302,2,1,302,0,False,7,1,active,1604269805,1,1604271605,1604271605,7,7
71,1,32,303,1,1,303,0,False,34,1,active,1604271243,1,1604271605,1604271605,34,34
72,1,6,304,0,4,304,0,False,27,1,active,1604271558,1,1604271605,1604271605,27,27
73,1,24,305,0,2,305,0,False,9,1,active,1604271581,1,1604271605,1604271605,9,9
74,1,8,307,0,0,307,0,False,22,1,active,1604271519,1,1604271605,1604271605,22,22
75,1,35,308,1,2,308,0,False,12,1,active,1604269172,1,1604271605,1604271605,12,12
76,1,28,309,0,0,309,0,False,13,1,active,1604269502,1,1604271605,1604271605,13,13
77,1,6,310,0,1,310,0,False,60,1,active,1604268905,1,1604271605,1604271605,60,60
78,1,9,311,0,3,311,0,False,22,1,active,1604271332,1,1604271605,1604271605,22,22
79,1,2,312,0,1,312,0,False,31,1,active,1604271322,1,1604271605,1604271605,31,31
80,1,30,313,0,2,313,0,False,25,1,active,1604263117,1,1604271605,1604271605,25,25
81,1,12,315,2,0,315,0,False,15,1,active,1604270522,1,1604271605,1604271605,15,15
82,1,33,316,0,1,316,0,False,10,1,active,1604271572,1,1604271605,1604271605,10,10
83,1,23,317,0,0,317,0,False,31,1,active,1604271593,1,1604271605,1604271605,31,31
84,1,7,319,0,0,319,0,False,26,1,active,1604270547,1,1604271605,1604271605,26,26
85,1,32,320,2,1,320,0,False,5,1,active,1604271487,1,1604271605,1604271605,5,5
86,1,14,321,1,2,321,0,False,24,1,active,1604269607,1,1604271605,1604271605,24,24
87,1,17,323,0,0,323,0,False,22,1,active,1604271435,1,1604271605,1604271605,22,22
88,1,17,324,2,4,324,0,False,55,1,active,1604271583,1,1604271605,1604271605,55,55
89,1,19,325,0,1,325,0,False,16,1,active,1604270479,1,1604271605,1604271605,16,16
90,0,0,326,0,0,326,0,False,0,0,out_of_service,86400,0,1604271605,1604271605,0,0
91,1,25,327,0,0,327,0,True,14,1,active,1604270350,1,1604271605,1604271605,14,14
92,1,2,328,0,3,328,0,False,21,1,active,1604271451,1,1604271605,1604271605,21,21
93,1,21,330,0,1,330,0,False,18,1,active,1604271499,1,1604271605,1604271605,18,18
94,1,1,331,4,2,331,0,False,22,1,active,1604270945,1,1604271605,1604271605,22,22
95,1,23,332,0,2,332,0,False,13,1,active,1604266795,1,1604271605,1604271605,13,13
96,1,7,334,2,0,334,0,False,22,1,active,1604270562,1,1604271605,1604271605,22,22
97,1,16,335,4,1,335,0,False,7,1,active,1604270636,1,1604271605,1604271605,7,7
98,1,9,336,1,1,336,0,False,26,1,active,1604271429,1,1604271605,1604271605,26,26
99,1,17,340,2,1,340,0,False,8,1,active,1604271545,1,1604271605,1604271605,8,8
100,1,11,341,0,1,341,0,False,8,1,active,1604266989,1,1604271605,1604271605,8,8
101,1,13,342,2,0,342,0,False,14,1,active,1604270879,1,1604271605,1604271605,14,14
102,1,4,343,0,0,343,0,False,19,1,active,1604270825,1,1604271605,1604271605,19,19
103,1,11,344,0,3,344,0,False,12,1,active,1604270779,1,1604271605,1604271605,12,12
104,1,4,346,1,2,346,0,False,22,1,active,1604271346,1,1604271605,1604271605,22,22
105,1,29,347,1,3,347,0,False,24,1,active,1604271305,1,1604271605,1604271605,24,24
106,1,24,349,1,2,349,0,False,36,1,active,1604271176,1,1604271605,1604271605,36,36
107,1,34,350,1,1,350,0,False,12,1,active,1604271193,1,1604271605,1604271605,12,12
108,1,31,351,0,1,351,0,False,8,1,active,1604270124,1,1604271605,1604271605,8,8
109,1,3,353,3,0,353,0,False,21,1,active,1604270048,1,1604271605,1604271605,21,21
110,1,36,354,0,0,354,0,False,11,1,active,1604271578,1,1604271605,1604271605,11,11
111,1,2,355,0,2,355,0,False,41,1,active,1604271027,1,1604271605,1604271605,41,41
112,1,2,356,0,0,356,0,False,21,1,active,1604271344,1,1604271605,1604271605,21,21
113,1,2,358,1,7,358,0,False,47,1,active,1604271593,1,1604271605,1604271605,47,47
114,1,67,359,3,0,359,0,False,8,1,active,1604271291,1,1604271605,1604271605,8,8
115,1,24,360,0,0,360,0,False,15,1,active,1604270013,1,1604271605,1604271605,15,15
116,1,5,361,1,1,361,0,False,37,1,active,1604271191,1,1604271605,1604271605,37,37
117,1,45,362,0,0,362,0,False,12,1,active,1604267825,1,1604271605,1604271605,12,12
118,0,0,363,0,0,363,0,False,0,0,out_of_service,86400,0,1604271605,1604271605,0,0
119,1,19,364,0,1,364,0,False,8,1,active,1604269224,1,1604271605,1604271605,8,8
120,1,22,366,0,1,366,0,False,11,1,active,1604271447,1,1604271605,1604271605,11,11
121,1,27,367,0,2,367,0,False,16,1,active,1604271239,1,1604271605,1604271605,16,16
122,1,22,368,3,0,368,0,False,22,1,active,1604271105,1,1604271605,1604271605,22,22
123,1,7,369,2,1,369,0,False,67,1,active,1604271457,1,1604271605,1604271605,67,67
124,1,23,372,0,2,372,0,False,4,1,active,1604265278,1,1604271605,1604271605,4,4
125,1,7,373,0,0,373,0,False,12,1,active,1604271498,1,1604271605,1604271605,12,12
126,1,33,376,0,0,376,0,False,10,1,active,1604269703,1,1604271605,1604271605,10,10
127,1,27,377,0,0,377,0,False,21,1,active,1604270564,1,1604271605,1604271605,21,21
128,1,9,379,0,5,379,0,False,47,1,active,1604271573,1,1604271605,1604271605,47,47
129,1,3,380,1,0,380,0,False,38,1,active,1604271201,1,1604271605,1604271605,38,38
130,1,7,383,1,5,383,0,False,31,1,active,1604271570,1,1604271605,1604271605,31,31
131,1,16,385,3,2,385,0,False,10,1,active,1604271593,1,1604271605,1604271605,10,10
132,1,38,386,1,0,386,0,False,43,1,active,1604266762,1,1604271605,1604271605,43,43
133,1,26,387,2,0,387,0,False,11,1,active,1604269889,1,1604271605,1604271605,11,11
134,1,29,388,0,0,388,0,False,6,1,active,1604271127,1,1604271605,1604271605,6,6
135,1,12,389,0,3,389,0,False,15,1,active,1604271072,1,1604271605,1604271605,15,15
136,1,13,390,0,1,390,0,False,18,1,active,1604270731,1,1604271605,1604271605,18,18
137,1,0,391,0,0,391,0,False,0,1,active,86400,1,1604271605,1604271605,0,0
138,1,20,392,0,0,392,0,False,15,1,active,1604271541,1,1604271605,1604271605,15,15
139,1,13,393,0,0,393,0,False,24,1,active,1604270349,1,1604271605,1604271605,24,24
140,0,0,394,0,0,394,0,False,0,0,out_of_service,86400,0,1604271605,1604271605,0,0
141,1,20,396,0,4,396,0,False,5,1,active,1604270774,1,1604271605,1604271605,5,5
142,1,66,397,1,4,397,0,False,8,1,active,1604258826,1,1604271605,1604271605,8,8
143,1,6,398,0,0,398,0,False,25,1,active,1604264183,1,1604271605,1604271605,25,25
144,1,28,399,1,3,399,0,False,10,1,active,1604271600,1,1604271605,1604271605,10,10
145,1,4,400,0,0,400,0,False,11,1,active,1604271458,1,1604271605,1604271605,11,11
146,1,21,401,2,1,401,0,False,19,1,active,1604271135,1,1604271605,1604271605,19,19
147,1,10,402,2,3,402,0,False,27,1,active,1604271422,1,1604271605,1604271605,27,27
148,1,2,403,2,1,403,0,False,27,1,active,1604271589,1,1604271605,1604271605,27,27
149,1,19,405,0,2,405,0,False,32,1,active,1604271375,1,1604271605,1604271605,32,32
150,1,18,406,0,2,406,0,False,2,1,active,1604270827,1,1604271605,1604271605,2,2
151,1,4,408,1,2,408,0,False,18,1,active,1604271214,1,1604271605,1604271605,18,18
152,1,16,410,1,1,410,0,False,28,1,active,1604271557,1,1604271605,1604271605,28,28
153,1,8,411,0,4,411,0,False,23,1,active,1604271130,1,1604271605,1604271605,23,23
154,1,8,412,0,1,412,0,False,21,1,active,1604270962,1,1604271605,1604271605,21,21
155,1,31,415,0,1,415,0,False,15,1,active,1604271158,1,1604271605,1604271605,15,15
156,1,17,416,2,0,416,0,False,12,1,active,1604271330,1,1604271605,1604271605,12,12
157,1,16,417,0,0,417,0,False,9,1,active,1604264023,1,1604271605,1604271605,9,9
158,1,16,418,0,1,418,0,False,21,1,active,1604268913,1,1604271605,1604271605,21,21
159,1,11,419,0,1,419,0,False,12,1,active,1604266246,1,1604271605,1604271605,12,12
160,1,33,420,2,4,420,0,False,16,1,active,1604270317,1,1604271605,1604271605,16,16
161,1,5,421,0,2,421,0,False,14,1,active,1604269661,1,1604271605,1604271605,14,14
162,1,39,422,3,2,422,0,False,36,1,active,1604271596,1,1604271605,1604271605,36,36
163,1,20,423,1,0,423,0,False,6,1,active,1604271144,1,1604271605,1604271605,6,6
164,1,6,426,4,0,426,0,True,20,1,active,1604271590,1,1604271605,1604271605,20,20
165,1,13,427,1,0,427,0,False,33,1,active,1604271394,1,1604271605,1604271605,33,33
166,1,4,432,1,0,432,0,False,26,1,active,1604270725,1,1604271605,1604271605,26,26
167,1,18,434,2,0,434,0,False,40,1,active,1604270672,1,1604271605,1604271605,40,40
168,1,12,435,3,1,435,0,False,35,1,active,1604271421,1,1604271605,1604271605,35,35
169,1,13,436,2,5,436,0,False,12,1,active,1604271429,1,1604271605,1604271605,12,12
170,1,17,437,0,1,437,0,False,7,1,active,1604270916,1,1604271605,1604271605,7,7
171,1,10,438,0,5,438,0,False,37,1,active,1604271543,1,1604271605,1604271605,37,37
172,1,2,439,2,3,439,0,False,39,1,active,1604271562,1,1604271605,1604271605,39,39
173,1,24,440,0,3,440,0,False,8,1,active,1604269926,1,1604271605,1604271605,8,8
174,1,29,442,0,0,442,0,False,22,1,active,1604270007,1,1604271605,1604271605,22,22
175,1,3,443,0,0,443,0,False,20,1,active,1604270562,1,1604271605,1604271605,20,20
176,1,24,445,4,2,445,0,False,52,1,active,1604271541,1,1604271605,1604271605,52,52
177,1,48,446,3,3,446,0,False,28,1,active,1604271467,1,1604271605,1604271605,28,28
178,1,5,447,1,1,447,0,False,25,1,active,1604271527,1,1604271605,1604271605,25,25
179,1,23,448,1,0,448,0,False,3,1,active,1604271463,1,1604271605,1604271605,3,3
180,1,57,450,4,0,450,0,False,6,1,active,1604270734,1,1604271605,1604271605,6,6
181,1,4,453,2,2,453,0,False,43,1,active,1604216149,1,1604271605,1604271605,43,43
182,1,5,454,1,2,454,0,False,29,1,active,1604268966,1,1604271605,1604271605,29,29
183,1,46,455,1,0,455,0,False,12,1,active,1604259376,1,1604271605,1604271605,12,12
184,1,29,456,1,3,456,0,False,4,1,active,1604270979,1,1604271605,1604271605,4,4
185,1,7,458,0,2,458,0,False,24,1,active,1604270559,1,1604271605,1604271605,24,24
186,1,6,460,1,3,460,0,False,18,1,active,1604271354,1,1604271605,1604271605,18,18
187,1,31,461,0,2,461,0,False,25,1,active,1604271324,1,1604271605,1604271605,25,25
188,1,16,462,0,0,462,0,False,61,1,active,1604271208,1,1604271605,1604271605,61,61
189,1,48,464,0,1,464,0,False,5,1,active,1604261499,1,1604271605,1604271605,5,5
190,1,24,465,0,8,465,0,False,15,1,active,1604270310,1,1604271605,1604271605,15,15
191,1,19,466,1,0,466,8,False,7,1,active,1604271534,1,1604271605,1604271605,7,7
192,1,4,467,0,1,467,0,False,30,1,active,1604269263,1,1604271605,1604271605,30,30
193,1,14,468,2,34,468,0,False,49,1,active,1604271334,1,1604271605,1604271605,49,49
194,1,14,469,2,2,469,0,False,41,1,active,1604271405,1,1604271605,1604271605,41,41
195,1,40,470,1,3,470,0,False,31,1,active,1604271515,1,1604271605,1604271605,31,31
196,1,10,471,1,2,471,0,False,20,1,active,1604271216,1,1604271605,1604271605,20,20
197,1,52,472,0,1,472,0,False,3,1,active,1604271324,1,1604271605,1604271605,3,3
198,1,23,473,1,2,473,0,False,26,1,active,1604271231,1,1604271605,1604271605,26,26
199,1,14,474,2,0,474,0,False,40,1,active,1604270562,1,1604271605,1604271605,40,40
200,1,17,476,4,1,476,0,False,44,1,active,1604271499,1,1604271605,1604271605,44,44
201,1,12,477,1,4,477,0,False,58,1,active,1604270603,1,1604271605,1604271605,58,58
202,1,3,478,2,8,478,0,False,32,1,active,1604271427,1,1604271605,1604271605,32,32
203,1,25,479,0,1,479,0,False,6,1,active,1604270480,1,1604271605,1604271605,6,6
204,1,17,480,0,2,480,0,False,12,1,active,1604271000,1,1604271605,1604271605,12,12
205,1,9,481,0,0,481,0,False,16,1,active,1604266523,1,1604271605,1604271605,16,16
206,0,12,482,1,5,482,0,False,66,0,active,1604271226,1,1604271605,1604271605,66,66
207,1,18,483,0,1,483,0,False,16,1,active,1604271438,1,1604271605,1604271605,16,16
208,1,35,484,0,2,484,0,False,11,1,active,1604271331,1,1604271605,1604271605,11,11
209,1,37,485,0,0,485,0,False,3,1,active,1604271398,1,1604271605,1604271605,3,3
210,1,19,486,0,3,486,0,False,22,1,active,1604271333,1,1604271605,1604271605,22,22
211,1,17,487,2,1,487,0,False,16,1,active,1604270976,1,1604271605,1604271605,16,16
212,1,33,489,1,3,489,0,False,15,1,active,1604271442,1,1604271605,1604271605,15,15
213,1,7,490,1,4,490,0,False,58,1,active,1604271466,1,1604271605,1604271605,58,58
214,1,7,492,2,1,492,0,False,59,1,active,1604271233,1,1604271605,1604271605,59,59
215,1,31,493,1,1,493,0,False,2,1,active,1604271486,1,1604271605,1604271605,2,2
216,1,22,494,0,5,494,0,False,44,1,active,1604271364,1,1604271605,1604271605,44,44
217,1,24,495,0,2,495,0,False,15,1,active,1604271195,1,1604271605,1604271605,15,15
218,1,17,496,0,0,496,1,False,47,1,active,1604269320,1,1604271605,1604271605,47,47
219,1,19,497,1,4,497,0,False,46,1,active,1604271418,1,1604271605,1604271605,46,46
220,1,14,499,2,4,499,0,True,20,1,active,1604271575,1,1604271605,1604271605,20,20
221,1,20,500,1,20,500,0,False,31,1,active,1604270811,1,1604271605,1604271605,31,31
222,1,37,501,2,0,501,0,False,40,1,active,1604271240,1,1604271605,1604271605,40,40
223,1,25,502,1,0,502,0,False,10,1,active,1604270964,1,1604271605,1604271605,10,10
224,1,15,503,0,4,503,0,False,16,1,active,1604271568,1,1604271605,1604271605,16,16
225,1,33,504,0,0,504,0,False,21,1,active,1604271311,1,1604271605,1604271605,21,21
226,1,12,505,2,0,505,0,False,38,1,active,1604271043,1,1604271605,1604271605,38,38
227,1,26,507,0,1,507,0,False,19,1,active,1604271476,1,1604271605,1604271605,19,19
228,1,21,508,1,0,508,0,False,3,1,active,1604270219,1,1604271605,1604271605,3,3
229,1,23,509,0,2,509,0,False,38,1,active,1604271093,1,1604271605,1604271605,38,38
230,1,53,510,0,1,510,0,False,2,1,active,1604271396,1,1604271605,1604271605,2,2
231,1,20,513,1,0,513,0,False,8,1,active,1604271534,1,1604271605,1604271605,8,8
232,1,12,514,3,0,514,0,True,37,1,active,1604270733,1,1604271605,1604271605,37,37
233,0,0,515,2,5,515,0,False,77,0,active,1604270332,1,1604271605,1604271605,77,77
234,1,16,516,1,1,516,0,False,14,1,active,1604270657,1,1604271605,1604271605,14,14
235,1,22,517,0,0,517,1,False,46,1,active,1604271596,1,1604271605,1604271605,46,46
236,1,28,519,1,2,519,0,False,40,1,active,1604271580,1,1604271605,1604271605,40,40
237,1,11,522,1,0,522,0,False,39,1,active,1604271445,1,1604271605,1604271605,39,39
238,1,3,525,0,5,525,0,False,53,1,active,1604271325,1,1604271605,1604271605,53,53
239,0,32,526,0,1,526,0,False,8,0,active,1604270306,1,1604271605,1604271605,8,8
240,1,9,528,5,1,528,0,False,25,1,active,1604271112,1,1604271605,1604271605,25,25
241,1,24,529,0,4,529,0,False,17,1,active,1604271292,1,1604271605,1604271605,17,17
242,1,4,530,2,4,530,0,False,18,1,active,1604270446,1,1604271605,1604271605,18,18
243,1,9,531,0,1,531,0,False,30,1,active,1604271099,1,1604271605,1604271605,30,30
244,1,6,532,0,3,532,0,False,37,1,active,1604270998,1,1604271605,1604271605,37,37
245,1,38,533,0,2,533,0,False,8,1,active,1604271145,1,1604271605,1604271605,8,8
246,1,2,534,2,2,534,0,False,27,1,active,1604268480,1,1604271605,1604271605,27,27
247,1,12,536,2,0,536,0,False,14,1,active,1604271597,1,1604271605,1604271605,14,14
248,1,1,539,0,4,539,0,False,30,1,active,1604270871,1,1604271605,1604271605,30,30
249,1,43,540,1,1,540,1,False,9,1,active,1604271284,1,1604271605,1604271605,9,9
250,1,7,545,0,4,545,0,False,20,1,active,1604271181,1,1604271605,1604271605,20,20
251,1,38,546,0,2,546,0,False,7,1,active,1604270476,1,1604271605,1604271605,7,7
252,1,6,2000,1,2,2000,0,False,50,1,active,1604271251,1,1604271605,1604271605,50,50
253,1,6,2002,0,1,2002,0,False,21,1,active,1604271244,1,1604271605,1604271605,21,21
254,1,33,2003,1,0,2003,0,False,20,1,active,1604271058,1,1604271605,1604271605,20,20
255,1,4,2005,0,0,2005,0,False,8,1,active,1604263779,1,1604271605,1604271605,8,8
256,1,38,2006,0,2,2006,0,True,11,1,active,1604270948,1,1604271605,1604271605,11,11
257,1,3,2008,1,1,2008,0,True,20,1,active,1604271378,1,1604271605,1604271605,20,20
258,1,2,2009,2,3,2009,0,False,31,1,active,1604270807,1,1604271605,1604271605,31,31
259,1,49,2010,2,0,2010,0,False,14,1,active,1604271567,1,1604271605,1604271605,14,14
260,1,20,2012,1,0,2012,0,False,14,1,active,1604271237,1,1604271605,1604271605,14,14
261,1,30,2017,1,1,2017,0,False,8,1,active,1604271562,1,1604271605,1604271605,8,8
262,1,55,2021,3,0,2021,0,False,7,1,active,1604270941,1,1604271605,1604271605,7,7
263,1,27,2022,0,5,2022,0,False,6,1,active,1604270059,1,1604271605,1604271605,6,6
264,1,26,3016,0,0,3016,0,False,28,1,active,1604271573,1,1604271605,1604271605,28,28
265,1,13,3041,2,3,3041,0,False,9,1,active,1604261961,1,1604271605,1604271605,9,9
266,1,7,3042,2,5,3042,0,False,10,1,active,1604271095,1,1604271605,1604271605,10,10
267,1,5,3043,0,1,3043,0,False,14,1,active,1604265787,1,1604271605,1604271605,14,14
268,1,11,3044,0,3,3044,0,False,16,1,active,1604254764,1,1604271605,1604271605,16,16
269,1,15,3046,0,1,3046,0,False,4,1,active,1604267825,1,1604271605,1604271605,4,4
270,1,5,3047,0,2,3047,0,False,16,1,active,1604264176,1,1604271605,1604271605,16,16
271,1,7,3048,1,2,3048,0,False,11,1,active,1604266551,1,1604271605,1604271605,11,11
272,1,8,3049,1,2,3049,0,False,9,1,active,1604269586,1,1604271605,1604271605,9,9
273,1,18,3050,1,2,3050,0,False,2,1,active,1604271553,1,1604271605,1604271605,2,2
274,1,17,3052,1,2,3052,0,False,5,1,active,1604270289,1,1604271605,1604271605,5,5
275,1,17,3053,2,1,3053,0,False,4,1,active,1604270966,1,1604271605,1604271605,4,4
276,1,15,3054,0,2,3054,0,False,4,1,active,1604271594,1,1604271605,1604271605,4,4
277,1,18,3055,0,1,3055,0,False,5,1,active,1604270580,1,1604271605,1604271605,5,5
278,1,7,3056,1,2,3056,0,False,15,1,active,1604270504,1,1604271605,1604271605,15,15
279,1,13,3057,0,1,3057,0,False,5,1,active,1604269798,1,1604271605,1604271605,5,5
280,1,13,3058,0,2,3058,0,False,11,1,active,1604270924,1,1604271605,1604271605,11,11
281,1,18,3059,0,1,3059,0,False,1,1,active,1604271478,1,1604271605,1604271605,1,1
282,1,15,3060,0,4,3060,0,False,4,1,active,1604269261,1,1604271605,1604271605,4,4
283,1,16,3061,0,1,3061,0,False,5,1,active,1604259018,1,1604271605,1604271605,5,5
284,1,22,3062,0,0,3062,0,False,1,1,active,1604271444,1,1604271605,1604271605,1,1
285,1,13,3063,0,0,3063,0,False,7,1,active,1604271556,1,1604271605,1604271605,7,7
286,1,16,3064,0,3,3064,0,False,7,1,active,1604270073,1,1604271605,1604271605,7,7
287,1,30,3065,0,0,3065,0,False,1,1,active,1604264724,1,1604271605,1604271605,1,1
288,1,8,3066,0,2,3066,0,False,11,1,active,1604271551,1,1604271605,1604271605,11,11
289,1,15,3067,0,2,3067,0,False,12,1,active,1604271184,1,1604271605,1604271605,12,12
290,1,17,3068,0,4,3068,0,False,25,1,active,1604269833,1,1604271605,1604271605,25,25
291,1,29,3069,0,0,3069,0,False,0,1,active,1604271395,1,1604271605,1604271605,0,0
292,1,18,3070,0,0,3070,0,False,5,1,active,1604271324,1,1604271605,1604271605,5,5
293,1,19,3071,0,0,3071,0,False,0,1,active,1604256781,1,1604271605,1604271605,0,0
294,1,21,3072,1,0,3072,0,False,2,1,active,1604270397,1,1604271605,1604271605,2,2
295,1,14,3074,3,3,3074,0,False,25,1,active,1604268474,1,1604271605,1604271605,25,25
296,1,23,3075,0,0,3075,0,False,10,1,active,1604263832,1,1604271605,1604271605,10,10
297,1,22,3076,0,1,3076,0,False,14,1,active,1604271412,1,1604271605,1604271605,14,14
298,1,22,3077,0,5,3077,0,False,11,1,active,1604271394,1,1604271605,1604271605,11,11
299,1,21,3078,0,1,3078,0,False,6,1,active,1604270959,1,1604271605,1604271605,6,6
300,1,8,3080,0,0,3080,0,False,13,1,active,1604269465,1,1604271605,1604271605,13,13
301,1,22,3081,0,2,3081,0,False,7,1,active,1604269802,1,1604271605,1604271605,7,7
302,1,9,3082,0,3,3082,0,False,16,1,active,1604271251,1,1604271605,1604271605,16,16
