,eightd_has_available_keys,num_ebikes_available,station_id,is_returning,is_installed,is_renting,last_reported,num_docks_available,legacy_id,num_docks_disabled,station_status,num_bikes_disabled,num_bikes_available,valet,eightd_active_station_services,starttime,timestamp,demand,supply
92,False,1,328,1,1,1,1605048983,6,328,0,active,3,26,,,1605049200,1605049200,1,0
93,False,0,330,1,1,1,1605048629,18,330,0,active,0,21,,,1605049200,1605049200,0,7
94,False,1,331,1,1,1,1605049107,9,331,0,active,3,15,,,1605049200,1605049200,8,0
95,False,0,332,1,1,1,1605048944,21,332,0,active,2,13,,,1605049200,1605049200,5,0
96,False,1,334,1,1,1,1605049116,17,334,0,active,2,12,,,1605049200,1605049200,4,0
97,False,1,335,1,1,1,1605049093,16,335,0,active,1,10,,,1605049200,1605049200,0,5
98,False,0,336,1,1,1,1605049075,17,336,0,active,1,18,,,1605049200,1605049200,12,0
99,False,0,340,1,1,1,1605048524,8,340,0,active,3,16,,,1605049200,1605049200,7,0
100,False,1,341,1,1,1,1605048988,8,341,0,active,0,11,,,1605049200,1605049200,1,0
101,False,0,342,1,1,1,1605049169,16,342,1,active,0,12,,,1605049200,1605049200,8,0
102,False,0,343,1,1,1,1605049117,5,343,0,active,1,17,,,1605049200,1605049200,0,4
103,False,0,344,1,1,1,1605048748,16,344,0,active,6,1,,,1605049200,1605049200,0,0
104,False,1,346,1,1,1,1605049168,2,346,0,active,4,21,,,1605049200,1605049200,0,1
105,False,0,347,1,1,1,1605049197,28,347,0,active,2,24,,,1605049200,1605049200,4,0
106,False,1,349,0,1,0,1604888322,0,349,0,active,1,60,,,1605049200,1605049200,0,0
107,False,1,350,1,1,1,1605049143,23,350,1,active,4,19,,,1605049200,1605049200,4,0
108,False,0,351,1,1,1,1605048276,10,351,0,active,1,28,,,1605049200,1605049200,0,0
109,False,0,353,1,1,1,1605048645,26,353,0,active,1,0,,,1605049200,1605049200,0,0
110,False,1,354,1,1,1,1605049091,41,354,0,active,1,5,,,1605049200,1605049200,3,0
111,False,3,355,1,1,1,1605049179,7,355,0,active,4,32,,,1605049200,1605049200,3,0
112,False,2,356,1,1,1,1605047146,19,356,0,active,0,4,,,1605049200,1605049200,5,0
113,False,3,358,1,1,1,1605049193,0,358,30,active,0,36,"{'valet_revision': 911, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'off_dock_count': 6, 'off_dock_capacity': 70, 'active': True, 'dock_blocked_count': 30}",[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],1605049200,1605049200,6,0
114,False,0,359,1,1,1,1605049186,58,359,0,active,3,17,,,1605049200,1605049200,0,14
115,False,0,360,1,1,1,1605049184,32,360,0,active,2,5,,,1605049200,1605049200,0,0
116,False,1,361,1,1,1,1605049183,18,361,1,active,3,57,,,1605049200,1605049200,0,2
117,False,0,362,1,1,1,1605049020,34,362,0,active,0,23,,,1605049200,1605049200,0,20
118,False,0,363,0,0,0,1604843856,3,363,0,out_of_service,0,0,,,1605049200,1605049200,0,0
119,False,1,364,1,1,1,1605049126,23,364,0,active,1,3,,,1605049200,1605049200,0,0
120,False,0,366,1,1,1,1605048897,19,366,0,active,2,12,,,1605049200,1605049200,3,0
121,False,0,367,1,1,1,1605049094,34,367,0,active,4,5,,,1605049200,1605049200,0,5
122,False,0,368,1,1,1,1605049104,26,368,2,active,3,16,,,1605049200,1605049200,13,0
123,False,0,369,1,1,1,1605049153,19,369,2,active,1,54,,,1605049200,1605049200,6,0
124,False,0,372,1,1,1,1605049011,24,372,0,active,0,3,,,1605049200,1605049200,2,0
125,False,0,373,1,1,1,1605049060,17,373,0,active,0,2,,,1605049200,1605049200,2,0
126,False,0,376,1,1,1,1605049151,12,376,0,active,1,29,,,1605049200,1605049200,4,0
127,False,1,377,1,1,1,1605049192,12,377,0,active,0,36,,,1605049200,1605049200,5,0
128,False,4,379,1,1,1,1605049182,13,379,0,active,0,43,,,1605049200,1605049200,1,0
129,False,0,380,1,1,1,1605049002,19,380,0,active,0,23,,,1605049200,1605049200,13,0
130,False,0,383,1,1,1,1605049185,17,383,1,active,1,20,,,1605049200,1605049200,8,0
131,False,2,385,1,1,1,1605049186,4,385,0,active,5,20,,,1605049200,1605049200,0,9
132,False,0,386,1,1,1,1605048126,12,386,0,active,2,68,,,1605049200,1605049200,0,8
133,False,0,387,1,1,1,1605049140,16,387,0,active,2,21,,,1605049200,1605049200,0,6
134,False,0,388,1,1,1,1605049110,24,388,0,active,4,7,,,1605049200,1605049200,0,5
135,False,4,389,1,1,1,1605048945,15,389,0,active,1,11,,,1605049200,1605049200,6,0
136,False,1,390,1,1,1,1605049066,14,390,0,active,0,17,,,1605049200,1605049200,2,0
137,False,3,391,1,1,1,1605049179,20,391,0,active,1,15,,,1605049200,1605049200,0,10
138,False,0,392,1,1,1,1605049179,7,392,0,active,1,27,,,1605049200,1605049200,0,5
139,False,3,393,1,1,1,1605049192,23,393,0,active,1,13,,,1605049200,1605049200,2,0
140,False,0,394,0,0,0,86400,0,394,0,out_of_service,0,0,,,1605049200,1605049200,0,0
141,False,1,396,1,1,1,1605048711,24,396,0,active,0,1,,,1605049200,1605049200,1,0
142,False,1,397,1,1,1,1605048975,68,397,0,active,0,7,,,1605049200,1605049200,0,2
143,False,0,398,1,1,1,1605048183,12,398,0,active,1,18,,,1605049200,1605049200,1,0
144,False,0,399,1,1,1,1605048706,30,399,0,active,2,7,,,1605049200,1605049200,0,2
145,False,1,400,1,1,1,1605049144,9,400,0,active,2,4,,,1605049200,1605049200,0,0
146,False,4,401,1,1,1,1605049181,16,401,0,active,6,20,,,1605049200,1605049200,8,0
147,False,0,402,1,1,1,1605049191,5,402,0,active,6,28,,,1605049200,1605049200,0,13
148,False,1,403,1,1,1,1605048955,8,403,0,active,0,23,,,1605049200,1605049200,5,0
149,True,1,405,1,1,1,1605049072,7,405,0,active,1,43,,,1605049200,1605049200,1,0
150,False,1,406,1,1,1,1605048679,8,406,0,active,1,11,,,1605049200,1605049200,0,1
151,False,0,408,1,1,1,1605049099,1,408,0,active,4,18,,,1605049200,1605049200,0,1
152,False,0,410,1,1,1,1605049181,13,410,0,active,6,26,,,1605049200,1605049200,0,4
153,False,0,411,1,1,1,1605049153,13,411,0,active,1,17,,,1605049200,1605049200,0,0
154,False,0,412,1,1,1,1605049010,8,412,0,active,5,16,,,1605049200,1605049200,6,0
155,False,0,415,1,1,1,1605049102,20,415,0,active,0,26,,,1605049200,1605049200,0,10
156,False,1,416,1,1,1,1605049162,27,416,0,active,2,2,,,1605049200,1605049200,1,0
157,False,0,417,1,1,1,1605048862,13,417,0,active,1,11,,,1605049200,1605049200,0,3
158,False,0,418,1,1,1,1605048282,9,418,0,active,2,26,,,1605049200,1605049200,2,0
159,False,0,419,1,1,1,1605047396,11,419,0,active,1,11,,,1605049200,1605049200,0,0
160,False,2,420,1,1,1,1605048784,43,420,0,active,3,5,,,1605049200,1605049200,0,0
161,False,0,421,1,1,1,1605043507,17,421,0,active,0,2,,,1605049200,1605049200,2,0
162,False,0,422,1,1,1,1605049187,62,422,0,active,4,12,,,1605049200,1605049200,4,0
163,False,2,423,1,1,1,1605048899,18,423,0,active,2,7,,,1605049200,1605049200,4,0
164,True,2,426,1,1,1,1605049137,0,426,30,active,6,17,"{'valet_revision': 1605, 'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'off_dock_count': 44, 'off_dock_capacity': 60, 'active': True, 'dock_blocked_count': 30}",[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],1605049200,1605049200,0,7
165,False,0,427,1,1,1,1605049120,12,427,0,active,1,34,,,1605049200,1605049200,0,4
166,False,0,432,1,1,1,1605049087,16,432,0,active,2,13,,,1605049200,1605049200,5,0
167,False,0,434,1,1,1,1605049171,12,434,0,active,4,44,,,1605049200,1605049200,4,0
168,False,0,435,1,1,1,1605049151,0,435,0,active,4,46,,,1605049200,1605049200,0,2
169,False,0,436,1,1,1,1605048847,22,436,3,active,0,2,,,1605049200,1605049200,0,0
170,False,0,437,1,1,1,1605049008,22,437,0,active,0,2,,,1605049200,1605049200,0,1
171,False,1,438,1,1,1,1605049119,17,438,0,active,2,28,,,1605049200,1605049200,5,0
172,False,1,439,1,1,1,1605049023,15,439,0,active,0,28,,,1605049200,1605049200,11,0
173,False,0,440,1,1,1,1605049034,29,440,0,active,2,1,,,1605049200,1605049200,4,0
174,False,0,442,1,1,1,1605049025,32,442,0,active,1,18,,,1605049200,1605049200,0,4
175,False,1,443,1,1,1,1605049195,15,443,0,active,2,6,,,1605049200,1605049200,0,2
176,False,1,445,1,1,1,1605049192,43,445,0,active,4,33,,,1605049200,1605049200,8,0
177,False,1,446,1,1,1,1605049176,73,446,0,active,2,4,,,1605049200,1605049200,0,0
178,False,2,447,1,1,1,1605049032,14,447,1,active,4,12,,,1605049200,1605049200,0,4
179,False,0,448,1,1,1,1605048792,24,448,0,active,1,2,,,1605049200,1605049200,3,0
180,False,0,450,1,1,1,1605049172,38,450,0,active,5,24,,,1605049200,1605049200,0,4
181,False,0,453,1,1,1,1605049127,7,453,0,active,1,58,,,1605049200,1605049200,7,0
182,False,0,454,1,1,1,1605048972,24,454,0,active,6,5,,,1605049200,1605049200,6,0
183,False,0,455,1,1,1,1605048614,50,455,0,active,0,9,,,1605049200,1605049200,0,3
184,False,0,456,1,1,1,1605049191,28,456,0,active,5,1,,,1605049200,1605049200,0,1
185,False,0,457,1,1,1,1605049196,71,457,0,active,2,6,,,1605049200,1605049200,0,6
186,False,1,458,1,1,1,1605048855,24,458,0,active,1,6,,,1605049200,1605049200,0,6
187,False,5,460,1,1,1,1605049191,1,460,0,active,2,22,,,1605049200,1605049200,0,0
188,False,0,461,1,1,1,1605049168,43,461,0,active,1,12,,,1605049200,1605049200,0,0
189,False,0,462,1,1,1,1605049028,25,462,0,active,0,52,,,1605049200,1605049200,2,0
190,False,0,464,1,1,1,1605049196,28,464,1,active,3,21,,,1605049200,1605049200,0,5
191,False,0,465,1,1,1,1605048949,33,465,0,active,4,2,,,1605049200,1605049200,0,1
192,False,0,466,1,1,1,1605049193,5,466,8,active,1,21,,,1605049200,1605049200,4,0
193,False,0,467,1,1,1,1605048824,5,467,0,active,1,28,,,1605049200,1605049200,0,4
194,False,0,468,1,1,1,1605049176,51,468,0,active,0,14,,,1605049200,1605049200,0,9
195,False,0,469,1,1,1,1605049022,15,469,0,active,5,37,,,1605049200,1605049200,0,10
196,False,1,470,1,1,1,1605049194,14,470,0,active,1,57,,,1605049200,1605049200,7,0
197,False,0,471,1,1,1,1605048691,22,471,0,active,3,6,,,1605049200,1605049200,8,0
198,False,0,472,1,1,1,1605049182,53,472,0,active,1,1,,,1605049200,1605049200,2,0
199,False,1,473,1,1,1,1605048840,19,473,0,active,5,26,,,1605049200,1605049200,5,0
200,False,1,474,1,1,1,1605049157,37,474,0,active,2,17,,,1605049200,1605049200,0,5
201,False,0,476,1,1,1,1605049137,25,476,0,active,1,39,,,1605049200,1605049200,0,4
202,False,7,477,1,1,1,1605049130,8,477,1,active,1,61,,,1605049200,1605049200,2,0
203,False,1,478,1,1,1,1605049190,25,478,0,active,0,12,,,1605049200,1605049200,9,0
204,False,0,479,1,1,1,1605049149,14,479,0,active,3,14,,,1605049200,1605049200,5,0
205,False,0,480,1,1,1,1605049137,11,480,0,active,8,10,,,1605049200,1605049200,5,0
206,False,0,481,1,1,1,1605049057,16,481,0,active,2,7,,,1605049200,1605049200,14,0
207,False,0,482,0,1,0,1605045631,0,482,0,active,27,52,,,1605049200,1605049200,0,0
208,False,0,483,1,1,1,1605048979,24,483,0,active,1,9,,,1605049200,1605049200,0,5
209,False,0,484,1,1,1,1605049135,16,484,0,active,3,27,,,1605049200,1605049200,0,24
210,False,0,485,1,1,1,1605049062,25,485,0,active,2,13,,,1605049200,1605049200,0,12
211,False,2,486,1,1,1,1605049179,28,486,0,active,3,10,,,1605049200,1605049200,0,7
212,False,2,487,1,1,1,1605049130,17,487,0,active,2,16,,,1605049200,1605049200,15,0
213,False,0,489,1,1,1,1605049108,37,489,0,active,6,6,,,1605049200,1605049200,3,0
214,False,0,490,1,1,1,1605049189,56,490,0,active,1,9,,,1605049200,1605049200,0,5
215,False,1,492,1,1,1,1605049160,16,492,0,active,0,52,,,1605049200,1605049200,6,0
216,False,0,493,1,1,1,1605049147,31,493,0,active,3,0,,,1605049200,1605049200,0,0
217,False,0,494,1,1,1,1605049125,41,494,0,active,3,22,,,1605049200,1605049200,2,0
218,False,0,495,1,1,1,1605049119,29,495,0,active,0,10,,,1605049200,1605049200,0,0
219,False,0,496,1,1,1,1605049182,5,496,0,active,1,59,,,1605049200,1605049200,1,0
220,False,2,497,1,1,1,1605049183,12,497,0,active,3,51,,,1605049200,1605049200,9,0
221,True,0,499,1,1,1,1605049167,12,499,0,active,1,23,,,1605049200,1605049200,0,9
222,False,0,500,1,1,1,1605049090,26,500,0,active,0,26,,,1605049200,1605049200,0,11
223,False,1,501,1,1,1,1605049156,56,501,0,active,0,27,,,1605049200,1605049200,1,0
224,False,5,502,1,1,1,1605049196,7,502,0,active,2,27,,,1605049200,1605049200,1,0
225,False,1,503,1,1,1,1605049004,12,503,0,active,0,19,,,1605049200,1605049200,8,0
226,False,1,504,1,1,1,1605049177,27,504,0,active,0,27,,,1605049200,1605049200,1,0
227,False,0,505,1,1,1,1605049196,18,505,0,active,5,29,,,1605049200,1605049200,0,1
228,False,0,507,1,1,1,1605049049,30,507,0,active,3,12,,,1605049200,1605049200,6,0
229,False,0,508,1,1,1,1605049001,25,508,0,active,0,0,,,1605049200,1605049200,6,0
230,False,2,509,1,1,1,1605049047,36,509,0,active,3,22,,,1605049200,1605049200,16,0
231,False,0,510,1,1,1,1605049128,42,510,0,active,2,11,,,1605049200,1605049200,0,11
232,False,1,513,1,1,1,1605048997,25,513,0,active,2,2,,,1605049200,1605049200,3,0
233,True,3,514,1,1,1,1605049044,26,514,0,active,6,20,,,1605049200,1605049200,3,0
234,False,1,515,1,1,1,1605049133,63,515,0,active,1,15,,,1605049200,1605049200,5,0
235,False,0,516,1,1,1,1605048331,15,516,0,active,2,14,,,1605049200,1605049200,0,3
236,False,0,517,1,1,1,1605048988,13,517,0,active,4,52,,,1605049200,1605049200,0,20
237,False,0,519,1,1,1,1605049187,17,519,0,active,2,50,,,1605049200,1605049200,0,20
238,False,0,522,1,1,1,1605048972,33,522,0,active,3,15,,,1605049200,1605049200,0,15
239,False,0,525,1,1,1,1605049185,13,525,0,active,4,39,,,1605049200,1605049200,0,12
240,False,0,526,1,1,1,1605049161,28,526,0,active,3,9,,,1605049200,1605049200,0,8
241,False,0,528,1,1,1,1605049196,17,528,0,active,2,20,,,1605049200,1605049200,0,2
242,False,7,529,1,1,1,1605049080,7,529,0,active,0,34,,,1605049200,1605049200,0,1
243,False,1,530,1,1,1,1605049081,11,530,0,active,1,12,,,1605049200,1605049200,7,0
244,False,1,531,1,1,1,1605049175,2,531,0,active,2,56,,,1605049200,1605049200,0,2
245,False,3,532,1,1,1,1605048827,9,532,0,active,9,25,,,1605049200,1605049200,1,0
246,False,0,533,1,1,1,1605048720,41,533,0,active,4,1,,,1605049200,1605049200,0,0
247,False,0,534,1,1,1,1605049188,6,534,0,active,4,21,,,1605049200,1605049200,0,2
248,False,0,536,1,1,1,1605049033,23,536,0,active,3,2,,,1605049200,1605049200,0,2
249,False,0,539,1,1,1,1605049182,11,539,0,active,2,18,,,1605049200,1605049200,0,4
250,False,0,540,1,1,1,1605049163,50,540,0,active,1,3,,,1605049200,1605049200,0,0
251,False,2,545,1,1,1,1605049048,15,545,0,active,1,11,,,1605049200,1605049200,8,0
252,False,0,546,1,1,1,1605049107,40,546,0,active,2,3,,,1605049200,1605049200,0,3
253,False,0,2000,1,1,1,1605049183,1,2000,0,active,1,55,,,1605049200,1605049200,0,4
254,False,0,2002,1,1,1,1605049067,22,2002,0,active,3,2,,,1605049200,1605049200,4,0
255,False,0,2003,1,1,1,1605048943,47,2003,0,active,1,6,,,1605049200,1605049200,13,0
256,False,0,2005,1,1,1,1605048252,2,2005,0,active,0,10,,,1605049200,1605049200,0,1
257,True,0,2006,1,1,1,1605049128,18,2006,1,active,2,28,,,1605049200,1605049200,3,0
258,True,0,2008,1,1,1,1605049109,7,2008,0,active,6,11,,,1605049200,1605049200,3,0
259,False,0,2009,1,1,1,1605049063,1,2009,0,active,2,32,,,1605049200,1605049200,0,1
260,False,1,2010,1,1,1,1605048626,7,2010,0,active,0,58,,,1605049200,1605049200,0,12
261,False,0,2012,1,1,1,1605049184,0,2012,18,active,1,19,"{'valet_revision': 1278, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'off_dock_count': 22, 'off_dock_capacity': 70, 'active': True, 'dock_blocked_count': 18}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1605049200,1605049200,3,0
262,False,0,2017,1,1,1,1605049150,31,2017,0,active,2,6,,,1605049200,1605049200,0,6
263,False,1,2021,1,1,1,1605049186,53,2021,1,active,4,7,,,1605049200,1605049200,6,0
264,False,1,2022,1,1,1,1605048670,29,2022,0,active,1,3,,,1605049200,1605049200,0,1
265,False,1,3016,1,1,1,1605049112,21,3016,0,active,1,32,,,1605049200,1605049200,1,0
266,False,0,3041,1,1,1,1605049148,21,3041,0,active,1,2,,,1605049200,1605049200,2,0
267,False,3,3042,1,1,1,1605049189,11,3042,0,active,2,6,,,1605049200,1605049200,1,0
268,False,2,3043,1,1,1,1605047964,4,3043,0,active,1,14,,,1605049200,1605049200,0,3
269,False,0,3044,1,1,1,1605048316,24,3044,0,active,0,3,,,1605049200,1605049200,0,1
270,False,0,3046,1,1,1,1605048776,18,3046,0,active,0,1,,,1605049200,1605049200,1,0
271,False,0,3047,1,1,1,1605048491,19,3047,0,active,1,1,,,1605049200,1605049200,3,0
272,False,0,3048,1,1,1,1605049156,18,3048,0,active,0,1,,,1605049200,1605049200,1,0
273,False,1,3049,1,1,1,1605049193,10,3049,1,active,0,7,,,1605049200,1605049200,2,0
274,False,1,3050,1,1,1,1605048973,20,3050,0,active,0,1,,,1605049200,1605049200,4,0
275,False,2,3052,1,1,1,1605048740,18,3052,0,active,1,4,,,1605049200,1605049200,2,0
276,False,0,3053,1,1,1,1605049194,15,3053,0,active,3,5,,,1605049200,1605049200,1,0
277,False,0,3054,1,1,1,1605048914,13,3054,0,active,0,6,,,1605049200,1605049200,0,3
278,False,1,3055,1,1,1,1605048695,22,3055,0,active,0,1,,,1605049200,1605049200,1,0
