,legacy_id,last_reported,num_docks_available,station_status,num_bikes_disabled,station_id,is_installed,num_docks_disabled,is_returning,num_bikes_available,eightd_has_available_keys,num_ebikes_available,is_renting,starttime,timestamp,demand,supply
49,264,1604293346,19,active,1,264,1,0,1,7,False,0,1,1604296795,1604296795,7,7
50,265,1604293801,17,active,0,265,1,0,1,18,False,0,1,1604296795,1604296795,18,18
51,267,1604296549,44,active,3,267,1,0,1,23,False,0,1,1604296795,1604296795,23,23
52,268,1604292883,13,active,0,268,1,0,1,14,False,0,1,1604296795,1604296795,14,14
53,270,1604293553,7,active,0,270,1,0,1,16,False,5,1,1604296795,1604296795,16,16
54,274,1604291193,7,active,3,274,1,0,1,21,False,3,1,1604296795,1604296795,21,21
55,275,1604291452,5,active,1,275,1,0,1,13,False,8,1,1604296795,1604296795,13,13
56,276,1604295919,20,active,0,276,1,0,1,5,False,1,1,1604296795,1604296795,5,5
57,278,1604287741,11,active,1,278,1,0,1,7,False,1,1,1604296795,1604296795,7,7
58,280,86400,0,out_of_service,0,280,0,0,0,0,False,0,0,1604296795,1604296795,0,0
59,281,1604289349,41,active,1,281,1,0,1,24,True,0,1,1604296795,1604296795,24,24
60,282,1604286786,4,active,2,282,1,0,1,21,False,1,1,1604296795,1604296795,21,21
61,284,1604296683,40,active,1,284,1,0,1,10,False,0,1,1604296795,1604296795,10,10
62,285,1604296305,34,active,1,285,1,0,1,18,True,0,1,1604296795,1604296795,18,18
63,289,1604289801,10,active,1,289,1,0,1,8,False,0,1,1604296795,1604296795,8,8
64,291,1604296706,4,active,0,291,1,0,1,16,False,1,1,1604296795,1604296795,16,16
65,293,1604296587,22,active,3,293,1,1,1,29,False,2,1,1604296795,1604296795,29,29
66,295,1604294120,3,active,0,295,1,0,1,21,False,1,1,1604296795,1604296795,21,21
67,297,1604293461,47,active,0,297,1,0,1,30,False,0,1,1604296795,1604296795,30,30
68,298,1604283966,6,active,2,298,1,0,1,27,False,2,1,1604296795,1604296795,27,27
69,301,1604294934,19,active,0,301,1,0,1,39,False,4,1,1604296795,1604296795,39,39
70,302,1604291642,8,active,0,302,1,0,1,15,False,4,1,1604296795,1604296795,15,15
71,303,1604295787,33,active,0,303,1,0,1,34,False,0,1,1604296795,1604296795,34,34
72,304,1604296288,31,active,0,304,1,0,1,2,False,0,1,1604296795,1604296795,2,2
73,305,1604292137,24,active,0,305,1,0,1,9,False,0,1,1604296795,1604296795,9,9
74,307,1604293909,5,active,0,307,1,0,1,25,False,3,1,1604296795,1604296795,25,25
75,308,1604291513,31,active,1,308,1,0,1,16,False,1,1,1604296795,1604296795,16,16
76,309,1604293055,29,active,0,309,1,0,1,12,False,0,1,1604296795,1604296795,12,12
77,310,1604290964,7,active,0,310,1,0,1,59,False,2,1,1604296795,1604296795,59,59
78,311,1604294000,10,active,0,311,1,0,1,21,False,1,1,1604296795,1604296795,21,21
79,312,1604295677,8,active,0,312,1,0,1,25,False,0,1,1604296795,1604296795,25,25
80,313,1604282333,32,active,0,313,1,0,1,23,False,0,1,1604296795,1604296795,23,23
81,315,1604285566,12,active,2,315,1,0,1,15,False,0,1,1604296795,1604296795,15,15
82,316,1604289434,34,active,0,316,1,0,1,9,False,2,1,1604296795,1604296795,9,9
83,317,1604293516,9,active,0,317,1,0,1,45,False,3,1,1604296795,1604296795,45,45
84,319,1604295086,12,active,0,319,1,0,1,21,False,0,1,1604296795,1604296795,21,21
85,320,1604291847,33,active,1,320,1,0,1,5,False,0,1,1604296795,1604296795,5,5
86,321,1604275907,13,active,1,321,1,0,1,25,False,3,1,1604296795,1604296795,25,25
87,323,1604296162,18,active,0,323,1,0,1,21,False,0,1,1604296795,1604296795,21,21
88,324,1604296521,17,active,2,324,1,0,1,55,False,3,1,1604296795,1604296795,55,55
89,325,1604296289,16,active,0,325,1,0,1,19,False,0,1,1604296795,1604296795,19,19
90,326,86400,0,out_of_service,0,326,0,0,0,0,False,0,0,1604296795,1604296795,0,0
91,327,1604293125,25,active,0,327,1,0,1,14,True,0,1,1604296795,1604296795,14,14
92,328,1604288207,8,active,0,328,1,0,1,15,False,1,1,1604296795,1604296795,15,15
93,330,1604281853,31,active,0,330,1,0,1,8,False,0,1,1604296795,1604296795,8,8
94,331,1604296474,2,active,3,331,1,0,1,22,False,0,1,1604296795,1604296795,22,22
95,332,1604286825,26,active,0,332,1,0,1,10,False,0,1,1604296795,1604296795,10,10
96,334,1604296299,12,active,2,334,1,0,1,17,False,1,1,1604296795,1604296795,17,17
97,335,1604289169,22,active,3,335,1,0,1,2,False,0,1,1604296795,1604296795,2,2
98,336,1604291763,14,active,1,336,1,0,1,21,False,0,1,1604296795,1604296795,21,21
99,340,1604292176,14,active,1,340,1,0,1,12,False,0,1,1604296795,1604296795,12,12
100,341,1604289812,11,active,0,341,1,0,1,8,False,1,1,1604296795,1604296795,8,8
101,342,1604295818,12,active,0,342,1,0,1,17,False,3,1,1604296795,1604296795,17,17
102,343,1604293173,16,active,0,343,1,0,1,7,False,0,1,1604296795,1604296795,7,7
103,344,1604289251,10,active,0,344,1,0,1,13,False,2,1,1604296795,1604296795,13,13
104,346,1604291536,9,active,1,346,1,0,1,17,False,2,1,1604296795,1604296795,17,17
105,347,1604294307,32,active,0,347,1,0,1,22,False,0,1,1604296795,1604296795,22,22
106,349,1604296049,20,active,1,349,1,0,1,40,False,3,1,1604296795,1604296795,40,40
107,350,1604291675,28,active,0,350,1,0,1,19,False,4,1,1604296795,1604296795,19,19
108,351,1604287815,31,active,0,351,1,0,1,8,False,1,1,1604296795,1604296795,8,8
109,353,1604286746,5,active,3,353,1,0,1,19,False,0,1,1604296795,1604296795,19,19
110,354,1604283706,35,active,0,354,1,0,1,12,False,3,1,1604296795,1604296795,12,12
111,355,1604294635,13,active,0,355,1,0,1,30,False,0,1,1604296795,1604296795,30,30
112,356,1604273989,0,active,0,356,1,0,1,23,False,0,1,1604296795,1604296795,23,23
113,358,1604293580,6,active,0,358,1,0,1,44,False,2,1,1604296795,1604296795,44,44
114,359,1604290798,69,active,3,359,1,0,1,6,False,1,1,1604296795,1604296795,6,6
115,360,1604293397,18,active,0,360,1,0,1,21,False,4,1,1604296795,1604296795,21,21
116,361,1604292789,6,active,0,361,1,0,1,37,False,1,1,1604296795,1604296795,37,37
117,362,1604291622,47,active,0,362,1,0,1,10,False,0,1,1604296795,1604296795,10,10
118,363,86400,0,out_of_service,0,363,0,0,0,0,False,0,0,1604296795,1604296795,0,0
119,364,1604295451,16,active,0,364,1,0,1,11,False,5,1,1604296795,1604296795,11,11
120,366,1604294346,22,active,0,366,1,0,1,11,False,0,1,1604296795,1604296795,11,11
121,367,1604294857,29,active,0,367,1,0,1,14,False,0,1,1604296795,1604296795,14,14
122,368,1604294559,31,active,1,368,1,0,1,15,False,2,1,1604296795,1604296795,15,15
123,369,1604294744,17,active,0,369,1,0,1,59,False,0,1,1604296795,1604296795,59,59
124,372,1604294253,25,active,0,372,1,0,1,2,False,0,1,1604296795,1604296795,2,2
125,373,1604287338,9,active,0,373,1,0,1,10,False,0,1,1604296795,1604296795,10,10
126,376,1604295683,25,active,0,376,1,0,1,18,False,0,1,1604296795,1604296795,18,18
127,377,1604279378,31,active,0,377,1,0,1,17,False,0,1,1604296795,1604296795,17,17
128,379,1604292846,20,active,1,379,1,0,1,35,False,0,1,1604296795,1604296795,35,35
129,380,1604295143,1,active,0,380,1,0,0,41,False,0,0,1604296795,1604296795,41,41
130,383,1604295480,10,active,0,383,1,0,1,29,False,5,1,1604296795,1604296795,29,29
131,385,1604296316,17,active,0,385,1,0,1,12,False,1,1,1604296795,1604296795,12,12
132,386,1604290435,34,active,2,386,1,0,1,46,False,3,1,1604296795,1604296795,46,46
133,387,1604290315,31,active,2,387,1,0,1,6,False,0,1,1604296795,1604296795,6,6
134,388,1604289474,25,active,0,388,1,0,1,10,False,1,1,1604296795,1604296795,10,10
135,389,1604293987,4,active,1,389,1,0,1,22,False,9,1,1604296795,1604296795,22,22
136,390,1604295077,15,active,0,390,1,0,1,16,False,1,1,1604296795,1604296795,16,16
137,391,86400,0,active,0,391,1,0,1,0,False,0,1,1604296795,1604296795,0,0
138,392,1604294043,16,active,0,392,1,0,1,19,False,0,1,1604296795,1604296795,19,19
139,393,1604292632,3,active,0,393,1,0,1,34,False,7,1,1604296795,1604296795,34,34
140,394,86400,0,out_of_service,0,394,0,0,0,0,False,0,0,1604296795,1604296795,0,0
141,396,1604290185,17,active,1,396,1,0,1,7,False,5,1,1604296795,1604296795,7,7
142,397,1604291371,66,active,1,397,1,0,1,8,False,2,1,1604296795,1604296795,8,8
143,398,1604290573,5,active,0,398,1,0,1,26,False,2,1,1604296795,1604296795,26,26
144,399,1604287638,27,active,1,399,1,0,1,11,False,5,1,1604296795,1604296795,11,11
145,400,1604288240,2,active,0,400,1,0,1,13,False,0,1,1604296795,1604296795,13,13
146,401,1604294318,17,active,2,401,1,0,1,23,False,3,1,1604296795,1604296795,23,23
147,402,1604296667,14,active,0,402,1,0,1,25,False,0,1,1604296795,1604296795,25,25
148,403,1604295331,11,active,1,403,1,0,1,19,False,2,1,1604296795,1604296795,19,19
149,405,1604285929,20,active,0,405,1,0,1,31,False,1,1,1604296795,1604296795,31,31
150,406,1604283536,15,active,0,406,1,0,1,5,False,3,1,1604296795,1604296795,5,5
151,408,1604290852,3,active,1,408,1,0,1,19,False,2,1,1604296795,1604296795,19,19
152,410,1604294640,3,active,1,410,1,0,1,41,False,2,1,1604296795,1604296795,41,41
153,411,1604295654,1,active,0,411,1,0,1,30,False,5,1,1604296795,1604296795,30,30
154,412,1604295515,20,active,0,412,1,0,1,9,False,0,1,1604296795,1604296795,9,9
155,415,1604294639,25,active,0,415,1,0,1,21,False,3,1,1604296795,1604296795,21,21
156,416,1604294207,17,active,2,416,1,0,1,12,False,2,1,1604296795,1604296795,12,12
157,417,1604288075,10,active,0,417,1,0,1,15,False,1,1,1604296795,1604296795,15,15
158,418,1604282908,16,active,0,418,1,0,1,21,False,0,1,1604296795,1604296795,21,21
159,419,1604284686,5,active,0,419,1,0,1,18,False,6,1,1604296795,1604296795,18,18
160,420,1604294156,36,active,2,420,1,0,1,13,False,2,1,1604296795,1604296795,13,13
161,421,1604290832,4,active,0,421,1,0,1,15,False,2,1,1604296795,1604296795,15,15
162,422,1604292984,33,active,3,422,1,0,1,42,False,5,1,1604296795,1604296795,42,42
163,423,1604292707,13,active,1,423,1,0,1,13,False,0,1,1604296795,1604296795,13,13
164,426,1604292521,4,active,3,426,1,0,1,23,True,0,1,1604296795,1604296795,23,23
165,427,1604295433,12,active,1,427,1,0,1,34,False,0,1,1604296795,1604296795,34,34
166,432,1604296024,7,active,1,432,1,0,1,23,False,0,1,1604296795,1604296795,23,23
167,434,1604290408,18,active,2,434,1,0,1,40,False,1,1,1604296795,1604296795,40,40
168,435,1604296164,21,active,0,435,1,0,1,29,False,1,1,1604296795,1604296795,29,29
169,436,1604292993,15,active,0,436,1,0,1,12,False,6,1,1604296795,1604296795,12,12
170,437,1604293482,17,active,0,437,1,0,1,7,False,1,1,1604296795,1604296795,7,7
171,438,1604296453,6,active,0,438,1,0,1,41,False,3,1,1604296795,1604296795,41,41
172,439,1604295122,1,active,2,439,1,0,1,40,False,3,1,1604296795,1604296795,40,40
173,440,1604289813,30,active,0,440,1,0,1,2,False,0,1,1604296795,1604296795,2,2
174,442,1604296600,24,active,0,442,1,0,1,27,False,2,1,1604296795,1604296795,27,27
175,443,1604289819,3,active,0,443,1,0,1,20,False,2,1,1604296795,1604296795,20,20
176,445,1604296395,15,active,5,445,1,0,1,60,False,2,1,1604296795,1604296795,60,60
177,446,1604295577,55,active,1,446,1,0,1,23,False,1,1,1604296795,1604296795,23,23
178,447,1604295761,6,active,0,447,1,0,1,25,False,3,1,1604296795,1604296795,25,25
179,448,1604296537,12,active,1,448,1,0,1,14,False,5,1,1604296795,1604296795,14,14
180,450,1604296255,21,active,2,450,1,0,1,44,False,5,1,1604296795,1604296795,44,44
181,453,1604216149,4,active,2,453,1,0,1,43,False,2,1,1604296795,1604296795,43,43
182,454,1604295623,6,active,0,454,1,0,1,29,False,1,1,1604296795,1604296795,29,29
183,455,1604285915,44,active,1,455,1,0,1,14,False,0,1,1604296795,1604296795,14,14
184,456,1604292136,30,active,1,456,1,0,1,3,False,1,1,1604296795,1604296795,3,3
185,458,1604278966,4,active,0,458,1,0,1,27,False,0,1,1604296795,1604296795,27,27
186,460,1604295176,5,active,1,460,1,0,1,19,False,1,1,1604296795,1604296795,19,19
187,461,1604285955,26,active,0,461,1,0,1,30,False,0,1,1604296795,1604296795,30,30
188,462,1604296603,5,active,0,462,1,0,1,72,False,4,1,1604296795,1604296795,72,72
189,464,1604292872,49,active,0,464,1,0,1,4,False,0,1,1604296795,1604296795,4,4
190,465,1604292976,32,active,0,465,1,0,1,7,False,1,1,1604296795,1604296795,7,7
191,466,1604293317,20,active,1,466,1,8,1,6,False,1,1,1604296795,1604296795,6,6
192,467,1604288542,2,active,0,467,1,0,1,32,False,2,1,1604296795,1604296795,32,32
193,468,1604293466,19,active,2,468,1,0,1,44,False,29,1,1604296795,1604296795,44,44
194,469,1604292096,21,active,0,469,1,0,1,36,False,1,1,1604296795,1604296795,36,36
195,470,1604296040,44,active,1,470,1,0,1,27,False,0,1,1604296795,1604296795,27,27
196,471,1604293942,15,active,0,471,1,0,1,16,False,0,1,1604296795,1604296795,16,16
197,472,1604294562,20,active,1,472,1,0,1,34,False,0,1,1604296795,1604296795,34,34
198,473,1604295072,26,active,0,473,1,0,1,24,False,2,1,1604296795,1604296795,24,24
199,474,1604293891,22,active,2,474,1,0,1,32,False,0,1,1604296795,1604296795,32,32
200,476,1604295801,20,active,6,476,1,0,1,39,False,0,1,1604296795,1604296795,39,39
201,477,1604293830,7,active,2,477,1,0,1,62,False,0,1,1604296795,1604296795,62,62
202,478,1604295060,2,active,2,478,1,0,1,33,False,4,1,1604296795,1604296795,33,33
203,479,1604292696,23,active,1,479,1,0,1,7,False,1,1,1604296795,1604296795,7,7
204,480,1604296618,9,active,1,480,1,0,1,19,False,9,1,1604296795,1604296795,19,19
205,481,1604295554,4,active,0,481,1,0,1,21,False,5,1,1604296795,1604296795,21,21
206,482,1604285546,2,active,1,482,1,0,0,76,False,9,0,1604296795,1604296795,76,76
207,483,1604296425,17,active,0,483,1,0,1,17,False,0,1,1604296795,1604296795,17,17
208,484,1604289026,38,active,0,484,1,0,1,8,False,0,1,1604296795,1604296795,8,8
209,485,1604295486,31,active,1,485,1,0,1,8,False,2,1,1604296795,1604296795,8,8
210,486,1604293717,22,active,0,486,1,0,1,19,False,0,1,1604296795,1604296795,19,19
211,487,1604296536,13,active,1,487,1,0,1,21,False,1,1,1604296795,1604296795,21,21
212,489,1604291193,34,active,1,489,1,0,1,14,False,0,1,1604296795,1604296795,14,14
213,490,1604296111,21,active,0,490,1,0,1,45,False,2,1,1604296795,1604296795,45,45
214,492,1604296776,17,active,2,492,1,0,1,49,False,0,1,1604296795,1604296795,49,49
215,493,1604289028,32,active,1,493,1,0,1,1,False,1,1,1604296795,1604296795,1,1
216,494,1604294517,28,active,0,494,1,0,1,38,False,0,1,1604296795,1604296795,38,38
217,495,1604293168,17,active,0,495,1,0,1,22,False,3,1,1604296795,1604296795,22,22
218,496,1604294953,13,active,1,496,1,1,1,50,False,0,1,1604296795,1604296795,50,50
219,497,1604293034,25,active,2,497,1,0,1,39,False,0,1,1604296795,1604296795,39,39
220,499,1604294221,29,active,1,499,1,0,1,6,True,0,1,1604296795,1604296795,6,6
221,500,1604291913,28,active,1,500,1,0,1,23,False,12,1,1604296795,1604296795,23,23
222,501,1604292622,30,active,1,501,1,0,1,48,False,6,1,1604296795,1604296795,48,48
223,502,1604294877,12,active,1,502,1,0,1,23,False,7,1,1604296795,1604296795,23,23
224,503,1604296514,9,active,1,503,1,0,1,21,False,1,1,1604296795,1604296795,21,21
225,504,1604296632,23,active,0,504,1,0,1,31,False,1,1,1604296795,1604296795,31,31
226,505,1604295727,8,active,2,505,1,0,1,42,False,0,1,1604296795,1604296795,42,42
227,507,1604292418,26,active,0,507,1,0,1,19,False,0,1,1604296795,1604296795,19,19
228,508,1604295036,12,active,1,508,1,0,1,12,False,6,1,1604296795,1604296795,12,12
229,509,1604293502,14,active,2,509,1,0,1,45,False,3,1,1604296795,1604296795,45,45
230,510,1604283265,53,active,0,510,1,0,1,2,False,0,1,1604296795,1604296795,2,2
231,513,1604296548,21,active,1,513,1,0,1,7,False,1,1,1604296795,1604296795,7,7
232,514,1604296198,6,active,2,514,1,0,1,44,True,6,1,1604296795,1604296795,44,44
233,515,1604286181,0,active,2,515,1,0,0,77,False,5,0,1604296795,1604296795,77,77
234,516,1604295261,13,active,1,516,1,0,1,17,False,2,1,1604296795,1604296795,17,17
235,517,1604290182,28,active,0,517,1,0,1,41,False,0,1,1604296795,1604296795,41,41
236,519,1604294842,39,active,0,519,1,0,1,30,False,0,1,1604296795,1604296795,30,30
237,522,1604293880,11,active,1,522,1,0,1,39,False,0,1,1604296795,1604296795,39,39
238,525,1604293593,32,active,0,525,1,0,1,24,False,0,1,1604296795,1604296795,24,24
239,526,1604294708,32,active,0,526,1,0,1,8,False,2,1,1604296795,1604296795,8,8
240,528,1604294800,11,active,3,528,1,0,1,25,False,3,1,1604296795,1604296795,25,25
241,529,1604296697,3,active,1,529,1,0,1,37,False,1,1,1604296795,1604296795,37,37
242,530,1604295966,1,active,3,530,1,0,1,20,False,3,1,1604296795,1604296795,20,20
243,531,1604294960,14,active,0,531,1,0,1,25,False,0,1,1604296795,1604296795,25,25
244,532,1604279841,0,active,0,532,1,0,1,43,False,4,1,1604296795,1604296795,43,43
245,533,1604291769,43,active,0,533,1,0,1,3,False,0,1,1604296795,1604296795,3,3
246,534,1604278458,0,active,2,534,1,0,1,29,False,4,1,1604296795,1604296795,29,29
247,536,1604293378,13,active,1,536,1,0,1,14,False,1,1,1604296795,1604296795,14,14
248,539,1604293739,7,active,0,539,1,0,1,24,False,0,1,1604296795,1604296795,24,24
249,540,1604296367,39,active,1,540,1,1,1,13,False,0,1,1604296795,1604296795,13,13
250,545,1604292955,4,active,0,545,1,0,1,23,False,2,1,1604296795,1604296795,23,23
251,546,1604290164,31,active,0,546,1,0,1,14,False,1,1,1604296795,1604296795,14,14
252,2000,1604293984,27,active,2,2000,1,0,1,28,False,0,1,1604296795,1604296795,28,28
253,2002,1604293350,2,active,1,2002,1,0,1,24,False,0,1,1604296795,1604296795,24,24
254,2003,1604295642,30,active,0,2003,1,0,1,24,False,2,1,1604296795,1604296795,24,24
255,2005,1604263779,4,active,0,2005,1,0,1,8,False,0,1,1604296795,1604296795,8,8
256,2006,1604287919,33,active,0,2006,1,0,1,16,True,2,1,1604296795,1604296795,16,16
257,2008,1604294143,5,active,1,2008,1,0,1,18,True,0,1,1604296795,1604296795,18,18
258,2009,1604292997,3,active,2,2009,1,0,1,30,False,2,1,1604296795,1604296795,30,30
259,2010,1604293874,55,active,2,2010,1,0,1,8,False,0,1,1604296795,1604296795,8,8
260,2012,1604295878,26,active,0,2012,1,0,1,9,False,2,1,1604296795,1604296795,9,9
261,2017,1604287824,33,active,1,2017,1,0,1,5,False,0,1,1604296795,1604296795,5,5
262,2021,1604293381,50,active,1,2021,1,0,1,14,False,4,1,1604296795,1604296795,14,14
263,2022,1604294181,27,active,0,2022,1,0,1,6,False,4,1,1604296795,1604296795,6,6
264,3016,1604290853,22,active,0,3016,1,0,1,32,False,1,1,1604296795,1604296795,32,32
265,3041,1604296731,16,active,2,3041,1,0,1,6,False,0,1,1604296795,1604296795,6,6
266,3042,1604292666,6,active,1,3042,1,0,1,12,False,6,1,1604296795,1604296795,12,12
267,3043,1604284314,3,active,0,3043,1,0,1,16,False,1,1,1604296795,1604296795,16,16
268,3044,1604296490,9,active,0,3044,1,0,1,18,False,5,1,1604296795,1604296795,18,18
269,3046,1604296226,13,active,0,3046,1,0,1,6,False,1,1,1604296795,1604296795,6,6
270,3047,1604287745,6,active,0,3047,1,0,1,15,False,1,1,1604296795,1604296795,15,15
271,3048,1604293858,7,active,1,3048,1,0,1,11,False,3,1,1604296795,1604296795,11,11
272,3049,1604286033,4,active,1,3049,1,0,1,13,False,5,1,1604296795,1604296795,13,13
273,3050,1604296604,13,active,1,3050,1,0,1,7,False,5,1,1604296795,1604296795,7,7
274,3052,1604295534,9,active,1,3052,1,0,1,13,False,8,1,1604296795,1604296795,13,13
275,3053,1604292190,11,active,1,3053,1,0,1,11,False,7,1,1604296795,1604296795,11,11
276,3054,1604296722,10,active,0,3054,1,0,1,9,False,3,1,1604296795,1604296795,9,9
277,3055,1604281542,17,active,0,3055,1,0,1,6,False,0,1,1604296795,1604296795,6,6
278,3056,1604288053,11,active,1,3056,1,0,1,11,False,0,1,1604296795,1604296795,11,11
279,3057,1604285195,8,active,0,3057,1,0,1,10,False,4,1,1604296795,1604296795,10,10
280,3058,1604289835,12,active,0,3058,1,0,1,12,False,2,1,1604296795,1604296795,12,12
281,3059,1604294261,14,active,0,3059,1,0,1,5,False,4,1,1604296795,1604296795,5,5
282,3060,1604280427,15,active,0,3060,1,0,1,4,False,2,1,1604296795,1604296795,4,4
283,3061,1604292448,16,active,0,3061,1,0,1,5,False,1,1,1604296795,1604296795,5,5
284,3062,1604296761,18,active,1,3062,1,0,1,4,False,2,1,1604296795,1604296795,4,4
285,3063,1604287516,7,active,1,3063,1,0,1,12,False,2,1,1604296795,1604296795,12,12
286,3064,1604294097,19,active,0,3064,1,0,1,4,False,2,1,1604296795,1604296795,4,4
287,3065,1604293596,30,active,0,3065,1,0,1,1,False,1,1,1604296795,1604296795,1,1
288,3066,1604288339,11,active,0,3066,1,0,1,8,False,0,1,1604296795,1604296795,8,8
289,3067,1604293416,13,active,0,3067,1,0,1,14,False,3,1,1604296795,1604296795,14,14
290,3068,1604293184,17,active,1,3068,1,0,1,24,False,4,1,1604296795,1604296795,24,24
291,3069,1604271395,29,active,0,3069,1,0,1,0,False,0,1,1604296795,1604296795,0,0
292,3070,1604294341,13,active,0,3070,1,0,1,10,False,2,1,1604296795,1604296795,10,10
293,3071,1604288235,18,active,0,3071,1,0,1,1,False,1,1,1604296795,1604296795,1,1
294,3072,1604292085,16,active,2,3072,1,0,1,6,False,3,1,1604296795,1604296795,6,6
295,3074,1604289991,15,active,3,3074,1,0,1,24,False,2,1,1604296795,1604296795,24,24
296,3075,1604280544,25,active,0,3075,1,0,1,8,False,0,1,1604296795,1604296795,8,8
297,3076,1604291763,24,active,0,3076,1,0,1,12,False,1,1,1604296795,1604296795,12,12
298,3077,1604294157,22,active,0,3077,1,0,1,11,False,5,1,1604296795,1604296795,11,11
299,3078,1604294818,23,active,0,3078,1,0,1,4,False,0,1,1604296795,1604296795,4,4
300,3080,1604296479,7,active,0,3080,1,0,1,14,False,0,1,1604296795,1604296795,14,14
301,3081,1604290959,24,active,0,3081,1,0,1,5,False,3,1,1604296795,1604296795,5,5
302,3082,1604290318,17,active,0,3082,1,0,1,8,False,0,1,1604296795,1604296795,8,8
