,is_renting,station_id,num_bikes_disabled,last_reported,is_installed,is_returning,num_ebikes_available,station_status,eightd_has_available_keys,legacy_id,num_docks_available,num_bikes_available,num_docks_disabled,valet,eightd_active_station_services,starttime,timestamp,demand,supply
665,1,3571,1,1604697629,1,1,0,active,False,3571,23,0,0,,,1604699995,1604699995,0,0
666,1,3572,1,1604699670,1,1,1,active,False,3572,18,14,0,,,1604699995,1604699995,0,5
667,1,3573,0,1604699979,1,1,0,active,False,3573,24,1,0,,,1604699995,1604699995,0,0
668,1,3574,1,1604697032,1,1,0,active,False,3574,22,0,0,,,1604699995,1604699995,0,0
669,1,3575,0,1604699722,1,1,0,active,False,3575,17,2,0,,,1604699995,1604699995,3,0
670,1,3576,2,1604699908,1,1,0,active,False,3576,24,1,0,,,1604699995,1604699995,0,1
671,1,3577,0,1604699972,1,1,0,active,False,3577,12,11,0,,,1604699995,1604699995,1,0
672,1,3578,0,1604697278,1,1,0,active,False,3578,21,0,0,,,1604699995,1604699995,2,0
673,1,3579,0,1604699801,1,1,1,active,False,3579,21,4,0,,,1604699995,1604699995,0,2
674,1,3580,0,1604699564,1,1,0,active,False,3580,30,0,0,,,1604699995,1604699995,0,0
675,1,3581,0,1604699607,1,1,0,active,False,3581,26,1,0,,,1604699995,1604699995,0,0
676,1,3582,1,1604698652,1,1,0,active,False,3582,26,1,0,,,1604699995,1604699995,2,0
677,1,3583,1,1604699755,1,1,1,active,False,3583,29,1,0,,,1604699995,1604699995,0,0
678,1,3584,1,1604699934,1,1,0,active,False,3584,41,0,0,,,1604699995,1604699995,1,0
679,1,3585,0,1604699028,1,1,0,active,False,3585,23,1,0,,,1604699995,1604699995,0,0
680,1,3586,0,1604699944,1,1,2,active,False,3586,5,14,0,,,1604699995,1604699995,0,1
681,1,3587,0,1604699865,1,1,0,active,False,3587,25,2,0,,,1604699995,1604699995,0,1
682,1,3588,0,1604699726,1,1,0,active,False,3588,1,20,0,,,1604699995,1604699995,0,2
683,1,3589,0,1604698746,1,1,0,active,False,3589,0,19,0,,,1604699995,1604699995,0,0
684,1,3590,0,1604699175,1,1,0,active,False,3590,16,3,0,,,1604699995,1604699995,0,0
685,1,3591,0,1604699781,1,1,1,active,False,3591,14,7,0,,,1604699995,1604699995,0,0
686,1,3592,0,1604699903,1,1,0,active,False,3592,17,2,0,,,1604699995,1604699995,7,0
687,1,3593,0,1604699897,1,1,1,active,False,3593,33,2,0,,,1604699995,1604699995,2,0
688,1,3595,0,1604699705,1,1,0,active,False,3595,17,1,0,,,1604699995,1604699995,0,0
689,1,3596,1,1604696818,1,1,0,active,False,3596,3,15,0,,,1604699995,1604699995,0,0
690,1,3597,0,1604699197,1,1,0,active,False,3597,14,11,0,,,1604699995,1604699995,0,1
691,1,3598,0,1604699909,1,1,0,active,False,3598,16,3,0,,,1604699995,1604699995,1,0
692,1,3600,1,1604699304,1,1,0,active,False,3600,23,3,0,,,1604699995,1604699995,1,0
693,1,3601,0,1604699985,1,1,1,active,False,3601,1,18,0,,,1604699995,1604699995,1,0
694,1,3602,0,1604698428,1,1,0,active,False,3602,21,2,0,,,1604699995,1604699995,3,0
695,1,3603,0,1604699900,1,1,0,active,False,3603,20,1,0,,,1604699995,1604699995,0,0
696,1,3604,0,1604699579,1,1,2,active,False,3604,4,13,0,,,1604699995,1604699995,0,2
697,1,3605,0,1604699911,1,1,1,active,False,3605,17,4,0,,,1604699995,1604699995,0,2
698,1,3606,0,1604697721,1,1,0,active,False,3606,19,2,0,,,1604699995,1604699995,2,0
699,1,3607,0,1604699884,1,1,1,active,False,3607,3,16,0,,,1604699995,1604699995,1,0
700,1,3608,0,1604699977,1,1,2,active,False,3608,14,7,0,,,1604699995,1604699995,0,5
701,1,3609,0,1604699778,1,1,1,active,False,3609,6,17,0,,,1604699995,1604699995,1,0
702,1,3610,1,1604699817,1,1,1,active,False,3610,1,24,1,,,1604699995,1604699995,0,4
703,1,3611,0,1604699630,1,1,1,active,False,3611,20,11,0,,,1604699995,1604699995,0,1
704,1,3612,0,1604697991,1,1,0,active,False,3612,9,6,0,,,1604699995,1604699995,0,0
705,1,3613,2,1604699559,1,1,0,active,False,3613,22,3,0,,,1604699995,1604699995,0,0
706,1,3614,1,1604699959,1,1,0,active,False,3614,10,1,0,,,1604699995,1604699995,0,1
707,1,3615,0,1604699983,1,1,0,active,False,3615,12,9,0,,,1604699995,1604699995,1,0
708,1,3616,0,1604699733,1,1,1,active,False,3616,19,6,0,,,1604699995,1604699995,0,3
709,1,3617,0,1604699941,1,1,0,active,False,3617,6,5,0,,,1604699995,1604699995,0,1
710,1,3618,1,1604699762,1,1,0,active,False,3618,28,4,0,,,1604699995,1604699995,0,1
711,1,3619,0,1604699478,1,1,0,active,False,3619,17,2,0,,,1604699995,1604699995,0,1
712,1,3620,0,1604698026,1,1,0,active,False,3620,20,3,0,,,1604699995,1604699995,0,0
713,1,3621,1,1604699219,1,1,0,active,False,3621,8,10,0,,,1604699995,1604699995,1,0
714,1,3622,1,1604698922,1,1,0,active,False,3622,20,2,0,,,1604699995,1604699995,1,0
715,1,3623,3,1604699952,1,1,2,active,False,3623,31,5,0,,,1604699995,1604699995,0,1
716,1,3628,3,1604699733,1,1,0,active,False,3628,26,2,0,,,1604699995,1604699995,2,0
717,1,3629,2,1604699693,1,1,0,active,False,3629,12,19,0,,,1604699995,1604699995,4,0
718,1,3630,2,1604699330,1,1,0,active,False,3630,10,21,0,,,1604699995,1604699995,0,2
719,1,3635,1,1604699380,1,1,0,active,False,3635,39,3,0,,,1604699995,1604699995,0,0
720,1,3637,1,1604699813,1,1,1,active,False,3637,28,2,0,,,1604699995,1604699995,0,2
721,1,3638,1,1604699967,1,1,0,active,False,3638,2,15,0,,,1604699995,1604699995,1,0
722,1,3639,2,1604699972,1,1,0,active,False,3639,17,11,0,,,1604699995,1604699995,3,0
723,1,3640,0,1604696605,1,1,0,active,False,3640,18,0,0,,,1604699995,1604699995,0,0
724,1,3641,1,1604699926,1,1,1,active,False,3641,19,34,0,,,1604699995,1604699995,0,10
725,1,3646,0,1604699696,1,1,1,active,False,3646,14,2,10,,,1604699995,1604699995,3,0
726,1,3647,0,1604699149,1,1,0,active,False,3647,5,18,0,,,1604699995,1604699995,2,0
727,1,3648,1,1604699852,1,1,0,active,False,3648,3,21,0,,,1604699995,1604699995,0,8
728,1,3649,0,1604698562,1,1,0,active,False,3649,29,1,0,,,1604699995,1604699995,0,0
729,1,3654,0,1604699661,1,1,0,active,False,3654,29,6,0,,,1604699995,1604699995,0,3
730,1,3656,0,1604699594,1,1,0,active,False,3656,30,16,0,,,1604699995,1604699995,10,0
731,1,3658,0,1604699873,1,1,0,active,False,3658,15,12,0,,,1604699995,1604699995,4,0
732,1,3661,0,1604696629,1,1,0,active,False,3661,6,13,0,,,1604699995,1604699995,0,0
733,1,3664,3,1604699941,1,1,0,active,False,3664,4,23,0,,,1604699995,1604699995,0,3
734,1,3668,0,1604699709,1,1,2,active,False,3668,9,17,0,,,1604699995,1604699995,4,0
735,1,3671,0,1604699968,1,1,1,active,False,3671,34,3,0,,,1604699995,1604699995,6,0
736,1,3673,1,1604699718,1,1,0,active,False,3673,18,2,0,,,1604699995,1604699995,2,0
737,1,3674,2,1604699812,1,1,1,active,False,3674,0,25,0,,,1604699995,1604699995,0,4
738,1,3676,0,1604699368,1,1,0,active,False,3676,3,21,0,,,1604699995,1604699995,2,0
739,1,3677,0,1604695803,1,1,0,active,False,3677,18,0,0,,,1604699995,1604699995,1,0
740,1,3678,0,1604699420,1,1,0,active,False,3678,17,1,0,,,1604699995,1604699995,0,0
741,1,3679,0,1604697714,1,1,0,active,False,3679,14,0,0,,,1604699995,1604699995,1,0
742,1,3680,0,1604699883,1,1,1,active,False,3680,16,39,0,,,1604699995,1604699995,0,13
743,1,3681,0,1604697791,1,1,0,active,False,3681,5,13,0,,,1604699995,1604699995,0,3
744,1,3686,2,1604699859,1,1,0,active,False,3686,1,36,0,,,1604699995,1604699995,1,0
745,1,3687,2,1604699955,1,1,0,active,False,3687,30,51,0,,,1604699995,1604699995,0,18
746,1,3689,1,1604699731,1,1,1,active,False,3689,45,1,0,,,1604699995,1604699995,2,0
747,1,3690,0,1604699516,1,1,0,active,False,3690,19,17,0,,,1604699995,1604699995,0,14
748,1,3691,1,1604699917,1,1,0,active,False,3691,16,2,0,,,1604699995,1604699995,2,0
749,1,3693,0,1604699818,1,1,0,active,False,3693,1,26,0,,,1604699995,1604699995,0,1
750,1,3694,0,1604696497,1,1,0,active,False,3694,15,3,0,,,1604699995,1604699995,0,0
751,1,3697,3,1604699635,1,1,0,active,False,3697,33,7,0,,,1604699995,1604699995,6,0
752,1,3699,3,1604699940,1,1,0,active,False,3699,1,0,26,,,1604699995,1604699995,6,0
753,1,3704,0,1604699878,1,1,0,active,False,3704,10,9,0,,,1604699995,1604699995,0,1
754,1,3707,1,1604699915,1,1,0,active,False,3707,35,19,0,,,1604699995,1604699995,7,0
755,1,3708,1,1604699935,1,1,0,active,False,3708,16,12,0,,,1604699995,1604699995,7,0
756,1,3709,0,1604699816,1,1,0,active,False,3709,48,3,0,,,1604699995,1604699995,0,1
757,1,3711,5,1604699975,1,1,1,active,False,3711,19,23,0,,,1604699995,1604699995,16,0
758,1,3712,0,1604699725,1,1,1,active,False,3712,37,2,0,,,1604699995,1604699995,2,0
759,1,3714,1,1604699952,1,1,0,active,False,3714,56,4,0,,,1604699995,1604699995,1,0
760,1,3715,2,1604699832,1,1,0,active,False,3715,3,26,0,,,1604699995,1604699995,0,1
761,1,3716,0,1604699144,1,1,0,active,False,3716,19,4,0,,,1604699995,1604699995,0,2
762,1,3718,1,1604699721,1,1,0,active,False,3718,36,8,1,,,1604699995,1604699995,1,0
763,1,3721,1,1604699914,1,1,0,active,False,3721,32,2,0,,,1604699995,1604699995,1,0
764,1,3723,0,1604699323,1,1,0,active,True,3723,25,5,0,,,1604699995,1604699995,0,3
765,1,3724,3,1604699822,1,1,0,active,False,3724,36,0,0,,,1604699995,1604699995,0,0
766,1,3725,5,1604699954,1,1,0,active,False,3725,35,1,0,,,1604699995,1604699995,5,0
767,1,3726,0,1604699948,1,1,1,active,False,3726,15,8,0,,,1604699995,1604699995,0,2
768,1,3727,0,1604697731,1,1,0,active,False,3727,31,7,0,,,1604699995,1604699995,5,0
769,1,3728,1,1604699868,1,1,0,active,False,3728,22,1,0,,,1604699995,1604699995,1,0
770,1,3731,1,1604699621,1,1,0,active,False,3731,22,23,0,,,1604699995,1604699995,0,2
771,1,3733,0,1604699863,1,1,0,active,False,3733,44,2,0,,,1604699995,1604699995,5,0
772,1,3734,3,1604699479,1,1,0,active,False,3734,11,36,0,,,1604699995,1604699995,0,1
773,1,3735,2,1604699968,1,1,2,active,False,3735,16,20,0,,,1604699995,1604699995,8,0
774,0,3736,0,1601471240,0,0,0,out_of_service,False,3736,3,0,0,,,1604699995,1604699995,0,0
775,1,3737,0,1604699950,1,1,0,active,False,3737,15,20,0,,,1604699995,1604699995,0,0
776,1,3738,1,1604699895,1,1,1,active,False,3738,11,19,0,,,1604699995,1604699995,1,0
777,1,3739,0,1604699926,1,1,4,active,False,3739,18,19,0,,,1604699995,1604699995,8,0
778,1,3740,2,1604699984,1,1,0,active,False,3740,7,25,0,,,1604699995,1604699995,6,0
779,1,3744,0,1604699976,1,1,0,active,False,3744,34,17,0,,,1604699995,1604699995,12,0
780,1,3745,1,1604699918,1,1,0,active,False,3745,26,0,0,,,1604699995,1604699995,2,0
781,1,3746,2,1604699907,1,1,0,active,False,3746,8,38,0,,,1604699995,1604699995,6,0
782,1,3749,0,1604699967,1,1,2,active,False,3749,20,3,0,,,1604699995,1604699995,0,3
783,1,3755,1,1604699644,1,1,0,active,False,3755,18,0,0,,,1604699995,1604699995,1,0
784,1,3756,0,1604699734,1,1,0,active,False,3756,13,8,0,,,1604699995,1604699995,3,0
785,1,3757,0,1604696806,1,1,1,active,False,3757,2,21,0,,,1604699995,1604699995,0,1
786,1,3758,1,1604699776,1,1,1,active,False,3758,2,16,0,,,1604699995,1604699995,0,1
787,1,3759,0,1604699671,1,1,0,active,False,3759,9,10,0,,,1604699995,1604699995,2,0
788,1,3760,0,1604696811,1,1,0,active,False,3760,11,12,0,,,1604699995,1604699995,1,0
789,1,3761,1,1604698840,1,1,0,active,False,3761,24,2,0,,,1604699995,1604699995,1,0
790,1,3762,0,1604699676,1,1,0,active,False,3762,2,25,0,,,1604699995,1604699995,2,0
791,1,3763,0,1604699567,1,1,0,active,False,3763,18,9,0,,,1604699995,1604699995,0,3
792,1,3764,0,1604695151,1,1,0,active,False,3764,6,15,0,,,1604699995,1604699995,0,0
793,1,3765,0,1604696646,1,1,0,active,False,3765,13,8,0,,,1604699995,1604699995,0,0
794,1,3766,1,1604699914,1,1,0,active,False,3766,22,1,0,,,1604699995,1604699995,0,1
795,1,3767,1,1604697216,1,1,0,active,False,3767,18,0,0,,,1604699995,1604699995,0,0
796,1,3768,0,1604699470,1,1,0,active,False,3768,3,20,0,,,1604699995,1604699995,1,0
797,1,3769,1,1604695623,1,1,0,active,False,3769,2,20,0,,,1604699995,1604699995,1,0
798,1,3770,1,1604699814,1,1,0,active,False,3770,12,8,0,,,1604699995,1604699995,1,0
799,1,3771,1,1604699552,1,1,0,active,False,3771,12,17,0,,,1604699995,1604699995,2,0
800,1,3772,0,1604699635,1,1,0,active,False,3772,9,10,0,,,1604699995,1604699995,0,1
801,1,3773,0,1604699735,1,1,0,active,False,3773,2,18,0,,,1604699995,1604699995,0,0
802,1,3774,0,1604699013,1,1,1,active,False,3774,1,22,0,,,1604699995,1604699995,1,0
803,1,3775,1,1604699945,1,1,0,active,False,3775,16,10,0,,,1604699995,1604699995,0,2
804,1,3776,0,1604699076,1,1,0,active,False,3776,23,0,0,,,1604699995,1604699995,1,0
805,1,3777,0,1604697212,1,1,0,active,False,3777,22,1,0,,,1604699995,1604699995,0,1
806,1,3778,1,1604699601,1,1,1,active,False,3778,20,6,0,,,1604699995,1604699995,0,2
807,1,3779,1,1604698849,1,1,0,active,False,3779,21,2,0,,,1604699995,1604699995,0,0
808,1,3780,0,1604699848,1,1,0,active,False,3780,21,1,0,,,1604699995,1604699995,0,1
809,1,3781,0,1604698616,1,1,0,active,False,3781,26,4,0,,,1604699995,1604699995,0,0
810,1,3782,1,1604699956,1,1,1,active,False,3782,1,29,0,,,1604699995,1604699995,0,6
811,1,3783,0,1604699760,1,1,0,active,False,3783,22,43,0,,,1604699995,1604699995,0,3
812,0,3785,0,1604697319,1,0,4,active,False,3785,2,35,0,,,1604699995,1604699995,0,0
813,1,3786,4,1604699755,1,1,0,active,False,3786,2,43,0,,,1604699995,1604699995,2,0
814,1,3787,0,1604699399,1,1,0,active,False,3787,6,16,0,,,1604699995,1604699995,0,3
815,1,3789,1,1604699047,1,1,0,active,False,3789,30,0,0,,,1604699995,1604699995,2,0
816,1,3790,0,1604699484,1,1,0,active,False,3790,30,7,0,,,1604699995,1604699995,0,2
817,1,3791,1,1604699902,1,1,0,active,False,3791,6,25,0,,,1604699995,1604699995,0,1
818,1,3792,1,1604699911,1,1,0,active,False,3792,5,24,0,,,1604699995,1604699995,0,3
819,1,3795,0,1604699401,1,1,0,active,False,3795,0,19,0,,,1604699995,1604699995,0,1
820,1,3798,3,1604699983,1,1,2,active,False,3798,26,26,0,,,1604699995,1604699995,0,9
821,1,3799,4,1604699945,1,1,6,active,False,3799,5,58,0,,,1604699995,1604699995,0,9
822,1,3803,1,1604699321,1,1,0,active,False,3803,14,12,0,,,1604699995,1604699995,2,0
823,1,3804,0,1604699775,1,1,1,active,False,3804,2,22,0,,,1604699995,1604699995,0,1
824,1,3808,0,1604697871,1,1,0,active,False,3808,17,2,0,,,1604699995,1604699995,0,2
825,1,3809,1,1604699938,1,1,0,active,False,3809,12,40,0,,,1604699995,1604699995,0,10
826,1,3811,0,1604697803,1,1,0,active,False,3811,2,17,0,,,1604699995,1604699995,0,0
827,1,3812,2,1604699774,1,1,2,active,False,3812,15,32,0,,,1604699995,1604699995,0,21
828,1,3813,1,1604699971,1,1,1,active,True,3813,10,38,0,,,1604699995,1604699995,0,16
829,0,3814,0,1604636743,1,0,0,active,False,3814,0,0,23,,,1604699995,1604699995,0,0
830,1,3815,1,1604699821,1,1,0,active,False,3815,17,23,0,,,1604699995,1604699995,0,0
831,1,3816,0,1604699457,1,1,0,active,False,3816,15,9,0,,,1604699995,1604699995,1,0
832,1,3817,0,1604699047,1,1,0,active,False,3817,16,2,0,,,1604699995,1604699995,0,1
833,1,3818,1,1604699981,1,1,2,active,False,3818,22,3,0,,,1604699995,1604699995,0,3
834,1,3819,0,1604698041,1,1,0,active,False,3819,1,19,0,,,1604699995,1604699995,0,0
835,1,3820,1,1604699853,1,1,0,active,False,3820,17,1,0,,,1604699995,1604699995,9,0
836,1,3821,1,1604697920,1,1,0,active,False,3821,23,1,0,,,1604699995,1604699995,1,0
837,1,3822,1,1604698579,1,1,0,active,False,3822,15,4,0,,,1604699995,1604699995,2,0
838,1,3823,0,1604699882,1,1,2,active,False,3823,5,25,0,,,1604699995,1604699995,0,0
839,1,3824,1,1604699946,1,1,1,active,False,3824,14,8,0,,,1604699995,1604699995,0,3
840,1,3825,0,1604699625,1,1,0,active,False,3825,24,5,0,,,1604699995,1604699995,0,0
841,1,3826,0,1604696769,1,1,0,active,False,3826,17,1,0,,,1604699995,1604699995,0,1
842,1,3827,1,1604697930,1,1,0,active,False,3827,18,1,0,,,1604699995,1604699995,2,0
843,1,3828,1,1604698853,1,1,0,active,False,3828,18,3,0,,,1604699995,1604699995,0,0
844,1,3829,0,1604698224,1,1,0,active,False,3829,23,1,0,,,1604699995,1604699995,1,0
845,1,3830,1,1604696274,1,1,0,active,False,3830,21,0,0,,,1604699995,1604699995,1,0
846,1,3831,1,1604699956,1,1,0,active,False,3831,33,1,0,,,1604699995,1604699995,0,1
847,1,3832,1,1604699633,1,1,0,active,False,3832,17,3,0,,,1604699995,1604699995,0,1
848,1,3833,0,1604669780,1,1,0,active,False,3833,18,0,0,,,1604699995,1604699995,2,0
849,1,3834,2,1604698580,1,1,0,active,False,3834,17,0,0,,,1604699995,1604699995,1,0
850,1,3835,0,1604698081,1,1,0,active,False,3835,22,0,0,,,1604699995,1604699995,0,0
851,1,3836,1,1604699665,1,1,1,active,False,3836,27,1,0,,,1604699995,1604699995,0,0
852,1,3837,0,1604699266,1,1,0,active,False,3837,28,1,0,,,1604699995,1604699995,0,1
853,1,3838,1,1604695509,1,1,0,active,False,3838,24,0,0,,,1604699995,1604699995,0,0
854,1,3839,0,1604699725,1,1,0,active,False,3839,29,0,0,,,1604699995,1604699995,1,0
855,1,3840,2,1604699560,1,1,0,active,False,3840,22,0,0,,,1604699995,1604699995,1,0
856,1,3841,1,1604696982,1,1,0,active,False,3841,20,4,0,,,1604699995,1604699995,0,0
857,1,3842,0,1604693191,1,1,0,active,False,3842,29,0,0,,,1604699995,1604699995,0,0
858,1,3843,2,1604695973,1,1,0,active,False,3843,21,0,0,,,1604699995,1604699995,0,0
859,1,3844,0,1604698082,1,1,0,active,False,3844,23,2,0,,,1604699995,1604699995,0,2
860,1,3845,1,1604699840,1,1,0,active,False,3845,18,2,0,,,1604699995,1604699995,2,0
861,1,3846,0,1604699335,1,1,0,active,False,3846,24,1,0,,,1604699995,1604699995,0,1
862,1,3847,0,1604698225,1,1,0,active,False,3847,23,2,0,,,1604699995,1604699995,0,2
863,1,3848,1,1604699404,1,1,0,active,False,3848,30,1,0,,,1604699995,1604699995,1,0
864,1,3849,0,1604698536,1,1,0,active,False,3849,5,12,0,,,1604699995,1604699995,1,0
865,1,3850,0,1604699865,1,1,0,active,False,3850,15,10,0,,,1604699995,1604699995,0,0
866,1,3851,0,1604693060,1,1,1,active,False,3851,5,15,0,,,1604699995,1604699995,0,0
867,1,3852,1,1604696233,1,1,0,active,False,3852,1,15,0,,,1604699995,1604699995,1,0
868,1,3853,0,1604698162,1,1,0,active,False,3853,2,18,0,,,1604699995,1604699995,0,0
869,1,3854,0,1604695147,1,1,0,active,False,3854,10,14,0,,,1604699995,1604699995,0,3
870,1,3855,0,1604699345,1,1,0,active,False,3855,21,1,0,,,1604699995,1604699995,1,0
871,1,3856,0,1604698494,1,1,1,active,False,3856,24,1,0,,,1604699995,1604699995,0,1
872,1,3857,0,1604698962,1,1,0,active,False,3857,15,4,0,,,1604699995,1604699995,0,1
873,1,3858,0,1604699160,1,1,0,active,False,3858,4,16,0,,,1604699995,1604699995,3,0
874,1,3859,0,1604699262,1,1,0,active,False,3859,0,20,0,,,1604699995,1604699995,0,0
875,1,3860,1,1604698653,1,1,1,active,False,3860,21,4,0,,,1604699995,1604699995,2,0
876,1,3861,0,1604699046,1,1,1,active,False,3861,17,3,0,,,1604699995,1604699995,0,2
877,1,3862,0,1604695635,1,1,0,active,False,3862,18,0,0,,,1604699995,1604699995,1,0
878,1,3863,0,1604692480,1,1,0,active,False,3863,18,0,0,,,1604699995,1604699995,5,0
879,1,3864,0,1604698738,1,1,0,active,False,3864,28,2,0,,,1604699995,1604699995,0,2
880,1,3865,1,1604694604,1,1,0,active,False,3865,23,0,0,,,1604699995,1604699995,1,0
881,1,3866,0,1604698051,1,1,0,active,False,3866,31,1,0,,,1604699995,1604699995,1,0
882,1,3867,0,1604699800,1,1,0,active,False,3867,28,1,0,,,1604699995,1604699995,0,0
883,1,3868,0,1604699966,1,1,0,active,False,3868,17,2,0,,,1604699995,1604699995,0,0
884,1,3869,0,1604682350,1,1,0,active,False,3869,24,0,0,,,1604699995,1604699995,0,0
885,1,3870,0,1604699890,1,1,0,active,False,3870,18,2,0,,,1604699995,1604699995,0,0
886,1,3871,1,1604699376,1,1,0,active,False,3871,29,0,0,,,1604699995,1604699995,0,0
887,1,3872,0,1604696392,1,1,0,active,False,3872,17,2,0,,,1604699995,1604699995,0,1
888,1,3873,0,1604697882,1,1,0,active,False,3873,17,0,0,,,1604699995,1604699995,0,0
889,1,3874,0,1604693728,1,1,0,active,False,3874,14,2,0,,,1604699995,1604699995,0,1
890,1,3875,1,1604696235,1,1,0,active,False,3875,11,3,0,,,1604699995,1604699995,0,0
891,1,3876,0,1604699300,1,1,0,active,False,3876,17,6,0,,,1604699995,1604699995,1,0
892,1,3877,0,1604699331,1,1,0,active,False,3877,24,1,0,,,1604699995,1604699995,3,0
893,1,3878,0,1604696948,1,1,0,active,False,3878,19,0,0,,,1604699995,1604699995,0,0
894,1,3879,0,1604698861,1,1,0,active,False,3879,25,0,0,,,1604699995,1604699995,1,0
895,1,3880,0,1604695745,1,1,0,active,False,3880,23,4,0,,,1604699995,1604699995,1,0
896,1,3881,1,1604699849,1,1,0,active,False,3881,7,31,0,,,1604699995,1604699995,0,5
897,1,3882,0,1604699122,1,1,0,active,False,3882,12,3,0,,,1604699995,1604699995,0,1
898,1,3883,0,1604696775,1,1,0,active,False,3883,18,1,0,,,1604699995,1604699995,0,1
899,1,3884,0,1604696989,1,1,1,active,False,3884,20,3,0,,,1604699995,1604699995,0,1
900,1,3885,0,1604699484,1,1,1,active,False,3885,16,3,0,,,1604699995,1604699995,0,0
901,1,3886,1,1604699724,1,1,2,active,False,3886,15,4,0,,,1604699995,1604699995,0,0
902,1,3887,1,1604687748,1,1,0,active,False,3887,20,0,0,,,1604699995,1604699995,0,0
903,1,3888,0,1604697240,1,1,0,active,False,3888,18,1,0,,,1604699995,1604699995,0,0
904,1,3890,1,1604699973,1,1,0,active,False,3890,29,1,0,,,1604699995,1604699995,0,0
905,1,3891,0,1604695797,1,1,0,active,False,3891,20,0,0,,,1604699995,1604699995,1,0
906,1,3892,0,1604699535,1,1,0,active,False,3892,12,7,0,,,1604699995,1604699995,0,1
907,1,3893,1,1604699155,1,1,0,active,False,3893,21,3,0,,,1604699995,1604699995,0,0
908,1,3894,2,1604699939,1,1,2,active,False,3894,20,14,0,,,1604699995,1604699995,1,0
909,1,3895,0,1604694828,1,1,0,active,False,3895,24,1,0,,,1604699995,1604699995,0,0
910,1,3896,0,1604699967,1,1,0,active,False,3896,19,3,0,,,1604699995,1604699995,1,0
911,1,3897,0,1604698384,1,1,1,active,False,3897,16,1,0,,,1604699995,1604699995,0,0
912,0,3898,0,86400,0,0,0,out_of_service,False,3898,0,0,0,,,1604699995,1604699995,0,0
913,1,3899,0,1604699719,1,1,0,active,False,3899,8,10,0,,,1604699995,1604699995,0,1
914,1,3900,1,1604698645,1,1,0,active,False,3900,29,0,0,,,1604699995,1604699995,1,0
915,1,3901,0,1604698356,1,1,0,active,False,3901,16,1,0,,,1604699995,1604699995,1,0
916,1,3902,0,1604698493,1,1,1,active,False,3902,17,2,0,,,1604699995,1604699995,0,1
917,1,3903,0,1604699234,1,1,0,active,False,3903,14,3,0,,,1604699995,1604699995,0,1
918,1,3905,3,1604699776,1,1,1,active,False,3905,8,16,0,,,1604699995,1604699995,6,0
919,1,3906,6,1604699935,1,1,0,active,False,3906,17,9,0,,,1604699995,1604699995,0,5
920,1,3907,0,1604699855,1,1,0,active,False,3907,17,0,0,,,1604699995,1604699995,0,0
921,1,3909,1,1604699617,1,1,1,active,False,3909,18,1,0,,,1604699995,1604699995,2,0
922,1,3910,0,1604697956,1,1,3,active,False,3910,13,4,0,,,1604699995,1604699995,0,2
923,1,3911,1,1604699301,1,1,1,active,False,3911,7,14,0,,,1604699995,1604699995,2,0
924,1,3913,3,1604699332,1,1,0,active,False,3913,2,14,0,,,1604699995,1604699995,0,0
925,1,3914,0,1604699811,1,1,0,active,False,3914,37,2,0,,,1604699995,1604699995,2,0
926,1,3916,0,1604698521,1,1,0,active,True,3916,9,36,0,,,1604699995,1604699995,5,0
927,1,3917,0,1604699103,1,1,0,active,False,3917,19,12,0,,,1604699995,1604699995,0,0
928,1,3918,2,1604699711,1,1,1,active,False,3918,14,14,0,,,1604699995,1604699995,1,0
929,1,3919,1,1604699735,1,1,0,active,False,3919,0,22,32,"{'off_dock_count': 0, 'station_id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e', 'active': True, 'region': 'BKN', 'dock_blocked_count': 32, 'off_dock_capacity': 70, 'valet_revision': 171}",[{'id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e'}],1604699995,1604699995,6,0
930,1,3920,2,1604699490,1,1,2,active,False,3920,4,13,0,,,1604699995,1604699995,0,2
931,1,3921,0,1604696289,1,1,0,active,False,3921,16,3,0,,,1604699995,1604699995,0,0
932,1,3922,0,1604698144,1,1,0,active,False,3922,11,8,0,,,1604699995,1604699995,0,0
933,1,3923,0,1604699603,1,1,1,active,False,3923,15,2,0,,,1604699995,1604699995,0,1
934,1,3924,0,1604698373,1,1,0,active,False,3924,9,16,0,,,1604699995,1604699995,0,0
935,1,3925,0,1604694013,1,1,0,active,False,3925,10,11,0,,,1604699995,1604699995,0,1
936,1,3926,0,1604698670,1,1,0,active,False,3926,20,0,0,,,1604699995,1604699995,0,0
937,1,3927,2,1604699985,1,1,2,active,False,3927,13,12,0,,,1604699995,1604699995,0,1
938,1,3928,0,1604699670,1,1,0,active,False,3928,12,6,0,,,1604699995,1604699995,1,0
939,1,3929,1,1604699387,1,1,0,active,False,3929,17,1,0,,,1604699995,1604699995,0,1
940,1,3930,1,1604697547,1,1,2,active,False,3930,10,8,0,,,1604699995,1604699995,0,4
941,1,3931,1,1604699928,1,1,0,active,False,3931,19,3,0,,,1604699995,1604699995,1,0
942,1,3932,0,1604697594,1,1,0,active,False,3932,16,7,0,,,1604699995,1604699995,0,0
943,1,3933,0,1604699730,1,1,0,active,False,3933,4,15,0,,,1604699995,1604699995,0,0
944,1,3934,0,1604699597,1,1,0,active,False,3934,5,22,0,,,1604699995,1604699995,0,2
