,station_status,eightd_has_available_keys,legacy_id,station_id,is_installed,is_returning,last_reported,num_docks_disabled,num_bikes_available,is_renting,num_docks_available,num_ebikes_available,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
23,active,False,217,217,1,1,1604645349,0,28,1,10,0,1,,,1604649600,1604649600,1,0
24,active,False,223,223,1,1,1604641717,0,20,1,13,0,0,,,1604649600,1604649600,0,0
25,active,True,224,224,1,1,1604644148,0,2,1,28,0,0,,,1604649600,1604649600,0,0
26,active,False,228,228,1,1,1604648957,0,10,1,45,1,0,,,1604649600,1604649600,0,0
27,active,False,229,229,1,1,1604647752,0,1,1,19,0,3,,,1604649600,1604649600,0,0
28,active,False,236,236,1,1,1604648140,0,44,1,2,1,1,,,1604649600,1604649600,0,0
29,active,False,237,237,1,1,1604639732,0,25,1,14,0,0,,,1604649600,1604649600,0,0
30,active,False,238,238,1,1,1604647752,0,25,1,2,0,4,,,1604649600,1604649600,2,0
31,active,False,239,239,1,1,1604645413,0,18,1,13,1,0,,,1604649600,1604649600,0,0
32,active,False,241,241,1,1,1604645349,0,12,1,9,0,2,,,1604649600,1604649600,0,0
33,active,False,242,242,1,1,1604644149,0,33,1,13,1,0,,,1604649600,1604649600,0,0
34,active,False,244,244,1,1,1604645349,0,8,1,23,0,0,,,1604649600,1604649600,0,0
35,active,False,245,245,1,1,1604634984,0,2,1,20,1,1,,,1604649600,1604649600,0,0
36,active,False,247,247,1,1,1604637353,0,48,1,6,0,1,,,1604649600,1604649600,1,0
37,active,False,248,248,1,1,1604646551,0,48,1,50,1,1,,,1604649600,1604649600,0,0
38,active,False,249,249,1,1,1604645948,0,6,1,21,0,0,,,1604649600,1604649600,0,0
39,active,False,250,250,1,1,1604647753,0,17,1,23,0,0,,,1604649600,1604649600,0,1
40,active,False,251,251,1,1,1604648954,0,21,1,3,1,3,,,1604649600,1604649600,0,0
41,active,False,252,252,1,1,1604647751,0,25,1,8,0,0,,,1604649600,1604649600,0,0
42,active,False,254,254,1,1,1604647751,1,22,1,22,0,2,,,1604649600,1604649600,1,0
43,active,False,257,257,1,1,1604644910,0,7,1,32,0,0,,,1604649600,1604649600,0,0
44,active,False,258,258,1,1,1604645349,0,16,1,6,0,1,,,1604649600,1604649600,0,0
45,active,False,259,259,1,1,1604645350,0,32,1,6,2,1,,,1604649600,1604649600,0,0
46,active,False,260,260,1,1,1604646760,0,17,1,16,0,0,,,1604649600,1604649600,0,0
47,active,False,261,261,1,1,1604645350,0,11,1,30,1,0,,,1604649600,1604649600,0,0
48,active,False,262,262,1,1,1604647796,0,13,1,10,1,1,,,1604649600,1604649600,0,1
49,active,False,264,264,1,1,1604646551,0,17,1,10,5,0,,,1604649600,1604649600,0,0
50,active,False,265,265,1,1,1604646551,0,27,1,6,0,2,,,1604649600,1604649600,0,1
51,active,False,267,267,1,1,1604643780,0,8,1,58,0,4,,,1604649600,1604649600,0,0
52,active,False,268,268,1,1,1604646074,0,1,1,25,0,1,,,1604649600,1604649600,0,0
53,active,False,270,270,1,1,1604641527,0,6,1,17,0,0,,,1604649600,1604649600,0,0
54,active,False,274,274,1,1,1604645350,0,19,1,12,4,0,,,1604649600,1604649600,0,0
55,active,False,275,275,1,1,1604645350,0,5,1,12,0,2,,,1604649600,1604649600,0,0
56,active,False,276,276,1,1,1604646550,0,13,1,12,0,0,,,1604649600,1604649600,0,0
57,active,False,278,278,1,1,1604645349,0,5,1,13,1,1,,,1604649600,1604649600,0,0
58,out_of_service,False,280,280,0,0,86400,0,0,0,0,0,0,,,1604649600,1604649600,0,0
59,active,True,281,281,1,1,1604648440,0,9,1,57,2,0,,,1604649600,1604649600,0,0
60,active,False,282,282,1,1,1604648954,0,20,1,4,2,3,,,1604649600,1604649600,2,0
61,active,False,284,284,1,1,1604648953,0,29,1,22,0,0,,,1604649600,1604649600,0,0
62,active,True,285,285,1,1,1604649001,0,9,1,44,1,0,,,1604649600,1604649600,0,0
63,active,False,289,289,1,1,1604644149,0,7,1,12,1,0,,,1604649600,1604649600,0,0
64,active,False,291,291,1,1,1604642735,0,19,1,1,0,0,,,1604649600,1604649600,0,0
65,active,False,293,293,1,1,1604642739,0,15,1,36,0,3,,,1604649600,1604649600,0,1
66,active,False,295,295,1,0,86400,0,0,0,0,0,0,,,1604649600,1604649600,0,0
67,active,False,297,297,1,1,1604648954,0,27,1,44,0,6,,,1604649600,1604649600,5,0
68,active,False,298,298,1,1,1604645349,0,31,1,4,2,0,,,1604649600,1604649600,0,0
69,active,False,301,301,1,1,1604644764,0,41,1,17,1,0,,,1604649600,1604649600,0,0
70,active,False,302,302,1,1,1604647416,0,19,1,16,5,2,,,1604649600,1604649600,0,1
71,active,False,303,303,1,1,1604648953,0,50,1,15,0,2,,,1604649600,1604649600,0,0
72,active,True,304,304,1,1,1604646135,0,15,1,18,3,0,,,1604649600,1604649600,0,1
73,active,False,305,305,1,1,1604647763,0,3,1,28,1,2,,,1604649600,1604649600,0,0
74,active,False,307,307,1,1,1604646551,0,26,1,4,4,0,,,1604649600,1604649600,0,0
75,active,False,308,308,1,1,1604648982,0,17,1,30,4,1,,,1604649600,1604649600,0,0
76,active,False,309,309,1,1,1604647197,0,18,1,22,0,1,,,1604649600,1604649600,1,0
77,active,False,310,310,1,1,1604649198,0,65,1,1,0,0,,,1604649600,1604649600,0,0
78,active,False,311,311,1,1,1604648086,0,22,1,9,0,0,,,1604649600,1604649600,0,0
79,active,False,312,312,1,1,1604649138,0,28,1,3,1,2,,,1604649600,1604649600,1,0
80,active,False,313,313,1,1,1604644148,0,54,1,1,1,0,,,1604649600,1604649600,0,0
81,active,False,315,315,1,1,1604645350,0,14,1,12,0,3,,,1604649600,1604649600,0,0
82,active,False,316,316,1,1,1604647752,0,7,1,36,0,0,,,1604649600,1604649600,0,1
83,active,False,317,317,1,1,1604646833,0,53,1,1,1,0,,,1604649600,1604649600,0,0
84,active,False,319,319,1,1,1604647510,0,7,1,26,2,0,,,1604649600,1604649600,0,0
85,active,False,320,320,1,1,1604642373,0,15,1,23,0,1,,,1604649600,1604649600,0,0
86,active,False,321,321,1,1,1604645350,0,23,1,15,1,1,,,1604649600,1604649600,0,0
87,active,False,323,323,1,1,1604645350,0,13,1,25,0,1,,,1604649600,1604649600,0,0
88,active,False,324,324,1,1,1604645826,0,73,1,1,4,0,,,1604649600,1604649600,0,0
89,active,False,325,325,1,1,1604647477,0,30,1,5,0,0,,,1604649600,1604649600,0,0
90,active,False,326,326,1,1,1604647752,0,24,1,9,0,8,,,1604649600,1604649600,1,0
91,active,True,327,327,1,1,1604646551,0,13,1,24,0,2,,,1604649600,1604649600,0,0
92,active,False,328,328,1,1,1604646550,0,30,1,5,1,0,,,1604649600,1604649600,0,0
93,active,False,330,330,1,1,1604641082,0,1,1,38,1,0,,,1604649600,1604649600,0,0
94,active,False,331,331,1,1,1604648285,0,24,1,1,0,2,,,1604649600,1604649600,0,3
95,active,False,332,332,1,1,1604648348,0,34,1,2,5,0,,,1604649600,1604649600,0,0
96,active,False,334,334,1,1,1604646551,0,17,1,14,0,0,,,1604649600,1604649600,0,0
97,active,False,335,335,1,1,1604647915,0,5,1,21,0,1,,,1604649600,1604649600,1,0
98,active,False,336,336,1,1,1604647752,0,31,1,5,0,0,,,1604649600,1604649600,0,0
99,active,False,340,340,1,1,1604646663,0,23,1,4,2,0,,,1604649600,1604649600,0,0
100,active,False,341,341,1,1,1604648954,0,2,1,17,0,0,,,1604649600,1604649600,0,0
101,active,False,342,342,1,1,1604647805,1,25,1,3,1,0,,,1604649600,1604649600,0,0
102,active,False,343,343,1,1,1604644148,0,7,1,16,0,0,,,1604649600,1604649600,0,0
103,active,False,344,344,1,1,1604644149,0,7,1,16,1,0,,,1604649600,1604649600,0,0
104,active,False,346,346,1,1,1604647751,0,23,1,4,1,0,,,1604649600,1604649600,0,0
105,active,False,347,347,1,1,1604642219,0,15,1,38,1,1,,,1604649600,1604649600,1,0
106,active,False,349,349,1,1,1604648232,0,11,1,49,3,1,,,1604649600,1604649600,1,0
107,active,False,350,350,1,1,1604648954,1,25,1,21,5,0,,,1604649600,1604649600,0,0
108,active,False,351,351,1,1,1604649263,0,34,1,5,1,0,,,1604649600,1604649600,0,0
109,active,False,353,353,1,1,1604645350,0,7,1,17,0,3,,,1604649600,1604649600,0,0
110,active,False,354,354,1,1,1604642304,0,18,1,29,2,0,,,1604649600,1604649600,0,0
111,active,False,355,355,1,1,1604645621,0,32,1,9,0,2,,,1604649600,1604649600,0,1
112,active,False,356,356,1,1,1604648953,0,22,1,1,2,0,,,1604649600,1604649600,0,0
113,active,False,358,358,1,1,1604642811,0,41,1,8,4,1,,,1604649600,1604649600,0,2
114,active,False,359,359,1,1,1604636056,0,0,1,78,0,0,,,1604649600,1604649600,0,0
115,active,False,360,360,1,1,1604646552,0,16,1,23,1,0,,,1604649600,1604649600,0,0
116,active,False,361,361,1,1,1604645207,0,30,1,48,2,1,,,1604649600,1604649600,0,0
117,active,False,362,362,1,1,1604636971,0,24,1,32,0,1,,,1604649600,1604649600,0,0
118,out_of_service,False,363,363,0,0,1604591481,0,0,0,1,0,0,,,1604649600,1604649600,0,0
119,active,False,364,364,1,1,1604644588,0,2,1,24,0,1,,,1604649600,1604649600,0,0
120,active,False,366,366,1,1,1604644148,0,23,1,10,0,0,,,1604649600,1604649600,0,0
121,active,False,367,367,1,1,1604647017,0,5,1,38,0,0,,,1604649600,1604649600,0,0
122,active,False,368,368,1,1,1604648413,0,34,1,11,1,2,,,1604649600,1604649600,0,0
123,active,False,369,369,1,1,1604647752,0,50,1,26,0,0,,,1604649600,1604649600,0,0
124,active,False,372,372,1,1,1604649085,0,5,1,22,2,0,,,1604649600,1604649600,0,0
125,active,False,373,373,1,1,1604644148,0,3,1,16,1,0,,,1604649600,1604649600,0,0
126,active,False,376,376,1,1,1604640199,0,23,1,19,5,1,,,1604649600,1604649600,0,1
127,active,False,377,377,1,1,1604646552,0,34,1,14,1,0,,,1604649600,1604649600,0,1
128,active,False,379,379,1,1,1604648953,0,41,1,15,1,0,,,1604649600,1604649600,0,2
129,active,False,380,380,1,1,1604647753,0,24,1,16,0,2,,,1604649600,1604649600,1,0
130,active,False,383,383,1,1,1604647752,0,33,1,3,0,3,,,1604649600,1604649600,2,0
131,active,False,385,385,1,1,1604648953,0,24,1,5,0,0,,,1604649600,1604649600,0,0
132,active,False,386,386,1,1,1604645954,0,50,1,32,1,0,,,1604649600,1604649600,0,0
133,active,False,387,387,1,1,1604646551,0,6,1,31,0,2,,,1604649600,1604649600,0,0
134,active,False,388,388,1,1,1604646551,0,3,1,32,0,0,,,1604649600,1604649600,0,0
135,active,False,389,389,1,1,1604648675,0,24,1,2,5,1,,,1604649600,1604649600,0,0
136,active,False,390,390,1,1,1604646350,0,25,1,5,1,1,,,1604649600,1604649600,0,0
137,active,False,391,391,1,1,1604645350,0,9,1,32,0,2,,,1604649600,1604649600,1,0
138,active,False,392,392,1,1,1604645349,0,22,1,13,0,0,,,1604649600,1604649600,1,0
139,active,False,393,393,1,1,1604647464,0,29,1,7,0,1,,,1604649600,1604649600,1,0
140,out_of_service,False,394,394,0,0,86400,0,0,0,0,0,0,,,1604649600,1604649600,0,0
141,active,False,396,396,1,1,1604644149,0,2,1,23,1,0,,,1604649600,1604649600,0,0
142,active,False,397,397,1,1,1604645350,0,3,1,71,0,1,,,1604649600,1604649600,0,0
143,active,False,398,398,1,1,1604645349,0,17,1,14,0,0,,,1604649600,1604649600,0,0
144,active,False,399,399,1,1,1604646656,0,10,1,28,4,1,,,1604649600,1604649600,0,0
145,active,False,400,400,1,1,1604647753,0,13,1,2,0,0,,,1604649600,1604649600,0,0
146,active,False,401,401,1,1,1604647752,0,22,1,20,0,0,,,1604649600,1604649600,1,0
147,active,False,402,402,1,1,1604648953,0,5,1,34,0,0,,,1604649600,1604649600,0,1
148,active,False,403,403,1,1,1604647752,0,17,1,11,0,3,,,1604649600,1604649600,2,0
149,active,True,405,405,1,1,1604647752,0,43,1,8,0,0,,,1604649600,1604649600,0,0
150,active,False,406,406,1,1,1604639937,0,10,1,10,0,0,,,1604649600,1604649600,0,0
151,active,False,408,408,1,1,1604648608,0,21,1,1,2,1,,,1604649600,1604649600,0,1
152,active,False,410,410,1,1,1604647752,0,34,1,10,1,1,,,1604649600,1604649600,0,0
153,active,False,411,411,1,1,1604648841,0,26,1,4,1,1,,,1604649600,1604649600,0,0
154,active,False,412,412,1,1,1604646550,0,23,1,5,1,1,,,1604649600,1604649600,0,0
155,active,False,415,415,1,1,1604646551,0,16,1,29,1,1,,,1604649600,1604649600,0,0
156,active,False,416,416,1,1,1604645937,0,13,1,18,3,0,,,1604649600,1604649600,0,0
157,active,False,417,417,1,1,1604646551,0,1,1,24,1,0,,,1604649600,1604649600,0,0
158,active,False,418,418,1,1,1604645912,0,37,1,0,2,0,,,1604649600,1604649600,0,0
159,active,False,419,419,1,1,1604644148,0,15,1,8,0,0,,,1604649600,1604649600,0,0
160,active,False,420,420,1,1,1604646746,0,10,1,40,0,1,,,1604649600,1604649600,0,0
161,active,False,421,421,1,1,1604644149,0,15,1,4,0,0,,,1604649600,1604649600,0,1
162,active,False,422,422,1,1,1604648608,0,30,1,47,10,1,,,1604649600,1604649600,1,0
163,active,False,423,423,1,1,1604647146,0,13,1,13,1,1,,,1604649600,1604649600,0,0
164,active,True,426,426,1,1,1604648434,0,16,1,11,2,3,,,1604649600,1604649600,0,1
165,active,False,427,427,1,1,1604647208,0,35,1,10,5,2,,,1604649600,1604649600,0,0
166,active,False,432,432,1,1,1604646554,0,28,1,2,0,1,,,1604649600,1604649600,2,0
167,active,False,434,434,1,1,1604648954,0,38,1,22,0,0,,,1604649600,1604649600,0,1
168,active,False,435,435,1,1,1604647315,0,1,1,47,1,2,,,1604649600,1604649600,1,0
169,active,False,436,436,1,1,1604644148,3,8,1,16,1,0,,,1604649600,1604649600,0,0
170,active,False,437,437,1,1,1604644148,0,3,1,21,1,0,,,1604649600,1604649600,1,0
171,active,False,438,438,1,1,1604647758,0,41,1,6,0,0,,,1604649600,1604649600,0,0
172,active,False,439,439,1,1,1604649107,0,33,1,8,0,2,,,1604649600,1604649600,2,0
173,active,False,440,440,1,1,1604639128,0,5,1,27,0,0,,,1604649600,1604649600,0,0
174,active,False,442,442,1,1,1604648953,0,7,1,41,0,3,,,1604649600,1604649600,0,1
175,active,False,443,443,1,1,1604647074,0,5,1,18,3,0,,,1604649600,1604649600,0,0
176,active,False,445,445,1,1,1604648183,0,77,1,3,2,0,,,1604649600,1604649600,0,2
177,active,False,446,446,1,1,1604648953,0,33,1,42,2,4,,,1604649600,1604649600,0,0
178,active,False,447,447,1,1,1604649207,0,24,1,5,0,2,,,1604649600,1604649600,0,0
179,active,False,448,448,1,1,1604648733,0,7,1,18,1,2,,,1604649600,1604649600,3,0
180,active,False,450,450,1,1,1604648058,0,50,1,16,2,1,,,1604649600,1604649600,0,0
181,active,False,453,453,1,1,1604647752,0,61,1,5,0,0,,,1604649600,1604649600,1,0
182,active,False,454,454,1,1,1604647594,0,19,1,15,0,1,,,1604649600,1604649600,0,0
183,active,False,455,455,1,1,1604648953,0,25,1,33,0,1,,,1604649600,1604649600,0,0
184,active,False,456,456,1,1,1604634178,0,0,1,33,0,1,,,1604649600,1604649600,0,0
185,active,False,457,457,1,1,1604647699,0,2,1,76,1,1,,,1604649600,1604649600,0,1
186,active,False,458,458,1,1,1604648953,0,3,1,28,1,0,,,1604649600,1604649600,0,0
187,active,False,460,460,1,1,1604647486,0,21,1,3,2,1,,,1604649600,1604649600,0,2
188,active,False,461,461,1,1,1604648953,0,22,1,33,1,1,,,1604649600,1604649600,1,0
189,active,False,462,462,1,1,1604648542,0,68,1,9,1,0,,,1604649600,1604649600,0,0
190,active,False,464,464,1,1,1604647753,1,17,1,35,0,0,,,1604649600,1604649600,0,0
191,active,False,465,465,1,1,1604649575,0,7,1,32,0,0,,,1604649600,1604649600,0,1
192,active,False,466,466,1,1,1604646551,8,4,1,23,0,0,,,1604649600,1604649600,0,0
193,active,False,467,467,1,1,1604645350,0,27,1,6,1,1,,,1604649600,1604649600,1,0
194,active,False,468,468,1,1,1604649560,0,35,1,30,24,0,,,1604649600,1604649600,0,1
195,active,False,469,469,1,1,1604649055,0,18,1,39,0,0,,,1604649600,1604649600,0,0
196,active,False,470,470,1,1,1604649219,0,43,1,27,0,2,,,1604649600,1604649600,3,0
197,active,False,471,471,1,1,1604645350,0,14,1,17,0,0,,,1604649600,1604649600,0,0
198,active,False,472,472,1,1,1604648953,0,32,1,23,0,0,,,1604649600,1604649600,1,0
199,active,False,473,473,1,1,1604649339,0,44,1,6,0,0,,,1604649600,1604649600,0,0
200,active,False,474,474,1,1,1604648953,0,12,1,44,1,0,,,1604649600,1604649600,0,0
201,active,False,476,476,1,1,1604648953,0,36,1,25,2,4,,,1604649600,1604649600,0,0
202,active,False,477,477,1,1,1604646550,0,69,1,1,2,1,,,1604649600,1604649600,0,0
203,active,False,478,478,1,1,1604648953,0,36,1,0,1,1,,,1604649600,1604649600,0,2
204,active,False,479,479,1,1,1604646550,0,30,1,0,1,1,,,1604649600,1604649600,0,0
205,active,False,480,480,1,1,1604645139,0,25,1,2,0,2,,,1604649600,1604649600,0,0
206,active,False,481,481,1,1,1604649031,0,13,1,12,0,0,,,1604649600,1604649600,0,0
207,active,False,482,482,1,1,1604649527,0,56,1,21,0,2,,,1604649600,1604649600,0,0
208,active,False,483,483,1,1,1604647752,0,31,1,3,3,0,,,1604649600,1604649600,0,0
209,active,False,484,484,1,1,1604648276,0,3,1,43,3,0,,,1604649600,1604649600,0,0
210,active,False,485,485,1,1,1604640684,0,6,1,34,0,0,,,1604649600,1604649600,0,0
211,active,False,486,486,1,1,1604648954,0,14,1,27,1,0,,,1604649600,1604649600,0,0
212,active,False,487,487,1,1,1604648953,0,30,1,2,0,3,,,1604649600,1604649600,0,0
213,active,False,489,489,1,1,1604648954,0,24,1,23,2,2,,,1604649600,1604649600,0,0
214,active,False,490,490,1,1,1604647752,0,44,1,22,0,0,,,1604649600,1604649600,0,0
215,active,False,492,492,1,1,1604648954,0,43,1,25,1,0,,,1604649600,1604649600,0,0
216,active,False,493,493,1,1,1604644956,0,2,1,32,2,0,,,1604649600,1604649600,0,0
217,active,False,494,494,1,1,1604647630,0,62,1,3,0,1,,,1604649600,1604649600,0,0
218,active,False,495,495,1,1,1604645210,0,39,1,0,3,0,,,1604649600,1604649600,0,0
219,active,False,496,496,1,1,1604648953,1,32,1,29,2,3,,,1604649600,1604649600,0,0
220,active,False,497,497,1,1,1604648512,0,12,1,51,1,3,,,1604649600,1604649600,0,1
221,active,True,499,499,1,1,1604649457,0,1,1,30,1,5,,,1604649600,1604649600,1,0
222,active,False,500,500,1,1,1604649409,0,12,1,38,0,2,,,1604649600,1604649600,0,1
223,active,False,501,501,1,1,1604648953,0,51,1,31,1,1,,,1604649600,1604649600,0,0
224,active,False,502,502,1,1,1604648421,0,33,1,0,3,3,,,1604649600,1604649600,0,0
225,active,False,503,503,1,1,1604648953,0,11,1,17,0,3,,,1604649600,1604649600,2,0
226,active,False,504,504,1,1,1604648953,0,17,1,37,0,0,,,1604649600,1604649600,0,0
227,active,False,505,505,1,1,1604647075,0,34,1,16,5,2,,,1604649600,1604649600,0,1
228,active,False,507,507,1,1,1604648953,0,30,1,15,2,0,,,1604649600,1604649600,0,0
229,active,False,508,508,1,1,1604648103,0,22,1,1,4,2,,,1604649600,1604649600,0,1
230,active,False,509,509,1,1,1604646551,0,54,1,6,0,1,,,1604649600,1604649600,1,0
231,active,False,510,510,1,1,1604641897,0,0,1,55,0,0,,,1604649600,1604649600,0,0
232,active,False,513,513,1,1,1604647331,0,29,1,0,5,0,,,1604649600,1604649600,0,0
233,active,True,514,514,1,1,1604647752,0,50,1,1,3,1,,,1604649600,1604649600,0,0
234,active,False,515,515,1,1,1604649322,0,74,1,2,7,3,,,1604649600,1604649600,0,0
235,active,False,516,516,1,1,1604648955,0,27,1,3,1,1,,,1604649600,1604649600,0,0
236,active,False,517,517,1,1,1604647751,0,15,1,53,0,1,,,1604649600,1604649600,0,0
237,active,False,519,519,1,1,1604647752,0,22,1,46,0,1,,,1604649600,1604649600,0,1
238,active,False,522,522,1,1,1604648954,0,16,1,34,0,1,,,1604649600,1604649600,0,0
239,active,False,525,525,1,1,1604648954,0,27,1,28,0,1,,,1604649600,1604649600,0,0
240,active,False,526,526,1,1,1604641870,0,29,1,11,1,0,,,1604649600,1604649600,0,0
241,active,False,528,528,1,1,1604648953,0,11,1,25,0,3,,,1604649600,1604649600,0,1
242,active,False,529,529,1,1,1604649552,0,39,1,1,3,1,,,1604649600,1604649600,0,0
243,active,False,530,530,1,1,1604648959,0,22,1,1,3,1,,,1604649600,1604649600,0,0
244,active,False,531,531,1,1,1604648109,0,49,1,10,0,1,,,1604649600,1604649600,0,0
245,active,False,532,532,1,1,1604648182,0,26,1,14,1,3,,,1604649600,1604649600,0,0
246,active,False,533,533,1,1,1604645427,0,9,1,37,0,0,,,1604649600,1604649600,0,0
247,active,False,534,534,1,1,1604646551,0,18,1,12,1,1,,,1604649600,1604649600,0,0
248,active,False,536,536,1,1,1604648953,0,4,1,23,0,1,,,1604649600,1604649600,0,1
249,active,False,539,539,1,1,1604645802,0,11,1,20,2,0,,,1604649600,1604649600,0,0
250,active,False,540,540,1,1,1604646553,0,27,1,26,1,0,,,1604649600,1604649600,0,0
251,active,False,545,545,1,1,1604648953,0,20,1,6,1,1,,,1604649600,1604649600,0,0
252,active,False,546,546,1,1,1604642752,0,11,1,34,0,0,,,1604649600,1604649600,0,0
253,active,False,2000,2000,1,1,1604645350,0,23,1,31,0,3,,,1604649600,1604649600,0,0
254,active,False,2002,2002,1,1,1604645729,0,24,1,2,3,1,,,1604649600,1604649600,0,0
255,active,False,2003,2003,1,1,1604647300,0,36,1,16,3,2,,,1604649600,1604649600,1,0
256,active,False,2005,2005,1,1,1604640116,0,5,1,6,0,1,,,1604649600,1604649600,0,0
257,active,True,2006,2006,1,1,1604646551,0,2,1,46,1,1,,,1604649600,1604649600,0,0
258,active,True,2008,2008,1,1,1604645349,0,22,1,0,2,2,,,1604649600,1604649600,0,0
259,active,False,2009,2009,1,1,1604648960,0,31,1,4,5,0,,,1604649600,1604649600,0,1
260,active,False,2010,2010,1,1,1604648886,0,25,1,39,1,1,,,1604649600,1604649600,0,0
261,active,False,2012,2012,1,1,1604648954,0,1,1,34,0,0,,,1604649600,1604649600,0,0
262,active,False,2017,2017,1,1,1604648953,0,8,1,31,0,0,,,1604649600,1604649600,0,0
263,active,False,2021,2021,1,1,1604649317,0,45,1,20,2,0,,,1604649600,1604649600,1,0
264,active,False,2022,2022,1,1,1604648953,0,1,1,32,0,0,,,1604649600,1604649600,0,0
265,active,False,3016,3016,1,1,1604645282,0,30,1,23,2,1,,,1604649600,1604649600,0,0
266,active,False,3041,3041,1,1,1604646136,0,7,1,17,1,0,,,1604649600,1604649600,0,0
267,active,False,3042,3042,1,1,1604648848,0,14,1,4,7,1,,,1604649600,1604649600,0,2
268,active,False,3043,3043,1,1,1604633469,0,2,1,17,0,0,,,1604649600,1604649600,0,0
269,active,False,3044,3044,1,1,1604649007,0,4,1,23,2,0,,,1604649600,1604649600,0,0
270,active,False,3046,3046,1,1,1604636017,0,3,1,16,0,0,,,1604649600,1604649600,0,0
271,active,False,3047,3047,1,1,1604647956,0,4,1,17,2,0,,,1604649600,1604649600,0,0
272,active,False,3048,3048,1,1,1604641433,0,3,1,14,1,2,,,1604649600,1604649600,0,0
273,active,False,3049,3049,1,1,1604648047,0,9,1,8,1,1,,,1604649600,1604649600,0,0
274,active,False,3050,3050,1,1,1604644315,0,7,1,12,1,1,,,1604649600,1604649600,0,1
275,active,False,3052,3052,1,1,1604644120,0,12,1,8,6,3,,,1604649600,1604649600,0,0
276,active,False,3053,3053,1,1,1604647428,0,3,1,20,0,0,,,1604649600,1604649600,0,1
277,active,False,3054,3054,1,1,1604641738,0,5,1,13,2,1,,,1604649600,1604649600,0,0
278,active,False,3055,3055,1,1,1604646904,0,7,1,16,0,0,,,1604649600,1604649600,0,0
279,active,False,3056,3056,1,1,1604641407,0,14,1,8,2,1,,,1604649600,1604649600,0,0
280,active,False,3057,3057,1,1,1604647451,0,9,1,7,5,2,,,1604649600,1604649600,0,0
281,active,False,3058,3058,1,1,1604647803,0,12,1,11,4,1,,,1604649600,1604649600,0,0
282,active,False,3059,3059,1,1,1604642092,0,7,1,12,6,0,,,1604649600,1604649600,0,0
283,active,False,3060,3060,1,1,1604644586,0,10,1,8,2,1,,,1604649600,1604649600,1,0
284,active,False,3061,3061,1,1,1604639503,0,10,1,11,2,0,,,1604649600,1604649600,0,0
285,active,False,3062,3062,1,1,1604641647,0,5,1,17,0,1,,,1604649600,1604649600,0,0
286,active,False,3063,3063,1,1,1604642981,0,10,1,7,1,3,,,1604649600,1604649600,0,0
287,active,False,3064,3064,1,1,1604644548,1,2,1,20,2,0,,,1604649600,1604649600,0,0
288,active,False,3065,3065,1,1,1604642068,0,6,1,25,0,0,,,1604649600,1604649600,0,0
289,active,False,3066,3066,1,1,1604637566,0,14,1,5,0,0,,,1604649600,1604649600,0,0
290,active,False,3067,3067,1,1,1604643732,0,12,1,14,2,1,,,1604649600,1604649600,1,0
