,num_ebikes_available,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,is_installed,station_status,num_bikes_available,num_docks_disabled,station_id,num_docks_available,is_returning,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
27,1,1,1605113938,3,False,1,active,19,0,229,1,1,229,,,1605114005,1605114005,0,1
28,0,1,86400,0,False,1,active,0,0,236,0,1,236,,,1605114005,1605114005,0,0
29,0,1,1605113880,2,False,1,active,13,0,237,24,1,237,,,1605114005,1605114005,7,0
30,0,1,1605113152,0,False,1,active,17,0,238,14,1,238,,,1605114005,1605114005,0,4
31,1,1,1605113994,1,False,1,active,24,0,239,6,1,239,,,1605114005,1605114005,1,0
32,0,1,1605113988,1,False,1,active,13,0,241,9,1,241,,,1605114005,1605114005,0,0
33,1,1,1605113739,1,False,1,active,45,0,242,0,1,242,,,1605114005,1605114005,0,1
34,2,1,1605113552,2,False,1,active,3,0,244,26,1,244,,,1605114005,1605114005,0,3
35,0,1,1605112804,0,False,1,active,14,0,245,9,1,245,,,1605114005,1605114005,0,2
36,1,1,1605113758,2,False,1,active,23,0,247,30,1,247,,,1605114005,1605114005,1,0
37,3,1,1605113834,0,False,1,active,92,0,248,7,1,248,,,1605114005,1605114005,0,1
38,0,1,1605112051,0,False,1,active,27,0,249,0,1,249,,,1605114005,1605114005,0,1
39,5,1,1605113719,2,False,1,active,35,0,250,3,1,250,,,1605114005,1605114005,0,2
40,2,1,1605113965,0,False,1,active,3,0,251,24,1,251,,,1605114005,1605114005,8,0
41,0,1,1605113632,0,False,1,active,25,0,252,8,1,252,,,1605114005,1605114005,8,0
42,0,1,1605113873,2,False,1,active,5,1,254,39,1,254,,,1605114005,1605114005,0,0
43,7,1,1605113941,1,False,1,active,36,0,257,2,1,257,,,1605114005,1605114005,0,2
44,0,1,1605113651,1,False,1,active,0,0,258,22,1,258,,,1605114005,1605114005,1,0
45,1,1,1605113848,0,False,1,active,33,0,259,6,1,259,,,1605114005,1605114005,6,0
46,6,1,1605113796,0,False,1,active,31,0,260,2,1,260,,,1605114005,1605114005,2,0
47,0,1,1605113137,0,False,1,active,15,0,261,26,1,261,,,1605114005,1605114005,1,0
48,1,1,1605112913,1,False,1,active,2,0,262,21,1,262,,,1605114005,1605114005,0,1
49,0,1,1605113976,1,False,1,active,22,0,264,4,1,264,,,1605114005,1605114005,0,1
50,1,1,1605113870,0,False,1,active,10,0,265,25,1,265,,,1605114005,1605114005,1,0
51,7,1,1605113839,3,False,1,active,19,0,267,48,1,267,,,1605114005,1605114005,0,2
52,1,1,1605113544,0,False,1,active,27,0,268,0,1,268,,,1605114005,1605114005,0,3
53,1,1,1605113671,0,False,1,active,2,0,270,21,1,270,,,1605114005,1605114005,0,2
54,2,1,1605113913,2,False,1,active,11,0,274,18,1,274,,,1605114005,1605114005,0,3
55,0,1,1605113870,0,False,1,active,1,0,275,18,1,275,,,1605114005,1605114005,1,0
56,2,1,1605113836,0,False,1,active,18,0,276,7,1,276,,,1605114005,1605114005,0,5
57,0,1,1605113300,1,False,1,active,8,0,278,10,1,278,,,1605114005,1605114005,0,0
58,0,0,86400,0,False,0,out_of_service,0,0,280,0,0,280,,,1605114005,1605114005,0,0
59,10,1,1605113817,5,True,1,active,58,0,281,3,1,281,,,1605114005,1605114005,0,0
60,0,1,1605113924,1,False,1,active,2,0,282,24,1,282,,,1605114005,1605114005,2,0
61,0,1,1605113902,1,False,1,active,38,0,284,12,1,284,,,1605114005,1605114005,4,0
62,0,1,1605113715,0,True,1,active,37,0,285,16,1,285,,,1605114005,1605114005,11,0
63,0,1,1605111371,0,False,1,active,3,0,289,16,1,289,,,1605114005,1605114005,0,1
64,0,1,1605113930,0,False,1,active,14,0,291,6,1,291,,,1605114005,1605114005,1,0
65,0,1,1605113994,1,False,1,active,41,0,293,12,1,293,,,1605114005,1605114005,1,0
66,2,1,1605113920,0,False,1,active,20,0,295,4,1,295,,,1605114005,1605114005,0,1
67,0,1,1605113807,2,False,1,active,20,0,297,55,1,297,,,1605114005,1605114005,0,1
68,0,1,1605112846,1,False,1,active,11,0,298,23,1,298,,,1605114005,1605114005,0,2
69,0,1,1605113296,1,False,1,active,38,0,301,19,1,301,,,1605114005,1605114005,3,0
70,0,1,1605113431,5,False,1,active,9,0,302,23,1,302,,,1605114005,1605114005,0,1
71,9,1,1605113832,2,False,1,active,63,0,303,2,1,303,,,1605114005,1605114005,0,1
72,5,1,1605113886,1,False,1,active,32,0,304,0,1,304,,,1605114005,1605114005,0,0
73,5,1,1605113864,2,False,1,active,26,0,305,5,1,305,,,1605114005,1605114005,0,7
74,0,1,1605113907,1,False,1,active,6,0,307,23,1,307,,,1605114005,1605114005,4,0
75,0,1,1605113979,1,False,1,active,43,0,308,4,1,308,,,1605114005,1605114005,1,0
76,0,1,1605113616,2,False,1,active,37,0,309,2,1,309,,,1605114005,1605114005,0,0
77,1,1,1605113851,1,False,1,active,48,0,310,17,1,310,,,1605114005,1605114005,0,0
78,0,1,1605113844,2,False,1,active,14,0,311,15,1,311,,,1605114005,1605114005,1,0
79,1,1,1605113824,1,False,1,active,20,0,312,12,1,312,,,1605114005,1605114005,0,0
80,0,1,1605113837,1,False,1,active,50,0,313,4,1,313,,,1605114005,1605114005,0,0
81,3,1,1605113989,4,False,1,active,16,0,315,9,1,315,,,1605114005,1605114005,2,0
82,0,1,1605112638,1,False,1,active,9,0,316,33,1,316,,,1605114005,1605114005,0,1
83,0,1,1605113161,0,False,1,active,11,0,317,43,1,317,,,1605114005,1605114005,4,0
84,7,1,1605113956,2,False,1,active,29,0,319,2,1,319,,,1605114005,1605114005,1,0
85,1,1,1605113678,0,False,1,active,35,0,320,4,1,320,,,1605114005,1605114005,0,4
86,0,1,1605113519,2,False,1,active,27,0,321,10,1,321,,,1605114005,1605114005,0,0
87,3,1,1605113856,0,False,1,active,36,0,323,3,1,323,,,1605114005,1605114005,0,1
88,0,1,1605112014,0,False,1,active,74,0,324,0,1,324,,,1605114005,1605114005,0,6
89,0,1,1605113689,2,False,1,active,4,0,325,29,1,325,,,1605114005,1605114005,4,0
90,0,1,1605113951,3,False,1,active,14,0,326,24,1,326,,,1605114005,1605114005,0,2
91,2,1,1605113883,1,True,1,active,18,0,327,20,1,327,,,1605114005,1605114005,0,1
92,4,1,1605113958,3,False,1,active,31,0,328,1,1,328,,,1605114005,1605114005,0,4
93,0,1,1605113876,0,False,1,active,16,0,330,23,1,330,,,1605114005,1605114005,3,0
94,0,1,1605113949,2,False,1,active,12,0,331,13,1,331,,,1605114005,1605114005,0,4
95,0,1,1605113630,2,False,1,active,22,0,332,12,1,332,,,1605114005,1605114005,0,5
96,1,1,1605113784,2,False,1,active,16,0,334,13,1,334,,,1605114005,1605114005,12,0
97,3,1,1605113886,3,False,1,active,17,0,335,7,1,335,,,1605114005,1605114005,2,0
98,0,1,1605113671,0,False,1,active,8,0,336,28,1,336,,,1605114005,1605114005,0,2
99,0,1,1605113890,0,False,1,active,21,0,340,6,1,340,,,1605114005,1605114005,1,0
100,0,1,1605113924,0,False,1,active,10,0,341,9,1,341,,,1605114005,1605114005,0,1
101,1,1,1605113884,0,False,1,active,18,1,342,10,1,342,,,1605114005,1605114005,0,2
102,2,1,1605113508,0,False,1,active,21,0,343,2,1,343,,,1605114005,1605114005,0,3
103,0,1,1605113653,6,False,1,active,0,0,344,17,1,344,,,1605114005,1605114005,0,0
104,0,1,1605113867,3,False,1,active,14,0,346,10,1,346,,,1605114005,1605114005,5,0
105,3,1,1605112955,1,False,1,active,28,0,347,25,1,347,,,1605114005,1605114005,2,0
106,1,0,1604888322,1,False,1,active,60,0,349,0,0,349,,,1605114005,1605114005,0,0
107,1,1,1605113952,3,False,1,active,28,1,350,15,1,350,,,1605114005,1605114005,0,7
108,2,1,1605113913,0,False,1,active,34,0,351,5,1,351,,,1605114005,1605114005,2,0
109,0,1,1605113597,1,False,1,active,7,0,353,19,1,353,,,1605114005,1605114005,2,0
110,0,1,1605112612,1,False,1,active,4,0,354,42,1,354,,,1605114005,1605114005,4,0
111,0,1,1605113839,0,False,1,active,28,0,355,15,1,355,,,1605114005,1605114005,5,0
112,0,1,1605113032,1,False,1,active,13,0,356,9,1,356,,,1605114005,1605114005,0,4
113,3,1,1605113860,0,False,1,active,25,0,358,25,1,358,,,1605114005,1605114005,0,8
114,13,1,1605113902,5,False,1,active,64,0,359,9,1,359,,,1605114005,1605114005,0,3
115,2,1,1605113825,1,False,1,active,19,0,360,19,1,360,,,1605114005,1605114005,0,3
116,1,1,1605113783,1,False,1,active,59,1,361,18,1,361,,,1605114005,1605114005,2,0
117,5,1,1605113953,2,False,1,active,24,0,362,31,1,362,,,1605114005,1605114005,0,3
118,0,0,1604843856,0,False,0,out_of_service,0,0,363,3,0,363,,,1605114005,1605114005,0,0
119,0,1,1605113827,2,False,1,active,4,0,364,21,1,364,,,1605114005,1605114005,0,2
120,0,1,1605113968,2,False,1,active,10,0,366,21,1,366,,,1605114005,1605114005,4,0
121,10,1,1605113907,0,False,1,active,37,0,367,6,1,367,,,1605114005,1605114005,4,0
122,3,1,1605113910,2,False,1,active,15,2,368,28,1,368,,,1605114005,1605114005,0,6
123,0,1,1605113678,0,False,1,active,50,2,369,24,1,369,,,1605114005,1605114005,0,2
124,1,1,1605113140,1,False,1,active,11,0,372,15,1,372,,,1605114005,1605114005,0,1
125,0,1,1605113562,0,False,1,active,1,0,373,18,1,373,,,1605114005,1605114005,0,1
126,0,1,1605113685,0,False,1,active,40,0,376,2,1,376,,,1605114005,1605114005,0,2
127,3,1,1605113278,0,False,1,active,43,0,377,5,1,377,,,1605114005,1605114005,0,3
128,5,0,1605113934,1,False,1,active,30,0,379,25,0,379,,,1605114005,1605114005,11,0
129,2,1,1605113886,1,False,1,active,20,0,380,21,1,380,,,1605114005,1605114005,5,0
130,0,1,1605113455,0,False,1,active,11,1,383,27,1,383,,,1605114005,1605114005,0,0
131,0,1,1605113168,0,False,1,active,3,0,385,26,1,385,,,1605114005,1605114005,2,0
132,1,1,1605113708,1,False,1,active,71,0,386,10,1,386,,,1605114005,1605114005,5,0
133,0,1,1605113801,4,False,1,active,13,0,387,22,1,387,,,1605114005,1605114005,3,0
134,1,1,1605112883,1,False,1,active,32,0,388,2,1,388,,,1605114005,1605114005,0,1
135,1,1,1605113972,0,False,1,active,11,0,389,16,1,389,,,1605114005,1605114005,0,4
136,0,1,1605113585,0,False,1,active,29,0,390,2,1,390,,,1605114005,1605114005,2,0
137,2,1,1605113739,2,False,1,active,21,0,391,5,1,391,,,1605114005,1605114005,3,0
138,0,1,1605113105,0,False,1,active,31,0,392,4,1,392,,,1605114005,1605114005,1,0
139,0,1,1605113582,0,False,1,active,16,0,393,21,1,393,,,1605114005,1605114005,7,0
140,0,0,86400,0,False,0,out_of_service,0,0,394,0,0,394,,,1605114005,1605114005,0,0
141,0,1,1605113895,0,False,1,active,4,0,396,21,1,396,,,1605114005,1605114005,0,2
142,0,1,1605113645,1,False,1,active,1,0,397,73,1,397,,,1605114005,1605114005,1,0
143,0,1,1605113730,1,False,1,active,17,0,398,13,1,398,,,1605114005,1605114005,3,0
144,0,1,1605113482,0,False,1,active,0,0,399,39,1,399,,,1605114005,1605114005,0,0
145,2,1,1605113313,0,False,1,active,6,1,400,8,1,400,,,1605114005,1605114005,0,0
146,1,1,1605113821,1,False,1,active,19,0,401,22,1,401,,,1605114005,1605114005,0,5
147,1,1,1605113928,3,False,1,active,28,0,402,8,1,402,,,1605114005,1605114005,6,0
148,2,1,1605113912,0,False,1,active,22,0,403,9,1,403,,,1605114005,1605114005,0,0
149,2,1,1605113884,0,True,1,active,26,0,405,25,1,405,,,1605114005,1605114005,0,0
150,1,1,1605113877,0,False,1,active,5,0,406,15,1,406,,,1605114005,1605114005,0,2
151,0,1,1605113308,2,False,1,active,12,0,408,9,1,408,,,1605114005,1605114005,0,1
152,0,1,1605113290,1,False,1,active,20,0,410,24,1,410,,,1605114005,1605114005,0,0
153,0,1,1605113495,0,False,1,active,2,0,411,29,1,411,,,1605114005,1605114005,2,0
154,0,1,1605113801,2,False,1,active,25,0,412,2,1,412,,,1605114005,1605114005,2,0
155,5,1,1605113841,1,False,1,active,15,0,415,30,1,415,,,1605114005,1605114005,3,0
156,0,1,1605113835,1,False,1,active,2,0,416,28,1,416,,,1605114005,1605114005,0,2
157,5,1,1605113932,0,False,1,active,18,0,417,7,1,417,,,1605114005,1605114005,0,2
158,0,1,1605113197,0,False,1,active,37,0,418,0,1,418,,,1605114005,1605114005,0,1
159,2,1,1605112570,0,False,1,active,6,0,419,17,1,419,,,1605114005,1605114005,0,1
160,0,1,1605111578,1,False,1,active,0,0,420,50,1,420,,,1605114005,1605114005,3,0
161,0,1,1605112055,0,False,1,active,3,0,421,16,1,421,,,1605114005,1605114005,0,0
162,0,1,1605113878,1,False,1,active,44,0,422,33,1,422,,,1605114005,1605114005,0,2
163,0,1,1605113913,4,False,1,active,1,0,423,22,1,423,,,1605114005,1605114005,0,1
164,0,1,1605113832,1,True,1,active,20,30,426,0,1,426,"{'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 15, 'region': 'BKN', 'off_dock_capacity': 60, 'active': True, 'valet_revision': 1608, 'dock_blocked_count': 30}",[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],1605114005,1605114005,1,0
165,2,1,1605113712,1,False,1,active,46,0,427,0,1,427,,,1605114005,1605114005,0,1
166,0,1,1605113958,1,False,1,active,13,0,432,17,1,432,,,1605114005,1605114005,0,3
167,2,1,1605113493,2,False,1,active,41,0,434,17,1,434,,,1605114005,1605114005,11,0
168,3,1,1605113945,2,False,1,active,46,0,435,2,1,435,,,1605114005,1605114005,0,2
169,0,1,1605112761,0,False,1,active,1,3,436,23,1,436,,,1605114005,1605114005,1,0
170,0,1,1605112766,1,False,1,active,5,0,437,18,1,437,,,1605114005,1605114005,0,0
171,1,1,1605113825,1,False,1,active,24,0,438,22,1,438,,,1605114005,1605114005,8,0
172,1,1,1605113779,2,False,1,active,17,0,439,24,1,439,,,1605114005,1605114005,0,8
173,3,1,1605113925,0,False,1,active,21,0,440,11,1,440,,,1605114005,1605114005,3,0
174,0,1,1605113990,1,False,1,active,34,0,442,16,1,442,,,1605114005,1605114005,0,7
175,1,1,1605113792,0,False,1,active,5,0,443,18,1,443,,,1605114005,1605114005,0,2
176,0,1,1605113857,4,False,1,active,32,0,445,44,1,445,,,1605114005,1605114005,0,2
177,2,1,1605113956,1,False,1,active,12,0,446,66,1,446,,,1605114005,1605114005,0,0
178,1,1,1605113783,2,False,1,active,3,1,447,25,1,447,,,1605114005,1605114005,0,3
179,1,1,1605113767,0,False,1,active,12,0,448,15,1,448,,,1605114005,1605114005,0,2
180,0,1,1605113707,3,False,1,active,32,0,450,32,1,450,,,1605114005,1605114005,0,3
181,1,1,1605113788,2,False,1,active,37,0,453,27,1,453,,,1605114005,1605114005,1,0
182,0,1,1605113724,0,False,1,active,2,0,454,33,1,454,,,1605114005,1605114005,2,0
183,1,1,1605113794,1,False,1,active,17,0,455,41,1,455,,,1605114005,1605114005,2,0
184,18,1,1605113768,1,False,1,active,23,34,456,0,1,456,"{'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 34, 'region': 'BKN', 'off_dock_capacity': 30, 'active': True, 'valet_revision': 1292, 'dock_blocked_count': 34}",[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],1605114005,1605114005,0,2
185,2,1,1605113988,1,False,1,active,12,0,457,66,1,457,,,1605114005,1605114005,3,0
186,2,1,1605113377,1,False,1,active,17,0,458,13,1,458,,,1605114005,1605114005,0,0
187,0,1,1605113716,0,False,1,active,7,0,460,18,1,460,,,1605114005,1605114005,0,4
188,0,1,1605113885,1,False,1,active,43,0,461,12,1,461,,,1605114005,1605114005,0,1
189,3,1,1605113973,2,False,1,active,45,0,462,30,1,462,,,1605114005,1605114005,0,0
190,7,1,1605113675,2,False,1,active,30,1,464,20,1,464,,,1605114005,1605114005,0,2
191,6,1,1605113860,1,False,1,active,17,0,465,21,1,465,,,1605114005,1605114005,3,0
192,0,1,1605113972,3,False,1,active,7,8,466,17,1,466,,,1605114005,1605114005,3,0
193,0,1,1605113215,1,False,1,active,28,0,467,5,1,467,,,1605114005,1605114005,3,0
194,1,1,1605113826,1,False,1,active,26,0,468,38,1,468,,,1605114005,1605114005,0,4
195,0,1,1605113958,2,False,1,active,18,0,469,37,1,469,,,1605114005,1605114005,2,0
196,0,1,1605113972,1,False,1,active,46,0,470,25,1,470,,,1605114005,1605114005,2,0
197,1,1,1605113731,0,False,1,active,11,0,471,20,1,471,,,1605114005,1605114005,0,0
198,1,1,1605113874,0,False,1,active,10,0,472,45,1,472,,,1605114005,1605114005,19,0
199,0,1,1605113364,5,False,1,active,39,0,473,6,1,473,,,1605114005,1605114005,4,0
200,2,1,1605113903,2,False,1,active,26,0,474,28,1,474,,,1605114005,1605114005,5,0
201,1,1,1605113790,1,False,1,active,55,0,476,9,1,476,,,1605114005,1605114005,0,5
202,0,1,1605112194,1,False,1,active,0,1,477,69,1,477,,,1605114005,1605114005,1,0
203,0,1,1605113963,1,False,1,active,1,0,478,35,1,478,,,1605114005,1605114005,0,0
204,3,1,1605113873,1,False,1,active,3,0,479,27,1,479,,,1605114005,1605114005,4,0
205,0,1,1605113617,1,False,1,active,4,0,480,24,1,480,,,1605114005,1605114005,1,0
206,1,1,1605113989,2,False,1,active,15,0,481,8,1,481,,,1605114005,1605114005,0,5
207,0,0,1605103770,30,False,1,active,49,0,482,0,0,482,,,1605114005,1605114005,0,0
208,0,1,1605113965,1,False,1,active,6,0,483,27,1,483,,,1605114005,1605114005,0,3
209,10,1,1605113941,1,False,1,active,44,0,484,1,1,484,,,1605114005,1605114005,1,0
210,5,1,1605113847,1,False,1,active,16,0,485,23,1,485,,,1605114005,1605114005,0,1
211,1,1,1605113989,3,False,1,active,20,0,486,18,1,486,,,1605114005,1605114005,6,0
212,0,1,1605113846,2,False,1,active,3,0,487,30,1,487,,,1605114005,1605114005,4,0
213,0,1,1605113987,2,False,1,active,17,0,489,30,1,489,,,1605114005,1605114005,0,1
214,4,1,1605113893,1,False,1,active,33,0,490,32,1,490,,,1605114005,1605114005,0,6
215,0,1,1605113871,0,False,1,active,4,0,492,64,1,492,,,1605114005,1605114005,7,0
216,13,1,1605113816,1,False,1,active,31,0,493,2,1,493,,,1605114005,1605114005,2,0
217,1,1,1605113853,5,False,1,active,17,0,494,44,1,494,,,1605114005,1605114005,0,2
218,2,1,1605113740,2,False,1,active,5,0,495,32,1,495,,,1605114005,1605114005,0,4
219,3,1,1605113967,1,False,1,active,59,0,496,5,1,496,,,1605114005,1605114005,0,0
220,3,1,1605113992,2,False,1,active,49,0,497,15,1,497,,,1605114005,1605114005,4,0
221,0,1,1605113983,1,True,1,active,7,0,499,28,1,499,,,1605114005,1605114005,13,0
222,0,1,1605113898,1,False,1,active,47,0,500,4,1,500,,,1605114005,1605114005,0,1
223,4,1,1605113987,0,False,1,active,8,0,501,75,1,501,,,1605114005,1605114005,0,6
224,0,1,1605113974,1,False,1,active,4,0,502,31,1,502,,,1605114005,1605114005,4,0
225,0,1,1605113946,2,False,1,active,25,0,503,4,1,503,,,1605114005,1605114005,1,0
226,0,1,1605113399,1,False,1,active,15,1,504,37,1,504,,,1605114005,1605114005,0,3
227,0,1,1605113892,2,False,1,active,10,0,505,40,1,505,,,1605114005,1605114005,14,0
228,0,1,1605113943,1,False,1,active,5,0,507,39,1,507,,,1605114005,1605114005,0,1
229,0,1,1605113777,2,False,1,active,3,0,508,20,1,508,,,1605114005,1605114005,0,3
230,0,1,1605113909,2,False,1,active,25,0,509,34,1,509,,,1605114005,1605114005,0,2
231,9,1,1605113866,1,False,1,active,37,0,510,17,1,510,,,1605114005,1605114005,0,1
232,1,1,1605113901,0,False,1,active,5,0,513,24,1,513,,,1605114005,1605114005,0,0
233,0,1,1605113977,5,True,1,active,15,0,514,32,1,514,,,1605114005,1605114005,0,2
234,0,1,1605113938,3,False,1,active,8,0,515,68,1,515,,,1605114005,1605114005,0,4
235,0,1,1605113777,3,False,1,active,16,0,516,12,1,516,,,1605114005,1605114005,0,1
236,1,1,1605113839,3,False,1,active,24,0,517,42,1,517,,,1605114005,1605114005,1,0
237,1,1,1605113901,3,False,1,active,39,0,519,27,1,519,,,1605114005,1605114005,3,0
238,14,1,1605113791,1,False,1,active,47,0,522,3,1,522,,,1605114005,1605114005,0,2
239,3,1,1605113969,3,False,1,active,52,0,525,1,1,525,,,1605114005,1605114005,0,5
240,6,1,1605113819,2,False,1,active,33,0,526,5,1,526,,,1605114005,1605114005,3,0
241,0,1,1605113922,4,False,1,active,28,0,528,7,1,528,,,1605114005,1605114005,1,0
242,2,1,1605113727,0,False,1,active,2,0,529,39,1,529,,,1605114005,1605114005,0,2
243,0,1,1605113623,2,False,1,active,16,0,530,6,1,530,,,1605114005,1605114005,0,2
244,0,1,1605113866,3,False,1,active,46,0,531,11,1,531,,,1605114005,1605114005,7,0
245,0,1,1605113981,4,False,1,active,23,0,532,16,1,532,,,1605114005,1605114005,4,0
246,6,1,1605113916,2,False,1,active,40,0,533,4,1,533,,,1605114005,1605114005,0,3
247,0,1,1605113218,2,False,1,active,29,0,534,0,1,534,,,1605114005,1605114005,0,0
248,1,1,1605113919,4,False,1,active,22,0,536,2,1,536,,,1605114005,1605114005,2,0
249,0,1,1605113610,1,False,1,active,27,0,539,3,1,539,,,1605114005,1605114005,0,0
250,0,1,1605113810,0,False,1,active,9,0,540,45,1,540,,,1605114005,1605114005,0,0
251,1,1,1605113634,1,False,1,active,12,0,545,14,1,545,,,1605114005,1605114005,0,8
252,1,1,1605113959,1,False,1,active,16,0,546,28,1,546,,,1605114005,1605114005,0,1
253,6,1,1605113813,0,False,1,active,52,0,2000,5,1,2000,,,1605114005,1605114005,4,0
254,1,1,1605113851,1,False,1,active,13,0,2002,13,1,2002,,,1605114005,1605114005,8,0
255,0,1,1605113949,1,False,1,active,3,0,2003,50,1,2003,,,1605114005,1605114005,2,0
256,1,1,1605106918,0,False,1,active,11,0,2005,1,1,2005,,,1605114005,1605114005,0,0
257,1,1,1605113847,4,True,1,active,37,1,2006,7,1,2006,,,1605114005,1605114005,0,4
258,0,1,1605113843,4,True,1,active,5,0,2008,15,1,2008,,,1605114005,1605114005,9,0
259,1,1,1605113760,0,False,1,active,28,0,2009,7,1,2009,,,1605114005,1605114005,0,1
260,9,1,1605113130,0,False,1,active,65,0,2010,0,1,2010,,,1605114005,1605114005,0,3
261,1,1,1605113746,3,False,1,active,23,18,2012,0,1,2012,"{'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 42, 'region': 'BKN', 'off_dock_capacity': 70, 'active': True, 'valet_revision': 1283, 'dock_blocked_count': 18}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1605114005,1605114005,0,5
262,2,1,1605113863,1,False,1,active,16,0,2017,22,1,2017,,,1605114005,1605114005,0,4
263,1,1,1605113969,2,False,1,active,2,1,2021,60,1,2021,,,1605114005,1605114005,0,0
264,2,1,1605113387,1,False,1,active,4,0,2022,28,1,2022,,,1605114005,1605114005,2,0
265,0,1,1605113947,1,False,1,active,35,0,3016,18,1,3016,,,1605114005,1605114005,0,3
266,0,1,1605111103,0,False,1,active,8,0,3041,16,1,3041,,,1605114005,1605114005,0,1
267,1,1,1605113782,0,False,1,active,16,0,3042,3,1,3042,,,1605114005,1605114005,3,0
268,0,1,1605112313,0,False,1,active,15,0,3043,4,1,3043,,,1605114005,1605114005,2,0
269,2,1,1605113540,0,False,1,active,6,0,3044,21,1,3044,,,1605114005,1605114005,0,2
270,0,1,1605109667,0,False,1,active,2,0,3046,17,1,3046,,,1605114005,1605114005,1,0
271,1,1,1605111349,1,False,1,active,2,0,3047,18,1,3047,,,1605114005,1605114005,1,0
272,0,1,1605113777,1,False,1,active,1,0,3048,17,1,3048,,,1605114005,1605114005,0,1
273,0,1,1605112545,0,False,1,active,5,1,3049,12,1,3049,,,1605114005,1605114005,0,2
274,0,1,1605113947,0,False,1,active,5,0,3050,16,1,3050,,,1605114005,1605114005,0,3
275,0,1,1605113702,1,False,1,active,2,0,3052,20,1,3052,,,1605114005,1605114005,0,1
276,0,1,1605113992,3,False,1,active,3,0,3053,17,1,3053,,,1605114005,1605114005,0,0
277,1,1,1605113931,0,False,1,active,2,0,3054,17,1,3054,,,1605114005,1605114005,0,0
278,0,1,1605113012,0,False,1,active,1,0,3055,22,1,3055,,,1605114005,1605114005,0,0
279,0,1,1605113917,3,False,1,active,2,0,3056,18,1,3056,,,1605114005,1605114005,1,0
280,0,1,1605112683,0,False,1,active,1,0,3057,17,1,3057,,,1605114005,1605114005,1,0
281,2,1,1605113532,0,False,1,active,4,0,3058,20,1,3058,,,1605114005,1605114005,0,2
