,num_ebikes_available,num_docks_disabled,station_id,num_bikes_disabled,last_reported,legacy_id,is_installed,station_status,num_bikes_available,num_docks_available,eightd_has_available_keys,is_renting,is_returning,eightd_active_station_services,valet,starttime,timestamp,demand,supply
46,0,0,260,2,1605226031,260,1,active,23,8,False,1,1,,,1605229200,1605229200,0,2
47,0,0,261,0,1605227797,261,1,active,21,20,False,1,1,,,1605229200,1605229200,0,1
48,0,0,262,1,1605226634,262,1,active,7,16,False,1,1,,,1605229200,1605229200,0,1
49,0,0,264,0,1605229013,264,1,active,17,10,False,1,1,,,1605229200,1605229200,0,0
50,1,0,265,0,1605229168,265,1,active,18,17,False,1,1,,,1605229200,1605229200,0,1
51,3,0,267,1,1605229156,267,1,active,23,46,False,1,1,,,1605229200,1605229200,3,0
52,1,0,268,1,1605229180,268,1,active,21,5,False,1,1,,,1605229200,1605229200,0,1
53,0,0,270,0,1605229034,270,1,active,4,19,False,1,1,,,1605229200,1605229200,1,0
54,0,0,274,0,1605228957,274,1,active,12,19,False,1,1,,,1605229200,1605229200,1,0
55,1,0,275,0,1605227617,275,1,active,2,17,False,1,1,,,1605229200,1605229200,0,1
56,0,0,276,2,1605228612,276,1,active,5,18,False,1,1,,,1605229200,1605229200,0,3
57,0,0,278,0,1605227529,278,1,active,5,14,False,1,1,,,1605229200,1605229200,1,0
58,0,0,280,0,86400,280,0,out_of_service,0,0,False,0,0,,,1605229200,1605229200,0,0
59,0,0,281,1,1605229142,281,1,active,35,30,True,1,1,,,1605229200,1605229200,0,2
60,1,0,282,0,1605227822,282,1,active,4,23,False,1,1,,,1605229200,1605229200,2,0
61,8,0,284,0,1605229098,284,1,active,38,13,False,1,1,,,1605229200,1605229200,6,0
62,0,0,285,2,1605228979,285,1,active,35,16,True,1,1,,,1605229200,1605229200,0,4
63,2,0,289,0,1605229072,289,1,active,2,17,False,1,1,,,1605229200,1605229200,0,1
64,0,0,291,3,1605228856,291,1,active,14,3,False,1,1,,,1605229200,1605229200,3,0
65,0,0,293,3,1605229149,293,1,active,49,2,False,1,1,,,1605229200,1605229200,0,2
66,2,0,295,0,1605228928,295,1,active,21,3,False,1,1,,,1605229200,1605229200,0,0
67,3,0,297,3,1605229147,297,1,active,30,44,False,1,1,,,1605229200,1605229200,3,0
68,0,0,298,1,1605228652,298,1,active,1,33,False,1,1,,,1605229200,1605229200,3,0
69,0,0,301,0,1605228715,301,1,active,39,19,False,1,1,,,1605229200,1605229200,6,0
70,3,0,302,14,1605229158,302,1,active,21,2,False,1,1,,,1605229200,1605229200,2,0
71,0,0,303,3,1605228826,303,1,active,61,3,False,1,1,,,1605229200,1605229200,0,3
72,1,0,304,0,1605226830,304,1,active,11,22,False,1,1,,,1605229200,1605229200,0,2
73,0,0,305,1,1605228921,305,1,active,2,30,False,1,1,,,1605229200,1605229200,0,2
74,2,0,307,1,1605229180,307,1,active,29,0,False,1,1,,,1605229200,1605229200,0,0
75,0,0,308,2,1605229165,308,1,active,42,4,False,1,1,,,1605229200,1605229200,1,0
76,0,0,309,1,1605228840,309,1,active,26,14,False,1,1,,,1605229200,1605229200,0,1
77,0,0,310,1,1605228234,310,1,active,55,10,False,1,1,,,1605229200,1605229200,1,0
78,1,0,311,3,1605228994,311,1,active,16,12,False,1,1,,,1605229200,1605229200,0,2
79,2,0,312,1,1605228574,312,1,active,32,0,False,1,1,,,1605229200,1605229200,0,2
80,0,0,313,0,1605228772,313,1,active,48,7,False,1,1,,,1605229200,1605229200,0,3
81,0,0,315,3,1605228690,315,1,active,21,5,False,1,1,,,1605229200,1605229200,0,1
82,7,0,316,1,1605228310,316,1,active,35,7,False,0,0,,,1605229200,1605229200,2,0
83,2,0,317,2,1605229182,317,1,active,22,30,False,1,1,,,1605229200,1605229200,12,0
84,0,0,319,0,1605228933,319,1,active,9,24,False,1,1,,,1605229200,1605229200,0,2
85,0,0,320,0,1605229119,320,1,active,30,9,False,1,1,,,1605229200,1605229200,2,0
86,0,0,321,1,1605228897,321,1,active,28,10,False,1,1,,,1605229200,1605229200,0,1
87,0,0,323,0,1605229075,323,1,active,34,5,False,1,1,,,1605229200,1605229200,0,1
88,0,0,324,0,1605226382,324,1,active,74,0,False,1,1,,,1605229200,1605229200,0,3
89,5,0,325,2,1605225278,325,1,active,33,0,False,0,0,,,1605229200,1605229200,0,0
90,4,0,326,3,1605229045,326,1,active,18,20,False,1,1,,,1605229200,1605229200,9,0
91,2,0,327,2,1605228889,327,1,active,24,13,True,1,1,,,1605229200,1605229200,0,1
92,0,0,328,3,1605229074,328,1,active,21,11,False,1,1,,,1605229200,1605229200,4,0
93,1,0,330,2,1605228785,330,1,active,22,15,False,1,1,,,1605229200,1605229200,0,0
94,0,0,331,1,1605229002,331,1,active,16,10,False,1,1,,,1605229200,1605229200,3,0
95,3,0,332,0,1605227106,332,1,active,21,15,False,1,1,,,1605229200,1605229200,0,0
96,2,0,334,0,1605229065,334,1,active,25,6,False,1,1,,,1605229200,1605229200,0,1
97,1,0,335,0,1605228390,335,1,active,13,14,False,1,1,,,1605229200,1605229200,0,0
98,7,0,336,0,1605228546,336,1,active,29,7,False,1,1,,,1605229200,1605229200,4,0
99,0,0,340,1,1605228573,340,1,active,22,4,False,1,1,,,1605229200,1605229200,4,0
100,0,0,341,0,1605202828,341,1,active,16,3,False,0,0,,,1605229200,1605229200,0,0
101,4,1,342,1,1605228154,342,1,active,24,3,False,1,1,,,1605229200,1605229200,0,3
102,0,0,343,0,1605224695,343,1,active,20,3,False,1,1,,,1605229200,1605229200,0,2
103,3,0,344,4,1605229035,344,1,active,5,14,False,1,1,,,1605229200,1605229200,1,0
104,1,0,346,2,1605228939,346,1,active,16,9,False,1,1,,,1605229200,1605229200,0,2
105,12,0,347,4,1605229187,347,1,active,50,0,False,1,1,,,1605229200,1605229200,0,2
106,0,0,349,1,1605228976,349,1,active,35,25,False,1,1,,,1605229200,1605229200,2,0
107,6,1,350,3,1605228838,350,1,active,38,5,False,1,1,,,1605229200,1605229200,0,0
108,0,0,351,1,1605228130,351,1,active,37,1,False,1,1,,,1605229200,1605229200,1,0
109,0,0,353,3,1605224340,353,1,active,3,21,False,1,1,,,1605229200,1605229200,0,0
110,0,0,354,0,1605229172,354,1,active,1,46,False,1,1,,,1605229200,1605229200,3,0
111,0,0,355,3,1605228871,355,1,active,26,14,False,1,1,,,1605229200,1605229200,5,0
112,0,0,356,1,1605228444,356,1,active,13,9,False,1,1,,,1605229200,1605229200,1,0
113,10,0,358,2,1605229046,358,1,active,42,6,False,1,1,,,1605229200,1605229200,0,0
114,0,0,359,3,1605228545,359,1,active,9,66,False,1,1,,,1605229200,1605229200,0,3
115,0,0,360,2,1605228733,360,1,active,10,27,False,1,1,,,1605229200,1605229200,0,2
116,5,0,361,1,1605229035,361,1,active,69,9,False,1,1,,,1605229200,1605229200,2,0
117,0,0,362,1,1605228745,362,1,active,35,21,False,1,1,,,1605229200,1605229200,0,1
118,0,0,363,0,1604843856,363,0,out_of_service,0,3,False,0,0,,,1605229200,1605229200,0,0
119,1,0,364,0,1605226517,364,1,active,2,25,False,1,1,,,1605229200,1605229200,2,0
120,0,0,366,2,1605228971,366,1,active,4,27,False,1,1,,,1605229200,1605229200,1,0
121,0,0,367,2,1605228252,367,1,active,16,25,False,1,1,,,1605229200,1605229200,0,3
122,7,2,368,2,1605228972,368,1,active,43,0,False,1,1,,,1605229200,1605229200,0,3
123,5,0,369,0,1605229088,369,1,active,50,26,False,1,1,,,1605229200,1605229200,5,0
124,1,0,372,0,1605228120,372,1,active,11,16,False,1,1,,,1605229200,1605229200,0,1
125,2,0,373,0,1605226782,373,1,active,6,13,False,1,1,,,1605229200,1605229200,0,0
126,0,0,376,1,1605228894,376,1,active,30,11,False,1,1,,,1605229200,1605229200,2,0
127,0,0,377,1,1605229076,377,1,active,27,20,False,1,1,,,1605229200,1605229200,0,0
128,12,0,379,0,1605228290,379,1,active,55,1,False,1,1,,,1605229200,1605229200,0,2
129,7,0,380,1,1605229033,380,1,active,38,3,False,1,1,,,1605229200,1605229200,3,0
130,5,1,383,0,1605229060,383,1,active,36,2,False,1,1,,,1605229200,1605229200,1,0
131,1,0,385,0,1605229157,385,1,active,2,27,False,1,1,,,1605229200,1605229200,2,0
132,1,0,386,3,1605229024,386,1,active,71,8,False,1,1,,,1605229200,1605229200,0,1
133,0,0,387,0,1605228993,387,1,active,7,32,False,1,1,,,1605229200,1605229200,2,0
134,0,0,388,2,1605229011,388,1,active,3,30,False,1,1,,,1605229200,1605229200,0,1
135,3,0,389,0,1605228985,389,1,active,14,13,False,1,1,,,1605229200,1605229200,2,0
136,1,0,390,0,1605228547,390,1,active,23,8,False,1,1,,,1605229200,1605229200,0,1
137,1,11,391,13,1605229132,391,1,active,3,11,False,1,1,,,1605229200,1605229200,0,3
138,1,0,392,0,1605228902,392,1,active,31,4,False,1,1,,,1605229200,1605229200,0,3
139,1,0,393,1,1605226608,393,1,active,3,33,False,1,1,,,1605229200,1605229200,2,0
140,0,0,394,0,86400,394,0,out_of_service,0,0,False,0,0,,,1605229200,1605229200,0,0
141,0,0,396,0,1605227661,396,1,active,5,20,False,1,1,,,1605229200,1605229200,1,0
142,2,0,397,1,1605227774,397,1,active,4,70,False,1,1,,,1605229200,1605229200,2,0
143,1,0,398,1,1605227259,398,1,active,30,0,False,1,1,,,1605229200,1605229200,0,1
144,0,0,399,1,1605225709,399,1,active,3,35,False,1,1,,,1605229200,1605229200,2,0
145,0,1,400,1,1605225537,400,1,active,6,7,False,1,1,,,1605229200,1605229200,1,0
146,4,0,401,0,1605229173,401,1,active,31,11,False,1,1,,,1605229200,1605229200,1,0
147,6,0,402,1,1605228028,402,1,active,38,0,False,0,0,,,1605229200,1605229200,0,0
148,2,0,403,1,1605229087,403,1,active,18,12,False,1,1,,,1605229200,1605229200,0,3
149,7,0,405,0,1605229116,405,1,active,38,13,False,1,1,,,1605229200,1605229200,0,9
150,2,0,406,0,1605228439,406,1,active,9,11,False,1,1,,,1605229200,1605229200,0,0
151,0,0,408,2,1605227692,408,1,active,21,0,False,1,1,,,1605229200,1605229200,0,1
152,5,0,410,2,1605229163,410,1,active,18,25,False,1,1,,,1605229200,1605229200,0,0
153,4,0,411,0,1605228890,411,1,active,8,23,False,1,1,,,1605229200,1605229200,0,0
154,0,0,412,2,1605228692,412,1,active,22,5,False,1,1,,,1605229200,1605229200,2,0
155,1,0,415,2,1605228848,415,1,active,7,37,False,1,1,,,1605229200,1605229200,2,0
156,2,0,416,0,1605227344,416,1,active,3,28,False,1,1,,,1605229200,1605229200,1,0
157,0,0,417,0,1605229129,417,1,active,3,22,False,1,1,,,1605229200,1605229200,0,0
158,1,0,418,0,1605228934,418,1,active,33,4,False,1,1,,,1605229200,1605229200,0,1
159,0,0,419,1,1605226597,419,1,active,3,19,False,1,1,,,1605229200,1605229200,2,0
160,0,0,420,2,1605229172,420,1,active,2,47,False,1,1,,,1605229200,1605229200,0,0
161,0,0,421,3,1605222473,421,1,active,7,9,False,1,1,,,1605229200,1605229200,0,3
162,1,0,422,4,1605228686,422,1,active,8,66,False,1,1,,,1605229200,1605229200,8,0
163,0,0,423,2,1605229091,423,1,active,4,21,False,1,1,,,1605229200,1605229200,0,0
164,1,0,426,2,1605228902,426,1,active,8,20,True,1,1,,,1605229200,1605229200,9,0
165,0,0,427,1,1605226113,427,1,active,35,11,False,1,1,,,1605229200,1605229200,1,0
166,3,0,432,2,1605229130,432,1,active,12,17,False,1,1,,,1605229200,1605229200,0,2
167,2,0,434,1,1605228989,434,1,active,41,18,False,1,1,,,1605229200,1605229200,1,0
168,2,0,435,0,1605229096,435,1,active,38,12,False,1,1,,,1605229200,1605229200,0,3
169,0,0,436,0,1605228849,436,1,active,2,25,False,1,1,,,1605229200,1605229200,1,0
170,0,0,437,0,1605229017,437,1,active,0,24,False,1,1,,,1605229200,1605229200,0,0
171,2,0,438,2,1605229034,438,1,active,43,2,False,1,1,,,1605229200,1605229200,2,0
172,4,0,439,0,1605229112,439,1,active,15,28,False,1,1,,,1605229200,1605229200,0,9
173,0,0,440,0,1605229114,440,1,active,8,24,False,1,1,,,1605229200,1605229200,0,3
174,0,0,442,1,1605228941,442,1,active,19,31,False,1,1,,,1605229200,1605229200,2,0
175,0,0,443,2,1605228506,443,1,active,4,17,False,1,1,,,1605229200,1605229200,0,1
176,8,0,445,1,1605229021,445,1,active,63,16,False,1,1,,,1605229200,1605229200,5,0
177,0,0,446,1,1605229042,446,1,active,3,75,False,1,1,,,1605229200,1605229200,2,0
178,0,1,447,0,1605228568,447,1,active,15,15,False,1,1,,,1605229200,1605229200,0,0
179,4,0,448,0,1605229084,448,1,active,8,19,False,1,1,,,1605229200,1605229200,3,0
180,0,0,450,3,1605229120,450,1,active,15,49,False,1,1,,,1605229200,1605229200,3,0
181,1,0,453,2,1605228977,453,1,active,63,1,False,1,1,,,1605229200,1605229200,1,0
182,0,0,454,2,1605228705,454,1,active,11,22,False,1,1,,,1605229200,1605229200,1,0
183,0,0,455,1,1605227715,455,1,active,5,53,False,1,1,,,1605229200,1605229200,0,0
184,0,0,456,1,1605228946,456,1,active,5,28,False,1,1,,,1605229200,1605229200,0,5
185,0,0,457,0,1605229102,457,1,active,13,66,False,1,1,,,1605229200,1605229200,0,0
186,1,0,458,1,1605228046,458,1,active,3,27,False,1,1,,,1605229200,1605229200,2,0
187,1,0,460,2,1605228984,460,1,active,6,17,False,1,1,,,1605229200,1605229200,1,0
188,0,0,461,1,1605229076,461,1,active,13,42,False,1,1,,,1605229200,1605229200,2,0
189,2,0,462,3,1605229114,462,1,active,51,23,False,1,1,,,1605229200,1605229200,7,0
190,4,1,464,0,1605228319,464,1,active,5,47,False,1,1,,,1605229200,1605229200,0,5
191,0,0,465,2,1605228723,465,1,active,14,23,False,1,1,,,1605229200,1605229200,0,3
192,1,8,466,2,1605229094,466,1,active,4,21,False,1,1,,,1605229200,1605229200,3,0
193,1,0,467,1,1605225121,467,1,active,33,0,False,1,1,,,1605229200,1605229200,0,1
194,0,0,468,3,1605228751,468,1,active,32,30,False,1,1,,,1605229200,1605229200,0,1
195,0,0,469,0,1605228849,469,1,active,10,47,False,1,1,,,1605229200,1605229200,0,4
196,5,0,470,0,1605229087,470,1,active,72,0,False,1,1,,,1605229200,1605229200,0,1
197,2,0,471,0,1605228290,471,1,active,19,12,False,1,1,,,1605229200,1605229200,0,1
198,1,0,472,1,1605228893,472,1,active,10,44,False,1,1,,,1605229200,1605229200,0,3
199,0,0,473,1,1605228889,473,1,active,47,16,False,1,1,,,1605229200,1605229200,0,2
200,0,0,474,2,1605228593,474,1,active,31,23,False,1,1,,,1605229200,1605229200,1,0
201,1,0,476,1,1605228993,476,1,active,49,15,False,1,1,,,1605229200,1605229200,6,0
202,21,1,477,2,1605229176,477,1,active,66,2,False,1,1,,,1605229200,1605229200,0,3
203,3,0,478,3,1605229169,478,1,active,12,22,False,1,1,,,1605229200,1605229200,10,0
204,2,0,479,0,1605229185,479,1,active,7,24,False,1,1,,,1605229200,1605229200,0,4
205,3,0,480,1,1605229139,480,1,active,9,19,False,1,1,,,1605229200,1605229200,4,0
206,1,0,481,0,1605228212,481,1,active,12,13,False,1,1,,,1605229200,1605229200,0,1
207,3,0,482,1,1605228707,482,1,active,67,10,False,1,1,,,1605229200,1605229200,4,0
208,2,0,483,1,1605229040,483,1,active,15,18,False,1,1,,,1605229200,1605229200,0,8
209,0,0,484,3,1605228436,484,1,active,9,34,False,1,1,,,1605229200,1605229200,0,0
210,2,0,485,0,1605229138,485,1,active,4,36,False,1,1,,,1605229200,1605229200,0,2
211,0,0,486,1,1605229163,486,1,active,10,30,False,1,1,,,1605229200,1605229200,0,3
212,6,0,487,2,1605229141,487,1,active,27,6,False,1,1,,,1605229200,1605229200,3,0
213,2,0,489,2,1605228921,489,1,active,21,26,False,1,1,,,1605229200,1605229200,5,0
214,7,0,490,1,1605228988,490,1,active,58,7,False,1,1,,,1605229200,1605229200,0,0
215,17,1,492,0,1605229052,492,1,active,56,11,False,1,1,,,1605229200,1605229200,0,3
216,0,0,493,0,1605228034,493,1,active,13,21,False,1,1,,,1605229200,1605229200,0,1
217,5,0,494,1,1605229111,494,1,active,43,22,False,1,1,,,1605229200,1605229200,3,0
218,1,0,495,0,1605228493,495,1,active,25,14,False,1,1,,,1605229200,1605229200,3,0
219,2,0,496,1,1605229055,496,1,active,39,25,False,1,1,,,1605229200,1605229200,2,0
220,2,0,497,5,1605228862,497,1,active,26,35,False,1,1,,,1605229200,1605229200,0,5
221,0,0,499,1,1605229012,499,1,active,26,9,True,1,1,,,1605229200,1605229200,3,0
222,0,0,500,1,1605229176,500,1,active,33,18,False,1,1,,,1605229200,1605229200,0,5
223,0,0,501,4,1605228768,501,1,active,25,54,False,1,1,,,1605229200,1605229200,0,1
224,4,0,502,2,1605228125,502,1,active,18,16,False,1,1,,,1605229200,1605229200,7,0
225,0,0,503,1,1605229188,503,1,active,21,9,False,1,1,,,1605229200,1605229200,2,0
226,0,0,504,0,1605229044,504,1,active,16,38,False,1,1,,,1605229200,1605229200,5,0
227,2,0,505,1,1605229188,505,1,active,45,6,False,1,1,,,1605229200,1605229200,0,6
228,0,0,507,2,1605228978,507,1,active,18,25,False,1,1,,,1605229200,1605229200,0,3
229,2,0,508,0,1605229162,508,1,active,4,21,False,1,1,,,1605229200,1605229200,2,0
230,3,0,509,1,1605228979,509,1,active,51,9,False,1,1,,,1605229200,1605229200,7,0
231,0,0,510,6,1605222119,510,1,active,25,24,False,0,0,,,1605229200,1605229200,0,0
232,0,0,513,0,1605229121,513,1,active,10,19,False,1,1,,,1605229200,1605229200,0,1
233,4,0,514,2,1605228529,514,1,active,41,9,True,1,1,,,1605229200,1605229200,2,0
234,0,0,515,0,1605228946,515,1,active,26,53,False,1,1,,,1605229200,1605229200,9,0
235,0,0,516,3,1605229092,516,1,active,13,15,False,1,1,,,1605229200,1605229200,3,0
236,0,0,517,10,1605229156,517,1,active,7,52,False,1,1,,,1605229200,1605229200,0,1
237,0,0,519,1,1605228958,519,1,active,36,32,False,1,1,,,1605229200,1605229200,0,3
238,0,0,522,0,1605228069,522,1,active,24,27,False,1,1,,,1605229200,1605229200,0,1
239,0,0,525,1,1605228198,525,1,active,20,35,False,1,1,,,1605229200,1605229200,0,1
240,0,0,526,1,1605229025,526,1,active,9,30,False,1,1,,,1605229200,1605229200,0,4
241,1,0,528,6,1605229151,528,1,active,27,6,False,1,1,,,1605229200,1605229200,3,0
242,18,0,529,3,1605228620,529,1,active,38,0,False,1,1,,,1605229200,1605229200,0,3
243,2,0,530,0,1605228879,530,1,active,21,3,False,1,1,,,1605229200,1605229200,0,4
244,0,0,531,1,1605229050,531,1,active,54,5,False,1,1,,,1605229200,1605229200,4,0
245,4,0,532,3,1605228829,532,1,active,24,16,False,1,1,,,1605229200,1605229200,3,0
246,0,0,533,1,1605228795,533,1,active,16,29,False,1,1,,,1605229200,1605229200,0,1
247,1,0,534,1,1605229077,534,1,active,28,2,False,1,1,,,1605229200,1605229200,0,4
248,0,0,536,1,1605228416,536,1,active,3,24,False,1,1,,,1605229200,1605229200,1,0
249,0,0,539,1,1605226622,539,1,active,30,0,False,1,1,,,1605229200,1605229200,0,4
250,1,0,540,1,1605229095,540,1,active,19,34,False,1,1,,,1605229200,1605229200,1,0
251,0,0,545,0,1605229108,545,1,active,25,2,False,1,1,,,1605229200,1605229200,0,0
252,1,0,546,1,1605229029,546,1,active,12,32,False,1,1,,,1605229200,1605229200,3,0
253,1,0,2000,0,1605228827,2000,1,active,39,18,False,1,1,,,1605229200,1605229200,0,5
254,1,0,2002,6,1605228583,2002,1,active,17,4,False,1,1,,,1605229200,1605229200,0,1
255,2,0,2003,2,1605229088,2003,1,active,14,38,False,1,1,,,1605229200,1605229200,4,0
256,1,0,2005,0,1605224770,2005,1,active,10,2,False,1,1,,,1605229200,1605229200,0,0
257,0,1,2006,2,1605228769,2006,1,active,30,16,True,1,1,,,1605229200,1605229200,4,0
258,2,0,2008,0,1605228617,2008,1,active,5,19,True,1,1,,,1605229200,1605229200,2,0
259,1,0,2009,4,1605228780,2009,1,active,31,0,False,1,1,,,1605229200,1605229200,0,2
260,1,0,2010,0,1605228707,2010,1,active,43,22,False,1,1,,,1605229200,1605229200,0,1
261,4,18,2012,5,1605228814,2012,1,active,23,0,False,1,1,[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 18, 'off_dock_count': 2, 'active': True, 'region': 'BKN', 'off_dock_capacity': 70, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 1288}",1605229200,1605229200,0,9
262,2,0,2017,1,1605228507,2017,1,active,5,33,False,1,1,,,1605229200,1605229200,0,5
263,0,1,2021,0,1605228803,2021,1,active,5,59,False,1,1,,,1605229200,1605229200,1,0
264,2,0,2022,1,1605229030,2022,1,active,5,27,False,1,1,,,1605229200,1605229200,0,2
265,2,0,3016,0,1605228808,3016,1,active,46,8,False,1,1,,,1605229200,1605229200,4,0
266,4,0,3041,0,1605227547,3041,1,active,15,9,False,1,1,,,1605229200,1605229200,1,0
267,1,0,3042,1,1605227684,3042,1,active,13,5,False,1,1,,,1605229200,1605229200,1,0
268,2,0,3043,1,1605229000,3043,1,active,14,4,False,1,1,,,1605229200,1605229200,0,1
269,1,0,3044,0,1605227835,3044,1,active,8,19,False,1,1,,,1605229200,1605229200,0,0
270,3,0,3046,0,1605227552,3046,1,active,5,14,False,1,1,,,1605229200,1605229200,0,0
271,3,0,3047,0,1605228077,3047,1,active,6,15,False,1,1,,,1605229200,1605229200,2,0
272,2,0,3048,0,1605226877,3048,1,active,4,15,False,1,1,,,1605229200,1605229200,1,0
273,2,1,3049,1,1605227561,3049,1,active,4,12,False,1,1,,,1605229200,1605229200,1,0
274,0,0,3050,0,1605229057,3050,1,active,12,9,False,1,1,,,1605229200,1605229200,0,0
275,3,0,3052,1,1605228630,3052,1,active,3,19,False,1,1,,,1605229200,1605229200,1,0
276,0,0,3053,1,1605227677,3053,1,active,2,20,False,1,1,,,1605229200,1605229200,0,0
277,1,0,3054,0,1605229187,3054,1,active,2,17,False,1,1,,,1605229200,1605229200,0,0
278,1,0,3055,0,1605228664,3055,1,active,4,19,False,1,1,,,1605229200,1605229200,0,2
279,0,0,3056,2,1605227320,3056,1,active,1,20,False,1,1,,,1605229200,1605229200,0,0
280,0,0,3057,0,1605227091,3057,1,active,5,13,False,1,1,,,1605229200,1605229200,0,1
281,1,0,3058,0,1605229093,3058,1,active,1,23,False,1,1,,,1605229200,1605229200,0,1
282,2,0,3059,0,1605226781,3059,1,active,3,16,False,1,1,,,1605229200,1605229200,0,0
283,2,0,3060,0,1605228365,3060,1,active,4,15,False,1,1,,,1605229200,1605229200,0,1
284,0,0,3061,0,1605225106,3061,1,active,2,19,False,1,1,,,1605229200,1605229200,0,0
285,1,0,3062,1,1605228730,3062,1,active,13,9,False,1,1,,,1605229200,1605229200,0,0
286,1,0,3063,0,1605228175,3063,1,active,9,11,False,1,1,,,1605229200,1605229200,0,1
287,0,1,3064,1,1605228378,3064,1,active,1,20,False,1,1,,,1605229200,1605229200,0,0
