,num_docks_available,last_reported,num_bikes_disabled,station_status,legacy_id,num_docks_disabled,station_id,is_installed,is_renting,num_bikes_available,num_ebikes_available,is_returning,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
44,20,1605193157,1,active,258,0,258,1,1,2,2,1,False,,,1605193195,1605193195,0,2
45,3,1605189215,0,active,259,0,259,1,1,36,1,1,False,,,1605193195,1605193195,0,1
46,4,1605192470,1,active,260,0,260,1,1,28,1,1,False,,,1605193195,1605193195,0,1
47,22,1605189832,0,active,261,0,261,1,1,19,0,1,False,,,1605193195,1605193195,0,0
48,22,1605192921,2,active,262,0,262,1,1,0,0,1,False,,,1605193195,1605193195,0,0
49,8,1605192598,0,active,264,0,264,1,1,19,1,1,False,,,1605193195,1605193195,2,0
50,18,1605192842,1,active,265,0,265,1,1,16,2,1,False,,,1605193195,1605193195,2,0
51,52,1605192777,1,active,267,0,267,1,1,17,5,1,False,,,1605193195,1605193195,1,0
52,0,1605192246,0,active,268,0,268,1,1,27,4,1,False,,,1605193195,1605193195,0,0
53,22,1605193160,0,active,270,0,270,1,1,1,0,1,False,,,1605193195,1605193195,0,0
54,15,1605190248,0,active,274,0,274,1,1,16,0,1,False,,,1605193195,1605193195,0,3
55,16,1605192899,1,active,275,0,275,1,1,2,1,1,False,,,1605193195,1605193195,0,1
56,8,1605191257,0,active,276,0,276,1,1,17,1,1,False,,,1605193195,1605193195,0,0
57,8,1605191196,0,active,278,0,278,1,1,11,0,1,False,,,1605193195,1605193195,0,1
58,0,86400,0,out_of_service,280,0,280,0,0,0,0,0,False,,,1605193195,1605193195,0,0
59,3,1605193075,1,active,281,0,281,1,1,62,15,1,True,,,1605193195,1605193195,2,0
60,19,1605192415,0,active,282,0,282,1,1,8,2,1,False,,,1605193195,1605193195,0,6
61,34,1605193029,0,active,284,0,284,1,1,17,1,1,False,,,1605193195,1605193195,1,0
62,8,1605193043,1,active,285,0,285,1,1,44,3,1,True,,,1605193195,1605193195,0,3
63,18,1605188937,0,active,289,0,289,1,1,1,0,1,False,,,1605193195,1605193195,0,0
64,3,1605192973,1,active,291,0,291,1,1,16,0,1,False,,,1605193195,1605193195,0,3
65,15,1605192216,1,active,293,0,293,1,1,38,1,1,False,,,1605193195,1605193195,1,0
66,3,1605191058,0,active,295,0,295,1,1,21,1,1,False,,,1605193195,1605193195,1,0
67,57,1605193185,1,active,297,0,297,1,1,19,2,1,False,,,1605193195,1605193195,1,0
68,31,1605193177,0,active,298,0,298,1,1,4,0,1,False,,,1605193195,1605193195,1,0
69,16,1605192431,0,active,301,0,301,1,1,42,0,1,False,,,1605193195,1605193195,0,3
70,20,1605193031,5,active,302,0,302,1,1,12,2,1,False,,,1605193195,1605193195,0,3
71,16,1605192717,0,active,303,0,303,1,1,51,7,1,False,,,1605193195,1605193195,6,0
72,0,1605192810,0,active,304,26,304,1,1,28,10,1,False,[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 8705, 'dock_blocked_count': 26, 'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'active': True, 'off_dock_capacity': 70, 'off_dock_count': 3}",1605193195,1605193195,3,0
73,11,1605192976,0,active,305,0,305,1,1,22,13,1,False,,,1605193195,1605193195,1,0
74,13,1605192743,0,active,307,0,307,1,1,17,0,1,False,,,1605193195,1605193195,0,0
75,1,1605193064,1,active,308,0,308,1,1,46,0,1,False,,,1605193195,1605193195,1,0
76,0,1605190116,0,active,309,0,309,1,1,41,4,1,False,,,1605193195,1605193195,0,2
77,21,1605192953,2,active,310,0,310,1,1,43,0,1,False,,,1605193195,1605193195,0,1
78,2,1605193018,2,active,311,0,311,1,1,27,2,1,False,,,1605193195,1605193195,2,0
79,6,1605192581,1,active,312,0,312,1,1,26,1,1,False,,,1605193195,1605193195,0,4
80,1,1605193099,1,active,313,0,313,1,1,53,4,1,False,,,1605193195,1605193195,0,0
81,3,1605193161,4,active,315,0,315,1,1,22,3,1,False,,,1605193195,1605193195,0,0
82,30,1605192921,0,active,316,0,316,1,1,13,1,1,False,,,1605193195,1605193195,1,0
83,29,1605192962,1,active,317,0,317,1,1,24,0,1,False,,,1605193195,1605193195,0,8
84,5,1605192016,0,active,319,0,319,1,1,28,1,1,False,,,1605193195,1605193195,0,1
85,11,1605192623,0,active,320,0,320,1,1,28,1,1,False,,,1605193195,1605193195,7,0
86,4,1605187113,1,active,321,0,321,1,1,34,1,1,False,,,1605193195,1605193195,0,5
87,1,1605192783,0,active,323,0,323,1,1,38,2,1,False,,,1605193195,1605193195,0,3
88,2,1605193002,1,active,324,0,324,1,1,71,2,1,False,,,1605193195,1605193195,0,2
89,22,1605192930,0,active,325,0,325,1,1,13,1,1,False,,,1605193195,1605193195,0,4
90,33,1605192135,1,active,326,0,326,1,1,7,0,1,False,,,1605193195,1605193195,0,6
91,7,1605193178,0,active,327,0,327,1,1,32,0,1,True,,,1605193195,1605193195,0,3
92,1,1605193050,3,active,328,0,328,1,0,31,3,0,False,,,1605193195,1605193195,0,0
93,14,1605191745,1,active,330,0,330,1,1,24,3,1,False,,,1605193195,1605193195,2,0
94,14,1605190718,2,active,331,0,331,1,1,11,0,1,False,,,1605193195,1605193195,0,4
95,16,1605192502,0,active,332,0,332,1,1,20,0,1,False,,,1605193195,1605193195,1,0
96,2,1605192372,0,active,334,0,334,1,1,29,0,1,False,,,1605193195,1605193195,1,0
97,12,1605192137,1,active,335,0,335,1,1,14,2,1,False,,,1605193195,1605193195,3,0
98,17,1605192061,0,active,336,0,336,1,1,19,0,1,False,,,1605193195,1605193195,1,0
99,6,1605192330,0,active,340,0,340,1,1,21,0,1,False,,,1605193195,1605193195,3,0
100,1,1605192698,0,active,341,0,341,1,1,18,0,1,False,,,1605193195,1605193195,1,0
101,9,1605192427,1,active,342,1,342,1,1,18,0,1,False,,,1605193195,1605193195,1,0
102,0,1605189431,0,active,343,0,343,1,1,23,1,1,False,,,1605193195,1605193195,0,1
103,17,1605193147,4,active,344,0,344,1,1,2,0,1,False,,,1605193195,1605193195,0,1
104,11,1605193018,1,active,346,0,346,1,1,15,0,1,False,,,1605193195,1605193195,0,6
105,19,1605193137,1,active,347,0,347,1,1,34,1,1,False,,,1605193195,1605193195,1,0
106,9,1605192610,0,active,349,0,349,1,1,52,0,1,False,,,1605193195,1605193195,0,0
107,8,1605192756,1,active,350,1,350,1,1,37,10,1,False,,,1605193195,1605193195,4,0
108,2,1605192700,0,active,351,0,351,1,1,37,0,1,False,,,1605193195,1605193195,0,0
109,24,1605192954,2,active,353,0,353,1,1,1,0,1,False,,,1605193195,1605193195,0,0
110,45,1605193016,1,active,354,0,354,1,1,1,0,1,False,,,1605193195,1605193195,0,0
111,6,1605191760,1,active,355,0,355,1,1,36,1,1,False,,,1605193195,1605193195,0,0
112,9,1605191819,0,active,356,0,356,1,1,14,0,1,False,,,1605193195,1605193195,0,3
113,0,1605192933,0,active,358,30,358,1,1,24,0,1,False,[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 917, 'dock_blocked_count': 30, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'active': True, 'off_dock_capacity': 70, 'off_dock_count': 6}",1605193195,1605193195,1,0
114,25,1605192947,4,active,359,0,359,1,1,49,13,1,False,,,1605193195,1605193195,3,0
115,16,1605192449,1,active,360,0,360,1,1,22,2,1,False,,,1605193195,1605193195,2,0
116,15,1605192908,1,active,361,0,361,1,1,63,0,1,False,,,1605193195,1605193195,0,6
117,20,1605192526,3,active,362,0,362,1,1,34,1,1,False,,,1605193195,1605193195,0,0
118,3,1604843856,0,out_of_service,363,0,363,0,0,0,0,0,False,,,1605193195,1605193195,0,0
119,21,1605192661,3,active,364,0,364,1,1,3,0,1,False,,,1605193195,1605193195,0,1
120,28,1605192257,0,active,366,0,366,1,1,5,1,1,False,,,1605193195,1605193195,1,0
121,19,1605193179,1,active,367,0,367,1,1,23,6,1,False,,,1605193195,1605193195,0,0
122,33,1605193045,1,active,368,2,368,1,1,11,0,1,False,,,1605193195,1605193195,2,0
123,31,1605192902,0,active,369,0,369,1,1,45,1,1,False,,,1605193195,1605193195,2,0
124,14,1605193118,1,active,372,0,372,1,1,12,1,1,False,,,1605193195,1605193195,1,0
125,10,1605192751,0,active,373,0,373,1,1,9,1,1,False,,,1605193195,1605193195,0,0
126,7,1605192686,0,active,376,0,376,1,1,35,0,1,False,,,1605193195,1605193195,0,0
127,0,1605193067,3,active,377,0,377,1,1,45,1,1,False,,,1605193195,1605193195,0,0
128,23,1605192937,0,active,379,0,379,1,1,33,2,1,False,,,1605193195,1605193195,0,4
129,16,1605193085,1,active,380,0,380,1,1,25,2,1,False,,,1605193195,1605193195,0,2
130,19,1605193061,0,active,383,1,383,1,1,19,3,1,False,,,1605193195,1605193195,1,0
131,21,1605193070,0,active,385,0,385,1,1,8,1,1,False,,,1605193195,1605193195,3,0
132,2,1605192220,1,active,386,0,386,1,1,79,2,1,False,,,1605193195,1605193195,1,0
133,28,1605192961,0,active,387,0,387,1,1,11,0,1,False,,,1605193195,1605193195,5,0
134,0,1605192530,1,active,388,0,388,1,1,34,7,1,False,,,1605193195,1605193195,0,0
135,16,1605192843,0,active,389,0,389,1,1,11,0,1,False,,,1605193195,1605193195,0,0
136,19,1605193057,0,active,390,0,390,1,1,12,0,1,False,,,1605193195,1605193195,0,2
137,17,1605193128,8,active,391,3,391,1,1,10,0,1,False,,,1605193195,1605193195,6,0
138,1,1605192884,0,active,392,0,392,1,1,34,1,1,False,,,1605193195,1605193195,0,0
139,21,1605192620,0,active,393,0,393,1,1,16,0,1,False,,,1605193195,1605193195,0,8
140,0,86400,0,out_of_service,394,0,394,0,0,0,0,0,False,,,1605193195,1605193195,0,0
141,22,1605192099,0,active,396,0,396,1,1,3,0,1,False,,,1605193195,1605193195,1,0
142,74,1605193088,0,active,397,0,397,1,1,1,0,1,False,,,1605193195,1605193195,0,0
143,3,1605191509,2,active,398,0,398,1,1,26,0,1,False,,,1605193195,1605193195,1,0
144,37,1605191780,0,active,399,0,399,1,1,2,2,1,False,,,1605193195,1605193195,0,2
145,7,1605192426,0,active,400,1,400,1,1,7,2,1,False,,,1605193195,1605193195,0,2
146,30,1605191306,2,active,401,0,401,1,1,10,0,1,False,,,1605193195,1605193195,0,0
147,11,1605193185,0,active,402,0,402,1,1,28,6,1,False,,,1605193195,1605193195,0,0
148,5,1605193049,0,active,403,0,403,1,1,26,2,1,False,,,1605193195,1605193195,0,3
149,31,1605192882,0,active,405,0,405,1,1,20,0,1,False,,,1605193195,1605193195,1,0
150,10,1605192936,1,active,406,0,406,1,1,9,2,1,False,,,1605193195,1605193195,0,1
151,7,1605192237,2,active,408,0,408,1,1,14,0,1,False,,,1605193195,1605193195,2,0
152,26,1605193091,1,active,410,0,410,1,1,18,1,1,False,,,1605193195,1605193195,0,3
153,28,1605193104,1,active,411,0,411,1,1,2,0,1,False,,,1605193195,1605193195,0,0
154,1,1605192840,2,active,412,0,412,1,1,26,2,1,False,,,1605193195,1605193195,0,1
155,31,1605191647,0,active,415,0,415,1,1,15,2,1,False,,,1605193195,1605193195,2,0
156,31,1605193007,0,active,416,0,416,1,1,0,0,1,False,,,1605193195,1605193195,0,0
157,11,1605192719,0,active,417,0,417,1,1,14,3,1,False,,,1605193195,1605193195,0,0
158,1,1605190674,0,active,418,0,418,1,1,36,2,1,False,,,1605193195,1605193195,1,0
159,19,1605190552,0,active,419,0,419,1,1,4,0,1,False,,,1605193195,1605193195,2,0
160,49,1605189345,1,active,420,0,420,1,1,1,0,1,False,,,1605193195,1605193195,1,0
161,18,1605188742,1,active,421,0,421,1,1,0,0,1,False,,,1605193195,1605193195,0,0
162,41,1605193053,0,active,422,0,422,1,1,37,3,1,False,,,1605193195,1605193195,0,9
163,26,1605192248,1,active,423,0,423,1,1,0,0,1,False,,,1605193195,1605193195,4,0
164,0,1605193134,1,active,426,30,426,1,1,14,0,1,True,[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 1611, 'dock_blocked_count': 30, 'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'active': True, 'off_dock_capacity': 60, 'off_dock_count': 2}",1605193195,1605193195,3,0
165,7,1605193180,1,active,427,0,427,1,1,39,0,1,False,,,1605193195,1605193195,0,2
166,22,1605191662,1,active,432,0,432,1,1,8,0,1,False,,,1605193195,1605193195,0,3
167,0,1605190350,0,active,434,0,434,1,1,60,4,1,False,,,1605193195,1605193195,0,1
168,3,1605193088,0,active,435,0,435,1,1,47,5,1,False,,,1605193195,1605193195,0,1
169,25,1605191515,1,active,436,0,436,1,1,1,0,1,False,,,1605193195,1605193195,0,0
170,18,1605192526,0,active,437,0,437,1,1,6,0,1,False,,,1605193195,1605193195,0,0
171,8,1605192968,2,active,438,0,438,1,1,37,0,1,False,,,1605193195,1605193195,0,2
172,35,1605192627,0,active,439,0,439,1,1,8,1,1,False,,,1605193195,1605193195,0,3
173,17,1605192676,0,active,440,0,440,1,1,15,2,1,False,,,1605193195,1605193195,4,0
174,13,1605193171,0,active,442,0,442,1,1,38,5,1,False,,,1605193195,1605193195,0,0
175,16,1605192911,0,active,443,0,443,1,1,7,0,1,False,,,1605193195,1605193195,0,0
176,38,1605193146,0,active,445,0,445,1,1,42,1,1,False,,,1605193195,1605193195,0,2
177,69,1605192695,1,active,446,0,446,1,1,9,1,1,False,,,1605193195,1605193195,0,1
178,21,1605192797,0,active,447,1,447,1,1,9,2,1,False,,,1605193195,1605193195,0,4
179,12,1605192853,0,active,448,0,448,1,1,15,0,1,False,,,1605193195,1605193195,0,3
180,46,1605192762,2,active,450,0,450,1,1,19,0,1,False,,,1605193195,1605193195,6,0
181,10,1605192807,1,active,453,0,453,1,1,55,2,1,False,,,1605193195,1605193195,0,4
182,33,1605192667,1,active,454,0,454,1,1,1,0,1,False,,,1605193195,1605193195,0,0
183,51,1605191008,0,active,455,0,455,1,1,8,1,1,False,,,1605193195,1605193195,0,0
184,0,1605193163,1,active,456,34,456,1,1,24,20,1,False,[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 1296, 'dock_blocked_count': 34, 'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'active': True, 'off_dock_capacity': 60, 'off_dock_count': 16}",1605193195,1605193195,0,1
185,47,1605191253,1,active,457,0,457,1,1,31,16,1,False,,,1605193195,1605193195,1,0
186,18,1605192646,1,active,458,0,458,1,1,12,4,1,False,,,1605193195,1605193195,0,0
187,21,1605193068,0,active,460,0,460,1,1,4,2,1,False,,,1605193195,1605193195,0,1
188,19,1605192647,1,active,461,0,461,1,1,36,0,1,False,,,1605193195,1605193195,0,3
189,28,1605193101,0,active,462,0,462,1,1,49,5,1,False,,,1605193195,1605193195,8,0
190,43,1605192941,0,active,464,1,464,1,1,9,1,1,False,,,1605193195,1605193195,1,0
191,6,1605192361,0,active,465,0,465,1,1,33,11,1,False,,,1605193195,1605193195,4,0
192,20,1605192821,2,active,466,8,466,1,1,5,0,1,False,,,1605193195,1605193195,4,0
193,5,1605187694,1,active,467,0,467,1,1,28,0,1,False,,,1605193195,1605193195,3,0
194,41,1605192991,0,active,468,0,468,1,1,24,6,1,False,,,1605193195,1605193195,23,0
195,33,1605192703,1,active,469,0,469,1,1,23,1,1,False,,,1605193195,1605193195,0,1
196,18,1605193162,1,active,470,0,470,1,1,53,0,1,False,,,1605193195,1605193195,3,0
197,17,1605192583,0,active,471,0,471,1,1,14,2,1,False,,,1605193195,1605193195,1,0
198,32,1605192910,1,active,472,0,472,1,1,22,0,1,False,,,1605193195,1605193195,0,2
199,0,86400,0,active,473,0,473,1,0,0,0,0,False,,,1605193195,1605193195,0,0
200,36,1605192754,0,active,474,0,474,1,1,20,2,1,False,,,1605193195,1605193195,4,0
201,19,1605193015,2,active,476,0,476,1,1,44,0,1,False,,,1605193195,1605193195,0,1
202,61,1605193104,1,active,477,1,477,1,1,8,0,1,False,,,1605193195,1605193195,0,5
203,16,1605192936,2,active,478,0,478,1,1,19,1,1,False,,,1605193195,1605193195,0,7
204,28,1605192909,0,active,479,0,479,1,1,3,0,1,False,,,1605193195,1605193195,0,1
205,16,1605193084,1,active,480,0,480,1,1,12,0,1,False,,,1605193195,1605193195,0,0
206,18,1605192736,0,active,481,0,481,1,1,7,1,1,False,,,1605193195,1605193195,0,2
207,0,1605153134,33,active,482,0,482,1,0,46,0,0,False,,,1605193195,1605193195,24,0
208,27,1605192954,1,active,483,0,483,1,1,6,0,1,False,,,1605193195,1605193195,0,3
209,0,1605192293,2,active,484,0,484,1,1,44,7,1,False,,,1605193195,1605193195,0,1
210,24,1605192728,0,active,485,0,485,1,1,16,5,1,False,,,1605193195,1605193195,0,1
211,12,1605192944,3,active,486,0,486,1,1,26,2,1,False,,,1605193195,1605193195,5,0
212,19,1605193116,1,active,487,0,487,1,1,15,0,1,False,,,1605193195,1605193195,0,4
213,24,1605192954,1,active,489,0,489,1,1,24,1,1,False,,,1605193195,1605193195,0,0
214,36,1605193042,1,active,490,0,490,1,1,29,2,1,False,,,1605193195,1605193195,1,0
215,34,1605192579,0,active,492,1,492,1,1,33,0,1,False,,,1605193195,1605193195,0,0
216,6,1605192662,1,active,493,0,493,1,1,27,3,1,False,,,1605193195,1605193195,3,0
217,47,1605192693,0,active,494,0,494,1,1,19,0,1,False,,,1605193195,1605193195,0,2
218,32,1605193145,0,active,495,0,495,1,1,7,0,1,False,,,1605193195,1605193195,0,0
219,27,1605193180,0,active,496,0,496,1,1,38,2,1,False,,,1605193195,1605193195,0,3
220,40,1605192878,4,active,497,0,497,1,1,22,6,1,False,,,1605193195,1605193195,1,0
221,23,1605193032,0,active,499,0,499,1,1,13,1,1,True,,,1605193195,1605193195,0,3
222,4,1605192939,1,active,500,0,500,1,1,47,1,1,False,,,1605193195,1605193195,0,1
223,77,1605192663,1,active,501,0,501,1,1,5,0,1,False,,,1605193195,1605193195,1,0
224,21,1605192572,0,active,502,0,502,1,1,15,7,1,False,,,1605193195,1605193195,0,2
225,2,1605193153,1,active,503,0,503,1,1,28,3,1,False,,,1605193195,1605193195,0,2
226,35,1605192869,2,active,504,1,504,1,1,16,3,1,False,,,1605193195,1605193195,0,1
227,11,1605193054,3,active,505,0,505,1,1,38,1,1,False,,,1605193195,1605193195,1,0
228,29,1605193108,1,active,507,0,507,1,1,15,3,1,False,,,1605193195,1605193195,1,0
229,19,1605193127,1,active,508,0,508,1,1,5,0,1,False,,,1605193195,1605193195,1,0
230,14,1605193102,0,active,509,0,509,1,1,47,0,1,False,,,1605193195,1605193195,0,5
231,24,1605192359,2,active,510,0,510,1,0,29,1,0,False,,,1605193195,1605193195,0,0
232,21,1605192920,0,active,513,0,513,1,1,8,2,1,False,,,1605193195,1605193195,0,1
233,25,1605191693,2,active,514,0,514,1,1,25,2,1,True,,,1605193195,1605193195,0,1
234,50,1605192595,0,active,515,0,515,1,1,29,1,1,False,,,1605193195,1605193195,0,5
235,9,1605191762,2,active,516,0,516,1,1,20,1,1,False,,,1605193195,1605193195,2,0
236,47,1605192996,0,active,517,0,517,1,1,22,0,1,False,,,1605193195,1605193195,0,1
237,37,1605193051,0,active,519,0,519,1,1,32,7,1,False,,,1605193195,1605193195,5,0
238,31,1605192698,0,active,522,0,522,1,1,20,8,1,False,,,1605193195,1605193195,21,0
239,26,1605192683,1,active,525,0,525,1,1,29,1,1,False,,,1605193195,1605193195,0,0
240,10,1605193022,3,active,526,0,526,1,1,27,1,1,False,,,1605193195,1605193195,3,0
241,12,1605193184,4,active,528,0,528,1,1,23,1,1,False,,,1605193195,1605193195,0,0
242,35,1605193168,0,active,529,0,529,1,1,6,0,1,False,,,1605193195,1605193195,0,1
243,13,1605193115,0,active,530,0,530,1,1,11,1,1,False,,,1605193195,1605193195,4,0
244,1,1605193157,0,active,531,0,531,1,1,59,3,1,False,,,1605193195,1605193195,0,8
245,12,1605192508,2,active,532,0,532,1,1,29,0,1,False,,,1605193195,1605193195,0,4
246,15,1605192930,1,active,533,0,533,1,1,30,11,1,False,,,1605193195,1605193195,9,0
247,1,1605189998,1,active,534,0,534,1,1,29,3,1,False,,,1605193195,1605193195,0,1
248,0,1605193028,2,active,536,0,536,1,1,26,6,1,False,,,1605193195,1605193195,0,0
249,7,1605193018,0,active,539,0,539,1,1,24,0,1,False,,,1605193195,1605193195,5,0
250,46,1605192772,0,active,540,0,540,1,1,8,1,1,False,,,1605193195,1605193195,1,0
251,9,1605193084,1,active,545,0,545,1,1,17,1,1,False,,,1605193195,1605193195,3,0
252,34,1605192577,0,active,546,0,546,1,1,11,1,1,False,,,1605193195,1605193195,8,0
253,3,1605192996,1,active,2000,0,2000,1,1,53,5,1,False,,,1605193195,1605193195,3,0
254,12,1605192290,2,active,2002,0,2002,1,1,13,1,1,False,,,1605193195,1605193195,0,2
255,26,1605193163,0,active,2003,0,2003,1,1,28,13,1,False,,,1605193195,1605193195,0,2
256,0,1605187836,1,active,2005,0,2005,1,1,11,0,1,False,,,1605193195,1605193195,0,1
257,8,1605192727,2,active,2006,1,2006,1,1,38,10,1,True,,,1605193195,1605193195,0,2
258,6,1605192545,1,active,2008,0,2008,1,1,17,1,1,True,,,1605193195,1605193195,0,0
259,6,1605193160,2,active,2009,0,2009,1,1,27,1,1,False,,,1605193195,1605193195,0,1
260,27,1605192025,1,active,2010,0,2010,1,1,37,1,1,False,,,1605193195,1605193195,5,0
261,0,1605193113,1,active,2012,18,2012,1,1,23,6,1,False,[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 1286, 'dock_blocked_count': 18, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'active': True, 'off_dock_capacity': 70, 'off_dock_count': 46}",1605193195,1605193195,3,0
262,28,1605192943,1,active,2017,0,2017,1,1,10,2,1,False,,,1605193195,1605193195,0,0
263,39,1605192827,0,active,2021,1,2021,1,1,25,0,1,False,,,1605193195,1605193195,0,2
264,29,1605188190,2,active,2022,0,2022,1,1,2,0,1,False,,,1605193195,1605193195,0,0
265,29,1605193056,1,active,3016,0,3016,1,1,24,0,1,False,,,1605193195,1605193195,0,1
266,15,1605188479,0,active,3041,0,3041,1,1,9,1,1,False,,,1605193195,1605193195,0,0
267,1,1605191781,0,active,3042,0,3042,1,1,18,2,1,False,,,1605193195,1605193195,0,1
268,1,1605165356,0,active,3043,0,3043,1,1,18,4,1,False,,,1605193195,1605193195,0,0
269,21,1605190360,0,active,3044,0,3044,1,1,6,1,1,False,,,1605193195,1605193195,0,0
270,14,1605192738,0,active,3046,0,3046,1,1,5,2,1,False,,,1605193195,1605193195,1,0
271,15,1605187884,0,active,3047,0,3047,1,1,6,1,1,False,,,1605193195,1605193195,0,0
272,15,1605191139,0,active,3048,0,3048,1,1,4,0,1,False,,,1605193195,1605193195,0,1
273,14,1605192134,0,active,3049,1,3049,1,1,3,0,1,False,,,1605193195,1605193195,0,3
274,12,1605192230,0,active,3050,0,3050,1,1,9,1,1,False,,,1605193195,1605193195,0,1
275,16,1605191639,1,active,3052,0,3052,1,1,6,2,1,False,,,1605193195,1605193195,0,2
