,station_id,is_renting,num_ebikes_available,station_status,last_reported,legacy_id,eightd_has_available_keys,num_docks_disabled,num_bikes_disabled,num_bikes_available,is_installed,is_returning,num_docks_available,eightd_active_station_services,valet,starttime,timestamp,demand,supply
72,304,1,2,active,1604645626,304,True,0,1,14,1,1,18,,,1604646005,1604646005,1,0
73,305,1,0,active,1604641818,305,False,0,3,2,1,1,28,,,1604646005,1604646005,1,0
74,307,1,4,active,1604645968,307,False,0,0,26,1,1,4,,,1604646005,1604646005,0,0
75,308,1,6,active,1604645846,308,False,0,1,20,1,1,27,,,1604646005,1604646005,0,3
76,309,1,0,active,1604644642,309,False,0,1,17,1,1,23,,,1604646005,1604646005,1,0
77,310,1,0,active,1604641106,310,False,1,0,65,1,1,0,,,1604646005,1604646005,0,0
78,311,1,1,active,1604643264,311,False,0,0,22,1,1,9,,,1604646005,1604646005,0,0
79,312,1,0,active,1604645887,312,False,0,3,29,1,1,1,,,1604646005,1604646005,0,1
80,313,1,1,active,1604644148,313,False,0,0,54,1,1,1,,,1604646005,1604646005,0,0
81,315,1,0,active,1604645350,315,False,0,3,14,1,1,12,,,1604646005,1604646005,0,0
82,316,1,0,active,1604644696,316,False,0,0,7,1,1,36,,,1604646005,1604646005,0,0
83,317,1,0,active,1604643633,317,False,0,0,53,1,1,1,,,1604646005,1604646005,0,0
84,319,1,1,active,1604645130,319,False,0,0,6,1,1,27,,,1604646005,1604646005,1,0
85,320,1,0,active,1604642373,320,False,0,1,15,1,1,23,,,1604646005,1604646005,0,0
86,321,1,1,active,1604645350,321,False,0,1,23,1,1,15,,,1604646005,1604646005,0,0
87,323,1,0,active,1604645350,323,False,0,1,13,1,1,25,,,1604646005,1604646005,0,0
88,324,1,4,active,1604645826,324,False,0,0,73,1,1,1,,,1604646005,1604646005,0,0
89,325,1,0,active,1604642216,325,False,0,0,29,1,1,6,,,1604646005,1604646005,1,0
90,326,1,0,active,1604642010,326,False,0,8,23,1,1,10,,,1604646005,1604646005,1,0
91,327,1,0,active,1604637325,327,True,0,2,13,1,1,24,,,1604646005,1604646005,0,0
92,328,1,1,active,1604641706,328,False,0,0,30,1,1,5,,,1604646005,1604646005,0,0
93,330,1,1,active,1604641082,330,False,0,0,1,1,1,38,,,1604646005,1604646005,0,0
94,331,1,0,active,1604638694,331,False,0,3,24,1,1,0,,,1604646005,1604646005,0,0
95,332,1,4,active,1604640244,332,False,0,0,33,1,1,3,,,1604646005,1604646005,1,0
96,334,1,0,active,1604641525,334,False,0,0,17,1,1,14,,,1604646005,1604646005,0,0
97,335,1,0,active,1604637514,335,False,0,1,6,1,1,20,,,1604646005,1604646005,0,1
98,336,1,0,active,1604645116,336,False,0,0,31,1,1,5,,,1604646005,1604646005,0,0
99,340,1,2,active,1604642990,340,False,0,0,23,1,1,4,,,1604646005,1604646005,0,0
100,341,1,0,active,1604637497,341,False,0,0,2,1,1,17,,,1604646005,1604646005,0,0
101,342,1,1,active,1604642066,342,False,1,1,25,1,1,2,,,1604646005,1604646005,0,0
102,343,1,0,active,1604644148,343,False,0,0,7,1,1,16,,,1604646005,1604646005,0,0
103,344,1,1,active,1604644149,344,False,0,0,7,1,1,16,,,1604646005,1604646005,0,0
104,346,1,1,active,1604645548,346,False,0,0,23,1,1,4,,,1604646005,1604646005,0,0
105,347,1,1,active,1604642219,347,False,0,1,15,1,1,38,,,1604646005,1604646005,0,0
106,349,1,2,active,1604642385,349,False,0,1,10,1,1,50,,,1604646005,1604646005,1,0
107,350,1,4,active,1604645544,350,False,1,0,24,1,1,22,,,1604646005,1604646005,1,0
108,351,1,1,active,1604642566,351,False,0,1,34,1,1,4,,,1604646005,1604646005,0,0
109,353,1,0,active,1604645350,353,False,0,3,7,1,1,17,,,1604646005,1604646005,0,0
110,354,1,2,active,1604642304,354,False,0,0,18,1,1,29,,,1604646005,1604646005,0,0
111,355,1,0,active,1604645621,355,False,0,2,32,1,1,9,,,1604646005,1604646005,0,0
112,356,1,0,active,1604640501,356,False,0,1,20,1,1,2,,,1604646005,1604646005,2,0
113,358,1,4,active,1604642811,358,False,0,1,41,1,1,8,,,1604646005,1604646005,0,0
114,359,1,0,active,1604636056,359,False,0,0,0,1,1,78,,,1604646005,1604646005,0,0
115,360,1,1,active,1604642904,360,False,0,0,16,1,1,23,,,1604646005,1604646005,0,0
116,361,1,2,active,1604645207,361,False,0,1,30,1,1,48,,,1604646005,1604646005,0,0
117,362,1,0,active,1604636971,362,False,0,1,24,1,1,32,,,1604646005,1604646005,0,0
118,363,0,0,out_of_service,1604591481,363,False,0,0,0,0,0,1,,,1604646005,1604646005,0,0
119,364,1,0,active,1604644588,364,False,0,1,2,1,1,24,,,1604646005,1604646005,0,0
120,366,1,0,active,1604644148,366,False,0,0,23,1,1,10,,,1604646005,1604646005,0,0
121,367,1,0,active,1604645262,367,False,0,0,5,1,1,38,,,1604646005,1604646005,0,0
122,368,1,1,active,1604644881,368,False,0,2,34,1,1,11,,,1604646005,1604646005,0,0
123,369,1,0,active,1604645845,369,False,0,0,50,1,1,26,,,1604646005,1604646005,0,0
124,372,1,1,active,1604644148,372,False,0,0,4,1,1,23,,,1604646005,1604646005,1,0
125,373,1,1,active,1604644148,373,False,0,0,3,1,1,16,,,1604646005,1604646005,0,0
126,376,1,5,active,1604640199,376,False,0,1,23,1,1,19,,,1604646005,1604646005,0,0
127,377,1,1,active,1604642773,377,False,0,0,34,1,1,14,,,1604646005,1604646005,0,0
128,379,1,1,active,1604643126,379,False,0,0,41,1,1,15,,,1604646005,1604646005,0,0
129,380,1,0,active,1604640356,380,False,0,2,24,1,1,16,,,1604646005,1604646005,0,0
130,383,1,0,active,1604645406,383,False,0,3,33,1,1,3,,,1604646005,1604646005,0,0
131,385,1,0,active,1604644726,385,False,0,0,24,1,1,5,,,1604646005,1604646005,0,0
132,386,1,1,active,1604645954,386,False,0,0,50,1,1,32,,,1604646005,1604646005,0,0
133,387,1,0,active,1604645995,387,False,0,2,7,1,1,30,,,1604646005,1604646005,0,1
134,388,1,0,active,1604641981,388,False,0,0,3,1,1,32,,,1604646005,1604646005,0,0
135,389,1,3,active,1604645350,389,False,0,3,22,1,1,2,,,1604646005,1604646005,2,0
136,390,1,2,active,1604645350,390,False,0,1,26,1,1,4,,,1604646005,1604646005,0,1
137,391,1,0,active,1604645350,391,False,0,2,9,1,1,32,,,1604646005,1604646005,0,0
138,392,1,0,active,1604645349,392,False,0,0,22,1,1,13,,,1604646005,1604646005,0,0
139,393,1,0,active,1604645574,393,False,0,1,28,1,1,8,,,1604646005,1604646005,1,0
140,394,0,0,out_of_service,86400,394,False,0,0,0,0,0,0,,,1604646005,1604646005,0,0
141,396,1,1,active,1604644149,396,False,0,0,2,1,1,23,,,1604646005,1604646005,0,0
142,397,1,0,active,1604645350,397,False,0,1,3,1,1,71,,,1604646005,1604646005,0,0
143,398,1,0,active,1604645349,398,False,0,0,17,1,1,14,,,1604646005,1604646005,0,0
144,399,1,4,active,1604645349,399,False,0,2,10,1,1,27,,,1604646005,1604646005,0,0
145,400,1,0,active,1604645429,400,False,0,0,13,1,1,2,,,1604646005,1604646005,0,0
146,401,1,0,active,1604642890,401,False,0,0,23,1,1,19,,,1604646005,1604646005,0,1
147,402,1,0,active,1604645520,402,False,0,0,5,1,1,34,,,1604646005,1604646005,0,0
148,403,1,0,active,1604643882,403,False,0,3,18,1,1,10,,,1604646005,1604646005,0,1
149,405,1,0,active,1604642431,405,True,0,0,43,1,1,8,,,1604646005,1604646005,0,0
150,406,1,0,active,1604639937,406,False,0,0,10,1,1,10,,,1604646005,1604646005,0,0
151,408,1,2,active,1604641659,408,False,0,2,21,1,1,0,,,1604646005,1604646005,0,0
152,410,1,1,active,1604645475,410,False,0,1,34,1,1,10,,,1604646005,1604646005,0,0
153,411,1,2,active,1604643645,411,False,0,2,27,1,1,2,,,1604646005,1604646005,0,1
154,412,1,1,active,1604645643,412,False,0,1,23,1,1,5,,,1604646005,1604646005,0,0
155,415,1,1,active,1604644802,415,False,0,1,15,1,1,30,,,1604646005,1604646005,1,0
156,416,1,3,active,1604645937,416,False,0,0,13,1,1,18,,,1604646005,1604646005,0,0
157,417,1,1,active,1604645957,417,False,0,0,1,1,1,24,,,1604646005,1604646005,0,0
158,418,1,2,active,1604645912,418,False,0,0,37,1,1,0,,,1604646005,1604646005,0,0
159,419,1,0,active,1604644148,419,False,0,0,15,1,1,8,,,1604646005,1604646005,0,0
160,420,1,1,active,1604645350,420,False,0,1,11,1,1,39,,,1604646005,1604646005,0,1
161,421,1,0,active,1604644149,421,False,0,0,15,1,1,4,,,1604646005,1604646005,0,0
162,422,1,9,active,1604645058,422,False,0,2,29,1,1,47,,,1604646005,1604646005,1,0
163,423,1,2,active,1604645674,423,False,0,1,13,1,1,13,,,1604646005,1604646005,0,0
164,426,1,2,active,1604645070,426,True,0,3,17,1,1,10,,,1604646005,1604646005,0,1
165,427,1,5,active,1604645349,427,False,0,2,34,1,1,11,,,1604646005,1604646005,1,0
166,432,1,0,active,1604643586,432,False,0,1,29,1,1,1,,,1604646005,1604646005,0,1
167,434,1,0,active,1604643291,434,False,0,0,38,1,1,22,,,1604646005,1604646005,0,0
168,435,1,0,active,1604645586,435,False,0,2,0,1,1,48,,,1604646005,1604646005,1,0
169,436,1,1,active,1604644148,436,False,3,0,8,1,1,16,,,1604646005,1604646005,0,0
170,437,1,1,active,1604644148,437,False,0,0,3,1,1,21,,,1604646005,1604646005,0,0
171,438,1,0,active,1604641783,438,False,0,0,41,1,1,6,,,1604646005,1604646005,0,0
172,439,1,0,active,1604645953,439,False,0,2,35,1,1,6,,,1604646005,1604646005,0,2
173,440,1,0,active,1604639128,440,False,0,0,5,1,1,27,,,1604646005,1604646005,0,0
174,442,1,0,active,1604645894,442,False,0,3,7,1,1,41,,,1604646005,1604646005,0,0
175,443,1,2,active,1604644241,443,False,0,0,4,1,1,19,,,1604646005,1604646005,1,0
176,445,1,1,active,1604643868,445,False,0,0,74,1,1,6,,,1604646005,1604646005,3,0
177,446,1,0,active,1604645294,446,False,0,4,31,1,1,44,,,1604646005,1604646005,2,0
178,447,1,1,active,1604645661,447,False,0,1,25,1,1,5,,,1604646005,1604646005,0,1
179,448,1,0,active,1604644631,448,False,0,2,6,1,1,19,,,1604646005,1604646005,1,0
180,450,1,3,active,1604645381,450,False,0,3,51,1,1,13,,,1604646005,1604646005,0,1
181,453,1,0,active,1604643937,453,False,0,0,60,1,1,6,,,1604646005,1604646005,1,0
182,454,1,0,active,1604643629,454,False,0,1,20,1,1,14,,,1604646005,1604646005,0,1
183,455,1,0,active,1604640104,455,False,0,1,25,1,1,33,,,1604646005,1604646005,0,0
184,456,1,0,active,1604634178,456,False,0,1,0,1,1,33,,,1604646005,1604646005,0,0
185,457,1,0,active,1604641383,457,False,0,1,0,1,1,78,,,1604646005,1604646005,2,0
186,458,1,1,active,1604640812,458,False,0,0,3,1,1,28,,,1604646005,1604646005,0,0
187,460,1,0,active,1604645349,460,False,0,3,19,1,1,3,,,1604646005,1604646005,2,0
188,461,1,1,active,1604644649,461,False,0,1,22,1,1,33,,,1604646005,1604646005,0,0
189,462,1,1,active,1604645323,462,False,0,0,66,1,1,11,,,1604646005,1604646005,2,0
190,464,1,0,active,1604643681,464,False,1,0,17,1,1,35,,,1604646005,1604646005,0,0
191,465,1,0,active,1604644389,465,False,0,0,7,1,1,32,,,1604646005,1604646005,0,0
192,466,1,0,active,1604640402,466,False,8,0,4,1,1,23,,,1604646005,1604646005,0,0
193,467,1,1,active,1604645350,467,False,0,1,27,1,1,6,,,1604646005,1604646005,0,0
194,468,1,24,active,1604645802,468,False,0,1,35,1,1,29,,,1604646005,1604646005,0,0
195,469,1,0,active,1604644747,469,False,0,0,19,1,1,38,,,1604646005,1604646005,0,1
196,470,1,0,active,1604645142,470,False,0,2,44,1,1,26,,,1604646005,1604646005,0,1
197,471,1,0,active,1604645350,471,False,0,0,14,1,1,17,,,1604646005,1604646005,0,0
198,472,1,0,active,1604639739,472,False,0,0,32,1,1,23,,,1604646005,1604646005,0,0
199,473,1,0,active,1604642823,473,False,0,0,45,1,1,5,,,1604646005,1604646005,0,1
200,474,1,0,active,1604641166,474,False,0,0,11,1,1,45,,,1604646005,1604646005,1,0
201,476,1,0,active,1604640327,476,False,0,3,35,1,1,27,,,1604646005,1604646005,1,0
202,477,1,2,active,1604644433,477,False,0,1,69,1,1,1,,,1604646005,1604646005,0,0
203,478,1,1,active,1604645427,478,False,0,1,35,1,1,1,,,1604646005,1604646005,1,0
204,479,1,1,active,1604640095,479,False,0,1,30,1,1,0,,,1604646005,1604646005,0,0
205,480,1,0,active,1604645139,480,False,0,2,25,1,1,2,,,1604646005,1604646005,0,0
206,481,1,0,active,1604645349,481,False,0,1,13,1,1,11,,,1604646005,1604646005,0,0
207,482,1,0,active,1604645832,482,False,0,1,57,1,1,21,,,1604646005,1604646005,0,1
208,483,1,2,active,1604644786,483,False,0,0,30,1,1,4,,,1604646005,1604646005,1,0
209,484,1,0,active,1604638243,484,False,0,1,0,1,1,45,,,1604646005,1604646005,3,0
210,485,1,0,active,1604640684,485,False,0,0,6,1,1,34,,,1604646005,1604646005,0,0
211,486,1,1,active,1604643955,486,False,0,0,14,1,1,27,,,1604646005,1604646005,0,0
212,487,1,0,active,1604643266,487,False,0,3,29,1,1,3,,,1604646005,1604646005,1,0
213,489,1,3,active,1604645116,489,False,0,2,25,1,1,22,,,1604646005,1604646005,0,1
214,490,1,0,active,1604645427,490,False,0,0,44,1,1,22,,,1604646005,1604646005,0,0
215,492,1,1,active,1604644966,492,False,0,0,44,1,1,24,,,1604646005,1604646005,0,1
216,493,1,2,active,1604644956,493,False,0,0,2,1,1,32,,,1604646005,1604646005,0,0
217,494,1,0,active,1604645883,494,False,0,1,62,1,1,3,,,1604646005,1604646005,0,0
218,495,1,3,active,1604645210,495,False,0,0,39,1,1,0,,,1604646005,1604646005,0,0
219,496,1,0,active,1604641141,496,False,1,5,30,1,1,29,,,1604646005,1604646005,2,0
220,497,1,0,active,1604643300,497,False,0,4,9,1,1,53,,,1604646005,1604646005,3,0
221,499,1,0,active,1604645865,499,True,0,5,1,1,1,30,,,1604646005,1604646005,0,0
222,500,1,0,active,1604644926,500,False,0,2,14,1,1,36,,,1604646005,1604646005,0,2
223,501,1,1,active,1604641736,501,False,0,1,51,1,1,31,,,1604646005,1604646005,0,0
224,502,1,0,active,1604643472,502,False,0,6,30,1,1,0,,,1604646005,1604646005,3,0
225,503,1,0,active,1604643125,503,False,0,3,11,1,1,17,,,1604646005,1604646005,0,0
226,504,1,0,active,1604642731,504,False,0,0,16,1,1,38,,,1604646005,1604646005,1,0
227,505,1,5,active,1604645804,505,False,0,3,33,1,1,16,,,1604646005,1604646005,1,0
228,507,1,2,active,1604643720,507,False,0,0,30,1,1,15,,,1604646005,1604646005,0,0
229,508,1,4,active,1604642970,508,False,0,3,22,1,1,0,,,1604646005,1604646005,0,0
230,509,1,0,active,1604645952,509,False,0,1,54,1,1,6,,,1604646005,1604646005,0,0
231,510,1,0,active,1604641897,510,False,0,0,0,1,1,55,,,1604646005,1604646005,0,0
232,513,1,5,active,1604642510,513,False,0,0,29,1,1,0,,,1604646005,1604646005,0,0
233,514,1,3,active,1604638559,514,True,0,1,50,1,1,1,,,1604646005,1604646005,0,0
234,515,1,8,active,1604644665,515,False,0,4,75,1,1,0,,,1604646005,1604646005,0,1
235,516,1,1,active,1604643481,516,False,0,1,27,1,1,3,,,1604646005,1604646005,0,0
236,517,1,0,active,1604641019,517,False,0,1,15,1,1,53,,,1604646005,1604646005,0,0
237,519,1,0,active,1604642280,519,False,0,1,22,1,1,46,,,1604646005,1604646005,0,0
238,522,1,0,active,1604634179,522,False,0,1,16,1,1,34,,,1604646005,1604646005,0,0
239,525,1,0,active,1604639962,525,False,0,1,28,1,1,27,,,1604646005,1604646005,0,1
240,526,1,1,active,1604641870,526,False,0,0,29,1,1,11,,,1604646005,1604646005,0,0
241,528,1,0,active,1604642728,528,False,0,3,11,1,1,25,,,1604646005,1604646005,0,0
242,529,1,3,active,1604645973,529,False,0,1,40,1,1,0,,,1604646005,1604646005,0,1
243,530,1,2,active,1604643018,530,False,0,1,21,1,1,2,,,1604646005,1604646005,1,0
244,531,1,1,active,1604644072,531,False,0,1,50,1,1,9,,,1604646005,1604646005,0,1
245,532,1,2,active,1604645350,532,False,0,4,28,1,1,11,,,1604646005,1604646005,0,2
246,533,1,0,active,1604645427,533,False,0,0,9,1,1,37,,,1604646005,1604646005,0,0
247,534,1,1,active,1604645870,534,False,0,1,18,1,1,12,,,1604646005,1604646005,0,0
248,536,1,1,active,1604641536,536,False,0,1,5,1,1,22,,,1604646005,1604646005,0,1
249,539,1,2,active,1604645802,539,False,0,0,11,1,1,20,,,1604646005,1604646005,0,0
250,540,1,1,active,1604642699,540,False,0,0,28,1,1,25,,,1604646005,1604646005,0,1
251,545,1,1,active,1604643201,545,False,0,1,19,1,1,7,,,1604646005,1604646005,1,0
252,546,1,0,active,1604642752,546,False,0,0,11,1,1,34,,,1604646005,1604646005,0,0
253,2000,1,0,active,1604645350,2000,False,0,3,23,1,1,31,,,1604646005,1604646005,0,0
254,2002,1,3,active,1604645729,2002,False,0,1,24,1,1,2,,,1604646005,1604646005,0,0
255,2003,1,3,active,1604643387,2003,False,0,2,35,1,1,17,,,1604646005,1604646005,1,0
256,2005,1,0,active,1604640116,2005,False,0,1,5,1,1,6,,,1604646005,1604646005,0,0
257,2006,1,1,active,1604644349,2006,True,0,1,2,1,1,46,,,1604646005,1604646005,0,0
258,2008,1,2,active,1604645349,2008,True,0,2,22,1,1,0,,,1604646005,1604646005,0,0
259,2009,1,5,active,1604642652,2009,False,0,1,31,1,1,3,,,1604646005,1604646005,0,0
260,2010,1,2,active,1604643124,2010,False,0,1,26,1,1,38,,,1604646005,1604646005,0,1
261,2012,1,0,active,1604639465,2012,False,0,0,1,1,1,34,,,1604646005,1604646005,0,0
262,2017,1,0,active,1604639671,2017,False,0,0,9,1,1,30,,,1604646005,1604646005,0,1
263,2021,1,2,active,1604641145,2021,False,0,2,43,1,1,20,,,1604646005,1604646005,2,0
264,2022,1,0,active,1604642834,2022,False,0,0,1,1,1,32,,,1604646005,1604646005,0,0
265,3016,1,2,active,1604645282,3016,False,0,1,30,1,1,23,,,1604646005,1604646005,0,0
266,3041,1,0,active,1604640978,3041,False,0,0,6,1,1,18,,,1604646005,1604646005,1,0
267,3042,1,7,active,1604645758,3042,False,0,1,14,1,1,4,,,1604646005,1604646005,0,0
268,3043,1,0,active,1604633469,3043,False,0,0,2,1,1,17,,,1604646005,1604646005,0,0
269,3044,1,2,active,1604636951,3044,False,0,1,4,1,1,22,,,1604646005,1604646005,0,0
270,3046,1,0,active,1604636017,3046,False,0,0,3,1,1,16,,,1604646005,1604646005,0,0
271,3047,1,1,active,1604644878,3047,False,0,0,2,1,1,19,,,1604646005,1604646005,2,0
272,3048,1,1,active,1604641433,3048,False,0,2,3,1,1,14,,,1604646005,1604646005,0,0
273,3049,1,2,active,1604640618,3049,False,0,2,10,1,1,6,,,1604646005,1604646005,0,1
274,3050,1,1,active,1604644315,3050,False,0,1,7,1,1,12,,,1604646005,1604646005,0,0
275,3052,1,6,active,1604644120,3052,False,0,3,12,1,1,8,,,1604646005,1604646005,0,0
276,3053,1,0,active,1604642878,3053,False,0,0,4,1,1,19,,,1604646005,1604646005,0,1
277,3054,1,2,active,1604641738,3054,False,0,1,5,1,1,13,,,1604646005,1604646005,0,0
278,3055,1,0,active,1604642672,3055,False,0,0,5,1,1,18,,,1604646005,1604646005,2,0
279,3056,1,2,active,1604641407,3056,False,0,1,14,1,1,8,,,1604646005,1604646005,0,0
280,3057,1,4,active,1604641606,3057,False,0,2,8,1,1,8,,,1604646005,1604646005,1,0
281,3058,1,3,active,1604641042,3058,False,0,1,11,1,1,12,,,1604646005,1604646005,1,0
282,3059,1,6,active,1604642092,3059,False,0,0,7,1,1,12,,,1604646005,1604646005,0,0
283,3060,1,2,active,1604644586,3060,False,0,1,10,1,1,8,,,1604646005,1604646005,0,0
284,3061,1,2,active,1604639503,3061,False,0,0,10,1,1,11,,,1604646005,1604646005,0,0
285,3062,1,0,active,1604641647,3062,False,0,1,5,1,1,17,,,1604646005,1604646005,0,0
286,3063,1,1,active,1604642981,3063,False,0,3,10,1,1,7,,,1604646005,1604646005,0,0
287,3064,1,2,active,1604644548,3064,False,1,0,2,1,1,20,,,1604646005,1604646005,0,0
288,3065,1,0,active,1604642068,3065,False,0,0,6,1,1,25,,,1604646005,1604646005,0,0
289,3066,1,0,active,1604637566,3066,False,0,0,14,1,1,5,,,1604646005,1604646005,0,0
290,3067,1,2,active,1604643732,3067,False,0,1,12,1,1,14,,,1604646005,1604646005,0,0
