,station_status,eightd_has_available_keys,legacy_id,station_id,is_installed,is_returning,last_reported,num_docks_disabled,num_bikes_available,is_renting,num_docks_available,num_ebikes_available,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
100,active,False,341,341,1,1,1604627785,0,4,1,15,2,0,,,1604628000,1604628000,0,1
101,active,False,342,342,1,1,1604625172,1,25,1,1,0,2,,,1604628000,1604628000,0,0
102,active,False,343,343,1,1,1604626607,0,8,1,15,0,0,,,1604628000,1604628000,0,0
103,active,False,344,344,1,1,1604626333,0,6,1,17,0,0,,,1604628000,1604628000,0,1
104,active,False,346,346,1,1,1604624863,0,27,1,0,1,0,,,1604628000,1604628000,0,3
105,active,False,347,347,1,1,1604627184,0,53,1,1,6,0,,,1604628000,1604628000,0,0
106,active,False,349,349,1,1,1604627026,0,6,1,54,0,1,,,1604628000,1604628000,4,0
107,active,False,350,350,1,1,1604627870,1,14,1,31,1,1,,,1604628000,1604628000,0,0
108,active,False,351,351,1,1,1604627075,0,29,1,8,0,2,,,1604628000,1604628000,2,0
109,active,False,353,353,1,1,1604626201,0,7,1,17,1,3,,,1604628000,1604628000,0,0
110,active,False,354,354,1,1,1604626699,0,16,1,31,0,0,,,1604628000,1604628000,1,0
111,active,False,355,355,1,1,1604627884,0,30,1,10,1,3,,,1604628000,1604628000,9,0
112,active,False,356,356,1,1,1604627621,0,10,1,12,1,1,,,1604628000,1604628000,8,0
113,active,False,358,358,1,1,1604627888,0,47,1,2,2,1,,,1604628000,1604628000,0,7
114,active,False,359,359,1,1,1604626796,0,0,1,78,0,0,,,1604628000,1604628000,0,0
115,active,False,360,360,1,1,1604627486,0,6,1,33,1,0,,,1604628000,1604628000,4,0
116,active,False,361,361,1,1,1604627974,0,27,1,50,2,2,,,1604628000,1604628000,4,0
117,active,False,362,362,1,1,1604627552,0,24,1,32,0,1,,,1604628000,1604628000,0,0
118,out_of_service,False,363,363,0,0,1604591481,0,0,0,1,0,0,,,1604628000,1604628000,0,0
119,active,False,364,364,1,1,1604626268,0,4,1,22,0,1,,,1604628000,1604628000,0,1
120,active,False,366,366,1,1,1604627150,0,24,1,8,2,1,,,1604628000,1604628000,0,4
121,active,False,367,367,1,1,1604627986,0,7,1,36,0,0,,,1604628000,1604628000,0,2
122,active,False,368,368,1,1,1604627946,0,38,1,6,1,3,,,1604628000,1604628000,1,0
123,active,False,369,369,1,1,1604627980,0,53,1,23,1,0,,,1604628000,1604628000,0,1
124,active,False,372,372,1,1,1604626907,0,6,1,18,1,3,,,1604628000,1604628000,1,0
125,active,False,373,373,1,1,1604627193,0,2,1,17,0,0,,,1604628000,1604628000,0,0
126,active,False,376,376,1,1,1604627371,0,11,1,31,2,1,,,1604628000,1604628000,2,0
127,active,False,377,377,1,1,1604627796,0,40,1,7,0,1,,,1604628000,1604628000,0,0
128,active,False,379,379,1,1,1604627843,0,37,1,19,0,0,,,1604628000,1604628000,0,3
129,active,False,380,380,1,1,1604627857,0,39,1,1,1,2,,,1604628000,1604628000,0,0
130,active,False,383,383,1,1,1604627958,0,33,1,3,1,3,,,1604628000,1604628000,3,0
131,active,False,385,385,1,1,1604627424,0,26,1,2,0,1,,,1604628000,1604628000,0,0
132,active,False,386,386,1,1,1604626189,0,50,1,30,0,2,,,1604628000,1604628000,0,0
133,active,False,387,387,1,1,1604627980,0,5,1,32,0,2,,,1604628000,1604628000,3,0
134,active,False,388,388,1,1,1604627408,0,7,1,27,1,1,,,1604628000,1604628000,0,5
135,active,False,389,389,1,1,1604627879,0,21,1,5,7,1,,,1604628000,1604628000,0,7
136,active,False,390,390,1,1,1604627829,0,21,1,9,1,1,,,1604628000,1604628000,1,0
137,active,False,391,391,1,1,1604627943,0,6,1,34,0,3,,,1604628000,1604628000,3,0
138,active,False,392,392,1,1,1604627757,0,22,1,12,0,1,,,1604628000,1604628000,0,1
139,active,False,393,393,1,1,1604627882,0,17,1,20,1,0,,,1604628000,1604628000,13,0
140,out_of_service,False,394,394,0,0,86400,0,0,0,0,0,0,,,1604628000,1604628000,0,0
141,active,False,396,396,1,1,1604627343,0,4,1,21,0,0,,,1604628000,1604628000,0,1
142,active,False,397,397,1,1,1604627032,0,4,1,70,1,1,,,1604628000,1604628000,0,1
143,active,False,398,398,1,1,1604626472,0,19,1,12,0,0,,,1604628000,1604628000,0,1
144,active,False,399,399,1,1,1604626317,0,4,1,33,1,2,,,1604628000,1604628000,1,0
145,active,False,400,400,1,1,1604627261,0,13,1,2,1,0,,,1604628000,1604628000,0,1
146,active,False,401,401,1,1,1604627980,0,20,1,22,0,0,,,1604628000,1604628000,0,1
147,active,False,402,402,1,1,1604627026,0,0,1,39,0,0,,,1604628000,1604628000,0,0
148,active,False,403,403,1,1,1604627677,0,26,1,3,0,2,,,1604628000,1604628000,0,2
149,active,True,405,405,1,1,1604627543,0,47,1,4,0,0,,,1604628000,1604628000,0,2
150,active,False,406,406,1,1,1604626396,0,7,1,13,0,0,,,1604628000,1604628000,1,0
151,active,False,408,408,1,1,1604627911,0,16,1,5,1,2,,,1604628000,1604628000,4,0
152,active,False,410,410,1,1,1604627755,0,33,1,10,1,2,,,1604628000,1604628000,0,0
153,active,False,411,411,1,1,1604626304,0,16,1,14,0,1,,,1604628000,1604628000,2,0
154,active,False,412,412,1,1,1604627826,0,19,1,7,1,3,,,1604628000,1604628000,2,0
155,active,False,415,415,1,1,1604627879,0,12,1,33,0,1,,,1604628000,1604628000,0,2
156,active,False,416,416,1,1,1604626889,0,10,1,19,2,2,,,1604628000,1604628000,4,0
157,active,False,417,417,1,1,1604623609,0,0,1,25,0,0,,,1604628000,1604628000,1,0
158,active,False,418,418,1,1,1604627670,0,33,1,2,0,2,,,1604628000,1604628000,1,0
159,active,False,419,419,1,1,1604625849,0,16,1,6,1,1,,,1604628000,1604628000,0,0
160,active,False,420,420,1,1,1604626922,0,10,1,40,0,1,,,1604628000,1604628000,0,0
161,active,False,421,421,1,1,1604626096,0,13,1,6,0,0,,,1604628000,1604628000,0,1
162,active,False,422,422,1,1,1604627170,0,21,1,55,3,2,,,1604628000,1604628000,5,0
163,active,False,423,423,1,1,1604627919,0,18,1,8,6,1,,,1604628000,1604628000,0,4
164,active,True,426,426,1,1,1604627989,0,20,1,6,0,4,,,1604628000,1604628000,0,3
165,active,False,427,427,1,1,1604627217,0,36,1,8,6,3,,,1604628000,1604628000,0,2
166,active,False,432,432,1,1,1604627808,0,19,1,11,2,1,,,1604628000,1604628000,8,0
167,active,False,434,434,1,1,1604627561,0,40,1,19,2,1,,,1604628000,1604628000,4,0
168,active,False,435,435,1,1,1604627771,0,4,1,42,0,4,,,1604628000,1604628000,3,0
169,active,False,436,436,1,1,1604627188,3,8,1,16,0,0,,,1604628000,1604628000,0,0
170,active,False,437,437,1,1,1604627607,0,1,1,23,0,0,,,1604628000,1604628000,0,0
171,active,False,438,438,1,1,1604627959,0,46,1,1,2,0,,,1604628000,1604628000,0,6
172,active,False,439,439,1,1,1604627626,0,34,1,6,0,3,,,1604628000,1604628000,0,0
173,active,False,440,440,1,1,1604626905,0,5,1,27,0,0,,,1604628000,1604628000,0,1
174,active,False,442,442,1,1,1604627568,0,9,1,40,0,2,,,1604628000,1604628000,0,4
175,active,False,443,443,1,1,1604626741,0,2,1,21,0,0,,,1604628000,1604628000,0,0
176,active,False,445,445,1,1,1604627890,0,73,1,7,4,0,,,1604628000,1604628000,6,0
177,active,False,446,446,1,1,1604627777,0,33,1,43,0,3,,,1604628000,1604628000,0,3
178,active,False,447,447,1,1,1604627931,0,20,1,8,2,3,,,1604628000,1604628000,0,5
179,active,False,448,448,1,1,1604627978,0,8,1,18,2,1,,,1604628000,1604628000,0,2
180,active,False,450,450,1,1,1604627925,0,51,1,13,1,3,,,1604628000,1604628000,0,2
181,active,False,453,453,1,1,1604627606,0,56,1,9,2,1,,,1604628000,1604628000,3,0
182,active,False,454,454,1,1,1604627768,0,17,1,17,1,1,,,1604628000,1604628000,0,0
183,active,False,455,455,1,1,1604627840,0,25,1,32,2,2,,,1604628000,1604628000,0,3
184,active,False,456,456,1,1,1604627358,0,1,1,31,0,2,,,1604628000,1604628000,2,0
185,active,False,457,457,1,1,1604627937,0,2,1,75,2,2,,,1604628000,1604628000,1,0
186,active,False,458,458,1,1,1604627697,0,3,1,28,0,0,,,1604628000,1604628000,0,0
187,active,False,460,460,1,1,1604627933,0,20,1,2,0,3,,,1604628000,1604628000,0,1
188,active,False,461,461,1,1,1604627930,0,14,1,42,0,0,,,1604628000,1604628000,5,0
189,active,False,462,462,1,1,1604627877,0,51,1,26,0,0,,,1604628000,1604628000,9,0
190,active,False,464,464,1,1,1604627471,0,20,1,32,0,1,,,1604628000,1604628000,0,2
191,active,False,465,465,1,1,1604627417,0,3,1,35,0,1,,,1604628000,1604628000,0,2
192,active,False,466,466,1,1,1604627976,8,5,1,22,0,0,,,1604628000,1604628000,0,3
193,active,False,467,467,1,1,1604627306,0,25,1,8,0,1,,,1604628000,1604628000,0,0
194,active,False,468,468,1,1,1604627807,0,19,1,45,1,1,,,1604628000,1604628000,0,3
195,active,False,469,469,1,1,1604626970,0,23,1,34,0,0,,,1604628000,1604628000,0,2
196,active,False,470,470,1,1,1604627737,0,37,1,33,3,2,,,1604628000,1604628000,5,0
197,active,False,471,471,1,1,1604627387,0,16,1,14,0,1,,,1604628000,1604628000,3,0
198,active,False,472,472,1,1,1604627949,0,28,1,27,1,0,,,1604628000,1604628000,7,0
199,active,False,473,473,1,1,1604627852,0,48,1,2,0,0,,,1604628000,1604628000,2,0
200,active,False,474,474,1,1,1604627987,0,17,1,39,0,0,,,1604628000,1604628000,2,0
201,active,False,476,476,1,1,1604627805,0,42,1,21,0,2,,,1604628000,1604628000,3,0
202,active,False,477,477,1,1,1604627722,0,67,1,3,6,1,,,1604628000,1604628000,0,2
203,active,False,478,478,1,1,1604627917,0,34,1,0,0,3,,,1604628000,1604628000,0,1
204,active,False,479,479,1,1,1604627848,0,26,1,4,3,1,,,1604628000,1604628000,2,0
205,active,False,480,480,1,1,1604627618,0,25,1,3,1,1,,,1604628000,1604628000,0,0
206,active,False,481,481,1,1,1604627252,0,11,1,12,0,2,,,1604628000,1604628000,0,3
207,active,False,482,482,1,1,1604627807,0,55,1,22,0,2,,,1604628000,1604628000,0,1
208,active,False,483,483,1,1,1604627836,0,24,1,9,0,1,,,1604628000,1604628000,0,3
209,active,False,484,484,1,1,1604624126,0,0,1,45,0,1,,,1604628000,1604628000,1,0
210,active,False,485,485,1,1,1604626610,0,10,1,27,2,3,,,1604628000,1604628000,0,4
211,active,False,486,486,1,1,1604627436,0,17,1,24,0,0,,,1604628000,1604628000,0,4
212,active,False,487,487,1,1,1604626744,0,32,1,2,1,1,,,1604628000,1604628000,0,0
213,active,False,489,489,1,1,1604627807,0,15,1,31,3,3,,,1604628000,1604628000,0,0
214,active,False,490,490,1,1,1604627110,0,44,1,21,1,1,,,1604628000,1604628000,1,0
215,active,False,492,492,1,1,1604626843,0,60,1,8,15,0,,,1604628000,1604628000,0,5
216,active,False,493,493,1,1,1604627480,0,1,1,31,0,2,,,1604628000,1604628000,0,1
217,active,False,494,494,1,1,1604627971,0,60,1,4,1,2,,,1604628000,1604628000,2,0
218,active,False,495,495,1,1,1604627795,0,28,1,11,1,0,,,1604628000,1604628000,4,0
219,active,False,496,496,1,1,1604627179,1,30,1,27,1,7,,,1604628000,1604628000,4,0
220,active,False,497,497,1,1,1604627647,0,19,1,42,0,5,,,1604628000,1604628000,0,1
221,active,True,499,499,1,1,1604627624,0,5,1,26,0,5,,,1604628000,1604628000,6,0
222,active,False,500,500,1,1,1604627902,0,17,1,32,0,3,,,1604628000,1604628000,0,2
223,active,False,501,501,1,1,1604627152,0,49,1,31,1,3,,,1604628000,1604628000,1,0
224,active,False,502,502,1,1,1604627913,0,31,1,0,1,5,,,1604628000,1604628000,0,1
225,active,False,503,503,1,1,1604627981,0,16,1,13,0,2,,,1604628000,1604628000,0,8
226,active,False,504,504,1,1,1604627611,0,14,1,39,4,1,,,1604628000,1604628000,4,0
227,active,False,505,505,1,1,1604627368,0,41,1,2,2,9,,,1604628000,1604628000,0,2
228,active,False,507,507,1,1,1604627433,0,20,1,24,0,1,,,1604628000,1604628000,0,1
229,active,False,508,508,1,1,1604627793,0,8,1,14,1,3,,,1604628000,1604628000,4,0
230,active,False,509,509,1,1,1604627932,0,57,1,1,1,3,,,1604628000,1604628000,1,0
231,active,False,510,510,1,1,1604625788,0,1,1,54,0,0,,,1604628000,1604628000,0,1
232,active,False,513,513,1,1,1604627663,0,22,1,7,3,0,,,1604628000,1604628000,4,0
233,active,True,514,514,1,1,1604627602,0,49,1,1,0,2,,,1604628000,1604628000,1,0
234,active,False,515,515,1,1,1604627604,0,49,1,28,0,2,,,1604628000,1604628000,14,0
235,active,False,516,516,1,1,1604627550,0,24,1,6,1,1,,,1604628000,1604628000,0,0
236,active,False,517,517,1,1,1604627829,0,18,1,46,0,5,,,1604628000,1604628000,0,2
237,active,False,519,519,1,1,1604627928,0,26,1,41,1,2,,,1604628000,1604628000,0,2
238,active,False,522,522,1,1,1604627679,0,25,1,26,0,0,,,1604628000,1604628000,0,8
239,active,False,525,525,1,1,1604627957,0,31,1,23,0,2,,,1604628000,1604628000,0,1
240,active,False,526,526,1,1,1604627911,0,32,1,8,5,0,,,1604628000,1604628000,0,4
241,active,False,528,528,1,1,1604627966,0,6,1,29,0,4,,,1604628000,1604628000,0,3
242,active,False,529,529,1,1,1604627909,0,36,1,4,1,1,,,1604628000,1604628000,4,0
243,active,False,530,530,1,1,1604627724,0,20,1,3,1,1,,,1604628000,1604628000,2,0
244,active,False,531,531,1,1,1604627732,0,50,1,7,1,3,,,1604628000,1604628000,0,4
245,active,False,532,532,1,1,1604627826,0,27,1,9,1,7,,,1604628000,1604628000,0,2
246,active,False,533,533,1,1,1604627872,0,11,1,34,0,1,,,1604628000,1604628000,1,0
247,active,False,534,534,1,1,1604624512,0,17,1,12,1,2,,,1604628000,1604628000,0,0
248,active,False,536,536,1,1,1604627578,0,2,1,26,0,0,,,1604628000,1604628000,0,0
249,active,False,539,539,1,1,1604627548,0,11,1,18,1,2,,,1604628000,1604628000,1,0
250,active,False,540,540,1,1,1604627713,0,19,1,34,0,0,,,1604628000,1604628000,1,0
251,active,False,545,545,1,1,1604627876,0,12,1,14,0,1,,,1604628000,1604628000,2,0
252,active,False,546,546,1,1,1604626991,0,9,1,35,0,1,,,1604628000,1604628000,3,0
253,active,False,2000,2000,1,1,1604626698,0,24,1,32,0,1,,,1604628000,1604628000,0,2
254,active,False,2002,2002,1,1,1604627903,0,23,1,3,0,1,,,1604628000,1604628000,1,0
255,active,False,2003,2003,1,1,1604626219,0,18,1,34,2,2,,,1604628000,1604628000,15,0
256,active,False,2005,2005,1,1,1604619410,0,6,1,5,0,1,,,1604628000,1604628000,0,0
257,active,True,2006,2006,1,1,1604627984,0,6,1,41,1,2,,,1604628000,1604628000,0,1
258,active,True,2008,2008,1,1,1604623901,0,22,1,0,1,2,,,1604628000,1604628000,0,0
259,active,False,2009,2009,1,1,1604627607,0,22,1,11,0,2,,,1604628000,1604628000,1,0
260,active,False,2010,2010,1,1,1604627295,0,25,1,36,0,4,,,1604628000,1604628000,0,3
261,active,False,2012,2012,1,1,1604627952,0,2,1,32,0,1,,,1604628000,1604628000,2,0
262,active,False,2017,2017,1,1,1604627342,0,6,1,32,1,1,,,1604628000,1604628000,1,0
263,active,False,2021,2021,1,1,1604627845,0,30,1,33,1,2,,,1604628000,1604628000,0,0
264,active,False,2022,2022,1,1,1604627403,0,1,1,32,0,0,,,1604628000,1604628000,0,0
265,active,False,3016,3016,1,1,1604627968,0,49,1,1,0,4,,,1604628000,1604628000,1,0
266,active,False,3041,3041,1,1,1604627915,0,8,1,16,2,0,,,1604628000,1604628000,1,0
267,active,False,3042,3042,1,1,1604626866,0,14,1,5,10,0,,,1604628000,1604628000,1,0
268,active,False,3043,3043,1,1,1604626924,0,2,1,17,0,0,,,1604628000,1604628000,0,1
269,active,False,3044,3044,1,1,1604626728,0,2,1,24,1,1,,,1604628000,1604628000,1,0
270,active,False,3046,3046,1,1,1604624807,0,3,1,16,0,0,,,1604628000,1604628000,0,1
271,active,False,3047,3047,1,1,1604627102,0,2,1,19,0,0,,,1604628000,1604628000,3,0
272,active,False,3048,3048,1,1,1604626879,0,3,1,14,1,2,,,1604628000,1604628000,2,0
273,active,False,3049,3049,1,1,1604627468,0,8,1,8,2,2,,,1604628000,1604628000,0,3
274,active,False,3050,3050,1,1,1604626993,0,8,1,11,1,1,,,1604628000,1604628000,0,0
275,active,False,3052,3052,1,1,1604627851,0,8,1,12,2,3,,,1604628000,1604628000,0,1
276,active,False,3053,3053,1,1,1604627262,0,3,1,19,0,1,,,1604628000,1604628000,0,0
277,active,False,3054,3054,1,1,1604623383,0,4,1,14,0,1,,,1604628000,1604628000,0,0
278,active,False,3055,3055,1,1,1604627930,0,5,1,17,0,1,,,1604628000,1604628000,1,0
279,active,False,3056,3056,1,1,1604627619,0,11,1,11,0,1,,,1604628000,1604628000,3,0
280,active,False,3057,3057,1,1,1604627831,0,7,1,8,2,3,,,1604628000,1604628000,0,2
281,active,False,3058,3058,1,1,1604627489,0,8,1,15,2,1,,,1604628000,1604628000,3,0
282,active,False,3059,3059,1,1,1604627851,0,1,1,18,1,0,,,1604628000,1604628000,1,0
283,active,False,3060,3060,1,1,1604627339,0,8,1,10,1,1,,,1604628000,1604628000,1,0
284,active,False,3061,3061,1,1,1604625300,0,2,1,18,1,1,,,1604628000,1604628000,3,0
285,active,False,3062,3062,1,1,1604626188,0,1,1,20,1,2,,,1604628000,1604628000,2,0
286,active,False,3063,3063,1,1,1604627091,0,12,1,4,2,4,,,1604628000,1604628000,0,2
287,active,False,3064,3064,1,1,1604627802,1,1,1,21,1,0,,,1604628000,1604628000,1,0
288,active,False,3065,3065,1,1,1604624339,0,5,1,24,0,2,,,1604628000,1604628000,0,0
289,active,False,3066,3066,1,1,1604626645,0,16,1,3,1,0,,,1604628000,1604628000,0,0
290,active,False,3067,3067,1,1,1604627387,0,8,1,16,0,3,,,1604628000,1604628000,2,0
