,num_ebikes_available,num_docks_disabled,station_id,num_bikes_disabled,last_reported,legacy_id,is_installed,station_status,num_bikes_available,num_docks_available,eightd_has_available_keys,is_renting,is_returning,eightd_active_station_services,valet,starttime,timestamp,demand,supply
200,1,0,474,3,1605232668,474,1,active,32,21,False,1,1,,,1605232800,1605232800,0,1
201,0,0,476,1,1605232439,476,1,active,55,9,False,1,1,,,1605232800,1605232800,2,0
202,17,1,477,3,1605232500,477,1,active,63,4,False,1,1,,,1605232800,1605232800,0,1
203,6,0,478,4,1605232677,478,1,active,22,11,False,1,1,,,1605232800,1605232800,1,0
204,1,0,479,0,1605232786,479,1,active,3,28,False,1,1,,,1605232800,1605232800,1,0
205,3,0,480,1,1605232605,480,1,active,13,15,False,1,1,,,1605232800,1605232800,1,0
206,1,0,481,1,1605232339,481,1,active,11,13,False,1,1,,,1605232800,1605232800,0,1
207,2,0,482,1,1605232660,482,1,active,71,6,False,1,1,,,1605232800,1605232800,6,0
208,1,0,483,1,1605232718,483,1,active,7,26,False,1,1,,,1605232800,1605232800,0,3
209,0,0,484,3,1605232660,484,1,active,9,34,False,1,1,,,1605232800,1605232800,0,1
210,1,0,485,0,1605232606,485,1,active,2,38,False,1,1,,,1605232800,1605232800,0,1
211,0,0,486,1,1605232522,486,1,active,7,33,False,1,1,,,1605232800,1605232800,0,4
212,6,0,487,2,1605232749,487,1,active,30,3,False,1,1,,,1605232800,1605232800,0,1
213,0,0,489,2,1605232526,489,1,active,26,21,False,1,1,,,1605232800,1605232800,2,0
214,5,0,490,1,1605232174,490,1,active,58,7,False,1,1,,,1605232800,1605232800,0,7
215,15,1,492,0,1605231812,492,1,active,53,14,False,1,1,,,1605232800,1605232800,1,0
216,0,0,493,0,1605229856,493,1,active,12,22,False,1,1,,,1605232800,1605232800,0,0
217,3,0,494,1,1605232750,494,1,active,46,19,False,1,1,,,1605232800,1605232800,2,0
218,3,0,495,0,1605232367,495,1,active,28,11,False,1,1,,,1605232800,1605232800,5,0
219,0,0,496,1,1605232473,496,1,active,41,23,False,1,1,,,1605232800,1605232800,0,2
220,0,0,497,5,1605232619,497,1,active,21,40,False,1,1,,,1605232800,1605232800,0,1
221,2,0,499,0,1605232720,499,1,active,29,7,True,1,1,,,1605232800,1605232800,0,1
222,0,0,500,1,1605232775,500,1,active,28,23,False,1,1,,,1605232800,1605232800,0,1
223,0,0,501,3,1605232169,501,1,active,24,56,False,1,1,,,1605232800,1605232800,0,1
224,7,0,502,2,1605232164,502,1,active,25,9,False,1,1,,,1605232800,1605232800,2,0
225,1,0,503,1,1605232344,503,1,active,23,7,False,1,1,,,1605232800,1605232800,0,6
226,0,0,504,0,1605232464,504,1,active,21,33,False,1,1,,,1605232800,1605232800,4,0
227,1,0,505,1,1605232393,505,1,active,39,12,False,1,1,,,1605232800,1605232800,1,0
228,2,0,507,1,1605232434,507,1,active,15,29,False,1,1,,,1605232800,1605232800,6,0
229,3,0,508,1,1605232072,508,1,active,6,18,False,1,1,,,1605232800,1605232800,1,0
230,5,0,509,1,1605232513,509,1,active,58,2,False,1,1,,,1605232800,1605232800,0,1
231,0,0,510,6,1605222119,510,1,active,25,24,False,0,0,,,1605232800,1605232800,0,0
232,0,0,513,0,1605232208,513,1,active,9,20,False,1,1,,,1605232800,1605232800,0,0
233,5,0,514,2,1605232268,514,1,active,43,7,True,1,1,,,1605232800,1605232800,1,0
234,1,0,515,0,1605232266,515,1,active,35,44,False,1,1,,,1605232800,1605232800,1,0
235,2,0,516,4,1605232653,516,1,active,16,11,False,1,1,,,1605232800,1605232800,0,0
236,0,0,517,4,1605231461,517,1,active,6,59,False,1,1,,,1605232800,1605232800,0,1
237,0,0,519,0,1605232617,519,1,active,33,36,False,1,1,,,1605232800,1605232800,1,0
238,0,0,522,0,1605231848,522,1,active,23,28,False,1,1,,,1605232800,1605232800,1,0
239,0,0,525,0,1605232766,525,1,active,19,37,False,1,1,,,1605232800,1605232800,0,1
240,0,0,526,1,1605232028,526,1,active,5,34,False,1,1,,,1605232800,1605232800,6,0
241,0,0,528,4,1605232369,528,1,active,30,5,False,1,1,,,1605232800,1605232800,2,0
242,14,0,529,2,1605232419,529,1,active,35,4,False,1,1,,,1605232800,1605232800,2,0
243,1,0,530,0,1605232290,530,1,active,17,7,False,1,1,,,1605232800,1605232800,1,0
244,3,0,531,1,1605231509,531,1,active,58,1,False,1,1,,,1605232800,1605232800,1,0
245,7,0,532,2,1605231422,532,1,active,27,14,False,1,1,,,1605232800,1605232800,0,4
246,0,0,533,1,1605232402,533,1,active,15,30,False,1,1,,,1605232800,1605232800,0,2
247,0,0,534,2,1605232345,534,1,active,24,5,False,1,1,,,1605232800,1605232800,1,0
248,0,0,536,1,1605231830,536,1,active,4,23,False,1,1,,,1605232800,1605232800,0,0
249,0,0,539,1,1605232485,539,1,active,26,4,False,1,1,,,1605232800,1605232800,0,6
250,0,0,540,1,1605232584,540,1,active,20,33,False,1,1,,,1605232800,1605232800,2,0
251,1,0,545,0,1605232451,545,1,active,25,2,False,1,1,,,1605232800,1605232800,0,0
252,2,0,546,0,1605232473,546,1,active,15,30,False,1,1,,,1605232800,1605232800,0,2
253,0,0,2000,0,1605231908,2000,1,active,34,23,False,1,1,,,1605232800,1605232800,1,0
254,1,0,2002,5,1605232374,2002,1,active,16,6,False,1,1,,,1605232800,1605232800,1,0
255,2,0,2003,2,1605232182,2003,1,active,18,34,False,1,1,,,1605232800,1605232800,4,0
256,0,0,2005,0,1605232392,2005,1,active,10,2,False,1,1,,,1605232800,1605232800,0,0
257,2,1,2006,2,1605232743,2006,1,active,34,12,True,1,1,,,1605232800,1605232800,0,0
258,0,0,2008,1,1605232797,2008,1,active,6,17,True,1,1,,,1605232800,1605232800,0,0
259,0,0,2009,4,1605232477,2009,1,active,29,2,False,1,1,,,1605232800,1605232800,0,0
260,1,0,2010,0,1605232168,2010,1,active,42,23,False,1,1,,,1605232800,1605232800,0,0
261,0,0,2012,5,1605231858,2012,1,active,14,16,False,1,1,,,1605232800,1605232800,0,1
262,0,0,2017,1,1605232002,2017,1,active,0,38,False,1,1,,,1605232800,1605232800,1,0
263,1,1,2021,0,1605232453,2021,1,active,6,58,False,1,1,,,1605232800,1605232800,5,0
264,1,0,2022,0,1605232749,2022,1,active,3,30,False,1,1,,,1605232800,1605232800,1,0
265,3,0,3016,0,1605232610,3016,1,active,50,4,False,1,1,,,1605232800,1605232800,0,1
266,5,0,3041,0,1605232435,3041,1,active,16,8,False,1,1,,,1605232800,1605232800,0,0
267,2,0,3042,1,1605231721,3042,1,active,14,4,False,1,1,,,1605232800,1605232800,0,1
268,1,0,3043,1,1605229189,3043,1,active,13,5,False,1,1,,,1605232800,1605232800,0,0
269,1,0,3044,0,1605227835,3044,1,active,8,19,False,1,1,,,1605232800,1605232800,0,0
270,2,0,3046,0,1605231735,3046,1,active,5,14,False,1,1,,,1605232800,1605232800,0,0
271,5,0,3047,0,1605230760,3047,1,active,8,13,False,1,1,,,1605232800,1605232800,1,0
272,2,0,3048,0,1605229716,3048,1,active,5,14,False,1,1,,,1605232800,1605232800,1,0
273,2,1,3049,1,1605231621,3049,1,active,5,11,False,1,1,,,1605232800,1605232800,1,0
274,1,0,3050,0,1605231191,3050,1,active,12,9,False,1,1,,,1605232800,1605232800,0,0
275,3,0,3052,1,1605230903,3052,1,active,4,18,False,1,1,,,1605232800,1605232800,2,0
276,0,0,3053,1,1605231348,3053,1,active,2,20,False,1,1,,,1605232800,1605232800,0,0
277,1,0,3054,0,1605229187,3054,1,active,2,17,False,1,1,,,1605232800,1605232800,0,0
278,2,0,3055,0,1605232760,3055,1,active,2,21,False,1,1,,,1605232800,1605232800,0,1
279,1,0,3056,2,1605232475,3056,1,active,1,20,False,1,1,,,1605232800,1605232800,1,0
280,0,0,3057,0,1605231864,3057,1,active,4,14,False,1,1,,,1605232800,1605232800,2,0
281,0,0,3058,0,1605229919,3058,1,active,0,24,False,1,1,,,1605232800,1605232800,4,0
282,2,0,3059,1,1605232243,3059,1,active,3,15,False,1,1,,,1605232800,1605232800,2,0
283,2,0,3060,0,1605229363,3060,1,active,3,16,False,1,1,,,1605232800,1605232800,1,0
284,0,0,3061,0,1605225106,3061,1,active,2,19,False,1,1,,,1605232800,1605232800,0,2
285,1,0,3062,1,1605230667,3062,1,active,13,9,False,1,1,,,1605232800,1605232800,0,1
286,0,0,3063,1,1605232546,3063,1,active,8,11,False,1,1,,,1605232800,1605232800,0,0
287,0,1,3064,2,1605232448,3064,1,active,1,19,False,1,1,,,1605232800,1605232800,0,1
288,1,0,3065,0,1605229858,3065,1,active,2,29,False,1,1,,,1605232800,1605232800,1,0
289,0,0,3066,2,1605231522,3066,1,active,11,6,False,1,1,,,1605232800,1605232800,1,0
290,5,0,3067,0,1605232700,3067,1,active,17,10,False,1,1,,,1605232800,1605232800,0,3
