,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,starttime,timestamp,demand,supply
34,1,1,active,15,0,1604902326,False,14,1,244,2,244,2,1604905200,1604905200,0,0
35,1,1,active,2,0,1604904738,False,20,1,245,1,245,1,1604905200,1604905200,0,0
36,1,1,active,0,0,1604893107,False,55,1,247,0,247,0,1604905200,1604905200,0,0
37,1,1,active,3,0,1604903531,False,94,1,248,0,248,2,1604905200,1604905200,0,0
38,1,1,active,0,0,1604904739,False,27,1,249,0,249,0,1604905200,1604905200,0,0
39,1,1,active,10,0,1604904606,False,29,1,250,0,250,1,1604905200,1604905200,0,0
40,1,1,active,6,0,1604904736,False,20,1,251,2,251,1,1604905200,1604905200,1,0
41,1,1,active,2,0,1604905167,False,27,1,252,1,252,4,1604905200,1604905200,0,0
42,1,1,active,11,1,1604904277,False,33,1,254,1,254,2,1604905200,1604905200,0,0
43,1,1,active,24,0,1604904738,False,14,1,257,0,257,1,1604905200,1604905200,0,0
44,1,1,active,18,0,1604902326,False,4,1,258,0,258,1,1604905200,1604905200,0,0
45,1,1,active,6,0,1604904568,False,32,1,259,2,259,1,1604905200,1604905200,0,0
46,1,1,active,1,0,1604902326,False,32,1,260,1,260,0,1604905200,1604905200,0,0
47,1,1,active,18,0,1604903048,False,20,1,261,1,261,3,1604905200,1604905200,0,0
48,1,1,active,18,0,1604904789,False,2,1,262,1,262,4,1604905200,1604905200,0,0
49,1,1,active,2,0,1604903531,False,25,1,264,1,264,0,1604905200,1604905200,0,0
50,1,1,active,0,0,1604903532,False,34,1,265,0,265,1,1604905200,1604905200,0,1
51,1,1,active,66,0,1604904737,False,2,1,267,1,267,2,1604905200,1604905200,0,0
52,1,1,active,3,0,1604904738,False,24,1,268,1,268,0,1604905200,1604905200,0,0
53,1,1,active,1,0,1604904738,False,21,1,270,2,270,1,1604905200,1604905200,0,0
54,1,1,active,21,0,1604902326,False,4,1,274,0,274,6,1604905200,1604905200,0,0
55,1,1,active,15,0,1604902325,False,3,1,275,1,275,1,1604905200,1604905200,0,0
56,1,1,active,0,0,1604903530,False,25,1,276,0,276,0,1604905200,1604905200,0,0
57,1,1,active,4,0,1604902326,False,15,1,278,0,278,0,1604905200,1604905200,0,0
58,0,0,out_of_service,0,0,86400,False,0,0,280,0,280,0,1604905200,1604905200,0,0
59,1,1,active,66,0,1604903531,True,0,1,281,0,281,0,1604905200,1604905200,0,0
60,1,1,active,2,0,1604904737,False,20,1,282,1,282,5,1604905200,1604905200,0,0
61,1,1,active,4,0,1604904737,False,44,1,284,0,284,3,1604905200,1604905200,0,0
62,1,1,active,35,0,1604903532,True,14,1,285,2,285,4,1604905200,1604905200,0,0
63,1,1,active,14,0,1604902326,False,4,1,289,0,289,1,1604905200,1604905200,0,0
64,1,1,active,0,0,1604904738,False,20,1,291,2,291,0,1604905200,1604905200,0,0
65,1,1,active,18,0,1604903284,False,34,1,293,3,293,2,1604905200,1604905200,0,0
66,1,1,active,0,0,1604903531,False,24,1,295,0,295,0,1604905200,1604905200,0,0
67,1,1,active,51,0,1604904813,False,26,1,297,4,297,0,1604905200,1604905200,0,0
68,1,1,active,27,0,1604902981,False,7,1,298,0,298,1,1604905200,1604905200,0,0
69,1,1,active,0,0,1604904737,False,58,1,301,5,301,0,1604905200,1604905200,0,0
70,1,1,active,0,0,1604903531,False,33,1,302,7,302,4,1604905200,1604905200,0,0
71,1,1,active,25,0,1604904736,False,39,1,303,1,303,3,1604905200,1604905200,0,0
72,1,1,active,24,0,1604903274,False,9,1,304,2,304,0,1604905200,1604905200,0,0
73,1,1,active,26,0,1604904933,False,5,1,305,1,305,2,1604905200,1604905200,0,0
74,1,1,active,0,0,1604905164,False,30,1,307,2,307,0,1604905200,1604905200,0,0
75,1,1,active,0,0,1604904738,False,47,1,308,0,308,1,1604905200,1604905200,0,0
76,1,1,active,22,0,1604904738,False,18,1,309,1,309,1,1604905200,1604905200,0,0
77,1,1,active,14,0,1604902326,False,51,1,310,1,310,1,1604905200,1604905200,0,0
78,1,1,active,0,0,1604903532,False,30,1,311,2,311,1,1604905200,1604905200,0,1
79,1,1,active,0,0,1604904737,False,31,1,312,1,312,2,1604905200,1604905200,0,1
80,1,1,active,27,0,1604902326,False,27,1,313,2,313,1,1604905200,1604905200,0,0
81,1,1,active,26,0,1604902327,False,1,1,315,0,315,2,1604905200,1604905200,0,0
82,1,1,active,33,0,1604903532,False,10,1,316,2,316,0,1604905200,1604905200,0,0
83,1,1,active,1,0,1604904736,False,52,1,317,0,317,1,1604905200,1604905200,1,0
84,1,1,active,4,0,1604904217,False,27,1,319,5,319,2,1604905200,1604905200,0,0
85,1,1,active,6,0,1604904738,False,33,1,320,0,320,0,1604905200,1604905200,0,0
86,1,1,active,4,0,1604902327,False,35,1,321,0,321,0,1604905200,1604905200,0,0
87,1,1,active,28,0,1604902326,False,9,1,323,0,323,2,1604905200,1604905200,0,0
88,1,1,active,3,0,1604902325,False,69,1,324,0,324,2,1604905200,1604905200,0,0
89,1,1,active,12,0,1604900938,False,22,1,325,0,325,1,1604905200,1604905200,0,0
90,1,1,active,3,0,1604903533,False,37,1,326,2,326,1,1604905200,1604905200,0,0
91,1,1,active,0,0,1604903531,True,38,1,327,1,327,1,1604905200,1604905200,0,0
92,1,1,active,0,0,1604903531,False,34,1,328,1,328,1,1604905200,1604905200,0,0
93,1,1,active,25,0,1604904738,False,13,1,330,1,330,1,1604905200,1604905200,0,0
94,1,1,active,0,0,1604903531,False,25,1,331,2,331,2,1604905200,1604905200,0,0
95,1,1,active,0,0,1604903530,False,35,1,332,2,332,1,1604905200,1604905200,0,0
96,1,1,active,2,0,1604903532,False,27,1,334,1,334,2,1604905200,1604905200,1,0
97,1,1,active,9,0,1604905005,False,12,1,335,0,335,6,1604905200,1604905200,0,0
98,1,1,active,5,0,1604903531,False,28,1,336,0,336,3,1604905200,1604905200,0,0
99,1,1,active,0,0,1604903531,False,26,1,340,1,340,1,1604905200,1604905200,0,0
100,1,1,active,11,0,1604904736,False,8,1,341,4,341,0,1604905200,1604905200,0,0
101,1,1,active,3,1,1604903532,False,25,1,342,4,342,0,1604905200,1604905200,1,0
102,1,1,active,0,0,1604902325,False,23,1,343,1,343,0,1604905200,1604905200,0,0
103,1,1,active,7,0,1604902326,False,16,1,344,7,344,0,1604905200,1604905200,0,0
104,1,1,active,5,0,1604905099,False,17,1,346,0,346,5,1604905200,1604905200,0,0
105,1,1,active,13,0,1604896981,False,41,1,347,5,347,0,1604905200,1604905200,0,0
106,1,0,active,0,0,1604888322,False,60,0,349,1,349,1,1604905200,1604905200,0,0
107,1,1,active,0,1,1604904737,False,44,1,350,2,350,2,1604905200,1604905200,0,0
108,1,1,active,0,0,1604902326,False,39,1,351,0,351,0,1604905200,1604905200,0,0
109,1,1,active,24,0,1604902326,False,1,1,353,0,353,2,1604905200,1604905200,0,0
110,1,1,active,29,0,1604899191,False,16,1,354,4,354,2,1604905200,1604905200,0,0
111,1,1,active,2,0,1604904738,False,40,1,355,1,355,1,1604905200,1604905200,0,2
112,1,1,active,0,0,1604904736,False,23,1,356,2,356,0,1604905200,1604905200,0,0
113,1,1,active,15,0,1604901902,False,32,1,358,5,358,3,1604905200,1604905200,1,0
114,1,1,active,74,0,1604903532,False,1,1,359,1,359,3,1604905200,1604905200,0,0
115,1,1,active,12,0,1604903532,False,27,1,360,1,360,0,1604905200,1604905200,0,0
116,1,1,active,2,0,1604903088,False,74,1,361,0,361,3,1604905200,1604905200,1,0
117,1,1,active,50,0,1604903105,False,6,1,362,3,362,1,1604905200,1604905200,0,0
118,0,0,out_of_service,3,0,1604843856,False,0,0,363,0,363,0,1604905200,1604905200,0,0
119,1,1,active,20,0,1604902378,False,6,1,364,1,364,1,1604905200,1604905200,0,0
120,1,1,active,10,0,1604902326,False,22,1,366,1,366,1,1604905200,1604905200,0,0
121,1,1,active,43,0,1604904737,False,0,1,367,0,367,0,1604905200,1604905200,0,0
122,1,1,active,9,0,1604905188,False,36,1,368,1,368,2,1604905200,1604905200,0,0
123,1,1,active,13,2,1604903532,False,58,1,369,0,369,3,1604905200,1604905200,0,0
124,1,1,active,17,0,1604902326,False,10,1,372,1,372,0,1604905200,1604905200,0,0
125,1,1,active,17,0,1604902636,False,1,1,373,1,373,1,1604905200,1604905200,0,0
126,1,1,active,25,0,1604904196,False,16,1,376,2,376,1,1604905200,1604905200,0,0
127,1,1,active,5,0,1604903531,False,41,1,377,0,377,2,1604905200,1604905200,0,0
128,1,1,active,50,0,1604904737,False,4,1,379,0,379,2,1604905200,1604905200,2,0
129,1,1,active,12,0,1604903532,False,28,1,380,0,380,2,1604905200,1604905200,0,0
130,1,1,active,8,1,1604903533,False,29,1,383,4,383,1,1604905200,1604905200,0,0
131,1,1,active,13,0,1604904737,False,14,1,385,0,385,2,1604905200,1604905200,0,0
132,1,1,active,5,0,1604897868,False,76,1,386,5,386,1,1604905200,1604905200,0,0
133,1,1,active,14,0,1604903532,False,19,1,387,0,387,6,1604905200,1604905200,1,0
134,1,1,active,8,0,1604903532,False,26,1,388,0,388,1,1604905200,1604905200,0,0
135,1,1,active,4,0,1604899258,False,23,1,389,4,389,0,1604905200,1604905200,0,1
136,1,1,active,10,0,1604902326,False,18,1,390,0,390,3,1604905200,1604905200,0,0
137,1,1,active,0,0,86400,False,0,1,391,0,391,0,1604905200,1604905200,0,0
138,1,1,active,7,0,1604902326,False,26,1,392,1,392,2,1604905200,1604905200,0,0
139,1,1,active,0,0,1604904737,False,37,1,393,0,393,0,1604905200,1604905200,0,0
140,0,0,out_of_service,0,0,86400,False,0,0,394,0,394,0,1604905200,1604905200,0,0
141,1,1,active,20,0,1604902326,False,5,1,396,0,396,0,1604905200,1604905200,0,0
142,1,1,active,68,0,1604905187,False,5,1,397,0,397,2,1604905200,1604905200,0,0
143,1,1,active,11,0,1604902326,False,15,1,398,0,398,5,1604905200,1604905200,0,0
144,1,1,active,32,0,1604902325,False,4,1,399,1,399,3,1604905200,1604905200,0,0
145,1,1,active,1,0,1604904062,False,14,1,400,1,400,0,1604905200,1604905200,0,0
146,1,1,active,0,0,1604903532,False,41,1,401,0,401,1,1604905200,1604905200,0,0
147,1,1,active,27,0,1604904737,False,8,1,402,0,402,4,1604905200,1604905200,0,1
148,1,1,active,1,0,1604903532,False,29,1,403,0,403,1,1604905200,1604905200,0,1
149,1,1,active,21,0,1604904794,True,30,1,405,0,405,0,1604905200,1604905200,0,1
150,1,1,active,0,0,1604888392,False,20,1,406,1,406,0,1604905200,1604905200,0,0
151,1,1,active,0,0,1604903532,False,20,1,408,2,408,3,1604905200,1604905200,0,0
152,1,1,active,2,0,1604903532,False,41,1,410,0,410,2,1604905200,1604905200,0,0
153,1,1,active,0,0,1604903532,False,30,1,411,4,411,1,1604905200,1604905200,0,0
154,1,1,active,1,0,1604903531,False,24,1,412,1,412,4,1604905200,1604905200,0,0
155,1,1,active,22,0,1604902327,False,22,1,415,0,415,2,1604905200,1604905200,0,0
156,1,1,active,29,0,1604902327,False,1,1,416,0,416,1,1604905200,1604905200,0,0
157,1,1,active,2,0,1604903722,False,23,1,417,0,417,0,1604905200,1604905200,1,0
158,1,1,active,2,0,1604902326,False,34,1,418,0,418,1,1604905200,1604905200,0,0
159,1,1,active,12,0,1604903814,False,10,1,419,1,419,1,1604905200,1604905200,0,0
160,1,1,active,35,0,1604904238,False,11,1,420,1,420,5,1604905200,1604905200,0,0
161,1,1,active,1,0,1604902326,False,18,1,421,0,421,0,1604905200,1604905200,0,0
162,1,1,active,37,0,1604904738,False,40,1,422,0,422,1,1604905200,1604905200,0,0
163,1,1,active,21,0,1604904795,False,5,1,423,0,423,1,1604905200,1604905200,0,0
164,1,1,active,0,0,1604903531,True,27,1,426,1,426,3,1604905200,1604905200,0,0
165,1,1,active,6,0,1604902327,False,38,1,427,6,427,3,1604905200,1604905200,0,0
166,1,1,active,0,0,1604904738,False,30,1,432,1,432,1,1604905200,1604905200,0,0
167,1,1,active,2,0,1604898568,False,58,1,434,0,434,0,1604905200,1604905200,0,0
168,1,1,active,38,0,1604903531,False,5,1,435,1,435,7,1604905200,1604905200,0,0
169,1,1,active,13,3,1604903011,False,11,1,436,3,436,0,1604905200,1604905200,0,0
170,1,1,active,20,0,1604900177,False,4,1,437,1,437,0,1604905200,1604905200,0,0
171,1,1,active,0,0,1604904971,False,47,1,438,2,438,0,1604905200,1604905200,0,0
172,1,1,active,1,0,1604903532,False,42,1,439,2,439,0,1604905200,1604905200,0,0
173,1,1,active,32,0,1604904737,False,0,1,440,0,440,0,1604905200,1604905200,0,0
174,1,1,active,43,0,1604904737,False,4,1,442,0,442,4,1604905200,1604905200,1,0
175,1,1,active,11,0,1604902325,False,12,1,443,2,443,0,1604905200,1604905200,0,0
176,1,1,active,25,0,1604904737,False,52,1,445,1,445,3,1604905200,1604905200,4,0
177,1,1,active,43,0,1604904736,False,32,1,446,2,446,4,1604905200,1604905200,0,0
178,1,1,active,18,1,1604903532,False,12,1,447,0,447,0,1604905200,1604905200,0,0
179,1,1,active,19,0,1604902185,False,6,1,448,2,448,2,1604905200,1604905200,0,2
180,1,1,active,39,0,1604903532,False,26,1,450,2,450,2,1604905200,1604905200,0,1
181,1,1,active,0,0,1604904737,False,64,1,453,1,453,2,1604905200,1604905200,0,0
182,1,1,active,17,0,1604905140,False,17,1,454,1,454,1,1604905200,1604905200,0,0
183,1,1,active,47,0,1604904737,False,12,1,455,1,455,0,1604905200,1604905200,0,0
184,1,1,active,34,0,1604899926,False,0,1,456,0,456,0,1604905200,1604905200,0,0
185,1,1,active,74,0,1604905161,False,2,1,457,1,457,3,1604905200,1604905200,3,0
186,1,1,active,11,0,1604904737,False,17,1,458,0,458,3,1604905200,1604905200,0,0
187,1,1,active,3,0,1604903003,False,10,1,460,1,460,12,1604905200,1604905200,0,0
188,1,1,active,37,0,1604904737,False,18,1,461,0,461,1,1604905200,1604905200,0,0
189,1,1,active,4,0,1604903533,False,73,1,462,0,462,0,1604905200,1604905200,0,0
190,1,1,active,49,1,1604903988,False,3,1,464,0,464,0,1604905200,1604905200,0,0
191,1,1,active,35,0,1604904738,False,1,1,465,0,465,3,1604905200,1604905200,0,0
192,1,1,active,19,8,1604904734,False,8,1,466,3,466,0,1604905200,1604905200,0,0
193,1,1,active,9,0,1604902325,False,23,1,467,0,467,2,1604905200,1604905200,2,0
194,1,1,active,64,0,1604904737,False,0,1,468,0,468,1,1604905200,1604905200,1,0
195,1,1,active,55,0,1604904737,False,1,1,469,0,469,1,1604905200,1604905200,0,0
196,1,1,active,2,0,1604904699,False,69,1,470,0,470,1,1604905200,1604905200,0,0
197,1,1,active,11,0,1604902327,False,18,1,471,4,471,2,1604905200,1604905200,0,0
198,1,1,active,39,0,1604904737,False,13,1,472,2,472,3,1604905200,1604905200,0,0
199,1,1,active,2,0,1604903531,False,46,1,473,4,473,2,1604905200,1604905200,1,0
200,1,1,active,42,0,1604904909,False,14,1,474,3,474,0,1604905200,1604905200,0,0
201,1,1,active,37,0,1604904737,False,26,1,476,4,476,2,1604905200,1604905200,0,0
202,1,1,active,9,0,1604903531,False,60,1,477,7,477,2,1604905200,1604905200,0,1
203,1,1,active,0,0,1604904736,False,34,1,478,1,478,3,1604905200,1604905200,0,1
204,1,1,active,3,0,1604904800,False,27,1,479,1,479,1,1604905200,1604905200,0,1
205,1,1,active,4,0,1604901616,False,22,1,480,0,480,3,1604905200,1604905200,0,0
206,1,1,active,2,0,1604902326,False,22,1,481,1,481,1,1604905200,1604905200,0,0
207,1,1,active,3,0,1604904047,False,70,1,482,0,482,6,1604905200,1604905200,0,0
208,1,1,active,1,0,1604903532,False,30,1,483,2,483,3,1604905200,1604905200,0,0
209,1,1,active,45,0,1604904266,False,1,1,484,1,484,0,1604905200,1604905200,0,1
210,1,1,active,38,0,1604904688,False,0,1,485,0,485,2,1604905200,1604905200,1,0
211,1,1,active,39,0,1604904736,False,1,1,486,1,486,1,1604905200,1604905200,0,0
212,1,1,active,1,0,1604904736,False,32,1,487,2,487,2,1604905200,1604905200,0,0
213,1,1,active,15,0,1604904736,False,30,1,489,2,489,4,1604905200,1604905200,0,0
214,1,1,active,60,0,1604904595,False,2,1,490,2,490,4,1604905200,1604905200,2,0
215,1,1,active,40,0,1604904737,False,27,1,492,0,492,1,1604905200,1604905200,0,0
216,1,1,active,32,0,1604904737,False,1,1,493,0,493,1,1604905200,1604905200,3,0
217,1,1,active,30,0,1604902234,False,32,1,494,0,494,4,1604905200,1604905200,0,0
218,1,1,active,3,0,1604905113,False,34,1,495,0,495,2,1604905200,1604905200,0,0
219,1,1,active,39,0,1604905145,False,25,1,496,0,496,1,1604905200,1604905200,0,14
220,1,1,active,35,0,1604902918,False,27,1,497,1,497,4,1604905200,1604905200,0,0
221,1,1,active,22,0,1604903534,True,2,1,499,0,499,12,1604905200,1604905200,12,0
222,1,1,active,45,0,1604905036,False,7,1,500,0,500,0,1604905200,1604905200,0,0
223,1,1,active,69,0,1604904737,False,14,1,501,6,501,0,1604905200,1604905200,0,0
224,1,1,active,0,0,1604899157,False,34,1,502,2,502,2,1604905200,1604905200,0,0
225,1,1,active,9,0,1604904737,False,20,1,503,0,503,2,1604905200,1604905200,0,0
226,1,1,active,19,0,1604904839,False,33,1,504,4,504,2,1604905200,1604905200,1,0
227,1,1,active,31,0,1604905122,False,18,1,505,3,505,3,1604905200,1604905200,0,2
228,1,1,active,1,0,1604905102,False,41,1,507,4,507,3,1604905200,1604905200,1,0
229,1,1,active,2,0,1604899143,False,20,1,508,1,508,3,1604905200,1604905200,1,0
230,1,1,active,0,0,1604903532,False,59,1,509,1,509,2,1604905200,1604905200,0,0
231,1,1,active,55,0,1604898308,False,0,1,510,0,510,0,1604905200,1604905200,0,0
232,1,1,active,15,0,1604903038,False,14,1,513,0,513,0,1604905200,1604905200,0,0
233,1,1,active,18,0,1604904738,True,33,1,514,2,514,1,1604905200,1604905200,0,0
234,1,1,active,26,0,1604904738,False,50,1,515,3,515,3,1604905200,1604905200,1,0
235,1,1,active,19,0,1604904737,False,10,1,516,1,516,2,1604905200,1604905200,1,0
236,1,1,active,53,0,1604905190,False,16,1,517,0,517,0,1604905200,1604905200,6,0
237,1,1,active,66,0,1604904402,False,1,1,519,0,519,2,1604905200,1604905200,0,0
238,1,1,active,49,0,1604904737,False,1,1,522,0,522,1,1604905200,1604905200,1,0
239,1,1,active,54,0,1604904740,False,0,1,525,0,525,2,1604905200,1604905200,0,0
240,1,1,active,27,0,1604904404,False,13,1,526,6,526,0,1604905200,1604905200,0,0
241,1,1,active,20,0,1604904737,False,17,1,528,4,528,2,1604905200,1604905200,0,1
242,1,1,active,18,0,1604903531,False,19,1,529,2,529,4,1604905200,1604905200,0,0
243,1,1,active,6,0,1604904738,False,14,1,530,2,530,4,1604905200,1604905200,0,0
244,1,1,active,0,0,1604903531,False,60,1,531,0,531,0,1604905200,1604905200,0,1
245,1,1,active,2,0,1604904335,False,32,1,532,2,532,9,1604905200,1604905200,0,0
246,1,1,active,45,0,1604904738,False,1,1,533,0,533,0,1604905200,1604905200,0,0
247,1,1,active,0,0,1604902327,False,28,1,534,1,534,3,1604905200,1604905200,0,0
248,1,1,active,14,0,1604904737,False,14,1,536,1,536,0,1604905200,1604905200,0,1
249,1,1,active,10,0,1604902326,False,20,1,539,2,539,1,1604905200,1604905200,0,1
250,1,1,active,20,0,1604905174,False,34,1,540,0,540,0,1604905200,1604905200,0,2
251,1,1,active,1,0,1604904736,False,25,1,545,4,545,1,1604905200,1604905200,0,1
252,1,1,active,26,0,1604898212,False,19,1,546,0,546,0,1604905200,1604905200,1,0
253,1,1,active,1,0,1604902327,False,56,1,2000,0,2000,0,1604905200,1604905200,0,22
254,1,1,active,13,0,1604902326,False,12,1,2002,1,2002,2,1604905200,1604905200,0,0
255,1,1,active,24,0,1604904738,False,29,1,2003,5,2003,1,1604905200,1604905200,0,0
256,1,1,active,3,0,1604904737,False,9,1,2005,0,2005,0,1604905200,1604905200,0,0
257,1,1,active,0,0,1604904666,True,42,1,2006,2,2006,7,1604905200,1604905200,4,0
258,1,1,active,0,0,1604903766,True,23,1,2008,0,2008,1,1604905200,1604905200,0,0
259,1,1,active,0,0,1604903531,False,35,1,2009,1,2009,0,1604905200,1604905200,0,0
260,1,1,active,3,0,1604903532,False,61,1,2010,1,2010,1,1604905200,1604905200,0,22
261,1,1,active,24,0,1604904742,False,10,1,2012,1,2012,1,1604905200,1604905200,0,0
262,1,1,active,38,0,1604904736,False,0,1,2017,0,2017,1,1604905200,1604905200,0,0
263,1,1,active,34,1,1604903530,False,25,1,2021,10,2021,5,1604905200,1604905200,0,2
264,1,1,active,25,0,1604904737,False,8,1,2022,0,2022,0,1604905200,1604905200,0,0
265,1,1,active,13,0,1604904926,False,40,1,3016,1,3016,1,1604905200,1604905200,0,0
266,1,1,active,12,0,1604901336,False,12,1,3041,1,3041,0,1604905200,1604905200,0,2
267,1,1,active,1,0,1604901909,False,18,1,3042,7,3042,0,1604905200,1604905200,0,0
268,1,1,active,4,0,1604903278,False,14,1,3043,7,3043,1,1604905200,1604905200,1,0
269,1,1,active,23,0,1604899191,False,4,1,3044,1,3044,0,1604905200,1604905200,0,0
270,1,1,active,6,0,1604899089,False,12,1,3046,3,3046,1,1604905200,1604905200,0,0
271,1,1,active,9,0,1604904075,False,11,1,3047,4,3047,1,1604905200,1604905200,0,0
272,1,1,active,13,0,1604893287,False,5,1,3048,1,3048,1,1604905200,1604905200,0,0
273,1,1,active,7,1,1604904928,False,10,1,3049,0,3049,0,1604905200,1604905200,0,0
274,1,1,active,10,0,1604899623,False,9,1,3050,2,3050,1,1604905200,1604905200,0,0
275,1,1,active,13,0,1604900027,False,9,1,3052,0,3052,1,1604905200,1604905200,0,0
276,1,1,active,15,0,1604897827,False,8,1,3053,3,3053,0,1604905200,1604905200,0,0
277,1,1,active,7,0,1604903334,False,12,1,3054,3,3054,0,1604905200,1604905200,1,0
278,1,1,active,20,0,1604900163,False,3,1,3055,1,3055,0,1604905200,1604905200,0,0
279,1,1,active,11,0,1604891503,False,10,1,3056,2,3056,2,1604905200,1604905200,0,0
280,1,1,active,11,0,1604894721,False,7,1,3057,1,3057,0,1604905200,1604905200,1,0
281,1,1,active,18,0,1604904962,False,5,1,3058,2,3058,1,1604905200,1604905200,0,0
282,1,1,active,8,0,1604894365,False,11,1,3059,3,3059,0,1604905200,1604905200,1,0
283,1,1,active,5,0,1604901423,False,13,1,3060,1,3060,1,1604905200,1604905200,2,0
284,1,1,active,14,0,1604902775,False,6,1,3061,1,3061,1,1604905200,1604905200,1,0
285,1,1,active,22,0,1604900628,False,1,1,3062,0,3062,0,1604905200,1604905200,0,0
286,1,1,active,15,0,1604895111,False,4,1,3063,0,3063,1,1604905200,1604905200,0,0
287,1,1,active,14,1,1604894031,False,8,1,3064,2,3064,0,1604905200,1604905200,0,0
288,1,1,active,29,0,1604904031,False,2,1,3065,2,3065,0,1604905200,1604905200,0,1
289,1,1,active,16,0,1604903227,False,2,1,3066,0,3066,1,1604905200,1604905200,0,0
290,1,1,active,25,0,1604898100,False,2,1,3067,0,3067,0,1604905200,1604905200,0,0
291,1,1,active,30,0,1604894567,False,10,1,3068,4,3068,2,1604905200,1604905200,0,0
292,1,1,active,28,0,1604886618,False,1,1,3069,0,3069,0,1604905200,1604905200,0,0
293,1,1,active,14,0,1604903626,False,9,1,3070,0,3070,0,1604905200,1604905200,0,0
294,1,1,active,17,0,1604899068,False,2,1,3071,1,3071,0,1604905200,1604905200,0,0
295,1,1,active,12,0,1604895230,False,12,1,3072,4,3072,0,1604905200,1604905200,0,0
296,1,1,active,18,0,1604904683,False,22,1,3074,1,3074,2,1604905200,1604905200,0,0
297,1,1,active,33,0,1604902274,False,0,1,3075,0,3075,0,1604905200,1604905200,0,0
298,1,1,active,17,0,1604899776,False,17,1,3076,2,3076,2,1604905200,1604905200,0,0
299,1,1,active,4,0,1604900196,False,27,1,3077,4,3077,2,1604905200,1604905200,0,0
300,1,1,active,16,0,1604904599,False,10,1,3078,1,3078,1,1604905200,1604905200,0,0
301,1,1,active,8,0,1604902207,False,13,1,3080,5,3080,0,1604905200,1604905200,1,0
302,1,1,active,15,0,1604903705,False,14,1,3081,2,3081,0,1604905200,1604905200,0,0
303,1,1,active,11,0,1604903932,False,13,1,3082,1,3082,1,1604905200,1604905200,0,0
