,is_installed,station_id,legacy_id,num_bikes_available,last_reported,num_docks_available,station_status,num_ebikes_available,is_renting,num_docks_disabled,is_returning,eightd_has_available_keys,num_bikes_disabled,valet,eightd_active_station_services,starttime,timestamp,demand,supply
432,1,3277,3277,12,1605081297,2,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
433,1,3278,3278,10,1605116854,4,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
434,1,3279,3279,11,1605117588,7,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
435,1,3280,3280,2,1605107445,12,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
436,1,3281,3281,0,1605102445,14,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
437,1,3282,3282,6,1605117541,30,active,0,1,0,1,True,2,,,1605117595,1605117595,2,0
438,1,3283,3283,4,1605117502,39,active,1,1,0,1,False,4,,,1605117595,1605117595,0,2
439,1,3284,3284,1,1605117402,36,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
440,1,3285,3285,4,1605117565,38,active,1,1,0,1,False,1,,,1605117595,1605117595,0,2
441,1,3286,3286,0,1605117295,39,active,0,1,0,1,False,0,,,1605117595,1605117595,5,0
442,1,3287,3287,5,1605117166,36,active,5,1,0,1,False,6,,,1605117595,1605117595,0,0
443,1,3288,3288,9,1605117418,28,active,1,1,0,1,False,2,,,1605117595,1605117595,1,0
444,1,3289,3289,3,1605117226,28,active,3,1,0,1,False,1,,,1605117595,1605117595,0,0
445,1,3290,3290,4,1605117340,30,active,3,1,1,1,False,0,,,1605117595,1605117595,1,0
446,1,3292,3292,0,1605115970,41,active,0,1,1,1,True,1,,,1605117595,1605117595,1,0
447,1,3293,3293,0,1605116540,23,active,0,1,0,1,False,1,,,1605117595,1605117595,3,0
448,1,3294,3294,0,1605117435,37,active,0,1,0,1,True,1,,,1605117595,1605117595,1,0
449,1,3296,3296,11,1605116470,31,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
450,1,3297,3297,3,1605117249,17,active,3,1,0,1,False,1,,,1605117595,1605117595,0,3
451,1,3298,3298,13,1605115747,10,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
452,1,3299,3299,19,1605116420,4,active,8,1,0,1,False,2,,,1605117595,1605117595,1,0
453,1,3300,3300,0,1605116503,25,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
454,1,3301,3301,4,1605117373,30,active,1,1,2,1,False,3,,,1605117595,1605117595,3,0
455,1,3302,3302,0,1605117465,22,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
456,1,3303,3303,21,1605116003,3,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
457,1,3304,3304,21,1605116731,6,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
458,1,3305,3305,2,1605117222,36,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
459,1,3306,3306,5,1605117406,18,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
460,1,3307,3307,4,1605117330,26,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
461,1,3308,3308,18,1605116731,9,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
462,1,3309,3309,11,1605117559,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
463,1,3310,3310,1,1605116532,23,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
464,1,3311,3311,17,1605117359,4,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
465,1,3312,3312,28,1605117319,9,active,0,1,0,1,False,2,,,1605117595,1605117595,0,4
466,1,3313,3313,11,1605116352,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,3
467,1,3314,3314,6,1605117512,26,active,0,1,0,1,False,0,,,1605117595,1605117595,7,0
468,1,3315,3315,14,1605117494,8,active,1,1,0,1,False,1,,,1605117595,1605117595,3,0
469,1,3317,3317,5,1605117248,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
470,1,3318,3318,12,1605117129,26,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
471,1,3319,3319,18,1605116669,1,active,3,1,0,1,False,2,,,1605117595,1605117595,0,2
472,1,3321,3321,16,1605116182,9,active,0,1,0,1,False,0,,,1605117595,1605117595,4,0
473,1,3322,3322,20,1605116756,4,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
474,1,3323,3323,2,1605117108,54,active,0,1,0,1,True,2,,,1605117595,1605117595,2,0
475,1,3324,3324,24,1605115231,1,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
476,1,3325,3325,0,1605117034,31,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
477,1,3326,3326,11,1605115635,10,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
478,1,3327,3327,5,1605117552,22,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
479,1,3328,3328,8,1605117486,30,active,0,1,0,1,False,1,,,1605117595,1605117595,0,2
480,1,3329,3329,18,1605117187,9,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
481,1,3330,3330,1,1605117457,17,active,1,1,0,1,False,1,,,1605117595,1605117595,1,0
482,1,3331,3331,2,1605117370,36,active,0,1,0,1,True,1,,,1605117595,1605117595,0,2
483,1,3332,3332,14,1605117226,5,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
484,1,3333,3333,20,1605116061,1,active,0,1,0,1,False,0,,,1605117595,1605117595,0,2
485,1,3335,3335,27,1605116853,0,active,1,1,0,1,False,1,,,1605117595,1605117595,0,0
486,1,3336,3336,7,1605117346,29,active,0,1,0,1,False,5,,,1605117595,1605117595,2,0
487,1,3337,3337,21,1605116561,2,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
488,1,3338,3338,18,1605116538,13,active,0,1,0,1,False,0,,,1605117595,1605117595,3,0
489,1,3339,3339,14,1605117563,9,active,0,1,0,1,False,0,,,1605117595,1605117595,0,3
490,1,3340,3340,20,1605107086,1,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
491,1,3342,3342,19,1605115687,4,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
492,1,3343,3343,2,1605117162,21,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
493,1,3344,3344,10,1605116963,9,active,2,1,0,1,False,0,,,1605117595,1605117595,0,3
494,1,3345,3345,30,1605117372,5,active,10,1,0,1,False,0,,,1605117595,1605117595,0,4
495,1,3346,3346,4,1605117504,25,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
496,1,3347,3347,11,1605117216,8,active,1,1,0,1,False,2,,,1605117595,1605117595,0,0
497,1,3348,3348,15,1605115294,4,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
498,1,3349,3349,1,1605117355,28,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
499,1,3350,3350,10,1605117521,29,active,7,1,0,1,False,0,,,1605117595,1605117595,0,2
500,1,3351,3351,3,1605116937,20,active,0,1,0,1,False,2,,,1605117595,1605117595,3,0
501,1,3352,3352,16,1605115921,5,active,3,1,0,1,False,0,,,1605117595,1605117595,0,2
502,1,3354,3354,0,1605115834,31,active,0,1,0,1,True,0,,,1605117595,1605117595,1,0
503,1,3355,3355,9,1605116267,14,active,4,1,0,1,False,2,,,1605117595,1605117595,0,0
504,1,3356,3356,0,1605117167,21,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
505,1,3357,3357,3,1605117239,30,active,1,1,0,1,False,2,,,1605117595,1605117595,0,0
506,1,3358,3358,2,1605117027,23,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
507,1,3359,3359,7,1605117506,33,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
508,1,3361,3361,10,1605116793,11,active,0,1,0,1,False,2,,,1605117595,1605117595,0,0
509,1,3362,3362,3,1605117564,30,active,3,1,0,1,False,1,,,1605117595,1605117595,0,0
510,1,3363,3363,27,1605117154,3,active,1,1,0,1,False,3,,,1605117595,1605117595,0,0
511,1,3364,3364,11,1605116881,16,active,0,1,0,1,False,0,,,1605117595,1605117595,4,0
512,1,3365,3365,3,1605117433,24,active,1,1,0,1,False,0,,,1605117595,1605117595,0,3
513,1,3366,3366,0,1605115277,30,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
514,1,3367,3367,29,1605117530,8,active,0,1,0,1,False,2,,,1605117595,1605117595,3,0
515,1,3368,3368,19,1605117181,10,active,0,1,0,1,False,1,,,1605117595,1605117595,5,0
516,1,3369,3369,4,1605116091,24,active,0,1,0,1,False,1,,,1605117595,1605117595,0,2
517,1,3370,3370,4,1605117512,19,active,0,1,0,1,False,2,,,1605117595,1605117595,1,0
518,1,3372,3372,32,1605117571,6,active,3,1,0,1,False,1,,,1605117595,1605117595,0,2
519,1,3373,3373,26,1605114407,0,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
520,1,3374,3374,31,1605117556,4,active,0,1,0,1,True,1,,,1605117595,1605117595,0,1
521,1,3375,3375,6,1605117261,29,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
522,1,3376,3376,25,1605117251,14,active,5,1,0,1,False,0,,,1605117595,1605117595,0,1
523,1,3377,3377,25,1605112066,0,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
524,1,3378,3378,6,1605116832,21,active,1,1,0,1,False,1,,,1605117595,1605117595,0,3
525,1,3379,3379,35,1605116913,0,active,1,1,0,1,False,0,,,1605117595,1605117595,0,2
526,1,3381,3381,21,1605115973,0,active,1,1,0,1,False,0,,,1605117595,1605117595,0,2
527,1,3382,3382,18,1605117179,13,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
528,1,3383,3383,2,1605117254,22,active,1,1,0,1,False,1,,,1605117595,1605117595,0,2
529,1,3384,3384,5,1605117502,20,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
530,1,3386,3386,4,1605117408,23,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
531,1,3387,3387,20,1605117338,3,active,0,1,1,1,False,1,,,1605117595,1605117595,3,0
532,1,3388,3388,21,1605113603,4,active,0,1,0,1,False,0,,,1605117595,1605117595,0,2
533,1,3389,3389,14,1605116696,12,active,0,1,0,1,False,2,,,1605117595,1605117595,4,0
534,1,3390,3390,14,1605117235,8,active,0,1,0,1,False,2,,,1605117595,1605117595,0,0
535,1,3391,3391,16,1605117183,9,active,2,1,0,1,False,0,,,1605117595,1605117595,1,0
536,1,3392,3392,17,1605116193,1,active,2,1,0,1,False,1,,,1605117595,1605117595,0,3
537,1,3393,3393,19,1605112631,0,active,2,1,0,1,False,0,,,1605117595,1605117595,0,0
538,1,3394,3394,17,1605116902,4,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
539,1,3395,3395,17,1605112679,2,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
540,1,3396,3396,3,1605117430,22,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
541,1,3397,3397,16,1605117553,8,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
542,1,3398,3398,22,1605116660,0,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
543,1,3399,3399,21,1605116531,2,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
544,1,3400,3400,15,1605117254,9,active,0,1,0,1,True,0,,,1605117595,1605117595,0,3
545,1,3402,3402,21,1605116317,0,active,2,1,0,1,False,2,,,1605117595,1605117595,0,1
546,1,3403,3403,28,1605117367,3,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
547,1,3404,3404,23,1605117537,4,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
548,1,3405,3405,3,1605116105,20,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
549,1,3407,3407,20,1605117419,2,active,0,1,0,1,False,1,,,1605117595,1605117595,1,0
550,1,3408,3408,19,1605117211,8,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
551,1,3409,3409,33,1605117350,14,active,3,1,0,1,False,1,,,1605117595,1605117595,4,0
552,1,3410,3410,76,1605113218,1,active,2,0,0,0,False,0,,,1605117595,1605117595,1,0
553,1,3411,3411,9,1605117071,18,active,0,1,0,1,False,0,,,1605117595,1605117595,3,0
554,1,3412,3412,8,1605116140,9,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
555,1,3414,3414,3,1605117298,29,active,1,1,0,1,False,1,,,1605117595,1605117595,0,3
556,1,3415,3415,2,1605116755,23,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
557,1,3416,3416,1,1605117432,22,active,0,1,1,1,False,1,,,1605117595,1605117595,4,0
558,1,3417,3417,23,1605117467,3,active,0,1,0,1,False,1,,,1605117595,1605117595,3,0
559,1,3418,3418,16,1605117552,17,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
560,1,3419,3419,26,1605117531,0,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
561,1,3420,3420,21,1605117533,0,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
562,1,3421,3421,21,1605112080,1,active,0,1,0,1,False,1,,,1605117595,1605117595,1,0
563,1,3422,3422,15,1605116256,5,active,1,1,0,1,False,1,,,1605117595,1605117595,0,3
564,1,3423,3423,5,1605117470,23,active,0,1,0,1,True,1,,,1605117595,1605117595,0,2
565,1,3424,3424,18,1605117071,9,active,2,1,0,1,False,0,,,1605117595,1605117595,0,0
566,1,3425,3425,14,1605117554,16,active,1,1,0,1,False,3,,,1605117595,1605117595,0,2
567,1,3429,3429,21,1605117347,16,active,1,1,0,1,False,2,,,1605117595,1605117595,1,0
568,1,3430,3430,4,1605116595,21,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
569,1,3435,3435,40,1605117311,3,active,0,1,0,1,False,2,,,1605117595,1605117595,0,7
570,1,3436,3436,28,1605117275,7,active,2,1,0,1,False,0,,,1605117595,1605117595,0,3
571,1,3437,3437,4,1605117421,34,active,3,1,0,1,False,1,,,1605117595,1605117595,0,0
572,1,3440,3440,23,1605117526,22,active,0,1,0,1,False,2,,,1605117595,1605117595,0,1
573,1,3443,3443,36,1605116571,4,active,15,1,0,1,False,0,,,1605117595,1605117595,0,1
574,1,3452,3452,41,1605117099,2,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
575,1,3453,3453,10,1605117013,9,active,0,1,0,1,False,0,,,1605117595,1605117595,0,2
576,1,3454,3454,4,1605116921,19,active,1,1,0,1,False,1,,,1605117595,1605117595,2,0
577,1,3456,3456,2,1605117216,20,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
578,1,3457,3457,0,1605080089,0,active,0,0,46,0,False,0,,,1605117595,1605117595,0,0
579,1,3459,3459,5,1605117043,36,active,2,1,0,1,False,0,,,1605117595,1605117595,0,0
580,1,3461,3461,31,1605117205,2,active,4,1,0,1,False,0,,,1605117595,1605117595,1,0
581,1,3462,3462,2,1605117447,37,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
582,1,3463,3463,33,1605117419,4,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
583,1,3467,3467,39,1605117532,4,active,5,1,0,1,False,1,,,1605117595,1605117595,2,0
584,1,3469,3469,18,1605116852,5,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
585,1,3472,3472,37,1605117508,2,active,10,1,0,1,False,0,,,1605117595,1605117595,0,7
586,1,3477,3477,32,1605117083,0,active,2,1,1,1,False,0,,,1605117595,1605117595,0,0
587,1,3478,3478,43,1605112824,0,active,3,1,0,1,False,0,,,1605117595,1605117595,0,0
588,1,3481,3481,17,1605113872,5,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
589,1,3483,3483,6,1605115596,8,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
590,1,3486,3486,22,1605117256,8,active,0,1,0,1,False,0,,,1605117595,1605117595,3,0
591,1,3490,3490,24,1605116675,7,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
592,1,3491,3491,11,1605117415,12,active,0,1,0,1,False,1,,,1605117595,1605117595,4,0
593,1,3492,3492,18,1605115660,9,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
594,1,3493,3493,28,1605117155,3,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
595,1,3494,3494,16,1605115324,9,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
596,1,3495,3495,14,1605115428,0,active,0,1,0,1,False,0,,,1605117595,1605117595,0,3
597,1,3496,3496,20,1605117558,5,active,2,1,0,1,False,0,,,1605117595,1605117595,2,0
598,1,3497,3497,21,1605117490,1,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
599,1,3498,3498,20,1605117491,1,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
600,1,3499,3499,20,1605116394,4,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
601,1,3500,3500,30,1605116868,1,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
602,1,3501,3501,22,1605117320,7,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
603,1,3502,3502,19,1605117346,10,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
604,1,3503,3503,25,1605117410,5,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
605,1,3504,3504,23,1605116961,4,active,0,1,0,1,True,0,,,1605117595,1605117595,0,4
606,1,3505,3505,22,1605114252,6,active,0,1,0,1,False,5,,,1605117595,1605117595,2,0
607,1,3506,3506,16,1605116989,13,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
608,1,3507,3507,14,1605117228,22,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
609,1,3508,3508,21,1605116823,9,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
610,1,3509,3509,28,1605117090,3,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
611,1,3510,3510,14,1605117274,17,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
612,1,3511,3511,11,1605117505,9,active,0,1,0,1,False,2,,,1605117595,1605117595,5,0
613,1,3513,3513,2,1605116385,18,active,1,1,0,1,False,1,,,1605117595,1605117595,0,0
614,1,3514,3514,3,1605116781,19,active,2,1,0,1,False,1,,,1605117595,1605117595,0,2
615,0,3515,3515,0,1601651096,7,out_of_service,0,0,0,0,False,0,,,1605117595,1605117595,0,0
616,1,3516,3516,1,1605114563,30,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
617,1,3517,3517,3,1605117084,32,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
618,1,3518,3518,23,1605117377,11,active,1,1,0,1,True,0,,,1605117595,1605117595,0,0
619,1,3520,3520,18,1605116064,9,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
620,1,3521,3521,25,1605117184,8,active,0,1,0,1,False,3,,,1605117595,1605117595,0,0
621,1,3522,3522,1,1605116539,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
622,1,3523,3523,11,1605115412,13,active,3,1,0,1,False,1,,,1605117595,1605117595,2,0
623,1,3524,3524,16,1605117200,7,active,2,1,0,1,False,0,,,1605117595,1605117595,0,0
624,1,3525,3525,6,1605116694,15,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
625,1,3526,3526,11,1605117587,16,active,2,1,0,1,False,0,,,1605117595,1605117595,1,0
626,1,3527,3527,3,1605117238,24,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
627,1,3528,3528,10,1605117588,8,active,2,1,0,1,False,3,,,1605117595,1605117595,0,0
628,1,3529,3529,10,1605116295,15,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
629,1,3530,3530,6,1605116271,13,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
630,1,3531,3531,6,1605116370,21,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
631,1,3532,3532,15,1605116610,11,active,2,1,0,1,False,1,,,1605117595,1605117595,0,0
632,1,3533,3533,18,1605117481,16,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
633,1,3534,3534,6,1605117149,31,active,1,1,0,1,False,2,,,1605117595,1605117595,4,0
634,1,3535,3535,14,1605116844,13,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
635,1,3536,3536,10,1605117442,32,active,4,1,0,1,False,1,,,1605117595,1605117595,0,0
636,1,3537,3537,9,1605117577,20,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
637,1,3538,3538,5,1605117434,38,active,0,1,0,1,False,2,,,1605117595,1605117595,0,0
638,1,3539,3539,28,1605116934,14,active,7,1,0,1,False,1,,,1605117595,1605117595,0,3
639,1,3540,3540,10,1605116907,24,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
640,1,3541,3541,19,1605117578,19,active,1,1,1,1,False,0,,,1605117595,1605117595,0,1
641,1,3542,3542,1,1605117242,28,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
642,1,3543,3543,3,1605117493,31,active,2,1,0,1,False,1,,,1605117595,1605117595,0,0
643,1,3544,3544,3,1605117277,23,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
644,1,3545,3545,10,1605116880,23,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
645,1,3546,3546,2,1605117525,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
646,1,3547,3547,31,1605117123,10,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
647,1,3549,3549,2,1605116314,22,active,0,1,0,1,False,1,,,1605117595,1605117595,0,2
648,1,3551,3551,7,1605117520,16,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
649,1,3552,3552,1,1605117583,38,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
650,1,3553,3553,18,1605117474,19,active,1,1,0,1,False,0,,,1605117595,1605117595,0,3
651,1,3554,3554,12,1605103046,12,active,0,1,0,1,False,3,,,1605117595,1605117595,0,0
652,1,3555,3555,0,1605117572,25,active,0,1,0,1,False,2,,,1605117595,1605117595,3,0
653,1,3557,3557,6,1605112669,12,active,4,1,0,1,False,1,,,1605117595,1605117595,1,0
654,1,3558,3558,6,1605117362,20,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
655,1,3559,3559,0,1605104927,19,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
656,1,3561,3561,10,1605112233,15,active,2,1,0,1,False,1,,,1605117595,1605117595,0,0
657,1,3562,3562,0,1605116868,26,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
658,1,3563,3563,6,1605115332,23,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
659,1,3564,3564,7,1605117520,12,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
660,1,3565,3565,8,1605114411,11,active,4,1,0,1,False,0,,,1605117595,1605117595,2,0
661,1,3566,3566,7,1605113205,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
662,1,3567,3567,1,1605082502,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
663,1,3568,3568,0,1605117244,21,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
664,1,3569,3569,1,1605117285,27,active,1,1,0,1,False,1,,,1605117595,1605117595,1,0
665,1,3570,3570,3,1605116266,28,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
666,1,3571,3571,6,1605116578,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,6
667,1,3572,3572,11,1605117553,22,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
668,1,3573,3573,2,1605117083,23,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
669,1,3574,3574,2,1605116285,20,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
670,1,3575,3575,8,1605117262,11,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
671,1,3576,3576,5,1605117402,22,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
672,1,3577,3577,3,1605115752,20,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
673,1,3578,3578,0,1605116241,20,active,0,1,0,1,False,1,,,1605117595,1605117595,3,0
674,1,3579,3579,1,1605115247,24,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
675,1,3580,3580,2,1605117368,28,active,1,1,0,1,False,0,,,1605117595,1605117595,7,0
676,1,3581,3581,22,1605116538,4,active,1,1,0,1,False,1,,,1605117595,1605117595,0,3
677,1,3582,3582,1,1605116528,27,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
678,1,3583,3583,10,1605117183,21,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
679,1,3584,3584,1,1605117083,41,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
680,1,3585,3585,0,1605116988,24,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
681,1,3586,3586,8,1605112148,10,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
682,1,3587,3587,3,1605113176,24,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
683,1,3588,3588,10,1605117344,11,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
684,1,3589,3589,5,1605112661,14,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
685,1,3590,3590,4,1605117018,15,active,2,1,0,1,False,0,,,1605117595,1605117595,0,1
686,1,3591,3591,2,1605117482,18,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
687,1,3592,3592,2,1605117003,17,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
688,1,3593,3593,7,1605117419,28,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
689,1,3595,3595,11,1605117572,6,active,2,1,0,1,False,1,,,1605117595,1605117595,0,0
690,1,3596,3596,16,1605117453,2,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
691,1,3597,3597,6,1605115978,19,active,3,1,0,1,False,0,,,1605117595,1605117595,2,0
692,1,3598,3598,10,1605115963,8,active,6,1,0,1,False,1,,,1605117595,1605117595,0,2
693,1,3600,3600,15,1605117420,11,active,4,1,0,1,False,1,,,1605117595,1605117595,0,4
694,1,3601,3601,18,1605117071,1,active,2,1,0,1,False,0,,,1605117595,1605117595,0,2
695,1,3602,3602,1,1605116844,22,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
696,1,3603,3603,1,1605117170,20,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
697,1,3604,3604,13,1605116973,1,active,1,1,0,1,False,2,,,1605117595,1605117595,1,0
698,1,3605,3605,4,1605117526,17,active,1,1,0,1,False,0,,,1605117595,1605117595,2,0
699,1,3606,3606,8,1605114580,13,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
700,1,3607,3607,5,1605114116,14,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
701,1,3608,3608,6,1605111120,14,active,1,1,0,1,False,1,,,1605117595,1605117595,1,0
702,1,3609,3609,4,1605116559,18,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
703,1,3610,3610,15,1605116021,9,active,3,1,1,1,False,2,,,1605117595,1605117595,0,1
704,1,3611,3611,13,1605117019,18,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
705,1,3612,3612,0,1605113721,15,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
706,1,3613,3613,4,1605113904,21,active,0,1,0,1,False,2,,,1605117595,1605117595,1,0
707,1,3614,3614,6,1605117587,15,active,0,1,1,1,False,1,,,1605117595,1605117595,1,0
708,1,3615,3615,10,1605117245,11,active,6,1,0,1,False,0,,,1605117595,1605117595,0,0
709,1,3616,3616,17,1605117580,8,active,2,1,0,1,False,0,,,1605117595,1605117595,0,4
710,1,3617,3617,5,1605117311,22,active,0,1,0,1,False,0,,,1605117595,1605117595,0,2
711,1,3618,3618,17,1605117464,13,active,0,1,0,1,False,3,,,1605117595,1605117595,0,4
712,1,3619,3619,4,1605116506,14,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
713,1,3620,3620,7,1605116288,16,active,2,1,0,1,False,0,,,1605117595,1605117595,0,1
714,1,3621,3621,9,1605117014,10,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
