,is_installed,station_id,legacy_id,num_bikes_available,last_reported,num_docks_available,station_status,num_ebikes_available,is_renting,num_docks_disabled,is_returning,eightd_has_available_keys,num_bikes_disabled,starttime,timestamp,demand,supply
581,1,3463,3463,28,1605077754,9,active,0,1,0,1,False,0,1605077995,1605077995,0,0
582,1,3467,3467,15,1605077679,28,active,0,1,0,1,False,1,1605077995,1605077995,0,0
583,1,3469,3469,16,1605070334,7,active,2,1,0,1,False,0,1605077995,1605077995,0,0
584,1,3472,3472,10,1605072292,29,active,0,1,0,1,False,0,1605077995,1605077995,0,0
585,1,3477,3477,28,1605065628,4,active,1,1,0,1,False,1,1605077995,1605077995,1,0
586,1,3478,3478,33,1605069039,10,active,0,1,0,1,False,0,1605077995,1605077995,0,0
587,1,3481,3481,14,1605061690,8,active,0,1,0,1,False,0,1605077995,1605077995,0,0
588,1,3483,3483,7,1605066139,7,active,0,1,0,1,False,0,1605077995,1605077995,0,0
589,1,3486,3486,19,1605075266,10,active,0,1,0,1,False,1,1605077995,1605077995,0,0
590,1,3490,3490,29,1605072014,1,active,0,1,0,1,False,1,1605077995,1605077995,0,0
591,1,3491,3491,23,1605067295,1,active,2,1,0,1,False,0,1605077995,1605077995,0,0
592,1,3492,3492,24,1605077139,3,active,4,1,0,1,False,0,1605077995,1605077995,0,1
593,1,3493,3493,29,1605076717,1,active,2,1,0,1,False,1,1605077995,1605077995,0,0
594,1,3494,3494,22,1605076835,3,active,2,1,0,1,False,0,1605077995,1605077995,1,0
595,1,3495,3495,14,1605051095,0,active,0,1,0,1,False,0,1605077995,1605077995,0,0
596,1,3496,3496,20,1605077434,4,active,1,1,0,1,False,1,1605077995,1605077995,1,0
597,1,3497,3497,20,1605076328,2,active,5,1,0,1,False,1,1605077995,1605077995,0,0
598,1,3498,3498,21,1605069635,0,active,0,1,0,1,False,0,1605077995,1605077995,0,0
599,1,3499,3499,20,1605072267,3,active,1,1,0,1,False,2,1605077995,1605077995,0,0
600,1,3500,3500,31,1605073177,0,active,2,1,0,1,False,0,1605077995,1605077995,0,1
601,1,3501,3501,25,1605076637,1,active,1,1,0,1,False,3,1605077995,1605077995,0,0
602,1,3502,3502,23,1605076616,6,active,1,1,0,1,False,0,1605077995,1605077995,1,0
603,1,3503,3503,29,1605072622,1,active,3,1,0,1,False,0,1605077995,1605077995,0,1
604,1,3504,3504,26,1605074145,0,active,0,1,0,1,True,1,1605077995,1605077995,0,0
605,1,3505,3505,22,1605073958,4,active,0,1,0,1,False,7,1605077995,1605077995,0,0
606,1,3506,3506,23,1605074921,4,active,3,1,0,1,False,2,1605077995,1605077995,0,1
607,1,3507,3507,7,1605077626,29,active,0,1,0,1,False,0,1605077995,1605077995,0,0
608,1,3508,3508,28,1605074669,3,active,1,1,0,1,False,0,1605077995,1605077995,0,2
609,1,3509,3509,30,1605073330,0,active,1,1,0,1,False,1,1605077995,1605077995,0,1
610,1,3510,3510,21,1605077671,10,active,5,1,0,1,False,0,1605077995,1605077995,0,0
611,1,3511,3511,20,1605068285,0,active,0,1,0,1,False,2,1605077995,1605077995,0,0
612,1,3513,3513,11,1605074360,10,active,5,1,0,1,False,0,1605077995,1605077995,0,0
613,1,3514,3514,8,1605070062,14,active,3,1,0,1,False,1,1605077995,1605077995,0,0
614,0,3515,3515,0,1601651096,7,out_of_service,0,0,0,0,False,0,1605077995,1605077995,0,0
615,1,3516,3516,1,1605076519,30,active,1,1,0,1,False,0,1605077995,1605077995,0,0
616,1,3517,3517,4,1605071705,29,active,0,1,0,1,False,2,1605077995,1605077995,0,0
617,1,3518,3518,15,1605074834,19,active,0,1,0,1,True,0,1605077995,1605077995,0,1
618,1,3520,3520,27,1605069538,0,active,2,1,0,1,False,0,1605077995,1605077995,0,0
619,1,3521,3521,32,1605075414,3,active,1,1,0,1,False,1,1605077995,1605077995,0,1
620,1,3522,3522,10,1605075649,9,active,4,1,0,1,False,0,1605077995,1605077995,0,0
621,1,3523,3523,11,1605075974,12,active,4,1,0,1,False,2,1605077995,1605077995,1,0
622,1,3524,3524,15,1605067719,8,active,2,1,0,1,False,0,1605077995,1605077995,0,0
623,1,3525,3525,8,1605073810,13,active,1,1,0,1,False,0,1605077995,1605077995,0,0
624,1,3526,3526,8,1605076045,19,active,2,1,0,1,False,0,1605077995,1605077995,0,0
625,1,3527,3527,4,1605069327,22,active,1,1,0,1,False,1,1605077995,1605077995,1,0
626,1,3528,3528,13,1605074961,6,active,4,1,0,1,False,2,1605077995,1605077995,0,0
627,1,3529,3529,9,1605075335,15,active,0,1,0,1,False,1,1605077995,1605077995,1,0
628,1,3530,3530,11,1605074629,8,active,2,1,0,1,False,0,1605077995,1605077995,0,0
629,1,3531,3531,2,1605076103,25,active,0,1,0,1,False,0,1605077995,1605077995,4,0
630,1,3532,3532,19,1605064656,6,active,2,1,0,1,False,2,1605077995,1605077995,0,0
631,1,3533,3533,16,1605074312,17,active,1,1,0,1,False,1,1605077995,1605077995,0,1
632,1,3534,3534,35,1605075706,2,active,0,1,0,1,False,2,1605077995,1605077995,0,0
633,1,3535,3535,26,1605077175,1,active,5,1,0,1,False,0,1605077995,1605077995,0,3
634,1,3536,3536,1,1605076869,36,active,1,1,0,1,False,6,1605077995,1605077995,0,0
635,1,3537,3537,10,1605075664,19,active,0,1,0,1,False,0,1605077995,1605077995,0,0
636,1,3538,3538,1,1605068961,41,active,0,1,0,1,False,3,1605077995,1605077995,0,0
637,1,3539,3539,3,1605071206,40,active,2,1,0,1,False,0,1605077995,1605077995,22,0
638,1,3540,3540,11,1605075337,23,active,4,1,0,1,False,1,1605077995,1605077995,0,0
639,1,3541,3541,13,1605074874,25,active,1,1,0,1,False,1,1605077995,1605077995,1,0
640,1,3542,3542,1,1605061162,28,active,1,1,0,1,False,0,1605077995,1605077995,0,0
641,1,3543,3543,1,1605066500,34,active,0,1,0,1,False,0,1605077995,1605077995,0,0
642,1,3544,3544,5,1605074995,22,active,1,1,0,1,False,0,1605077995,1605077995,0,0
643,1,3545,3545,4,1605074940,29,active,0,1,0,1,False,0,1605077995,1605077995,0,0
644,1,3546,3546,3,1605075134,18,active,1,1,0,1,False,0,1605077995,1605077995,0,0
645,1,3547,3547,35,1605070833,4,active,0,1,0,1,False,2,1605077995,1605077995,0,0
646,1,3549,3549,7,1605075998,17,active,4,1,0,1,False,1,1605077995,1605077995,0,0
647,1,3551,3551,14,1605072549,8,active,0,1,0,1,False,1,1605077995,1605077995,0,0
648,1,3552,3552,7,1605074240,32,active,3,1,0,1,False,0,1605077995,1605077995,0,0
649,1,3553,3553,35,1605076448,1,active,5,1,0,1,False,1,1605077995,1605077995,0,0
650,1,3554,3554,11,1605061881,13,active,0,1,0,1,False,3,1605077995,1605077995,0,0
651,1,3555,3555,3,1605070683,23,active,1,1,0,1,False,1,1605077995,1605077995,0,0
652,1,3557,3557,5,1605077297,13,active,3,1,0,1,False,1,1605077995,1605077995,0,0
653,1,3558,3558,5,1605075242,22,active,1,1,0,1,False,0,1605077995,1605077995,0,0
654,1,3559,3559,1,1605047448,18,active,0,1,0,1,False,0,1605077995,1605077995,0,0
655,1,3561,3561,2,1605072854,24,active,0,1,0,1,False,0,1605077995,1605077995,0,0
656,1,3562,3562,6,1605076107,20,active,4,1,0,1,False,1,1605077995,1605077995,0,0
657,1,3563,3563,11,1605069551,18,active,1,1,0,1,False,0,1605077995,1605077995,0,0
658,1,3564,3564,6,1605072436,13,active,1,1,0,1,False,0,1605077995,1605077995,0,1
659,1,3565,3565,7,1605073218,11,active,2,1,0,1,False,1,1605077995,1605077995,0,0
660,1,3566,3566,14,1605067074,11,active,4,1,0,1,False,0,1605077995,1605077995,0,1
661,1,3567,3567,1,1605045460,18,active,0,1,0,1,False,0,1605077995,1605077995,0,0
662,1,3568,3568,2,1605067176,19,active,0,1,0,1,False,0,1605077995,1605077995,0,0
663,1,3569,3569,7,1605077421,21,active,2,1,0,1,False,1,1605077995,1605077995,0,0
664,1,3570,3570,5,1605067190,25,active,0,1,0,1,False,1,1605077995,1605077995,0,0
665,1,3571,3571,7,1605075218,17,active,3,1,0,1,False,0,1605077995,1605077995,0,0
666,1,3572,3572,9,1605075233,23,active,1,1,0,1,False,1,1605077995,1605077995,1,0
667,1,3573,3573,6,1605073845,19,active,1,1,0,1,False,0,1605077995,1605077995,0,0
668,1,3574,3574,6,1605075661,16,active,1,1,0,1,False,1,1605077995,1605077995,0,0
669,1,3575,3575,12,1605065364,7,active,2,1,0,1,False,0,1605077995,1605077995,0,0
670,1,3576,3576,5,1605075542,22,active,1,1,0,1,False,0,1605077995,1605077995,0,0
671,1,3577,3577,7,1605069073,15,active,0,1,0,1,False,1,1605077995,1605077995,0,0
672,1,3578,3578,9,1605077868,12,active,4,1,0,1,False,0,1605077995,1605077995,0,0
673,1,3579,3579,6,1605075397,17,active,1,1,0,1,False,2,1605077995,1605077995,2,0
674,1,3580,3580,2,1605067478,28,active,0,1,0,1,False,0,1605077995,1605077995,0,0
675,1,3581,3581,3,1605074344,21,active,1,1,0,1,False,3,1605077995,1605077995,0,0
676,1,3582,3582,1,1605065248,26,active,0,1,0,1,False,1,1605077995,1605077995,0,0
677,1,3583,3583,3,1605062894,28,active,1,1,0,1,False,0,1605077995,1605077995,0,0
678,1,3584,3584,8,1605074902,30,active,4,1,0,1,False,4,1605077995,1605077995,4,0
679,1,3585,3585,9,1605077198,15,active,8,1,0,1,False,0,1605077995,1605077995,0,0
680,1,3586,3586,9,1605064963,9,active,0,1,0,1,False,1,1605077995,1605077995,0,0
681,1,3587,3587,4,1605068644,23,active,4,1,0,1,False,0,1605077995,1605077995,0,0
682,1,3588,3588,7,1605070540,14,active,1,1,0,1,False,0,1605077995,1605077995,0,0
683,1,3589,3589,5,1605076708,14,active,0,1,0,1,False,0,1605077995,1605077995,0,0
684,1,3590,3590,6,1605069417,11,active,2,1,0,1,False,2,1605077995,1605077995,2,0
685,1,3591,3591,3,1605075936,17,active,0,1,0,1,False,1,1605077995,1605077995,1,0
686,1,3592,3592,18,1605074193,0,active,6,1,0,1,False,1,1605077995,1605077995,0,0
687,1,3593,3593,7,1605075390,28,active,2,1,0,1,False,0,1605077995,1605077995,0,2
688,1,3595,3595,14,1605076519,3,active,1,1,0,1,False,1,1605077995,1605077995,0,0
689,1,3596,3596,16,1605077032,1,active,1,1,0,1,False,2,1605077995,1605077995,1,0
690,1,3597,3597,15,1605076472,10,active,11,1,0,1,False,0,1605077995,1605077995,1,0
691,1,3598,3598,17,1605077415,1,active,12,1,0,1,False,1,1605077995,1605077995,0,0
692,1,3600,3600,15,1605071162,12,active,4,1,0,1,False,0,1605077995,1605077995,1,0
693,1,3601,3601,19,1605068443,0,active,1,1,0,1,False,0,1605077995,1605077995,0,0
694,1,3602,3602,6,1605070806,17,active,0,1,0,1,False,0,1605077995,1605077995,0,0
695,1,3603,3603,10,1605073955,11,active,4,1,0,1,False,0,1605077995,1605077995,0,0
696,1,3604,3604,11,1605077772,1,active,2,1,0,1,False,4,1605077995,1605077995,0,0
697,1,3605,3605,9,1605075878,11,active,1,1,0,1,False,1,1605077995,1605077995,0,0
698,1,3606,3606,5,1605077721,16,active,0,1,0,1,False,0,1605077995,1605077995,0,0
699,1,3607,3607,10,1605064633,9,active,0,1,0,1,False,0,1605077995,1605077995,0,0
700,1,3608,3608,6,1605073225,15,active,0,1,0,1,False,0,1605077995,1605077995,0,0
701,1,3609,3609,11,1605065073,11,active,1,1,0,1,False,1,1605077995,1605077995,0,0
702,1,3610,3610,5,1605068528,19,active,0,1,1,1,False,2,1605077995,1605077995,0,1
703,1,3611,3611,15,1605077346,16,active,0,1,0,1,False,0,1605077995,1605077995,0,0
704,1,3612,3612,4,1605076554,11,active,2,1,0,1,False,0,1605077995,1605077995,0,0
705,1,3613,3613,6,1605064377,20,active,0,1,0,1,False,1,1605077995,1605077995,0,0
706,1,3614,3614,2,1605068133,19,active,2,1,1,1,False,1,1605077995,1605077995,0,0
707,1,3615,3615,4,1605067212,17,active,1,1,0,1,False,0,1605077995,1605077995,0,0
708,1,3616,3616,23,1605077842,1,active,4,1,0,1,False,1,1605077995,1605077995,0,1
709,1,3617,3617,6,1605068042,21,active,2,1,0,1,False,0,1605077995,1605077995,0,0
710,1,3618,3618,18,1605076943,13,active,1,1,0,1,False,2,1605077995,1605077995,0,1
711,1,3619,3619,9,1605071212,9,active,6,1,0,1,False,1,1605077995,1605077995,0,0
712,1,3620,3620,1,1605058126,22,active,0,1,0,1,False,0,1605077995,1605077995,0,0
713,1,3621,3621,12,1605071228,7,active,6,1,0,1,False,0,1605077995,1605077995,0,0
714,1,3622,3622,7,1605074317,16,active,3,1,0,1,False,0,1605077995,1605077995,0,2
715,1,3623,3623,1,1605072239,37,active,0,1,0,1,False,1,1605077995,1605077995,0,0
716,1,3628,3628,28,1605075935,1,active,1,1,0,1,False,2,1605077995,1605077995,0,0
717,1,3629,3629,25,1605076428,6,active,3,1,0,1,False,2,1605077995,1605077995,0,0
718,1,3630,3630,32,1605077680,1,active,8,1,0,1,False,0,1605077995,1605077995,0,0
719,1,3635,3635,8,1605077655,35,active,1,1,0,1,False,0,1605077995,1605077995,0,0
720,1,3637,3637,14,1605074663,16,active,8,1,0,1,False,1,1605077995,1605077995,0,0
721,1,3638,3638,10,1605075192,7,active,0,1,0,1,False,1,1605077995,1605077995,0,0
722,1,3639,3639,6,1605057057,23,active,0,1,0,1,False,1,1605077995,1605077995,0,0
723,1,3640,3640,0,1605066335,18,active,0,1,0,1,False,0,1605077995,1605077995,0,0
724,1,3641,3641,2,1605077679,49,active,2,1,0,1,False,3,1605077995,1605077995,0,1
725,1,3646,3646,10,1605070027,6,active,3,1,10,1,False,0,1605077995,1605077995,0,0
726,1,3647,3647,20,1605077192,3,active,2,1,0,1,False,0,1605077995,1605077995,0,0
727,1,3648,3648,6,1605074696,18,active,1,1,0,1,False,1,1605077995,1605077995,0,0
728,1,3649,3649,3,1605077758,27,active,0,1,0,1,False,0,1605077995,1605077995,0,0
729,1,3654,3654,0,1605070578,33,active,0,1,0,1,False,2,1605077995,1605077995,0,0
730,1,3656,3656,46,1605074735,0,active,4,1,0,1,False,0,1605077995,1605077995,0,0
731,1,3658,3658,19,1605077678,7,active,0,1,0,1,False,1,1605077995,1605077995,1,0
732,1,3661,3661,18,1605070333,0,active,1,1,0,1,False,1,1605077995,1605077995,1,0
733,1,3664,3664,11,1605077470,18,active,0,1,0,1,False,1,1605077995,1605077995,0,0
734,1,3668,3668,22,1605075267,4,active,0,1,0,1,False,0,1605077995,1605077995,0,0
735,1,3671,3671,16,1605076886,20,active,1,1,0,1,False,1,1605077995,1605077995,0,0
736,1,3673,3673,8,1605077289,13,active,1,1,0,1,False,0,1605077995,1605077995,0,0
737,1,3674,3674,4,1605075322,23,active,2,1,0,1,False,0,1605077995,1605077995,0,0
738,1,3676,3676,11,1605058457,13,active,0,1,0,1,False,0,1605077995,1605077995,0,0
739,1,3677,3677,3,1605055833,15,active,0,1,0,1,False,0,1605077995,1605077995,0,0
740,1,3678,3678,0,1605061432,18,active,0,1,0,1,False,0,1605077995,1605077995,0,0
741,1,3679,3679,1,1605066857,13,active,0,1,0,1,False,0,1605077995,1605077995,0,0
742,1,3680,3680,0,1605076474,55,active,0,1,0,1,False,0,1605077995,1605077995,0,0
743,1,3681,3681,6,1605074428,12,active,0,1,0,1,False,0,1605077995,1605077995,0,0
744,1,3686,3686,23,1605076724,15,active,1,1,0,1,False,1,1605077995,1605077995,0,0
745,1,3687,3687,24,1605077679,59,active,0,1,0,1,False,0,1605077995,1605077995,1,0
746,1,3689,3689,14,1605077201,32,active,1,1,1,1,False,0,1605077995,1605077995,0,0
747,1,3690,3690,15,1605073627,20,active,0,1,0,1,False,1,1605077995,1605077995,0,0
748,1,3691,3691,7,1605077679,11,active,0,1,0,1,False,1,1605077995,1605077995,1,0
749,1,3693,3693,24,1605069024,3,active,0,1,0,1,False,0,1605077995,1605077995,0,0
750,1,3694,3694,3,1605048898,15,active,0,1,0,1,False,0,1605077995,1605077995,1,0
751,1,3697,3697,37,1605076439,2,active,4,1,0,1,False,4,1605077995,1605077995,3,0
752,1,3699,3699,21,1605077681,5,active,4,1,0,1,False,4,1605077995,1605077995,0,1
753,1,3704,3704,16,1605057206,3,active,0,1,0,1,False,0,1605077995,1605077995,0,0
754,1,3707,3707,31,1605075725,21,active,0,1,0,1,False,3,1605077995,1605077995,0,1
755,1,3708,3708,12,1605076473,15,active,1,1,0,1,False,2,1605077995,1605077995,1,0
756,1,3709,3709,42,1605076473,7,active,0,1,0,1,False,2,1605077995,1605077995,0,0
757,1,3711,3711,46,1605077679,0,active,0,1,0,1,False,1,1605077995,1605077995,0,3
758,1,3712,3712,5,1605074213,34,active,0,1,0,1,False,0,1605077995,1605077995,0,0
759,1,3714,3714,8,1605077679,52,active,2,1,0,1,False,1,1605077995,1605077995,1,0
760,1,3715,3715,11,1605074748,19,active,0,1,0,1,False,1,1605077995,1605077995,0,0
761,1,3716,3716,6,1605064340,17,active,1,1,0,1,False,0,1605077995,1605077995,1,0
762,1,3718,3718,41,1605075993,5,active,0,1,0,1,False,0,1605077995,1605077995,0,0
763,1,3721,3721,3,1605077679,32,active,0,1,0,1,False,0,1605077995,1605077995,0,0
764,1,3723,3723,12,1605075266,14,active,0,1,0,1,True,4,1605077995,1605077995,0,0
765,1,3724,3724,4,1605076472,34,active,1,1,0,1,False,1,1605077995,1605077995,0,0
766,1,3725,3725,10,1605073632,28,active,0,1,0,1,False,3,1605077995,1605077995,0,0
767,1,3726,3726,8,1605077918,15,active,2,1,0,1,False,0,1605077995,1605077995,2,0
768,1,3727,3727,32,1605069195,6,active,0,1,0,1,False,0,1605077995,1605077995,0,0
769,1,3728,3728,9,1605075266,15,active,1,1,0,1,False,0,1605077995,1605077995,0,0
770,1,3731,3731,0,1605070501,46,active,0,1,0,1,False,0,1605077995,1605077995,0,0
771,1,3733,3733,28,1605077645,16,active,0,1,0,1,False,2,1605077995,1605077995,0,0
772,1,3734,3734,10,1605073285,38,active,1,1,0,1,False,2,1605077995,1605077995,0,1
773,1,3735,3735,22,1605077478,13,active,2,1,0,1,False,3,1605077995,1605077995,0,0
774,0,3736,3736,0,1601471240,3,out_of_service,0,0,0,0,False,0,1605077995,1605077995,0,0
775,1,3737,3737,32,1605075490,3,active,0,1,0,1,False,0,1605077995,1605077995,1,0
776,1,3738,3738,27,1605074750,4,active,0,1,0,1,False,0,1605077995,1605077995,1,0
777,1,3739,3739,18,1605077823,19,active,0,1,0,1,False,0,1605077995,1605077995,0,0
778,1,3740,3740,24,1605077785,9,active,2,1,0,1,False,1,1605077995,1605077995,0,1
779,1,3744,3744,41,1605074358,9,active,0,1,0,1,False,1,1605077995,1605077995,1,0
780,1,3745,3745,9,1605072955,18,active,3,1,0,1,False,0,1605077995,1605077995,0,0
781,1,3746,3746,42,1605077921,4,active,0,1,0,1,False,2,1605077995,1605077995,0,0
782,1,3749,3749,10,1605076688,13,active,4,1,0,1,False,0,1605077995,1605077995,0,2
783,1,3755,3755,5,1605075329,13,active,1,1,0,1,False,1,1605077995,1605077995,0,0
784,1,3756,3756,11,1605076707,10,active,0,1,0,1,False,0,1605077995,1605077995,1,0
785,1,3757,3757,12,1605063696,10,active,0,1,0,1,False,1,1605077995,1605077995,0,0
786,1,3758,3758,11,1605074823,8,active,2,1,0,1,False,0,1605077995,1605077995,0,0
787,1,3759,3759,8,1605071390,11,active,1,1,0,1,False,0,1605077995,1605077995,0,0
788,1,3760,3760,3,1605077859,20,active,0,1,0,1,False,0,1605077995,1605077995,0,1
789,1,3761,3761,0,1605072002,25,active,0,1,0,1,False,2,1605077995,1605077995,2,0
790,1,3762,3762,20,1605076473,7,active,0,1,0,1,False,0,1605077995,1605077995,1,0
791,1,3763,3763,9,1605072893,18,active,0,1,0,1,False,0,1605077995,1605077995,0,0
792,1,3764,3764,7,1605070184,14,active,0,1,0,1,False,0,1605077995,1605077995,0,0
793,1,3765,3765,15,1605068454,6,active,4,1,0,1,False,0,1605077995,1605077995,0,0
794,1,3766,3766,12,1605076340,11,active,3,1,0,1,False,1,1605077995,1605077995,1,0
795,1,3767,3767,5,1605069468,12,active,0,1,0,1,False,2,1605077995,1605077995,0,0
796,1,3768,3768,20,1605059874,3,active,0,1,0,1,False,0,1605077995,1605077995,0,0
797,1,3769,3769,11,1605054480,11,active,0,1,0,1,False,1,1605077995,1605077995,0,0
798,1,3770,3770,0,1605067171,21,active,0,1,0,1,False,0,1605077995,1605077995,0,0
799,1,3771,3771,13,1605077418,16,active,1,1,0,1,False,1,1605077995,1605077995,0,0
800,1,3772,3772,8,1605066458,10,active,2,1,0,1,False,1,1605077995,1605077995,1,0
801,1,3773,3773,5,1605073904,13,active,0,1,0,1,False,2,1605077995,1605077995,0,0
802,1,3774,3774,5,1605056232,18,active,0,1,0,1,False,0,1605077995,1605077995,0,0
803,1,3775,3775,4,1605077468,23,active,0,1,0,1,False,0,1605077995,1605077995,0,0
804,1,3776,3776,5,1605074368,18,active,1,1,0,1,False,0,1605077995,1605077995,0,0
805,1,3777,3777,6,1605075718,16,active,2,1,0,1,False,1,1605077995,1605077995,1,0
806,1,3778,3778,6,1605077730,20,active,0,1,0,1,False,1,1605077995,1605077995,0,0
807,1,3779,3779,0,1605066577,23,active,0,1,0,1,False,1,1605077995,1605077995,0,0
808,1,3780,3780,6,1605075307,16,active,1,1,0,1,False,0,1605077995,1605077995,0,1
809,1,3781,3781,1,1605075970,29,active,0,1,0,1,False,0,1605077995,1605077995,1,0
810,1,3782,3782,24,1605071435,7,active,0,1,0,1,False,0,1605077995,1605077995,0,0
811,1,3783,3783,61,1605076472,4,active,1,1,0,1,False,0,1605077995,1605077995,0,1
812,1,3785,3785,1,1605077414,35,active,1,1,0,1,False,1,1605077995,1605077995,0,1
813,1,3786,3786,43,1605076473,3,active,0,1,0,1,False,3,1605077995,1605077995,3,0
814,1,3787,3787,1,1605060100,20,active,0,1,0,1,False,1,1605077995,1605077995,0,0
815,1,3789,3789,14,1605075266,17,active,6,1,0,1,False,0,1605077995,1605077995,0,0
816,1,3790,3790,17,1605075323,19,active,0,1,0,1,False,1,1605077995,1605077995,0,0
817,1,3791,3791,18,1605064240,14,active,0,1,0,1,False,0,1605077995,1605077995,0,0
818,1,3792,3792,18,1605073185,12,active,0,1,0,1,False,0,1605077995,1605077995,0,0
819,1,3795,3795,15,1605076303,4,active,1,1,0,1,False,0,1605077995,1605077995,0,0
820,1,3798,3798,1,1605073694,54,active,0,1,0,1,False,0,1605077995,1605077995,0,0
821,1,3799,3799,0,86400,0,active,0,0,0,0,False,0,1605077995,1605077995,0,0
822,1,3803,3803,26,1605069335,0,active,6,1,0,1,False,1,1605077995,1605077995,1,0
823,1,3804,3804,11,1605075267,11,active,1,1,0,1,False,2,1605077995,1605077995,0,0
824,1,3808,3808,4,1605064815,14,active,1,1,0,1,False,1,1605077995,1605077995,0,0
825,1,3809,3809,0,1605077821,52,active,0,1,0,1,False,1,1605077995,1605077995,0,0
826,1,3811,3811,14,1605067010,3,active,3,1,0,1,False,2,1605077995,1605077995,0,0
827,1,3812,3812,32,1605076473,14,active,1,1,0,1,False,3,1605077995,1605077995,0,0
828,1,3813,3813,17,1605076473,27,active,0,1,0,1,True,5,1605077995,1605077995,0,0
829,1,3814,3814,0,1605076474,0,active,0,0,23,0,False,0,1605077995,1605077995,0,0
830,1,3815,3815,1,1605072874,37,active,0,1,0,1,False,3,1605077995,1605077995,0,0
831,1,3816,3816,4,1605063458,19,active,0,1,0,1,False,1,1605077995,1605077995,0,0
832,1,3817,3817,6,1605067159,12,active,2,1,0,1,False,0,1605077995,1605077995,0,0
833,1,3818,3818,23,1605066734,15,active,4,1,0,1,False,2,1605077995,1605077995,0,1
834,1,3819,3819,9,1605066961,11,active,1,1,0,1,False,0,1605077995,1605077995,0,0
835,1,3820,3820,6,1605077677,12,active,5,1,0,1,False,1,1605077995,1605077995,1,0
836,1,3821,3821,0,1605070271,25,active,0,1,0,1,False,0,1605077995,1605077995,0,0
837,1,3822,3822,3,1605077983,17,active,2,1,0,1,False,0,1605077995,1605077995,0,0
838,1,3823,3823,5,1605072107,24,active,2,1,0,1,False,1,1605077995,1605077995,0,0
839,1,3824,3824,3,1605066623,20,active,1,1,0,1,False,0,1605077995,1605077995,2,0
840,1,3825,3825,1,1605075650,28,active,0,1,0,1,False,0,1605077995,1605077995,0,0
841,1,3826,3826,0,1605062256,18,active,0,1,0,1,False,0,1605077995,1605077995,1,0
842,1,3827,3827,13,1605077541,6,active,3,1,0,1,False,1,1605077995,1605077995,0,0
843,1,3828,3828,1,1605065815,21,active,1,1,0,1,False,0,1605077995,1605077995,0,0
844,1,3829,3829,4,1605074205,20,active,3,1,0,1,False,0,1605077995,1605077995,0,0
845,1,3830,3830,6,1605076666,16,active,2,1,0,1,False,0,1605077995,1605077995,0,0
846,1,3831,3831,6,1605076876,29,active,3,1,0,1,False,0,1605077995,1605077995,1,0
847,1,3832,3832,10,1605075680,9,active,4,1,0,1,False,2,1605077995,1605077995,0,0
848,1,3833,3833,4,1605073623,14,active,1,1,0,1,False,0,1605077995,1605077995,0,0
849,1,3834,3834,3,1605069412,15,active,0,1,0,1,False,1,1605077995,1605077995,0,0
850,1,3835,3835,5,1605067846,17,active,2,1,0,1,False,0,1605077995,1605077995,1,0
851,1,3836,3836,5,1605073400,23,active,0,1,0,1,False,1,1605077995,1605077995,1,0
852,1,3837,3837,7,1605074827,22,active,3,1,0,1,False,0,1605077995,1605077995,0,0
853,1,3838,3838,5,1605076586,20,active,3,1,0,1,False,0,1605077995,1605077995,0,0
854,1,3839,3839,3,1605071648,26,active,1,1,0,1,False,0,1605077995,1605077995,0,0
855,1,3840,3840,6,1605072819,18,active,2,1,0,1,False,0,1605077995,1605077995,0,0
856,1,3841,3841,5,1605077692,20,active,2,1,0,1,False,0,1605077995,1605077995,0,0
857,1,3842,3842,4,1605072524,25,active,1,1,0,1,False,0,1605077995,1605077995,0,0
858,1,3843,3843,0,1605075432,22,active,0,1,0,1,False,1,1605077995,1605077995,0,0
859,1,3844,3844,4,1605069102,21,active,1,1,0,1,False,0,1605077995,1605077995,0,1
860,1,3845,3845,3,1605076708,18,active,2,1,0,1,False,0,1605077995,1605077995,1,0
861,1,3846,3846,4,1605076351,21,active,3,1,0,1,False,0,1605077995,1605077995,0,0
862,1,3847,3847,1,1605076046,24,active,0,1,0,1,False,0,1605077995,1605077995,0,0
863,1,3848,3848,8,1605077756,24,active,5,1,0,1,False,0,1605077995,1605077995,0,2
864,1,3849,3849,7,1605071636,9,active,0,1,0,1,False,1,1605077995,1605077995,0,0
865,1,3850,3850,17,1605077072,8,active,0,1,0,1,False,0,1605077995,1605077995,0,0
866,1,3851,3851,9,1605071743,11,active,0,1,0,1,False,0,1605077995,1605077995,0,0
867,1,3852,3852,12,1605068586,5,active,1,1,0,1,False,0,1605077995,1605077995,0,0
868,1,3853,3853,10,1605068341,10,active,0,1,0,1,False,0,1605077995,1605077995,1,0
869,1,3854,3854,5,1605077954,19,active,2,1,0,1,False,0,1605077995,1605077995,0,0
870,1,3855,3855,2,1605057508,20,active,0,1,0,1,False,0,1605077995,1605077995,1,0
871,1,3856,3856,6,1605067898,19,active,3,1,0,1,False,0,1605077995,1605077995,0,0
872,1,3857,3857,4,1605072625,14,active,0,1,0,1,False,1,1605077995,1605077995,0,0
873,1,3858,3858,14,1605068827,6,active,0,1,0,1,False,0,1605077995,1605077995,0,0
874,1,3859,3859,8,1605076247,11,active,1,1,0,1,False,1,1605077995,1605077995,0,0
875,1,3860,3860,6,1605074086,20,active,1,1,0,1,False,0,1605077995,1605077995,0,0
