,is_installed,station_id,legacy_id,num_bikes_available,last_reported,num_docks_available,station_status,num_ebikes_available,is_renting,num_docks_disabled,is_returning,eightd_has_available_keys,num_bikes_disabled,starttime,timestamp,demand,supply
80,1,313,313,47,1605075267,8,active,1,1,0,1,False,0,1605085195,1605085195,0,0
81,1,315,315,9,1605075266,16,active,0,1,0,1,False,4,1605085195,1605085195,0,0
82,1,316,316,12,1605083710,30,active,1,1,0,1,False,1,1605085195,1605085195,0,0
83,1,317,317,46,1605084702,6,active,2,1,0,1,False,2,1605085195,1605085195,0,0
84,1,319,319,7,1605084999,24,active,1,1,0,1,False,2,1605085195,1605085195,0,0
85,1,320,320,29,1605079991,10,active,1,1,0,1,False,0,1605085195,1605085195,0,0
86,1,321,321,29,1605082132,8,active,0,1,0,1,False,2,1605085195,1605085195,0,0
87,1,323,323,29,1605077437,10,active,5,1,0,1,False,0,1605085195,1605085195,0,0
88,1,324,324,65,1605075268,9,active,0,1,0,1,False,0,1605085195,1605085195,0,0
89,1,325,325,29,1605083709,4,active,0,1,0,1,False,2,1605085195,1605085195,0,2
90,1,326,326,39,1605079915,0,active,2,1,0,1,False,2,1605085195,1605085195,0,0
91,1,327,327,10,1605082065,28,active,2,1,0,1,True,1,1605085195,1605085195,0,0
92,1,328,328,29,1605079129,2,active,0,1,0,1,False,4,1605085195,1605085195,0,0
93,1,330,330,12,1605078077,27,active,0,1,0,1,False,0,1605085195,1605085195,0,0
94,1,331,331,22,1605076473,0,active,0,1,0,1,False,5,1605085195,1605085195,2,0
95,1,332,332,35,1605079733,0,active,2,1,0,1,False,1,1605085195,1605085195,0,0
96,1,334,334,25,1605082383,5,active,2,1,0,1,False,1,1605085195,1605085195,0,0
97,1,335,335,5,1605076473,20,active,0,1,0,1,False,2,1605085195,1605085195,1,0
98,1,336,336,16,1605085126,20,active,0,1,0,1,False,0,1605085195,1605085195,0,9
99,1,340,340,23,1605076472,0,active,0,1,0,1,False,4,1605085195,1605085195,2,0
100,1,341,341,11,1605079431,8,active,0,1,0,1,False,0,1605085195,1605085195,0,0
101,1,342,342,27,1605082032,1,active,1,1,1,1,False,0,1605085195,1605085195,0,0
102,1,343,343,9,1605075266,14,active,0,1,0,1,False,0,1605085195,1605085195,0,0
103,1,344,344,11,1605077679,8,active,6,1,0,1,False,4,1605085195,1605085195,0,0
104,1,346,346,22,1605085031,2,active,3,1,0,1,False,3,1605085195,1605085195,0,0
105,1,347,347,16,1605084932,37,active,2,1,0,1,False,1,1605085195,1605085195,1,0
106,1,349,349,60,1604888322,0,active,1,0,0,0,False,1,1605085195,1605085195,0,0
107,1,350,350,44,1605081794,0,active,6,1,1,1,False,2,1605085195,1605085195,0,0
108,1,351,351,25,1605075267,14,active,0,1,0,1,False,0,1605085195,1605085195,0,0
109,1,353,353,8,1605080330,18,active,1,1,0,1,False,1,1605085195,1605085195,0,0
110,1,354,354,12,1605082502,35,active,3,1,0,1,False,0,1605085195,1605085195,0,0
111,1,355,355,31,1605078682,11,active,0,1,0,1,False,1,1605085195,1605085195,0,1
112,1,356,356,22,1605082502,0,active,2,1,0,1,False,1,1605085195,1605085195,0,1
113,1,358,358,48,1605075122,1,active,1,1,0,1,False,1,1605085195,1605085195,0,14
114,1,359,359,0,1605076474,76,active,0,1,0,1,False,2,1605085195,1605085195,1,0
115,1,360,360,10,1605080839,27,active,0,1,0,1,False,2,1605085195,1605085195,0,0
116,1,361,361,71,1605083709,5,active,1,1,1,1,False,2,1605085195,1605085195,4,0
117,1,362,362,0,1605080091,57,active,0,1,0,1,False,0,1605085195,1605085195,0,0
118,0,363,363,0,1604843856,3,out_of_service,0,0,0,0,False,0,1605085195,1605085195,0,0
119,1,364,364,5,1605084037,20,active,2,1,0,1,False,2,1605085195,1605085195,0,0
120,1,366,366,27,1605075266,6,active,1,1,0,1,False,0,1605085195,1605085195,0,1
121,1,367,367,2,1605077678,41,active,2,1,0,1,False,0,1605085195,1605085195,1,0
122,1,368,368,40,1605076473,2,active,0,1,2,1,False,3,1605085195,1605085195,0,0
123,1,369,369,68,1605077931,6,active,1,1,2,1,False,0,1605085195,1605085195,0,0
124,1,372,372,0,1605075266,27,active,0,1,0,1,False,0,1605085195,1605085195,0,0
125,1,373,373,5,1605075266,14,active,2,1,0,1,False,0,1605085195,1605085195,1,0
126,1,376,376,39,1605083708,3,active,0,1,0,1,False,0,1605085195,1605085195,0,0
127,1,377,377,33,1605083038,15,active,1,1,0,1,False,0,1605085195,1605085195,0,0
128,1,379,379,33,1605077679,22,active,0,1,0,1,False,1,1605085195,1605085195,0,2
129,1,380,380,40,1605077623,2,active,1,1,0,1,False,0,1605085195,1605085195,0,0
130,1,383,383,31,1605076474,7,active,1,1,1,1,False,0,1605085195,1605085195,0,0
131,1,385,385,19,1605077679,9,active,0,1,0,1,False,1,1605085195,1605085195,0,1
132,1,386,386,63,1605084915,18,active,0,1,0,1,False,1,1605085195,1605085195,0,0
133,1,387,387,4,1605076473,33,active,0,1,0,1,False,2,1605085195,1605085195,0,0
134,1,388,388,8,1605080775,23,active,1,1,0,1,False,4,1605085195,1605085195,3,0
135,1,389,389,19,1605079404,6,active,0,1,0,1,False,2,1605085195,1605085195,0,0
136,1,390,390,28,1605081341,3,active,2,1,0,1,False,0,1605085195,1605085195,0,0
137,1,391,391,25,1605078365,11,active,0,1,0,1,False,0,1605085195,1605085195,0,0
138,1,392,392,27,1605075267,7,active,0,1,0,1,False,1,1605085195,1605085195,0,0
139,1,393,393,32,1605077909,5,active,2,1,0,1,False,0,1605085195,1605085195,0,0
140,0,394,394,0,86400,0,out_of_service,0,0,0,0,False,0,1605085195,1605085195,0,0
141,1,396,396,2,1605059568,23,active,0,0,0,0,False,0,1605085195,1605085195,0,0
142,1,397,397,9,1605079997,66,active,0,1,0,1,False,0,1605085195,1605085195,0,0
143,1,398,398,22,1605075267,8,active,0,1,0,1,False,1,1605085195,1605085195,0,0
144,1,399,399,7,1605080971,32,active,1,1,0,1,False,0,1605085195,1605085195,0,0
145,1,400,400,13,1605084595,0,active,2,1,0,1,False,2,1605085195,1605085195,0,2
146,1,401,401,35,1605083359,6,active,1,1,0,1,False,1,1605085195,1605085195,0,0
147,1,402,402,2,1605081871,36,active,1,1,0,1,False,1,1605085195,1605085195,0,0
148,1,403,403,17,1605083284,13,active,2,1,0,1,False,1,1605085195,1605085195,0,0
149,1,405,405,34,1605084820,16,active,4,1,0,1,True,1,1605085195,1605085195,0,0
150,1,406,406,11,1605080091,9,active,2,1,0,1,False,0,1605085195,1605085195,0,0
151,1,408,408,21,1605076473,0,active,1,1,0,1,False,2,1605085195,1605085195,0,0
152,1,410,410,39,1605081926,3,active,2,1,0,1,False,3,1605085195,1605085195,0,1
153,1,411,411,30,1605080208,1,active,3,1,0,1,False,0,1605085195,1605085195,0,0
154,1,412,412,20,1605084004,5,active,1,1,0,1,False,4,1605085195,1605085195,0,0
155,1,415,415,13,1605077341,33,active,1,1,0,1,False,0,1605085195,1605085195,0,1
156,1,416,416,5,1605075266,25,active,2,1,0,1,False,1,1605085195,1605085195,0,0
157,1,417,417,16,1605079194,9,active,1,1,0,1,False,0,1605085195,1605085195,0,0
158,1,418,418,34,1605075266,3,active,1,1,0,1,False,0,1605085195,1605085195,0,0
159,1,419,419,11,1605075267,12,active,1,1,0,1,False,0,1605085195,1605085195,0,1
160,1,420,420,9,1605079299,41,active,1,1,0,1,False,1,1605085195,1605085195,0,0
161,1,421,421,6,1605075267,13,active,0,1,0,1,False,0,1605085195,1605085195,0,0
162,1,422,422,37,1605079960,40,active,6,1,0,1,False,1,1605085195,1605085195,0,0
163,1,423,423,16,1605085182,7,active,3,1,0,1,False,4,1605085195,1605085195,0,1
164,1,426,426,18,1605084420,11,active,1,1,0,1,True,1,1605085195,1605085195,0,0
165,1,427,427,39,1605075267,7,active,3,1,0,1,False,1,1605085195,1605085195,0,0
166,1,432,432,30,1605077679,0,active,1,1,0,1,False,1,1605085195,1605085195,0,0
167,1,434,434,29,1605083538,28,active,0,1,0,1,False,3,1605085195,1605085195,0,0
168,1,435,435,27,1605082127,21,active,1,1,0,1,False,2,1605085195,1605085195,1,0
169,1,436,436,5,1605075267,19,active,2,1,3,1,False,0,1605085195,1605085195,0,0
170,1,437,437,5,1605070779,19,active,4,1,0,1,False,0,1605085195,1605085195,0,0
171,1,438,438,37,1605084860,10,active,2,1,0,1,False,0,1605085195,1605085195,1,0
172,1,439,439,40,1605077313,3,active,1,1,0,1,False,0,1605085195,1605085195,0,0
173,1,440,440,1,1605078865,31,active,1,1,0,1,False,0,1605085195,1605085195,0,0
174,1,442,442,7,1605084017,43,active,2,1,0,1,False,1,1605085195,1605085195,0,0
175,1,443,443,8,1605075267,14,active,5,1,0,1,False,1,1605085195,1605085195,0,0
176,1,445,445,75,1605078247,2,active,0,1,0,1,False,3,1605085195,1605085195,0,0
177,1,446,446,5,1605084422,73,active,2,1,0,1,False,1,1605085195,1605085195,0,0
178,1,447,447,10,1605085069,17,active,3,1,1,1,False,3,1605085195,1605085195,0,0
179,1,448,448,20,1605084915,7,active,7,1,0,1,False,0,1605085195,1605085195,0,1
180,1,450,450,44,1605083638,21,active,2,1,0,1,False,2,1605085195,1605085195,1,0
181,1,453,453,64,1605077678,0,active,0,1,0,1,False,2,1605085195,1605085195,0,0
182,1,454,454,16,1605079896,19,active,1,1,0,1,False,0,1605085195,1605085195,0,0
183,1,455,455,8,1605078633,51,active,2,1,0,1,False,0,1605085195,1605085195,0,1
184,1,456,456,5,1605080049,29,active,4,1,0,1,False,0,1605085195,1605085195,3,0
185,1,457,457,2,1605070726,76,active,0,1,0,1,False,1,1605085195,1605085195,0,0
186,1,458,458,6,1605077684,24,active,0,1,0,1,False,1,1605085195,1605085195,0,0
187,1,460,460,15,1605077352,9,active,0,1,0,1,False,1,1605085195,1605085195,0,0
188,1,461,461,38,1605081591,17,active,1,1,0,1,False,1,1605085195,1605085195,0,0
189,1,462,462,61,1605079360,16,active,0,1,0,1,False,0,1605085195,1605085195,0,0
190,1,464,464,0,1605076475,52,active,0,1,1,1,False,0,1605085195,1605085195,0,0
191,1,465,465,5,1605080631,33,active,0,1,0,1,False,1,1605085195,1605085195,0,0
192,1,466,466,5,1605084497,21,active,2,1,8,1,False,1,1605085195,1605085195,0,0
193,1,467,467,24,1605078275,8,active,2,1,0,1,False,2,1605085195,1605085195,0,0
194,1,468,468,18,1605084242,47,active,1,1,0,1,False,0,1605085195,1605085195,0,0
195,1,469,469,26,1605081924,30,active,0,1,0,1,False,1,1605085195,1605085195,0,0
196,1,470,470,71,1605082557,0,active,1,1,0,1,False,1,1605085195,1605085195,0,0
197,1,471,471,11,1605076323,16,active,0,1,0,1,False,4,1605085195,1605085195,0,0
198,1,472,472,6,1605079667,48,active,0,1,0,1,False,1,1605085195,1605085195,0,0
199,1,473,473,41,1605077131,8,active,0,1,0,1,False,1,1605085195,1605085195,0,0
200,1,474,474,13,1605077679,42,active,0,1,0,1,False,1,1605085195,1605085195,0,0
201,1,476,476,43,1605081277,21,active,2,1,0,1,False,1,1605085195,1605085195,0,0
202,1,477,477,66,1605083445,3,active,1,1,1,1,False,1,1605085195,1605085195,0,3
203,1,478,478,33,1605083816,3,active,0,1,0,1,False,1,1605085195,1605085195,0,0
204,1,479,479,26,1605081876,3,active,3,1,0,1,False,2,1605085195,1605085195,0,0
205,1,480,480,20,1605084915,7,active,4,1,0,1,False,2,1605085195,1605085195,0,2
206,1,481,481,22,1605082642,2,active,3,1,0,1,False,1,1605085195,1605085195,0,0
207,1,482,482,51,1605054576,0,active,0,0,0,0,False,28,1605085195,1605085195,0,0
208,1,483,483,23,1605079288,10,active,0,1,0,1,False,1,1605085195,1605085195,0,0
209,1,484,484,0,1605076472,46,active,0,1,0,1,False,0,1605085195,1605085195,1,0
210,1,485,485,0,1605084915,39,active,0,1,0,1,False,1,1605085195,1605085195,0,0
211,1,486,486,1,1605077679,38,active,0,1,0,1,False,2,1605085195,1605085195,2,0
212,1,487,487,32,1605082499,2,active,2,1,0,1,False,1,1605085195,1605085195,0,0
213,1,489,489,7,1605082899,36,active,1,1,0,1,False,6,1605085195,1605085195,4,0
214,1,490,490,3,1605082292,63,active,0,1,0,1,False,0,1605085195,1605085195,22,0
215,1,492,492,44,1605077679,24,active,0,1,0,1,False,0,1605085195,1605085195,0,2
216,1,493,493,0,1605077679,33,active,0,1,0,1,False,1,1605085195,1605085195,0,0
217,1,494,494,24,1605082972,37,active,2,1,0,1,False,5,1605085195,1605085195,0,0
218,1,495,495,33,1605085161,4,active,5,1,0,1,False,2,1605085195,1605085195,0,0
219,1,496,496,39,1605083538,26,active,0,1,0,1,False,0,1605085195,1605085195,0,0
220,1,497,497,17,1605083709,48,active,0,1,0,1,False,1,1605085195,1605085195,0,0
221,1,499,499,6,1605082665,29,active,5,1,0,1,True,1,1605085195,1605085195,1,0
222,1,500,500,7,1605080403,44,active,2,1,0,1,False,1,1605085195,1605085195,0,2
223,1,501,501,33,1605081446,50,active,0,1,0,1,False,0,1605085195,1605085195,0,1
224,1,502,502,35,1605084915,1,active,0,1,0,1,False,0,1605085195,1605085195,0,0
225,1,503,503,8,1605077679,22,active,0,1,0,1,False,1,1605085195,1605085195,0,0
226,1,504,504,38,1605077683,15,active,0,1,0,1,False,1,1605085195,1605085195,0,0
227,1,505,505,27,1605083708,23,active,1,1,0,1,False,2,1605085195,1605085195,0,0
228,1,507,507,33,1605081585,11,active,0,1,0,1,False,1,1605085195,1605085195,0,1
229,1,508,508,22,1605081962,3,active,1,1,0,1,False,0,1605085195,1605085195,0,1
230,1,509,509,54,1605076473,0,active,0,1,0,1,False,7,1605085195,1605085195,0,0
231,1,510,510,0,1605063140,55,active,0,1,0,1,False,0,1605085195,1605085195,0,0
232,1,513,513,13,1605083708,16,active,3,1,0,1,False,0,1605085195,1605085195,0,0
233,1,514,514,41,1605084668,7,active,6,1,0,1,True,4,1605085195,1605085195,0,0
234,1,515,515,50,1605085142,28,active,4,1,0,1,False,1,1605085195,1605085195,0,0
235,1,516,516,10,1605077678,19,active,0,1,0,1,False,2,1605085195,1605085195,0,0
236,1,517,517,2,1605080814,67,active,1,1,0,1,False,0,1605085195,1605085195,0,0
237,1,519,519,5,1605076950,64,active,0,1,0,1,False,0,1605085195,1605085195,0,0
238,1,522,522,2,1605077680,48,active,2,1,0,1,False,1,1605085195,1605085195,2,0
239,1,525,525,25,1605084308,28,active,2,1,0,1,False,3,1605085195,1605085195,0,0
240,1,526,526,0,1605083708,39,active,0,1,0,1,False,1,1605085195,1605085195,0,0
241,1,528,528,29,1605080103,8,active,1,1,0,1,False,2,1605085195,1605085195,0,1
242,1,529,529,40,1605079821,0,active,5,1,0,1,False,1,1605085195,1605085195,0,2
243,1,530,530,20,1605077680,2,active,1,1,0,1,False,2,1605085195,1605085195,0,0
244,1,531,531,42,1605083133,16,active,2,1,0,1,False,2,1605085195,1605085195,0,1
245,1,532,532,26,1605076943,9,active,2,1,0,1,False,8,1605085195,1605085195,0,0
246,1,533,533,2,1605080410,44,active,1,1,0,1,False,0,1605085195,1605085195,0,0
247,1,534,534,26,1605075686,4,active,2,1,0,1,False,1,1605085195,1605085195,1,0
248,1,536,536,8,1605078524,18,active,0,1,0,1,False,2,1605085195,1605085195,2,0
249,1,539,539,15,1605083198,10,active,1,1,0,1,False,6,1605085195,1605085195,0,0
250,1,540,540,15,1605082335,38,active,0,1,0,1,False,1,1605085195,1605085195,0,0
251,1,545,545,24,1605085176,2,active,2,1,0,1,False,1,1605085195,1605085195,0,0
252,1,546,546,3,1605084680,41,active,0,1,0,1,False,1,1605085195,1605085195,0,0
253,1,2000,2000,42,1605075266,14,active,0,1,0,1,False,1,1605085195,1605085195,0,0
254,1,2002,2002,8,1605078941,14,active,0,1,0,1,False,5,1605085195,1605085195,0,1
255,1,2003,2003,45,1605082723,9,active,0,1,0,1,False,0,1605085195,1605085195,0,0
256,1,2005,2005,9,1605077679,3,active,0,1,0,1,False,0,1605085195,1605085195,0,0
257,1,2006,2006,3,1605076473,41,active,1,1,1,1,True,4,1605085195,1605085195,0,0
258,1,2008,2008,19,1605078714,1,active,0,1,0,1,True,4,1605085195,1605085195,0,2
259,1,2009,2009,33,1605076472,0,active,0,1,0,1,False,2,1605085195,1605085195,0,1
260,1,2010,2010,38,1605084448,27,active,0,1,0,1,False,0,1605085195,1605085195,0,0
261,1,2012,2012,3,1605081444,32,active,0,1,0,1,False,0,1605085195,1605085195,1,0
262,1,2017,2017,3,1605077680,36,active,0,1,0,1,False,0,1605085195,1605085195,0,3
263,1,2021,2021,21,1605084159,42,active,1,1,1,1,False,1,1605085195,1605085195,0,1
264,1,2022,2022,0,1605077679,33,active,0,1,0,1,False,0,1605085195,1605085195,0,0
265,1,3016,3016,33,1605082361,18,active,0,1,0,1,False,3,1605085195,1605085195,3,0
266,1,3041,3041,12,1605079505,12,active,5,1,0,1,False,0,1605085195,1605085195,0,0
267,1,3042,3042,19,1605078885,0,active,4,1,0,1,False,0,1605085195,1605085195,0,0
268,1,3043,3043,19,1605078886,0,active,3,1,0,1,False,0,1605085195,1605085195,0,0
269,1,3044,3044,11,1605080938,15,active,7,1,0,1,False,1,1605085195,1605085195,1,0
270,1,3046,3046,3,1605078884,16,active,0,1,0,1,False,0,1605085195,1605085195,0,0
271,1,3047,3047,9,1605084882,10,active,4,1,0,1,False,2,1605085195,1605085195,0,0
272,1,3048,3048,4,1605079360,15,active,0,1,0,1,False,0,1605085195,1605085195,0,0
273,1,3049,3049,17,1605078885,0,active,1,1,1,1,False,0,1605085195,1605085195,0,0
274,1,3050,3050,15,1605078886,6,active,3,1,0,1,False,0,1605085195,1605085195,0,0
275,1,3052,3052,19,1605081898,3,active,11,1,0,1,False,1,1605085195,1605085195,0,1
276,1,3053,3053,5,1605085191,16,active,0,1,0,1,False,2,1605085195,1605085195,0,0
277,1,3054,3054,9,1605078885,10,active,1,1,0,1,False,0,1605085195,1605085195,0,0
278,1,3055,3055,1,1605078886,22,active,0,1,0,1,False,0,1605085195,1605085195,0,0
279,1,3056,3056,7,1605078946,13,active,6,1,0,1,False,3,1605085195,1605085195,0,0
280,1,3057,3057,7,1605080268,11,active,3,1,0,1,False,0,1605085195,1605085195,0,0
281,1,3058,3058,9,1605080432,15,active,2,1,0,1,False,0,1605085195,1605085195,0,0
282,1,3059,3059,6,1605078885,13,active,2,1,0,1,False,0,1605085195,1605085195,0,1
283,1,3060,3060,9,1605078884,10,active,4,1,0,1,False,0,1605085195,1605085195,0,0
284,1,3061,3061,8,1605078885,12,active,2,1,0,1,False,1,1605085195,1605085195,1,0
285,1,3062,3062,11,1605078884,12,active,6,1,0,1,False,0,1605085195,1605085195,0,0
286,1,3063,3063,3,1605079099,17,active,2,1,0,1,False,0,1605085195,1605085195,0,0
287,1,3064,3064,3,1605079143,19,active,3,1,1,1,False,0,1605085195,1605085195,0,0
288,1,3065,3065,5,1605078885,26,active,2,1,0,1,False,0,1605085195,1605085195,0,1
289,1,3066,3066,8,1605078884,9,active,0,1,0,1,False,2,1605085195,1605085195,0,0
290,1,3067,3067,13,1605078884,14,active,5,1,0,1,False,0,1605085195,1605085195,0,0
291,1,3068,3068,17,1605078884,25,active,1,1,0,1,False,0,1605085195,1605085195,0,0
292,1,3069,3069,1,1605078884,28,active,0,1,0,1,False,0,1605085195,1605085195,0,0
293,1,3070,3070,9,1605078939,14,active,2,1,0,1,False,0,1605085195,1605085195,0,0
294,1,3071,3071,1,1605078884,18,active,0,1,0,1,False,0,1605085195,1605085195,0,0
295,1,3072,3072,13,1605079693,11,active,0,1,0,1,False,0,1605085195,1605085195,0,0
296,1,3074,3074,26,1605078884,16,active,2,1,0,1,False,0,1605085195,1605085195,0,1
297,1,3075,3075,4,1605078885,29,active,1,1,0,1,False,0,1605085195,1605085195,0,0
298,1,3076,3076,17,1605078884,19,active,4,1,0,1,False,0,1605085195,1605085195,0,0
299,1,3077,3077,17,1605082797,16,active,6,1,0,1,False,0,1605085195,1605085195,1,0
300,1,3078,3078,5,1605080090,22,active,0,1,0,1,False,0,1605085195,1605085195,0,0
301,1,3080,3080,10,1605080090,10,active,1,1,0,1,False,1,1605085195,1605085195,0,0
302,1,3081,3081,4,1605080730,25,active,0,1,0,1,False,0,1605085195,1605085195,0,1
303,1,3082,3082,7,1605080090,18,active,2,1,0,1,False,0,1605085195,1605085195,0,0
