,num_docks_available,num_bikes_disabled,is_returning,last_reported,station_status,is_renting,num_ebikes_available,legacy_id,num_docks_disabled,is_installed,num_bikes_available,station_id,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
871,22,0,1,1604683061,active,1,0,3856,0,1,3,3856,False,,,1604685595,1604685595,2.0,0.0
872,15,0,1,1604684715,active,1,0,3857,0,1,4,3857,False,,,1604685595,1604685595,0.0,0.0
873,0,0,1,1604684955,active,1,1,3858,0,1,20,3858,False,,,1604685595,1604685595,0.0,2.0
874,0,0,1,1604685472,active,1,1,3859,0,1,20,3859,False,,,1604685595,1604685595,0.0,0.0
875,26,0,0,1604678622,active,0,0,3860,0,1,0,3860,False,,,1604685595,1604685595,1.0,0.0
876,19,0,1,1604673147,active,1,0,3861,0,1,1,3861,False,,,1604685595,1604685595,0.0,0.0
877,18,0,1,1604675059,active,1,0,3862,0,1,0,3862,False,,,1604685595,1604685595,0.0,0.0
878,13,0,1,1604678583,active,1,0,3863,0,1,5,3863,False,,,1604685595,1604685595,0.0,3.0
879,30,0,1,1604681395,active,1,0,3864,0,1,0,3864,False,,,1604685595,1604685595,0.0,0.0
880,21,1,1,1604685361,active,1,0,3865,0,1,2,3865,False,,,1604685595,1604685595,0.0,0.0
881,30,0,1,1604685440,active,1,0,3866,0,1,2,3866,False,,,1604685595,1604685595,0.0,2.0
882,29,0,1,1604673873,active,1,0,3867,0,1,0,3867,False,,,1604685595,1604685595,2.0,0.0
883,18,0,1,1604673101,active,1,0,3868,0,1,1,3868,False,,,1604685595,1604685595,1.0,0.0
884,24,0,1,1604682350,active,1,0,3869,0,1,0,3869,False,,,1604685595,1604685595,0.0,0.0
885,16,0,1,1604684806,active,1,0,3870,0,1,4,3870,False,,,1604685595,1604685595,0.0,3.0
886,29,1,1,1604681443,active,1,0,3871,0,1,0,3871,False,,,1604685595,1604685595,0.0,0.0
887,19,0,1,1604683375,active,1,0,3872,0,1,0,3872,False,,,1604685595,1604685595,2.0,0.0
888,15,0,1,1604684088,active,1,1,3873,0,1,2,3873,False,,,1604685595,1604685595,0.0,0.0
889,15,0,1,1604676421,active,1,0,3874,0,1,1,3874,False,,,1604685595,1604685595,0.0,0.0
890,13,1,1,1604669411,active,1,0,3875,0,1,1,3875,False,,,1604685595,1604685595,1.0,0.0
891,18,0,1,1604676609,active,1,0,3876,0,1,5,3876,False,,,1604685595,1604685595,2.0,0.0
892,24,0,1,1604685512,active,1,0,3877,0,1,1,3877,False,,,1604685595,1604685595,2.0,0.0
893,18,0,1,1604640619,active,1,0,3878,0,1,1,3878,False,,,1604685595,1604685595,0.0,0.0
894,21,0,1,1604685286,active,1,1,3879,0,1,4,3879,False,,,1604685595,1604685595,0.0,2.0
895,22,0,1,1604685041,active,1,1,3880,0,1,5,3880,False,,,1604685595,1604685595,1.0,0.0
896,0,0,1,1604680344,active,1,0,3881,0,1,39,3881,False,,,1604685595,1604685595,0.0,2.0
897,15,0,1,1604683131,active,1,0,3882,0,1,0,3882,False,,,1604685595,1604685595,1.0,0.0
898,19,0,1,1604680812,active,1,0,3883,0,1,0,3883,False,,,1604685595,1604685595,0.0,0.0
899,21,0,1,1604684397,active,1,1,3884,0,1,2,3884,False,,,1604685595,1604685595,0.0,0.0
900,16,0,1,1604679139,active,1,0,3885,0,1,3,3885,False,,,1604685595,1604685595,0.0,0.0
901,18,0,1,1604671726,active,1,0,3886,0,1,2,3886,False,,,1604685595,1604685595,3.0,0.0
902,19,1,1,1604684896,active,1,0,3887,0,1,1,3887,False,,,1604685595,1604685595,0.0,1.0
903,18,0,1,1604684882,active,1,0,3888,0,1,1,3888,False,,,1604685595,1604685595,0.0,0.0
904,28,1,1,1604683810,active,1,0,3890,0,1,2,3890,False,,,1604685595,1604685595,0.0,1.0
905,16,0,1,1604685219,active,1,0,3891,0,1,4,3891,False,,,1604685595,1604685595,0.0,0.0
906,12,0,1,1604684754,active,1,0,3892,0,1,7,3892,False,,,1604685595,1604685595,0.0,1.0
907,22,0,1,1604684680,active,1,3,3893,0,1,3,3893,False,,,1604685595,1604685595,0.0,2.0
908,18,0,1,1604685403,active,1,1,3894,0,1,18,3894,False,,,1604685595,1604685595,0.0,1.0
909,24,0,1,1604675790,active,1,1,3895,0,1,1,3895,False,,,1604685595,1604685595,1.0,0.0
910,22,0,1,1604670656,active,1,0,3896,0,1,0,3896,False,,,1604685595,1604685595,1.0,0.0
911,17,0,1,1604685312,active,1,0,3897,0,1,0,3897,False,,,1604685595,1604685595,0.0,0.0
912,0,0,0,86400,out_of_service,0,0,3898,0,0,0,3898,False,,,1604685595,1604685595,0.0,0.0
913,8,0,1,1604685240,active,1,1,3899,0,1,10,3899,False,,,1604685595,1604685595,0.0,2.0
914,27,0,1,1604676779,active,1,0,3900,0,1,3,3900,False,,,1604685595,1604685595,2.0,0.0
915,15,0,1,1604680471,active,1,2,3901,0,1,2,3901,False,,,1604685595,1604685595,0.0,1.0
916,16,0,1,1604677061,active,1,2,3902,0,1,3,3902,False,,,1604685595,1604685595,0.0,1.0
917,15,0,1,1604685568,active,1,1,3903,0,1,2,3903,False,,,1604685595,1604685595,0.0,2.0
918,10,2,1,1604685593,active,1,2,3905,0,1,15,3905,False,,,1604685595,1604685595,1.0,0.0
919,19,4,1,1604685293,active,1,2,3906,0,1,9,3906,False,,,1604685595,1604685595,2.0,0.0
920,16,0,1,1604684477,active,1,0,3907,0,1,1,3907,False,,,1604685595,1604685595,2.0,0.0
921,16,1,1,1604685513,active,1,3,3909,0,1,3,3909,False,,,1604685595,1604685595,0.0,3.0
922,12,0,1,1604681519,active,1,5,3910,0,1,5,3910,False,,,1604685595,1604685595,0.0,0.0
923,11,2,1,1604685068,active,1,1,3911,0,1,9,3911,False,,,1604685595,1604685595,1.0,0.0
924,1,2,1,1604685574,active,1,0,3913,0,1,16,3913,False,,,1604685595,1604685595,0.0,0.0
925,36,0,1,1604685443,active,1,0,3914,0,1,3,3914,False,,,1604685595,1604685595,0.0,0.0
926,0,0,1,1604683181,active,1,0,3916,0,1,45,3916,True,,,1604685595,1604685595,0.0,0.0
927,19,0,1,1604685336,active,1,2,3917,0,1,12,3917,False,,,1604685595,1604685595,1.0,0.0
928,25,1,1,1604685379,active,1,1,3918,0,1,4,3918,False,,,1604685595,1604685595,4.0,0.0
929,4,1,1,1604684458,active,1,1,3919,0,1,32,3919,False,,,1604685595,1604685595,1.0,0.0
930,7,1,1,1604684064,active,1,1,3920,0,1,11,3920,False,,,1604685595,1604685595,0.0,0.0
931,17,1,1,1604683608,active,1,0,3921,0,1,1,3921,False,,,1604685595,1604685595,1.0,0.0
932,11,0,1,1604680644,active,1,0,3922,0,1,8,3922,False,,,1604685595,1604685595,1.0,0.0
933,16,0,1,1604679966,active,1,0,3923,0,1,1,3923,False,,,1604685595,1604685595,1.0,0.0
934,5,0,1,1604680478,active,1,3,3924,0,1,20,3924,False,,,1604685595,1604685595,2.0,0.0
935,10,0,1,1604669260,active,1,0,3925,0,1,11,3925,False,,,1604685595,1604685595,0.0,0.0
936,8,0,1,1604684700,active,1,1,3926,0,1,12,3926,False,,,1604685595,1604685595,0.0,4.0
937,18,1,1,1604681997,active,1,0,3927,0,1,8,3927,False,,,1604685595,1604685595,0.0,0.0
938,17,0,1,1604682324,active,1,1,3928,0,1,1,3928,False,,,1604685595,1604685595,0.0,0.0
939,15,1,1,1604679590,active,1,0,3929,0,1,3,3929,False,,,1604685595,1604685595,0.0,0.0
940,11,1,1,1604685553,active,1,1,3930,0,1,7,3930,False,,,1604685595,1604685595,1.0,0.0
941,19,0,1,1604685275,active,1,2,3931,0,1,4,3931,False,,,1604685595,1604685595,1.0,0.0
942,14,0,1,1604684502,active,1,2,3932,0,1,9,3932,False,,,1604685595,1604685595,0.0,1.0
943,4,0,1,1604676947,active,1,0,3933,0,1,15,3933,False,,,1604685595,1604685595,0.0,0.0
944,9,0,1,1604685588,active,1,1,3934,0,1,18,3934,False,,,1604685595,1604685595,0.0,0.0
945,8,0,1,1604681038,active,1,1,3935,0,1,11,3935,False,,,1604685595,1604685595,0.0,1.0
946,2,0,1,1604684494,active,1,0,3936,0,1,17,3936,False,,,1604685595,1604685595,0.0,2.0
947,16,1,1,1604683876,active,1,0,3937,0,1,6,3937,False,,,1604685595,1604685595,0.0,0.0
948,17,0,1,1604636905,active,1,0,3938,0,1,2,3938,False,,,1604685595,1604685595,0.0,0.0
949,18,0,1,1604681772,active,1,0,3939,0,1,3,3939,False,,,1604685595,1604685595,0.0,0.0
950,10,1,1,1604682032,active,1,2,3940,0,1,5,3940,False,,,1604685595,1604685595,0.0,0.0
951,13,0,1,1604669196,active,1,0,3941,0,1,4,3941,False,,,1604685595,1604685595,0.0,0.0
952,17,0,1,1604685141,active,1,0,3942,0,1,4,3942,False,,,1604685595,1604685595,0.0,1.0
953,27,0,1,1604684507,active,1,2,3944,0,1,3,3944,False,,,1604685595,1604685595,0.0,3.0
954,18,1,1,1604681578,active,1,1,3945,0,1,2,3945,False,,,1604685595,1604685595,1.0,0.0
955,9,0,1,1604684596,active,1,0,3946,0,1,12,3946,False,,,1604685595,1604685595,1.0,0.0
956,18,0,1,1604636967,active,1,0,3947,0,1,0,3947,False,,,1604685595,1604685595,0.0,0.0
957,22,0,1,1604655998,active,1,0,3948,0,1,1,3948,False,,,1604685595,1604685595,0.0,0.0
958,7,1,1,1604683739,active,1,2,3949,0,1,15,3949,False,,,1604685595,1604685595,0.0,2.0
959,14,0,1,1604636854,active,1,0,3950,0,1,5,3950,False,,,1604685595,1604685595,0.0,0.0
960,18,0,1,1604684020,active,1,1,3951,0,1,1,3951,False,,,1604685595,1604685595,2.0,0.0
961,18,0,1,1604682834,active,1,1,3952,0,1,1,3952,False,,,1604685595,1604685595,0.0,0.0
962,8,0,1,1604685400,active,1,0,3953,0,1,17,3953,False,,,1604685595,1604685595,0.0,0.0
963,16,0,1,1604683341,active,1,1,3955,0,1,3,3955,False,,,1604685595,1604685595,0.0,2.0
964,16,1,1,1604683031,active,1,0,3956,0,1,6,3956,False,,,1604685595,1604685595,0.0,0.0
965,16,0,1,1604680710,active,1,0,3957,0,1,3,3957,False,,,1604685595,1604685595,0.0,1.0
966,19,1,1,1604677403,active,1,2,3958,0,1,3,3958,False,,,1604685595,1604685595,0.0,0.0
967,29,1,1,1604684795,active,1,0,3959,0,1,1,3959,False,,,1604685595,1604685595,2.0,0.0
968,21,0,1,1604682936,active,1,0,3960,0,1,0,3960,False,,,1604685595,1604685595,0.0,0.0
969,0,0,1,1604683538,active,1,0,3961,0,1,19,3961,False,,,1604685595,1604685595,0.0,0.0
970,6,1,1,1604683993,active,1,0,3963,0,1,24,3963,False,,,1604685595,1604685595,0.0,0.0
971,17,0,1,1604683422,active,1,0,3964,0,1,3,3964,False,,,1604685595,1604685595,0.0,0.0
972,17,0,1,1604683522,active,1,0,3965,0,1,2,3965,False,,,1604685595,1604685595,0.0,0.0
973,1,0,1,1604678809,active,1,1,3966,0,1,18,3966,False,,,1604685595,1604685595,0.0,0.0
974,30,0,1,1604685057,active,1,0,3967,0,1,0,3967,False,,,1604685595,1604685595,0.0,0.0
975,13,0,1,1604684552,active,1,0,3968,0,1,8,3968,False,,,1604685595,1604685595,0.0,0.0
976,16,0,1,1604636908,active,1,1,3969,0,1,3,3969,False,,,1604685595,1604685595,0.0,0.0
977,11,0,1,1604671623,active,1,0,3970,0,1,8,3970,False,,,1604685595,1604685595,0.0,0.0
978,1,0,1,1604664552,active,1,0,3972,2,1,20,3972,False,,,1604685595,1604685595,1.0,0.0
979,25,0,1,1604684068,active,1,0,3973,0,1,1,3973,False,,,1604685595,1604685595,0.0,0.0
980,10,0,1,1604684902,active,1,1,3975,0,1,11,3975,False,,,1604685595,1604685595,0.0,1.0
981,9,0,1,1604672387,active,1,0,3976,0,1,10,3976,False,,,1604685595,1604685595,0.0,0.0
982,27,0,1,1604669536,active,1,0,3977,0,1,2,3977,False,,,1604685595,1604685595,0.0,0.0
983,9,0,1,1604666492,active,1,0,3978,0,1,9,3978,False,,,1604685595,1604685595,0.0,0.0
984,18,0,1,1604684980,active,1,2,3980,0,1,2,3980,False,,,1604685595,1604685595,0.0,2.0
985,18,1,1,1604683888,active,1,0,3981,0,1,5,3981,False,,,1604685595,1604685595,0.0,0.0
986,10,0,1,1604685377,active,1,1,3982,0,1,11,3982,False,,,1604685595,1604685595,0.0,0.0
987,20,0,1,1604684283,active,1,0,3983,0,1,3,3983,False,,,1604685595,1604685595,0.0,0.0
988,21,1,1,1604684751,active,1,0,3984,0,1,1,3984,False,,,1604685595,1604685595,0.0,0.0
989,21,0,1,1604679756,active,1,1,3985,0,1,1,3985,False,,,1604685595,1604685595,0.0,0.0
990,20,0,1,1604684192,active,1,2,3986,0,1,15,3986,False,,,1604685595,1604685595,2.0,0.0
991,15,0,1,1604684837,active,1,0,3987,0,1,8,3987,False,,,1604685595,1604685595,0.0,0.0
992,2,0,1,1604675803,active,1,1,3988,0,1,17,3988,False,,,1604685595,1604685595,0.0,0.0
993,20,0,1,1604680878,active,1,2,3989,0,1,2,3989,False,,,1604685595,1604685595,1.0,0.0
994,31,1,1,1604685358,active,1,5,3992,0,1,15,3992,False,,,1604685595,1604685595,0.0,5.0
995,3,0,1,1604683886,active,1,0,3994,0,1,27,3994,False,,,1604685595,1604685595,0.0,2.0
996,13,1,1,1604683680,active,1,0,3995,0,1,7,3995,False,,,1604685595,1604685595,0.0,2.0
997,16,0,1,1604683325,active,1,1,3996,0,1,8,3996,False,,,1604685595,1604685595,0.0,1.0
998,17,0,1,1604684197,active,1,0,3997,0,1,3,3997,False,,,1604685595,1604685595,0.0,2.0
999,19,1,1,1604685467,active,1,1,3998,0,1,9,3998,False,,,1604685595,1604685595,0.0,1.0
1000,19,1,1,1604684506,active,1,0,3999,0,1,3,3999,False,,,1604685595,1604685595,0.0,0.0
1001,8,1,1,1604682540,active,1,0,4000,0,1,13,4000,False,,,1604685595,1604685595,0.0,1.0
1002,21,1,1,1604685072,active,1,0,4001,0,1,2,4001,False,,,1604685595,1604685595,0.0,0.0
1003,22,0,1,1604685493,active,1,1,4002,0,1,2,4002,False,,,1604685595,1604685595,0.0,1.0
1004,12,1,1,1604684962,active,1,1,4004,0,1,8,4004,False,,,1604685595,1604685595,0.0,2.0
1005,22,0,1,1604680983,active,1,2,4005,0,1,2,4005,False,,,1604685595,1604685595,0.0,2.0
1006,20,0,1,1604685475,active,1,1,4006,0,1,5,4006,False,,,1604685595,1604685595,0.0,1.0
1007,29,1,1,1604685529,active,1,0,4007,0,1,0,4007,False,,,1604685595,1604685595,0.0,0.0
1008,0,0,0,86400,out_of_service,0,0,4008,0,0,0,4008,False,,,1604685595,1604685595,0.0,0.0
1009,33,1,1,1604685533,active,1,1,4009,0,1,1,4009,False,,,1604685595,1604685595,0.0,1.0
1010,23,0,1,1604684901,active,1,1,4010,0,1,1,4010,False,,,1604685595,1604685595,0.0,1.0
1011,22,0,1,1604685267,active,1,0,4011,0,1,3,4011,False,,,1604685595,1604685595,2.0,0.0
1012,21,1,1,1604685472,active,1,1,4012,0,1,1,4012,False,,,1604685595,1604685595,1.0,0.0
1013,24,0,1,1604684706,active,1,0,4013,0,1,0,4013,False,,,1604685595,1604685595,1.0,0.0
1014,21,0,1,1604682755,active,1,0,4014,0,1,1,4014,False,,,1604685595,1604685595,3.0,0.0
1015,4,0,1,1604679444,active,1,4,4015,0,1,27,4015,False,,,1604685595,1604685595,0.0,0.0
1016,19,1,1,1604685420,active,1,1,4016,0,1,2,4016,False,,,1604685595,1604685595,0.0,1.0
1017,18,0,1,1604684196,active,1,0,4017,0,1,4,4017,False,,,1604685595,1604685595,1.0,0.0
1018,2,0,1,1604684576,active,1,2,4018,0,1,19,4018,False,,,1604685595,1604685595,0.0,0.0
1019,14,1,1,1604676555,active,1,0,4019,0,1,2,4019,False,,,1604685595,1604685595,0.0,0.0
1020,21,1,1,1604685102,active,1,0,4020,0,1,0,4020,False,,,1604685595,1604685595,0.0,0.0
1021,12,0,1,1604679724,active,1,0,4021,0,1,9,4021,False,,,1604685595,1604685595,0.0,0.0
1022,22,1,1,1604684034,active,1,0,4023,0,1,1,4023,False,,,1604685595,1604685595,0.0,0.0
1023,26,1,1,1604684943,active,1,6,4024,0,1,6,4024,False,,,1604685595,1604685595,0.0,1.0
1024,17,1,1,1604684916,active,1,1,4025,0,1,2,4025,False,,,1604685595,1604685595,0.0,0.0
1025,23,0,1,1604678118,active,1,0,4027,0,1,0,4027,False,,,1604685595,1604685595,0.0,0.0
1026,1,0,1,1604680156,active,1,0,4028,0,1,18,4028,False,,,1604685595,1604685595,0.0,2.0
1027,15,1,1,1604685295,active,1,5,4029,0,1,7,4029,False,,,1604685595,1604685595,0.0,3.0
1028,4,1,1,1604667621,active,1,4,4030,0,1,18,4030,False,,,1604685595,1604685595,0.0,0.0
1029,17,0,1,1604637948,active,1,0,4031,0,1,2,4031,False,,,1604685595,1604685595,1.0,0.0
1030,4,0,1,1604685254,active,1,2,4032,0,1,15,4032,False,,,1604685595,1604685595,0.0,1.0
1031,27,0,1,1604683682,active,1,0,4034,0,1,0,4034,False,,,1604685595,1604685595,0.0,0.0
1032,19,0,1,1604684624,active,1,1,4035,0,1,1,4035,False,,,1604685595,1604685595,0.0,0.0
1033,6,1,1,1604684253,active,1,0,4036,0,1,29,4036,False,,,1604685595,1604685595,1.0,0.0
1034,34,0,1,1604685582,active,1,0,4037,0,1,5,4037,False,,,1604685595,1604685595,2.0,0.0
1035,10,0,1,1604684287,active,1,0,4038,0,1,19,4038,False,,,1604685595,1604685595,0.0,0.0
1036,6,1,1,1604685543,active,1,0,4040,0,1,44,4040,False,,,1604685595,1604685595,0.0,4.0
1037,7,2,1,1604684169,active,1,1,4041,0,1,9,4041,False,,,1604685595,1604685595,1.0,0.0
1038,20,0,1,1604685463,active,1,0,4043,0,1,4,4043,False,,,1604685595,1604685595,0.0,0.0
1039,19,3,1,1604685587,active,1,0,4044,0,1,27,4044,False,,,1604685595,1604685595,0.0,2.0
1040,19,2,1,1604685535,active,1,0,4045,0,1,18,4045,False,,,1604685595,1604685595,0.0,4.0
1041,24,1,1,1604685227,active,1,1,4047,0,1,2,4047,False,,,1604685595,1604685595,0.0,1.0
1042,19,1,1,1604675142,active,1,0,4048,0,1,0,4048,False,,,1604685595,1604685595,0.0,0.0
1043,21,0,1,1604684139,active,1,0,4050,0,1,0,4050,False,,,1604685595,1604685595,0.0,0.0
1044,11,0,1,1604685145,active,1,0,4051,0,1,15,4051,False,,,1604685595,1604685595,0.0,0.0
1045,21,0,1,1604684265,active,1,4,4052,0,1,6,4052,False,,,1604685595,1604685595,0.0,1.0
1046,16,0,1,1604684360,active,1,0,4053,0,1,3,4053,False,,,1604685595,1604685595,0.0,0.0
1047,12,0,1,1604684981,active,1,1,4054,0,1,7,4054,False,,,1604685595,1604685595,0.0,1.0
1048,17,0,1,1604682082,active,1,9,4055,0,1,10,4055,False,,,1604685595,1604685595,0.0,1.0
1049,24,0,1,1604682063,active,1,0,4056,0,1,0,4056,False,,,1604685595,1604685595,0.0,0.0
1050,18,1,1,1604684591,active,1,3,4057,0,1,4,4057,False,,,1604685595,1604685595,0.0,1.0
1051,1,0,1,1604685430,active,1,10,4058,0,1,40,4058,False,,,1604685595,1604685595,0.0,5.0
1052,27,1,1,1604685172,active,1,3,4059,0,1,3,4059,False,,,1604685595,1604685595,0.0,1.0
1053,23,0,1,1604684244,active,1,0,4060,0,1,0,4060,False,,,1604685595,1604685595,0.0,0.0
1054,23,0,1,1604681135,active,1,0,4061,0,1,1,4061,False,,,1604685595,1604685595,1.0,0.0
1055,23,0,1,1604679360,active,1,0,4062,0,1,0,4062,False,,,1604685595,1604685595,1.0,0.0
1056,23,0,1,1604684445,active,1,1,4063,0,1,1,4063,False,,,1604685595,1604685595,0.0,1.0
1057,21,0,1,1604636916,active,1,1,4064,0,1,2,4064,False,,,1604685595,1604685595,0.0,0.0
1058,35,0,1,1604684776,active,1,0,4065,0,1,0,4065,False,,,1604685595,1604685595,1.0,0.0
1059,22,1,1,1604680868,active,1,0,4066,0,1,0,4066,False,,,1604685595,1604685595,0.0,0.0
1060,22,0,1,1604677818,active,1,1,4067,0,1,1,4067,False,,,1604685595,1604685595,1.0,0.0
1061,28,0,1,1604685591,active,1,2,4068,0,1,2,4068,False,,,1604685595,1604685595,0.0,2.0
1062,22,0,1,1604682799,active,1,1,4069,0,1,2,4069,False,,,1604685595,1604685595,0.0,1.0
1063,23,1,1,1604683372,active,1,0,4070,0,1,0,4070,False,,,1604685595,1604685595,1.0,0.0
1064,18,0,1,1604685460,active,1,1,4071,0,1,4,4071,False,,,1604685595,1604685595,0.0,0.0
1065,3,2,1,1604685584,active,1,8,4072,0,1,35,4072,False,,,1604685595,1604685595,0.0,3.0
1066,6,0,1,1604685371,active,1,11,4073,0,1,29,4073,False,,,1604685595,1604685595,0.0,1.0
1067,13,0,1,1604679500,active,1,3,4074,0,1,10,4074,False,,,1604685595,1604685595,0.0,1.0
1068,31,1,1,1604685406,active,1,1,4075,0,1,6,4075,True,,,1604685595,1604685595,0.0,3.0
1069,10,0,1,1604685563,active,1,0,4076,0,1,19,4076,False,,,1604685595,1604685595,0.0,1.0
1070,24,0,1,1604685547,active,1,1,4078,0,1,7,4078,False,,,1604685595,1604685595,0.0,0.0
1071,16,0,1,1604685018,active,1,2,4079,0,1,5,4079,False,,,1604685595,1604685595,0.0,0.0
1072,21,0,1,1604656217,active,1,0,4080,0,1,0,4080,False,,,1604685595,1604685595,2.0,0.0
1073,17,0,1,1604666273,active,1,0,4081,0,1,4,4081,False,,,1604685595,1604685595,1.0,0.0
1074,28,2,1,1604683704,active,1,0,4082,0,1,0,4082,False,,,1604685595,1604685595,0.0,0.0
1075,16,0,1,1604684237,active,1,3,4083,0,1,4,4083,False,,,1604685595,1604685595,0.0,1.0
1076,20,0,1,1604683773,active,1,1,4084,0,1,2,4084,False,,,1604685595,1604685595,0.0,0.0
1077,21,0,1,1604684421,active,1,1,4085,0,1,4,4085,False,,,1604685595,1604685595,1.0,0.0
1078,13,0,1,1604637818,active,1,0,4086,0,1,8,4086,False,,,1604685595,1604685595,0.0,2.0
1079,17,0,1,1604684346,active,1,3,4087,0,1,5,4087,False,,,1604685595,1604685595,0.0,1.0
1080,13,0,1,1604683684,active,1,5,4088,0,1,7,4088,False,,,1604685595,1604685595,0.0,0.0
1081,19,0,1,1604666866,active,1,1,4090,0,1,2,4090,False,,,1604685595,1604685595,0.0,0.0
1082,3,17,1,1604637841,active,1,0,4091,0,1,1,4091,False,,,1604685595,1604685595,0.0,0.0
1083,4,0,1,1604682380,active,1,0,4092,0,1,15,4092,False,,,1604685595,1604685595,0.0,0.0
1084,18,0,1,1604685576,active,1,4,4093,0,1,7,4093,False,,,1604685595,1604685595,2.0,0.0
1085,20,0,1,1604682803,active,1,0,4094,0,1,1,4094,False,,,1604685595,1604685595,0.0,1.0
1086,21,0,1,1604657801,active,1,0,4095,0,1,0,4095,False,,,1604685595,1604685595,0.0,0.0
1087,29,1,1,1604663453,active,1,0,4096,0,1,0,4096,False,,,1604685595,1604685595,0.0,0.0
1088,17,1,1,1604681976,active,1,1,4098,0,1,2,4098,False,,,1604685595,1604685595,0.0,0.0
1089,8,0,1,1604684639,active,1,5,4099,0,1,13,4099,False,,,1604685595,1604685595,0.0,1.0
1090,8,1,1,1604673152,active,1,1,4101,0,1,10,4101,False,,,1604685595,1604685595,0.0,1.0
1091,20,1,1,1604675799,active,1,1,4102,0,1,1,4102,False,,,1604685595,1604685595,1.0,0.0
1092,16,0,1,1604680054,active,1,3,4103,0,1,3,4103,False,,,1604685595,1604685595,1.0,0.0
1093,20,0,1,1604668114,active,1,0,4104,0,1,0,4104,False,,,1604685595,1604685595,0.0,0.0
1094,16,0,1,1604685373,active,1,3,4105,0,1,5,4105,False,,,1604685595,1604685595,0.0,0.0
1095,18,1,1,1604685398,active,1,0,4106,0,1,0,4106,False,,,1604685595,1604685595,0.0,0.0
1096,23,0,1,1604676399,active,1,0,4107,0,1,1,4107,False,,,1604685595,1604685595,0.0,0.0
1097,4,0,1,1604679021,active,1,1,4108,0,1,15,4108,False,,,1604685595,1604685595,0.0,1.0
1098,21,0,1,1604683461,active,1,0,4109,0,1,0,4109,False,,,1604685595,1604685595,0.0,0.0
1099,0,0,1,86400,active,1,0,4110,0,1,0,4110,False,,,1604685595,1604685595,0.0,0.0
1100,7,0,1,1604685101,active,1,1,4112,0,1,11,4112,False,,,1604685595,1604685595,1.0,0.0
1101,3,1,1,1604681795,active,1,6,4113,0,1,18,4113,False,,,1604685595,1604685595,0.0,0.0
1102,25,0,1,1604684906,active,1,0,4114,0,1,0,4114,False,,,1604685595,1604685595,0.0,0.0
1103,20,0,1,1604682558,active,1,3,4115,0,1,5,4115,False,,,1604685595,1604685595,0.0,0.0
1104,18,0,1,1604642556,active,1,0,4116,0,1,1,4116,False,,,1604685595,1604685595,0.0,0.0
1105,0,0,1,1604684726,active,1,4,4117,0,1,27,4117,False,,,1604685595,1604685595,0.0,8.0
1106,0,0,0,86400,out_of_service,0,0,4118,0,0,0,4118,False,,,1604685595,1604685595,0.0,0.0
1107,15,1,1,1604685341,active,1,0,4120,0,1,27,4120,False,,,1604685595,1604685595,3.0,0.0
1108,25,2,1,1604685419,active,1,0,4121,0,1,26,4121,False,,,1604685595,1604685595,0.0,2.0
1109,48,2,1,1604685312,active,1,1,4122,0,1,3,4122,True,,,1604685595,1604685595,1.0,0.0
1110,23,0,1,1604684969,active,1,0,4123,0,1,2,4123,True,,,1604685595,1604685595,0.0,2.0
1111,34,0,1,1604685290,active,1,2,4124,0,1,14,4124,False,,,1604685595,1604685595,2.0,0.0
1112,23,1,1,1604685532,active,1,1,4125,0,1,13,4125,False,,,1604685595,1604685595,1.0,0.0
1113,14,0,1,1604683050,active,1,0,4126,0,1,5,4126,False,,,1604685595,1604685595,0.0,0.0
1114,18,0,1,1604637952,active,1,0,4127,0,1,1,4127,False,,,1604685595,1604685595,0.0,0.0
1115,19,0,1,1604677518,active,1,0,4128,0,1,5,4128,False,,,1604685595,1604685595,0.0,0.0
1116,18,0,1,1604683605,active,1,1,4129,0,1,1,4129,False,,,1604685595,1604685595,0.0,0.0
1117,20,0,1,1604683673,active,1,0,4130,0,1,2,4130,False,,,1604685595,1604685595,3.0,0.0
1118,14,0,1,1604678251,active,1,0,4131,0,1,5,4131,False,,,1604685595,1604685595,0.0,1.0
1119,18,0,1,1604681920,active,1,0,4132,0,1,1,4132,False,,,1604685595,1604685595,0.0,0.0
1120,15,0,1,1604681625,active,1,0,4133,0,1,5,4133,False,,,1604685595,1604685595,0.0,0.0
1121,3,0,1,1604681738,active,1,1,4134,0,1,21,4134,False,,,1604685595,1604685595,0.0,2.0
1122,21,0,1,1604681600,active,1,1,4135,0,1,2,4135,False,,,1604685595,1604685595,1.0,0.0
1123,7,2,1,1604685448,active,1,0,4136,0,1,11,4136,False,,,1604685595,1604685595,0.0,2.0
1124,24,0,1,1604663870,active,1,1,4137,0,1,3,4137,False,,,1604685595,1604685595,0.0,1.0
1125,13,0,1,1604679156,active,1,1,4138,0,1,6,4138,False,,,1604685595,1604685595,0.0,0.0
1126,13,0,1,1604682288,active,1,2,4139,0,1,6,4139,False,,,1604685595,1604685595,0.0,0.0
1127,17,0,1,1604671180,active,1,3,4140,1,1,6,4140,False,,,1604685595,1604685595,0.0,0.0
1128,15,0,1,1604637890,active,1,0,4141,0,1,5,4141,False,,,1604685595,1604685595,2.0,0.0
1129,17,0,1,1604646313,active,1,2,4142,0,1,2,4142,False,,,1604685595,1604685595,0.0,2.0
