,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,starttime,timestamp,demand,supply
1112,1,1,active,33,0,1604914383,False,3,1,4125,0,4125,1,1604916000,1604916000,0,0
1113,1,1,active,8,0,1604914383,False,11,1,4126,0,4126,0,1604916000,1604916000,0,0
1114,1,1,active,16,0,1604914384,False,3,1,4127,3,4127,0,1604916000,1604916000,0,0
1115,1,1,active,19,0,1604914384,False,5,1,4128,0,4128,0,1604916000,1604916000,0,0
1116,1,1,active,18,0,1604914383,False,1,1,4129,1,4129,0,1604916000,1604916000,0,0
1117,1,1,active,18,0,1604914382,False,4,1,4130,2,4130,0,1604916000,1604916000,0,0
1118,1,1,active,17,0,1604914385,False,2,1,4131,0,4131,0,1604916000,1604916000,0,0
1119,1,1,active,16,0,1604914383,False,3,1,4132,1,4132,0,1604916000,1604916000,0,0
1120,1,1,active,14,0,1604914384,False,6,1,4133,0,4133,0,1604916000,1604916000,0,0
1121,1,1,active,5,0,1604914384,False,19,1,4134,0,4134,0,1604916000,1604916000,0,0
1122,1,1,active,14,0,1604914382,False,8,1,4135,1,4135,1,1604916000,1604916000,1,0
1123,1,1,active,11,0,1604915584,False,8,1,4136,0,4136,1,1604916000,1604916000,0,1
1124,1,1,active,22,0,1604914384,False,4,1,4137,1,4137,1,1604916000,1604916000,0,0
1125,1,1,active,17,0,1604914383,False,2,1,4138,0,4138,0,1604916000,1604916000,0,0
1126,1,1,active,12,0,1604914384,False,6,1,4139,3,4139,1,1604916000,1604916000,0,0
1127,1,1,active,18,1,1604914385,False,5,1,4140,1,4140,0,1604916000,1604916000,0,0
1128,1,1,active,11,0,1604914383,False,9,1,4141,0,4141,0,1604916000,1604916000,0,0
1129,1,1,active,18,0,1604915584,False,1,1,4142,1,4142,0,1604916000,1604916000,0,0
1130,1,1,active,19,0,1604915584,False,2,1,4143,0,4143,0,1604916000,1604916000,0,0
1131,1,1,active,19,0,1604915585,False,2,1,4144,1,4144,0,1604916000,1604916000,0,0
1132,1,1,active,0,0,86400,False,0,1,4146,0,4146,0,1604916000,1604916000,0,0
1133,1,1,active,14,0,1604914385,False,5,1,4147,2,4147,0,1604916000,1604916000,0,0
1134,1,1,active,20,0,1604914384,False,7,1,4148,0,4148,0,1604916000,1604916000,0,0
1135,1,1,active,16,0,1604914384,False,4,1,4149,2,4149,0,1604916000,1604916000,0,0
1136,0,0,out_of_service,0,0,86400,False,0,0,4151,0,4151,0,1604916000,1604916000,0,0
1137,1,1,active,18,0,1604914384,False,3,1,4152,1,4152,0,1604916000,1604916000,0,0
1138,1,1,active,23,0,1604915584,False,4,1,4153,0,4153,0,1604916000,1604916000,0,0
1139,1,1,active,18,0,1604914383,False,1,1,4154,1,4154,0,1604916000,1604916000,0,0
1140,1,1,active,16,0,1604914385,False,3,1,4155,0,4155,0,1604916000,1604916000,0,0
1141,1,1,active,11,0,1604914385,False,8,1,4156,1,4156,0,1604916000,1604916000,0,0
1142,1,1,active,16,0,1604915584,False,2,1,4157,0,4157,1,1604916000,1604916000,0,0
1143,1,1,active,14,0,1604914385,False,5,1,4158,4,4158,0,1604916000,1604916000,0,0
1144,1,1,active,2,0,1604914384,False,16,1,4159,0,4159,1,1604916000,1604916000,0,0
1145,1,1,active,10,0,1604915584,False,8,1,4160,0,4160,1,1604916000,1604916000,0,1
1146,1,1,active,16,0,1604914384,False,3,1,4161,0,4161,0,1604916000,1604916000,0,0
1147,1,1,active,4,0,1604914385,False,15,1,4162,3,4162,0,1604916000,1604916000,0,0
1148,1,1,active,9,0,1604915584,False,10,1,4163,0,4163,0,1604916000,1604916000,0,0
1149,1,1,active,15,0,1604915584,False,3,1,4164,0,4164,0,1604916000,1604916000,0,0
1150,1,1,active,17,0,1604914385,False,1,1,4165,0,4165,1,1604916000,1604916000,0,0
1151,1,1,active,3,0,1604914384,False,24,1,4166,0,4166,0,1604916000,1604916000,0,0
1152,1,1,active,6,0,1604914384,False,13,1,4167,7,4167,0,1604916000,1604916000,0,0
1153,1,1,active,17,0,1604915584,False,2,1,4168,1,4168,0,1604916000,1604916000,0,0
1154,1,1,active,21,0,1604914384,False,0,1,4169,0,4169,0,1604916000,1604916000,0,0
1155,1,1,active,14,0,1604915584,False,5,1,4170,1,4170,0,1604916000,1604916000,0,0
1156,1,1,active,20,0,1604914385,False,1,1,4171,0,4171,0,1604916000,1604916000,0,0
1157,1,1,active,10,0,1604914386,False,8,1,4172,0,4172,1,1604916000,1604916000,0,0
1158,1,1,active,13,0,1604915584,False,6,1,4173,6,4173,1,1604916000,1604916000,0,0
1159,1,1,active,8,0,1604914384,False,13,1,4174,1,4174,0,1604916000,1604916000,1,0
1160,1,1,active,7,0,1604914385,False,13,1,4175,0,4175,0,1604916000,1604916000,0,0
1161,1,1,active,17,0,1604914384,False,2,1,4177,0,4177,1,1604916000,1604916000,0,0
1162,1,1,active,16,0,1604915584,False,7,1,4179,1,4179,0,1604916000,1604916000,0,0
1163,1,1,active,13,0,1604914386,False,7,1,4180,1,4180,0,1604916000,1604916000,0,0
1164,1,1,active,16,0,1604915995,False,2,1,4181,0,4181,1,1604916000,1604916000,0,0
1165,1,1,active,15,0,1604914386,False,3,1,4182,0,4182,1,1604916000,1604916000,0,0
1166,1,1,active,12,0,1604915809,False,5,1,4183,2,4183,2,1604916000,1604916000,0,0
1167,1,1,active,9,0,1604915584,False,10,1,4185,5,4185,0,1604916000,1604916000,0,0
1168,1,1,active,21,0,1604914385,False,6,1,4186,0,4186,0,1604916000,1604916000,0,0
1169,1,1,active,28,0,1604915829,False,3,1,4188,1,4188,0,1604916000,1604916000,0,0
1170,1,1,active,17,0,1604915584,False,2,1,4189,0,4189,0,1604916000,1604916000,0,0
1171,1,1,active,16,0,1604914385,False,3,1,4190,2,4190,0,1604916000,1604916000,0,0
1172,1,1,active,18,0,1604914384,False,2,1,4191,0,4191,0,1604916000,1604916000,0,0
1173,1,1,active,12,0,1604915584,False,7,1,4192,0,4192,0,1604916000,1604916000,0,0
1174,1,1,active,9,0,1604914383,False,10,1,4193,6,4193,2,1604916000,1604916000,0,0
1175,1,1,active,23,0,1604914386,False,6,1,4194,1,4194,1,1604916000,1604916000,0,0
1176,1,1,active,11,0,1604914387,False,18,1,4195,0,4195,1,1604916000,1604916000,0,0
1177,1,1,active,18,0,1604914384,False,3,1,4198,0,4198,0,1604916000,1604916000,0,0
1178,1,1,active,14,0,1604915279,False,7,1,4199,2,4199,0,1604916000,1604916000,0,0
1179,1,1,active,25,0,1604915784,False,1,1,4200,0,4200,1,1604916000,1604916000,0,0
1180,1,1,active,10,0,1604889084,False,11,1,4201,0,4201,0,1604916000,1604916000,0,0
1181,1,1,active,10,0,1604914383,False,8,1,4202,0,4202,1,1604916000,1604916000,0,0
1182,1,1,active,18,0,1604915584,False,1,1,4204,0,4204,0,1604916000,1604916000,0,0
1183,1,1,active,10,0,1604915584,False,9,1,4205,3,4205,0,1604916000,1604916000,0,0
1184,1,1,active,0,0,1604911999,False,27,1,4206,18,4206,0,1604916000,1604916000,0,0
1185,1,1,active,16,0,1604914384,False,3,1,4207,1,4207,0,1604916000,1604916000,0,0
1186,1,1,active,15,0,1604915687,False,4,1,4208,0,4208,0,1604916000,1604916000,0,0
1187,1,1,active,18,0,1604914384,False,0,1,4209,0,4209,0,1604916000,1604916000,0,0
1188,1,1,active,19,0,1604914959,False,4,1,4210,2,4210,1,1604916000,1604916000,0,0
1189,1,1,active,16,0,1604915584,False,3,1,4211,3,4211,0,1604916000,1604916000,0,0
1190,1,1,active,17,0,1604915584,False,2,1,4212,2,4212,0,1604916000,1604916000,0,0
1191,1,1,active,17,0,1604914386,False,2,1,4213,1,4213,0,1604916000,1604916000,0,0
1192,1,1,active,22,0,1604915895,False,4,1,4220,0,4220,0,1604916000,1604916000,0,0
1193,1,1,active,8,0,1604915584,False,19,1,4222,0,4222,0,1604916000,1604916000,0,0
1194,1,1,active,25,0,1604915585,False,8,1,4225,2,4225,0,1604916000,1604916000,0,1
1195,1,1,active,17,0,1604915584,False,2,1,4227,0,4227,0,1604916000,1604916000,0,0
1196,1,1,active,17,0,1604915584,False,2,1,4228,2,4228,0,1604916000,1604916000,0,0
1197,1,1,active,23,0,1604915584,False,0,1,4229,0,4229,0,1604916000,1604916000,0,0
1198,1,1,active,17,0,1604915584,False,2,1,4230,2,4230,0,1604916000,1604916000,0,0
1199,1,1,active,22,0,1604915737,False,1,1,4245,0,4245,0,1604916000,1604916000,0,0
1200,1,1,active,18,0,1604915583,False,2,1,4247,0,4247,1,1604916000,1604916000,1,0
1201,1,1,active,3,0,1604914384,False,22,1,4249,2,4249,0,1604916000,1604916000,0,0
1202,0,0,out_of_service,0,0,86400,False,0,0,4250,0,4250,0,1604916000,1604916000,0,0
