,num_bikes_available,is_renting,station_id,legacy_id,num_bikes_disabled,num_docks_available,eightd_has_available_keys,station_status,is_installed,num_ebikes_available,is_returning,num_docks_disabled,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
559,20,1,3418,3418,0,13,False,active,1,0,1,0,1605264529,,,1605265190,1605265190,0,1
560,27,1,3419,3419,0,0,False,active,1,2,1,0,1605250622,,,1605265190,1605265190,0,0
561,12,1,3420,3420,0,9,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,2,0
562,22,1,3421,3421,0,1,False,active,1,2,1,0,1605254240,,,1605265190,1605265190,0,1
563,19,1,3422,3422,0,2,False,active,1,1,1,0,1605262570,,,1605265190,1605265190,0,0
564,7,1,3423,3423,2,20,True,active,1,0,1,0,1605254245,,,1605265190,1605265190,0,1
565,22,1,3424,3424,0,5,False,active,1,3,1,0,1605257432,,,1605265190,1605265190,0,0
566,26,1,3425,3425,3,4,False,active,1,1,1,0,1605264659,,,1605265190,1605265190,1,0
567,18,1,3429,3429,1,20,False,active,1,0,1,0,1605265053,,,1605265190,1605265190,0,0
568,5,1,3430,3430,0,20,False,active,1,1,1,0,1605251828,,,1605265190,1605265190,0,0
569,33,1,3435,3435,2,10,False,active,1,1,1,0,1605252625,,,1605265190,1605265190,0,1
570,28,1,3436,3436,0,7,False,active,1,0,1,0,1605261471,,,1605265190,1605265190,2,0
571,9,1,3437,3437,0,29,False,active,1,4,1,1,1605253035,,,1605265190,1605265190,0,1
572,27,1,3440,3440,1,19,False,active,1,1,1,0,1605264598,,,1605265190,1605265190,0,1
573,2,1,3443,3443,1,37,False,active,1,1,1,0,1605265087,,,1605265190,1605265190,6,0
574,38,1,3452,3452,0,5,False,active,1,0,1,0,1605251827,,,1605265190,1605265190,2,0
575,1,1,3453,3453,1,17,False,active,1,0,1,0,1605251828,,,1605265190,1605265190,0,0
576,1,1,3454,3454,0,23,False,active,1,0,1,0,1605251828,,,1605265190,1605265190,0,0
577,2,1,3456,3456,0,20,False,active,1,0,1,0,1605250623,,,1605265190,1605265190,0,0
578,0,0,3457,3457,0,0,False,active,1,0,0,46,1605253033,,,1605265190,1605265190,0,0
579,0,1,3459,3459,0,41,False,active,1,0,1,0,1605262086,,,1605265190,1605265190,0,0
580,28,1,3461,3461,1,4,False,active,1,2,1,0,1605262513,,,1605265190,1605265190,1,0
581,25,1,3462,3462,0,14,False,active,1,11,1,0,1605260270,,,1605265190,1605265190,0,2
582,35,1,3463,3463,1,1,False,active,1,1,1,0,1605250622,,,1605265190,1605265190,0,3
583,43,0,3467,3467,0,1,False,active,1,8,0,0,1605265162,,,1605265190,1605265190,0,0
584,22,1,3469,3469,0,1,False,active,1,0,1,0,1605251828,,,1605265190,1605265190,0,1
585,32,1,3472,3472,0,7,False,active,1,3,1,0,1605264751,,,1605265190,1605265190,2,0
586,13,1,3477,3477,1,19,False,active,1,5,1,0,1605255445,,,1605265190,1605265190,1,0
587,32,1,3478,3478,0,11,False,active,1,1,1,0,1605256100,,,1605265190,1605265190,0,0
588,14,1,3481,3481,0,8,False,active,1,0,1,0,1605255451,,,1605265190,1605265190,0,1
589,8,1,3483,3483,0,6,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,0,0
590,27,1,3486,3486,1,2,False,active,1,0,1,0,1605248209,,,1605265190,1605265190,0,1
591,28,1,3490,3490,0,3,False,active,1,4,1,0,1605263170,,,1605265190,1605265190,0,0
592,23,1,3491,3491,0,1,False,active,1,2,1,0,1605256654,,,1605265190,1605265190,0,0
593,19,1,3492,3492,0,8,False,active,1,0,1,0,1605263707,,,1605265190,1605265190,0,0
594,31,1,3493,3493,0,0,False,active,1,3,1,0,1605257848,,,1605265190,1605265190,0,1
595,25,1,3494,3494,0,0,False,active,1,3,1,0,1605255446,,,1605265190,1605265190,0,2
596,14,1,3495,3495,0,0,False,active,1,2,1,0,1605255446,,,1605265190,1605265190,0,2
597,13,1,3496,3496,0,12,False,active,1,6,1,0,1605255447,,,1605265190,1605265190,0,0
598,13,1,3497,3497,0,10,False,active,1,1,1,0,1605264849,,,1605265190,1605265190,0,1
599,14,1,3498,3498,0,0,False,active,1,2,1,0,1605256653,,,1605265190,1605265190,0,1
600,21,1,3499,3499,1,3,False,active,1,2,1,0,1605255447,,,1605265190,1605265190,1,0
601,29,1,3500,3500,1,1,False,active,1,2,1,0,1605255447,,,1605265190,1605265190,0,0
602,29,1,3501,3501,0,0,False,active,1,4,1,0,1605255446,,,1605265190,1605265190,0,0
603,27,1,3502,3502,0,2,False,active,1,8,1,0,1605261622,,,1605265190,1605265190,0,1
604,30,1,3503,3503,0,0,False,active,1,1,1,0,1605260387,,,1605265190,1605265190,0,0
605,21,1,3504,3504,0,6,True,active,1,1,1,0,1605255447,,,1605265190,1605265190,0,0
606,22,1,3505,3505,6,5,False,active,1,2,1,0,1605255448,,,1605265190,1605265190,0,0
607,18,1,3506,3506,0,11,False,active,1,3,1,0,1605258430,,,1605265190,1605265190,0,2
608,29,1,3507,3507,0,7,False,active,1,1,1,0,1605265006,,,1605265190,1605265190,2,0
609,11,1,3508,3508,0,20,False,active,1,0,1,0,1605255447,,,1605265190,1605265190,3,0
610,28,1,3509,3509,0,3,False,active,1,1,1,0,1605255447,,,1605265190,1605265190,0,1
611,27,1,3510,3510,0,4,False,active,1,1,1,0,1605265175,,,1605265190,1605265190,1,0
612,16,1,3511,3511,3,3,False,active,1,1,1,0,1605265042,,,1605265190,1605265190,0,0
613,5,1,3513,3513,0,16,False,active,1,2,1,0,1605255449,,,1605265190,1605265190,0,1
614,3,1,3514,3514,0,20,False,active,1,1,1,0,1605263254,,,1605265190,1605265190,1,0
615,0,0,3515,3515,0,7,False,out_of_service,0,0,0,0,1601651096,,,1605265190,1605265190,0,0
616,6,1,3516,3516,0,25,False,active,1,2,1,0,1605255447,,,1605265190,1605265190,0,0
617,3,1,3517,3517,0,32,False,active,1,0,1,0,1605263541,,,1605265190,1605265190,0,1
618,28,1,3518,3518,0,6,True,active,1,1,1,0,1605262002,,,1605265190,1605265190,0,1
619,26,1,3520,3520,0,1,False,active,1,3,1,0,1605255448,,,1605265190,1605265190,0,0
620,24,1,3521,3521,0,12,False,active,1,1,1,0,1605264572,,,1605265190,1605265190,0,1
621,5,1,3522,3522,0,14,False,active,1,3,1,0,1605255449,,,1605265190,1605265190,0,0
622,10,1,3523,3523,1,14,False,active,1,2,1,0,1605255448,,,1605265190,1605265190,0,2
623,13,1,3524,3524,0,10,False,active,1,0,1,0,1605255448,,,1605265190,1605265190,0,0
624,10,1,3525,3525,0,11,False,active,1,1,1,0,1605255448,,,1605265190,1605265190,0,1
625,6,1,3526,3526,0,21,False,active,1,1,1,0,1605255448,,,1605265190,1605265190,2,0
626,9,1,3527,3527,1,17,False,active,1,2,1,0,1605264497,,,1605265190,1605265190,0,0
627,8,1,3528,3528,1,12,False,active,1,3,1,0,1605255448,,,1605265190,1605265190,0,2
628,12,1,3529,3529,0,13,False,active,1,1,1,0,1605255447,,,1605265190,1605265190,0,1
629,4,1,3530,3530,0,15,False,active,1,0,1,0,1605264446,,,1605265190,1605265190,0,1
630,8,1,3531,3531,1,18,False,active,1,4,1,0,1605261934,,,1605265190,1605265190,0,0
631,22,1,3532,3532,0,5,False,active,1,5,1,0,1605255447,,,1605265190,1605265190,0,3
632,28,1,3533,3533,1,5,False,active,1,2,1,0,1605264886,,,1605265190,1605265190,2,0
633,23,1,3534,3534,0,16,False,active,1,3,1,0,1605264097,,,1605265190,1605265190,0,0
634,20,1,3535,3535,1,6,False,active,1,5,1,0,1605264167,,,1605265190,1605265190,0,0
635,0,1,3536,3536,0,43,False,active,1,0,1,0,1605255447,,,1605265190,1605265190,0,0
636,9,1,3537,3537,2,18,False,active,1,2,1,0,1605255448,,,1605265190,1605265190,0,0
637,3,1,3538,3538,1,41,False,active,1,2,1,0,1605263805,,,1605265190,1605265190,0,1
638,24,1,3539,3539,0,19,False,active,1,4,1,0,1605259289,,,1605265190,1605265190,0,2
639,10,1,3540,3540,0,25,False,active,1,2,1,0,1605255447,,,1605265190,1605265190,0,0
640,0,1,3541,3541,23,0,False,active,1,0,1,16,1605265059,,,1605265190,1605265190,0,0
641,0,1,3542,3542,0,29,False,active,1,0,1,0,1605255447,,,1605265190,1605265190,0,0
642,4,1,3543,3543,0,31,False,active,1,1,1,0,1605256653,,,1605265190,1605265190,0,0
643,7,1,3544,3544,0,20,False,active,1,0,1,0,1605255448,,,1605265190,1605265190,0,1
644,11,1,3545,3545,0,22,False,active,1,3,1,0,1605263620,,,1605265190,1605265190,0,0
645,0,1,3546,3546,0,21,False,active,1,0,1,0,1605255448,,,1605265190,1605265190,1,0
646,27,1,3547,3547,0,14,False,active,1,0,1,0,1605255447,,,1605265190,1605265190,0,1
647,10,1,3549,3549,2,13,False,active,1,1,1,0,1605255448,,,1605265190,1605265190,0,1
648,12,1,3551,3551,0,11,False,active,1,3,1,0,1605255447,,,1605265190,1605265190,0,0
649,2,1,3552,3552,0,37,False,active,1,1,1,0,1605258404,,,1605265190,1605265190,0,1
650,28,1,3553,3553,1,8,False,active,1,2,1,0,1605264856,,,1605265190,1605265190,0,2
651,17,1,3554,3554,3,7,False,active,1,3,1,0,1605253033,,,1605265190,1605265190,0,0
652,9,1,3555,3555,0,18,False,active,1,3,1,0,1605255448,,,1605265190,1605265190,0,1
653,12,1,3557,3557,0,7,False,active,1,3,1,0,1605255447,,,1605265190,1605265190,0,0
654,3,1,3558,3558,2,22,False,active,1,2,1,0,1605255447,,,1605265190,1605265190,0,2
655,2,1,3559,3559,0,17,False,active,1,1,1,0,1605257179,,,1605265190,1605265190,0,0
656,1,1,3561,3561,0,25,False,active,1,1,1,0,1605255446,,,1605265190,1605265190,1,0
657,16,1,3562,3562,0,11,False,active,1,5,1,0,1605265159,,,1605265190,1605265190,0,2
658,0,1,3563,3563,10,0,False,active,1,0,1,19,1605265138,,,1605265190,1605265190,0,0
659,15,1,3564,3564,0,4,False,active,1,2,1,0,1605265175,,,1605265190,1605265190,0,0
660,13,1,3565,3565,0,6,False,active,1,1,1,0,1605255447,,,1605265190,1605265190,0,0
661,6,1,3566,3566,0,19,False,active,1,2,1,0,1605264471,,,1605265190,1605265190,0,1
662,1,1,3567,3567,0,18,False,active,1,0,1,0,1605255447,,,1605265190,1605265190,1,0
663,6,1,3568,3568,0,15,False,active,1,4,1,0,1605259943,,,1605265190,1605265190,0,0
664,4,1,3569,3569,2,23,False,active,1,2,1,0,1605255450,,,1605265190,1605265190,0,0
665,1,1,3570,3570,1,29,False,active,1,0,1,0,1605255447,,,1605265190,1605265190,1,0
666,5,1,3571,3571,0,19,False,active,1,0,1,0,1605256652,,,1605265190,1605265190,0,0
667,20,0,3572,3572,0,13,False,active,1,9,0,0,1605255447,,,1605265190,1605265190,1,0
668,0,1,3573,3573,0,25,False,active,1,0,1,0,1605255446,,,1605265190,1605265190,0,0
669,12,1,3574,3574,0,11,False,active,1,2,1,0,1605255448,,,1605265190,1605265190,0,2
670,8,1,3575,3575,0,11,False,active,1,0,1,0,1605262692,,,1605265190,1605265190,0,0
671,2,1,3576,3576,0,25,False,active,1,2,1,0,1605262474,,,1605265190,1605265190,0,0
672,6,1,3577,3577,0,17,False,active,1,3,1,0,1605255446,,,1605265190,1605265190,0,1
673,2,1,3578,3578,0,19,False,active,1,0,1,0,1605255448,,,1605265190,1605265190,0,0
674,5,1,3579,3579,1,19,False,active,1,2,1,0,1605260091,,,1605265190,1605265190,0,1
675,3,1,3580,3580,2,25,False,active,1,0,1,0,1605251829,,,1605265190,1605265190,0,1
676,7,1,3581,3581,2,18,False,active,1,3,1,0,1605263388,,,1605265190,1605265190,0,1
677,2,1,3582,3582,0,26,False,active,1,1,1,0,1605254240,,,1605265190,1605265190,0,0
678,6,1,3583,3583,0,25,False,active,1,0,1,0,1605256656,,,1605265190,1605265190,0,0
679,3,1,3584,3584,0,39,False,active,1,3,1,0,1605262214,,,1605265190,1605265190,0,0
680,3,1,3585,3585,1,20,False,active,1,1,1,0,1605255449,,,1605265190,1605265190,0,0
681,9,1,3586,3586,0,10,False,active,1,2,1,0,1605255447,,,1605265190,1605265190,0,0
682,1,1,3587,3587,0,26,False,active,1,1,1,0,1605256653,,,1605265190,1605265190,0,0
683,15,1,3588,3588,0,6,False,active,1,3,1,0,1605255448,,,1605265190,1605265190,0,0
684,4,1,3589,3589,0,15,False,active,1,2,1,0,1605264792,,,1605265190,1605265190,0,0
685,7,1,3590,3590,0,12,False,active,1,4,1,0,1605255447,,,1605265190,1605265190,0,1
686,12,1,3591,3591,1,8,False,active,1,4,1,0,1605255446,,,1605265190,1605265190,0,0
687,8,1,3592,3592,0,11,False,active,1,2,1,0,1605265068,,,1605265190,1605265190,0,1
688,13,1,3593,3593,0,22,False,active,1,1,1,0,1605265098,,,1605265190,1605265190,1,0
689,3,1,3595,3595,0,15,False,active,1,2,1,0,1605251367,,,1605265190,1605265190,0,1
690,17,1,3596,3596,1,1,False,active,1,1,1,0,1605254240,,,1605265190,1605265190,0,0
691,9,1,3597,3597,0,16,False,active,1,1,1,0,1605250721,,,1605265190,1605265190,0,0
692,13,1,3598,3598,0,6,False,active,1,2,1,0,1605265056,,,1605265190,1605265190,0,0
693,12,1,3600,3600,0,15,False,active,1,3,1,0,1605256653,,,1605265190,1605265190,1,0
694,19,1,3601,3601,0,0,False,active,1,6,1,0,1605255449,,,1605265190,1605265190,0,1
695,7,1,3602,3602,0,16,False,active,1,5,1,0,1605255448,,,1605265190,1605265190,0,0
696,8,1,3603,3603,0,13,False,active,1,4,1,0,1605255448,,,1605265190,1605265190,0,1
697,13,1,3604,3604,0,3,False,active,1,0,1,0,1605259114,,,1605265190,1605265190,0,0
698,3,1,3605,3605,0,18,False,active,1,3,1,0,1605256654,,,1605265190,1605265190,0,0
699,7,1,3606,3606,0,14,False,active,1,3,1,0,1605256654,,,1605265190,1605265190,0,0
700,6,1,3607,3607,0,13,False,active,1,0,1,0,1605256651,,,1605265190,1605265190,0,0
701,5,1,3608,3608,1,15,False,active,1,0,1,0,1605265135,,,1605265190,1605265190,0,0
702,7,1,3609,3609,0,16,False,active,1,2,1,0,1605255448,,,1605265190,1605265190,0,0
703,14,1,3610,3610,0,12,False,active,1,1,1,1,1605251828,,,1605265190,1605265190,0,0
704,14,1,3611,3611,1,16,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,0
705,2,1,3612,3612,0,13,False,active,1,1,1,0,1605264273,,,1605265190,1605265190,0,1
706,3,1,3613,3613,1,23,False,active,1,1,1,0,1605255448,,,1605265190,1605265190,0,1
707,4,1,3614,3614,0,18,False,active,1,2,1,1,1605265059,,,1605265190,1605265190,1,0
708,9,1,3615,3615,0,12,False,active,1,0,1,0,1605255449,,,1605265190,1605265190,1,0
709,19,1,3616,3616,0,6,False,active,1,9,1,0,1605255448,,,1605265190,1605265190,0,0
710,7,1,3617,3617,0,20,False,active,1,1,1,0,1605255448,,,1605265190,1605265190,0,2
711,8,1,3618,3618,3,11,False,active,1,1,1,11,1605265167,,,1605265190,1605265190,0,0
712,9,1,3619,3619,1,9,False,active,1,5,1,0,1605255447,,,1605265190,1605265190,0,0
713,4,1,3620,3620,0,19,False,active,1,1,1,0,1605256653,,,1605265190,1605265190,0,0
714,17,1,3621,3621,0,2,False,active,1,4,1,0,1605255448,,,1605265190,1605265190,0,2
715,7,1,3622,3622,0,16,False,active,1,4,1,0,1605261807,,,1605265190,1605265190,0,1
716,1,1,3623,3623,0,38,False,active,1,1,1,0,1605256654,,,1605265190,1605265190,0,0
717,29,1,3628,3628,0,2,False,active,1,1,1,0,1605265156,,,1605265190,1605265190,0,0
718,21,0,3629,3629,1,11,False,active,1,0,0,0,1605256654,,,1605265190,1605265190,0,0
719,27,1,3630,3630,0,6,False,active,1,5,1,0,1605264253,,,1605265190,1605265190,1,0
720,9,1,3635,3635,1,33,False,active,1,0,1,0,1605264845,,,1605265190,1605265190,1,0
721,3,1,3637,3637,1,27,False,active,1,0,1,0,1605251827,,,1605265190,1605265190,0,0
722,18,1,3638,3638,0,0,False,active,1,0,1,0,1605255447,,,1605265190,1605265190,0,0
723,0,1,3639,3639,0,30,False,active,1,0,1,0,1605258300,,,1605265190,1605265190,0,0
724,1,1,3640,3640,0,17,False,active,1,0,1,0,1605264164,,,1605265190,1605265190,0,0
725,2,1,3641,3641,0,52,False,active,1,0,1,0,1605264283,,,1605265190,1605265190,0,0
726,2,1,3646,3646,2,14,False,active,1,0,1,8,1605256654,,,1605265190,1605265190,0,0
727,21,1,3647,3647,0,2,False,active,1,3,1,0,1605256654,,,1605265190,1605265190,0,0
728,14,1,3648,3648,2,9,False,active,1,0,1,0,1605265039,,,1605265190,1605265190,0,0
729,3,1,3649,3649,0,27,False,active,1,1,1,0,1605259203,,,1605265190,1605265190,0,0
730,1,1,3654,3654,0,34,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,0
731,39,1,3656,3656,0,7,False,active,1,2,1,0,1605263272,,,1605265190,1605265190,0,0
732,14,1,3658,3658,2,11,False,active,1,0,1,0,1605263895,,,1605265190,1605265190,3,0
733,19,1,3661,3661,0,0,False,active,1,2,1,0,1605255448,,,1605265190,1605265190,0,0
734,5,1,3664,3664,0,25,False,active,1,0,1,0,1605265178,,,1605265190,1605265190,8,0
735,20,1,3668,3668,2,4,False,active,1,0,1,0,1605253155,,,1605265190,1605265190,0,1
736,13,1,3671,3671,0,24,False,active,1,7,1,0,1605264478,,,1605265190,1605265190,0,4
737,5,1,3673,3673,0,16,False,active,1,1,1,0,1605256653,,,1605265190,1605265190,0,1
738,7,1,3674,3674,0,20,False,active,1,1,1,0,1605256653,,,1605265190,1605265190,0,1
739,4,1,3676,3676,0,20,False,active,1,0,1,0,1605254241,,,1605265190,1605265190,0,0
740,1,1,3677,3677,0,17,False,active,1,0,1,0,1605251828,,,1605265190,1605265190,0,0
741,13,1,3678,3678,0,5,False,active,1,0,1,0,1605263324,,,1605265190,1605265190,0,1
742,4,1,3679,3679,0,10,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,0,0
743,18,1,3680,3680,0,37,False,active,1,3,1,0,1605265026,,,1605265190,1605265190,0,0
744,5,1,3681,3681,0,13,False,active,1,0,1,0,1605251829,,,1605265190,1605265190,0,0
745,27,1,3686,3686,0,12,False,active,1,0,1,0,1605262079,,,1605265190,1605265190,0,1
746,36,1,3687,3687,1,46,False,active,1,3,1,0,1605264756,,,1605265190,1605265190,14,0
747,15,1,3689,3689,0,31,False,active,1,7,1,1,1605264810,,,1605265190,1605265190,0,1
748,28,1,3690,3690,0,8,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,1
749,10,1,3691,3691,0,9,False,active,1,5,1,0,1605250623,,,1605265190,1605265190,0,0
750,21,1,3693,3693,0,6,False,active,1,0,1,0,1605251827,,,1605265190,1605265190,3,0
751,2,1,3694,3694,1,15,False,active,1,0,1,0,1605253033,,,1605265190,1605265190,0,1
752,24,1,3697,3697,0,19,False,active,1,8,1,0,1605265176,,,1605265190,1605265190,0,5
753,26,1,3699,3699,3,1,False,active,1,3,1,0,1605265179,,,1605265190,1605265190,0,3
754,17,1,3704,3704,0,2,False,active,1,2,1,0,1605251827,,,1605265190,1605265190,0,0
755,38,1,3707,3707,5,12,False,active,1,0,1,0,1605260645,,,1605265190,1605265190,0,5
756,16,1,3708,3708,1,12,False,active,1,2,1,0,1605263999,,,1605265190,1605265190,1,0
757,35,1,3709,3709,2,14,False,active,1,0,1,0,1605265148,,,1605265190,1605265190,1,0
758,42,1,3711,3711,2,3,False,active,1,1,1,0,1605264315,,,1605265190,1605265190,0,0
759,10,1,3712,3712,0,31,False,active,1,1,1,0,1605264843,,,1605265190,1605265190,2,0
760,10,1,3714,3714,2,49,False,active,1,0,1,0,1605250622,,,1605265190,1605265190,1,0
761,18,1,3715,3715,2,11,False,active,1,1,1,0,1605264364,,,1605265190,1605265190,2,0
762,9,1,3716,3716,0,14,False,active,1,3,1,0,1605256653,,,1605265190,1605265190,0,2
763,33,1,3718,3718,1,12,False,active,1,8,1,0,1605254240,,,1605265190,1605265190,0,4
764,8,1,3721,3721,1,26,False,active,1,0,1,0,1605250889,,,1605265190,1605265190,0,1
765,21,1,3723,3723,0,9,True,active,1,1,1,0,1605253572,,,1605265190,1605265190,0,0
766,8,1,3724,3724,1,30,False,active,1,1,1,0,1605249415,,,1605265190,1605265190,3,0
767,32,1,3725,3725,1,8,False,active,1,1,1,0,1605253034,,,1605265190,1605265190,0,3
768,10,1,3726,3726,0,13,False,active,1,2,1,0,1605250622,,,1605265190,1605265190,0,1
769,27,1,3727,3727,1,10,False,active,1,1,1,0,1605251828,,,1605265190,1605265190,0,1
770,3,1,3728,3728,0,21,False,active,1,2,1,0,1605253799,,,1605265190,1605265190,0,2
771,20,1,3731,3731,0,26,False,active,1,2,1,0,1605262957,,,1605265190,1605265190,0,1
772,44,1,3733,3733,1,1,False,active,1,1,1,0,1605264883,,,1605265190,1605265190,0,0
773,43,1,3734,3734,0,7,False,active,1,3,1,0,1605263550,,,1605265190,1605265190,0,4
774,36,1,3735,3735,0,2,False,active,1,3,1,0,1605264796,,,1605265190,1605265190,0,0
775,0,0,3736,3736,0,3,False,out_of_service,0,0,0,0,1601471240,,,1605265190,1605265190,0,0
776,28,1,3737,3737,0,7,False,active,1,2,1,0,1605264916,,,1605265190,1605265190,0,3
777,30,1,3738,3738,0,1,False,active,1,1,1,0,1605258522,,,1605265190,1605265190,1,0
778,29,1,3739,3739,0,8,False,active,1,0,1,0,1605263810,,,1605265190,1605265190,0,1
779,11,1,3740,3740,0,23,False,active,1,0,1,0,1605257860,,,1605265190,1605265190,0,0
780,32,1,3744,3744,0,19,False,active,1,0,1,0,1605265059,,,1605265190,1605265190,0,3
781,6,1,3745,3745,0,21,False,active,1,2,1,0,1605256654,,,1605265190,1605265190,0,0
782,38,1,3746,3746,0,10,False,active,1,2,1,0,1605264689,,,1605265190,1605265190,0,1
783,4,1,3749,3749,1,18,False,active,1,0,1,0,1605264582,,,1605265190,1605265190,0,2
784,4,1,3755,3755,3,12,False,active,1,0,1,0,1605264741,,,1605265190,1605265190,0,0
785,10,1,3756,3756,0,11,False,active,1,2,1,0,1605259567,,,1605265190,1605265190,0,0
786,22,1,3757,3757,1,0,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,0
787,6,1,3758,3758,0,13,False,active,1,4,1,0,1605258301,,,1605265190,1605265190,0,0
788,1,1,3759,3759,0,18,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,0
789,11,1,3760,3760,0,12,False,active,1,2,1,0,1605256654,,,1605265190,1605265190,0,0
790,1,1,3761,3761,0,26,False,active,1,0,1,0,1605256653,,,1605265190,1605265190,0,0
791,19,1,3762,3762,0,8,False,active,1,0,1,0,1605249417,,,1605265190,1605265190,0,0
792,15,1,3763,3763,0,12,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,1
793,8,1,3764,3764,0,13,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,1,0
794,13,1,3765,3765,0,8,False,active,1,0,1,0,1605256653,,,1605265190,1605265190,0,0
795,8,1,3766,3766,0,16,False,active,1,5,1,0,1605265061,,,1605265190,1605265190,0,0
796,2,1,3767,3767,0,17,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,0
797,23,1,3768,3768,0,0,False,active,1,1,1,0,1605256654,,,1605265190,1605265190,0,0
798,11,1,3769,3769,0,12,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,0
799,2,1,3770,3770,0,19,False,active,1,1,1,0,1605264081,,,1605265190,1605265190,2,0
800,21,1,3771,3771,1,8,False,active,1,3,1,0,1605258865,,,1605265190,1605265190,0,0
801,6,1,3772,3772,0,13,False,active,1,0,1,0,1605256654,,,1605265190,1605265190,0,0
802,4,1,3773,3773,0,16,False,active,1,2,1,0,1605259065,,,1605265190,1605265190,0,0
803,11,1,3774,3774,0,12,False,active,1,1,1,0,1605256654,,,1605265190,1605265190,0,1
804,5,1,3775,3775,0,22,False,active,1,2,1,0,1605256653,,,1605265190,1605265190,0,1
805,2,1,3776,3776,0,21,False,active,1,0,1,0,1605256653,,,1605265190,1605265190,0,0
806,2,1,3777,3777,0,21,False,active,1,1,1,0,1605256654,,,1605265190,1605265190,0,0
807,3,1,3778,3778,1,23,False,active,1,0,1,0,1605259034,,,1605265190,1605265190,0,0
808,4,1,3779,3779,0,20,False,active,1,1,1,0,1605256654,,,1605265190,1605265190,0,1
809,4,1,3780,3780,0,18,False,active,1,1,1,0,1605259441,,,1605265190,1605265190,1,0
810,2,1,3781,3781,0,28,False,active,1,2,1,0,1605256654,,,1605265190,1605265190,0,0
811,22,1,3782,3782,0,9,False,active,1,0,1,0,1605256653,,,1605265190,1605265190,0,0
812,58,1,3783,3783,0,7,False,active,1,0,1,0,1605263969,,,1605265190,1605265190,0,3
813,5,1,3785,3785,0,32,False,active,1,1,1,0,1605264975,,,1605265190,1605265190,2,0
814,43,1,3786,3786,6,0,False,active,1,1,1,0,1605249612,,,1605265190,1605265190,0,0
815,11,1,3787,3787,0,11,False,active,1,0,1,0,1605262018,,,1605265190,1605265190,0,0
816,22,1,3789,3789,0,9,False,active,1,6,1,0,1605248210,,,1605265190,1605265190,0,1
817,7,1,3790,3790,0,30,False,active,1,1,1,0,1605255854,,,1605265190,1605265190,0,1
818,20,1,3791,3791,0,12,False,active,1,0,1,0,1605253033,,,1605265190,1605265190,0,0
819,29,0,3792,3792,0,1,False,active,1,0,0,0,1605211917,,,1605265190,1605265190,0,0
820,16,1,3795,3795,0,3,False,active,1,0,1,0,1605254241,,,1605265190,1605265190,0,0
821,13,1,3798,3798,0,42,False,active,1,0,1,0,1605253033,,,1605265190,1605265190,1,0
822,50,1,3799,3799,4,13,False,active,1,1,1,0,1605263254,,,1605265190,1605265190,0,3
823,27,1,3803,3803,0,0,False,active,1,3,1,0,1605264601,,,1605265190,1605265190,0,0
824,16,1,3804,3804,2,6,False,active,1,2,1,0,1605262637,,,1605265190,1605265190,0,0
825,1,1,3808,3808,0,18,False,active,1,1,1,0,1605255447,,,1605265190,1605265190,0,1
826,6,1,3809,3809,0,47,False,active,1,0,1,0,1605260340,,,1605265190,1605265190,3,0
827,12,1,3811,3811,2,5,False,active,1,3,1,0,1605255448,,,1605265190,1605265190,0,1
828,30,1,3812,3812,0,19,False,active,1,6,1,0,1605265091,,,1605265190,1605265190,7,0
829,19,1,3813,3813,1,28,True,active,1,0,1,1,1605265055,,,1605265190,1605265190,5,0
830,0,0,3814,3814,0,0,False,active,1,0,0,23,1605076474,,,1605265190,1605265190,0,0
831,21,1,3815,3815,1,19,False,active,1,1,1,0,1605260654,,,1605265190,1605265190,0,1
832,3,1,3816,3816,1,20,False,active,1,1,1,0,1605256655,,,1605265190,1605265190,0,0
833,5,1,3817,3817,0,13,False,active,1,1,1,0,1605256655,,,1605265190,1605265190,0,0
834,19,1,3818,3818,3,18,False,active,1,0,1,0,1605264511,,,1605265190,1605265190,0,0
835,11,1,3819,3819,0,9,False,active,1,1,1,0,1605256654,,,1605265190,1605265190,0,0
836,2,1,3820,3820,0,17,False,active,1,1,1,0,1605256654,,,1605265190,1605265190,0,1
837,1,1,3821,3821,1,23,False,active,1,1,1,0,1605256654,,,1605265190,1605265190,0,0
838,3,1,3822,3822,1,16,False,active,1,2,1,0,1605256654,,,1605265190,1605265190,0,0
839,4,1,3823,3823,0,26,False,active,1,0,1,0,1605262598,,,1605265190,1605265190,1,0
840,5,1,3824,3824,0,18,False,active,1,4,1,0,1605257859,,,1605265190,1605265190,0,1
841,1,1,3825,3825,0,28,False,active,1,0,1,0,1605257859,,,1605265190,1605265190,0,0
