,num_bikes_available,legacy_id,is_installed,last_reported,num_docks_available,num_bikes_disabled,num_ebikes_available,is_renting,is_returning,station_id,num_docks_disabled,station_status,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
33,38,242,1,1605271826,8,0,0,1,1,242,0,active,False,,,1605272405,1605272405,3,0
34,2,244,1,1605271422,27,2,0,1,1,244,0,active,False,,,1605272405,1605272405,0,0
35,9,245,1,1605269339,14,0,1,1,1,245,0,active,False,,,1605272405,1605272405,0,1
36,34,247,1,1605272330,20,1,1,1,1,247,0,active,False,,,1605272405,1605272405,0,1
37,84,248,1,1605272393,15,0,0,1,1,248,0,active,False,,,1605272405,1605272405,0,0
38,19,249,1,1605268022,8,0,1,1,1,249,0,active,False,,,1605272405,1605272405,0,1
39,27,250,1,1605272343,12,1,2,1,1,250,0,active,False,,,1605272405,1605272405,0,1
40,15,251,1,1605271455,11,1,0,1,1,251,0,active,False,,,1605272405,1605272405,1,0
41,27,252,1,1605271576,6,0,2,1,1,252,0,active,False,,,1605272405,1605272405,3,0
42,29,254,1,1605271343,15,3,7,1,1,254,0,active,False,,,1605272405,1605272405,0,2
43,33,257,1,1605271882,6,0,0,1,1,257,0,active,False,,,1605272405,1605272405,0,2
44,3,258,1,1605272179,16,4,0,1,1,258,0,active,False,,,1605272405,1605272405,0,3
45,33,259,1,1605272181,6,0,1,1,1,259,0,active,False,,,1605272405,1605272405,1,0
46,16,260,1,1605270288,15,2,0,1,1,260,0,active,False,,,1605272405,1605272405,2,0
47,22,261,1,1605271126,19,0,1,1,1,261,0,active,False,,,1605272405,1605272405,0,2
48,9,262,1,1605272155,15,0,1,1,1,262,0,active,False,,,1605272405,1605272405,0,4
49,22,264,1,1605271528,5,0,1,1,1,264,0,active,False,,,1605272405,1605272405,2,0
50,19,265,1,1605270977,16,0,0,1,1,265,0,active,False,,,1605272405,1605272405,0,1
51,25,267,1,1605272197,44,1,1,1,1,267,0,active,False,,,1605272405,1605272405,1,0
52,22,268,1,1605272216,5,0,2,1,1,268,0,active,False,,,1605272405,1605272405,4,0
53,0,270,1,1605269216,23,0,0,1,1,270,0,active,False,,,1605272405,1605272405,0,0
54,12,274,1,1605272027,19,0,1,1,1,274,0,active,False,,,1605272405,1605272405,0,1
55,5,275,1,1605271888,14,0,2,1,1,275,0,active,False,,,1605272405,1605272405,0,0
56,6,276,1,1605271725,19,0,0,1,1,276,0,active,False,,,1605272405,1605272405,1,0
57,9,278,1,1605271364,10,0,1,1,1,278,0,active,False,,,1605272405,1605272405,2,0
58,0,280,0,86400,0,0,0,0,0,280,0,out_of_service,False,,,1605272405,1605272405,0,0
59,43,281,1,1605272271,22,1,6,1,1,281,0,active,True,,,1605272405,1605272405,4,0
60,14,282,1,1605272026,13,0,5,1,1,282,0,active,False,,,1605272405,1605272405,0,0
61,29,284,1,1605272078,22,0,2,1,1,284,0,active,False,,,1605272405,1605272405,0,0
62,21,285,1,1605272362,31,1,2,1,1,285,0,active,True,,,1605272405,1605272405,3,0
63,12,289,1,1605271257,7,0,2,1,1,289,0,active,False,,,1605272405,1605272405,0,1
64,16,291,1,1605271986,4,0,0,1,1,291,0,active,False,,,1605272405,1605272405,0,0
65,40,293,1,1605272343,14,0,0,1,1,293,0,active,False,,,1605272405,1605272405,0,1
66,17,295,1,1605271282,6,1,0,1,1,295,0,active,False,,,1605272405,1605272405,4,0
67,38,297,1,1605271810,34,5,4,0,0,297,0,active,False,,,1605272405,1605272405,3,0
68,3,298,1,1605271931,32,0,0,1,1,298,0,active,False,,,1605272405,1605272405,1,0
69,31,301,1,1605272344,27,0,0,1,1,301,0,active,False,,,1605272405,1605272405,0,1
70,29,302,1,1605272181,5,3,7,1,1,302,0,active,False,,,1605272405,1605272405,1,0
71,58,303,1,1605271928,8,1,0,1,1,303,0,active,False,,,1605272405,1605272405,3,0
72,19,304,1,1605272388,0,0,5,1,1,304,26,active,False,[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 2, 'dock_blocked_count': 26, 'valet_revision': 8709, 'region': 'BKN', 'active': True, 'off_dock_capacity': 70, 'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}",1605272405,1605272405,8,0
73,8,305,1,1605272312,24,1,1,1,1,305,0,active,False,,,1605272405,1605272405,1,0
74,25,307,1,1605271995,4,1,1,1,1,307,0,active,False,,,1605272405,1605272405,2,0
75,44,308,1,1605269129,2,2,2,1,1,308,0,active,False,,,1605272405,1605272405,1,0
76,34,309,1,1605271954,6,1,4,1,1,309,0,active,False,,,1605272405,1605272405,5,0
77,61,310,1,1605268701,4,1,2,1,1,310,0,active,False,,,1605272405,1605272405,0,1
78,16,311,1,1605271531,13,2,3,1,1,311,0,active,False,,,1605272405,1605272405,4,0
79,23,312,1,1605272181,9,1,0,1,1,312,0,active,False,,,1605272405,1605272405,5,0
80,46,313,1,1605272399,9,0,1,1,1,313,0,active,False,,,1605272405,1605272405,4,0
81,23,315,1,1605272119,3,3,2,1,1,315,0,active,False,,,1605272405,1605272405,1,0
82,39,316,1,1605240530,4,0,8,0,0,316,0,active,False,,,1605272405,1605272405,0,0
83,27,317,1,1605272005,27,0,1,1,1,317,0,active,False,,,1605272405,1605272405,0,2
84,13,319,1,1605271909,20,0,2,1,1,319,0,active,False,,,1605272405,1605272405,2,0
85,24,320,1,1605272242,15,0,0,1,1,320,0,active,False,,,1605272405,1605272405,0,1
86,27,321,1,1605264188,11,1,0,1,1,321,0,active,False,,,1605272405,1605272405,0,1
87,31,323,1,1605271817,8,0,0,1,1,323,0,active,False,,,1605272405,1605272405,3,0
88,72,324,1,1605270473,2,0,1,1,1,324,0,active,False,,,1605272405,1605272405,2,0
89,34,325,1,1605270825,0,1,6,0,0,325,0,active,False,,,1605272405,1605272405,0,0
90,13,326,1,1605270983,28,0,1,1,1,326,0,active,False,,,1605272405,1605272405,1,0
91,24,327,1,1605272256,14,1,2,1,1,327,0,active,True,,,1605272405,1605272405,0,0
92,29,328,1,1605271861,3,3,0,1,1,328,0,active,False,,,1605272405,1605272405,0,1
93,14,330,1,1605272375,24,1,0,1,1,330,0,active,False,,,1605272405,1605272405,0,0
94,17,331,1,1605272299,8,2,0,1,1,331,0,active,False,,,1605272405,1605272405,0,1
95,21,332,1,1605271125,15,0,4,1,1,332,0,active,False,,,1605272405,1605272405,0,2
96,21,334,1,1605272402,10,0,0,1,1,334,0,active,False,,,1605272405,1605272405,3,0
97,23,335,1,1605272332,4,0,1,1,1,335,0,active,False,,,1605272405,1605272405,4,0
98,21,336,1,1605270773,15,0,0,1,1,336,0,active,False,,,1605272405,1605272405,1,0
99,21,340,1,1605270573,5,1,0,1,1,340,0,active,False,,,1605272405,1605272405,0,0
100,16,341,1,1605202828,3,0,0,0,0,341,0,active,False,,,1605272405,1605272405,3,0
101,25,342,1,1605272324,3,0,2,1,1,342,1,active,False,,,1605272405,1605272405,0,2
102,20,343,1,1605272216,3,0,1,1,1,343,0,active,False,,,1605272405,1605272405,0,0
103,2,344,1,1605269990,17,4,0,1,1,344,0,active,False,,,1605272405,1605272405,0,0
104,14,346,1,1605272287,12,1,0,1,1,346,0,active,False,,,1605272405,1605272405,0,1
105,45,347,1,1605272016,9,0,10,1,1,347,0,active,False,,,1605272405,1605272405,3,0
106,35,349,1,1605271516,26,0,0,1,1,349,0,active,False,,,1605272405,1605272405,0,0
107,34,350,1,1605270802,11,1,5,1,1,350,1,active,False,,,1605272405,1605272405,0,2
108,37,351,1,1605272024,1,1,0,1,1,351,0,active,False,,,1605272405,1605272405,2,0
109,2,353,1,1605271856,24,1,0,1,1,353,0,active,False,,,1605272405,1605272405,0,2
110,9,354,1,1605271685,38,0,1,1,1,354,0,active,False,,,1605272405,1605272405,0,2
111,21,355,1,1605271763,20,2,0,1,1,355,0,active,False,,,1605272405,1605272405,3,0
112,21,356,1,1605271810,2,0,3,1,1,356,0,active,False,,,1605272405,1605272405,0,2
113,48,358,1,1605272089,0,2,8,1,1,358,30,active,False,[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 6, 'dock_blocked_count': 30, 'valet_revision': 921, 'region': 'BKN', 'active': True, 'off_dock_capacity': 70, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}",1605272405,1605272405,0,0
114,28,359,1,1605272264,46,4,7,1,1,359,0,active,False,,,1605272405,1605272405,9,0
115,13,360,1,1605272385,26,0,0,1,1,360,0,active,False,,,1605272405,1605272405,0,0
116,74,361,1,1605271576,5,0,2,1,1,361,0,active,False,,,1605272405,1605272405,0,3
117,36,362,1,1605271150,21,0,2,1,1,362,0,active,False,,,1605272405,1605272405,0,1
118,0,363,0,1604843856,3,0,0,0,0,363,0,out_of_service,False,,,1605272405,1605272405,0,0
119,2,364,1,1605272010,25,0,1,1,1,364,0,active,False,,,1605272405,1605272405,1,0
120,7,366,1,1605271180,25,1,0,1,1,366,0,active,False,,,1605272405,1605272405,0,6
121,16,367,1,1605271930,26,1,3,1,1,367,0,active,False,,,1605272405,1605272405,3,0
122,22,368,1,1605272064,19,4,0,1,1,368,2,active,False,,,1605272405,1605272405,2,0
123,43,369,1,1605271362,32,1,0,1,1,369,0,active,False,,,1605272405,1605272405,0,0
124,8,372,1,1605248210,19,0,0,1,1,372,0,active,False,,,1605272405,1605272405,0,0
125,7,373,1,1605261088,12,0,0,1,1,373,0,active,False,,,1605272405,1605272405,0,0
126,32,376,1,1605272120,10,0,2,1,1,376,0,active,False,,,1605272405,1605272405,0,2
127,31,377,1,1605272061,17,0,2,1,1,377,0,active,False,,,1605272405,1605272405,2,0
128,20,379,1,1605272381,34,2,0,1,1,379,0,active,False,,,1605272405,1605272405,0,2
129,25,380,1,1605272088,15,2,0,1,1,380,0,active,False,,,1605272405,1605272405,0,6
130,22,383,1,1605272198,16,0,0,1,1,383,1,active,False,,,1605272405,1605272405,1,0
131,5,385,1,1605271519,24,0,0,1,1,385,0,active,False,,,1605272405,1605272405,0,0
132,71,386,1,1605268362,11,0,0,1,1,386,0,active,False,,,1605272405,1605272405,0,0
133,14,387,1,1605272147,25,0,3,1,1,387,0,active,False,,,1605272405,1605272405,1,0
134,4,388,1,1605272276,28,3,1,1,1,388,0,active,False,,,1605272405,1605272405,3,0
135,10,389,1,1605271520,17,0,0,1,1,389,0,active,False,,,1605272405,1605272405,0,2
136,25,390,1,1605271431,6,0,0,1,1,390,0,active,False,,,1605272405,1605272405,0,1
137,0,391,1,86400,0,0,0,1,1,391,0,active,False,,,1605272405,1605272405,0,0
138,30,392,1,1605271165,5,0,0,1,1,392,0,active,False,,,1605272405,1605272405,0,1
139,15,393,1,1605271769,22,0,0,1,1,393,0,active,False,,,1605272405,1605272405,0,5
140,0,394,0,86400,0,0,0,0,0,394,0,out_of_service,False,,,1605272405,1605272405,0,0
141,8,396,1,1605271753,17,0,1,1,1,396,0,active,False,,,1605272405,1605272405,2,0
142,7,397,1,1605272340,67,1,2,1,1,397,0,active,False,,,1605272405,1605272405,0,3
143,28,398,1,1605270589,3,0,0,1,1,398,0,active,False,,,1605272405,1605272405,0,3
144,8,399,1,1605270982,29,2,0,1,1,399,0,active,False,,,1605272405,1605272405,0,1
145,5,400,1,1605272391,9,0,1,1,1,400,1,active,False,,,1605272405,1605272405,0,0
146,22,401,1,1605272396,17,3,0,1,1,401,0,active,False,,,1605272405,1605272405,0,2
147,26,402,1,1605272084,12,1,7,0,0,402,0,active,False,,,1605272405,1605272405,12,0
148,10,403,1,1605272194,21,0,0,1,1,403,0,active,False,,,1605272405,1605272405,3,0
149,25,405,1,1605272066,26,0,0,1,1,405,0,active,False,,,1605272405,1605272405,4,0
150,9,406,1,1605264770,10,1,2,0,0,406,0,active,False,,,1605272405,1605272405,0,0
151,19,408,1,1605270407,2,2,0,1,1,408,0,active,False,,,1605272405,1605272405,0,2
152,11,410,1,1605272252,29,5,1,1,1,410,0,active,False,,,1605272405,1605272405,0,5
153,22,411,1,1605272170,9,0,4,1,1,411,0,active,False,,,1605272405,1605272405,0,8
154,26,412,1,1605264943,0,3,0,1,1,412,0,active,False,,,1605272405,1605272405,1,0
155,14,415,1,1605272150,31,1,0,1,1,415,0,active,False,,,1605272405,1605272405,3,0
156,2,416,1,1605272088,29,0,0,1,1,416,0,active,False,,,1605272405,1605272405,2,0
157,4,417,1,1605271728,21,0,1,1,1,417,0,active,False,,,1605272405,1605272405,5,0
158,32,418,1,1605248209,5,0,0,1,1,418,0,active,False,,,1605272405,1605272405,0,1
159,2,419,1,1605272280,21,0,0,1,1,419,0,active,False,,,1605272405,1605272405,0,1
160,2,420,1,1605272377,48,1,0,1,1,420,0,active,False,,,1605272405,1605272405,0,1
161,7,421,1,1605259075,11,1,1,1,1,421,0,active,False,,,1605272405,1605272405,0,1
162,49,422,1,1605272237,27,2,33,1,1,422,0,active,False,,,1605272405,1605272405,0,4
163,17,423,1,1605272361,9,1,0,1,1,423,0,active,False,,,1605272405,1605272405,1,0
164,13,426,1,1605272328,0,1,0,1,1,426,30,active,True,[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 2, 'dock_blocked_count': 30, 'valet_revision': 1613, 'region': 'BKN', 'active': True, 'off_dock_capacity': 60, 'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}",1605272405,1605272405,0,5
165,37,427,1,1605267027,9,1,1,1,1,427,0,active,False,,,1605272405,1605272405,2,0
166,14,432,1,1605272343,16,1,1,1,1,432,0,active,False,,,1605272405,1605272405,0,0
167,42,434,1,1605271344,17,1,0,1,1,434,0,active,False,,,1605272405,1605272405,0,0
168,27,435,1,1605272268,22,1,3,1,1,435,0,active,False,,,1605272405,1605272405,0,3
169,1,436,1,1605253724,26,0,0,1,1,436,0,active,False,,,1605272405,1605272405,0,0
170,4,437,1,1605272301,19,1,2,1,1,437,0,active,False,,,1605272405,1605272405,1,0
171,39,438,1,1605271356,7,1,0,1,1,438,0,active,False,,,1605272405,1605272405,0,2
172,12,439,1,1605271714,30,1,0,1,1,439,0,active,False,,,1605272405,1605272405,0,7
173,8,440,1,1605272226,24,0,1,1,1,440,0,active,False,,,1605272405,1605272405,5,0
174,24,442,1,1605272308,27,0,2,1,1,442,0,active,False,,,1605272405,1605272405,0,0
175,4,443,1,1605271057,19,0,2,1,1,443,0,active,False,,,1605272405,1605272405,0,0
176,54,445,1,1605272397,26,0,0,1,1,445,0,active,False,,,1605272405,1605272405,0,9
177,4,446,1,1605272018,74,1,0,1,1,446,0,active,False,,,1605272405,1605272405,2,0
178,17,447,1,1605271677,13,0,0,1,1,447,1,active,False,,,1605272405,1605272405,2,0
179,11,448,1,1605272380,16,0,2,1,1,448,0,active,False,,,1605272405,1605272405,0,0
180,24,450,1,1605271795,39,4,3,1,1,450,0,active,False,,,1605272405,1605272405,0,3
181,56,453,1,1605272354,8,2,0,1,1,453,0,active,False,,,1605272405,1605272405,0,0
182,9,454,1,1605272027,24,2,0,1,1,454,0,active,False,,,1605272405,1605272405,0,4
183,8,455,1,1605272338,51,0,0,1,1,455,0,active,False,,,1605272405,1605272405,1,0
184,16,456,1,1605272083,0,1,13,1,1,456,34,active,False,[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 0, 'dock_blocked_count': 34, 'valet_revision': 1301, 'region': 'BKN', 'active': True, 'off_dock_capacity': 30, 'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}",1605272405,1605272405,6,0
185,34,457,1,1605272274,44,1,2,1,1,457,0,active,False,,,1605272405,1605272405,0,1
186,7,458,1,1605272361,23,1,1,1,1,458,0,active,False,,,1605272405,1605272405,4,0
187,8,460,1,1605272265,16,1,0,1,1,460,0,active,False,,,1605272405,1605272405,0,2
188,32,461,1,1605272300,23,1,3,1,1,461,0,active,False,,,1605272405,1605272405,0,3
189,50,462,1,1605272343,27,0,0,1,1,462,0,active,False,,,1605272405,1605272405,0,2
190,2,464,1,1605272107,50,0,1,1,1,464,1,active,False,,,1605272405,1605272405,2,0
191,16,465,1,1605272288,23,0,0,1,1,465,0,active,False,,,1605272405,1605272405,2,0
192,2,466,1,1605272007,23,2,0,1,1,466,8,active,False,,,1605272405,1605272405,1,0
193,30,467,1,1605270386,3,1,0,1,1,467,0,active,False,,,1605272405,1605272405,0,0
194,19,468,1,1605271685,44,2,0,1,1,468,0,active,False,,,1605272405,1605272405,0,2
195,5,469,1,1605271826,52,0,0,1,1,469,0,active,False,,,1605272405,1605272405,2,0
196,61,470,1,1605272261,11,0,1,1,1,470,0,active,False,,,1605272405,1605272405,0,0
197,13,471,1,1605271580,16,2,1,1,1,471,0,active,False,,,1605272405,1605272405,1,0
198,7,472,1,1605272087,46,2,0,1,1,472,0,active,False,,,1605272405,1605272405,6,0
199,50,473,1,1605271891,13,1,1,1,1,473,0,active,False,,,1605272405,1605272405,2,0
200,25,474,1,1605272328,29,2,2,1,1,474,0,active,False,,,1605272405,1605272405,2,0
201,51,476,1,1605272378,12,2,0,1,1,476,0,active,False,,,1605272405,1605272405,0,4
202,5,477,1,1605272395,64,1,1,1,1,477,1,active,False,,,1605272405,1605272405,0,0
203,29,478,1,1605272373,6,2,0,1,1,478,0,active,False,,,1605272405,1605272405,0,3
204,4,479,1,1605271906,27,0,1,1,1,479,0,active,False,,,1605272405,1605272405,0,2
205,11,480,1,1605272401,16,2,4,1,1,480,0,active,False,,,1605272405,1605272405,3,0
206,14,481,1,1605270033,11,0,5,0,0,481,0,active,False,,,1605272405,1605272405,0,0
207,72,482,1,1605271353,5,1,1,1,1,482,0,active,False,,,1605272405,1605272405,2,0
208,8,483,1,1605270649,25,1,1,1,1,483,0,active,False,,,1605272405,1605272405,2,0
209,20,484,1,1605271987,23,3,5,1,1,484,0,active,False,,,1605272405,1605272405,4,0
210,1,485,1,1605249787,39,0,0,0,0,485,0,active,False,,,1605272405,1605272405,0,0
211,10,486,1,1605271569,30,1,1,1,1,486,0,active,False,,,1605272405,1605272405,9,0
212,22,487,1,1605272251,11,2,0,1,1,487,0,active,False,,,1605272405,1605272405,0,9
213,32,489,1,1605272167,15,2,0,1,1,489,0,active,False,,,1605272405,1605272405,0,2
214,16,490,1,1605272087,47,3,1,1,1,490,0,active,False,,,1605272405,1605272405,0,1
215,8,492,1,1605271933,58,1,0,1,1,492,1,active,False,,,1605272405,1605272405,0,2
216,0,493,1,1605271753,34,0,0,1,1,493,0,active,False,,,1605272405,1605272405,0,0
217,48,494,1,1605272205,17,1,2,1,1,494,0,active,False,,,1605272405,1605272405,1,0
218,33,495,1,1605271557,5,1,0,1,1,495,0,active,False,,,1605272405,1605272405,2,0
219,43,496,1,1605272324,21,1,1,1,1,496,0,active,False,,,1605272405,1605272405,4,0
220,22,497,1,1605271169,43,1,0,1,1,497,0,active,False,,,1605272405,1605272405,12,0
221,23,499,1,1605272372,13,0,2,1,1,499,0,active,True,,,1605272405,1605272405,0,1
222,31,500,1,1605272190,21,0,0,1,1,500,0,active,False,,,1605272405,1605272405,1,0
223,34,501,1,1605272250,46,3,3,1,1,501,0,active,False,,,1605272405,1605272405,1,0
224,25,502,1,1605272310,10,1,4,1,1,502,0,active,False,,,1605272405,1605272405,1,0
225,17,503,1,1605271866,13,1,1,1,1,503,0,active,False,,,1605272405,1605272405,0,1
226,41,504,1,1605271646,13,0,5,1,1,504,0,active,False,,,1605272405,1605272405,0,5
227,32,505,1,1605272230,20,0,1,1,1,505,0,active,False,,,1605272405,1605272405,0,1
228,31,507,1,1605272197,13,1,2,1,1,507,0,active,False,,,1605272405,1605272405,1,0
229,11,508,1,1605272216,13,1,0,1,1,508,0,active,False,,,1605272405,1605272405,0,1
230,48,509,1,1605272065,12,1,0,1,1,509,0,active,False,,,1605272405,1605272405,0,3
231,25,510,1,1605245717,24,6,0,0,0,510,0,active,False,,,1605272405,1605272405,0,0
232,13,513,1,1605272035,15,1,3,1,1,513,0,active,False,,,1605272405,1605272405,0,5
233,42,514,1,1605271798,8,2,3,1,1,514,0,active,True,,,1605272405,1605272405,1,0
234,34,515,1,1605271358,44,1,0,1,1,515,0,active,False,,,1605272405,1605272405,0,0
235,18,516,1,1605272079,10,3,0,1,1,516,0,active,False,,,1605272405,1605272405,0,0
236,5,517,1,1605271905,61,3,0,1,1,517,0,active,False,,,1605272405,1605272405,6,0
237,41,519,1,1605272367,28,0,1,1,1,519,0,active,False,,,1605272405,1605272405,2,0
238,30,522,1,1605272282,21,0,0,1,1,522,0,active,False,,,1605272405,1605272405,2,0
239,26,525,1,1605272206,30,0,7,1,1,525,0,active,False,,,1605272405,1605272405,0,1
240,3,526,1,1605272308,37,0,1,1,1,526,0,active,False,,,1605272405,1605272405,5,0
241,30,528,1,1605272163,5,4,0,1,1,528,0,active,False,,,1605272405,1605272405,4,0
242,9,529,1,1605271966,31,1,0,1,1,529,0,active,False,,,1605272405,1605272405,0,4
243,20,530,1,1605272370,4,0,1,1,1,530,0,active,False,,,1605272405,1605272405,0,0
244,58,531,1,1605269947,2,0,1,1,1,531,0,active,False,,,1605272405,1605272405,0,2
245,24,532,1,1605272325,16,3,2,1,1,532,0,active,False,,,1605272405,1605272405,0,0
246,12,533,1,1605271914,33,1,1,1,1,533,0,active,False,,,1605272405,1605272405,6,0
247,28,534,1,1605269813,1,2,2,1,1,534,0,active,False,,,1605272405,1605272405,0,0
248,23,536,1,1605272029,5,0,4,1,1,536,0,active,False,,,1605272405,1605272405,4,0
249,24,539,1,1605272326,6,1,2,1,1,539,0,active,False,,,1605272405,1605272405,0,3
250,24,540,1,1605272383,30,0,1,1,1,540,0,active,False,,,1605272405,1605272405,1,0
251,26,545,1,1605272092,1,0,1,1,1,545,0,active,False,,,1605272405,1605272405,1,0
252,14,546,1,1605271674,30,1,2,1,1,546,0,active,False,,,1605272405,1605272405,4,0
253,35,2000,1,1605271912,22,0,1,1,1,2000,0,active,False,,,1605272405,1605272405,0,0
254,21,2002,1,1605271233,3,3,5,1,1,2002,0,active,False,,,1605272405,1605272405,0,1
255,19,2003,1,1605272304,33,2,0,1,1,2003,0,active,False,,,1605272405,1605272405,0,0
256,10,2005,1,1605250623,2,0,0,1,1,2005,0,active,False,,,1605272405,1605272405,2,0
257,36,2006,1,1605272031,11,0,4,1,1,2006,2,active,True,,,1605272405,1605272405,0,1
258,18,2008,1,1605272184,5,1,4,1,1,2008,0,active,True,,,1605272405,1605272405,0,2
259,27,2009,1,1605271764,5,3,1,1,1,2009,0,active,False,,,1605272405,1605272405,0,1
260,42,2010,1,1605271728,23,0,1,1,1,2010,0,active,False,,,1605272405,1605272405,0,0
261,18,2012,1,1605272300,0,2,5,1,1,2012,18,active,False,[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 11, 'dock_blocked_count': 18, 'valet_revision': 1290, 'region': 'BKN', 'active': True, 'off_dock_capacity': 70, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}",1605272405,1605272405,0,4
262,3,2017,1,1605272391,36,0,0,1,1,2017,0,active,False,,,1605272405,1605272405,3,0
263,8,2021,1,1605272298,56,0,0,1,1,2021,1,active,False,,,1605272405,1605272405,0,2
264,4,2022,1,1605272041,29,0,1,1,1,2022,0,active,False,,,1605272405,1605272405,0,0
265,39,3016,1,1605271611,15,0,0,1,1,3016,0,active,False,,,1605272405,1605272405,1,0
266,21,3041,1,1605271859,3,0,9,1,1,3041,0,active,False,,,1605272405,1605272405,0,2
267,14,3042,1,1605271218,4,1,5,1,1,3042,0,active,False,,,1605272405,1605272405,0,1
268,11,3043,1,1605270391,8,0,1,1,1,3043,0,active,False,,,1605272405,1605272405,0,0
269,10,3044,1,1605271397,16,1,1,1,1,3044,0,active,False,,,1605272405,1605272405,1,0
270,4,3046,1,1605272357,15,0,2,1,1,3046,0,active,False,,,1605272405,1605272405,0,1
271,4,3047,1,1605270137,17,0,1,1,1,3047,0,active,False,,,1605272405,1605272405,0,1
272,4,3048,1,1605272051,15,0,0,1,1,3048,0,active,False,,,1605272405,1605272405,0,0
273,8,3049,1,1605272064,9,0,3,1,1,3049,1,active,False,,,1605272405,1605272405,0,1
274,11,3050,1,1605271028,10,0,0,1,1,3050,0,active,False,,,1605272405,1605272405,1,0
275,5,3052,1,1605271847,17,1,3,1,1,3052,0,active,False,,,1605272405,1605272405,0,1
