,station_status,station_id,is_renting,is_returning,num_docks_disabled,num_bikes_available,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,legacy_id,last_reported,num_docks_available,is_installed,eightd_active_station_services,valet,starttime,timestamp,demand,supply
561,active,3420,1,1,0,15,0,0,False,3420,1605235927,6,1,,,1605236395,1605236395,0,3
562,active,3421,1,1,0,21,1,0,False,3421,1605233559,2,1,,,1605236395,1605236395,1,0
563,active,3422,1,1,0,19,2,0,False,3422,1605235361,2,1,,,1605236395,1605236395,0,0
564,active,3423,1,1,0,5,0,2,True,3423,1605235337,22,1,,,1605236395,1605236395,1,0
565,active,3424,1,1,0,23,5,0,False,3424,1605236045,4,1,,,1605236395,1605236395,0,0
566,active,3425,1,1,0,20,0,3,False,3425,1605236336,10,1,,,1605236395,1605236395,5,0
567,active,3429,1,1,0,27,2,1,False,3429,1605235111,11,1,,,1605236395,1605236395,0,2
568,active,3430,1,1,0,1,0,0,False,3430,1605234392,24,1,,,1605236395,1605236395,1,0
569,active,3435,1,1,0,26,1,4,False,3435,1605236384,15,1,,,1605236395,1605236395,2,0
570,active,3436,1,1,0,27,0,1,False,3436,1605231231,7,1,,,1605236395,1605236395,1,0
571,active,3437,1,1,1,7,4,1,False,3437,1605234408,30,1,,,1605236395,1605236395,2,0
572,active,3440,1,1,0,27,1,1,False,3440,1605234137,19,1,,,1605236395,1605236395,0,1
573,active,3443,1,1,0,1,0,1,False,3443,1605234133,38,1,,,1605236395,1605236395,0,0
574,active,3452,1,1,0,40,1,0,False,3452,1605234958,3,1,,,1605236395,1605236395,0,1
575,active,3453,1,1,0,7,1,0,False,3453,1605235926,12,1,,,1605236395,1605236395,0,0
576,active,3454,1,1,0,5,1,1,False,3454,1605236200,18,1,,,1605236395,1605236395,1,0
577,active,3456,1,1,0,4,1,0,False,3456,1605227486,18,1,,,1605236395,1605236395,0,0
578,active,3457,0,0,46,0,0,0,False,3457,1605166560,0,1,,,1605236395,1605236395,0,0
579,active,3459,1,1,0,4,0,1,False,3459,1605234547,36,1,,,1605236395,1605236395,2,0
580,active,3461,1,1,0,26,0,1,False,3461,1605235886,6,1,,,1605236395,1605236395,0,3
581,active,3462,1,1,0,22,12,0,False,3462,1605235289,17,1,,,1605236395,1605236395,3,0
582,active,3463,1,1,0,36,1,1,False,3463,1605232534,0,1,,,1605236395,1605236395,0,1
583,active,3467,0,0,0,35,4,0,False,3467,1605235838,9,1,,,1605236395,1605236395,4,0
584,active,3469,1,1,0,19,0,0,False,3469,1605234734,4,1,,,1605236395,1605236395,0,0
585,active,3472,1,1,0,32,1,0,False,3472,1605235926,7,1,,,1605236395,1605236395,0,2
586,active,3477,1,1,0,13,5,1,False,3477,1605234590,19,1,,,1605236395,1605236395,0,0
587,active,3478,1,1,0,30,0,0,False,3478,1605233462,13,1,,,1605236395,1605236395,0,0
588,active,3481,1,1,0,14,0,1,False,3481,1605235426,7,1,,,1605236395,1605236395,0,0
589,active,3483,1,1,0,8,0,0,False,3483,1605230901,6,1,,,1605236395,1605236395,0,0
590,active,3486,1,1,0,26,1,1,False,3486,1605231025,3,1,,,1605236395,1605236395,2,0
591,active,3490,1,1,0,25,1,0,False,3490,1605235346,6,1,,,1605236395,1605236395,2,0
592,active,3491,1,1,0,21,1,0,False,3491,1605235689,3,1,,,1605236395,1605236395,2,0
593,active,3492,1,1,0,18,0,0,False,3492,1605236176,9,1,,,1605236395,1605236395,2,0
594,active,3493,1,1,0,31,3,0,False,3493,1605235816,0,1,,,1605236395,1605236395,0,0
595,active,3494,1,1,0,23,2,0,False,3494,1605231170,2,1,,,1605236395,1605236395,2,0
596,active,3495,1,1,0,14,2,0,False,3495,1605234321,0,1,,,1605236395,1605236395,0,0
597,active,3496,1,1,0,9,2,0,False,3496,1605235543,16,1,,,1605236395,1605236395,3,0
598,active,3497,1,1,0,11,0,0,False,3497,1605236117,12,1,,,1605236395,1605236395,0,1
599,active,3498,1,1,0,12,0,0,False,3498,1605226993,2,1,,,1605236395,1605236395,0,0
600,active,3499,1,1,0,19,0,2,False,3499,1605232984,4,1,,,1605236395,1605236395,0,0
601,active,3500,1,1,0,26,1,1,False,3500,1605229401,4,1,,,1605236395,1605236395,0,0
602,active,3501,1,1,0,28,3,1,False,3501,1605231611,0,1,,,1605236395,1605236395,0,0
603,active,3502,1,1,0,26,9,1,False,3502,1605233987,2,1,,,1605236395,1605236395,0,1
604,active,3503,1,1,0,30,0,0,False,3503,1605232402,0,1,,,1605236395,1605236395,0,0
605,active,3504,1,1,0,21,0,0,True,3504,1605235147,6,1,,,1605236395,1605236395,1,0
606,active,3505,1,1,0,21,1,7,False,3505,1605235348,5,1,,,1605236395,1605236395,0,0
607,active,3506,1,1,0,17,3,0,False,3506,1605235948,12,1,,,1605236395,1605236395,1,0
608,active,3507,1,1,0,31,2,1,False,3507,1605236005,4,1,,,1605236395,1605236395,0,2
609,active,3508,1,1,0,9,0,0,False,3508,1605235888,22,1,,,1605236395,1605236395,0,0
610,active,3509,1,1,0,27,1,0,False,3509,1605236365,4,1,,,1605236395,1605236395,1,0
611,active,3510,1,1,0,27,4,0,False,3510,1605232963,4,1,,,1605236395,1605236395,0,0
612,active,3511,1,1,0,16,2,4,False,3511,1605235236,2,1,,,1605236395,1605236395,0,0
613,active,3513,1,1,0,5,1,0,False,3513,1605236381,16,1,,,1605236395,1605236395,0,0
614,active,3514,1,1,0,3,0,1,False,3514,1605231447,19,1,,,1605236395,1605236395,0,0
615,out_of_service,3515,0,0,0,0,0,0,False,3515,1601651096,7,0,,,1605236395,1605236395,0,0
616,active,3516,1,1,0,4,0,0,False,3516,1605235954,27,1,,,1605236395,1605236395,1,0
617,active,3517,1,1,0,2,0,0,False,3517,1605234848,33,1,,,1605236395,1605236395,0,0
618,active,3518,1,1,0,30,1,0,True,3518,1605232123,4,1,,,1605236395,1605236395,0,1
619,active,3520,1,1,0,27,5,0,False,3520,1605235716,0,1,,,1605236395,1605236395,0,1
620,active,3521,1,1,0,21,0,0,False,3521,1605234000,15,1,,,1605236395,1605236395,2,0
621,active,3522,1,1,0,5,3,1,False,3522,1605231401,13,1,,,1605236395,1605236395,0,0
622,active,3523,1,1,0,9,2,2,False,3523,1605235937,14,1,,,1605236395,1605236395,0,0
623,active,3524,1,1,0,13,0,0,False,3524,1605233320,10,1,,,1605236395,1605236395,0,0
624,active,3525,1,1,0,9,0,0,False,3525,1605234042,12,1,,,1605236395,1605236395,0,0
625,active,3526,1,1,0,7,1,0,False,3526,1605235978,20,1,,,1605236395,1605236395,0,0
626,active,3527,1,1,0,10,2,2,False,3527,1605234133,15,1,,,1605236395,1605236395,0,1
627,active,3528,1,1,0,5,0,1,False,3528,1605233698,15,1,,,1605236395,1605236395,1,0
628,active,3529,1,1,0,11,1,0,False,3529,1605236092,14,1,,,1605236395,1605236395,0,0
629,active,3530,1,1,0,6,0,0,False,3530,1605228786,13,1,,,1605236395,1605236395,0,0
630,active,3531,1,1,0,5,1,1,False,3531,1605234316,21,1,,,1605236395,1605236395,0,0
631,active,3532,1,1,0,24,7,0,False,3532,1605234463,3,1,,,1605236395,1605236395,0,1
632,active,3533,1,1,0,24,0,2,False,3533,1605235760,8,1,,,1605236395,1605236395,4,0
633,active,3534,1,1,0,21,2,1,False,3534,1605236303,17,1,,,1605236395,1605236395,0,1
634,active,3535,1,1,0,12,0,3,False,3535,1605235843,12,1,,,1605236395,1605236395,3,0
635,active,3536,1,1,0,0,0,1,False,3536,1605235987,42,1,,,1605236395,1605236395,0,0
636,active,3537,1,1,0,7,0,3,False,3537,1605235096,19,1,,,1605236395,1605236395,0,0
637,active,3538,1,1,0,4,4,2,False,3538,1605235664,39,1,,,1605236395,1605236395,3,0
638,active,3539,1,1,0,0,0,0,False,3539,1605231965,43,1,,,1605236395,1605236395,0,0
639,active,3540,1,1,0,8,1,0,False,3540,1605233239,27,1,,,1605236395,1605236395,0,0
640,active,3541,1,1,0,24,1,1,False,3541,1605235997,14,1,,,1605236395,1605236395,0,1
641,active,3542,1,1,0,2,0,0,False,3542,1605234718,27,1,,,1605236395,1605236395,0,1
642,active,3543,1,1,0,3,0,0,False,3543,1605225211,32,1,,,1605236395,1605236395,0,0
643,active,3544,1,1,0,9,2,1,False,3544,1605235987,17,1,,,1605236395,1605236395,0,1
644,active,3545,1,1,0,10,2,0,False,3545,1605236040,23,1,,,1605236395,1605236395,0,1
645,active,3546,1,1,0,0,0,0,False,3546,1605222995,21,1,,,1605236395,1605236395,0,0
646,active,3547,1,1,0,32,3,0,False,3547,1605231126,9,1,,,1605236395,1605236395,0,4
647,active,3549,1,1,0,7,0,2,False,3549,1605235377,16,1,,,1605236395,1605236395,1,0
648,active,3551,1,1,0,13,4,0,False,3551,1605230118,10,1,,,1605236395,1605236395,0,0
649,active,3552,1,1,0,1,0,0,False,3552,1605236028,38,1,,,1605236395,1605236395,2,0
650,active,3553,1,1,0,31,4,0,False,3553,1605236197,6,1,,,1605236395,1605236395,0,1
651,active,3554,1,1,0,16,3,3,False,3554,1605235625,8,1,,,1605236395,1605236395,0,0
652,active,3555,1,1,0,5,2,1,False,3555,1605235945,21,1,,,1605236395,1605236395,2,0
653,active,3557,1,1,0,11,2,1,False,3557,1605234730,7,1,,,1605236395,1605236395,1,0
654,active,3558,1,1,0,1,0,3,False,3558,1605233471,23,1,,,1605236395,1605236395,2,0
655,active,3559,1,1,0,1,0,0,False,3559,1605234285,18,1,,,1605236395,1605236395,0,0
656,active,3561,1,1,0,1,0,0,False,3561,1605230095,25,1,,,1605236395,1605236395,0,1
657,active,3562,1,1,0,19,3,0,False,3562,1605235898,8,1,,,1605236395,1605236395,0,1
658,active,3563,1,1,19,0,0,10,False,3563,1605236216,0,1,,,1605236395,1605236395,0,0
659,active,3564,1,1,0,13,1,0,False,3564,1605234754,6,1,,,1605236395,1605236395,0,0
660,active,3565,1,1,0,11,1,0,False,3565,1605235976,8,1,,,1605236395,1605236395,0,0
661,active,3566,1,1,0,6,2,0,False,3566,1605235500,19,1,,,1605236395,1605236395,0,0
662,active,3567,1,1,0,1,0,0,False,3567,1605233519,18,1,,,1605236395,1605236395,0,0
663,active,3568,1,1,0,3,1,1,False,3568,1605233951,17,1,,,1605236395,1605236395,0,0
664,active,3569,1,1,0,4,1,2,False,3569,1605235854,23,1,,,1605236395,1605236395,0,0
665,active,3570,1,1,0,0,0,1,False,3570,1605234071,30,1,,,1605236395,1605236395,1,0
666,active,3571,1,1,0,3,0,1,False,3571,1605233255,20,1,,,1605236395,1605236395,1,0
667,active,3572,0,0,0,19,8,0,False,3572,1605234806,14,1,,,1605236395,1605236395,0,0
668,active,3573,1,1,0,0,0,0,False,3573,1605234672,25,1,,,1605236395,1605236395,0,0
669,active,3574,1,1,0,11,2,0,False,3574,1605232106,12,1,,,1605236395,1605236395,0,1
670,active,3575,1,1,0,6,0,0,False,3575,1605231603,13,1,,,1605236395,1605236395,0,0
671,active,3576,1,1,0,3,2,0,False,3576,1605235779,24,1,,,1605236395,1605236395,0,2
672,active,3577,1,1,0,5,2,0,False,3577,1605235533,18,1,,,1605236395,1605236395,1,0
673,active,3578,1,1,0,4,2,0,False,3578,1605235911,17,1,,,1605236395,1605236395,0,2
674,active,3579,1,1,0,4,1,1,False,3579,1605232236,20,1,,,1605236395,1605236395,0,0
675,active,3580,1,1,0,3,0,2,False,3580,1605232305,25,1,,,1605236395,1605236395,0,0
676,active,3581,1,1,0,6,2,2,False,3581,1605233540,19,1,,,1605236395,1605236395,1,0
677,active,3582,1,1,0,1,0,0,False,3582,1605228237,27,1,,,1605236395,1605236395,1,0
678,active,3583,1,1,0,7,1,0,False,3583,1605232557,24,1,,,1605236395,1605236395,0,0
679,active,3584,1,1,0,3,3,0,False,3584,1605231522,39,1,,,1605236395,1605236395,0,1
680,active,3585,1,1,0,1,0,0,False,3585,1605235518,23,1,,,1605236395,1605236395,2,0
681,active,3586,1,1,0,8,2,1,False,3586,1605230257,10,1,,,1605236395,1605236395,0,0
682,active,3587,1,1,0,1,0,0,False,3587,1605229562,26,1,,,1605236395,1605236395,0,1
683,active,3588,1,1,0,15,3,0,False,3588,1605230852,6,1,,,1605236395,1605236395,0,0
684,active,3589,1,1,0,5,2,0,False,3589,1605233081,14,1,,,1605236395,1605236395,1,0
685,active,3590,1,1,0,9,4,0,False,3590,1605235086,10,1,,,1605236395,1605236395,0,0
686,active,3591,1,1,0,12,4,1,False,3591,1605233791,8,1,,,1605236395,1605236395,0,0
687,active,3592,1,1,0,9,2,0,False,3592,1605236338,10,1,,,1605236395,1605236395,0,1
688,active,3593,1,1,0,13,2,0,False,3593,1605236342,22,1,,,1605236395,1605236395,0,2
689,active,3595,1,1,0,2,2,0,False,3595,1605234387,16,1,,,1605236395,1605236395,0,1
690,active,3596,1,1,0,16,0,1,False,3596,1605230990,2,1,,,1605236395,1605236395,0,0
691,active,3597,1,1,0,11,4,0,False,3597,1605234415,14,1,,,1605236395,1605236395,0,3
692,active,3598,1,1,0,11,1,0,False,3598,1605235020,8,1,,,1605236395,1605236395,3,0
693,active,3600,1,1,0,10,1,0,False,3600,1605235146,17,1,,,1605236395,1605236395,2,0
694,active,3601,1,1,0,19,6,0,False,3601,1605233478,0,1,,,1605236395,1605236395,0,0
695,active,3602,1,1,0,5,3,2,False,3602,1605234662,16,1,,,1605236395,1605236395,0,0
696,active,3603,1,1,0,5,3,1,False,3603,1605232537,15,1,,,1605236395,1605236395,2,0
697,active,3604,1,1,0,13,1,1,False,3604,1605233899,2,1,,,1605236395,1605236395,2,0
698,active,3605,1,1,0,2,1,0,False,3605,1605235245,19,1,,,1605236395,1605236395,1,0
699,active,3606,1,1,0,6,2,1,False,3606,1605234610,14,1,,,1605236395,1605236395,1,0
700,active,3607,1,1,0,5,0,0,False,3607,1605232853,14,1,,,1605236395,1605236395,0,0
701,active,3608,1,1,0,7,0,1,False,3608,1605236304,13,1,,,1605236395,1605236395,0,2
702,active,3609,1,1,0,5,0,1,False,3609,1605232614,17,1,,,1605236395,1605236395,1,0
703,active,3610,1,1,1,13,0,1,False,3610,1605233632,12,1,,,1605236395,1605236395,0,0
704,active,3611,1,1,0,14,0,1,False,3611,1605233354,16,1,,,1605236395,1605236395,0,0
705,active,3612,1,1,0,2,1,0,False,3612,1605230488,13,1,,,1605236395,1605236395,1,0
706,active,3613,1,1,0,3,1,1,False,3613,1605232709,23,1,,,1605236395,1605236395,0,0
707,active,3614,1,1,1,1,0,0,False,3614,1605234728,21,1,,,1605236395,1605236395,1,0
708,active,3615,1,1,0,10,0,0,False,3615,1605235477,11,1,,,1605236395,1605236395,0,1
709,active,3616,1,1,0,18,6,1,False,3616,1605232143,6,1,,,1605236395,1605236395,0,0
710,active,3617,1,1,0,6,1,0,False,3617,1605234225,21,1,,,1605236395,1605236395,0,0
711,active,3618,1,1,14,8,1,3,False,3618,1605236081,8,1,,,1605236395,1605236395,0,0
712,active,3619,1,1,0,5,1,1,False,3619,1605236110,13,1,,,1605236395,1605236395,1,0
713,active,3620,1,1,0,5,1,0,False,3620,1605231800,18,1,,,1605236395,1605236395,0,0
714,active,3621,1,1,0,14,4,0,False,3621,1605234806,5,1,,,1605236395,1605236395,0,0
715,active,3622,1,1,0,3,1,1,False,3622,1605232248,19,1,,,1605236395,1605236395,1,0
716,active,3623,1,1,0,2,2,0,False,3623,1605227367,37,1,,,1605236395,1605236395,0,2
717,active,3628,1,1,0,27,0,0,False,3628,1605234082,4,1,,,1605236395,1605236395,2,0
718,active,3629,1,1,0,25,0,1,False,3629,1605236286,7,1,,,1605236395,1605236395,0,2
719,active,3630,1,1,0,23,2,0,False,3630,1605234803,10,1,,,1605236395,1605236395,2,0
720,active,3635,1,1,0,5,0,1,False,3635,1605236269,37,1,,,1605236395,1605236395,1,0
721,active,3637,1,1,0,5,1,1,False,3637,1605233742,25,1,,,1605236395,1605236395,1,0
722,active,3638,1,1,0,17,0,0,False,3638,1605232914,1,1,,,1605236395,1605236395,1,0
723,active,3639,1,1,0,1,0,1,False,3639,1605232151,28,1,,,1605236395,1605236395,0,0
724,active,3640,1,1,0,0,0,0,False,3640,1605165357,18,1,,,1605236395,1605236395,0,0
725,active,3641,1,1,0,4,1,0,False,3641,1605236129,50,1,,,1605236395,1605236395,0,2
726,active,3646,1,1,8,3,1,2,False,3646,1605235807,13,1,,,1605236395,1605236395,0,1
727,active,3647,1,1,0,20,2,0,False,3647,1605233279,3,1,,,1605236395,1605236395,0,0
728,active,3648,1,1,0,15,1,2,False,3648,1605235799,8,1,,,1605236395,1605236395,1,0
729,active,3649,1,1,0,3,0,0,False,3649,1605230825,27,1,,,1605236395,1605236395,1,0
730,active,3654,1,1,0,3,2,0,False,3654,1605230256,32,1,,,1605236395,1605236395,0,0
731,active,3656,1,1,0,32,0,0,False,3656,1605235554,14,1,,,1605236395,1605236395,4,0
732,active,3658,1,1,0,13,0,2,False,3658,1605236182,12,1,,,1605236395,1605236395,0,0
733,active,3661,1,1,0,18,1,0,False,3661,1605236173,1,1,,,1605236395,1605236395,1,0
734,active,3664,1,1,0,5,0,1,False,3664,1605236218,24,1,,,1605236395,1605236395,0,2
735,active,3668,1,1,0,19,0,2,False,3668,1605235953,5,1,,,1605236395,1605236395,0,0
736,active,3671,1,1,0,11,9,1,False,3671,1605236041,25,1,,,1605236395,1605236395,2,0
737,active,3673,1,1,0,2,0,1,False,3673,1605235715,18,1,,,1605236395,1605236395,2,0
738,active,3674,1,1,0,6,0,0,False,3674,1605235603,21,1,,,1605236395,1605236395,1,0
739,active,3676,1,1,0,4,0,0,False,3676,1605230893,20,1,,,1605236395,1605236395,0,0
740,active,3677,1,1,0,1,0,0,False,3677,1605226604,17,1,,,1605236395,1605236395,0,0
741,active,3678,1,1,0,14,0,0,False,3678,1605235500,4,1,,,1605236395,1605236395,1,0
742,active,3679,1,1,0,2,0,0,False,3679,1605233813,12,1,,,1605236395,1605236395,2,0
743,active,3680,1,1,0,15,0,0,False,3680,1605232901,40,1,,,1605236395,1605236395,0,1
744,active,3681,1,1,0,8,0,0,False,3681,1605228924,10,1,,,1605236395,1605236395,0,3
745,active,3686,1,1,0,30,0,0,False,3686,1605235844,9,1,,,1605236395,1605236395,0,2
746,active,3687,1,1,0,44,4,1,False,3687,1605236310,38,1,,,1605236395,1605236395,0,2
747,active,3689,1,1,1,13,7,0,False,3689,1605233167,33,1,,,1605236395,1605236395,1,0
748,active,3690,1,1,0,26,0,1,False,3690,1605236074,9,1,,,1605236395,1605236395,2,0
749,active,3691,1,1,0,9,4,0,False,3691,1605231231,10,1,,,1605236395,1605236395,1,0
750,active,3693,1,1,0,24,0,0,False,3693,1605235662,3,1,,,1605236395,1605236395,0,0
751,active,3694,1,1,0,2,0,1,False,3694,1605231798,15,1,,,1605236395,1605236395,0,0
752,active,3697,1,1,0,19,5,0,False,3697,1605236273,24,1,,,1605236395,1605236395,2,0
753,active,3699,1,1,0,5,3,4,False,3699,1605235466,21,1,,,1605236395,1605236395,0,1
754,active,3704,1,1,0,17,2,0,False,3704,1605233571,2,1,,,1605236395,1605236395,0,0
755,active,3707,1,1,0,46,2,4,False,3707,1605235931,5,1,,,1605236395,1605236395,0,2
756,active,3708,1,1,0,16,0,1,False,3708,1605235869,12,1,,,1605236395,1605236395,0,4
757,active,3709,1,1,0,39,0,2,False,3709,1605236267,10,1,,,1605236395,1605236395,0,2
758,active,3711,1,1,0,42,2,2,False,3711,1605236248,3,1,,,1605236395,1605236395,3,0
759,active,3712,1,1,0,7,0,1,False,3712,1605232634,32,1,,,1605236395,1605236395,0,1
760,active,3714,1,1,0,12,1,2,False,3714,1605235960,47,1,,,1605236395,1605236395,0,0
761,active,3715,1,1,0,18,1,1,False,3715,1605235320,12,1,,,1605236395,1605236395,4,0
762,active,3716,1,1,0,8,3,0,False,3716,1605228740,15,1,,,1605236395,1605236395,1,0
763,active,3718,1,1,0,17,3,3,False,3718,1605236226,26,1,,,1605236395,1605236395,0,0
764,active,3721,1,1,0,10,1,2,False,3721,1605234627,23,1,,,1605236395,1605236395,0,1
765,active,3723,1,1,0,23,0,0,True,3723,1605225264,7,1,,,1605236395,1605236395,1,0
766,active,3724,1,1,0,7,0,1,False,3724,1605235304,31,1,,,1605236395,1605236395,0,0
767,active,3725,1,1,0,35,0,1,False,3725,1605235133,5,1,,,1605236395,1605236395,0,3
768,active,3726,1,1,0,9,1,0,False,3726,1605236124,14,1,,,1605236395,1605236395,0,1
769,active,3727,1,1,0,29,4,1,False,3727,1605234576,8,1,,,1605236395,1605236395,0,2
770,active,3728,1,1,0,1,0,0,False,3728,1605229735,23,1,,,1605236395,1605236395,0,0
771,active,3731,1,1,0,22,0,0,False,3731,1605236049,24,1,,,1605236395,1605236395,0,2
772,active,3733,1,1,0,43,1,1,False,3733,1605236270,2,1,,,1605236395,1605236395,0,1
773,active,3734,1,1,0,48,10,0,False,3734,1605236186,2,1,,,1605236395,1605236395,1,0
774,active,3735,1,1,0,28,1,0,False,3735,1605236196,10,1,,,1605236395,1605236395,1,0
775,out_of_service,3736,0,0,0,0,0,0,False,3736,1601471240,3,0,,,1605236395,1605236395,0,0
776,active,3737,1,1,0,30,1,0,False,3737,1605236021,5,1,,,1605236395,1605236395,0,4
777,active,3738,1,1,0,29,1,0,False,3738,1605235588,2,1,,,1605236395,1605236395,0,1
778,active,3739,1,1,0,34,1,1,False,3739,1605235933,2,1,,,1605236395,1605236395,0,2
779,active,3740,1,1,0,10,0,0,False,3740,1605235915,24,1,,,1605236395,1605236395,1,0
780,active,3744,1,1,0,30,0,1,False,3744,1605235578,20,1,,,1605236395,1605236395,0,2
781,active,3745,1,1,0,8,1,0,False,3745,1605234214,19,1,,,1605236395,1605236395,0,1
782,active,3746,1,1,0,43,0,1,False,3746,1605236111,4,1,,,1605236395,1605236395,0,0
783,active,3749,1,1,0,3,0,1,False,3749,1605235671,19,1,,,1605236395,1605236395,0,1
784,active,3755,1,1,0,0,0,2,False,3755,1605229992,17,1,,,1605236395,1605236395,0,0
785,active,3756,1,1,0,10,1,0,False,3756,1605236027,11,1,,,1605236395,1605236395,0,1
786,active,3757,1,1,0,22,0,1,False,3757,1605231290,0,1,,,1605236395,1605236395,0,2
787,active,3758,1,1,0,2,0,0,False,3758,1605234877,17,1,,,1605236395,1605236395,1,0
788,active,3759,1,1,0,2,0,1,False,3759,1605233647,16,1,,,1605236395,1605236395,0,1
789,active,3760,1,1,0,12,3,0,False,3760,1605236069,11,1,,,1605236395,1605236395,0,0
790,active,3761,1,1,0,2,1,0,False,3761,1605236018,25,1,,,1605236395,1605236395,0,1
791,active,3762,1,1,0,20,0,0,False,3762,1605227337,7,1,,,1605236395,1605236395,0,0
792,active,3763,1,1,0,19,2,0,False,3763,1605235575,8,1,,,1605236395,1605236395,0,1
793,active,3764,1,1,0,7,0,1,False,3764,1605230269,13,1,,,1605236395,1605236395,2,0
794,active,3765,1,1,0,13,0,0,False,3765,1605224706,8,1,,,1605236395,1605236395,0,0
795,active,3766,1,1,0,2,1,0,False,3766,1605233138,22,1,,,1605236395,1605236395,1,0
796,active,3767,1,1,0,2,0,0,False,3767,1605233620,17,1,,,1605236395,1605236395,0,0
797,active,3768,1,1,0,23,1,0,False,3768,1605228909,0,1,,,1605236395,1605236395,0,0
798,active,3769,1,1,0,11,0,0,False,3769,1605233266,12,1,,,1605236395,1605236395,0,0
799,active,3770,1,1,0,2,0,0,False,3770,1605235501,19,1,,,1605236395,1605236395,0,0
800,active,3771,1,1,0,18,3,1,False,3771,1605235948,11,1,,,1605236395,1605236395,0,2
801,active,3772,1,1,0,8,0,0,False,3772,1605233295,11,1,,,1605236395,1605236395,0,2
802,active,3773,1,1,0,1,1,0,False,3773,1605235699,19,1,,,1605236395,1605236395,1,0
803,active,3774,1,1,0,10,0,0,False,3774,1605234932,13,1,,,1605236395,1605236395,0,0
804,active,3775,1,1,0,4,3,0,False,3775,1605236309,23,1,,,1605236395,1605236395,1,0
805,active,3776,1,1,0,3,1,0,False,3776,1605234571,20,1,,,1605236395,1605236395,0,0
806,active,3777,1,1,0,1,0,0,False,3777,1605232984,22,1,,,1605236395,1605236395,0,0
807,active,3778,1,1,0,4,0,1,False,3778,1605235604,22,1,,,1605236395,1605236395,0,0
808,active,3779,1,1,0,5,2,0,False,3779,1605235997,19,1,,,1605236395,1605236395,0,1
809,active,3780,1,1,0,6,1,0,False,3780,1605234485,16,1,,,1605236395,1605236395,3,0
810,active,3781,1,1,0,0,0,0,False,3781,1605233603,30,1,,,1605236395,1605236395,0,0
811,active,3782,1,1,0,22,0,0,False,3782,1605231310,9,1,,,1605236395,1605236395,0,0
812,active,3783,1,1,0,60,0,0,False,3783,1605236359,5,1,,,1605236395,1605236395,0,3
813,active,3785,1,1,0,11,0,1,False,3785,1605235898,25,1,,,1605236395,1605236395,0,2
814,active,3786,1,1,0,42,0,6,False,3786,1605235507,1,1,,,1605236395,1605236395,1,0
815,active,3787,1,1,0,10,0,0,False,3787,1605233685,12,1,,,1605236395,1605236395,0,0
816,active,3789,1,1,0,20,4,2,False,3789,1605235496,9,1,,,1605236395,1605236395,2,0
817,active,3790,1,1,0,7,0,0,False,3790,1605233484,30,1,,,1605236395,1605236395,0,1
818,active,3791,1,1,0,20,0,0,False,3791,1605217163,12,1,,,1605236395,1605236395,0,0
819,active,3792,0,0,0,29,0,0,False,3792,1605211917,1,1,,,1605236395,1605236395,0,0
820,active,3795,1,1,0,16,0,0,False,3795,1605234118,3,1,,,1605236395,1605236395,0,0
821,active,3798,1,1,0,20,3,0,False,3798,1605235131,35,1,,,1605236395,1605236395,0,3
822,active,3799,1,1,0,51,0,6,False,3799,1605235991,10,1,,,1605236395,1605236395,0,1
823,active,3803,1,1,0,26,3,0,False,3803,1605230639,1,1,,,1605236395,1605236395,1,0
824,active,3804,1,1,4,0,0,13,False,3804,1605231191,1,1,,,1605236395,1605236395,0,0
825,active,3808,1,1,0,1,1,0,False,3808,1605236266,18,1,,,1605236395,1605236395,0,0
826,active,3809,1,1,0,11,1,0,False,3809,1605235824,42,1,,,1605236395,1605236395,1,0
827,active,3811,1,1,0,13,4,2,False,3811,1605236226,4,1,,,1605236395,1605236395,0,0
828,active,3812,1,1,0,27,0,4,False,3812,1605236307,18,1,,,1605236395,1605236395,0,2
829,active,3813,1,1,1,19,0,1,True,3813,1605235126,28,1,,,1605236395,1605236395,0,1
830,active,3814,0,0,23,0,0,0,False,3814,1605076474,0,1,,,1605236395,1605236395,0,0
831,active,3815,1,1,0,20,1,3,False,3815,1605235323,18,1,,,1605236395,1605236395,0,0
832,active,3816,1,1,0,4,1,1,False,3816,1605231904,19,1,,,1605236395,1605236395,0,1
833,active,3817,1,1,0,5,0,0,False,3817,1605236316,13,1,,,1605236395,1605236395,0,0
834,active,3818,1,1,0,18,0,3,False,3818,1605235766,19,1,,,1605236395,1605236395,0,0
835,active,3819,1,1,0,10,0,0,False,3819,1605225609,10,1,,,1605236395,1605236395,0,0
836,active,3820,1,1,0,3,3,0,False,3820,1605234238,16,1,,,1605236395,1605236395,0,0
837,active,3821,1,1,0,2,1,0,False,3821,1605235463,23,1,,,1605236395,1605236395,2,0
838,active,3822,1,1,0,0,0,1,False,3822,1605233448,19,1,,,1605236395,1605236395,0,0
839,active,3823,1,1,0,4,2,0,False,3823,1605234698,26,1,,,1605236395,1605236395,1,0
840,active,3824,1,1,0,6,4,0,False,3824,1605235389,17,1,,,1605236395,1605236395,0,2
841,active,3825,1,1,0,0,0,0,False,3825,1605218957,29,1,,,1605236395,1605236395,1,0
842,active,3826,1,1,0,2,1,0,False,3826,1605235455,16,1,,,1605236395,1605236395,0,0
843,active,3827,1,1,0,6,1,0,False,3827,1605234140,14,1,,,1605236395,1605236395,0,0
