,num_bikes_available,legacy_id,is_installed,last_reported,num_docks_available,num_bikes_disabled,num_ebikes_available,is_renting,is_returning,station_id,num_docks_disabled,station_status,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
19,33,173,1,1605253463,37,0,0,1,1,173,0,active,False,,,1605254405,1605254405,0,0
20,17,174,1,1605251734,18,0,2,1,1,174,0,active,False,,,1605254405,1605254405,0,0
21,50,212,1,1605250623,8,2,0,1,1,212,0,active,False,,,1605254405,1605254405,0,0
22,16,216,1,1605248210,21,0,6,1,1,216,0,active,False,,,1605254405,1605254405,0,0
23,31,217,1,1605248210,7,1,1,1,1,217,0,active,False,,,1605254405,1605254405,0,0
24,26,223,1,1605245780,6,1,6,1,1,223,0,active,False,,,1605254405,1605254405,0,2
25,4,224,1,1605248303,26,0,0,1,1,224,0,active,True,,,1605254405,1605254405,0,0
26,31,228,1,1605250946,22,0,1,1,1,228,2,active,False,,,1605254405,1605254405,0,0
27,7,229,1,1605249416,15,1,0,1,1,229,0,active,False,,,1605254405,1605254405,0,0
28,0,236,1,86400,0,0,0,1,1,236,0,active,False,,,1605254405,1605254405,0,0
29,16,237,1,1605251287,23,0,1,1,1,237,0,active,False,,,1605254405,1605254405,0,0
30,22,238,1,1605250622,9,0,3,1,1,238,0,active,False,,,1605254405,1605254405,0,0
31,15,239,1,1605248210,15,1,0,1,1,239,0,active,False,,,1605254405,1605254405,0,0
32,12,241,1,1605248209,10,1,0,1,1,241,0,active,False,,,1605254405,1605254405,0,0
33,37,242,1,1605248209,9,0,0,1,1,242,0,active,False,,,1605254405,1605254405,0,0
34,3,244,1,1605248209,25,3,1,1,1,244,0,active,False,,,1605254405,1605254405,0,0
35,7,245,1,1605250622,16,0,0,1,1,245,0,active,False,,,1605254405,1605254405,0,0
36,37,247,1,1605247259,17,1,3,1,1,247,0,active,False,,,1605254405,1605254405,1,0
37,85,248,1,1605249415,14,0,0,1,1,248,0,active,False,,,1605254405,1605254405,0,0
38,19,249,1,1605250622,8,0,0,1,1,249,0,active,False,,,1605254405,1605254405,0,0
39,25,250,1,1605251269,14,1,0,1,1,250,0,active,False,,,1605254405,1605254405,0,1
40,22,251,1,1605254185,4,1,2,1,1,251,0,active,False,,,1605254405,1605254405,0,1
41,29,252,1,1605252946,4,0,1,1,1,252,0,active,False,,,1605254405,1605254405,1,0
42,36,254,1,1605249416,8,3,13,1,1,254,0,active,False,,,1605254405,1605254405,0,0
43,26,257,1,1605250622,13,0,0,1,1,257,0,active,False,,,1605254405,1605254405,0,0
44,4,258,1,1605248324,17,2,0,1,1,258,0,active,False,,,1605254405,1605254405,0,0
45,35,259,1,1605248209,4,0,0,1,1,259,0,active,False,,,1605254405,1605254405,0,1
46,16,260,1,1605251922,16,1,0,1,1,260,0,active,False,,,1605254405,1605254405,0,0
47,22,261,1,1605249480,19,0,1,1,1,261,0,active,False,,,1605254405,1605254405,0,0
48,7,262,1,1605248209,16,1,0,1,1,262,0,active,False,,,1605254405,1605254405,0,0
49,20,264,1,1605249415,6,1,0,1,1,264,0,active,False,,,1605254405,1605254405,1,0
50,17,265,1,1605254300,18,0,0,1,1,265,0,active,False,,,1605254405,1605254405,0,0
51,23,267,1,1605250621,45,2,0,1,1,267,0,active,False,,,1605254405,1605254405,0,0
52,20,268,1,1605250622,7,0,0,1,1,268,0,active,False,,,1605254405,1605254405,0,0
53,3,270,1,1605250623,20,0,1,1,1,270,0,active,False,,,1605254405,1605254405,0,0
54,11,274,1,1605252471,20,0,2,1,1,274,0,active,False,,,1605254405,1605254405,0,0
55,3,275,1,1605248209,16,0,0,1,1,275,0,active,False,,,1605254405,1605254405,0,0
56,3,276,1,1605249688,22,0,1,1,1,276,0,active,False,,,1605254405,1605254405,0,0
57,9,278,1,1605248209,10,0,0,1,1,278,0,active,False,,,1605254405,1605254405,0,0
58,0,280,0,86400,0,0,0,0,0,280,0,out_of_service,False,,,1605254405,1605254405,0,0
59,30,281,1,1605249416,35,1,0,1,1,281,0,active,True,,,1605254405,1605254405,0,0
60,14,282,1,1605251661,13,0,4,1,1,282,0,active,False,,,1605254405,1605254405,0,0
61,33,284,1,1605254089,18,0,2,1,1,284,0,active,False,,,1605254405,1605254405,0,0
62,28,285,1,1605253156,23,2,5,1,1,285,0,active,True,,,1605254405,1605254405,1,0
63,2,289,1,1605248209,17,0,2,1,1,289,0,active,False,,,1605254405,1605254405,0,0
64,18,291,1,1605250622,2,0,2,1,1,291,0,active,False,,,1605254405,1605254405,1,0
65,50,293,1,1605254241,4,0,0,1,1,293,0,active,False,,,1605254405,1605254405,1,0
66,21,295,1,1605249416,2,1,0,1,1,295,0,active,False,,,1605254405,1605254405,0,0
67,33,297,1,1605252159,39,5,2,1,1,297,0,active,False,,,1605254405,1605254405,2,0
68,4,298,1,1605248210,31,0,0,1,1,298,0,active,False,,,1605254405,1605254405,0,0
69,37,301,1,1605250622,21,0,1,1,1,301,0,active,False,,,1605254405,1605254405,0,1
70,30,302,1,1605251050,3,4,11,1,1,302,0,active,False,,,1605254405,1605254405,1,0
71,57,303,1,1605254372,9,1,0,1,1,303,0,active,False,,,1605254405,1605254405,0,0
72,7,304,1,1605248210,25,1,0,1,1,304,0,active,False,,,1605254405,1605254405,1,0
73,1,305,1,1605249416,31,1,0,1,1,305,0,active,False,,,1605254405,1605254405,0,0
74,25,307,1,1605254111,4,1,2,1,1,307,0,active,False,,,1605254405,1605254405,0,0
75,46,308,1,1605252101,1,1,4,1,1,308,0,active,False,,,1605254405,1605254405,0,0
76,24,309,1,1605250622,17,0,1,1,1,309,0,active,False,,,1605254405,1605254405,0,0
77,60,310,1,1605248209,5,1,1,1,1,310,0,active,False,,,1605254405,1605254405,0,0
78,14,311,1,1605251303,14,3,1,1,1,311,0,active,False,,,1605254405,1605254405,2,0
79,26,312,1,1605250622,6,1,0,1,1,312,0,active,False,,,1605254405,1605254405,0,0
80,45,313,1,1605248734,10,0,1,1,1,313,0,active,False,,,1605254405,1605254405,0,0
81,19,315,1,1605248210,7,3,0,1,1,315,0,active,False,,,1605254405,1605254405,0,0
82,39,316,1,1605240530,4,0,8,0,0,316,0,active,False,,,1605254405,1605254405,0,0
83,32,317,1,1605250621,22,0,6,1,1,317,0,active,False,,,1605254405,1605254405,1,0
84,13,319,1,1605252344,20,0,1,1,1,319,0,active,False,,,1605254405,1605254405,0,0
85,29,320,1,1605250622,10,0,0,1,1,320,0,active,False,,,1605254405,1605254405,0,0
86,27,321,1,1605248210,11,1,0,1,1,321,0,active,False,,,1605254405,1605254405,0,1
87,36,323,1,1605253025,3,0,1,1,1,323,0,active,False,,,1605254405,1605254405,0,1
88,71,324,1,1605253192,3,0,1,1,1,324,0,active,False,,,1605254405,1605254405,0,0
89,34,325,1,1605252371,0,1,6,0,0,325,0,active,False,,,1605254405,1605254405,0,0
90,18,326,1,1605250962,23,0,0,1,1,326,0,active,False,,,1605254405,1605254405,0,0
91,19,327,1,1605251947,19,1,1,1,1,327,0,active,True,,,1605254405,1605254405,0,0
92,31,328,1,1605249416,1,3,2,1,1,328,0,active,False,,,1605254405,1605254405,0,1
93,19,330,1,1605250623,19,1,0,1,1,330,0,active,False,,,1605254405,1605254405,0,8
94,20,331,1,1605250622,5,2,2,1,1,331,0,active,False,,,1605254405,1605254405,0,0
95,26,332,1,1605251343,10,0,6,1,1,332,0,active,False,,,1605254405,1605254405,0,0
96,25,334,1,1605249416,6,0,1,1,1,334,0,active,False,,,1605254405,1605254405,0,0
97,10,335,1,1605249416,17,0,0,1,1,335,0,active,False,,,1605254405,1605254405,0,0
98,25,336,1,1605249416,11,0,2,1,1,336,0,active,False,,,1605254405,1605254405,0,0
99,22,340,1,1605254223,4,1,0,1,1,340,0,active,False,,,1605254405,1605254405,0,0
100,16,341,1,1605202828,3,0,0,0,0,341,0,active,False,,,1605254405,1605254405,0,0
101,27,342,1,1605249416,1,0,4,1,1,342,1,active,False,,,1605254405,1605254405,0,1
102,18,343,1,1605248209,5,0,0,1,1,343,0,active,False,,,1605254405,1605254405,0,0
103,3,344,1,1605248209,16,4,1,1,1,344,0,active,False,,,1605254405,1605254405,0,0
104,16,346,1,1605254344,10,1,0,1,1,346,0,active,False,,,1605254405,1605254405,0,0
105,34,347,1,1605254171,20,0,7,1,1,347,0,active,False,,,1605254405,1605254405,1,0
106,38,349,1,1605249416,23,0,0,1,1,349,0,active,False,,,1605254405,1605254405,1,0
107,38,350,1,1605251486,7,1,7,1,1,350,1,active,False,,,1605254405,1605254405,0,0
108,36,351,1,1605248211,3,0,0,1,1,351,0,active,False,,,1605254405,1605254405,0,0
109,4,353,1,1605248998,22,1,1,1,1,353,0,active,False,,,1605254405,1605254405,0,0
110,12,354,1,1605247293,35,0,5,1,1,354,0,active,False,,,1605254405,1605254405,0,0
111,26,355,1,1605252672,15,2,0,1,1,355,0,active,False,,,1605254405,1605254405,0,0
112,23,356,1,1605250621,0,0,5,1,1,356,0,active,False,,,1605254405,1605254405,0,0
113,48,358,1,1605254073,2,0,13,1,1,358,0,active,False,,,1605254405,1605254405,0,0
114,3,359,1,1605249416,72,3,0,1,1,359,0,active,False,,,1605254405,1605254405,0,0
115,14,360,1,1605250894,25,0,0,1,1,360,0,active,False,,,1605254405,1605254405,0,0
116,73,361,1,1605251423,6,0,6,1,1,361,0,active,False,,,1605254405,1605254405,0,0
117,34,362,1,1605253035,23,0,0,1,1,362,0,active,False,,,1605254405,1605254405,0,0
118,0,363,0,1604843856,3,0,0,0,0,363,0,out_of_service,False,,,1605254405,1605254405,0,0
119,2,364,1,1605248209,25,0,1,1,1,364,0,active,False,,,1605254405,1605254405,0,0
120,10,366,1,1605248210,22,1,1,1,1,366,0,active,False,,,1605254405,1605254405,0,0
121,8,367,1,1605250621,33,2,0,1,1,367,0,active,False,,,1605254405,1605254405,0,0
122,24,368,1,1605249416,18,3,1,1,1,368,2,active,False,,,1605254405,1605254405,0,1
123,49,369,1,1605253518,24,3,1,1,1,369,0,active,False,,,1605254405,1605254405,3,0
124,8,372,1,1605248210,19,0,0,1,1,372,0,active,False,,,1605254405,1605254405,0,0
125,6,373,1,1605249894,13,0,0,1,1,373,0,active,False,,,1605254405,1605254405,0,0
126,34,376,1,1605251470,8,0,0,1,1,376,0,active,False,,,1605254405,1605254405,0,0
127,28,377,1,1605251016,20,0,0,1,1,377,0,active,False,,,1605254405,1605254405,0,0
128,46,379,1,1605250621,9,1,6,1,1,379,0,active,False,,,1605254405,1605254405,0,0
129,31,380,1,1605253599,11,0,0,1,1,380,0,active,False,,,1605254405,1605254405,0,0
130,27,383,1,1605249416,11,0,2,1,1,383,1,active,False,,,1605254405,1605254405,0,0
131,6,385,1,1605252409,23,0,0,1,1,385,0,active,False,,,1605254405,1605254405,0,0
132,71,386,1,1605253507,11,0,0,1,1,386,0,active,False,,,1605254405,1605254405,0,0
133,3,387,1,1605249416,36,0,0,1,1,387,0,active,False,,,1605254405,1605254405,8,0
134,4,388,1,1605252212,29,2,2,1,1,388,0,active,False,,,1605254405,1605254405,0,0
135,10,389,1,1605248209,17,0,0,1,1,389,0,active,False,,,1605254405,1605254405,0,0
136,23,390,1,1605248964,8,0,1,1,1,390,0,active,False,,,1605254405,1605254405,0,0
137,0,391,1,1605254078,7,16,0,1,1,391,15,active,False,,,1605254405,1605254405,0,0
138,29,392,1,1605248209,6,0,0,1,1,392,0,active,False,,,1605254405,1605254405,0,0
139,21,393,1,1605253804,16,0,3,1,1,393,0,active,False,,,1605254405,1605254405,0,0
140,0,394,0,86400,0,0,0,0,0,394,0,out_of_service,False,,,1605254405,1605254405,0,0
141,7,396,1,1605248209,18,0,2,1,1,396,0,active,False,,,1605254405,1605254405,0,0
142,5,397,1,1605248209,68,2,1,1,1,397,0,active,False,,,1605254405,1605254405,0,0
143,28,398,1,1605250938,3,0,0,1,1,398,0,active,False,,,1605254405,1605254405,0,0
144,8,399,1,1605248209,30,1,1,1,1,399,0,active,False,,,1605254405,1605254405,0,0
145,4,400,1,1605254227,9,1,0,1,1,400,1,active,False,,,1605254405,1605254405,1,0
146,30,401,1,1605250925,11,1,3,1,1,401,0,active,False,,,1605254405,1605254405,0,1
147,38,402,1,1605250622,0,1,6,0,0,402,0,active,False,,,1605254405,1605254405,0,0
148,10,403,1,1605249416,21,0,0,1,1,403,0,active,False,,,1605254405,1605254405,0,0
149,28,405,1,1605249416,23,0,0,1,1,405,0,active,False,,,1605254405,1605254405,2,0
150,8,406,1,1605253035,11,1,1,1,1,406,0,active,False,,,1605254405,1605254405,0,0
151,19,408,1,1605249415,2,2,0,1,1,408,0,active,False,,,1605254405,1605254405,0,0
152,13,410,1,1605251929,27,5,0,1,1,410,0,active,False,,,1605254405,1605254405,0,0
153,22,411,1,1605253443,9,0,6,1,1,411,0,active,False,,,1605254405,1605254405,1,0
154,25,412,1,1605250983,1,3,0,1,1,412,0,active,False,,,1605254405,1605254405,0,0
155,13,415,1,1605252171,32,1,1,1,1,415,0,active,False,,,1605254405,1605254405,0,0
156,3,416,1,1605248210,28,0,0,1,1,416,0,active,False,,,1605254405,1605254405,0,0
157,4,417,1,1605252034,21,0,0,1,1,417,0,active,False,,,1605254405,1605254405,0,0
158,32,418,1,1605248209,5,0,0,1,1,418,0,active,False,,,1605254405,1605254405,0,0
159,6,419,1,1605250536,17,0,0,1,1,419,0,active,False,,,1605254405,1605254405,0,0
160,4,420,1,1605252490,46,1,0,1,1,420,0,active,False,,,1605254405,1605254405,0,0
161,7,421,1,1605248209,11,1,2,1,1,421,0,active,False,,,1605254405,1605254405,0,0
162,50,422,1,1605251306,25,3,35,1,1,422,0,active,False,,,1605254405,1605254405,0,0
163,0,423,1,1605251392,26,1,0,1,1,423,0,active,False,,,1605254405,1605254405,0,0
164,12,426,1,1605251707,17,1,2,1,1,426,0,active,True,,,1605254405,1605254405,0,0
165,38,427,1,1605252161,8,1,2,1,1,427,0,active,False,,,1605254405,1605254405,1,0
166,13,432,1,1605252639,17,1,0,1,1,432,0,active,False,,,1605254405,1605254405,2,0
167,39,434,1,1605250621,20,1,0,1,1,434,0,active,False,,,1605254405,1605254405,0,0
168,22,435,1,1605249542,27,1,0,1,1,435,0,active,False,,,1605254405,1605254405,0,0
169,1,436,1,1605253724,26,0,0,1,1,436,0,active,False,,,1605254405,1605254405,0,0
170,3,437,1,1605248209,21,0,1,1,1,437,0,active,False,,,1605254405,1605254405,1,0
171,40,438,1,1605249422,6,1,0,1,1,438,0,active,False,,,1605254405,1605254405,1,0
172,10,439,1,1605252382,32,1,0,1,1,439,0,active,False,,,1605254405,1605254405,0,0
173,3,440,1,1605250621,29,0,0,1,1,440,0,active,False,,,1605254405,1605254405,0,0
174,22,442,1,1605250621,29,0,0,1,1,442,0,active,False,,,1605254405,1605254405,1,0
175,7,443,1,1605253603,16,0,4,1,1,443,0,active,False,,,1605254405,1605254405,0,0
176,68,445,1,1605251060,12,0,6,1,1,445,0,active,False,,,1605254405,1605254405,0,1
177,4,446,1,1605250622,74,1,1,1,1,446,0,active,False,,,1605254405,1605254405,0,0
178,16,447,1,1605253211,14,0,0,1,1,447,1,active,False,,,1605254405,1605254405,1,0
179,16,448,1,1605252800,11,0,6,1,1,448,0,active,False,,,1605254405,1605254405,0,0
180,25,450,1,1605249417,39,3,2,1,1,450,0,active,False,,,1605254405,1605254405,0,0
181,61,453,1,1605254275,3,2,0,1,1,453,0,active,False,,,1605254405,1605254405,0,1
182,15,454,1,1605250622,18,2,1,1,1,454,0,active,False,,,1605254405,1605254405,0,0
183,7,455,1,1605250621,52,0,0,1,1,455,0,active,False,,,1605254405,1605254405,0,0
184,0,456,1,1605230089,33,1,0,1,1,456,0,active,False,,,1605254405,1605254405,0,0
185,34,457,1,1605253783,44,1,2,1,1,457,0,active,False,,,1605254405,1605254405,0,0
186,8,458,1,1605251949,22,1,3,1,1,458,0,active,False,,,1605254405,1605254405,0,0
187,12,460,1,1605248209,12,1,1,1,1,460,0,active,False,,,1605254405,1605254405,0,0
188,26,461,1,1605250621,29,1,0,1,1,461,0,active,False,,,1605254405,1605254405,0,0
189,54,462,1,1605253277,23,0,1,1,1,462,0,active,False,,,1605254405,1605254405,0,0
190,1,464,1,1605249417,51,0,0,1,1,464,1,active,False,,,1605254405,1605254405,0,0
191,18,465,1,1605253469,21,0,4,1,1,465,0,active,False,,,1605254405,1605254405,0,0
192,4,466,1,1605253598,21,2,0,1,1,466,8,active,False,,,1605254405,1605254405,0,0
193,30,467,1,1605252528,3,1,0,1,1,467,0,active,False,,,1605254405,1605254405,0,0
194,26,468,1,1605252661,37,2,0,1,1,468,0,active,False,,,1605254405,1605254405,0,1
195,6,469,1,1605250622,51,0,0,1,1,469,0,active,False,,,1605254405,1605254405,0,0
196,68,470,1,1605249416,4,0,1,1,1,470,0,active,False,,,1605254405,1605254405,0,0
197,15,471,1,1605250566,14,2,1,1,1,471,0,active,False,,,1605254405,1605254405,0,0
198,12,472,1,1605250621,41,2,3,1,1,472,0,active,False,,,1605254405,1605254405,1,0
199,50,473,1,1605249416,13,1,1,1,1,473,0,active,False,,,1605254405,1605254405,0,0
200,25,474,1,1605254262,29,2,1,1,1,474,0,active,False,,,1605254405,1605254405,0,0
201,55,476,1,1605250622,8,2,1,1,1,476,0,active,False,,,1605254405,1605254405,2,0
202,66,477,1,1605251376,1,3,13,1,1,477,1,active,False,,,1605254405,1605254405,0,0
203,22,478,1,1605253801,11,4,6,1,1,478,0,active,False,,,1605254405,1605254405,0,3
204,16,479,1,1605249416,15,0,0,1,1,479,0,active,False,,,1605254405,1605254405,0,0
205,15,480,1,1605248237,13,1,6,1,1,480,0,active,False,,,1605254405,1605254405,0,1
206,16,481,1,1605253818,9,0,5,1,1,481,0,active,False,,,1605254405,1605254405,0,0
207,76,482,1,1605249539,1,1,0,1,1,482,0,active,False,,,1605254405,1605254405,0,0
208,12,483,1,1605249416,21,1,2,1,1,483,0,active,False,,,1605254405,1605254405,0,0
209,6,484,1,1605249416,38,2,0,1,1,484,0,active,False,,,1605254405,1605254405,0,0
210,1,485,1,1605249787,39,0,0,1,1,485,0,active,False,,,1605254405,1605254405,0,0
211,1,486,1,1605250621,39,1,0,1,1,486,0,active,False,,,1605254405,1605254405,1,0
212,33,487,1,1605252564,1,1,7,1,1,487,0,active,False,,,1605254405,1605254405,0,1
213,31,489,1,1605250622,16,2,0,1,1,489,0,active,False,,,1605254405,1605254405,0,0
214,49,490,1,1605249416,16,1,0,1,1,490,0,active,False,,,1605254405,1605254405,0,1
215,51,492,1,1605250622,15,1,14,1,1,492,1,active,False,,,1605254405,1605254405,0,0
216,9,493,1,1605250622,24,1,0,1,1,493,0,active,False,,,1605254405,1605254405,1,0
217,50,494,1,1605254241,16,0,4,1,1,494,0,active,False,,,1605254405,1605254405,0,0
218,34,495,1,1605251691,4,1,2,1,1,495,0,active,False,,,1605254405,1605254405,0,0
219,41,496,1,1605250622,23,1,1,1,1,496,0,active,False,,,1605254405,1605254405,0,0
220,20,497,1,1605249424,45,1,1,1,1,497,0,active,False,,,1605254405,1605254405,0,0
221,21,499,1,1605249418,15,0,0,1,1,499,0,active,True,,,1605254405,1605254405,0,1
222,25,500,1,1605250794,27,0,0,1,1,500,0,active,False,,,1605254405,1605254405,0,0
223,30,501,1,1605250622,51,2,1,1,1,501,0,active,False,,,1605254405,1605254405,0,0
224,34,502,1,1605248951,1,1,9,1,1,502,0,active,False,,,1605254405,1605254405,0,0
225,17,503,1,1605252623,13,1,0,1,1,503,0,active,False,,,1605254405,1605254405,0,1
226,33,504,1,1605251501,21,0,4,1,1,504,0,active,False,,,1605254405,1605254405,1,0
227,38,505,1,1605245977,14,0,0,1,1,505,0,active,False,,,1605254405,1605254405,0,0
228,31,507,1,1605250621,13,1,3,1,1,507,0,active,False,,,1605254405,1605254405,0,0
229,10,508,1,1605250623,14,1,3,1,1,508,0,active,False,,,1605254405,1605254405,0,0
230,59,509,1,1605249416,0,2,3,1,1,509,0,active,False,,,1605254405,1605254405,0,0
231,25,510,1,1605245717,24,6,0,0,0,510,0,active,False,,,1605254405,1605254405,0,0
232,10,513,1,1605248817,19,0,3,1,1,513,0,active,False,,,1605254405,1605254405,0,0
233,45,514,1,1605251674,6,1,5,1,1,514,0,active,True,,,1605254405,1605254405,0,0
234,44,515,1,1605254345,34,1,6,1,1,515,0,active,False,,,1605254405,1605254405,1,0
235,16,516,1,1605252268,12,3,0,1,1,516,0,active,False,,,1605254405,1605254405,0,0
236,7,517,1,1605249417,59,3,0,1,1,517,0,active,False,,,1605254405,1605254405,0,0
237,32,519,1,1605249416,37,0,0,1,1,519,0,active,False,,,1605254405,1605254405,0,0
238,27,522,1,1605250622,24,0,0,1,1,522,0,active,False,,,1605254405,1605254405,0,0
239,16,525,1,1605250621,40,0,0,1,1,525,0,active,False,,,1605254405,1605254405,0,0
240,0,526,1,1605248003,40,0,0,1,1,526,0,active,False,,,1605254405,1605254405,0,0
241,34,528,1,1605250622,2,3,2,1,1,528,0,active,False,,,1605254405,1605254405,0,0
242,39,529,1,1605249415,0,2,17,1,1,529,0,active,False,,,1605254405,1605254405,0,0
243,23,530,1,1605254364,1,0,3,1,1,530,0,active,False,,,1605254405,1605254405,0,0
244,58,531,1,1605252934,2,0,2,1,1,531,0,active,False,,,1605254405,1605254405,1,0
245,27,532,1,1605248209,14,2,3,1,1,532,0,active,False,,,1605254405,1605254405,0,0
246,9,533,1,1605250622,36,1,0,1,1,533,0,active,False,,,1605254405,1605254405,0,0
247,26,534,1,1605254016,3,2,1,1,1,534,0,active,False,,,1605254405,1605254405,0,0
248,5,536,1,1605251008,23,0,0,1,1,536,0,active,False,,,1605254405,1605254405,0,0
249,22,539,1,1605248209,8,1,0,1,1,539,0,active,False,,,1605254405,1605254405,0,1
250,27,540,1,1605254043,27,0,3,1,1,540,0,active,False,,,1605254405,1605254405,0,0
251,26,545,1,1605250622,1,0,1,1,1,545,0,active,False,,,1605254405,1605254405,0,0
252,13,546,1,1605246413,31,1,0,1,1,546,0,active,False,,,1605254405,1605254405,0,0
253,32,2000,1,1605248210,25,0,1,1,1,2000,0,active,False,,,1605254405,1605254405,0,0
254,18,2002,1,1605249272,6,3,2,1,1,2002,0,active,False,,,1605254405,1605254405,1,0
255,25,2003,1,1605253415,27,2,2,1,1,2003,0,active,False,,,1605254405,1605254405,0,1
256,10,2005,1,1605250623,2,0,0,1,1,2005,0,active,False,,,1605254405,1605254405,0,0
257,35,2006,1,1605254200,12,0,2,1,1,2006,2,active,True,,,1605254405,1605254405,0,0
258,18,2008,1,1605254335,5,1,6,1,1,2008,0,active,True,,,1605254405,1605254405,0,0
259,31,2009,1,1605251670,1,3,1,1,1,2009,0,active,False,,,1605254405,1605254405,0,0
260,40,2010,1,1605249813,25,0,0,1,1,2010,0,active,False,,,1605254405,1605254405,0,0
261,1,2012,1,1605250805,33,1,1,1,1,2012,0,active,False,,,1605254405,1605254405,0,0
262,3,2017,1,1605250622,35,1,0,1,1,2017,0,active,False,,,1605254405,1605254405,0,0
263,12,2021,1,1605249415,52,0,1,1,1,2021,1,active,False,,,1605254405,1605254405,0,0
264,3,2022,1,1605250623,30,0,0,1,1,2022,0,active,False,,,1605254405,1605254405,0,0
265,41,3016,1,1605253033,13,0,1,1,1,3016,0,active,False,,,1605254405,1605254405,0,1
266,23,3041,1,1605251829,1,0,10,1,1,3041,0,active,False,,,1605254405,1605254405,0,0
267,16,3042,1,1605252869,2,1,6,1,1,3042,0,active,False,,,1605254405,1605254405,0,0
268,13,3043,1,1605251828,5,1,1,1,1,3043,0,active,False,,,1605254405,1605254405,0,0
269,10,3044,1,1605251829,17,0,1,1,1,3044,0,active,False,,,1605254405,1605254405,0,0
270,8,3046,1,1605251829,11,0,5,1,1,3046,0,active,False,,,1605254405,1605254405,0,0
271,9,3047,1,1605251828,12,0,5,1,1,3047,0,active,False,,,1605254405,1605254405,0,0
272,4,3048,1,1605252933,15,0,0,1,1,3048,0,active,False,,,1605254405,1605254405,0,0
273,9,3049,1,1605251828,8,0,5,1,1,3049,1,active,False,,,1605254405,1605254405,0,0
274,12,3050,1,1605251828,9,0,0,1,1,3050,0,active,False,,,1605254405,1605254405,0,0
275,7,3052,1,1605251828,15,1,5,1,1,3052,0,active,False,,,1605254405,1605254405,0,0
276,4,3053,1,1605251828,18,1,1,1,1,3053,0,active,False,,,1605254405,1605254405,0,0
277,6,3054,1,1605251828,13,0,1,1,1,3054,0,active,False,,,1605254405,1605254405,0,0
278,1,3055,1,1605251827,21,1,0,1,1,3055,0,active,False,,,1605254405,1605254405,0,0
279,6,3056,1,1605253591,16,1,3,1,1,3056,0,active,False,,,1605254405,1605254405,0,0
280,8,3057,1,1605251828,9,1,2,1,1,3057,0,active,False,,,1605254405,1605254405,0,0
281,8,3058,1,1605251828,16,0,1,1,1,3058,0,active,False,,,1605254405,1605254405,0,0
282,7,3059,1,1605254130,12,0,4,1,1,3059,0,active,False,,,1605254405,1605254405,0,0
283,5,3060,1,1605251827,14,0,1,1,1,3060,0,active,False,,,1605254405,1605254405,1,0
284,0,3061,1,1605251828,21,0,0,1,1,3061,0,active,False,,,1605254405,1605254405,0,0
285,14,3062,1,1605251828,8,1,1,1,1,3062,0,active,False,,,1605254405,1605254405,0,0
286,7,3063,1,1605245646,12,1,0,1,1,3063,0,active,False,,,1605254405,1605254405,1,0
287,1,3064,1,1605251828,20,1,0,1,1,3064,1,active,False,,,1605254405,1605254405,0,0
288,2,3065,1,1605251828,29,0,2,1,1,3065,0,active,False,,,1605254405,1605254405,0,0
289,11,3066,1,1605251828,7,1,2,1,1,3066,0,active,False,,,1605254405,1605254405,0,0
290,14,3067,1,1605251828,13,0,1,1,1,3067,0,active,False,,,1605254405,1605254405,0,0
