,num_bikes_available,num_bikes_disabled,num_docks_available,is_installed,last_reported,station_status,station_id,num_docks_disabled,is_returning,is_renting,eightd_has_available_keys,num_ebikes_available,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
65,25,3,26,1,1604678202,active,293,0,1,1,False,1,293,,,1604678405,1604678405,0.0,1.0
66,0,0,0,1,86400,active,295,0,0,0,False,0,295,,,1604678405,1604678405,0.0,0.0
67,20,2,55,1,1604678384,active,297,0,1,1,False,1,297,,,1604678405,1604678405,0.0,2.0
68,27,2,6,1,1604678250,active,298,0,1,1,False,0,298,,,1604678405,1604678405,5.0,0.0
69,20,0,38,1,1604678244,active,301,0,1,1,False,1,301,,,1604678405,1604678405,0.0,8.0
70,2,2,33,1,1604677918,active,302,0,1,1,False,1,302,,,1604678405,1604678405,0.0,1.0
71,65,2,0,1,1604677891,active,303,0,1,1,False,2,303,,,1604678405,1604678405,0.0,2.0
72,29,1,0,1,1604678131,active,304,26,1,1,True,18,304,"{'dock_blocked_count': 26, 'active': True, 'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 8688, 'off_dock_capacity': 70, 'region': 'BKN', 'off_dock_count': 22}",[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],1604678405,1604678405,0.0,4.0
73,31,2,0,1,1604677739,active,305,0,1,1,False,6,305,,,1604678405,1604678405,0.0,4.0
74,15,0,15,1,1604678252,active,307,0,1,1,False,0,307,,,1604678405,1604678405,2.0,0.0
75,18,1,29,1,1604678302,active,308,0,1,1,False,1,308,,,1604678405,1604678405,2.0,0.0
76,40,1,0,1,1604678341,active,309,0,1,1,False,8,309,,,1604678405,1604678405,0.0,0.0
77,57,0,9,1,1604678324,active,310,0,1,1,False,1,310,,,1604678405,1604678405,0.0,1.0
78,19,0,12,1,1604678159,active,311,0,1,1,False,0,311,,,1604678405,1604678405,3.0,0.0
79,15,1,17,1,1604678379,active,312,0,1,1,False,0,312,,,1604678405,1604678405,7.0,0.0
80,52,0,3,1,1604677859,active,313,0,1,1,False,0,313,,,1604678405,1604678405,0.0,2.0
81,14,1,14,1,1604677848,active,315,0,1,1,False,0,315,,,1604678405,1604678405,3.0,0.0
82,4,1,38,1,1604678278,active,316,0,1,1,False,1,316,,,1604678405,1604678405,0.0,0.0
83,26,0,28,1,1604678347,active,317,0,1,1,False,0,317,,,1604678405,1604678405,4.0,0.0
84,12,0,21,1,1604678381,active,319,0,1,1,False,4,319,,,1604678405,1604678405,0.0,2.0
85,13,0,26,1,1604678331,active,320,0,1,1,False,3,320,,,1604678405,1604678405,0.0,2.0
86,22,0,17,1,1604676518,active,321,0,1,1,False,0,321,,,1604678405,1604678405,0.0,0.0
87,20,0,19,1,1604678292,active,323,0,1,1,False,1,323,,,1604678405,1604678405,0.0,1.0
88,70,1,3,1,1604676663,active,324,0,1,1,False,2,324,,,1604678405,1604678405,3.0,0.0
89,31,2,2,1,1604678177,active,325,0,1,1,False,1,325,,,1604678405,1604678405,0.0,2.0
90,10,9,22,1,1604678315,active,326,0,1,1,False,1,326,,,1604678405,1604678405,0.0,2.0
91,25,2,12,1,1604678244,active,327,0,1,1,True,1,327,,,1604678405,1604678405,0.0,2.0
92,32,1,2,1,1604678329,active,328,0,1,1,False,3,328,,,1604678405,1604678405,0.0,4.0
93,20,0,19,1,1604678387,active,330,0,1,1,False,4,330,,,1604678405,1604678405,0.0,0.0
94,9,2,16,1,1604678086,active,331,0,1,1,False,1,331,,,1604678405,1604678405,2.0,0.0
95,23,0,13,1,1604677496,active,332,0,1,1,False,0,332,,,1604678405,1604678405,0.0,4.0
96,5,0,26,1,1604677823,active,334,0,1,1,False,0,334,,,1604678405,1604678405,3.0,0.0
97,18,1,8,1,1604678078,active,335,0,1,1,False,0,335,,,1604678405,1604678405,1.0,0.0
98,28,1,7,1,1604678141,active,336,0,1,1,False,1,336,,,1604678405,1604678405,3.0,0.0
99,23,0,4,1,1604677983,active,340,0,1,1,False,0,340,,,1604678405,1604678405,0.0,1.0
100,4,1,14,1,1604677425,active,341,0,1,1,False,0,341,,,1604678405,1604678405,3.0,0.0
101,18,0,10,1,1604677568,active,342,1,1,1,False,0,342,,,1604678405,1604678405,3.0,0.0
102,22,0,1,1,1604678308,active,343,0,1,1,False,2,343,,,1604678405,1604678405,1.0,0.0
103,6,0,17,1,1604678362,active,344,0,1,1,False,0,344,,,1604678405,1604678405,1.0,0.0
104,16,1,10,1,1604678023,active,346,0,1,1,False,0,346,,,1604678405,1604678405,1.0,0.0
105,38,0,16,1,1604678396,active,347,0,1,1,False,1,347,,,1604678405,1604678405,0.0,1.0
106,0,1,60,1,1604678102,active,349,0,1,1,False,0,349,,,1604678405,1604678405,1.0,0.0
107,17,0,29,1,1604677737,active,350,1,1,1,False,0,350,,,1604678405,1604678405,0.0,0.0
108,38,1,0,1,1604676874,active,351,0,1,1,False,5,351,,,1604678405,1604678405,0.0,7.0
109,2,2,23,1,1604678104,active,353,0,1,1,False,0,353,,,1604678405,1604678405,1.0,0.0
110,14,1,32,1,1604677986,active,354,0,1,1,False,0,354,,,1604678405,1604678405,0.0,1.0
111,40,1,2,1,1604678288,active,355,0,1,1,False,3,355,,,1604678405,1604678405,0.0,0.0
112,8,1,14,1,1604677895,active,356,0,1,1,False,0,356,,,1604678405,1604678405,0.0,6.0
113,14,0,36,1,1604678368,active,358,0,1,1,False,0,358,,,1604678405,1604678405,4.0,0.0
114,75,2,1,1,1604678162,active,359,0,1,1,False,18,359,,,1604678405,1604678405,1.0,0.0
115,22,0,17,1,1604678259,active,360,0,1,1,False,0,360,,,1604678405,1604678405,0.0,3.0
116,16,1,62,1,1604678292,active,361,0,1,1,False,1,361,,,1604678405,1604678405,0.0,0.0
117,42,2,13,1,1604678280,active,362,0,1,1,False,6,362,,,1604678405,1604678405,0.0,2.0
118,0,0,1,0,1604591481,out_of_service,363,0,0,0,False,0,363,,,1604678405,1604678405,0.0,0.0
119,4,0,23,1,1604677737,active,364,0,1,1,False,2,364,,,1604678405,1604678405,0.0,4.0
120,6,1,26,1,1604678352,active,366,0,1,1,False,0,366,,,1604678405,1604678405,0.0,6.0
121,40,3,0,1,1604677778,active,367,0,1,1,False,13,367,,,1604678405,1604678405,0.0,3.0
122,5,0,42,1,1604678350,active,368,0,1,1,False,1,368,,,1604678405,1604678405,8.0,0.0
123,34,0,42,1,1604678145,active,369,0,1,1,False,0,369,,,1604678405,1604678405,1.0,0.0
124,2,1,24,1,1604676430,active,372,0,1,1,False,1,372,,,1604678405,1604678405,2.0,0.0
125,2,1,16,1,1604677865,active,373,0,1,1,False,0,373,,,1604678405,1604678405,1.0,0.0
126,32,0,10,1,1604678295,active,376,0,1,1,False,8,376,,,1604678405,1604678405,0.0,0.0
127,45,0,3,1,1604677880,active,377,0,1,1,False,6,377,,,1604678405,1604678405,0.0,0.0
128,7,1,48,1,1604677948,active,379,0,1,1,False,1,379,,,1604678405,1604678405,1.0,0.0
129,12,0,30,1,1604678396,active,380,0,1,1,False,1,380,,,1604678405,1604678405,2.0,0.0
130,30,0,8,1,1604677932,active,383,1,1,1,False,0,383,,,1604678405,1604678405,0.0,22.0
131,8,1,20,1,1604678319,active,385,0,1,1,False,0,385,,,1604678405,1604678405,0.0,1.0
132,67,0,15,1,1604678202,active,386,0,1,1,False,3,386,,,1604678405,1604678405,2.0,0.0
133,20,0,19,1,1604678365,active,387,0,1,1,False,3,387,,,1604678405,1604678405,0.0,2.0
134,33,1,1,1,1604678397,active,388,0,1,1,False,3,388,,,1604678405,1604678405,2.0,0.0
135,10,0,17,1,1604678118,active,389,0,1,1,False,0,389,,,1604678405,1604678405,0.0,1.0
136,25,0,6,1,1604677517,active,390,0,1,1,False,1,390,,,1604678405,1604678405,0.0,0.0
137,13,1,29,1,1604678246,active,391,0,1,1,False,3,391,,,1604678405,1604678405,0.0,11.0
138,32,1,2,1,1604678103,active,392,0,1,1,False,1,392,,,1604678405,1604678405,3.0,0.0
139,14,1,22,1,1604678238,active,393,0,1,1,False,0,393,,,1604678405,1604678405,0.0,6.0
140,0,0,0,0,86400,out_of_service,394,0,0,0,False,0,394,,,1604678405,1604678405,0.0,0.0
141,3,0,22,1,1604677804,active,396,0,1,1,False,1,396,,,1604678405,1604678405,0.0,0.0
142,0,1,74,1,1604677628,active,397,0,1,1,False,0,397,,,1604678405,1604678405,1.0,0.0
143,15,1,15,1,1604678052,active,398,0,1,1,False,0,398,,,1604678405,1604678405,4.0,0.0
144,4,1,34,1,1604678300,active,399,0,1,1,False,0,399,,,1604678405,1604678405,0.0,4.0
145,9,0,6,1,1604677831,active,400,0,1,1,False,0,400,,,1604678405,1604678405,0.0,0.0
146,6,0,36,1,1604678078,active,401,0,1,1,False,0,401,,,1604678405,1604678405,2.0,0.0
147,35,3,1,1,1604678395,active,402,0,1,1,False,11,402,,,1604678405,1604678405,2.0,0.0
148,27,1,3,1,1604678137,active,403,0,1,1,False,0,403,,,1604678405,1604678405,0.0,1.0
149,42,0,9,1,1604678227,active,405,0,1,1,True,1,405,,,1604678405,1604678405,0.0,5.0
150,4,0,16,1,1604677753,active,406,0,1,1,False,0,406,,,1604678405,1604678405,2.0,0.0
151,17,1,5,1,1604677698,active,408,0,1,1,False,0,408,,,1604678405,1604678405,1.0,0.0
152,16,1,28,1,1604678351,active,410,0,1,1,False,1,410,,,1604678405,1604678405,0.0,6.0
153,31,0,0,1,1604675075,active,411,0,0,0,False,3,411,,,1604678405,1604678405,0.0,0.0
154,14,1,14,1,1604678386,active,412,0,1,1,False,1,412,,,1604678405,1604678405,0.0,1.0
155,31,1,14,1,1604678315,active,415,0,1,1,False,1,415,,,1604678405,1604678405,0.0,3.0
156,6,0,25,1,1604674469,active,416,0,1,1,False,0,416,,,1604678405,1604678405,0.0,0.0
157,9,1,15,1,1604678245,active,417,0,1,1,False,2,417,,,1604678405,1604678405,0.0,2.0
158,35,0,2,1,1604678047,active,418,0,1,1,False,2,418,,,1604678405,1604678405,1.0,0.0
159,9,0,14,1,1604678045,active,419,0,1,1,False,0,419,,,1604678405,1604678405,1.0,0.0
160,5,1,45,1,1604676364,active,420,0,1,1,False,2,420,,,1604678405,1604678405,1.0,0.0
161,10,0,9,1,1604677820,active,421,0,1,1,False,0,421,,,1604678405,1604678405,3.0,0.0
162,19,1,58,1,1604678012,active,422,0,1,1,False,0,422,,,1604678405,1604678405,0.0,2.0
163,1,1,25,1,1604678269,active,423,0,1,1,False,1,423,,,1604678405,1604678405,0.0,0.0
164,27,0,0,1,1604678277,active,426,30,1,1,True,2,426,"{'dock_blocked_count': 30, 'active': True, 'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 1596, 'off_dock_capacity': 60, 'region': 'BKN', 'off_dock_count': 2}",[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],1604678405,1604678405,2.0,0.0
165,44,2,1,1,1604678223,active,427,0,1,1,False,4,427,,,1604678405,1604678405,0.0,3.0
166,25,0,6,1,1604678306,active,432,0,1,1,False,0,432,,,1604678405,1604678405,0.0,1.0
167,39,1,20,1,1604678375,active,434,0,1,1,False,1,434,,,1604678405,1604678405,0.0,2.0
168,18,1,31,1,1604678393,active,435,0,1,1,False,3,435,,,1604678405,1604678405,0.0,0.0
169,5,0,19,1,1604676979,active,436,3,1,1,False,0,436,,,1604678405,1604678405,0.0,3.0
170,8,0,16,1,1604678119,active,437,0,1,1,False,5,437,,,1604678405,1604678405,0.0,0.0
171,30,0,17,1,1604678307,active,438,0,1,1,False,0,438,,,1604678405,1604678405,0.0,3.0
172,24,1,18,1,1604677976,active,439,0,1,1,False,0,439,,,1604678405,1604678405,5.0,0.0
173,23,0,9,1,1604678329,active,440,0,1,1,False,2,440,,,1604678405,1604678405,0.0,2.0
174,32,3,16,1,1604678173,active,442,0,1,1,False,0,442,,,1604678405,1604678405,5.0,0.0
175,1,1,21,1,1604678136,active,443,0,1,1,False,0,443,,,1604678405,1604678405,0.0,1.0
176,41,6,33,1,1604678351,active,445,0,1,1,False,0,445,,,1604678405,1604678405,1.0,0.0
177,33,5,41,1,1604678336,active,446,0,1,1,False,2,446,,,1604678405,1604678405,2.0,0.0
178,9,0,22,1,1604677989,active,447,0,1,1,False,0,447,,,1604678405,1604678405,4.0,0.0
179,2,2,23,1,1604678157,active,448,0,1,1,False,0,448,,,1604678405,1604678405,0.0,1.0
180,33,1,33,1,1604678362,active,450,0,1,1,False,1,450,,,1604678405,1604678405,0.0,2.0
181,41,1,24,1,1604678338,active,453,0,1,1,False,0,453,,,1604678405,1604678405,0.0,2.0
182,7,1,27,1,1604677262,active,454,0,1,1,False,1,454,,,1604678405,1604678405,0.0,1.0
183,53,2,4,1,1604677653,active,455,0,1,1,False,5,455,,,1604678405,1604678405,0.0,2.0
184,30,1,3,1,1604677825,active,456,0,1,1,False,8,456,,,1604678405,1604678405,0.0,0.0
185,10,0,69,1,1604678353,active,457,0,1,1,False,2,457,,,1604678405,1604678405,0.0,2.0
186,10,1,20,1,1604678225,active,458,0,1,1,False,0,458,,,1604678405,1604678405,10.0,0.0
187,4,2,19,1,1604678318,active,460,0,1,1,False,0,460,,,1604678405,1604678405,0.0,2.0
188,24,0,32,1,1604678277,active,461,0,1,1,False,0,461,,,1604678405,1604678405,0.0,0.0
189,59,0,18,1,1604678224,active,462,0,1,1,False,4,462,,,1604678405,1604678405,0.0,1.0
190,39,2,11,1,1604678319,active,464,1,1,1,False,1,464,,,1604678405,1604678405,6.0,0.0
191,26,1,12,1,1604678397,active,465,0,1,1,False,6,465,,,1604678405,1604678405,5.0,0.0
192,17,1,9,1,1604678126,active,466,8,1,1,False,0,466,,,1604678405,1604678405,3.0,0.0
193,33,0,1,1,1604677672,active,467,0,1,1,False,0,467,,,1604678405,1604678405,0.0,0.0
194,39,1,25,1,1604678230,active,468,0,1,1,False,21,468,,,1604678405,1604678405,0.0,2.0
195,28,0,29,1,1604677912,active,469,0,1,1,False,3,469,,,1604678405,1604678405,0.0,0.0
196,30,0,42,1,1604678171,active,470,0,1,1,False,2,470,,,1604678405,1604678405,0.0,0.0
197,12,0,19,1,1604677680,active,471,0,1,1,False,0,471,,,1604678405,1604678405,0.0,1.0
198,50,2,3,1,1604677949,active,472,0,1,1,False,5,472,,,1604678405,1604678405,0.0,3.0
199,23,0,27,1,1604677439,active,473,0,1,1,False,0,473,,,1604678405,1604678405,4.0,0.0
200,39,1,16,1,1604678360,active,474,0,1,1,False,9,474,,,1604678405,1604678405,2.0,0.0
201,29,4,32,1,1604677926,active,476,0,1,1,False,1,476,,,1604678405,1604678405,0.0,3.0
202,5,0,66,1,1604678086,active,477,0,1,1,False,0,477,,,1604678405,1604678405,0.0,4.0
203,1,1,35,1,1604678121,active,478,0,1,1,False,0,478,,,1604678405,1604678405,1.0,0.0
204,2,0,29,1,1604678250,active,479,0,1,1,False,0,479,,,1604678405,1604678405,2.0,0.0
205,5,1,23,1,1604678260,active,480,0,1,1,False,1,480,,,1604678405,1604678405,2.0,0.0
206,0,0,25,1,1604677286,active,481,0,1,1,False,0,481,,,1604678405,1604678405,0.0,0.0
207,46,0,32,1,1604678031,active,482,0,1,1,False,1,482,,,1604678405,1604678405,0.0,0.0
208,16,1,17,1,1604678367,active,483,0,1,1,False,2,483,,,1604678405,1604678405,0.0,1.0
209,45,1,0,1,1604678345,active,484,0,1,1,False,17,484,,,1604678405,1604678405,1.0,0.0
210,20,0,20,1,1604677726,active,485,0,1,1,False,7,485,,,1604678405,1604678405,0.0,0.0
211,35,1,5,1,1604678353,active,486,0,1,1,False,0,486,,,1604678405,1604678405,1.0,0.0
212,2,0,33,1,1604677702,active,487,0,1,1,False,0,487,,,1604678405,1604678405,0.0,0.0
213,14,3,32,1,1604678257,active,489,0,1,1,False,0,489,,,1604678405,1604678405,15.0,0.0
214,30,2,34,1,1604678371,active,490,0,1,1,False,2,490,,,1604678405,1604678405,0.0,6.0
215,1,0,67,1,1604678225,active,492,0,1,1,False,0,492,,,1604678405,1604678405,3.0,0.0
216,30,1,3,1,1604678280,active,493,0,1,1,False,4,493,,,1604678405,1604678405,0.0,4.0
217,52,1,13,1,1604678320,active,494,0,1,1,False,0,494,,,1604678405,1604678405,1.0,0.0
218,22,1,16,1,1604678344,active,495,0,1,1,False,0,495,,,1604678405,1604678405,0.0,7.0
219,54,3,7,1,1604678295,active,496,1,1,1,False,4,496,,,1604678405,1604678405,0.0,8.0
220,49,3,14,1,1604678310,active,497,0,1,1,False,4,497,,,1604678405,1604678405,14.0,0.0
221,3,4,29,1,1604678337,active,499,0,1,1,True,1,499,,,1604678405,1604678405,3.0,0.0
222,41,2,9,1,1604676932,active,500,0,1,1,False,8,500,,,1604678405,1604678405,0.0,4.0
223,17,1,65,1,1604678169,active,501,0,1,1,False,0,501,,,1604678405,1604678405,4.0,0.0
224,1,1,34,1,1604678229,active,502,0,1,1,False,0,502,,,1604678405,1604678405,9.0,0.0
225,27,1,3,1,1604678390,active,503,0,1,1,False,2,503,,,1604678405,1604678405,0.0,5.0
226,10,1,43,1,1604678356,active,504,0,1,1,False,0,504,,,1604678405,1604678405,1.0,0.0
227,16,3,33,1,1604678387,active,505,0,1,1,False,3,505,,,1604678405,1604678405,0.0,7.0
228,15,0,30,1,1604678150,active,507,0,1,1,False,1,507,,,1604678405,1604678405,0.0,0.0
229,13,0,12,1,1604678347,active,508,0,1,1,False,0,508,,,1604678405,1604678405,0.0,2.0
230,9,2,50,1,1604678380,active,509,0,1,1,False,0,509,,,1604678405,1604678405,0.0,6.0
231,13,0,42,1,1604678033,active,510,0,1,1,False,2,510,,,1604678405,1604678405,1.0,0.0
232,15,1,13,1,1604677941,active,513,0,1,1,False,0,513,,,1604678405,1604678405,0.0,7.0
233,37,0,15,1,1604678332,active,514,0,1,1,True,1,514,,,1604678405,1604678405,0.0,2.0
234,23,2,54,1,1604678019,active,515,0,1,1,False,0,515,,,1604678405,1604678405,0.0,3.0
235,30,1,0,1,1604674619,active,516,0,1,1,False,0,516,,,1604678405,1604678405,0.0,0.0
236,46,2,21,1,1604677985,active,517,0,1,1,False,9,517,,,1604678405,1604678405,0.0,0.0
237,49,4,16,1,1604677637,active,519,0,1,1,False,6,519,,,1604678405,1604678405,0.0,1.0
238,34,1,16,1,1604678388,active,522,0,1,1,False,4,522,"{'dock_blocked_count': 0, 'active': True, 'station_id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 66, 'off_dock_capacity': 70, 'region': 'BKN', 'off_dock_count': 27}",[{'id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}],1604678405,1604678405,3.0,0.0
239,53,3,0,1,1604678083,active,525,0,1,1,False,1,525,,,1604678405,1604678405,1.0,0.0
240,39,1,0,1,1604676460,active,526,0,1,1,False,3,526,,,1604678405,1604678405,0.0,1.0
241,16,5,18,1,1604678026,active,528,0,1,1,False,0,528,,,1604678405,1604678405,2.0,0.0
242,2,1,38,1,1604677699,active,529,0,1,1,False,0,529,,,1604678405,1604678405,1.0,0.0
243,11,1,12,1,1604677689,active,530,0,1,1,False,0,530,,,1604678405,1604678405,0.0,2.0
244,52,1,7,1,1604678325,active,531,0,1,1,False,0,531,,,1604678405,1604678405,0.0,4.0
245,6,2,35,1,1604678348,active,532,0,1,1,False,0,532,,,1604678405,1604678405,0.0,6.0
246,44,1,1,1,1604678207,active,533,0,1,1,False,12,533,,,1604678405,1604678405,0.0,4.0
247,30,0,1,1,1604678224,active,534,0,1,1,False,5,534,,,1604678405,1604678405,1.0,0.0
248,25,1,2,1,1604678330,active,536,0,1,1,False,0,536,,,1604678405,1604678405,1.0,0.0
249,8,1,22,1,1604677994,active,539,0,1,1,False,0,539,,,1604678405,1604678405,3.0,0.0
250,17,0,36,1,1604678341,active,540,0,1,1,False,3,540,,,1604678405,1604678405,1.0,0.0
251,22,2,3,1,1604678362,active,545,0,1,1,False,2,545,,,1604678405,1604678405,2.0,0.0
252,24,0,21,1,1604678285,active,546,0,1,1,False,8,546,,,1604678405,1604678405,1.0,0.0
253,42,1,14,1,1604677991,active,2000,0,1,1,False,3,2000,,,1604678405,1604678405,8.0,0.0
254,19,0,8,1,1604678261,active,2002,0,1,1,False,0,2002,,,1604678405,1604678405,0.0,3.0
255,31,0,23,1,1604678347,active,2003,0,1,1,False,0,2003,,,1604678405,1604678405,0.0,8.0
256,9,0,3,1,1604675054,active,2005,0,1,1,False,2,2005,,,1604678405,1604678405,2.0,0.0
257,21,3,25,1,1604678365,active,2006,0,1,1,True,5,2006,,,1604678405,1604678405,1.0,0.0
258,16,0,8,1,1604678266,active,2008,0,1,1,True,5,2008,,,1604678405,1604678405,0.0,0.0
259,15,0,20,1,1604677222,active,2009,0,1,1,False,0,2009,,,1604678405,1604678405,2.0,0.0
260,41,3,21,1,1604678355,active,2010,0,1,1,False,2,2010,,,1604678405,1604678405,7.0,0.0
