,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,starttime,timestamp,demand,supply
40,251,2,active,False,5,21,1,1,1604916399,1,0,1,251,1604919605,1604919605,0,1
41,252,1,active,False,2,27,4,1,1604905167,1,0,1,252,1604919605,1604919605,0,2
42,254,0,active,False,12,32,2,1,1604914828,1,1,1,254,1604919605,1604919605,0,4
43,257,0,active,False,24,14,1,1,1604904738,1,0,1,257,1604919605,1604919605,1,0
44,258,0,active,False,18,4,1,1,1604902326,1,0,1,258,1604919605,1604919605,0,2
45,259,0,active,False,7,30,2,1,1604917927,1,0,1,259,1604919605,1604919605,0,2
46,260,0,active,False,23,10,0,1,1604918658,1,0,1,260,1604919605,1604919605,2,0
47,261,9,active,False,13,27,1,1,1604917292,1,0,1,261,1604919605,1604919605,0,2
48,262,5,active,False,18,6,0,1,1604914826,1,0,1,262,1604919605,1604919605,0,0
49,264,1,active,False,2,25,0,1,1604903531,1,0,1,264,1604919605,1604919605,0,0
50,265,1,active,False,0,34,1,1,1604911294,1,0,1,265,1604919605,1604919605,0,0
51,267,0,active,False,67,1,2,1,1604911915,1,0,1,267,1604919605,1604919605,0,1
52,268,2,active,False,23,4,0,1,1604918983,1,0,1,268,1604919605,1604919605,2,0
53,270,2,active,False,2,21,0,1,1604918538,1,0,1,270,1604919605,1604919605,1,0
54,274,5,active,False,21,9,1,1,1604916413,1,0,1,274,1604919605,1604919605,0,2
55,275,0,active,False,16,2,1,1,1604915661,1,0,1,275,1604919605,1604919605,0,1
56,276,0,active,False,0,25,0,1,1604903530,1,0,1,276,1604919605,1604919605,0,1
57,278,0,active,False,4,15,0,1,1604902326,1,0,1,278,1604919605,1604919605,0,0
58,280,0,out_of_service,False,0,0,0,0,86400,0,0,0,280,1604919605,1604919605,0,0
59,281,0,active,True,66,0,0,1,1604919172,1,0,1,281,1604919605,1604919605,3,0
60,282,2,active,False,2,21,4,1,1604912496,1,0,1,282,1604919605,1604919605,0,0
61,284,1,active,False,3,45,3,1,1604919439,1,0,1,284,1604919605,1604919605,0,2
62,285,1,active,True,40,10,3,1,1604918679,1,0,1,285,1604919605,1604919605,0,1
63,289,1,active,False,14,5,0,1,1604913015,1,0,1,289,1604919605,1604919605,0,0
64,291,2,active,False,0,20,0,1,1604904738,1,0,1,291,1604919605,1604919605,0,1
65,293,4,active,False,17,35,2,1,1604915763,1,0,1,293,1604919605,1604919605,0,0
66,295,0,active,False,0,24,0,1,1604903531,1,0,1,295,1604919605,1604919605,0,2
67,297,5,active,False,48,29,0,1,1604919274,1,0,1,297,1604919605,1604919605,0,4
68,298,0,active,False,27,7,1,1,1604902981,1,0,1,298,1604919605,1604919605,1,0
69,301,4,active,False,2,56,0,1,1604919233,1,0,1,301,1604919605,1604919605,0,5
70,302,6,active,False,2,31,4,1,1604918120,1,0,1,302,1604919605,1604919605,0,3
71,303,1,active,False,24,40,3,1,1604919526,1,0,1,303,1604919605,1604919605,2,0
72,304,2,active,False,23,10,0,1,1604918011,1,0,1,304,1604919605,1604919605,2,0
73,305,0,active,False,28,3,2,1,1604911994,1,0,1,305,1604919605,1604919605,5,0
74,307,0,active,False,1,29,0,1,1604917780,1,0,1,307,1604919605,1604919605,1,0
75,308,0,active,False,0,47,1,1,1604904738,1,0,1,308,1604919605,1604919605,0,1
76,309,1,active,False,18,22,1,1,1604918676,1,0,1,309,1604919605,1604919605,14,0
77,310,1,active,False,13,52,1,1,1604918872,1,0,1,310,1604919605,1604919605,0,2
78,311,2,active,False,1,30,0,1,1604919268,1,0,1,311,1604919605,1604919605,1,0
79,312,1,active,False,0,31,2,1,1604919065,1,0,1,312,1604919605,1604919605,0,2
80,313,2,active,False,26,28,1,1,1604919213,1,0,1,313,1604919605,1604919605,1,0
81,315,0,active,False,26,1,2,1,1604902327,1,0,1,315,1604919605,1604919605,5,0
82,316,4,active,False,30,13,0,1,1604919481,1,0,1,316,1604919605,1604919605,0,4
83,317,1,active,False,0,53,1,1,1604919494,1,0,1,317,1604919605,1604919605,0,3
84,319,6,active,False,0,30,3,1,1604919497,1,0,1,319,1604919605,1604919605,0,1
85,320,0,active,False,5,34,0,1,1604916096,1,0,1,320,1604919605,1604919605,1,0
86,321,0,active,False,5,34,0,1,1604917533,1,0,1,321,1604919605,1604919605,0,1
87,323,0,active,False,29,8,2,1,1604916131,1,0,1,323,1604919605,1604919605,0,1
88,324,3,active,False,13,61,0,1,1604917767,1,0,1,324,1604919605,1604919605,2,0
89,325,0,active,False,14,20,1,1,1604917497,1,0,1,325,1604919605,1604919605,0,2
90,326,1,active,False,5,35,1,1,1604918920,1,0,1,326,1604919605,1604919605,0,4
91,327,1,active,True,0,38,1,1,1604903531,1,0,1,327,1604919605,1604919605,0,3
92,328,1,active,False,0,34,1,1,1604903531,1,0,1,328,1604919605,1604919605,0,0
93,330,2,active,False,24,14,1,1,1604919408,1,0,1,330,1604919605,1604919605,3,0
94,331,2,active,False,1,24,2,1,1604918915,1,0,1,331,1604919605,1604919605,0,1
95,332,1,active,False,1,34,1,1,1604919097,1,0,1,332,1604919605,1604919605,0,5
96,334,1,active,False,4,25,2,1,1604918958,1,0,1,334,1604919605,1604919605,0,4
97,335,1,active,False,8,14,5,1,1604914404,1,0,1,335,1604919605,1604919605,2,0
98,336,0,active,False,5,28,3,1,1604903531,1,0,1,336,1604919605,1604919605,0,9
99,340,1,active,False,0,25,2,1,1604918792,1,0,1,340,1604919605,1604919605,0,0
100,341,3,active,False,12,7,0,1,1604917797,1,0,1,341,1604919605,1604919605,0,1
101,342,5,active,False,2,26,0,1,1604907069,1,1,1,342,1604919605,1604919605,0,2
102,343,1,active,False,0,23,0,1,1604902325,1,0,1,343,1604919605,1604919605,0,0
103,344,7,active,False,7,16,0,1,1604902326,1,0,1,344,1604919605,1604919605,0,0
104,346,0,active,False,5,17,5,1,1604919514,1,0,1,346,1604919605,1604919605,0,0
105,347,6,active,False,32,22,0,1,1604919488,1,0,1,347,1604919605,1604919605,3,0
106,349,1,active,False,0,60,1,0,1604888322,1,0,0,349,1604919605,1604919605,0,0
107,350,3,active,False,0,45,1,1,1604909823,1,1,1,350,1604919605,1604919605,0,0
108,351,0,active,False,0,39,0,1,1604902326,1,0,1,351,1604919605,1604919605,0,0
109,353,0,active,False,25,0,2,1,1604918300,1,0,1,353,1604919605,1604919605,0,0
110,354,5,active,False,30,17,0,1,1604919563,1,0,1,354,1604919605,1604919605,0,1
111,355,0,active,False,4,38,1,1,1604906353,1,0,1,355,1604919605,1604919605,1,0
112,356,2,active,False,0,23,0,1,1604904736,1,0,1,356,1604919605,1604919605,0,1
113,358,6,active,False,16,31,3,1,1604919368,1,0,1,358,1604919605,1604919605,0,7
114,359,1,active,False,72,3,3,1,1604919492,1,0,1,359,1604919605,1604919605,9,0
115,360,1,active,False,12,27,0,1,1604919406,1,0,1,360,1604919605,1604919605,0,1
116,361,1,active,False,1,75,3,1,1604918890,1,0,1,361,1604919605,1604919605,0,3
117,362,4,active,False,49,7,1,1,1604918788,1,0,1,362,1604919605,1604919605,0,6
118,363,0,out_of_service,False,3,0,0,0,1604843856,0,0,0,363,1604919605,1604919605,0,0
119,364,1,active,False,20,6,1,1,1604902378,1,0,1,364,1604919605,1604919605,1,0
120,366,1,active,False,12,21,0,1,1604918895,1,0,1,366,1604919605,1604919605,0,1
121,367,0,active,False,43,0,0,1,1604919304,1,0,1,367,1604919605,1604919605,11,0
122,368,0,active,False,11,34,2,1,1604919592,1,0,1,368,1604919605,1604919605,0,4
123,369,0,active,False,12,59,3,1,1604918200,1,2,1,369,1604919605,1604919605,0,4
124,372,0,active,False,18,9,0,1,1604917473,1,0,1,372,1604919605,1604919605,0,0
125,373,2,active,False,15,3,1,1,1604918447,1,0,1,373,1604919605,1604919605,0,0
126,376,3,active,False,25,17,0,1,1604916428,1,0,1,376,1604919605,1604919605,0,1
127,377,0,active,False,5,41,2,1,1604903531,1,0,1,377,1604919605,1604919605,0,0
128,379,0,active,False,51,5,0,1,1604915838,1,0,1,379,1604919605,1604919605,0,5
129,380,0,active,False,13,27,2,1,1604919484,1,0,1,380,1604919605,1604919605,1,0
130,383,4,active,False,8,29,1,1,1604903533,1,1,1,383,1604919605,1604919605,0,5
131,385,0,active,False,13,14,2,1,1604904737,1,0,1,385,1604919605,1604919605,0,1
132,386,4,active,False,6,76,0,1,1604916955,1,0,1,386,1604919605,1604919605,0,2
133,387,1,active,False,14,19,6,1,1604918811,1,0,1,387,1604919605,1604919605,5,0
134,388,0,active,False,14,20,1,1,1604919552,1,0,1,388,1604919605,1604919605,0,0
135,389,3,active,False,5,22,0,1,1604905376,1,0,1,389,1604919605,1604919605,2,0
136,390,0,active,False,10,18,3,1,1604902326,1,0,1,390,1604919605,1604919605,2,0
137,391,0,active,False,0,0,0,1,86400,1,0,1,391,1604919605,1604919605,0,0
138,392,1,active,False,9,24,2,1,1604919107,1,0,1,392,1604919605,1604919605,0,2
139,393,0,active,False,1,36,0,1,1604919554,1,0,1,393,1604919605,1604919605,0,2
140,394,0,out_of_service,False,0,0,0,0,86400,0,0,0,394,1604919605,1604919605,0,0
141,396,0,active,False,20,5,0,1,1604902326,1,0,1,396,1604919605,1604919605,0,0
142,397,0,active,False,69,4,2,1,1604919465,1,0,1,397,1604919605,1604919605,0,1
143,398,1,active,False,10,16,5,1,1604916772,1,0,1,398,1604919605,1604919605,0,0
144,399,4,active,False,32,7,0,1,1604918111,1,0,1,399,1604919605,1604919605,0,3
145,400,0,active,False,3,12,0,1,1604918238,1,0,1,400,1604919605,1604919605,0,1
146,401,0,active,False,1,40,1,1,1604919015,1,0,1,401,1604919605,1604919605,0,3
147,402,1,active,False,27,8,4,1,1604918415,1,0,1,402,1604919605,1604919605,2,0
148,403,1,active,False,1,29,1,1,1604916639,1,0,1,403,1604919605,1604919605,0,0
149,405,0,active,True,23,28,0,1,1604918902,1,0,1,405,1604919605,1604919605,0,0
150,406,0,active,False,1,19,0,1,1604919081,1,0,1,406,1604919605,1604919605,0,1
151,408,1,active,False,2,19,2,1,1604918851,1,0,1,408,1604919605,1604919605,0,2
152,410,0,active,False,2,41,2,1,1604917747,1,0,1,410,1604919605,1604919605,0,3
153,411,1,active,False,4,26,1,1,1604918341,1,0,1,411,1604919605,1604919605,1,0
154,412,1,active,False,1,24,4,1,1604903531,1,0,1,412,1604919605,1604919605,0,0
155,415,1,active,False,23,23,0,1,1604919182,1,0,1,415,1604919605,1604919605,2,0
156,416,1,active,False,29,1,1,1,1604918774,1,0,1,416,1604919605,1604919605,0,0
157,417,0,active,False,2,23,0,1,1604919189,1,0,1,417,1604919605,1604919605,1,0
158,418,0,active,False,2,34,1,1,1604902326,1,0,1,418,1604919605,1604919605,0,1
159,419,1,active,False,13,10,0,1,1604917219,1,0,1,419,1604919605,1604919605,0,0
160,420,2,active,False,34,14,3,1,1604917475,1,0,1,420,1604919605,1604919605,0,1
161,421,0,active,False,1,18,0,1,1604902326,1,0,1,421,1604919605,1604919605,0,0
162,422,2,active,False,34,43,1,1,1604919564,1,0,1,422,1604919605,1604919605,2,0
163,423,3,active,False,17,9,1,1,1604918825,1,0,1,423,1604919605,1604919605,0,6
164,426,0,active,True,1,26,3,1,1604914865,1,0,1,426,1604919605,1604919605,0,1
165,427,6,active,False,7,39,1,1,1604919544,1,0,1,427,1604919605,1604919605,1,0
166,432,1,active,False,0,30,1,1,1604904738,1,0,1,432,1604919605,1604919605,0,1
167,434,0,active,False,0,60,0,1,1604919279,1,0,1,434,1604919605,1604919605,0,43
168,435,2,active,False,38,5,7,1,1604919275,1,0,1,435,1604919605,1604919605,1,0
169,436,3,active,False,14,10,0,1,1604919332,1,3,1,436,1604919605,1604919605,0,0
170,437,2,active,False,19,5,0,1,1604910080,1,0,1,437,1604919605,1604919605,1,0
171,438,1,active,False,0,47,0,1,1604908037,1,0,1,438,1604919605,1604919605,0,3
172,439,0,active,False,4,39,0,1,1604919266,1,0,1,439,1604919605,1604919605,1,0
173,440,1,active,False,31,1,0,1,1604919104,1,0,1,440,1604919605,1604919605,2,0
174,442,2,active,False,42,5,4,1,1604919173,1,0,1,442,1604919605,1604919605,1,0
175,443,2,active,False,11,12,0,1,1604902325,1,0,1,443,1604919605,1604919605,0,0
176,445,3,active,False,22,55,3,1,1604917289,1,0,1,445,1604919605,1604919605,0,6
177,446,3,active,False,41,34,4,1,1604914565,1,0,1,446,1604919605,1604919605,0,3
178,447,0,active,False,20,10,0,1,1604918398,1,1,1,447,1604919605,1604919605,5,0
179,448,0,active,False,23,3,1,1,1604918344,1,0,1,448,1604919605,1604919605,1,0
180,450,2,active,False,41,23,3,1,1604919378,1,0,1,450,1604919605,1604919605,0,4
181,453,0,active,False,2,62,2,1,1604918646,1,0,1,453,1604919605,1604919605,0,5
182,454,0,active,False,18,16,1,1,1604917486,1,0,1,454,1604919605,1604919605,0,2
183,455,1,active,False,48,10,1,1,1604918492,1,0,1,455,1604919605,1604919605,0,0
184,456,2,active,False,27,6,1,1,1604919468,1,0,1,456,1604919605,1604919605,10,0
185,457,3,active,False,75,4,0,1,1604918359,1,0,1,457,1604919605,1604919605,1,0
186,458,1,active,False,10,18,3,1,1604918363,1,0,1,458,1604919605,1604919605,0,0
187,460,8,active,False,5,15,5,1,1604918610,1,0,1,460,1604919605,1604919605,0,3
188,461,1,active,False,35,20,1,1,1604919170,1,0,1,461,1604919605,1604919605,0,5
189,462,1,active,False,2,75,0,1,1604918380,1,0,1,462,1604919605,1604919605,1,0
190,464,1,active,False,48,4,0,1,1604911292,1,1,1,464,1604919605,1604919605,2,0
191,465,2,active,False,33,5,1,1,1604919204,1,0,1,465,1604919605,1604919605,0,2
192,466,3,active,False,18,9,0,1,1604919024,1,8,1,466,1604919605,1604919605,0,3
193,467,2,active,False,10,24,0,1,1604918020,1,0,1,467,1604919605,1604919605,0,0
194,468,17,active,False,42,23,0,1,1604919096,1,0,1,468,1604919605,1604919605,2,0
195,469,0,active,False,55,1,1,1,1604916573,1,0,1,469,1604919605,1604919605,1,0
196,470,0,active,False,3,68,1,1,1604917856,1,0,1,470,1604919605,1604919605,0,6
197,471,4,active,False,10,18,3,1,1604913638,1,0,1,471,1604919605,1604919605,0,0
198,472,2,active,False,40,14,1,1,1604918495,1,0,1,472,1604919605,1604919605,0,3
199,473,5,active,False,0,48,2,1,1604915436,1,0,1,473,1604919605,1604919605,0,3
200,474,3,active,False,41,15,0,1,1604914302,1,0,1,474,1604919605,1604919605,0,4
201,476,4,active,False,38,25,2,1,1604918884,1,0,1,476,1604919605,1604919605,0,3
202,477,0,active,False,45,25,1,1,1604919519,1,0,1,477,1604919605,1604919605,0,9
203,478,0,active,False,3,32,2,1,1604919375,1,0,1,478,1604919605,1604919605,0,1
204,479,0,active,False,11,19,1,1,1604918840,1,0,1,479,1604919605,1604919605,0,7
205,480,0,active,False,6,21,2,1,1604918378,1,0,1,480,1604919605,1604919605,0,3
206,481,2,active,False,2,23,0,1,1604913950,1,0,1,481,1604919605,1604919605,0,2
207,482,0,active,False,2,71,6,1,1604918687,1,0,1,482,1604919605,1604919605,0,5
208,483,3,active,False,0,32,2,1,1604918714,1,0,1,483,1604919605,1604919605,0,4
209,484,1,active,False,44,2,0,1,1604919472,1,0,1,484,1604919605,1604919605,5,0
210,485,1,active,False,38,1,1,1,1604911972,1,0,1,485,1604919605,1604919605,2,0
211,486,0,active,False,40,0,1,1,1604918607,1,0,1,486,1604919605,1604919605,2,0
212,487,1,active,False,3,31,1,1,1604919496,1,0,1,487,1604919605,1604919605,0,5
213,489,2,active,False,9,36,4,1,1604919478,1,0,1,489,1604919605,1604919605,0,6
214,490,0,active,False,63,2,1,1,1604919453,1,0,1,490,1604919605,1604919605,15,0
215,492,1,active,False,50,18,0,1,1604919473,1,0,1,492,1604919605,1604919605,0,18
216,493,1,active,False,29,4,1,1,1604907040,1,0,1,493,1604919605,1604919605,2,0
217,494,0,active,False,30,32,4,1,1604919371,1,0,1,494,1604919605,1604919605,0,7
218,495,0,active,False,6,31,2,1,1604919573,1,0,1,495,1604919605,1604919605,0,3
219,496,1,active,False,52,12,1,1,1604919194,1,0,1,496,1604919605,1604919605,4,0
220,497,1,active,False,37,26,3,1,1604918381,1,0,1,497,1604919605,1604919605,0,0
221,499,12,active,True,19,17,0,1,1604919450,1,0,1,499,1604919605,1604919605,0,1
222,500,1,active,False,44,8,0,1,1604919189,1,0,1,500,1604919605,1604919605,4,0
223,501,9,active,False,65,17,1,1,1604919274,1,0,1,501,1604919605,1604919605,3,0
224,502,2,active,False,1,33,2,1,1604918626,1,0,1,502,1604919605,1604919605,0,2
225,503,2,active,False,7,22,2,1,1604918807,1,0,1,503,1604919605,1604919605,0,0
226,504,7,active,False,17,35,2,1,1604918439,1,0,1,504,1604919605,1604919605,0,2
227,505,1,active,False,41,9,2,1,1604919490,1,0,1,505,1604919605,1604919605,0,8
228,507,4,active,False,4,38,3,1,1604919407,1,0,1,507,1604919605,1604919605,0,7
229,508,1,active,False,1,21,3,1,1604907504,1,0,1,508,1604919605,1604919605,1,0
230,509,1,active,False,1,58,2,1,1604916812,1,0,1,509,1604919605,1604919605,0,6
231,510,2,active,False,53,2,0,1,1604919132,1,0,1,510,1604919605,1604919605,6,0
232,513,1,active,False,13,16,0,1,1604918615,1,0,1,513,1604919605,1604919605,0,1
233,514,4,active,True,15,36,1,1,1604919088,1,0,1,514,1604919605,1604919605,1,0
234,515,0,active,False,29,46,4,1,1604919563,1,0,1,515,1604919605,1604919605,0,4
235,516,1,active,False,18,11,2,1,1604907416,1,0,1,516,1604919605,1604919605,1,0
236,517,0,active,False,47,22,0,1,1604905288,1,0,1,517,1604919605,1604919605,0,1
237,519,2,active,False,65,2,2,1,1604919494,1,0,1,519,1604919605,1604919605,7,0
238,522,3,active,False,44,6,1,1,1604919145,1,0,1,522,1604919605,1604919605,7,0
239,525,1,active,False,53,1,2,1,1604918405,1,0,1,525,1604919605,1604919605,9,0
240,526,5,active,False,28,12,0,1,1604918775,1,0,1,526,1604919605,1604919605,0,7
241,528,1,active,False,24,14,1,1,1604919547,1,0,1,528,1604919605,1604919605,0,3
242,529,0,active,False,24,14,3,1,1604919576,1,0,1,529,1604919605,1604919605,0,14
243,530,3,active,False,6,14,4,1,1604919089,1,0,1,530,1604919605,1604919605,0,3
244,531,0,active,False,0,60,0,1,1604911053,1,0,1,531,1604919605,1604919605,0,0
245,532,8,active,False,2,38,3,1,1604915052,1,0,1,532,1604919605,1604919605,0,0
246,533,0,active,False,45,1,0,1,1604904738,1,0,1,533,1604919605,1604919605,3,0
247,534,2,active,False,0,29,2,1,1604916995,1,0,1,534,1604919605,1604919605,0,1
248,536,2,active,False,9,19,0,1,1604919413,1,0,1,536,1604919605,1604919605,7,0
249,539,1,active,False,11,19,1,1,1604908630,1,0,1,539,1604919605,1604919605,1,0
250,540,0,active,False,22,32,0,1,1604906045,1,0,1,540,1604919605,1604919605,0,2
251,545,4,active,False,4,23,0,1,1604918906,1,0,1,545,1604919605,1604919605,0,4
252,546,3,active,False,21,24,0,1,1604918377,1,0,1,546,1604919605,1604919605,0,0
253,2000,1,active,False,22,35,0,1,1604918904,1,0,1,2000,1604919605,1604919605,4,0
254,2002,0,active,False,15,11,1,1,1604913273,1,0,1,2002,1604919605,1604919605,0,0
255,2003,4,active,False,25,28,1,1,1604918871,1,0,1,2003,1604919605,1604919605,0,5
256,2005,0,active,False,3,9,0,1,1604904737,1,0,1,2005,1604919605,1604919605,1,0
257,2006,5,active,True,1,45,3,1,1604919582,1,0,1,2006,1604919605,1604919605,0,0
258,2008,0,active,True,0,23,1,1,1604903766,1,0,1,2008,1604919605,1604919605,0,2
259,2009,0,active,False,2,33,0,1,1604919395,1,0,1,2009,1604919605,1604919605,0,1
260,2010,1,active,False,24,40,1,1,1604918871,1,0,1,2010,1604919605,1604919605,0,3
261,2012,2,active,False,23,11,1,1,1604918859,1,0,1,2012,1604919605,1604919605,21,0
262,2017,0,active,False,38,0,1,1,1604904736,1,0,1,2017,1604919605,1604919605,1,0
263,2021,10,active,False,36,26,2,1,1604913398,1,1,1,2021,1604919605,1604919605,0,6
264,2022,0,active,False,25,8,0,1,1604904737,1,0,1,2022,1604919605,1604919605,0,0
265,3016,1,active,False,24,29,1,1,1604917844,1,0,1,3016,1604919605,1604919605,0,1
266,3041,1,active,False,10,10,4,1,1604907345,1,0,1,3041,1604919605,1604919605,0,1
267,3042,6,active,False,1,17,1,1,1604917616,1,0,1,3042,1604919605,1604919605,0,1
268,3043,8,active,False,3,15,1,1,1604918887,1,0,1,3043,1604919605,1604919605,0,1
269,3044,1,active,False,23,4,0,1,1604905942,1,0,1,3044,1604919605,1604919605,0,0
270,3046,3,active,False,6,12,1,1,1604905944,1,0,1,3046,1604919605,1604919605,0,1
271,3047,4,active,False,9,11,1,1,1604905943,1,0,1,3047,1604919605,1604919605,0,0
272,3048,1,active,False,13,5,1,1,1604905943,1,0,1,3048,1604919605,1604919605,0,1
273,3049,0,active,False,9,8,0,1,1604911988,1,1,1,3049,1604919605,1604919605,0,1
274,3050,2,active,False,10,9,1,1,1604905943,1,0,1,3050,1604919605,1604919605,0,2
275,3052,0,active,False,13,9,1,1,1604905943,1,0,1,3052,1604919605,1604919605,0,0
276,3053,3,active,False,15,8,0,1,1604905944,1,0,1,3053,1604919605,1604919605,0,0
277,3054,4,active,False,7,12,0,1,1604914189,1,0,1,3054,1604919605,1604919605,0,0
278,3055,1,active,False,20,3,0,1,1604905944,1,0,1,3055,1604919605,1604919605,0,1
279,3056,1,active,False,12,9,2,1,1604918155,1,0,1,3056,1604919605,1604919605,0,0
280,3057,2,active,False,10,8,0,1,1604907739,1,0,1,3057,1604919605,1604919605,0,1
281,3058,1,active,False,19,4,1,1,1604909954,1,0,1,3058,1604919605,1604919605,0,1
282,3059,4,active,False,7,12,0,1,1604905943,1,0,1,3059,1604919605,1604919605,0,2
283,3060,3,active,False,4,14,1,1,1604914564,1,0,1,3060,1604919605,1604919605,0,0
284,3061,2,active,False,13,8,0,1,1604915919,1,0,1,3061,1604919605,1604919605,0,0
285,3062,0,active,False,22,1,0,1,1604905942,1,0,1,3062,1604919605,1604919605,0,0
286,3063,0,active,False,15,4,1,1,1604905943,1,0,1,3063,1604919605,1604919605,0,0
287,3064,3,active,False,13,9,0,1,1604917834,1,1,1,3064,1604919605,1604919605,0,0
288,3065,1,active,False,29,2,0,1,1604910196,1,0,1,3065,1604919605,1604919605,0,1
289,3066,0,active,False,16,2,1,1,1604905953,1,0,1,3066,1604919605,1604919605,0,0
290,3067,0,active,False,25,2,0,1,1604905943,1,0,1,3067,1604919605,1604919605,0,1
291,3068,4,active,False,30,10,2,1,1604905943,1,0,1,3068,1604919605,1604919605,0,1
292,3069,0,active,False,28,1,0,1,1604909949,1,0,1,3069,1604919605,1604919605,0,0
293,3070,0,active,False,14,9,0,1,1604905943,1,0,1,3070,1604919605,1604919605,0,1
294,3071,1,active,False,17,2,0,1,1604905943,1,0,1,3071,1604919605,1604919605,0,1
295,3072,4,active,False,11,13,0,1,1604918534,1,0,1,3072,1604919605,1604919605,1,0
296,3074,1,active,False,19,22,1,1,1604909343,1,0,1,3074,1604919605,1604919605,2,0
297,3075,0,active,False,33,0,0,1,1604905942,1,0,1,3075,1604919605,1604919605,0,0
298,3076,2,active,False,17,17,2,1,1604905942,1,0,1,3076,1604919605,1604919605,0,1
299,3077,5,active,False,3,28,2,1,1604909931,1,0,1,3077,1604919605,1604919605,0,2
300,3078,2,active,False,16,11,0,1,1604916798,1,0,1,3078,1604919605,1604919605,0,1
301,3080,6,active,False,7,14,0,1,1604907766,1,0,1,3080,1604919605,1604919605,0,0
302,3081,1,active,False,16,13,0,1,1604916016,1,0,1,3081,1604919605,1604919605,0,0
303,3082,1,active,False,11,13,1,1,1604907148,1,0,1,3082,1604919605,1604919605,0,3
