,num_ebikes_available,num_bikes_disabled,station_status,num_bikes_available,station_id,is_renting,eightd_has_available_keys,num_docks_available,is_installed,last_reported,is_returning,legacy_id,num_docks_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
63,1,0,active,7,289,1,False,12,1,1604638810,1,289,0,,,1604642395,1604642395,0,0
64,0,0,active,20,291,1,False,0,1,1604632153,1,291,0,,,1604642395,1604642395,0,1
65,0,3,active,14,293,1,False,37,1,1604641902,1,293,0,,,1604642395,1604642395,1,0
66,0,0,active,0,295,0,False,0,1,86400,0,295,0,,,1604642395,1604642395,0,0
67,0,5,active,27,297,1,False,45,1,1604641597,1,297,0,,,1604642395,1604642395,0,1
68,2,0,active,31,298,1,False,4,1,1604638151,1,298,0,,,1604642395,1604642395,0,0
69,0,0,active,39,301,1,False,19,1,1604641452,1,301,0,,,1604642395,1604642395,2,0
70,4,3,active,16,302,1,False,18,1,1604639148,1,302,0,,,1604642395,1604642395,1,0
71,0,2,active,52,303,1,False,13,1,1604639661,1,303,0,,,1604642395,1604642395,0,1
72,2,0,active,13,304,1,True,20,1,1604638305,1,304,0,,,1604642395,1604642395,1,0
73,0,3,active,2,305,1,False,28,1,1604641818,1,305,0,,,1604642395,1604642395,0,0
74,4,2,active,28,307,1,False,0,1,1604637506,1,307,0,,,1604642395,1604642395,0,2
75,3,2,active,15,308,1,False,31,1,1604641415,1,308,0,,,1604642395,1604642395,5,0
76,0,1,active,16,309,1,False,24,1,1604635308,1,309,0,,,1604642395,1604642395,1,0
77,0,0,active,65,310,1,False,0,1,1604641106,1,310,1,,,1604642395,1604642395,0,0
78,0,0,active,20,311,1,False,11,1,1604639167,1,311,0,,,1604642395,1604642395,2,0
79,1,3,active,30,312,1,False,0,1,1604640995,1,312,0,,,1604642395,1604642395,0,1
80,1,0,active,54,313,1,False,1,1,1604618721,1,313,0,,,1604642395,1604642395,0,0
81,0,2,active,15,315,1,False,12,1,1604632444,1,315,0,,,1604642395,1604642395,0,1
82,0,0,active,8,316,1,False,35,1,1604639265,1,316,0,,,1604642395,1604642395,0,1
83,0,0,active,54,317,1,False,0,1,1604641724,1,317,0,,,1604642395,1604642395,0,1
84,2,0,active,7,319,1,False,26,1,1604640945,1,319,0,,,1604642395,1604642395,0,1
85,0,1,active,15,320,1,False,23,1,1604642373,1,320,0,,,1604642395,1604642395,0,0
86,0,1,active,22,321,1,False,16,1,1604641745,1,321,0,,,1604642395,1604642395,1,0
87,0,1,active,13,323,1,False,25,1,1604641698,1,323,0,,,1604642395,1604642395,0,0
88,4,0,active,73,324,0,False,1,1,1604642243,0,324,0,,,1604642395,1604642395,0,0
89,0,0,active,29,325,1,False,6,1,1604642216,1,325,0,,,1604642395,1604642395,0,0
90,0,8,active,23,326,1,False,10,1,1604642010,1,326,0,,,1604642395,1604642395,0,0
91,0,2,active,13,327,1,True,24,1,1604637325,1,327,0,,,1604642395,1604642395,0,0
92,1,0,active,30,328,1,False,5,1,1604641706,1,328,0,,,1604642395,1604642395,0,0
93,1,0,active,1,330,1,False,38,1,1604641082,1,330,0,,,1604642395,1604642395,0,0
94,0,3,active,24,331,1,False,0,1,1604638694,1,331,0,,,1604642395,1604642395,0,0
95,4,0,active,33,332,1,False,3,1,1604640244,1,332,0,,,1604642395,1604642395,0,0
96,0,0,active,17,334,1,False,14,1,1604641525,1,334,0,,,1604642395,1604642395,0,0
97,0,1,active,6,335,1,False,20,1,1604637514,1,335,0,,,1604642395,1604642395,0,0
98,0,0,active,31,336,1,False,5,1,1604641005,1,336,0,,,1604642395,1604642395,0,0
99,2,0,active,19,340,1,False,8,1,1604640468,1,340,0,,,1604642395,1604642395,4,0
100,0,0,active,2,341,1,False,17,1,1604637497,1,341,0,,,1604642395,1604642395,0,0
101,1,1,active,25,342,1,False,2,1,1604642066,1,342,1,,,1604642395,1604642395,0,0
102,0,0,active,7,343,1,False,16,1,1604635160,1,343,0,,,1604642395,1604642395,0,0
103,1,0,active,7,344,1,False,16,1,1604642227,1,344,0,,,1604642395,1604642395,0,0
104,0,0,active,25,346,1,False,2,1,1604642168,1,346,0,,,1604642395,1604642395,0,2
105,1,1,active,15,347,1,False,38,1,1604642219,1,347,0,,,1604642395,1604642395,0,0
106,2,1,active,10,349,1,False,50,1,1604642385,1,349,0,,,1604642395,1604642395,0,0
107,2,2,active,22,350,1,False,22,1,1604640555,1,350,1,,,1604642395,1604642395,2,0
108,0,2,active,33,351,1,False,4,1,1604634279,1,351,0,,,1604642395,1604642395,1,0
109,0,3,active,7,353,1,False,17,1,1604638182,1,353,0,,,1604642395,1604642395,0,0
110,2,0,active,18,354,1,False,29,1,1604642304,1,354,0,,,1604642395,1604642395,0,0
111,0,3,active,32,355,1,False,8,1,1604642178,1,355,0,,,1604642395,1604642395,0,0
112,0,1,active,20,356,1,False,2,1,1604640501,1,356,0,,,1604642395,1604642395,0,0
113,3,1,active,40,358,1,False,9,1,1604642382,1,358,0,,,1604642395,1604642395,1,0
114,0,0,active,0,359,1,False,78,1,1604636056,1,359,0,,,1604642395,1604642395,0,0
115,0,0,active,15,360,1,False,24,1,1604641799,1,360,0,,,1604642395,1604642395,1,0
116,0,2,active,27,361,1,False,50,1,1604642140,1,361,0,,,1604642395,1604642395,3,0
117,0,1,active,24,362,1,False,32,1,1604636971,1,362,0,,,1604642395,1604642395,0,0
118,0,0,out_of_service,0,363,0,False,1,0,1604591481,0,363,0,,,1604642395,1604642395,0,0
119,0,1,active,1,364,1,False,25,1,1604641931,1,364,0,,,1604642395,1604642395,1,0
120,0,0,active,23,366,1,False,10,1,1604642195,1,366,0,,,1604642395,1604642395,0,0
121,0,0,active,6,367,1,False,37,1,1604638051,1,367,0,,,1604642395,1604642395,0,1
122,0,2,active,34,368,1,False,11,1,1604641466,1,368,0,,,1604642395,1604642395,0,0
123,0,0,active,49,369,1,False,27,1,1604640811,1,369,0,,,1604642395,1604642395,1,0
124,1,1,active,4,372,1,False,22,1,1604639929,1,372,0,,,1604642395,1604642395,0,0
125,0,0,active,2,373,1,False,17,1,1604641512,1,373,0,,,1604642395,1604642395,1,0
126,5,1,active,23,376,1,False,19,1,1604640199,1,376,0,,,1604642395,1604642395,0,0
127,0,1,active,33,377,1,False,14,1,1604637695,1,377,0,,,1604642395,1604642395,1,0
128,0,1,active,40,379,1,False,15,1,1604642144,1,379,0,,,1604642395,1604642395,1,0
129,0,2,active,24,380,1,False,16,1,1604640356,1,380,0,,,1604642395,1604642395,0,0
130,0,3,active,32,383,1,False,4,1,1604640812,1,383,0,,,1604642395,1604642395,1,0
131,0,0,active,24,385,1,False,5,1,1604641152,1,385,0,,,1604642395,1604642395,0,0
132,2,0,active,51,386,1,False,31,1,1604640754,1,386,0,,,1604642395,1604642395,0,1
133,0,1,active,8,387,1,False,30,1,1604636098,1,387,0,,,1604642395,1604642395,0,1
134,0,0,active,3,388,1,False,32,1,1604641981,1,388,0,,,1604642395,1604642395,0,0
135,3,3,active,22,389,1,False,2,1,1604641769,1,389,0,,,1604642395,1604642395,0,0
136,0,3,active,25,390,1,False,3,1,1604642193,1,390,0,,,1604642395,1604642395,1,0
137,0,2,active,10,391,1,False,31,1,1604639138,1,391,0,,,1604642395,1604642395,0,1
138,0,1,active,22,392,1,False,12,1,1604640790,1,392,0,,,1604642395,1604642395,0,0
139,6,1,active,35,393,1,False,1,1,1604640785,1,393,0,,,1604642395,1604642395,0,7
140,0,0,out_of_service,0,394,0,False,0,0,86400,0,394,0,,,1604642395,1604642395,0,0
141,1,0,active,2,396,1,False,23,1,1604639342,1,396,0,,,1604642395,1604642395,0,0
142,0,1,active,3,397,1,False,71,1,1604638601,1,397,0,,,1604642395,1604642395,0,0
143,0,0,active,17,398,1,False,14,1,1604639456,1,398,0,,,1604642395,1604642395,0,0
144,3,3,active,9,399,1,False,27,1,1604642029,1,399,0,,,1604642395,1604642395,1,0
145,0,0,active,14,400,1,False,1,1,1604635419,1,400,0,,,1604642395,1604642395,0,1
146,0,0,active,21,401,1,False,21,1,1604641484,1,401,0,,,1604642395,1604642395,2,0
147,0,0,active,1,402,1,False,38,1,1604641272,1,402,0,,,1604642395,1604642395,4,0
148,0,3,active,18,403,1,False,10,1,1604641323,1,403,0,,,1604642395,1604642395,0,0
149,0,0,active,42,405,1,True,9,1,1604640676,1,405,0,,,1604642395,1604642395,1,0
150,0,0,active,10,406,1,False,10,1,1604639937,1,406,0,,,1604642395,1604642395,0,0
151,2,2,active,21,408,1,False,0,1,1604641659,1,408,0,,,1604642395,1604642395,0,0
152,0,1,active,34,410,1,False,10,1,1604641487,1,410,0,,,1604642395,1604642395,0,0
153,2,2,active,26,411,1,False,3,1,1604640492,1,411,0,,,1604642395,1604642395,1,0
154,0,3,active,23,412,1,False,3,1,1604640511,1,412,0,,,1604642395,1604642395,0,0
155,1,1,active,16,415,1,False,29,1,1604634973,1,415,0,,,1604642395,1604642395,0,1
156,0,1,active,10,416,1,False,20,1,1604641000,1,416,0,,,1604642395,1604642395,3,0
157,1,0,active,1,417,1,False,24,1,1604641365,1,417,0,,,1604642395,1604642395,0,0
158,0,2,active,35,418,1,False,0,1,1604635657,1,418,0,,,1604642395,1604642395,2,0
159,0,0,active,15,419,1,False,8,1,1604641001,1,419,0,,,1604642395,1604642395,0,0
160,1,1,active,11,420,1,False,39,1,1604639209,1,420,0,,,1604642395,1604642395,0,0
161,0,0,active,15,421,1,False,4,1,1604642092,1,421,0,,,1604642395,1604642395,0,0
162,8,2,active,28,422,1,False,48,1,1604640325,1,422,0,,,1604642395,1604642395,1,0
163,0,1,active,10,423,1,False,16,1,1604642138,1,423,0,,,1604642395,1604642395,3,0
164,3,3,active,20,426,1,True,7,1,1604640520,1,426,0,,,1604642395,1604642395,0,3
165,5,2,active,34,427,1,False,11,1,1604640272,1,427,0,,,1604642395,1604642395,0,0
166,0,1,active,29,432,1,False,1,1,1604640705,1,432,0,,,1604642395,1604642395,0,0
167,1,0,active,38,434,1,False,22,1,1604642333,1,434,0,,,1604642395,1604642395,0,0
168,0,4,active,0,435,1,False,46,1,1604639938,1,435,0,,,1604642395,1604642395,0,0
169,1,0,active,8,436,1,False,16,1,1604641032,1,436,3,,,1604642395,1604642395,0,0
170,1,0,active,3,437,1,False,21,1,1604639217,1,437,0,,,1604642395,1604642395,0,0
171,0,0,active,41,438,1,False,6,1,1604641783,1,438,0,,,1604642395,1604642395,0,0
172,0,2,active,34,439,1,False,7,1,1604641283,1,439,0,,,1604642395,1604642395,1,0
173,0,0,active,5,440,1,False,27,1,1604639128,1,440,0,,,1604642395,1604642395,0,0
174,0,4,active,6,442,1,False,41,1,1604640300,1,442,0,,,1604642395,1604642395,1,0
175,1,0,active,3,443,1,False,20,1,1604641723,1,443,0,,,1604642395,1604642395,1,0
176,2,0,active,75,445,1,False,5,1,1604641188,1,445,0,,,1604642395,1604642395,0,1
177,0,4,active,31,446,1,False,44,1,1604640079,1,446,0,,,1604642395,1604642395,0,0
178,2,1,active,25,447,1,False,5,1,1604641278,1,447,0,,,1604642395,1604642395,0,0
179,1,2,active,9,448,1,False,16,1,1604642307,1,448,0,,,1604642395,1604642395,0,3
180,1,3,active,48,450,1,False,16,1,1604641956,1,450,0,,,1604642395,1604642395,3,0
181,0,1,active,62,453,1,False,3,1,1604641937,1,453,0,,,1604642395,1604642395,0,2
182,0,2,active,19,454,1,False,14,1,1604639440,1,454,0,,,1604642395,1604642395,1,0
183,0,1,active,25,455,1,False,33,1,1604640104,1,455,0,,,1604642395,1604642395,0,0
184,0,1,active,0,456,1,False,33,1,1604634178,1,456,0,,,1604642395,1604642395,0,0
185,0,1,active,0,457,1,False,78,1,1604641383,1,457,0,,,1604642395,1604642395,0,0
186,1,0,active,3,458,1,False,28,1,1604640812,1,458,0,,,1604642395,1604642395,0,0
187,0,3,active,19,460,1,False,3,1,1604642334,1,460,0,,,1604642395,1604642395,0,0
188,0,1,active,21,461,1,False,34,1,1604641831,1,461,0,,,1604642395,1604642395,1,0
189,1,0,active,67,462,1,False,10,1,1604641192,1,462,0,,,1604642395,1604642395,0,1
190,0,0,active,18,464,1,False,35,1,1604642377,1,464,0,,,1604642395,1604642395,0,1
191,1,0,active,9,465,1,False,30,1,1604642383,1,465,0,,,1604642395,1604642395,0,2
192,0,0,active,4,466,1,False,23,1,1604640402,1,466,8,,,1604642395,1604642395,0,0
193,2,1,active,28,467,1,False,5,1,1604642070,1,467,0,,,1604642395,1604642395,0,1
194,0,0,active,13,468,1,False,52,1,1604641746,1,468,0,,,1604642395,1604642395,22,0
195,0,0,active,18,469,1,False,39,1,1604642086,1,469,0,,,1604642395,1604642395,1,0
196,0,2,active,45,470,1,False,25,1,1604641576,1,470,0,,,1604642395,1604642395,0,1
197,0,0,active,14,471,1,False,17,1,1604641962,1,471,0,,,1604642395,1604642395,0,0
198,0,0,active,32,472,1,False,23,1,1604639739,1,472,0,,,1604642395,1604642395,0,0
199,0,0,active,46,473,1,False,4,1,1604640475,1,473,0,,,1604642395,1604642395,0,1
200,0,0,active,11,474,1,False,45,1,1604641166,1,474,0,,,1604642395,1604642395,0,0
201,0,3,active,35,476,1,False,27,1,1604640327,1,476,0,,,1604642395,1604642395,0,0
202,3,2,active,69,477,1,False,0,1,1604642330,1,477,0,,,1604642395,1604642395,0,0
203,1,2,active,35,478,1,False,0,1,1604640380,1,478,0,,,1604642395,1604642395,0,0
204,1,1,active,30,479,1,False,0,1,1604640095,1,479,0,,,1604642395,1604642395,0,0
205,1,2,active,24,480,1,False,3,1,1604640876,1,480,0,,,1604642395,1604642395,1,0
206,1,1,active,12,481,1,False,12,1,1604641247,1,481,0,,,1604642395,1604642395,1,0
207,0,1,active,55,482,1,False,23,1,1604641934,1,482,0,,,1604642395,1604642395,2,0
208,0,0,active,24,483,1,False,10,1,1604640844,1,483,0,,,1604642395,1604642395,6,0
209,0,1,active,0,484,1,False,45,1,1604638243,1,484,0,,,1604642395,1604642395,0,0
210,0,0,active,6,485,1,False,34,1,1604640684,1,485,0,,,1604642395,1604642395,0,0
211,0,0,active,13,486,1,False,28,1,1604636959,1,486,0,,,1604642395,1604642395,1,0
212,0,2,active,30,487,1,False,3,1,1604642361,1,487,0,,,1604642395,1604642395,0,1
213,3,2,active,24,489,1,False,23,1,1604641296,1,489,0,,,1604642395,1604642395,1,0
214,0,1,active,44,490,1,False,21,1,1604641439,1,490,0,,,1604642395,1604642395,0,0
215,7,0,active,51,492,1,False,17,1,1604641249,1,492,0,,,1604642395,1604642395,0,7
216,0,2,active,0,493,1,False,32,1,1604639897,1,493,0,,,1604642395,1604642395,2,0
217,0,2,active,61,494,1,False,3,1,1604641124,1,494,0,,,1604642395,1604642395,1,0
218,4,0,active,39,495,1,False,0,1,1604640581,1,495,0,,,1604642395,1604642395,0,0
219,0,5,active,30,496,1,False,29,1,1604641141,1,496,1,,,1604642395,1604642395,0,0
220,0,4,active,10,497,1,False,52,1,1604639882,1,497,0,,,1604642395,1604642395,0,1
221,0,4,active,1,499,1,True,31,1,1604642049,1,499,0,,,1604642395,1604642395,0,0
222,0,2,active,14,500,1,False,36,1,1604642373,1,500,0,,,1604642395,1604642395,0,0
223,1,1,active,51,501,1,False,31,1,1604641736,1,501,0,,,1604642395,1604642395,0,0
224,0,6,active,29,502,1,False,1,1,1604640719,1,502,0,,,1604642395,1604642395,1,0
225,0,4,active,11,503,1,False,16,1,1604642228,1,503,0,,,1604642395,1604642395,0,0
226,0,0,active,16,504,1,False,38,1,1604642340,1,504,0,,,1604642395,1604642395,0,0
227,0,10,active,29,505,1,False,13,1,1604642326,1,505,0,,,1604642395,1604642395,4,0
228,1,0,active,29,507,1,False,16,1,1604641854,1,507,0,,,1604642395,1604642395,1,0
229,3,4,active,20,508,1,False,1,1,1604640675,1,508,0,,,1604642395,1604642395,2,0
230,1,1,active,57,509,1,False,3,1,1604642021,1,509,0,,,1604642395,1604642395,0,3
231,0,0,active,0,510,1,False,55,1,1604641897,1,510,0,,,1604642395,1604642395,0,0
232,3,2,active,27,513,1,False,0,1,1604641971,1,513,0,,,1604642395,1604642395,2,0
233,3,1,active,50,514,1,True,1,1,1604638559,1,514,0,,,1604642395,1604642395,0,0
234,7,4,active,74,515,1,False,1,1,1604642182,1,515,0,,,1604642395,1604642395,1,0
235,0,1,active,26,516,1,False,4,1,1604636932,1,516,0,,,1604642395,1604642395,1,0
236,0,1,active,15,517,1,False,53,1,1604641019,1,517,0,,,1604642395,1604642395,0,0
237,0,1,active,22,519,1,False,46,1,1604642280,1,519,0,,,1604642395,1604642395,0,0
238,0,1,active,16,522,1,False,34,1,1604634179,1,522,0,,,1604642395,1604642395,0,0
239,0,1,active,28,525,1,False,27,1,1604639962,1,525,0,,,1604642395,1604642395,0,0
240,1,0,active,29,526,1,False,11,1,1604641870,1,526,0,,,1604642395,1604642395,0,0
241,0,3,active,10,528,1,False,26,1,1604642303,1,528,0,,,1604642395,1604642395,1,0
242,3,1,active,38,529,1,False,2,1,1604642227,1,529,0,,,1604642395,1604642395,2,0
243,1,1,active,20,530,1,False,3,1,1604641869,1,530,0,,,1604642395,1604642395,1,0
244,1,1,active,51,531,1,False,8,1,1604640904,1,531,0,,,1604642395,1604642395,0,1
245,2,5,active,28,532,1,False,10,1,1604641592,1,532,0,,,1604642395,1604642395,0,0
246,0,1,active,8,533,1,False,37,1,1604640306,1,533,0,,,1604642395,1604642395,1,0
247,2,1,active,20,534,1,False,10,1,1604639976,1,534,0,,,1604642395,1604642395,0,2
248,1,1,active,5,536,1,False,22,1,1604641536,1,536,0,,,1604642395,1604642395,0,0
249,0,2,active,9,539,1,False,20,1,1604641330,1,539,0,,,1604642395,1604642395,2,0
250,1,0,active,27,540,1,False,26,1,1604641901,1,540,0,,,1604642395,1604642395,1,0
251,2,1,active,19,545,1,False,7,1,1604639593,1,545,0,,,1604642395,1604642395,0,0
252,0,1,active,11,546,1,False,33,1,1604637956,1,546,0,,,1604642395,1604642395,0,0
253,0,3,active,22,2000,1,False,32,1,1604641374,1,2000,0,,,1604642395,1604642395,1,0
254,1,3,active,23,2002,1,False,1,1,1604642372,1,2002,0,,,1604642395,1604642395,1,0
255,5,2,active,35,2003,1,False,17,1,1604640596,1,2003,0,,,1604642395,1604642395,0,0
256,0,1,active,5,2005,1,False,6,1,1604640116,1,2005,0,,,1604642395,1604642395,0,0
257,1,1,active,4,2006,1,True,44,1,1604639254,1,2006,0,,,1604642395,1604642395,0,2
258,2,2,active,22,2008,1,True,0,1,1604642084,1,2008,0,,,1604642395,1604642395,0,0
259,4,1,active,30,2009,1,False,4,1,1604642291,1,2009,0,,,1604642395,1604642395,1,0
260,0,3,active,24,2010,1,False,38,1,1604640347,1,2010,0,,,1604642395,1604642395,2,0
261,0,0,active,1,2012,1,False,34,1,1604639465,1,2012,0,,,1604642395,1604642395,0,0
262,0,0,active,9,2017,1,False,30,1,1604639671,1,2017,0,,,1604642395,1604642395,0,0
263,2,2,active,43,2021,1,False,20,1,1604641145,1,2021,0,,,1604642395,1604642395,0,0
264,1,0,active,2,2022,1,False,31,1,1604640058,1,2022,0,,,1604642395,1604642395,0,1
265,0,4,active,27,3016,1,False,23,1,1604639323,1,3016,0,,,1604642395,1604642395,3,0
266,0,0,active,6,3041,1,False,18,1,1604640978,1,3041,0,,,1604642395,1604642395,0,0
267,7,1,active,13,3042,1,False,5,1,1604641119,1,3042,0,,,1604642395,1604642395,1,0
268,0,0,active,2,3043,1,False,17,1,1604633469,1,3043,0,,,1604642395,1604642395,0,0
269,2,1,active,4,3044,1,False,22,1,1604636951,1,3044,0,,,1604642395,1604642395,0,0
270,0,0,active,3,3046,1,False,16,1,1604636017,1,3046,0,,,1604642395,1604642395,0,0
271,1,0,active,3,3047,1,False,18,1,1604641214,1,3047,0,,,1604642395,1604642395,0,1
272,1,2,active,3,3048,1,False,14,1,1604641433,1,3048,0,,,1604642395,1604642395,0,0
273,2,2,active,10,3049,1,False,6,1,1604640618,1,3049,0,,,1604642395,1604642395,0,0
274,2,1,active,8,3050,1,False,11,1,1604631405,1,3050,0,,,1604642395,1604642395,0,1
275,5,3,active,11,3052,1,False,9,1,1604641625,1,3052,0,,,1604642395,1604642395,1,0
276,0,1,active,4,3053,1,False,18,1,1604638068,1,3053,0,,,1604642395,1604642395,0,0
277,2,1,active,5,3054,1,False,13,1,1604641738,1,3054,0,,,1604642395,1604642395,0,0
278,0,1,active,5,3055,1,False,17,1,1604640332,1,3055,0,,,1604642395,1604642395,0,0
279,2,1,active,14,3056,1,False,8,1,1604641407,1,3056,0,,,1604642395,1604642395,0,0
280,4,2,active,8,3057,1,False,8,1,1604641606,1,3057,0,,,1604642395,1604642395,0,0
281,3,1,active,11,3058,1,False,12,1,1604641042,1,3058,0,,,1604642395,1604642395,0,0
282,6,0,active,7,3059,1,False,12,1,1604642092,1,3059,0,,,1604642395,1604642395,0,0
283,4,1,active,12,3060,1,False,6,1,1604639116,1,3060,0,,,1604642395,1604642395,0,2
284,2,0,active,10,3061,1,False,11,1,1604639503,1,3061,0,,,1604642395,1604642395,0,0
285,0,1,active,5,3062,1,False,17,1,1604641647,1,3062,0,,,1604642395,1604642395,0,0
286,0,3,active,9,3063,1,False,8,1,1604640919,1,3063,0,,,1604642395,1604642395,1,0
287,1,0,active,1,3064,1,False,21,1,1604639197,1,3064,1,,,1604642395,1604642395,1,0
288,0,0,active,6,3065,1,False,25,1,1604642068,1,3065,0,,,1604642395,1604642395,0,0
289,0,0,active,14,3066,1,False,5,1,1604637566,1,3066,0,,,1604642395,1604642395,0,0
290,3,1,active,13,3067,1,False,13,1,1604642332,1,3067,0,,,1604642395,1604642395,0,1
