,station_status,num_bikes_disabled,num_bikes_available,eightd_has_available_keys,legacy_id,station_id,is_renting,num_docks_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
95,active,0,11,False,332,332,1,0,1,0,1,25,1604262533,,,1604264400,1604264400,11,11
96,active,2,23,False,334,334,1,0,1,1,1,6,1604263738,,,1604264400,1604264400,23,23
97,active,4,13,False,335,335,1,0,1,2,1,10,1604263464,,,1604264400,1604264400,13,13
98,active,1,27,False,336,336,1,0,1,1,1,8,1604263957,,,1604264400,1604264400,27,27
99,active,2,10,False,340,340,1,0,1,2,1,15,1604262764,,,1604264400,1604264400,10,10
100,active,0,7,False,341,341,1,0,1,0,1,12,1604252589,,,1604264400,1604264400,7,7
101,active,2,14,False,342,342,1,0,1,0,1,13,1604263588,,,1604264400,1604264400,14,14
102,active,1,19,False,343,343,1,0,1,0,1,3,1604253240,,,1604264400,1604264400,19,19
103,active,0,12,False,344,344,1,0,1,4,1,11,1604260291,,,1604264400,1604264400,12,12
104,active,2,20,False,346,346,1,0,1,0,1,5,1604264317,,,1604264400,1604264400,20,20
105,active,1,21,False,347,347,1,0,1,2,1,32,1604264070,,,1604264400,1604264400,21,21
106,active,1,55,False,349,349,1,0,1,2,1,5,1604264285,,,1604264400,1604264400,55,55
107,active,2,17,False,350,350,1,0,1,3,1,28,1604264261,,,1604264400,1604264400,17,17
108,active,0,7,False,351,351,1,0,1,0,1,32,1604264255,,,1604264400,1604264400,7,7
109,active,3,22,False,353,353,1,0,1,0,1,2,1604264302,,,1604264400,1604264400,22,22
110,active,0,10,False,354,354,1,0,1,0,1,37,1604259063,,,1604264400,1604264400,10,10
111,active,0,40,False,355,355,1,0,1,1,1,3,1604264104,,,1604264400,1604264400,40,40
112,active,0,21,False,356,356,1,0,1,1,1,2,1604264100,,,1604264400,1604264400,21,21
113,active,0,48,False,358,358,1,0,1,6,1,2,1604264315,,,1604264400,1604264400,48,48
114,active,3,9,False,359,359,1,0,1,1,1,66,1604254827,,,1604264400,1604264400,9,9
115,active,0,15,False,360,360,1,0,1,1,1,24,1604263820,,,1604264400,1604264400,15,15
116,active,2,41,False,361,361,1,0,1,2,1,0,1604261840,,,1604264400,1604264400,41,41
117,active,0,13,False,362,362,1,0,1,0,1,44,1604252112,,,1604264400,1604264400,13,13
118,out_of_service,0,0,False,363,363,0,0,0,0,0,0,86400,,,1604264400,1604264400,0,0
119,active,0,10,False,364,364,1,0,1,1,1,17,1604255135,,,1604264400,1604264400,10,10
120,active,0,13,False,366,366,1,0,1,2,1,20,1604262872,,,1604264400,1604264400,13,13
121,active,0,16,False,367,367,1,0,1,4,1,27,1604264219,,,1604264400,1604264400,16,16
122,active,3,35,False,368,368,1,0,1,3,1,9,1604264035,,,1604264400,1604264400,35,35
123,active,2,67,False,369,369,1,0,1,3,1,7,1604264278,,,1604264400,1604264400,67,67
124,active,0,3,False,372,372,1,0,1,1,1,24,1604262009,,,1604264400,1604264400,3,3
125,active,1,12,False,373,373,1,0,1,0,1,6,1604260749,,,1604264400,1604264400,12,12
126,active,0,6,False,376,376,1,0,1,1,1,37,1604264054,,,1604264400,1604264400,6,6
127,active,0,22,False,377,377,1,0,1,0,1,26,1604261838,,,1604264400,1604264400,22,22
128,active,0,50,False,379,379,1,0,1,5,1,6,1604264348,,,1604264400,1604264400,50,50
129,active,1,37,False,380,380,1,0,1,1,1,4,1604262491,,,1604264400,1604264400,37,37
130,active,1,25,False,383,383,1,0,1,3,1,13,1604263402,,,1604264400,1604264400,25,25
131,active,4,3,False,385,385,1,0,1,0,1,22,1604262501,,,1604264400,1604264400,3,3
132,active,1,42,False,386,386,1,0,1,0,1,39,1604263172,,,1604264400,1604264400,42,42
133,active,2,10,False,387,387,1,0,1,0,1,27,1604259706,,,1604264400,1604264400,10,10
134,active,0,7,False,388,388,1,0,1,0,1,28,1604262509,,,1604264400,1604264400,7,7
135,active,0,12,False,389,389,1,0,1,0,1,15,1604263005,,,1604264400,1604264400,12,12
136,active,0,15,False,390,390,1,0,1,1,1,16,1604263906,,,1604264400,1604264400,15,15
137,active,0,0,False,391,391,1,0,1,0,1,0,86400,,,1604264400,1604264400,0,0
138,active,0,18,False,392,392,1,0,1,1,1,17,1604264322,,,1604264400,1604264400,18,18
139,active,0,17,False,393,393,1,0,1,0,1,20,1604263853,,,1604264400,1604264400,17,17
140,out_of_service,0,0,False,394,394,0,0,0,0,0,0,86400,,,1604264400,1604264400,0,0
141,active,0,2,False,396,396,1,0,1,2,1,23,1604261761,,,1604264400,1604264400,2,2
142,active,1,8,False,397,397,1,0,1,4,1,66,1604258826,,,1604264400,1604264400,8,8
143,active,0,25,False,398,398,1,0,1,0,1,6,1604264183,,,1604264400,1604264400,25,25
144,active,1,13,False,399,399,1,0,1,6,1,25,1604263324,,,1604264400,1604264400,13,13
145,active,0,13,False,400,400,1,0,1,1,1,2,1604262110,,,1604264400,1604264400,13,13
146,active,2,20,False,401,401,1,0,1,3,1,20,1604264010,,,1604264400,1604264400,20,20
147,active,1,23,False,402,402,1,0,1,5,1,15,1604263856,,,1604264400,1604264400,23,23
148,active,2,27,False,403,403,1,0,1,1,1,2,1604264362,,,1604264400,1604264400,27,27
149,active,0,38,False,405,405,1,0,1,3,1,13,1604264344,,,1604264400,1604264400,38,38
150,active,0,0,False,406,406,1,0,1,0,1,20,1604256719,,,1604264400,1604264400,0,0
151,active,1,16,False,408,408,1,0,1,3,1,6,1604260490,,,1604264400,1604264400,16,16
152,active,1,30,False,410,410,1,0,1,1,1,14,1604263677,,,1604264400,1604264400,30,30
153,active,0,18,False,411,411,1,0,1,2,1,13,1604263966,,,1604264400,1604264400,18,18
154,active,0,25,False,412,412,1,0,1,1,1,4,1604263470,,,1604264400,1604264400,25,25
155,active,0,15,False,415,415,1,0,1,0,1,31,1604263862,,,1604264400,1604264400,15,15
156,active,1,15,False,416,416,1,0,1,2,1,15,1604263260,,,1604264400,1604264400,15,15
157,active,0,9,False,417,417,1,0,1,0,1,16,1604264023,,,1604264400,1604264400,9,9
158,active,0,22,False,418,418,1,0,1,0,1,15,1604263037,,,1604264400,1604264400,22,22
159,active,0,13,False,419,419,1,0,1,1,1,10,1604263761,,,1604264400,1604264400,13,13
160,active,2,17,False,420,420,1,0,1,4,1,32,1604263401,,,1604264400,1604264400,17,17
161,active,0,13,False,421,421,1,0,1,2,1,6,1604259713,,,1604264400,1604264400,13,13
162,active,3,32,False,422,422,1,0,1,0,1,43,1604260242,,,1604264400,1604264400,32,32
163,active,1,4,False,423,423,1,0,1,0,1,22,1604263591,,,1604264400,1604264400,4,4
164,active,4,22,True,426,426,1,0,1,2,1,4,1604264116,,,1604264400,1604264400,22,22
165,active,1,34,False,427,427,1,0,1,0,1,12,1604253240,,,1604264400,1604264400,34,34
166,active,1,26,False,432,432,1,0,1,0,1,4,1604263441,,,1604264400,1604264400,26,26
167,active,2,37,False,434,434,1,0,1,0,1,21,1604264032,,,1604264400,1604264400,37,37
168,active,3,34,False,435,435,1,0,1,1,1,13,1604262849,,,1604264400,1604264400,34,34
169,active,2,11,False,436,436,1,0,1,5,1,14,1604260485,,,1604264400,1604264400,11,11
170,active,0,7,False,437,437,1,0,1,1,1,17,1604263904,,,1604264400,1604264400,7,7
171,active,0,36,False,438,438,1,0,1,5,1,11,1604264241,,,1604264400,1604264400,36,36
172,active,2,32,False,439,439,1,0,1,2,1,9,1604264142,,,1604264400,1604264400,32,32
173,active,0,9,False,440,440,1,0,1,4,1,23,1604263542,,,1604264400,1604264400,9,9
174,active,0,21,False,442,442,1,0,1,1,1,30,1604263902,,,1604264400,1604264400,21,21
175,active,1,21,False,443,443,1,0,1,0,1,1,1604249818,,,1604264400,1604264400,21,21
176,active,5,50,False,445,445,1,0,1,7,1,25,1604264164,,,1604264400,1604264400,50,50
177,active,3,21,False,446,446,1,0,1,1,1,55,1604264057,,,1604264400,1604264400,21,21
178,active,0,26,False,447,447,1,0,1,4,1,5,1604264028,,,1604264400,1604264400,26,26
179,active,1,1,False,448,448,1,0,1,0,1,25,1604263172,,,1604264400,1604264400,1,1
180,active,3,14,False,450,450,1,0,1,0,1,50,1604264302,,,1604264400,1604264400,14,14
181,active,2,43,False,453,453,1,0,1,2,1,4,1604216149,,,1604264400,1604264400,43,43
182,active,1,30,False,454,454,1,0,1,2,1,4,1604264191,,,1604264400,1604264400,30,30
183,active,1,12,False,455,455,1,0,1,0,1,46,1604259376,,,1604264400,1604264400,12,12
184,active,1,6,False,456,456,1,0,1,4,1,27,1604261664,,,1604264400,1604264400,6,6
185,active,0,31,False,458,458,1,0,1,2,1,0,1604263749,,,1604264400,1604264400,31,31
186,active,2,20,False,460,460,1,0,1,4,1,3,1604261221,,,1604264400,1604264400,20,20
187,active,0,27,False,461,461,1,0,1,5,1,29,1604264222,,,1604264400,1604264400,27,27
188,active,0,59,False,462,462,1,0,1,0,1,18,1604261863,,,1604264400,1604264400,59,59
189,active,0,5,False,464,464,1,0,1,1,1,48,1604261499,,,1604264400,1604264400,5,5
190,active,0,14,False,465,465,1,0,1,8,1,25,1604264257,,,1604264400,1604264400,14,14
191,active,1,12,False,466,466,1,8,1,2,1,14,1604263137,,,1604264400,1604264400,12,12
192,active,0,34,False,467,467,1,0,1,0,1,0,1604263988,,,1604264400,1604264400,34,34
193,active,4,53,False,468,468,1,0,1,36,1,8,1604264056,,,1604264400,1604264400,53,53
194,active,1,42,False,469,469,1,0,1,5,1,14,1604264014,,,1604264400,1604264400,42,42
195,active,1,29,False,470,470,1,0,1,0,1,42,1604264282,,,1604264400,1604264400,29,29
196,active,1,19,False,471,471,1,0,1,2,1,11,1604262710,,,1604264400,1604264400,19,19
197,active,0,5,False,472,472,1,0,1,0,1,50,1604264284,,,1604264400,1604264400,5,5
198,active,2,22,False,473,473,1,0,1,1,1,26,1604263674,,,1604264400,1604264400,22,22
199,active,2,44,False,474,474,1,0,1,0,1,10,1604263472,,,1604264400,1604264400,44,44
200,active,4,41,False,476,476,1,0,1,3,1,20,1604264139,,,1604264400,1604264400,41,41
201,active,1,60,False,477,477,1,0,1,1,1,10,1604264287,,,1604264400,1604264400,60,60
202,active,2,29,False,478,478,1,0,1,10,1,6,1604263934,,,1604264400,1604264400,29,29
203,active,1,8,False,479,479,1,0,1,0,1,22,1604264214,,,1604264400,1604264400,8,8
204,active,0,10,False,480,480,1,0,1,0,1,19,1604264316,,,1604264400,1604264400,10,10
205,active,0,17,False,481,481,1,0,1,1,1,8,1604264246,,,1604264400,1604264400,17,17
206,active,1,63,False,482,482,1,0,1,4,1,15,1604262910,,,1604264400,1604264400,63,63
207,active,0,13,False,483,483,1,0,1,0,1,21,1604263826,,,1604264400,1604264400,13,13
208,active,0,9,False,484,484,1,0,1,1,1,37,1604264282,,,1604264400,1604264400,9,9
209,active,0,7,False,485,485,1,0,1,2,1,33,1604263837,,,1604264400,1604264400,7,7
210,active,0,23,False,486,486,1,0,1,1,1,18,1604259665,,,1604264400,1604264400,23,23
211,active,2,12,False,487,487,1,0,1,0,1,21,1604258864,,,1604264400,1604264400,12,12
212,active,1,13,False,489,489,1,0,1,2,1,35,1604264386,,,1604264400,1604264400,13,13
213,active,0,66,False,490,490,1,0,1,7,1,0,1604260561,,,1604264400,1604264400,66,66
214,active,2,65,False,492,492,1,0,1,2,1,1,1604264312,,,1604264400,1604264400,65,65
215,active,1,3,False,493,493,1,0,1,2,1,30,1604263813,,,1604264400,1604264400,3,3
216,active,0,38,False,494,494,1,0,1,3,1,28,1604264229,,,1604264400,1604264400,38,38
217,active,1,8,False,495,495,1,0,1,0,1,30,1604264260,,,1604264400,1604264400,8,8
218,active,0,48,False,496,496,1,1,1,3,1,16,1604263772,,,1604264400,1604264400,48,48
219,active,2,45,False,497,497,1,0,1,2,1,19,1604264257,,,1604264400,1604264400,45,45
220,active,2,26,True,499,499,1,0,1,7,1,8,1604264296,,,1604264400,1604264400,26,26
221,active,2,32,False,500,500,1,0,1,20,1,18,1604256609,,,1604264400,1604264400,32,32
222,active,3,43,False,501,501,1,0,1,1,1,33,1604263904,,,1604264400,1604264400,43,43
223,active,0,34,False,502,502,1,0,1,0,1,2,1604263832,,,1604264400,1604264400,34,34
224,active,0,17,False,503,503,1,0,1,5,1,14,1604264149,,,1604264400,1604264400,17,17
225,active,1,22,False,504,504,1,0,1,2,1,31,1604262993,,,1604264400,1604264400,22,22
226,active,2,38,False,505,505,1,0,1,3,1,12,1604264335,,,1604264400,1604264400,38,38
227,active,0,22,False,507,507,1,0,1,1,1,23,1604264247,,,1604264400,1604264400,22,22
228,active,1,4,False,508,508,1,0,1,2,1,20,1604253730,,,1604264400,1604264400,4,4
229,active,0,38,False,509,509,1,0,1,5,1,23,1604264258,,,1604264400,1604264400,38,38
230,active,0,4,False,510,510,1,0,1,0,1,51,1604257888,,,1604264400,1604264400,4,4
231,active,1,8,False,513,513,1,0,1,1,1,20,1604263889,,,1604264400,1604264400,8,8
232,active,3,42,True,514,514,1,0,1,1,1,7,1604261958,,,1604264400,1604264400,42,42
233,active,3,74,False,515,515,0,0,1,4,0,2,1604263927,,,1604264400,1604264400,74,74
234,active,1,15,False,516,516,1,0,1,2,1,15,1604260076,,,1604264400,1604264400,15,15
235,active,0,47,False,517,517,1,0,1,0,1,22,1604261083,,,1604264400,1604264400,47,47
236,active,0,44,False,519,519,1,0,1,5,1,25,1604263408,,,1604264400,1604264400,44,44
237,active,1,43,False,522,522,1,0,1,0,1,7,1604261932,,,1604264400,1604264400,43,43
238,active,0,46,False,525,525,1,0,1,3,1,10,1604263699,,,1604264400,1604264400,46,46
239,active,0,7,False,526,526,0,0,1,0,0,33,1604256226,,,1604264400,1604264400,7,7
240,active,4,31,False,528,528,1,0,1,1,1,4,1604263429,,,1604264400,1604264400,31,31
241,active,0,16,False,529,529,1,0,1,2,1,25,1604264171,,,1604264400,1604264400,16,16
242,active,2,19,False,530,530,1,0,1,5,1,3,1604263548,,,1604264400,1604264400,19,19
243,active,0,33,False,531,531,1,0,1,2,1,6,1604264038,,,1604264400,1604264400,33,33
244,active,0,36,False,532,532,1,0,1,3,1,7,1604264234,,,1604264400,1604264400,36,36
245,active,1,6,False,533,533,1,0,1,0,1,39,1604262275,,,1604264400,1604264400,6,6
246,active,2,28,False,534,534,1,0,1,3,1,1,1604255498,,,1604264400,1604264400,28,28
247,active,2,15,False,536,536,1,0,1,1,1,11,1604261936,,,1604264400,1604264400,15,15
248,active,1,29,False,539,539,1,0,1,3,1,1,1604263300,,,1604264400,1604264400,29,29
249,active,1,9,False,540,540,1,1,1,1,1,43,1604264136,,,1604264400,1604264400,9,9
250,active,0,17,False,545,545,1,0,1,2,1,10,1604261665,,,1604264400,1604264400,17,17
251,active,0,8,False,546,546,1,0,1,1,1,37,1604262832,,,1604264400,1604264400,8,8
252,active,1,51,False,2000,2000,1,0,1,3,1,5,1604264269,,,1604264400,1604264400,51,51
253,active,0,26,False,2002,2002,1,0,1,2,1,1,1604264122,,,1604264400,1604264400,26,26
254,active,1,21,False,2003,2003,1,0,1,1,1,32,1604264025,,,1604264400,1604264400,21,21
255,active,0,8,False,2005,2005,1,0,1,0,1,4,1604263779,,,1604264400,1604264400,8,8
256,active,0,12,True,2006,2006,1,0,1,3,1,37,1604263924,,,1604264400,1604264400,12,12
257,active,1,20,True,2008,2008,1,0,1,1,1,3,1604262118,,,1604264400,1604264400,20,20
258,active,2,31,False,2009,2009,1,0,1,4,1,2,1604263184,,,1604264400,1604264400,31,31
259,active,2,14,False,2010,2010,1,0,1,2,1,49,1604260064,,,1604264400,1604264400,14,14
260,active,1,15,False,2012,2012,1,0,1,1,1,19,1604263783,,,1604264400,1604264400,15,15
261,active,1,9,False,2017,2017,1,0,1,2,1,29,1604258027,,,1604264400,1604264400,9,9
262,active,3,8,False,2021,2021,1,0,1,0,1,54,1604263553,,,1604264400,1604264400,8,8
263,active,0,7,False,2022,2022,1,0,1,5,1,26,1604261724,,,1604264400,1604264400,7,7
264,active,2,31,False,3016,3016,1,0,1,2,1,21,1604264345,,,1604264400,1604264400,31,31
265,active,2,9,False,3041,3041,1,0,1,3,1,13,1604261961,,,1604264400,1604264400,9,9
266,active,2,9,False,3042,3042,1,0,1,5,1,8,1604259099,,,1604264400,1604264400,9,9
267,active,0,14,False,3043,3043,1,0,1,1,1,5,1604258215,,,1604264400,1604264400,14,14
268,active,0,16,False,3044,3044,1,0,1,3,1,11,1604254764,,,1604264400,1604264400,16,16
269,active,0,4,False,3046,3046,1,0,1,1,1,15,1604252429,,,1604264400,1604264400,4,4
270,active,0,16,False,3047,3047,1,0,1,2,1,5,1604264176,,,1604264400,1604264400,16,16
271,active,1,12,False,3048,3048,1,0,1,3,1,6,1604260714,,,1604264400,1604264400,12,12
272,active,1,8,False,3049,3049,1,0,1,2,1,9,1604263711,,,1604264400,1604264400,8,8
273,active,1,0,False,3050,3050,1,0,1,0,1,20,1604264345,,,1604264400,1604264400,0,0
274,active,2,7,False,3052,3052,1,0,1,3,1,14,1604262970,,,1604264400,1604264400,7,7
275,active,2,4,False,3053,3053,1,0,1,1,1,17,1604258315,,,1604264400,1604264400,4,4
276,active,1,4,False,3054,3054,1,0,1,2,1,14,1604264368,,,1604264400,1604264400,4,4
277,active,0,4,False,3055,3055,1,0,1,0,1,19,1604260173,,,1604264400,1604264400,4,4
278,active,1,15,False,3056,3056,1,0,1,2,1,7,1604257861,,,1604264400,1604264400,15,15
279,active,0,6,False,3057,3057,1,0,1,2,1,12,1604263184,,,1604264400,1604264400,6,6
280,active,0,9,False,3058,3058,1,0,1,0,1,15,1604257649,,,1604264400,1604264400,9,9
281,active,0,1,False,3059,3059,1,0,1,1,1,18,1604256392,,,1604264400,1604264400,1,1
282,active,0,4,False,3060,3060,1,0,1,4,1,15,1604263974,,,1604264400,1604264400,4,4
283,active,0,5,False,3061,3061,1,0,1,1,1,16,1604259018,,,1604264400,1604264400,5,5
284,active,0,3,False,3062,3062,1,0,1,0,1,20,1604252983,,,1604264400,1604264400,3,3
285,active,0,8,False,3063,3063,1,0,1,1,1,12,1604250048,,,1604264400,1604264400,8,8
286,active,0,5,False,3064,3064,1,0,1,1,1,18,1604259710,,,1604264400,1604264400,5,5
287,active,0,2,False,3065,3065,1,0,1,1,1,29,1604263985,,,1604264400,1604264400,2,2
288,active,1,9,False,3066,3066,1,0,1,0,1,9,1604257762,,,1604264400,1604264400,9,9
289,active,0,11,False,3067,3067,1,0,1,1,1,16,1604263663,,,1604264400,1604264400,11,11
