,eightd_has_available_keys,is_returning,num_bikes_available,num_ebikes_available,num_docks_available,num_docks_disabled,is_installed,legacy_id,station_id,num_bikes_disabled,station_status,last_reported,is_renting,valet,eightd_active_station_services,starttime,timestamp,demand,supply
944,False,1,17,0,2,0,1,3933,3933,0,active,1605209768,1,,,1605211200,1605211200,0,0
945,False,1,3,1,24,0,1,3934,3934,0,active,1605211159,1,,,1605211200,1605211200,0,0
946,False,1,4,0,15,0,1,3935,3935,0,active,1605209172,1,,,1605211200,1605211200,0,0
947,False,1,4,0,15,0,1,3936,3936,0,active,1605208854,1,,,1605211200,1605211200,0,0
948,False,1,3,0,20,0,1,3937,3937,0,active,1605210830,1,,,1605211200,1605211200,0,0
949,False,1,7,1,12,0,1,3938,3938,0,active,1605173798,1,,,1605211200,1605211200,0,0
950,False,1,2,0,19,0,1,3939,3939,0,active,1605210489,1,,,1605211200,1605211200,1,0
951,False,1,1,1,14,0,1,3940,3940,1,active,1605193148,1,,,1605211200,1605211200,0,0
952,False,1,9,0,8,0,1,3941,3941,0,active,1605192950,1,,,1605211200,1605211200,0,0
953,False,1,1,1,20,0,1,3942,3942,0,active,1605210500,1,,,1605211200,1605211200,0,0
954,False,1,1,0,29,0,1,3944,3944,0,active,1605208803,1,,,1605211200,1605211200,0,0
955,False,1,1,1,18,0,1,3945,3945,2,active,1605210474,1,,,1605211200,1605211200,0,0
956,False,1,2,0,19,0,1,3946,3946,0,active,1605207578,1,,,1605211200,1605211200,0,1
957,False,1,0,0,17,0,1,3947,3947,1,active,1605210791,1,,,1605211200,1605211200,0,0
958,False,1,0,0,23,0,1,3948,3948,0,active,1605199519,1,,,1605211200,1605211200,0,0
959,False,1,17,1,2,0,1,3949,3949,4,active,1605210159,1,,,1605211200,1605211200,0,0
960,False,1,2,0,17,0,1,3950,3950,0,active,1605211131,1,,,1605211200,1605211200,0,0
961,False,1,5,1,13,0,1,3951,3951,1,active,1605198033,1,,,1605211200,1605211200,0,0
962,False,1,1,1,17,0,1,3952,3952,1,active,1605204450,1,,,1605211200,1605211200,0,1
963,False,1,4,1,21,0,1,3953,3953,0,active,1605210192,1,,,1605211200,1605211200,0,0
964,False,1,2,0,17,0,1,3955,3955,0,active,1605204786,1,,,1605211200,1605211200,0,0
965,False,1,0,0,23,0,1,3956,3956,0,active,1605202077,1,,,1605211200,1605211200,1,0
966,False,1,2,0,17,0,1,3957,3957,0,active,1605203407,1,,,1605211200,1605211200,0,0
967,False,0,3,0,20,0,1,3958,3958,0,active,1605206052,0,,,1605211200,1605211200,0,0
968,False,1,2,2,29,0,1,3959,3959,0,active,1605211040,1,,,1605211200,1605211200,0,0
969,False,1,2,2,19,0,1,3960,3960,0,active,1605210641,1,,,1605211200,1605211200,1,0
970,False,1,18,1,1,0,1,3961,3961,0,active,1605203229,1,,,1605211200,1605211200,0,1
971,False,1,30,3,0,0,1,3963,3963,1,active,1605208599,1,,,1605211200,1605211200,0,2
972,False,1,2,0,17,0,1,3964,3964,1,active,1605209198,1,,,1605211200,1605211200,1,0
973,False,1,2,0,17,0,1,3965,3965,0,active,1605172591,1,,,1605211200,1605211200,0,0
974,False,1,10,1,9,0,1,3966,3966,0,active,1605197528,1,,,1605211200,1605211200,0,1
975,False,1,0,0,30,0,1,3967,3967,0,active,1605210161,1,,,1605211200,1605211200,2,0
976,False,1,11,6,10,0,1,3968,3968,0,active,1605210966,1,,,1605211200,1605211200,0,0
977,False,1,6,0,13,0,1,3969,3969,0,active,1605209435,1,,,1605211200,1605211200,0,1
978,False,1,10,0,9,0,1,3970,3970,0,active,1605210426,1,,,1605211200,1605211200,0,0
979,False,1,18,0,3,2,1,3972,3972,0,active,1605191361,1,,,1605211200,1605211200,0,0
980,False,1,2,0,24,0,1,3973,3973,0,active,1605207888,1,,,1605211200,1605211200,0,0
981,False,1,15,0,6,0,1,3975,3975,0,active,1605172592,1,,,1605211200,1605211200,0,0
982,False,1,13,0,5,0,1,3976,3976,1,active,1605209015,1,,,1605211200,1605211200,0,0
983,False,1,1,0,28,0,1,3977,3977,0,active,1605210826,1,,,1605211200,1605211200,0,0
984,False,1,0,0,18,0,1,3978,3978,0,active,1605172595,1,,,1605211200,1605211200,0,0
985,False,1,0,0,20,0,1,3980,3980,0,active,1605200843,1,,,1605211200,1605211200,0,0
986,False,1,0,0,23,0,1,3981,3981,1,active,1605203692,1,,,1605211200,1605211200,0,0
987,False,1,17,0,3,0,1,3982,3982,1,active,1605209117,1,,,1605211200,1605211200,0,0
988,False,1,9,0,13,0,1,3983,3983,1,active,1605203550,1,,,1605211200,1605211200,0,0
989,False,1,0,0,23,0,1,3984,3984,0,active,1605202984,1,,,1605211200,1605211200,0,0
990,False,1,2,2,20,0,1,3985,3985,0,active,1605208799,1,,,1605211200,1605211200,0,0
991,False,1,3,2,31,0,1,3986,3986,1,active,1605208104,1,,,1605211200,1605211200,0,0
992,False,1,10,1,13,0,1,3987,3987,0,active,1605205770,1,,,1605211200,1605211200,0,0
993,False,1,18,0,1,0,1,3988,3988,0,active,1605202984,1,,,1605211200,1605211200,0,0
994,False,1,0,0,22,0,1,3989,3989,0,active,1605205861,1,,,1605211200,1605211200,0,0
995,False,1,33,0,14,0,1,3992,3992,0,active,1605210974,1,,,1605211200,1605211200,0,4
996,False,1,22,0,8,0,1,3994,3994,0,active,1605211062,1,,,1605211200,1605211200,0,0
997,False,1,3,0,17,0,1,3995,3995,1,active,1605205502,1,,,1605211200,1605211200,0,0
998,False,1,18,0,6,0,1,3996,3996,0,active,1605207250,1,,,1605211200,1605211200,0,0
999,False,1,1,0,19,0,1,3997,3997,0,active,1605208779,1,,,1605211200,1605211200,1,0
1000,False,1,5,1,24,0,1,3998,3998,0,active,1605211179,1,,,1605211200,1605211200,0,2
1001,False,1,3,1,19,0,1,3999,3999,1,active,1605210846,1,,,1605211200,1605211200,0,2
1002,False,1,3,0,19,0,1,4000,4000,0,active,1605209001,1,,,1605211200,1605211200,0,0
1003,False,1,0,0,22,0,1,4001,4001,2,active,1605209724,1,,,1605211200,1605211200,0,0
1004,False,1,7,0,17,0,1,4002,4002,0,active,1605203123,1,,,1605211200,1605211200,0,0
1005,False,1,14,1,6,0,1,4004,4004,1,active,1605210531,1,,,1605211200,1605211200,2,0
1006,False,1,4,2,20,0,1,4005,4005,0,active,1605207069,1,,,1605211200,1605211200,0,3
1007,False,1,6,0,19,0,1,4006,4006,0,active,1605209767,1,,,1605211200,1605211200,2,0
1008,False,1,0,0,30,0,1,4007,4007,0,active,1605206942,1,,,1605211200,1605211200,0,0
1009,False,0,0,0,0,0,0,4008,4008,0,out_of_service,86400,0,,,1605211200,1605211200,0,0
1010,False,1,3,1,32,0,1,4009,4009,0,active,1605209529,1,,,1605211200,1605211200,0,0
1011,False,1,0,0,23,0,1,4010,4010,1,active,1605206940,1,,,1605211200,1605211200,0,0
1012,False,1,1,0,23,0,1,4011,4011,1,active,1605210226,1,,,1605211200,1605211200,0,0
1013,False,1,1,0,21,0,1,4012,4012,1,active,1605208403,1,,,1605211200,1605211200,0,0
1014,False,1,0,0,24,0,1,4013,4013,0,active,1605170885,1,,,1605211200,1605211200,0,0
1015,False,1,4,1,18,0,1,4014,4014,0,active,1605210331,1,,,1605211200,1605211200,0,1
1016,False,1,17,2,14,0,1,4015,4015,0,active,1605209583,1,,,1605211200,1605211200,1,0
1017,False,1,2,2,19,0,1,4016,4016,1,active,1605210914,1,,,1605211200,1605211200,0,2
1018,False,1,1,0,21,0,1,4017,4017,0,active,1605210846,1,,,1605211200,1605211200,0,1
1019,False,1,1,1,20,0,1,4018,4018,0,active,1605207603,1,,,1605211200,1605211200,0,1
1020,False,1,0,0,16,0,1,4019,4019,1,active,1605191408,1,,,1605211200,1605211200,1,0
1021,False,1,4,0,18,0,1,4020,4020,0,active,1605209552,1,,,1605211200,1605211200,0,1
1022,False,1,14,2,7,0,1,4021,4021,0,active,1605210037,1,,,1605211200,1605211200,0,0
1023,False,1,2,0,21,0,1,4023,4023,1,active,1605210039,1,,,1605211200,1605211200,3,0
1024,False,1,28,13,5,0,1,4024,4024,0,active,1605203446,1,,,1605211200,1605211200,0,0
1025,False,1,3,2,17,0,1,4025,4025,0,active,1605207833,1,,,1605211200,1605211200,0,0
1026,False,1,0,0,22,0,1,4027,4027,1,active,1605210475,1,,,1605211200,1605211200,0,0
1027,False,1,16,0,3,0,1,4028,4028,0,active,1605206513,1,,,1605211200,1605211200,0,0
1028,False,1,8,5,14,0,1,4029,4029,1,active,1605209503,1,,,1605211200,1605211200,0,0
1029,False,1,19,0,4,0,1,4030,4030,0,active,1605173796,1,,,1605211200,1605211200,0,0
1030,False,1,0,0,18,0,1,4031,4031,1,active,1605210013,1,,,1605211200,1605211200,1,0
1031,False,1,13,0,6,0,1,4032,4032,0,active,1605201697,1,,,1605211200,1605211200,0,0
1032,False,1,0,0,27,0,1,4034,4034,0,active,1605202295,1,,,1605211200,1605211200,0,0
1033,False,1,2,0,18,0,1,4035,4035,0,active,1605207158,1,,,1605211200,1605211200,0,1
1034,False,1,14,1,22,0,1,4036,4036,0,active,1605209741,1,,,1605211200,1605211200,0,0
1035,False,1,27,2,12,0,1,4037,4037,0,active,1605209520,1,,,1605211200,1605211200,1,0
1036,False,0,28,1,1,0,1,4038,4038,0,active,1605210079,0,,,1605211200,1605211200,0,0
1037,False,1,36,9,11,0,1,4040,4040,4,active,1605210399,1,,,1605211200,1605211200,0,1
1038,False,1,2,1,14,0,1,4041,4041,2,active,1605208518,1,,,1605211200,1605211200,0,0
1039,False,1,4,0,20,0,1,4043,4043,0,active,1605210806,1,,,1605211200,1605211200,0,3
1040,False,1,45,8,1,0,1,4044,4044,3,active,1605210865,1,,,1605211200,1605211200,0,1
1041,False,1,13,3,25,0,1,4045,4045,1,active,1605211171,1,,,1605211200,1605211200,0,4
1042,False,1,0,0,26,0,1,4047,4047,1,active,1605210448,1,,,1605211200,1605211200,0,0
1043,False,1,1,1,19,0,1,4048,4048,0,active,1605210254,1,,,1605211200,1605211200,1,0
1044,False,1,0,0,21,0,1,4050,4050,0,active,1605197673,1,,,1605211200,1605211200,1,0
1045,False,1,0,0,26,0,1,4051,4051,0,active,1605209475,1,,,1605211200,1605211200,2,0
1046,False,1,0,0,27,0,1,4052,4052,0,active,1605207835,1,,,1605211200,1605211200,0,0
1047,False,1,0,0,19,0,1,4053,4053,0,active,1605201101,1,,,1605211200,1605211200,0,0
1048,False,1,2,1,17,0,1,4054,4054,0,active,1605210433,1,,,1605211200,1605211200,0,0
1049,False,1,7,0,20,0,1,4055,4055,0,active,1605209674,1,,,1605211200,1605211200,0,2
1050,False,1,3,2,20,0,1,4056,4056,1,active,1605211011,1,,,1605211200,1605211200,0,1
1051,False,1,1,1,22,0,1,4057,4057,0,active,1605209774,1,,,1605211200,1605211200,0,0
1052,False,1,39,7,1,0,1,4058,4058,1,active,1605210716,1,,,1605211200,1605211200,0,2
1053,False,1,1,1,29,0,1,4059,4059,1,active,1605209297,1,,,1605211200,1605211200,0,1
1054,False,1,0,0,23,0,1,4060,4060,0,active,1605172592,1,,,1605211200,1605211200,1,0
1055,False,1,0,0,24,0,1,4061,4061,0,active,1605204130,1,,,1605211200,1605211200,0,0
1056,False,1,2,2,21,0,1,4062,4062,0,active,1605207915,1,,,1605211200,1605211200,0,1
1057,False,1,0,0,24,0,1,4063,4063,0,active,1605210013,1,,,1605211200,1605211200,1,0
1058,False,1,0,0,23,0,1,4064,4064,0,active,1605202578,1,,,1605211200,1605211200,0,0
1059,False,1,3,2,31,0,1,4065,4065,1,active,1605211096,1,,,1605211200,1605211200,0,1
1060,False,1,0,0,23,0,1,4066,4066,0,active,1605172593,1,,,1605211200,1605211200,0,0
1061,False,1,0,0,23,0,1,4067,4067,0,active,1605172592,1,,,1605211200,1605211200,0,0
1062,False,1,1,1,29,0,1,4068,4068,0,active,1605210753,1,,,1605211200,1605211200,0,0
1063,False,1,0,0,24,0,1,4069,4069,0,active,1605210797,1,,,1605211200,1605211200,0,0
1064,False,1,0,0,23,0,1,4070,4070,1,active,1605209453,1,,,1605211200,1605211200,0,0
1065,False,1,1,0,21,0,1,4071,4071,0,active,1605209043,1,,,1605211200,1605211200,1,0
1066,False,0,40,13,0,0,1,4072,4072,0,active,1605209882,0,,,1605211200,1605211200,0,0
1067,False,1,30,7,4,0,1,4073,4073,1,active,1605210992,1,,,1605211200,1605211200,4,0
1068,False,1,0,0,23,0,1,4074,4074,0,active,1605172592,1,,,1605211200,1605211200,1,0
1069,True,1,4,1,32,0,1,4075,4075,2,active,1605210826,1,,,1605211200,1605211200,0,0
1070,False,1,9,3,20,0,1,4076,4076,0,active,1605210404,1,,,1605211200,1605211200,0,1
1071,False,1,21,0,10,0,1,4078,4078,0,active,1605209116,1,,,1605211200,1605211200,0,0
1072,False,1,5,3,16,0,1,4079,4079,0,active,1605211148,1,,,1605211200,1605211200,0,0
1073,False,1,5,0,15,0,1,4080,4080,1,active,1605209756,1,,,1605211200,1605211200,0,0
1074,False,1,4,0,17,0,1,4081,4081,0,active,1605182848,1,,,1605211200,1605211200,0,0
1075,False,1,0,0,28,0,1,4082,4082,2,active,1605206505,1,,,1605211200,1605211200,0,0
1076,False,1,0,0,20,0,1,4083,4083,0,active,1605174011,1,,,1605211200,1605211200,0,0
1077,False,1,0,0,19,2,1,4084,4084,1,active,1605201501,1,,,1605211200,1605211200,0,0
1078,False,1,2,0,23,0,1,4085,4085,0,active,1605208059,1,,,1605211200,1605211200,1,0
1079,False,1,16,1,5,0,1,4086,4086,0,active,1605209306,1,,,1605211200,1605211200,0,1
1080,False,1,1,1,20,0,1,4087,4087,1,active,1605208574,1,,,1605211200,1605211200,0,0
1081,False,1,7,3,13,0,1,4088,4088,0,active,1605203738,1,,,1605211200,1605211200,0,0
1082,False,1,3,2,17,0,1,4090,4090,1,active,1605194040,1,,,1605211200,1605211200,0,0
1083,False,1,2,0,2,0,1,4091,4091,17,active,1605173796,1,,,1605211200,1605211200,0,1
1084,False,1,10,1,9,0,1,4092,4092,0,active,1605210518,1,,,1605211200,1605211200,0,1
1085,False,1,9,5,15,0,1,4093,4093,1,active,1605208639,1,,,1605211200,1605211200,0,0
1086,False,1,3,3,18,0,1,4094,4094,0,active,1605211100,1,,,1605211200,1605211200,1,0
1087,False,1,6,0,15,0,1,4095,4095,0,active,1605173797,1,,,1605211200,1605211200,0,1
1088,False,1,0,0,27,0,1,4096,4096,3,active,1605209723,1,,,1605211200,1605211200,0,0
1089,False,1,2,2,18,0,1,4098,4098,0,active,1605206101,1,,,1605211200,1605211200,1,0
1090,False,1,14,3,5,0,1,4099,4099,2,active,1605211189,1,,,1605211200,1605211200,3,0
1091,False,1,9,1,10,0,1,4101,4101,0,active,1605185276,1,,,1605211200,1605211200,0,0
1092,False,1,2,2,20,0,1,4102,4102,0,active,1605205347,1,,,1605211200,1605211200,0,0
1093,False,1,3,2,16,0,1,4103,4103,0,active,1605199367,1,,,1605211200,1605211200,0,0
1094,False,1,3,2,17,0,1,4104,4104,0,active,1605211084,1,,,1605211200,1605211200,0,0
1095,False,1,2,0,19,0,1,4105,4105,0,active,1605205990,1,,,1605211200,1605211200,1,0
1096,False,1,3,2,15,0,1,4106,4106,1,active,1605210869,1,,,1605211200,1605211200,0,1
1097,False,1,1,0,23,0,1,4107,4107,0,active,1605173797,1,,,1605211200,1605211200,0,1
1098,False,1,16,0,3,0,1,4108,4108,0,active,1605209509,1,,,1605211200,1605211200,1,0
1099,False,1,0,0,21,0,1,4109,4109,0,active,1605209711,1,,,1605211200,1605211200,0,0
1100,False,1,0,0,0,0,1,4110,4110,0,active,86400,1,,,1605211200,1605211200,0,0
1101,False,1,6,0,12,0,1,4112,4112,0,active,1605208214,1,,,1605211200,1605211200,2,0
1102,False,1,21,1,1,0,1,4113,4113,0,active,1605210916,1,,,1605211200,1605211200,0,1
1103,False,1,5,2,20,0,1,4114,4114,0,active,1605203483,1,,,1605211200,1605211200,0,0
1104,False,1,4,1,21,0,1,4115,4115,0,active,1605209799,1,,,1605211200,1605211200,0,0
1105,False,1,1,0,18,0,1,4116,4116,0,active,1605172592,1,,,1605211200,1605211200,0,0
1106,False,1,4,0,23,0,1,4117,4117,0,active,1605208953,1,,,1605211200,1605211200,1,0
1107,False,0,0,0,0,0,0,4118,4118,0,out_of_service,86400,0,,,1605211200,1605211200,0,0
1108,False,1,19,0,24,0,1,4120,4120,0,active,1605211188,1,,,1605211200,1605211200,5,0
1109,False,1,27,1,22,0,1,4121,4121,4,active,1605211081,1,,,1605211200,1605211200,0,10
1110,True,1,12,10,41,0,1,4122,4122,0,active,1605210725,1,,,1605211200,1605211200,1,0
1111,True,1,4,0,21,0,1,4123,4123,0,active,1605210131,1,,,1605211200,1605211200,2,0
1112,False,1,4,0,43,0,1,4124,4124,1,active,1605210733,1,,,1605211200,1605211200,0,1
1113,False,1,4,1,33,0,1,4125,4125,0,active,1605205192,1,,,1605211200,1605211200,0,1
1114,False,1,13,3,6,0,1,4126,4126,0,active,1605209706,1,,,1605211200,1605211200,0,0
1115,False,1,2,1,17,0,1,4127,4127,0,active,1605209985,1,,,1605211200,1605211200,0,0
1116,False,1,7,1,17,0,1,4128,4128,0,active,1605210527,1,,,1605211200,1605211200,1,0
1117,False,1,1,1,18,0,1,4129,4129,0,active,1605173796,1,,,1605211200,1605211200,0,0
1118,False,1,7,2,12,0,1,4130,4130,3,active,1605209712,1,,,1605211200,1605211200,1,0
1119,False,1,4,0,15,0,1,4131,4131,0,active,1605209896,1,,,1605211200,1605211200,0,0
1120,False,1,3,0,16,0,1,4132,4132,0,active,1605209250,1,,,1605211200,1605211200,0,0
1121,False,1,4,0,16,0,1,4133,4133,0,active,1605208316,1,,,1605211200,1605211200,1,0
1122,False,1,16,2,8,0,1,4134,4134,0,active,1605203171,1,,,1605211200,1605211200,0,1
1123,False,1,7,1,15,1,1,4135,4135,0,active,1605206913,1,,,1605211200,1605211200,0,2
1124,False,1,7,0,12,0,1,4136,4136,1,active,1605205820,1,,,1605211200,1605211200,0,0
1125,False,1,7,1,20,0,1,4137,4137,0,active,1605209123,1,,,1605211200,1605211200,0,0
1126,False,1,2,0,17,0,1,4138,4138,0,active,1605209830,1,,,1605211200,1605211200,0,1
1127,False,1,5,0,14,0,1,4139,4139,0,active,1605184420,1,,,1605211200,1605211200,0,0
1128,False,1,6,1,17,1,1,4140,4140,0,active,1605206806,1,,,1605211200,1605211200,0,0
1129,False,0,16,3,4,0,1,4141,4141,0,active,1605184839,0,,,1605211200,1605211200,0,0
1130,False,1,0,0,19,0,1,4142,4142,0,active,1605173798,1,,,1605211200,1605211200,0,0
1131,False,1,2,0,19,0,1,4143,4143,0,active,1605173798,1,,,1605211200,1605211200,0,0
1132,False,1,0,0,0,0,1,4144,4144,0,active,86400,1,,,1605211200,1605211200,0,0
1133,False,1,2,2,27,0,1,4146,4146,0,active,1605174997,1,,,1605211200,1605211200,0,0
1134,False,1,3,1,16,0,1,4147,4147,0,active,1605173797,1,,,1605211200,1605211200,0,1
1135,False,1,0,0,0,18,1,4148,4148,9,active,1605211099,1,,,1605211200,1605211200,0,0
1136,False,1,1,1,19,0,1,4149,4149,0,active,1605208173,1,,,1605211200,1605211200,0,0
1137,False,0,0,0,0,0,0,4151,4151,0,out_of_service,86400,0,,,1605211200,1605211200,0,0
1138,False,1,4,4,17,0,1,4152,4152,0,active,1605207636,1,,,1605211200,1605211200,0,2
1139,False,1,2,0,25,0,1,4153,4153,0,active,1605205959,1,,,1605211200,1605211200,0,0
1140,False,1,3,3,16,0,1,4154,4154,0,active,1605173797,1,,,1605211200,1605211200,0,0
1141,False,1,1,1,18,0,1,4155,4155,0,active,1605199196,1,,,1605211200,1605211200,0,0
1142,False,1,4,2,15,0,1,4156,4156,0,active,1605204136,1,,,1605211200,1605211200,0,0
1143,False,1,3,0,16,0,1,4157,4157,0,active,1605173797,1,,,1605211200,1605211200,0,0
1144,False,1,2,1,17,0,1,4158,4158,0,active,1605199099,1,,,1605211200,1605211200,0,0
1145,False,1,7,1,12,0,1,4159,4159,0,active,1605207735,1,,,1605211200,1605211200,0,0
1146,False,1,12,3,6,0,1,4160,4160,1,active,1605182439,1,,,1605211200,1605211200,0,1
1147,False,1,5,0,13,0,1,4161,4161,1,active,1605196207,1,,,1605211200,1605211200,0,1
1148,False,1,11,0,8,0,1,4162,4162,0,active,1605188405,1,,,1605211200,1605211200,0,1
1149,False,1,13,1,6,0,1,4163,4163,0,active,1605205333,1,,,1605211200,1605211200,0,0
1150,False,1,2,1,16,0,1,4164,4164,0,active,1605207020,1,,,1605211200,1605211200,0,0
1151,False,1,4,2,14,0,1,4165,4165,1,active,1605197411,1,,,1605211200,1605211200,1,0
1152,False,1,21,2,6,0,1,4166,4166,0,active,1605204329,1,,,1605211200,1605211200,0,0
1153,False,1,2,2,17,0,1,4167,4167,0,active,1605210914,1,,,1605211200,1605211200,3,0
1154,False,1,6,1,13,0,1,4168,4168,0,active,1605209520,1,,,1605211200,1605211200,0,0
1155,False,1,0,0,21,0,1,4169,4169,0,active,1605197849,1,,,1605211200,1605211200,0,0
1156,False,1,3,1,16,0,1,4170,4170,0,active,1605173798,1,,,1605211200,1605211200,0,0
1157,False,1,2,0,19,0,1,4171,4171,0,active,1605198667,1,,,1605211200,1605211200,0,0
1158,False,1,7,2,11,0,1,4172,4172,1,active,1605209733,1,,,1605211200,1605211200,0,0
1159,False,1,2,1,17,0,1,4173,4173,1,active,1605208923,1,,,1605211200,1605211200,0,0
1160,False,1,20,2,1,0,1,4174,4174,0,active,1605209645,1,,,1605211200,1605211200,0,2
1161,False,1,7,0,13,0,1,4175,4175,0,active,1605173797,1,,,1605211200,1605211200,0,0
1162,False,1,1,0,19,0,1,4177,4177,0,active,1605173798,1,,,1605211200,1605211200,0,1
1163,False,1,7,1,16,0,1,4179,4179,0,active,1605208345,1,,,1605211200,1605211200,0,0
1164,False,1,6,4,14,0,1,4180,4180,0,active,1605198661,1,,,1605211200,1605211200,0,0
1165,False,1,4,1,14,0,1,4181,4181,1,active,1605209774,1,,,1605211200,1605211200,0,0
1166,False,1,7,2,12,0,1,4182,4182,0,active,1605173797,1,,,1605211200,1605211200,0,0
1167,False,1,4,1,14,0,1,4183,4183,1,active,1605174997,1,,,1605211200,1605211200,0,0
1168,False,1,9,4,10,0,1,4185,4185,0,active,1605207889,1,,,1605211200,1605211200,0,0
1169,False,1,5,1,22,0,1,4186,4186,0,active,1605209656,1,,,1605211200,1605211200,0,1
1170,False,1,1,1,30,0,1,4188,4188,0,active,1605210738,1,,,1605211200,1605211200,0,0
1171,False,1,0,0,19,0,1,4189,4189,0,active,1605184651,1,,,1605211200,1605211200,0,0
1172,False,1,0,0,18,0,1,4190,4190,1,active,1605211104,1,,,1605211200,1605211200,0,0
1173,False,1,1,1,19,0,1,4191,4191,0,active,1605197355,1,,,1605211200,1605211200,0,0
1174,False,1,8,1,11,0,1,4192,4192,0,active,1605204419,1,,,1605211200,1605211200,0,0
1175,False,1,2,0,18,0,1,4193,4193,1,active,1605210737,1,,,1605211200,1605211200,0,0
1176,False,1,12,1,18,0,1,4194,4194,0,active,1605204810,1,,,1605211200,1605211200,0,1
1177,False,1,18,1,12,0,1,4195,4195,0,active,1605173797,1,,,1605211200,1605211200,0,0
1178,False,1,6,3,14,0,1,4198,4198,1,active,1605210513,1,,,1605211200,1605211200,2,0
1179,False,1,6,0,15,0,1,4199,4199,0,active,1605173797,1,,,1605211200,1605211200,2,0
1180,False,1,3,1,23,0,1,4200,4200,1,active,1605174997,1,,,1605211200,1605211200,0,0
1181,False,1,10,4,11,0,1,4201,4201,0,active,1605209908,1,,,1605211200,1605211200,2,0
1182,False,1,7,3,11,0,1,4202,4202,1,active,1605208832,1,,,1605211200,1605211200,0,0
1183,False,1,1,0,18,0,1,4204,4204,0,active,1605202390,1,,,1605211200,1605211200,0,0
1184,False,1,13,2,6,0,1,4205,4205,0,active,1605210598,1,,,1605211200,1605211200,0,1
1185,False,1,18,5,9,0,1,4206,4206,0,active,1605200889,1,,,1605211200,1605211200,0,0
1186,False,1,7,3,12,0,1,4207,4207,0,active,1605173797,1,,,1605211200,1605211200,0,0
1187,False,1,5,0,14,0,1,4208,4208,0,active,1605202450,1,,,1605211200,1605211200,0,0
1188,False,1,3,1,15,0,1,4209,4209,0,active,1605209698,1,,,1605211200,1605211200,0,1
1189,False,1,4,2,20,0,1,4210,4210,0,active,1605205587,1,,,1605211200,1605211200,0,2
1190,False,1,1,0,18,0,1,4211,4211,0,active,1605193670,1,,,1605211200,1605211200,0,0
1191,False,1,0,0,18,0,1,4212,4212,1,active,1605209310,1,,,1605211200,1605211200,1,0
1192,False,1,2,1,17,0,1,4213,4213,0,active,1605173797,1,,,1605211200,1605211200,0,2
1193,False,1,1,0,24,0,1,4220,4220,1,active,1605210368,1,,,1605211200,1605211200,0,1
1194,False,1,18,3,7,0,1,4222,4222,2,active,1605209602,1,,,1605211200,1605211200,0,0
1195,False,1,3,0,30,0,1,4225,4225,0,active,1605210530,1,,,1605211200,1605211200,3,0
1196,False,1,1,0,18,0,1,4227,4227,0,active,1605211063,1,,,1605211200,1605211200,4,0
1197,False,1,3,1,16,0,1,4228,4228,0,active,1605209124,1,,,1605211200,1605211200,0,0
1198,False,1,4,1,19,0,1,4229,4229,0,active,1605210452,1,,,1605211200,1605211200,0,1
1199,False,1,0,0,19,0,1,4230,4230,0,active,1605174997,1,,,1605211200,1605211200,0,0
1200,False,1,4,2,19,0,1,4245,4245,0,active,1605174996,1,,,1605211200,1605211200,0,0
1201,False,1,15,11,6,0,1,4247,4247,0,active,1605209900,1,,,1605211200,1605211200,0,0
1202,False,1,20,1,5,0,1,4249,4249,0,active,1605209805,1,,,1605211200,1605211200,0,0
1203,False,0,0,0,0,0,0,4250,4250,0,out_of_service,86400,0,,,1605211200,1605211200,0,0
