,station_status,eightd_has_available_keys,legacy_id,station_id,is_installed,is_returning,last_reported,num_docks_disabled,num_bikes_available,is_renting,num_docks_available,num_ebikes_available,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
97,active,False,335,335,1,1,1604667253,0,13,1,13,2,1,,,1604667600,1604667600,1,0
98,active,False,336,336,1,1,1604666619,0,30,1,6,0,0,,,1604667600,1604667600,0,3
99,active,False,340,340,1,1,1604667284,0,25,1,1,0,1,,,1604667600,1604667600,0,2
100,active,False,341,341,1,1,1604667560,0,10,1,9,0,0,,,1604667600,1604667600,0,1
101,active,False,342,342,1,1,1604666457,1,24,1,4,0,0,,,1604667600,1604667600,2,0
102,active,False,343,343,1,1,1604666906,0,11,1,12,3,0,,,1604667600,1604667600,2,0
103,active,False,344,344,1,1,1604644149,0,7,1,16,1,0,,,1604667600,1604667600,0,1
104,active,False,346,346,1,1,1604667239,0,15,1,12,0,0,,,1604667600,1604667600,0,0
105,active,False,347,347,1,1,1604667342,0,25,1,29,1,0,,,1604667600,1604667600,7,0
106,active,False,349,349,1,1,1604667456,0,5,1,55,1,1,,,1604667600,1604667600,0,4
107,active,False,350,350,1,1,1604667247,1,24,1,22,0,0,,,1604667600,1604667600,0,7
108,active,False,351,351,1,1,1604666868,0,36,1,3,4,0,,,1604667600,1604667600,2,0
109,active,False,353,353,1,1,1604666634,0,7,1,18,0,2,,,1604667600,1604667600,1,0
110,active,False,354,354,1,1,1604667278,0,16,1,30,1,1,,,1604667600,1604667600,0,6
111,active,False,355,355,1,1,1604666878,0,31,1,9,0,3,,,1604667600,1604667600,0,6
112,active,False,356,356,1,1,1604665640,0,19,1,4,0,0,,,1604667600,1604667600,0,4
113,active,False,358,358,1,1,1604667498,30,34,1,0,2,0,[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_capacity': 70, 'off_dock_count': 5, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 898, 'active': True, 'dock_blocked_count': 30, 'region': 'BKN'}",1604667600,1604667600,0,19
114,active,False,359,359,1,1,1604667451,0,39,1,38,5,1,,,1604667600,1604667600,28,0
115,active,False,360,360,1,1,1604667376,0,13,1,26,2,0,,,1604667600,1604667600,5,0
116,active,False,361,361,1,1,1604667477,0,30,1,48,0,1,,,1604667600,1604667600,0,10
117,active,False,362,362,1,1,1604665714,0,27,1,29,0,1,,,1604667600,1604667600,0,0
118,out_of_service,False,363,363,0,0,1604591481,0,0,0,1,0,0,,,1604667600,1604667600,0,0
119,active,False,364,364,1,1,1604664371,0,0,1,26,0,1,,,1604667600,1604667600,0,0
120,active,False,366,366,1,1,1604667371,0,15,1,18,0,0,,,1604667600,1604667600,0,7
121,active,False,367,367,1,1,1604667380,0,25,1,18,6,0,,,1604667600,1604667600,11,0
122,active,False,368,368,1,1,1604667426,0,27,1,20,0,0,,,1604667600,1604667600,0,4
123,active,False,369,369,1,1,1604667514,0,45,1,31,0,0,,,1604667600,1604667600,0,3
124,active,False,372,372,1,1,1604667339,0,2,1,25,0,0,,,1604667600,1604667600,0,1
125,active,False,373,373,1,1,1604667467,0,0,1,19,0,0,,,1604667600,1604667600,2,0
126,active,False,376,376,1,0,1604666385,0,25,0,18,4,0,,,1604667600,1604667600,4,0
127,active,False,377,377,1,1,1604666975,0,32,1,16,1,0,,,1604667600,1604667600,7,0
128,active,False,379,379,1,1,1604667436,0,8,1,48,0,0,,,1604667600,1604667600,0,1
129,active,False,380,380,1,1,1604667487,0,17,1,24,0,1,,,1604667600,1604667600,0,2
130,active,False,383,383,1,1,1604667254,1,32,1,5,0,1,,,1604667600,1604667600,0,0
131,active,False,385,385,1,1,1604667208,0,10,1,19,1,0,,,1604667600,1604667600,0,1
132,active,False,386,386,1,1,1604667324,0,51,1,31,0,0,,,1604667600,1604667600,6,0
133,active,False,387,387,1,1,1604666723,0,14,1,24,3,1,,,1604667600,1604667600,2,0
134,active,False,388,388,1,1,1604667468,0,4,1,31,0,0,,,1604667600,1604667600,10,0
135,active,False,389,389,1,1,1604666918,0,19,1,8,3,0,,,1604667600,1604667600,0,6
136,active,False,390,390,1,1,1604667472,0,21,1,9,1,1,,,1604667600,1604667600,3,0
137,active,False,391,391,1,1,1604667577,30,0,1,2,0,11,,,1604667600,1604667600,0,0
138,active,False,392,392,1,1,1604667571,0,23,1,12,1,0,,,1604667600,1604667600,2,0
139,active,False,393,393,1,1,1604667113,0,24,1,12,0,1,,,1604667600,1604667600,1,0
140,out_of_service,False,394,394,0,0,86400,0,0,0,0,0,0,,,1604667600,1604667600,0,0
141,active,False,396,396,1,1,1604667592,0,5,1,20,3,0,,,1604667600,1604667600,1,0
142,active,False,397,397,1,1,1604664384,0,2,1,72,0,1,,,1604667600,1604667600,0,1
143,active,False,398,398,1,1,1604667318,0,25,1,6,1,0,,,1604667600,1604667600,0,3
144,active,False,399,399,1,1,1604665520,0,7,1,31,0,1,,,1604667600,1604667600,0,1
145,active,False,400,400,1,1,1604666460,0,11,1,4,0,0,,,1604667600,1604667600,0,2
146,active,False,401,401,1,1,1604667283,0,13,1,29,0,0,,,1604667600,1604667600,0,0
147,active,False,402,402,1,1,1604667499,0,1,1,38,0,0,,,1604667600,1604667600,5,0
148,active,False,403,403,1,1,1604666731,0,18,1,12,1,1,,,1604667600,1604667600,0,6
149,active,True,405,405,1,1,1604666687,0,41,1,10,0,0,,,1604667600,1604667600,0,0
150,active,False,406,406,1,1,1604667535,0,6,1,14,0,0,,,1604667600,1604667600,0,2
151,active,False,408,408,1,1,1604666799,0,17,1,5,0,1,,,1604667600,1604667600,0,1
152,active,False,410,410,1,1,1604667575,0,27,1,17,0,1,,,1604667600,1604667600,0,3
153,active,False,411,411,1,0,1604667580,0,25,0,4,1,2,,,1604667600,1604667600,4,0
154,active,False,412,412,1,1,1604667561,0,24,1,4,1,1,,,1604667600,1604667600,0,1
155,active,False,415,415,1,1,1604666929,0,25,1,21,4,0,,,1604667600,1604667600,2,0
156,active,False,416,416,1,1,1604667115,0,9,1,22,0,0,,,1604667600,1604667600,0,1
157,active,False,417,417,1,1,1604667531,0,4,1,21,3,0,,,1604667600,1604667600,4,0
158,active,False,418,418,1,1,1604666445,0,35,1,2,2,0,,,1604667600,1604667600,0,2
159,active,False,419,419,1,1,1604664457,0,11,1,12,0,0,,,1604667600,1604667600,1,0
160,active,False,420,420,1,1,1604666300,0,7,1,43,0,1,,,1604667600,1604667600,0,0
161,active,False,421,421,1,1,1604666077,0,13,1,6,0,0,,,1604667600,1604667600,0,2
162,active,False,422,422,1,1,1604667414,0,23,1,54,4,1,,,1604667600,1604667600,0,1
163,active,False,423,423,1,1,1604667048,0,9,1,17,0,1,,,1604667600,1604667600,0,4
164,active,True,426,426,1,1,1604667439,33,0,1,0,0,27,[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_capacity': 60, 'off_dock_count': 2, 'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 1596, 'active': True, 'dock_blocked_count': 30, 'region': 'BKN'}",1604667600,1604667600,23,0
165,active,False,427,427,1,1,1604667280,0,36,1,9,5,2,,,1604667600,1604667600,3,0
166,active,False,432,432,1,1,1604666957,0,27,1,4,0,0,,,1604667600,1604667600,0,1
167,active,False,434,434,1,1,1604667484,0,39,1,21,0,0,,,1604667600,1604667600,3,0
168,active,False,435,435,1,1,1604667519,0,5,1,43,0,2,,,1604667600,1604667600,4,0
169,active,False,436,436,1,1,1604667543,3,6,1,18,1,0,,,1604667600,1604667600,0,0
170,active,False,437,437,1,1,1604666459,0,6,1,18,4,0,,,1604667600,1604667600,3,0
171,active,False,438,438,1,1,1604666594,0,37,1,10,0,0,,,1604667600,1604667600,0,2
172,active,False,439,439,1,1,1604667573,0,38,1,3,2,2,,,1604667600,1604667600,0,7
173,active,False,440,440,1,1,1604666829,0,10,1,22,1,0,,,1604667600,1604667600,9,0
174,active,False,442,442,1,1,1604667421,0,8,1,40,2,3,,,1604667600,1604667600,18,0
175,active,False,443,443,1,1,1604667395,0,7,1,16,3,0,,,1604667600,1604667600,0,3
176,active,False,445,445,1,1,1604667525,0,61,1,17,0,2,,,1604667600,1604667600,0,3
177,active,False,446,446,1,1,1604667465,0,30,1,45,0,4,,,1604667600,1604667600,1,0
178,active,False,447,447,1,1,1604667503,0,22,1,8,0,1,,,1604667600,1604667600,0,10
179,active,False,448,448,1,1,1604667541,0,7,1,17,0,3,,,1604667600,1604667600,0,5
180,active,False,450,450,1,1,1604667446,0,46,1,19,1,2,,,1604667600,1604667600,0,7
181,active,False,453,453,1,1,1604667390,0,53,1,13,1,0,,,1604667600,1604667600,2,0
182,active,False,454,454,1,1,1604667419,0,14,1,20,0,1,,,1604667600,1604667600,0,3
183,active,False,455,455,1,1,1604667365,0,30,1,28,2,1,,,1604667600,1604667600,15,0
184,active,False,456,456,1,1,1604667471,0,27,1,6,8,1,,,1604667600,1604667600,6,0
185,active,False,457,457,1,1,1604667215,0,3,1,75,2,1,,,1604667600,1604667600,0,0
186,active,False,458,458,1,1,1604667337,0,5,1,26,0,0,,,1604667600,1604667600,0,5
187,active,False,460,460,1,1,1604667589,0,16,1,7,0,2,,,1604667600,1604667600,0,6
188,active,False,461,461,1,1,1604667577,0,30,1,26,0,0,,,1604667600,1604667600,0,1
189,active,False,462,462,1,1,1604667558,0,69,1,8,0,0,,,1604667600,1604667600,0,13
190,active,False,464,464,1,1,1604667477,1,24,1,28,1,0,,,1604667600,1604667600,5,0
191,active,False,465,465,1,1,1604666810,0,6,1,33,0,0,,,1604667600,1604667600,11,0
192,active,False,466,466,1,1,1604667469,8,2,1,24,0,1,,,1604667600,1604667600,2,0
193,active,False,467,467,1,1,1604667019,0,27,1,6,0,1,,,1604667600,1604667600,6,0
194,active,False,468,468,1,1,1604667559,0,32,1,33,21,0,,,1604667600,1604667600,9,0
195,active,False,469,469,1,1,1604667488,0,26,1,31,3,0,,,1604667600,1604667600,2,0
196,active,False,470,470,1,1,1604667588,0,33,1,36,0,3,,,1604667600,1604667600,0,0
197,active,False,471,471,1,1,1604667342,0,17,1,13,1,1,,,1604667600,1604667600,0,1
198,active,False,472,472,1,1,1604666816,0,30,1,24,0,1,,,1604667600,1604667600,12,0
199,active,False,473,473,1,1,1604667486,0,48,1,2,0,0,,,1604667600,1604667600,0,27
200,active,False,474,474,1,1,1604667582,0,13,1,43,1,0,,,1604667600,1604667600,8,0
201,active,False,476,476,1,1,1604667385,0,32,1,29,0,4,,,1604667600,1604667600,0,3
202,active,False,477,477,1,1,1604667396,0,4,1,67,0,0,,,1604667600,1604667600,0,0
203,active,False,478,478,1,1,1604667520,0,24,1,11,0,2,,,1604667600,1604667600,0,2
204,active,False,479,479,1,1,1604667510,0,13,1,17,0,1,,,1604667600,1604667600,0,8
205,active,False,480,480,1,1,1604667369,0,11,1,15,0,3,,,1604667600,1604667600,0,1
206,active,False,481,481,1,1,1604666731,0,13,1,12,1,0,,,1604667600,1604667600,0,5
207,active,False,482,482,1,1,1604667392,0,49,1,29,0,0,,,1604667600,1604667600,0,2
208,active,False,483,483,1,1,1604667130,0,24,1,10,1,0,,,1604667600,1604667600,0,7
209,active,False,484,484,1,1,1604666954,0,17,1,29,8,0,,,1604667600,1604667600,18,0
210,active,False,485,485,1,1,1604667586,0,9,1,31,0,0,,,1604667600,1604667600,3,0
211,active,False,486,486,1,1,1604667428,0,22,1,19,1,0,,,1604667600,1604667600,3,0
212,active,False,487,487,1,1,1604667567,0,22,1,11,0,2,,,1604667600,1604667600,0,11
213,active,False,489,489,1,1,1604667401,0,23,1,24,0,2,,,1604667600,1604667600,0,0
214,active,False,490,490,1,1,1604667473,0,6,1,60,1,0,,,1604667600,1604667600,0,1
215,active,False,492,492,1,1,1604667584,0,0,1,68,0,0,,,1604667600,1604667600,2,0
216,active,False,493,493,1,1,1604666804,0,10,1,24,1,0,,,1604667600,1604667600,10,0
217,active,False,494,494,1,1,1604667591,0,56,1,9,0,1,,,1604667600,1604667600,7,0
218,active,False,495,495,1,1,1604667002,0,30,1,9,0,0,,,1604667600,1604667600,0,8
219,active,False,496,496,1,1,1604667314,1,33,1,27,1,4,,,1604667600,1604667600,6,0
220,active,False,497,497,1,1,1604667351,0,27,1,36,0,3,,,1604667600,1604667600,8,0
221,active,True,499,499,1,1,1604667477,0,8,1,23,2,5,,,1604667600,1604667600,0,2
222,active,False,500,500,1,1,1604666880,0,23,1,27,4,2,,,1604667600,1604667600,8,0
223,active,False,501,501,1,1,1604667564,0,44,1,37,0,2,,,1604667600,1604667600,0,14
224,active,False,502,502,1,1,1604667343,0,26,1,7,0,3,,,1604667600,1604667600,0,6
225,active,False,503,503,1,1,1604667484,0,13,1,14,0,4,,,1604667600,1604667600,10,0
226,active,False,504,504,1,1,1604667576,0,16,1,38,1,0,,,1604667600,1604667600,0,6
227,active,False,505,505,1,1,1604667537,0,9,1,41,0,2,,,1604667600,1604667600,0,6
228,active,False,507,507,1,1,1604667345,0,12,1,33,0,0,,,1604667600,1604667600,1,0
229,active,False,508,508,1,1,1604667023,0,20,1,3,0,2,,,1604667600,1604667600,0,3
230,active,False,509,509,1,1,1604667412,0,32,1,28,0,1,,,1604667600,1604667600,0,2
231,active,False,510,510,1,1,1604667537,0,8,1,47,2,0,,,1604667600,1604667600,2,0
232,active,False,513,513,1,1,1604667217,0,27,1,2,0,0,,,1604667600,1604667600,0,6
233,active,True,514,514,1,1,1604667529,0,40,1,12,1,0,,,1604667600,1604667600,3,0
234,active,False,515,515,1,1,1604667574,0,59,1,16,0,4,,,1604667600,1604667600,0,14
235,active,False,516,516,1,1,1604667146,0,30,1,0,0,1,,,1604667600,1604667600,0,1
236,active,False,517,517,1,1,1604667326,0,24,1,44,0,1,,,1604667600,1604667600,6,0
237,active,False,519,519,1,1,1604667488,0,17,1,50,0,2,,,1604667600,1604667600,4,0
238,active,False,522,522,1,1,1604667141,0,26,1,25,0,0,[{'id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_capacity': 70, 'off_dock_count': 0, 'station_id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 66, 'active': True, 'dock_blocked_count': 0, 'region': 'BKN'}",1604667600,1604667600,8,0
239,active,False,525,525,1,1,1604667351,0,41,1,13,0,2,,,1604667600,1604667600,1,0
240,active,False,526,526,1,1,1604667484,0,25,1,15,0,0,,,1604667600,1604667600,13,0
241,active,False,528,528,1,1,1604667581,0,14,1,22,0,3,,,1604667600,1604667600,3,0
242,active,False,529,529,1,1,1604667055,0,3,1,38,0,0,,,1604667600,1604667600,0,3
243,active,False,530,530,1,1,1604667324,0,15,1,8,0,1,,,1604667600,1604667600,1,0
244,active,False,531,531,1,1,1604667535,0,53,1,6,1,1,,,1604667600,1604667600,0,3
245,active,False,532,532,1,1,1604666979,0,22,1,21,0,0,,,1604667600,1604667600,0,1
246,active,False,533,533,1,1,1604666995,0,16,1,30,1,0,,,1604667600,1604667600,9,0
247,active,False,534,534,1,1,1604667040,0,22,1,9,3,0,,,1604667600,1604667600,3,0
248,active,False,536,536,1,1,1604667453,0,26,1,0,2,2,,,1604667600,1604667600,0,0
249,active,False,539,539,1,1,1604667578,0,14,1,17,3,0,,,1604667600,1604667600,0,0
250,active,False,540,540,1,1,1604667299,0,17,1,36,0,0,,,1604667600,1604667600,0,4
251,active,False,545,545,1,1,1604667573,0,24,1,2,3,1,,,1604667600,1604667600,0,2
252,active,False,546,546,1,1,1604667318,0,8,1,37,1,0,,,1604667600,1604667600,5,0
253,active,False,2000,2000,1,1,1604667314,0,25,1,29,3,3,,,1604667600,1604667600,1,0
254,active,False,2002,2002,1,1,1604667551,0,24,1,2,3,1,,,1604667600,1604667600,0,2
255,active,False,2003,2003,1,1,1604667546,0,31,1,22,0,1,,,1604667600,1604667600,2,0
256,active,False,2005,2005,1,1,1604667591,0,6,1,5,1,1,,,1604667600,1604667600,2,0
257,active,True,2006,2006,1,1,1604667426,0,5,1,43,3,1,,,1604667600,1604667600,6,0
258,active,True,2008,2008,1,1,1604667443,0,16,1,7,1,1,,,1604667600,1604667600,0,2
259,active,False,2009,2009,1,1,1604667206,0,23,1,12,1,0,,,1604667600,1604667600,0,3
260,active,False,2010,2010,1,1,1604667477,0,26,1,37,1,2,,,1604667600,1604667600,5,0
261,active,False,2012,2012,1,1,1604667584,18,18,1,0,1,0,[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_capacity': 70, 'off_dock_count': 20, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 1268, 'active': True, 'dock_blocked_count': 18, 'region': 'BKN'}",1604667600,1604667600,1,0
262,active,False,2017,2017,1,1,1604666962,0,9,1,30,3,0,,,1604667600,1604667600,5,0
263,active,False,2021,2021,1,1,1604667357,0,32,1,32,0,1,,,1604667600,1604667600,0,4
264,active,False,2022,2022,1,1,1604667584,0,25,1,8,8,0,,,1604667600,1604667600,0,2
265,active,False,3016,3016,1,1,1604667555,0,26,1,28,1,0,,,1604667600,1604667600,0,0
266,active,False,3041,3041,1,1,1604666918,0,6,1,18,0,0,,,1604667600,1604667600,1,0
267,active,False,3042,3042,1,1,1604666235,0,12,1,6,5,1,,,1604667600,1604667600,0,4
268,active,False,3043,3043,1,1,1604665980,0,1,1,18,0,0,,,1604667600,1604667600,0,0
269,active,False,3044,3044,1,1,1604666391,0,0,1,27,0,0,,,1604667600,1604667600,0,0
270,active,False,3046,3046,1,1,1604667592,0,1,1,18,0,0,,,1604667600,1604667600,0,0
271,active,False,3047,3047,1,1,1604667572,0,4,1,17,1,0,,,1604667600,1604667600,0,2
272,active,False,3048,3048,1,1,1604666803,0,5,1,12,1,2,,,1604667600,1604667600,0,0
273,active,False,3049,3049,1,1,1604667271,1,5,1,12,0,0,,,1604667600,1604667600,0,2
274,active,False,3050,3050,1,1,1604666851,0,6,1,14,1,1,,,1604667600,1604667600,0,6
275,active,False,3052,3052,1,1,1604667510,0,4,1,17,2,2,,,1604667600,1604667600,0,0
