,eightd_has_available_keys,num_ebikes_available,station_id,is_returning,is_installed,is_renting,last_reported,num_docks_available,legacy_id,num_docks_disabled,station_status,num_bikes_disabled,num_bikes_available,starttime,timestamp,demand,supply
432,False,0,3277,1,1,1,1605055951,3,3277,0,active,0,11,1605056400,1605056400,1,0
433,False,0,3278,1,1,1,1605054759,9,3278,0,active,0,5,1605056400,1605056400,5,0
434,False,0,3279,1,1,1,1605052466,3,3279,0,active,0,15,1605056400,1605056400,1,0
435,False,0,3280,1,1,1,1605055975,11,3280,0,active,0,3,1605056400,1605056400,0,0
436,False,0,3281,1,1,1,1605011179,14,3281,0,active,0,0,1605056400,1605056400,0,0
437,True,1,3282,1,1,1,1605056221,34,3282,0,active,2,2,1605056400,1605056400,4,0
438,False,3,3283,1,1,1,1605056356,14,3283,0,active,2,31,1605056400,1605056400,1,0
439,False,1,3284,1,1,1,1605055965,29,3284,0,active,0,9,1605056400,1605056400,0,0
440,False,3,3285,1,1,1,1605056375,27,3285,0,active,0,16,1605056400,1605056400,4,0
441,False,0,3286,1,1,1,1605056169,33,3286,0,active,2,4,1605056400,1605056400,4,0
442,False,2,3287,1,1,1,1605056354,32,3287,0,active,1,14,1605056400,1605056400,2,0
443,False,1,3288,1,1,1,1605056306,2,3288,0,active,2,35,1605056400,1605056400,0,0
444,False,5,3289,1,1,1,1605055278,24,3289,0,active,1,7,1605056400,1605056400,3,0
445,False,2,3290,1,1,1,1605056279,14,3290,1,active,2,18,1605056400,1605056400,6,0
446,True,1,3292,1,1,1,1605055837,40,3292,1,active,0,2,1605056400,1605056400,1,0
447,False,5,3293,1,1,1,1605055984,5,3293,0,active,2,17,1605056400,1605056400,0,2
448,True,0,3294,1,1,1,1605055712,33,3294,0,active,0,5,1605056400,1605056400,2,0
449,False,0,3296,1,1,1,1605056142,32,3296,0,active,2,8,1605056400,1605056400,1,0
450,False,0,3297,1,1,1,1605056068,20,3297,0,active,0,1,1605056400,1605056400,0,0
451,False,3,3298,1,1,1,1605056038,0,3298,0,active,2,21,1605056400,1605056400,0,0
452,False,0,3299,1,1,1,1605054040,22,3299,0,active,2,1,1605056400,1605056400,0,0
453,False,0,3300,1,1,1,1605054359,18,3300,0,active,2,5,1605056400,1605056400,0,5
454,False,0,3301,1,1,1,1605056055,23,3301,2,active,4,10,1605056400,1605056400,6,0
455,False,0,3302,1,1,1,1605053106,19,3302,0,active,0,3,1605056400,1605056400,1,0
456,False,0,3303,1,1,1,1605056023,2,3303,0,active,1,22,1605056400,1605056400,0,0
457,False,0,3304,1,1,1,1605054777,4,3304,0,active,0,23,1605056400,1605056400,1,0
458,False,3,3305,1,1,1,1605056361,6,3305,0,active,2,31,1605056400,1605056400,4,0
459,False,2,3306,1,1,1,1605055241,20,3306,0,active,0,3,1605056400,1605056400,0,1
460,False,2,3307,1,1,1,1605056281,17,3307,0,active,3,11,1605056400,1605056400,1,0
461,False,0,3308,1,1,1,1605055219,1,3308,0,active,0,26,1605056400,1605056400,0,0
462,False,0,3309,1,1,1,1605056042,28,3309,0,active,0,2,1605056400,1605056400,1,0
463,False,1,3310,1,1,1,1605055556,16,3310,0,active,0,8,1605056400,1605056400,0,0
464,False,0,3311,1,1,1,1605055959,0,3311,0,active,0,21,1605056400,1605056400,0,0
465,False,1,3312,1,1,1,1605055959,0,3312,0,active,2,37,1605056400,1605056400,0,0
466,False,0,3313,1,1,1,1605056027,16,3313,0,active,0,13,1605056400,1605056400,6,0
467,False,8,3314,1,1,1,1605056312,12,3314,0,active,0,20,1605056400,1605056400,4,0
468,False,2,3315,1,1,1,1605055798,0,3315,0,active,2,21,1605056400,1605056400,0,0
469,False,0,3317,1,1,1,1605054494,0,3317,0,active,0,24,1605056400,1605056400,0,0
470,False,0,3318,1,1,1,1605056305,25,3318,0,active,3,11,1605056400,1605056400,4,0
471,False,0,3319,1,1,1,1605056028,1,3319,0,active,4,16,1605056400,1605056400,3,0
472,False,2,3321,1,1,1,1605056391,1,3321,0,active,0,24,1605056400,1605056400,0,0
473,False,0,3322,1,1,1,1605053730,0,3322,0,active,0,25,1605056400,1605056400,0,0
474,True,11,3323,1,1,1,1605056295,34,3323,0,active,1,24,1605056400,1605056400,3,0
475,False,0,3324,1,1,1,1605054107,0,3324,0,active,0,25,1605056400,1605056400,0,1
476,False,0,3325,1,1,1,1605055767,27,3325,0,active,0,4,1605056400,1605056400,2,0
477,False,0,3326,1,1,1,1605052835,7,3326,0,active,0,14,1605056400,1605056400,0,0
478,False,2,3327,1,1,1,1605055432,22,3327,0,active,0,5,1605056400,1605056400,2,0
479,False,2,3328,1,1,1,1605056181,34,3328,0,active,1,4,1605056400,1605056400,5,0
480,False,0,3329,1,1,1,1605056159,11,3329,0,active,2,14,1605056400,1605056400,2,0
481,False,0,3330,0,0,0,1605050516,3,3330,0,out_of_service,0,0,1605056400,1605056400,0,0
482,True,0,3331,1,1,1,1605055560,19,3331,0,active,4,16,1605056400,1605056400,5,0
483,False,0,3332,1,1,1,1605056253,4,3332,0,active,0,15,1605056400,1605056400,0,0
484,False,0,3333,1,1,1,1605054205,3,3333,0,active,0,18,1605056400,1605056400,0,0
485,False,0,3335,1,1,1,1605056374,2,3335,0,active,1,25,1605056400,1605056400,0,0
486,False,0,3336,1,1,1,1605056288,38,3336,0,active,2,1,1605056400,1605056400,0,0
487,False,1,3337,1,1,1,1605055462,1,3337,0,active,1,21,1605056400,1605056400,1,0
488,False,1,3338,1,1,1,1605055263,9,3338,0,active,0,22,1605056400,1605056400,1,0
489,False,2,3339,1,1,1,1605055723,1,3339,0,active,0,22,1605056400,1605056400,1,0
490,False,0,3340,1,1,1,1605053449,2,3340,0,active,0,19,1605056400,1605056400,0,0
491,False,0,3342,1,1,1,1605046328,2,3342,0,active,0,21,1605056400,1605056400,0,0
492,False,3,3343,1,1,1,1605056017,18,3343,0,active,1,4,1605056400,1605056400,3,0
493,False,1,3344,1,1,1,1605054752,3,3344,0,active,0,16,1605056400,1605056400,1,0
494,False,0,3345,1,1,1,1605056290,34,3345,0,active,0,1,1605056400,1605056400,0,1
495,False,0,3346,1,1,1,1605055565,27,3346,0,active,0,2,1605056400,1605056400,0,0
496,False,0,3347,1,1,1,1605055921,10,3347,0,active,2,9,1605056400,1605056400,2,0
497,False,0,3348,1,1,1,1605052975,14,3348,0,active,0,5,1605056400,1605056400,0,1
498,False,0,3349,1,1,1,1605056269,20,3349,0,active,1,9,1605056400,1605056400,5,0
499,False,1,3350,1,1,1,1605056377,27,3350,0,active,1,11,1605056400,1605056400,0,2
500,False,0,3351,1,1,1,1605055810,6,3351,0,active,3,16,1605056400,1605056400,4,0
501,False,0,3352,1,1,1,1605053100,0,3352,0,active,0,21,1605056400,1605056400,0,1
502,True,1,3354,1,1,1,1605056239,28,3354,0,active,2,1,1605056400,1605056400,1,0
503,False,0,3355,1,1,1,1605055735,14,3355,0,active,2,9,1605056400,1605056400,0,2
504,False,1,3356,1,1,1,1605056337,15,3356,0,active,0,6,1605056400,1605056400,0,0
505,False,5,3357,1,1,1,1605055673,16,3357,0,active,3,16,1605056400,1605056400,0,1
506,False,0,3358,1,1,1,1605054671,24,3358,0,active,0,1,1605056400,1605056400,1,0
507,False,0,3359,1,1,1,1605054602,38,3359,0,active,1,2,1605056400,1605056400,1,0
508,False,2,3361,1,1,1,1605055461,12,3361,0,active,1,10,1605056400,1605056400,9,0
509,False,0,3362,1,1,1,1605054679,34,3362,0,active,0,0,1605056400,1605056400,0,0
510,False,0,3363,1,1,1,1605056031,23,3363,0,active,1,9,1605056400,1605056400,4,0
511,False,0,3364,1,1,1,1605056224,0,3364,0,active,0,27,1605056400,1605056400,0,1
512,False,0,3365,1,1,1,1605055896,23,3365,0,active,0,4,1605056400,1605056400,3,0
513,False,2,3366,1,1,1,1605055659,22,3366,0,active,3,6,1605056400,1605056400,1,0
514,False,0,3367,1,1,1,1605056092,35,3367,0,active,1,3,1605056400,1605056400,0,1
515,False,0,3368,1,1,1,1605055170,3,3368,0,active,0,27,1605056400,1605056400,2,0
516,False,5,3369,1,1,1,1605056252,13,3369,0,active,1,15,1605056400,1605056400,1,0
517,False,0,3370,1,1,1,1605056329,14,3370,0,active,0,11,1605056400,1605056400,4,0
518,False,1,3372,1,1,1,1605056339,37,3372,0,active,1,1,1605056400,1605056400,2,0
519,False,0,3373,1,1,1,1605055854,2,3373,0,active,1,24,1605056400,1605056400,0,2
520,True,5,3374,1,1,1,1605056259,0,3374,0,active,0,36,1605056400,1605056400,0,0
521,False,0,3375,1,1,1,1605056237,31,3375,0,active,0,4,1605056400,1605056400,0,0
522,False,0,3376,1,1,1,1605055714,32,3376,0,active,3,4,1605056400,1605056400,2,0
523,False,0,3377,1,1,1,1605056324,1,3377,0,active,0,24,1605056400,1605056400,0,0
524,False,0,3378,1,1,1,1605056319,27,3378,0,active,0,1,1605056400,1605056400,2,0
525,False,2,3379,1,1,1,1605056278,7,3379,0,active,2,26,1605056400,1605056400,0,0
526,False,0,3381,1,1,1,1605055695,6,3381,0,active,1,14,1605056400,1605056400,0,0
527,False,2,3382,1,1,1,1605056077,11,3382,0,active,1,19,1605056400,1605056400,0,1
528,False,2,3383,1,1,1,1605056197,17,3383,0,active,1,7,1605056400,1605056400,2,0
529,False,0,3384,1,1,1,1605055449,21,3384,0,active,0,4,1605056400,1605056400,3,0
530,False,1,3386,1,1,1,1605055657,22,3386,0,active,0,5,1605056400,1605056400,0,1
531,False,0,3387,1,1,1,1605055993,4,3387,1,active,1,19,1605056400,1605056400,0,1
532,False,1,3388,1,1,1,1605056052,0,3388,0,active,0,25,1605056400,1605056400,0,0
533,False,2,3389,1,1,1,1605053305,5,3389,0,active,1,22,1605056400,1605056400,2,0
534,False,0,3390,1,1,1,1605056374,2,3390,0,active,2,20,1605056400,1605056400,0,1
535,False,0,3391,1,1,1,1605056287,11,3391,0,active,0,14,1605056400,1605056400,2,0
536,False,1,3392,1,1,1,1605056279,5,3392,0,active,0,14,1605056400,1605056400,0,0
537,False,1,3393,1,1,1,1605054474,1,3393,0,active,0,18,1605056400,1605056400,0,0
538,False,0,3394,1,1,1,1605052275,3,3394,0,active,0,18,1605056400,1605056400,0,0
539,False,0,3395,1,1,1,1605050053,1,3395,0,active,0,18,1605056400,1605056400,0,0
540,False,2,3396,1,1,1,1605055173,21,3396,0,active,0,4,1605056400,1605056400,2,0
541,False,2,3397,1,1,1,1605055103,1,3397,0,active,1,23,1605056400,1605056400,1,0
542,False,0,3398,1,1,1,1605054308,5,3398,0,active,2,16,1605056400,1605056400,0,0
543,False,0,3399,1,1,1,1605053241,1,3399,0,active,1,22,1605056400,1605056400,0,1
544,True,0,3400,1,1,1,1605056157,1,3400,0,active,1,22,1605056400,1605056400,1,0
545,False,0,3402,1,1,1,1605056092,5,3402,0,active,2,16,1605056400,1605056400,2,0
546,False,0,3403,1,1,1,1605055315,5,3403,0,active,2,24,1605056400,1605056400,4,0
547,False,1,3404,1,1,1,1605056271,0,3404,0,active,1,26,1605056400,1605056400,1,0
548,False,0,3405,1,1,1,1605055232,18,3405,0,active,0,5,1605056400,1605056400,0,0
549,False,0,3407,1,1,1,1605054464,2,3407,0,active,0,21,1605056400,1605056400,0,0
550,False,1,3408,1,1,1,1605056233,0,3408,0,active,0,27,1605056400,1605056400,0,0
551,False,1,3409,1,1,1,1605056391,2,3409,0,active,1,45,1605056400,1605056400,1,0
552,False,1,3410,1,1,1,1605056061,2,3410,0,active,0,75,1605056400,1605056400,2,0
553,False,1,3411,1,1,1,1605055921,19,3411,0,active,0,8,1605056400,1605056400,1,0
554,False,1,3412,1,1,1,1605056373,15,3412,0,active,1,2,1605056400,1605056400,3,0
555,False,0,3414,1,1,1,1605056218,27,3414,0,active,0,6,1605056400,1605056400,1,0
556,False,1,3415,1,1,1,1605056018,21,3415,0,active,0,4,1605056400,1605056400,0,1
557,False,0,3416,1,1,1,1605055583,12,3416,1,active,1,11,1605056400,1605056400,0,3
558,False,3,3417,1,1,1,1605055736,2,3417,0,active,1,24,1605056400,1605056400,0,5
559,False,1,3418,1,1,1,1605056058,29,3418,0,active,2,2,1605056400,1605056400,0,0
560,False,0,3419,1,1,1,1605054033,0,3419,0,active,1,26,1605056400,1605056400,0,0
561,False,0,3420,1,1,1,1605056305,2,3420,0,active,0,19,1605056400,1605056400,1,0
562,False,0,3421,1,1,1,1605056029,6,3421,0,active,1,16,1605056400,1605056400,1,0
563,False,0,3422,1,1,1,1605048945,0,3422,0,active,1,20,1605056400,1605056400,0,1
564,True,5,3423,1,1,1,1605055435,9,3423,0,active,3,17,1605056400,1605056400,4,0
565,False,2,3424,1,1,1,1605055174,4,3424,0,active,0,23,1605056400,1605056400,0,0
566,False,1,3425,1,1,1,1605056293,7,3425,0,active,2,24,1605056400,1605056400,0,0
567,False,0,3429,1,1,1,1605056148,9,3429,0,active,1,29,1605056400,1605056400,0,3
568,False,0,3430,1,1,1,1605055683,21,3430,0,active,2,2,1605056400,1605056400,1,0
569,False,0,3435,1,1,1,1605056351,9,3435,0,active,1,35,1605056400,1605056400,1,0
570,False,0,3436,1,1,1,1605055966,6,3436,0,active,0,29,1605056400,1605056400,3,0
571,False,3,3437,1,1,1,1605056164,30,3437,0,active,0,9,1605056400,1605056400,0,1
572,False,0,3440,1,1,1,1605056079,31,3440,0,active,5,11,1605056400,1605056400,0,3
573,False,0,3443,1,1,1,1605053833,40,3443,0,active,0,0,1605056400,1605056400,1,0
574,False,0,3452,1,1,1,1605056016,3,3452,0,active,1,39,1605056400,1605056400,2,0
575,False,0,3453,1,1,1,1605055759,11,3453,0,active,1,7,1605056400,1605056400,3,0
576,False,2,3454,1,1,1,1605056372,14,3454,0,active,2,8,1605056400,1605056400,0,1
577,False,0,3456,1,1,1,1605055660,17,3456,0,active,0,5,1605056400,1605056400,0,0
578,False,0,3457,0,1,0,1604993618,0,3457,46,active,0,0,1605056400,1605056400,0,0
579,False,1,3461,1,1,1,1605056299,10,3461,0,active,0,23,1605056400,1605056400,1,0
580,False,0,3462,1,1,1,1605055541,36,3462,0,active,0,3,1605056400,1605056400,0,3
581,False,0,3463,1,1,1,1605055875,9,3463,0,active,1,27,1605056400,1605056400,0,2
582,False,0,3467,1,1,1,1605056269,2,3467,0,active,1,41,1605056400,1605056400,0,0
583,False,0,3469,1,1,1,1605055934,11,3469,0,active,1,11,1605056400,1605056400,0,2
584,False,1,3472,1,1,1,1605055975,19,3472,0,active,0,20,1605056400,1605056400,0,3
585,False,0,3477,1,1,1,1605054373,4,3477,0,active,1,28,1605056400,1605056400,0,1
586,False,0,3478,1,1,1,1605056390,9,3478,0,active,0,34,1605056400,1605056400,0,1
587,False,0,3481,1,1,1,1605056072,9,3481,0,active,0,13,1605056400,1605056400,0,0
588,False,0,3483,1,1,1,1605053845,7,3483,0,active,0,7,1605056400,1605056400,0,1
589,False,0,3486,1,1,1,1605055600,4,3486,0,active,2,24,1605056400,1605056400,0,1
590,False,1,3490,1,1,1,1605055504,0,3490,0,active,0,31,1605056400,1605056400,0,1
591,False,1,3491,1,1,1,1605055781,1,3491,0,active,0,23,1605056400,1605056400,0,0
592,False,0,3492,1,1,1,1605054046,6,3492,0,active,2,19,1605056400,1605056400,0,0
593,False,7,3493,1,1,1,1605055795,3,3493,0,active,0,28,1605056400,1605056400,3,0
594,False,4,3494,1,1,1,1605055338,0,3494,0,active,0,25,1605056400,1605056400,0,1
595,False,0,3495,1,1,1,1605051095,0,3495,0,active,0,14,1605056400,1605056400,0,0
596,False,2,3496,1,1,1,1605055997,2,3496,0,active,1,22,1605056400,1605056400,0,4
597,False,3,3497,1,1,1,1605056083,0,3497,0,active,3,20,1605056400,1605056400,0,5
598,False,1,3498,1,1,1,1605055206,0,3498,0,active,0,21,1605056400,1605056400,0,0
599,False,4,3499,1,1,1,1605055985,1,3499,0,active,2,22,1605056400,1605056400,0,0
600,False,0,3500,1,1,1,1605052738,3,3500,0,active,0,28,1605056400,1605056400,1,0
601,False,0,3501,1,1,1,1605056301,5,3501,0,active,2,22,1605056400,1605056400,5,0
602,False,0,3502,1,1,1,1605054414,12,3502,0,active,0,17,1605056400,1605056400,0,0
603,False,1,3503,1,1,1,1605055679,1,3503,0,active,0,29,1605056400,1605056400,0,0
604,True,1,3504,1,1,1,1605054105,0,3504,0,active,1,26,1605056400,1605056400,0,0
605,False,1,3505,1,1,1,1605047912,2,3505,0,active,7,24,1605056400,1605056400,0,1
606,False,2,3506,1,1,1,1605056261,10,3506,0,active,1,18,1605056400,1605056400,1,0
607,False,0,3507,1,1,1,1605056066,26,3507,0,active,1,9,1605056400,1605056400,0,2
608,False,0,3508,1,1,1,1605055861,9,3508,0,active,1,21,1605056400,1605056400,1,0
609,False,4,3509,1,1,1,1605056005,1,3509,0,active,0,30,1605056400,1605056400,1,0
610,False,0,3510,1,1,1,1605056373,16,3510,0,active,0,15,1605056400,1605056400,0,1
611,False,2,3511,1,1,1,1605054720,3,3511,0,active,2,17,1605056400,1605056400,0,0
612,False,3,3513,1,1,1,1605055976,15,3513,0,active,0,6,1605056400,1605056400,1,0
613,False,0,3514,1,1,1,1605056390,20,3514,0,active,1,2,1605056400,1605056400,3,0
614,False,0,3515,0,0,0,1601651096,7,3515,0,out_of_service,0,0,1605056400,1605056400,0,0
615,False,0,3516,1,1,1,1605055423,30,3516,0,active,0,1,1605056400,1605056400,0,0
616,False,0,3517,1,1,1,1605055406,25,3517,0,active,1,9,1605056400,1605056400,0,1
617,True,1,3518,1,1,1,1605056351,15,3518,0,active,1,18,1605056400,1605056400,0,3
618,False,1,3520,1,1,1,1605056091,0,3520,0,active,0,27,1605056400,1605056400,0,0
619,False,3,3521,1,1,1,1605055324,2,3521,0,active,1,33,1605056400,1605056400,2,0
620,False,2,3522,1,1,1,1605054582,9,3522,0,active,1,9,1605056400,1605056400,1,0
621,False,0,3523,1,1,1,1605054605,16,3523,0,active,2,7,1605056400,1605056400,0,0
622,False,0,3524,1,1,1,1605056068,7,3524,0,active,1,15,1605056400,1605056400,0,1
623,False,0,3525,1,1,1,1605054821,16,3525,0,active,1,4,1605056400,1605056400,0,0
624,False,0,3526,1,1,1,1605055420,19,3526,0,active,0,8,1605056400,1605056400,0,0
625,False,2,3527,1,1,1,1605055927,20,3527,0,active,2,5,1605056400,1605056400,0,0
626,False,2,3528,1,1,1,1605054676,12,3528,0,active,1,8,1605056400,1605056400,3,0
627,False,1,3529,1,1,1,1605055164,16,3529,0,active,0,9,1605056400,1605056400,0,0
628,False,4,3530,1,1,1,1605056217,5,3530,0,active,0,14,1605056400,1605056400,0,6
629,False,0,3531,1,1,1,1605056141,23,3531,0,active,0,4,1605056400,1605056400,0,0
630,False,1,3532,1,1,1,1605056274,6,3532,0,active,2,19,1605056400,1605056400,0,0
631,False,0,3533,1,1,1,1605056205,16,3533,0,active,1,17,1605056400,1605056400,0,1
632,False,2,3534,1,1,1,1605056317,6,3534,0,active,2,31,1605056400,1605056400,0,0
633,False,0,3535,1,1,1,1605055722,6,3535,0,active,2,19,1605056400,1605056400,0,2
634,False,0,3536,1,1,1,1605055895,36,3536,0,active,4,3,1605056400,1605056400,0,1
635,False,1,3537,1,1,1,1605055938,15,3537,0,active,1,13,1605056400,1605056400,0,3
636,False,2,3538,1,1,1,1605056194,39,3538,0,active,1,5,1605056400,1605056400,2,0
637,False,0,3539,1,1,1,1605054457,41,3539,0,active,2,0,1605056400,1605056400,0,0
638,False,0,3540,1,1,1,1605055009,24,3540,0,active,3,8,1605056400,1605056400,0,1
639,False,0,3541,1,1,1,1605055857,27,3541,0,active,0,12,1605056400,1605056400,2,0
640,False,0,3542,1,1,1,1605056318,28,3542,0,active,1,0,1605056400,1605056400,0,0
641,False,1,3543,1,1,1,1605055621,34,3543,0,active,0,1,1605056400,1605056400,0,1
642,False,0,3544,1,1,1,1605055391,23,3544,0,active,1,3,1605056400,1605056400,3,0
643,False,1,3545,1,1,1,1605056381,32,3545,0,active,0,1,1605056400,1605056400,0,0
644,False,0,3546,1,1,1,1605046521,21,3546,0,active,0,0,1605056400,1605056400,1,0
645,False,0,3547,1,1,1,1605056037,6,3547,0,active,2,33,1605056400,1605056400,2,0
646,False,1,3549,1,1,1,1605056079,21,3549,0,active,2,2,1605056400,1605056400,0,1
647,False,1,3551,1,1,1,1605056022,10,3551,0,active,1,12,1605056400,1605056400,0,0
648,False,2,3552,1,1,1,1605056236,35,3552,0,active,0,4,1605056400,1605056400,0,3
649,False,1,3553,1,1,1,1605056288,13,3553,0,active,3,21,1605056400,1605056400,9,0
650,False,1,3554,1,1,1,1605056280,12,3554,0,active,4,11,1605056400,1605056400,0,1
651,False,0,3555,1,1,1,1605055740,26,3555,0,active,1,0,1605056400,1605056400,0,0
652,False,0,3557,1,1,1,1605056292,17,3557,0,active,1,1,1605056400,1605056400,1,0
653,False,0,3558,1,1,1,1605056099,21,3558,0,active,0,6,1605056400,1605056400,0,2
654,False,0,3559,1,1,1,1605047448,18,3559,0,active,0,1,1605056400,1605056400,0,0
655,False,0,3561,1,1,1,1605053687,26,3561,0,active,0,0,1605056400,1605056400,0,0
656,False,0,3562,1,1,1,1605056006,25,3562,0,active,0,2,1605056400,1605056400,4,0
657,False,0,3563,1,1,1,1605056350,17,3563,0,active,0,12,1605056400,1605056400,0,2
658,False,0,3564,1,1,1,1605053531,16,3564,0,active,0,3,1605056400,1605056400,0,0
659,False,0,3565,1,1,1,1605055351,15,3565,0,active,1,3,1605056400,1605056400,1,0
660,False,0,3566,1,1,1,1605055882,17,3566,0,active,0,8,1605056400,1605056400,3,0
661,False,0,3567,1,1,1,1605045460,18,3567,0,active,0,1,1605056400,1605056400,0,0
662,False,0,3568,1,1,1,1605052219,19,3568,0,active,0,2,1605056400,1605056400,1,0
663,False,1,3569,1,1,1,1605056031,22,3569,0,active,1,6,1605056400,1605056400,1,0
664,False,0,3570,1,1,1,1605055718,26,3570,0,active,1,4,1605056400,1605056400,1,0
665,False,0,3571,1,1,1,1605055713,20,3571,0,active,0,4,1605056400,1605056400,0,4
666,False,0,3572,1,1,1,1605054657,25,3572,0,active,1,7,1605056400,1605056400,0,0
667,False,2,3573,1,1,1,1605056303,20,3573,0,active,1,4,1605056400,1605056400,0,0
668,False,0,3574,1,1,1,1605054140,22,3574,0,active,1,0,1605056400,1605056400,3,0
669,False,0,3575,1,1,1,1605055503,10,3575,0,active,0,9,1605056400,1605056400,2,0
670,False,0,3576,1,1,1,1605055761,27,3576,0,active,0,0,1605056400,1605056400,2,0
671,False,1,3577,1,1,1,1605055372,13,3577,0,active,1,9,1605056400,1605056400,0,1
672,False,0,3578,1,1,1,1605056339,19,3578,0,active,0,2,1605056400,1605056400,1,0
673,False,1,3579,1,1,1,1605055529,23,3579,0,active,0,2,1605056400,1605056400,0,0
674,False,0,3580,1,1,1,1605055730,28,3580,0,active,0,2,1605056400,1605056400,0,0
675,False,0,3581,1,1,1,1605056321,25,3581,0,active,2,0,1605056400,1605056400,2,0
676,False,1,3582,1,1,1,1605055402,25,3582,0,active,1,2,1605056400,1605056400,1,0
677,False,1,3583,1,1,1,1605056360,29,3583,0,active,0,2,1605056400,1605056400,2,0
678,False,0,3584,1,1,1,1605056339,40,3584,0,active,1,1,1605056400,1605056400,4,0
679,False,3,3585,1,1,1,1605054893,18,3585,0,active,0,3,1605056400,1605056400,1,0
680,False,0,3586,1,1,1,1605047112,11,3586,0,active,1,7,1605056400,1605056400,1,0
681,False,0,3587,1,1,1,1605055984,27,3587,0,active,0,0,1605056400,1605056400,0,0
682,False,1,3588,1,1,1,1605056309,14,3588,0,active,0,7,1605056400,1605056400,0,0
683,False,0,3589,1,1,1,1605053749,14,3589,0,active,0,5,1605056400,1605056400,1,0
684,False,0,3590,1,1,1,1605052769,14,3590,0,active,1,4,1605056400,1605056400,0,0
685,False,0,3591,1,1,1,1605055772,15,3591,0,active,1,5,1605056400,1605056400,0,1
686,False,1,3592,1,1,1,1605056093,16,3592,0,active,2,1,1605056400,1605056400,9,0
687,False,1,3593,1,1,1,1605055352,24,3593,0,active,1,10,1605056400,1605056400,1,0
688,False,1,3595,1,1,1,1605055557,4,3595,0,active,1,13,1605056400,1605056400,3,0
689,False,1,3596,1,1,1,1605055906,1,3596,0,active,2,16,1605056400,1605056400,0,0
690,False,3,3597,1,1,1,1605055538,18,3597,0,active,0,7,1605056400,1605056400,4,0
691,False,1,3598,1,1,1,1605055394,13,3598,0,active,1,5,1605056400,1605056400,0,0
692,False,1,3600,1,1,1,1605056230,14,3600,0,active,0,13,1605056400,1605056400,0,3
693,False,2,3601,1,1,1,1605056277,1,3601,0,active,0,18,1605056400,1605056400,1,0
694,False,4,3602,1,1,1,1605055042,11,3602,0,active,0,12,1605056400,1605056400,0,1
695,False,0,3603,1,1,1,1605054345,17,3603,0,active,0,4,1605056400,1605056400,2,0
696,False,4,3604,1,1,1,1605055234,1,3604,0,active,2,13,1605056400,1605056400,0,0
697,False,2,3605,1,1,1,1605056136,10,3605,0,active,1,10,1605056400,1605056400,0,1
698,False,0,3606,1,1,1,1605056024,14,3606,0,active,0,7,1605056400,1605056400,0,0
699,False,1,3607,1,1,1,1605053816,9,3607,0,active,0,10,1605056400,1605056400,0,0
700,False,0,3608,1,1,1,1605054401,15,3608,0,active,0,6,1605056400,1605056400,0,1
701,False,1,3609,1,1,1,1605056302,12,3609,0,active,1,10,1605056400,1605056400,0,0
702,False,0,3610,1,1,1,1605055951,17,3610,1,active,2,7,1605056400,1605056400,0,4
703,False,1,3611,1,1,1,1605056333,14,3611,0,active,0,17,1605056400,1605056400,0,2
704,False,0,3612,1,1,1,1605055986,13,3612,0,active,0,2,1605056400,1605056400,0,0
705,False,0,3613,1,1,1,1605055482,20,3613,0,active,1,6,1605056400,1605056400,0,1
706,False,0,3614,1,1,1,1605054400,22,3614,1,active,0,0,1605056400,1605056400,2,0
707,False,0,3615,1,1,1,1605055266,15,3615,0,active,2,4,1605056400,1605056400,2,0
708,False,1,3616,1,1,1,1605055360,8,3616,0,active,3,14,1605056400,1605056400,7,0
709,False,1,3617,1,1,1,1605054025,22,3617,0,active,1,4,1605056400,1605056400,0,0
710,False,1,3618,1,1,1,1605056396,13,3618,0,active,3,17,1605056400,1605056400,0,0
711,False,1,3619,1,1,1,1605054589,16,3619,0,active,1,2,1605056400,1605056400,0,0
712,False,0,3620,1,1,1,1605054994,21,3620,0,active,0,2,1605056400,1605056400,0,1
713,False,2,3621,1,1,1,1605055914,13,3621,0,active,0,6,1605056400,1605056400,0,1
714,False,0,3622,1,1,1,1605053422,22,3622,0,active,0,1,1605056400,1605056400,2,0
715,False,0,3623,1,1,1,1605054996,37,3623,0,active,1,1,1605056400,1605056400,1,0
716,False,3,3628,1,1,1,1605055743,7,3628,0,active,0,24,1605056400,1605056400,0,2
717,False,3,3629,1,1,1,1605056211,2,3629,0,active,3,28,1605056400,1605056400,0,6
718,False,1,3630,1,1,1,1605056313,5,3630,0,active,0,28,1605056400,1605056400,0,0
719,False,0,3635,1,1,1,1605055783,42,3635,0,active,0,1,1605056400,1605056400,4,0
720,False,0,3637,1,1,1,1605054637,25,3637,0,active,6,0,1605056400,1605056400,4,0
721,False,0,3638,1,1,1,1605055637,2,3638,0,active,3,13,1605056400,1605056400,1,0
722,False,0,3639,1,1,1,1605056364,24,3639,0,active,1,5,1605056400,1605056400,1,0
723,False,0,3640,1,1,1,1605053117,18,3640,0,active,0,0,1605056400,1605056400,0,0
724,False,0,3641,1,1,1,1605056309,46,3641,0,active,4,4,1605056400,1605056400,0,1
725,False,2,3646,1,1,1,1605054531,8,3646,10,active,0,8,1605056400,1605056400,1,0
726,False,0,3647,1,1,1,1605053578,5,3647,0,active,0,18,1605056400,1605056400,1,0
