,eightd_has_available_keys,num_ebikes_available,station_id,is_returning,is_installed,is_renting,last_reported,num_docks_available,legacy_id,num_docks_disabled,station_status,num_bikes_disabled,num_bikes_available,valet,eightd_active_station_services,starttime,timestamp,demand,supply
901,False,1,3886,1,1,1,1605052353,17,3886,0,active,0,3,,,1605052800,1605052800,0,1
902,False,0,3887,1,1,1,1605048157,2,3887,0,active,0,19,,,1605052800,1605052800,0,0
903,False,0,3888,1,1,1,1605051277,18,3888,0,active,0,1,,,1605052800,1605052800,0,0
904,False,2,3890,1,1,1,1605051841,28,3890,0,active,1,2,,,1605052800,1605052800,0,0
905,False,2,3891,1,1,1,1605052161,15,3891,0,active,0,5,,,1605052800,1605052800,0,3
906,False,1,3892,1,1,1,1605052626,16,3892,0,active,0,3,,,1605052800,1605052800,0,1
907,False,4,3893,1,1,1,1605052671,20,3893,0,active,0,5,,,1605052800,1605052800,4,0
908,False,0,3894,1,1,1,1605052718,11,3894,0,active,3,22,,,1605052800,1605052800,1,0
909,False,0,3895,1,1,1,1605050709,23,3895,0,active,0,2,,,1605052800,1605052800,0,0
910,False,0,3896,1,1,1,1605052497,20,3896,0,active,0,2,,,1605052800,1605052800,0,0
911,False,1,3897,1,1,1,1605051657,14,3897,0,active,0,3,,,1605052800,1605052800,0,2
912,False,0,3898,1,1,1,1605052696,56,3898,0,active,0,1,,,1605052800,1605052800,0,0
913,False,0,3899,1,1,1,1605052280,5,3899,0,active,0,13,,,1605052800,1605052800,0,0
914,False,0,3900,1,1,1,1605049130,26,3900,0,active,2,2,,,1605052800,1605052800,0,1
915,False,4,3901,1,1,1,1605047902,13,3901,0,active,0,4,,,1605052800,1605052800,1,0
916,False,2,3902,1,1,1,1605050718,16,3902,0,active,0,3,,,1605052800,1605052800,0,1
917,False,1,3903,1,1,1,1605051182,13,3903,0,active,0,4,,,1605052800,1605052800,0,1
918,False,0,3905,1,1,1,1605052679,2,3905,0,active,1,24,,,1605052800,1605052800,3,0
919,False,0,3906,1,1,1,1605052749,24,3906,0,active,3,5,,,1605052800,1605052800,15,0
920,False,0,3907,1,1,1,1605051518,16,3907,0,active,0,1,,,1605052800,1605052800,2,0
921,False,0,3909,1,1,1,1605050659,19,3909,0,active,1,0,,,1605052800,1605052800,0,0
922,False,1,3910,1,1,1,1605051868,12,3910,0,active,2,3,,,1605052800,1605052800,2,0
923,False,0,3911,1,1,1,1605052654,14,3911,0,active,0,8,,,1605052800,1605052800,2,0
924,False,1,3913,1,1,1,1605052279,5,3913,0,active,1,13,,,1605052800,1605052800,0,2
925,False,1,3914,1,1,1,1605052753,34,3914,0,active,1,4,,,1605052800,1605052800,4,0
926,True,2,3916,1,1,1,1605052756,23,3916,0,active,0,22,,,1605052800,1605052800,5,0
927,False,1,3917,1,1,1,1605052442,9,3917,0,active,0,22,,,1605052800,1605052800,0,0
928,False,0,3918,1,1,1,1605052773,0,3918,0,active,4,26,,,1605052800,1605052800,1,0
929,False,0,3919,1,1,1,1605052694,14,3919,0,active,0,23,,,1605052800,1605052800,3,0
930,False,0,3920,1,1,1,1605051872,5,3920,0,active,1,13,,,1605052800,1605052800,0,0
931,False,1,3921,1,1,1,1605052584,14,3921,0,active,0,5,,,1605052800,1605052800,1,0
932,False,1,3922,1,1,1,1605050870,11,3922,0,active,0,8,,,1605052800,1605052800,4,0
933,False,1,3923,1,1,1,1605052316,15,3923,0,active,0,2,,,1605052800,1605052800,0,1
934,False,3,3924,1,1,1,1605050822,16,3924,0,active,0,9,,,1605052800,1605052800,0,1
935,False,0,3925,1,1,1,1605051928,11,3925,0,active,0,10,,,1605052800,1605052800,0,0
936,False,1,3926,1,1,1,1605052757,19,3926,0,active,0,1,,,1605052800,1605052800,0,0
937,False,0,3927,1,1,1,1605050427,23,3927,0,active,0,4,,,1605052800,1605052800,0,1
938,False,1,3928,1,1,1,1605052517,15,3928,0,active,0,3,,,1605052800,1605052800,3,0
939,False,2,3929,1,1,1,1605050932,7,3929,0,active,2,10,,,1605052800,1605052800,1,0
940,False,0,3930,1,1,1,1605051194,14,3930,0,active,1,4,,,1605052800,1605052800,0,0
941,False,2,3931,1,1,1,1605052693,15,3931,0,active,0,8,,,1605052800,1605052800,0,0
942,False,0,3932,1,1,1,1605052550,17,3932,0,active,0,6,,,1605052800,1605052800,1,0
943,False,0,3933,1,1,1,1605046303,3,3933,0,active,0,16,,,1605052800,1605052800,0,0
944,False,0,3934,1,1,1,1605052793,23,3934,0,active,0,4,,,1605052800,1605052800,0,3
945,False,0,3935,1,1,1,1605048211,17,3935,0,active,0,2,,,1605052800,1605052800,2,0
946,False,0,3936,1,1,1,1605049929,17,3936,0,active,2,0,,,1605052800,1605052800,0,0
947,False,0,3937,1,1,1,1605050742,20,3937,0,active,1,2,,,1605052800,1605052800,0,0
948,False,0,3938,1,1,1,1605018988,13,3938,0,active,0,6,,,1605052800,1605052800,0,0
949,False,0,3939,1,1,1,1605046471,18,3939,0,active,0,3,,,1605052800,1605052800,0,1
950,False,1,3940,1,1,1,1605045425,14,3940,0,active,1,1,,,1605052800,1605052800,0,0
951,False,0,3941,1,1,1,1605051573,10,3941,0,active,0,7,,,1605052800,1605052800,0,1
952,False,4,3942,1,1,1,1605052562,13,3942,0,active,0,8,,,1605052800,1605052800,0,3
953,False,0,3944,1,1,1,1605049476,30,3944,0,active,0,0,,,1605052800,1605052800,2,0
954,False,0,3945,1,1,1,1605049637,20,3945,0,active,1,0,,,1605052800,1605052800,0,0
955,False,0,3946,1,1,1,1605051951,21,3946,0,active,0,0,,,1605052800,1605052800,2,0
956,False,0,3947,1,1,1,1605051289,17,3947,0,active,0,1,,,1605052800,1605052800,1,0
957,False,0,3948,1,1,1,1605027582,23,3948,0,active,0,0,,,1605052800,1605052800,0,0
958,False,4,3949,1,1,1,1605051508,4,3949,0,active,1,18,,,1605052800,1605052800,0,2
959,False,1,3950,1,1,1,1605048359,18,3950,0,active,0,1,,,1605052800,1605052800,0,0
960,False,1,3951,1,1,1,1605049395,16,3951,0,active,0,3,,,1605052800,1605052800,0,1
961,False,2,3952,1,1,1,1605051870,13,3952,0,active,3,3,,,1605052800,1605052800,0,1
962,False,0,3953,1,1,1,1605052625,22,3953,0,active,0,3,,,1605052800,1605052800,0,0
963,False,1,3955,1,1,1,1605048964,16,3955,0,active,0,3,,,1605052800,1605052800,0,0
964,False,3,3956,1,1,1,1605052712,18,3956,0,active,0,5,,,1605052800,1605052800,1,0
965,False,0,3957,1,1,1,1605049920,17,3957,0,active,0,2,,,1605052800,1605052800,0,1
966,False,0,3958,1,1,1,1605050586,22,3958,0,active,0,1,,,1605052800,1605052800,0,0
967,False,0,3959,1,1,1,1605051937,31,3959,0,active,0,0,,,1605052800,1605052800,1,0
968,False,1,3960,1,1,1,1605052543,18,3960,0,active,2,1,,,1605052800,1605052800,1,0
969,False,0,3961,1,1,1,1605038895,1,3961,0,active,0,18,,,1605052800,1605052800,0,0
970,False,0,3963,1,1,1,1605052106,2,3963,0,active,1,28,,,1605052800,1605052800,2,0
971,False,0,3964,1,1,1,1605048428,18,3964,0,active,0,2,,,1605052800,1605052800,1,0
972,False,0,3965,1,1,1,1605040228,17,3965,0,active,0,2,,,1605052800,1605052800,0,0
973,False,3,3966,1,1,1,1605046456,8,3966,0,active,0,11,,,1605052800,1605052800,0,0
974,False,0,3967,1,1,1,1605051953,29,3967,0,active,0,1,,,1605052800,1605052800,0,1
975,False,3,3968,1,1,1,1605049237,11,3968,0,active,0,10,,,1605052800,1605052800,0,0
976,False,1,3969,1,1,1,1605048732,13,3969,0,active,0,6,,,1605052800,1605052800,0,0
977,False,0,3970,1,1,1,1605039451,10,3970,0,active,0,9,,,1605052800,1605052800,0,0
978,False,0,3972,1,1,1,1605042322,4,3972,2,active,0,17,,,1605052800,1605052800,2,0
979,False,0,3973,1,1,1,1605051830,25,3973,0,active,0,1,,,1605052800,1605052800,4,0
980,False,1,3975,1,1,1,1605051911,2,3975,0,active,0,19,,,1605052800,1605052800,1,0
981,False,0,3976,1,1,1,1605050820,6,3976,0,active,0,13,,,1605052800,1605052800,0,0
982,False,2,3977,1,1,1,1605049274,25,3977,0,active,0,4,,,1605052800,1605052800,0,1
983,False,1,3978,1,1,1,1605047201,15,3978,0,active,0,3,,,1605052800,1605052800,0,0
984,False,0,3980,1,1,1,1605046394,19,3980,0,active,1,0,,,1605052800,1605052800,2,0
985,False,0,3981,1,1,1,1605033664,23,3981,0,active,1,0,,,1605052800,1605052800,0,0
986,False,0,3982,1,1,1,1605049654,7,3982,0,active,0,14,,,1605052800,1605052800,0,0
987,False,1,3983,1,1,1,1605048913,15,3983,0,active,0,8,,,1605052800,1605052800,0,0
988,False,0,3984,1,1,1,1605052116,18,3984,0,active,0,5,,,1605052800,1605052800,1,0
989,False,1,3985,1,1,1,1605036695,14,3985,0,active,1,7,,,1605052800,1605052800,0,0
990,False,0,3986,1,1,1,1605050845,27,3986,0,active,0,8,,,1605052800,1605052800,0,0
991,False,1,3987,1,1,1,1605049342,14,3987,0,active,1,8,,,1605052800,1605052800,1,0
992,False,0,3988,1,1,1,1605045042,1,3988,0,active,0,18,,,1605052800,1605052800,0,0
993,False,1,3989,1,1,1,1605049865,17,3989,0,active,0,5,,,1605052800,1605052800,0,1
994,False,0,3992,1,1,1,1605052671,44,3992,0,active,3,0,,,1605052800,1605052800,0,0
995,False,0,3994,1,1,1,1605050765,11,3994,0,active,4,15,,,1605052800,1605052800,0,0
996,False,0,3995,1,1,1,1605052426,18,3995,0,active,1,2,,,1605052800,1605052800,1,0
997,False,1,3996,1,1,1,1605050468,2,3996,0,active,0,22,,,1605052800,1605052800,0,0
998,False,3,3997,1,1,1,1605052547,13,3997,0,active,1,6,,,1605052800,1605052800,1,0
999,False,1,3998,1,1,1,1605050900,28,3998,0,active,0,1,,,1605052800,1605052800,0,1
1000,False,1,3999,1,1,1,1605052354,15,3999,0,active,1,7,,,1605052800,1605052800,0,2
1001,False,1,4000,1,1,1,1605051083,13,4000,0,active,1,8,,,1605052800,1605052800,3,0
1002,False,0,4001,1,1,1,1605051972,23,4001,0,active,0,1,,,1605052800,1605052800,0,0
1003,False,0,4002,1,1,1,1605052622,20,4002,0,active,0,4,,,1605052800,1605052800,0,0
1004,False,2,4004,1,1,1,1605052341,10,4004,0,active,1,10,,,1605052800,1605052800,0,0
1005,False,0,4005,1,1,1,1605045519,23,4005,0,active,0,1,,,1605052800,1605052800,0,0
1006,False,0,4006,1,1,1,1605044248,22,4006,0,active,0,3,,,1605052800,1605052800,0,1
1007,False,0,4007,1,1,1,1605052604,25,4007,0,active,1,4,,,1605052800,1605052800,0,0
1008,False,0,4008,0,0,0,86400,0,4008,0,out_of_service,0,0,,,1605052800,1605052800,0,0
1009,False,0,4009,1,1,1,1605051081,35,4009,0,active,0,0,,,1605052800,1605052800,1,0
1010,False,2,4010,1,1,1,1605052458,22,4010,0,active,0,2,,,1605052800,1605052800,1,0
1011,False,1,4011,1,1,1,1605051047,20,4011,0,active,2,3,,,1605052800,1605052800,2,0
1012,False,0,4012,1,1,1,1605050966,21,4012,0,active,1,1,,,1605052800,1605052800,1,0
1013,False,0,4013,1,1,1,1605049192,23,4013,0,active,1,0,,,1605052800,1605052800,1,0
1014,False,0,4014,1,1,1,1605052173,17,4014,0,active,0,5,,,1605052800,1605052800,0,1
1015,False,1,4015,1,1,1,1605051462,10,4015,0,active,0,21,,,1605052800,1605052800,1,0
1016,False,0,4016,1,1,1,1605051593,14,4016,0,active,1,7,,,1605052800,1605052800,2,0
1017,False,0,4017,1,1,1,1605051850,19,4017,0,active,0,3,,,1605052800,1605052800,2,0
1018,False,0,4018,1,1,1,1605052747,17,4018,0,active,1,3,,,1605052800,1605052800,0,1
1019,False,1,4019,1,1,1,1605051325,16,4019,0,active,0,1,,,1605052800,1605052800,2,0
1020,False,1,4020,1,1,1,1605051877,18,4020,0,active,1,3,,,1605052800,1605052800,2,0
1021,False,0,4021,1,1,1,1605041291,10,4021,0,active,0,11,,,1605052800,1605052800,0,0
1022,False,1,4023,1,1,1,1605051802,22,4023,0,active,1,1,,,1605052800,1605052800,4,0
1023,False,0,4024,1,1,0,1605048629,11,4024,0,active,22,0,,,1605052800,1605052800,0,0
1024,False,0,4025,1,1,1,1605040036,20,4025,0,active,0,0,,,1605052800,1605052800,0,0
1025,False,0,4027,1,1,1,1605051655,23,4027,0,active,0,0,,,1605052800,1605052800,1,0
1026,False,0,4028,1,1,1,1605047185,3,4028,0,active,0,16,,,1605052800,1605052800,0,0
1027,False,0,4029,1,1,1,1605046110,17,4029,0,active,0,6,,,1605052800,1605052800,0,0
1028,False,1,4030,1,1,1,1605052370,3,4030,0,active,0,20,,,1605052800,1605052800,0,1
1029,False,1,4031,1,1,1,1605045454,17,4031,0,active,1,1,,,1605052800,1605052800,0,0
1030,False,0,4032,1,1,1,1605049900,5,4032,0,active,0,14,,,1605052800,1605052800,0,0
1031,False,0,4034,1,1,1,1605051374,26,4034,0,active,1,0,,,1605052800,1605052800,0,0
1032,False,0,4035,1,1,1,1605050620,19,4035,0,active,0,1,,,1605052800,1605052800,0,0
1033,False,1,4036,1,1,1,1605052569,3,4036,0,active,2,31,,,1605052800,1605052800,0,1
1034,False,0,4037,1,1,1,1605052399,13,4037,0,active,1,25,,,1605052800,1605052800,2,0
1035,False,1,4038,0,1,0,1605047661,3,4038,0,active,0,26,,,1605052800,1605052800,0,0
1036,False,0,4040,1,1,1,1605052746,44,4040,0,active,0,7,,,1605052800,1605052800,0,0
1037,False,1,4041,1,1,1,1605049042,14,4041,0,active,2,2,,,1605052800,1605052800,0,1
1038,False,4,4043,1,1,1,1605052636,5,4043,0,active,0,19,,,1605052800,1605052800,0,7
1039,False,0,4044,1,1,1,1605052729,27,4044,0,active,4,18,,,1605052800,1605052800,0,8
1040,False,2,4045,1,1,1,1605052735,12,4045,0,active,4,23,,,1605052800,1605052800,3,0
1041,False,2,4047,1,1,1,1605052733,24,4047,0,active,1,2,,,1605052800,1605052800,0,0
1042,False,0,4048,1,1,1,1605051046,19,4048,0,active,1,0,,,1605052800,1605052800,0,0
1043,False,0,4050,1,1,1,1605044862,21,4050,0,active,0,0,,,1605052800,1605052800,0,0
1044,False,0,4051,1,1,1,1605046818,25,4051,0,active,1,0,,,1605052800,1605052800,0,0
1045,False,0,4052,1,1,1,1605047943,26,4052,0,active,1,0,,,1605052800,1605052800,0,0
1046,False,0,4053,1,1,1,1605042842,19,4053,0,active,0,0,,,1605052800,1605052800,0,0
1047,False,0,4054,1,1,1,1605046925,19,4054,0,active,0,0,,,1605052800,1605052800,1,0
1048,False,0,4055,1,1,1,1605052255,27,4055,0,active,0,0,,,1605052800,1605052800,0,0
1049,False,0,4056,1,1,1,1605048866,22,4056,0,active,2,0,,,1605052800,1605052800,0,0
1050,False,0,4057,1,1,1,1605052290,20,4057,0,active,1,2,,,1605052800,1605052800,0,1
1051,False,0,4058,1,1,1,1605051761,41,4058,0,active,0,0,,,1605052800,1605052800,0,0
1052,False,0,4059,1,1,1,1605047614,28,4059,0,active,3,0,,,1605052800,1605052800,0,0
1053,False,0,4060,1,1,1,1605041478,21,4060,0,active,2,0,,,1605052800,1605052800,0,0
1054,False,1,4061,1,1,1,1605052398,23,4061,0,active,0,1,,,1605052800,1605052800,0,1
1055,False,0,4062,1,1,1,1605052046,23,4062,0,active,0,0,,,1605052800,1605052800,2,0
1056,False,0,4063,1,1,1,1605049541,22,4063,0,active,2,0,,,1605052800,1605052800,2,0
1057,False,1,4064,1,1,1,1604999647,22,4064,0,active,0,1,,,1605052800,1605052800,0,0
1058,False,0,4065,1,1,1,1605051343,34,4065,0,active,1,0,,,1605052800,1605052800,0,0
1059,False,0,4066,1,1,1,1605051760,22,4066,0,active,0,1,,,1605052800,1605052800,0,0
1060,False,0,4067,1,1,1,1605052538,22,4067,0,active,0,1,,,1605052800,1605052800,0,0
1061,False,0,4068,1,1,1,1605052040,28,4068,0,active,1,1,,,1605052800,1605052800,1,0
1062,False,0,4069,1,1,1,1605050669,24,4069,0,active,0,0,,,1605052800,1605052800,1,0
1063,False,0,4070,1,1,1,1605051831,22,4070,0,active,2,0,,,1605052800,1605052800,0,0
1064,False,0,4071,1,1,1,1605050731,19,4071,0,active,2,1,,,1605052800,1605052800,1,0
1065,False,0,4072,1,1,1,1605052609,36,4072,0,active,3,1,,,1605052800,1605052800,0,1
1066,False,2,4073,1,1,1,1605052642,33,4073,0,active,0,2,,,1605052800,1605052800,0,2
1067,False,0,4074,1,1,1,1605011232,23,4074,0,active,0,0,,,1605052800,1605052800,0,0
1068,True,3,4075,1,1,1,1605052740,32,4075,0,active,2,4,,,1605052800,1605052800,4,0
1069,False,0,4076,1,1,1,1605049063,23,4076,0,active,0,6,,,1605052800,1605052800,0,0
1070,False,1,4078,1,1,1,1605051814,16,4078,0,active,0,15,,,1605052800,1605052800,1,0
1071,False,2,4079,1,1,1,1605052680,16,4079,0,active,0,5,,,1605052800,1605052800,1,0
1072,False,0,4080,1,1,1,1605051902,19,4080,0,active,0,2,,,1605052800,1605052800,0,0
1073,False,0,4081,1,1,1,1605042138,20,4081,0,active,0,1,,,1605052800,1605052800,0,0
1074,False,1,4082,1,1,1,1605052431,27,4082,0,active,1,2,,,1605052800,1605052800,0,0
1075,False,2,4083,1,1,1,1605048712,17,4083,0,active,0,3,,,1605052800,1605052800,0,3
1076,False,1,4084,1,1,1,1605044528,21,4084,0,active,0,1,,,1605052800,1605052800,0,1
1077,False,1,4085,1,1,1,1605051978,23,4085,0,active,1,1,,,1605052800,1605052800,0,0
1078,False,0,4086,1,1,1,1605049373,8,4086,0,active,0,13,,,1605052800,1605052800,0,0
1079,False,2,4087,1,1,1,1605050018,20,4087,0,active,0,2,,,1605052800,1605052800,0,1
1080,False,1,4088,1,1,1,1605052381,18,4088,0,active,0,2,,,1605052800,1605052800,2,0
1081,False,0,4090,1,1,1,1605050067,20,4090,0,active,1,0,,,1605052800,1605052800,0,0
1082,False,0,4091,1,1,1,1605007210,3,4091,0,active,17,1,,,1605052800,1605052800,0,0
1083,False,1,4092,1,1,1,1605048310,15,4092,0,active,0,4,,,1605052800,1605052800,0,0
1084,False,2,4093,1,1,1,1605052526,20,4093,0,active,0,5,,,1605052800,1605052800,2,0
1085,False,2,4094,1,1,1,1605052439,17,4094,0,active,0,4,,,1605052800,1605052800,0,1
1086,False,0,4095,1,1,1,1605050462,18,4095,0,active,0,3,,,1605052800,1605052800,1,0
1087,False,2,4096,1,1,1,1605052579,27,4096,0,active,1,2,,,1605052800,1605052800,0,1
1088,False,2,4098,1,1,1,1605052479,16,4098,0,active,2,2,,,1605052800,1605052800,0,1
1089,False,0,4099,1,1,1,1605051568,10,4099,0,active,0,11,,,1605052800,1605052800,0,0
1090,False,0,4101,1,1,1,1605052337,11,4101,0,active,0,8,,,1605052800,1605052800,1,0
1091,False,0,4102,1,1,1,1605044525,22,4102,0,active,0,0,,,1605052800,1605052800,1,0
1092,False,1,4103,1,1,1,1605052530,18,4103,0,active,0,1,,,1605052800,1605052800,0,0
1093,False,0,4104,1,1,1,1605017347,20,4104,0,active,0,0,,,1605052800,1605052800,0,0
1094,False,0,4105,1,1,1,1605052215,21,4105,0,active,0,0,,,1605052800,1605052800,0,0
1095,False,2,4106,1,1,1,1605051922,16,4106,0,active,1,2,,,1605052800,1605052800,0,0
1096,False,2,4107,1,1,1,1605052477,21,4107,0,active,0,3,,,1605052800,1605052800,0,2
1097,False,1,4108,1,1,1,1605052624,1,4108,0,active,0,18,,,1605052800,1605052800,0,0
1098,False,0,4109,1,1,1,1605050055,20,4109,0,active,1,0,,,1605052800,1605052800,0,0
1099,False,0,4110,1,1,1,86400,0,4110,0,active,0,0,,,1605052800,1605052800,0,0
1100,False,2,4112,1,1,1,1605052159,0,4112,0,active,0,18,,,1605052800,1605052800,0,2
1101,False,3,4113,1,1,1,1605049310,3,4113,0,active,0,19,,,1605052800,1605052800,2,0
1102,False,0,4114,1,1,1,1605050623,23,4114,0,active,0,2,,,1605052800,1605052800,1,0
1103,False,0,4115,1,1,1,1605049520,22,4115,0,active,1,2,,,1605052800,1605052800,1,0
1104,False,0,4116,1,1,1,1605033297,17,4116,0,active,0,2,,,1605052800,1605052800,0,0
1105,False,6,4117,1,1,1,1605051750,0,4117,0,active,1,26,,,1605052800,1605052800,0,1
1106,False,0,4118,0,0,0,86400,0,4118,0,out_of_service,0,0,,,1605052800,1605052800,0,0
1107,False,0,4120,1,1,1,1605052589,26,4120,0,active,5,12,,,1605052800,1605052800,2,0
1108,False,1,4121,1,1,1,1605052771,16,4121,0,active,5,32,,,1605052800,1605052800,1,0
1109,True,1,4122,1,1,1,1605052541,41,4122,0,active,3,9,,,1605052800,1605052800,3,0
1110,True,5,4123,1,1,1,1605052355,17,4123,0,active,0,8,,,1605052800,1605052800,0,4
1111,False,2,4124,1,1,1,1605052500,38,4124,0,active,1,9,,,1605052800,1605052800,4,0
1112,False,0,4125,1,1,1,1605052467,34,4125,0,active,0,3,,,1605052800,1605052800,2,0
1113,False,0,4126,1,1,1,1605052202,6,4126,0,active,1,12,,,1605052800,1605052800,1,0
1114,False,0,4127,1,1,1,1605039020,18,4127,0,active,1,0,,,1605052800,1605052800,0,0
1115,False,0,4128,1,1,1,1605043103,17,4128,0,active,1,6,,,1605052800,1605052800,0,0
1116,False,1,4129,1,1,1,1605051766,18,4129,0,active,0,1,,,1605052800,1605052800,0,0
1117,False,1,4130,1,1,1,1605049172,16,4130,0,active,0,6,,,1605052800,1605052800,0,1
1118,False,0,4131,1,1,1,1605050309,12,4131,0,active,4,3,,,1605052800,1605052800,2,0
1119,False,0,4132,1,1,1,1605051869,16,4132,0,active,0,3,,,1605052800,1605052800,0,0
1120,False,1,4133,1,1,1,1605052682,12,4133,0,active,1,7,,,1605052800,1605052800,1,0
1121,False,0,4134,1,1,1,1605052540,9,4134,0,active,0,15,,,1605052800,1605052800,0,3
1122,False,0,4135,1,1,1,1605048340,22,4135,1,active,0,0,,,1605052800,1605052800,1,0
1123,False,0,4136,1,1,1,1605052678,12,4136,0,active,1,7,,,1605052800,1605052800,1,0
1124,False,2,4137,1,1,1,1605045816,18,4137,0,active,1,8,,,1605052800,1605052800,0,1
1125,False,0,4138,1,1,1,1605040979,16,4138,0,active,0,3,,,1605052800,1605052800,0,0
1126,False,0,4139,1,1,1,1605051538,16,4139,0,active,0,3,,,1605052800,1605052800,1,0
1127,False,0,4140,1,1,1,1605048121,18,4140,1,active,1,4,,,1605052800,1605052800,1,0
1128,False,0,4141,0,1,0,1604974532,7,4141,0,active,1,12,,,1605052800,1605052800,0,0
1129,False,0,4142,1,1,1,1605039229,19,4142,0,active,0,0,,,1605052800,1605052800,0,0
1130,False,0,4143,1,1,1,1605049795,19,4143,0,active,0,2,,,1605052800,1605052800,0,0
1131,False,0,4144,1,1,1,1605042416,20,4144,0,active,0,1,,,1605052800,1605052800,0,0
1132,False,0,4146,1,1,1,1605046781,25,4146,0,active,3,1,,,1605052800,1605052800,3,0
1133,False,0,4147,1,1,1,1605045755,17,4147,0,active,0,2,,,1605052800,1605052800,0,0
1134,False,0,4148,1,1,1,1605048890,20,4148,0,active,1,6,,,1605052800,1605052800,0,0
1135,False,0,4149,1,1,1,1605052286,19,4149,0,active,0,1,,,1605052800,1605052800,0,0
1136,False,0,4151,0,0,0,86400,0,4151,0,out_of_service,0,0,,,1605052800,1605052800,0,0
1137,False,0,4152,1,1,1,1605040791,21,4152,0,active,0,0,,,1605052800,1605052800,1,0
1138,False,1,4153,1,1,1,1605052411,25,4153,0,active,0,2,,,1605052800,1605052800,0,0
1139,False,0,4154,1,1,1,1605000854,19,4154,0,active,0,0,,,1605052800,1605052800,0,0
1140,False,0,4155,1,1,1,1605042279,19,4155,0,active,0,0,,,1605052800,1605052800,0,0
1141,False,0,4156,1,1,1,1605045043,13,4156,0,active,0,6,,,1605052800,1605052800,0,0
1142,False,0,4157,1,1,1,1605052538,15,4157,0,active,1,3,,,1605052800,1605052800,1,0
1143,False,0,4158,1,1,1,1605034277,19,4158,0,active,0,0,,,1605052800,1605052800,0,0
1144,False,0,4159,1,1,1,1605052762,7,4159,0,active,0,12,,,1605052800,1605052800,0,1
1145,False,0,4160,1,1,1,1605047637,9,4160,0,active,0,10,,,1605052800,1605052800,0,0
1146,False,1,4161,1,1,1,1605050627,14,4161,0,active,0,5,,,1605052800,1605052800,0,0
1147,False,0,4162,1,1,1,1605049703,11,4162,0,active,0,8,,,1605052800,1605052800,0,0
1148,False,0,4163,1,1,1,1605052557,10,4163,0,active,0,9,,,1605052800,1605052800,0,1
1149,False,0,4164,1,1,1,1605050797,14,4164,0,active,0,4,,,1605052800,1605052800,1,0
1150,False,0,4165,1,1,1,1605047600,15,4165,0,active,1,3,,,1605052800,1605052800,0,0
1151,False,0,4166,1,1,1,1605052777,7,4166,0,active,1,19,,,1605052800,1605052800,0,2
1152,False,2,4167,1,1,1,1605051331,11,4167,0,active,4,4,,,1605052800,1605052800,0,1
1153,False,1,4168,1,1,1,1605051901,15,4168,0,active,0,4,,,1605052800,1605052800,1,0
1154,False,0,4169,1,1,1,1605042424,21,4169,0,active,0,0,,,1605052800,1605052800,0,0
1155,False,0,4170,1,1,1,1605041116,17,4170,0,active,0,2,,,1605052800,1605052800,0,0
1156,False,0,4171,1,1,1,1605031594,18,4171,0,active,0,3,,,1605052800,1605052800,0,0
1157,False,1,4172,1,1,1,1605051202,10,4172,0,active,1,8,,,1605052800,1605052800,0,0
1158,False,0,4173,1,1,1,1605038946,19,4173,0,active,1,0,,,1605052800,1605052800,0,0
1159,False,3,4174,1,1,1,1605052057,0,4174,0,active,1,20,,,1605052800,1605052800,0,2
1160,False,0,4175,1,1,1,1605050440,10,4175,0,active,1,9,,,1605052800,1605052800,0,0
1161,False,2,4177,1,1,1,1605050907,15,4177,0,active,1,4,,,1605052800,1605052800,0,0
1162,False,0,4179,1,1,1,1605050030,16,4179,0,active,0,7,,,1605052800,1605052800,0,1
1163,False,0,4180,1,1,1,1605043771,17,4180,0,active,0,3,,,1605052800,1605052800,0,0
1164,False,0,4181,1,1,1,1605049522,17,4181,0,active,1,1,,,1605052800,1605052800,0,0
1165,False,0,4182,1,1,1,1605051908,14,4182,0,active,0,5,,,1605052800,1605052800,0,0
1166,False,0,4183,1,1,1,1605040315,16,4183,0,active,1,2,,,1605052800,1605052800,2,0
1167,False,0,4185,1,1,1,1605046410,14,4185,0,active,1,4,,,1605052800,1605052800,0,0
1168,False,0,4186,1,1,1,1605039737,22,4186,0,active,0,5,,,1605052800,1605052800,0,1
1169,False,0,4188,1,1,1,1605052573,29,4188,0,active,1,1,,,1605052800,1605052800,2,0
1170,False,1,4189,1,1,1,1605051001,18,4189,0,active,0,1,,,1605052800,1605052800,0,0
1171,False,2,4190,1,1,1,1605052661,13,4190,0,active,1,5,,,1605052800,1605052800,0,1
1172,False,1,4191,1,1,1,1605045684,19,4191,0,active,0,1,,,1605052800,1605052800,0,0
1173,False,2,4192,1,1,1,1605052125,10,4192,0,active,0,9,,,1605052800,1605052800,0,1
1174,False,0,4193,1,1,1,1605051763,19,4193,0,active,0,2,,,1605052800,1605052800,0,0
1175,False,0,4194,1,1,1,1605046151,18,4194,0,active,0,12,,,1605052800,1605052800,1,0
1176,False,2,4195,1,1,1,1605047850,13,4195,0,active,0,17,,,1605052800,1605052800,0,0
1177,False,2,4198,1,1,1,1605048398,17,4198,0,active,0,4,,,1605052800,1605052800,0,0
1178,False,0,4199,1,1,1,1605051015,12,4199,0,active,0,9,,,1605052800,1605052800,0,1
1179,False,0,4200,1,1,1,1605006112,25,4200,0,active,1,1,,,1605052800,1605052800,0,0
